nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
ENG,DF,30,1989,28.9,5,0,0,29,35,3,82,30,32,0,1,0,89,37,53,41.1,ENG-Premier League,2020,misc
IRL,FW,33,1987,2.3,0,0,0,7,6,3,0,3,1,0,0,0,7,12,10,54.5,ENG-Premier League,2020,misc
SCO,MF,28,1992,30.7,3,0,0,34,35,4,40,24,41,0,0,0,175,8,17,32.0,ENG-Premier League,2020,misc
JPN,MF,25,1995,7.9,1,0,0,7,11,1,9,4,3,0,0,0,41,6,7,46.2,ENG-Premier League,2020,misc
ENG,"MF,FW",31,1989,18.0,0,0,0,13,30,8,29,14,11,0,0,0,61,11,24,31.4,ENG-Premier League,2020,misc
IRL,MF,20,2000,1.9,0,0,0,3,2,0,5,2,3,0,0,0,12,2,4,33.3,ENG-Premier League,2020,misc
TUN,"DF,MF",21,1999,1.1,0,0,0,1,1,0,4,2,3,0,0,0,7,2,3,40.0,ENG-Premier League,2020,misc
WAL,DF,27,1993,15.0,1,0,0,19,13,1,33,18,17,1,0,0,52,26,23,53.1,ENG-Premier League,2020,misc
BRA,FW,25,1995,3.4,2,0,0,11,3,2,2,2,1,0,0,0,7,14,16,46.7,ENG-Premier League,2020,misc
ENG,FW,16,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2020,misc
COL,DF,24,1996,16.5,1,0,0,22,8,0,0,14,20,0,3,1,74,49,32,60.5,ENG-Premier League,2020,misc
ENG,MF,24,1996,6.9,0,0,0,10,12,1,10,7,11,0,0,0,50,8,11,42.1,ENG-Premier League,2020,misc
ENG,DF,26,1994,28.0,3,0,0,16,12,0,5,23,14,0,2,0,139,85,58,59.4,ENG-Premier League,2020,misc
WAL,FW,31,1989,10.2,1,0,0,9,9,5,40,8,10,0,0,0,38,23,11,67.6,ENG-Premier League,2020,misc
ARG,MF,24,1996,10.5,5,0,0,19,20,0,31,7,22,0,0,0,60,14,15,48.3,ENG-Premier League,2020,misc
ENG,FW,27,1993,34.2,1,0,0,26,60,13,38,11,12,2,0,0,89,75,113,39.9,ENG-Premier League,2020,misc
ENG,MF,24,1996,9.6,5,0,0,11,12,0,2,11,9,0,0,0,60,7,5,58.3,ENG-Premier League,2020,misc
FRA,GK,33,1986,38.0,0,0,0,0,5,0,0,0,0,0,0,0,28,5,0,100.0,ENG-Premier League,2020,misc
ENG,DF,21,1999,5.4,2,0,0,11,7,0,4,3,4,0,0,0,28,12,14,46.2,ENG-Premier League,2020,misc
WAL,DF,22,1997,8.1,0,0,0,2,8,1,0,21,9,0,0,0,36,21,13,61.8,ENG-Premier League,2020,misc
BRA,"FW,MF",27,1992,15.7,1,0,0,23,47,3,26,18,16,0,0,0,79,23,41,35.9,ENG-Premier League,2020,misc
IRL,DF,28,1992,13.8,4,1,1,20,12,0,31,23,15,0,1,0,57,49,25,66.2,ENG-Premier League,2020,misc
FRA,MF,30,1989,17.6,3,0,0,22,9,0,9,23,16,0,0,0,113,16,22,42.1,ENG-Premier League,2020,misc
DEN,MF,24,1995,38.0,9,0,0,69,53,0,6,48,51,0,1,0,296,43,36,54.4,ENG-Premier League,2020,misc
CIV,DF,27,1992,17.8,0,0,0,23,15,1,35,19,33,0,1,0,111,36,40,47.4,ENG-Premier League,2020,misc
ESP,DF,23,1996,24.9,5,0,0,26,19,1,62,32,25,1,1,1,134,29,35,45.3,ENG-Premier League,2020,misc
KOR,FW,28,1992,34.6,0,0,0,14,54,16,148,14,18,0,0,0,145,20,62,24.4,ENG-Premier League,2020,misc
NED,"FW,MF",22,1997,13.4,3,0,0,20,16,1,13,5,7,1,0,0,76,2,10,16.7,ENG-Premier League,2020,misc
FRA,MF,23,1996,23.2,3,0,0,26,61,0,7,19,20,0,0,0,122,10,18,35.7,ENG-Premier League,2020,misc
BEL,DF,31,1989,24.9,2,0,0,17,3,0,1,10,22,0,1,1,117,45,35,56.3,ENG-Premier League,2020,misc
ARG,"FW,MF",28,1992,8.0,6,1,1,24,10,0,23,6,9,0,0,0,40,6,12,33.3,ENG-Premier League,2020,misc
EGY,DF,29,1991,1.0,0,0,0,0,0,0,0,1,0,0,0,0,8,5,2,71.4,ENG-Premier League,2020,misc
ENG,MF,22,1997,13.7,2,0,0,10,14,0,12,17,10,1,0,0,77,5,19,20.8,ENG-Premier League,2020,misc
SRB,DF,36,1984,8.5,2,0,0,11,4,1,1,8,5,0,0,0,36,13,10,56.5,ENG-Premier League,2020,misc
IRL,"FW,MF",25,1995,17.3,0,0,0,3,19,8,40,7,5,2,0,0,77,18,45,28.6,ENG-Premier League,2020,misc
ENG,"FW,MF",31,1989,1.5,0,0,0,0,2,1,0,3,2,0,0,0,4,6,13,31.6,ENG-Premier League,2020,misc
ENG,MF,20,2000,28.1,11,0,0,43,63,0,66,27,41,0,0,0,185,22,36,37.9,ENG-Premier League,2020,misc
ENG,DF,27,1993,24.8,0,0,0,15,25,2,62,36,28,0,2,0,135,42,34,55.3,ENG-Premier League,2020,misc
IRL,DF,21,1999,23.4,3,0,0,13,17,0,11,45,25,0,1,0,101,70,42,62.5,ENG-Premier League,2020,misc
ENG,DF,24,1995,32.6,5,0,0,34,33,3,99,49,27,0,2,1,98,117,88,57.1,ENG-Premier League,2020,misc
ENG,GK,31,1989,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,ENG-Premier League,2020,misc
CRO,MF,24,1995,6.1,0,0,0,5,12,0,11,4,10,0,0,0,39,7,10,41.2,ENG-Premier League,2020,misc
COD,"MF,FW",22,1998,13.7,0,0,0,11,35,4,20,16,19,0,0,0,69,22,33,40.0,ENG-Premier League,2020,misc
WAL,FW,31,1989,6.2,2,0,0,15,10,4,1,2,1,0,0,0,17,11,27,28.9,ENG-Premier League,2020,misc
ENG,MF,30,1989,13.8,2,1,0,30,7,0,5,16,18,0,0,1,73,12,17,41.4,ENG-Premier League,2020,misc
POL,"MF,FW",32,1988,1.6,0,0,0,1,0,0,5,2,1,0,0,0,6,0,2,0.0,ENG-Premier League,2020,misc
ENG,"FW,MF",22,1997,12.5,1,0,0,9,13,6,14,5,3,0,0,0,27,14,59,19.2,ENG-Premier League,2020,misc
ENG,DF,30,1989,9.0,1,1,0,6,2,0,11,16,11,0,0,0,47,9,16,36.0,ENG-Premier League,2020,misc
ENG,DF,29,1991,28.7,4,0,0,30,8,5,1,38,16,0,1,0,137,105,56,65.2,ENG-Premier League,2020,misc
ENG,"MF,FW",22,1998,1.3,0,0,0,1,1,0,1,1,2,0,0,0,7,0,0,,ENG-Premier League,2020,misc
ENG,DF,33,1986,2.5,1,0,0,4,0,0,3,1,4,0,0,0,16,3,0,100.0,ENG-Premier League,2020,misc
BRA,"MF,FW",24,1996,28.6,2,1,0,34,52,13,145,29,15,1,0,0,172,13,33,28.3,ENG-Premier League,2020,misc
SCO,MF,29,1991,20.3,1,0,0,29,7,8,72,10,8,0,0,0,107,16,36,30.8,ENG-Premier League,2020,misc
SEN,FW,28,1991,13.2,2,0,0,17,23,17,4,1,3,0,0,0,28,52,91,36.4,ENG-Premier League,2020,misc
TUR,MF,26,1994,14.6,4,0,0,25,28,1,2,35,25,0,2,0,124,41,27,60.3,ENG-Premier League,2020,misc
ENG,MF,20,2000,0.4,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,100.0,ENG-Premier League,2020,misc
SCO,"MF,FW",32,1987,5.8,2,0,0,8,13,1,8,1,12,0,0,0,38,9,13,40.9,ENG-Premier League,2020,misc
SKN,MF,28,1991,16.5,2,0,0,18,14,0,3,18,18,0,0,1,127,13,5,72.2,ENG-Premier League,2020,misc
ENG,MF,22,1998,0.7,0,0,0,2,1,0,0,2,5,0,0,0,7,3,2,60.0,ENG-Premier League,2020,misc
ENG,GK,27,1993,37.0,1,0,0,1,5,0,0,2,0,0,1,0,37,5,1,83.3,ENG-Premier League,2020,misc
NGA,DF,26,1993,30.9,3,1,0,28,4,1,7,42,14,0,2,0,161,74,54,57.8,ENG-Premier League,2020,misc
ENG,DF,30,1989,35.2,3,0,0,13,18,0,207,32,13,0,0,0,195,35,29,54.7,ENG-Premier League,2020,misc
UKR,"FW,MF",30,1989,4.2,3,0,0,8,6,5,16,1,4,0,0,0,27,4,2,66.7,ENG-Premier League,2020,misc
ITA,DF,32,1988,27.7,5,0,0,28,9,1,3,30,13,0,0,0,125,63,46,57.8,ENG-Premier League,2020,misc
COD,"DF,MF",26,1993,11.2,2,0,0,10,8,1,41,8,12,0,1,0,62,8,14,36.4,ENG-Premier League,2020,misc
ENG,"DF,FW",20,2000,5.8,1,0,0,6,3,0,19,11,5,0,0,0,29,6,7,46.2,ENG-Premier League,2020,misc
ENG,DF,30,1990,21.4,5,1,1,14,12,2,0,32,8,0,0,2,92,56,25,69.1,ENG-Premier League,2020,misc
IRL,GK,33,1987,3.0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0,ENG-Premier League,2020,misc
ENG,MF,21,1999,32.0,2,0,0,21,13,2,30,59,35,0,1,0,233,43,30,58.9,ENG-Premier League,2020,misc
PAR,DF,28,1991,13.3,1,1,0,12,3,0,3,25,12,0,0,0,73,21,17,55.3,ENG-Premier League,2020,misc
BRA,"FW,MF",27,1993,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,ENG-Premier League,2020,misc
FRA,DF,23,1997,15.3,3,0,0,8,8,1,0,22,14,0,0,1,58,24,18,57.1,ENG-Premier League,2020,misc
ENG,"FW,MF",23,1996,28.5,0,0,0,15,54,15,122,22,15,0,0,0,134,23,51,31.1,ENG-Premier League,2020,misc
ENG,"MF,FW",27,1992,15.8,3,0,0,21,24,6,38,4,6,2,0,0,62,0,5,0.0,ENG-Premier League,2020,misc
ARG,"MF,FW",27,1993,6.3,1,0,0,7,10,3,3,7,2,0,0,0,59,2,8,20.0,ENG-Premier League,2020,misc
ENG,MF,33,1987,7.9,1,0,0,9,8,1,7,13,4,0,0,0,52,3,2,60.0,ENG-Premier League,2020,misc
JAM,FW,30,1990,21.9,3,0,0,29,40,15,31,7,4,1,0,0,51,71,88,44.7,ENG-Premier League,2020,misc
ESP,"FW,MF",24,1996,28.6,3,0,0,26,17,7,45,36,26,0,0,0,163,23,38,37.7,ENG-Premier League,2020,misc
SCO,"FW,MF",32,1987,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2020,misc
ENG,"DF,FW",27,1992,6.3,2,0,0,11,10,1,23,11,5,0,0,0,30,6,13,31.6,ENG-Premier League,2020,misc
ALG,"FW,MF",24,1995,15.5,0,0,0,14,15,2,44,8,15,0,1,0,91,2,13,13.3,ENG-Premier League,2020,misc
CIV,FW,26,1994,10.4,0,0,0,24,15,10,2,5,9,0,0,0,24,67,69,49.3,ENG-Premier League,2020,misc
CZE,MF,25,1995,38.0,7,1,0,69,43,2,9,62,41,0,1,1,246,227,160,58.7,ENG-Premier League,2020,misc
CZE,DF,27,1992,33.9,3,0,0,29,34,0,132,41,36,0,0,0,169,50,42,54.3,ENG-Premier League,2020,misc
POL,GK,35,1985,35.0,2,0,0,1,2,0,0,1,0,0,1,0,28,3,0,100.0,ENG-Premier League,2020,misc
ESP,"FW,MF",24,1996,29.4,4,0,0,47,86,7,150,7,16,1,0,0,104,73,76,49.0,ENG-Premier League,2020,misc
ENG,DF,27,1993,36.7,5,0,0,22,10,0,0,27,23,0,1,0,155,40,28,58.8,ENG-Premier League,2020,misc
POR,"MF,FW",24,1995,18.5,3,0,0,14,27,4,32,13,6,0,0,0,81,7,15,31.8,ENG-Premier League,2020,misc
BRA,"DF,MF",31,1989,6.9,2,0,0,12,3,0,13,12,5,0,0,0,30,11,8,57.9,ENG-Premier League,2020,misc
POR,FW,18,2002,15.2,2,0,0,20,21,5,5,4,4,1,0,0,43,34,70,32.7,ENG-Premier League,2020,misc
ENG,GK,33,1986,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,ENG-Premier League,2020,misc
ESP,"MF,DF",26,1994,5.5,0,0,0,7,11,0,9,9,5,0,0,0,25,5,2,71.4,ENG-Premier League,2020,misc
POR,MF,33,1986,28.1,5,1,1,44,23,0,116,47,40,0,1,0,182,18,19,48.6,ENG-Premier League,2020,misc
NED,"DF,MF",18,2002,6.4,1,0,0,4,4,1,21,9,6,0,0,0,45,6,9,40.0,ENG-Premier League,2020,misc
BEL,"MF,DF",25,1995,27.8,4,0,0,31,12,4,8,27,29,0,0,1,136,85,62,57.8,ENG-Premier League,2020,misc
ENG,DF,23,1997,14.6,4,0,0,20,4,0,0,19,14,0,1,0,64,20,25,44.4,ENG-Premier League,2020,misc
ENG,"MF,FW",20,2000,4.6,1,0,0,5,10,1,11,3,7,0,0,0,27,2,7,22.2,ENG-Premier League,2020,misc
POR,"DF,MF",26,1993,33.1,5,0,0,41,35,2,75,41,48,0,1,1,179,41,44,48.2,ENG-Premier League,2020,misc
DEN,DF,22,1998,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,ENG-Premier League,2020,misc
USA,"MF,FW",19,2001,2.1,1,0,0,3,6,0,0,3,5,0,0,0,16,8,9,47.1,ENG-Premier League,2020,misc
ITA,FW,22,1998,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.0,ENG-Premier League,2020,misc
POR,"FW,MF",20,2000,28.3,4,0,0,24,42,4,205,31,9,0,0,0,128,19,32,37.3,ENG-Premier League,2020,misc
ALG,DF,19,2001,15.6,1,0,0,15,19,1,61,15,16,0,1,0,86,5,23,17.9,ENG-Premier League,2020,misc
MEX,FW,29,1991,9.1,0,0,0,9,17,4,4,8,2,0,0,1,32,14,18,43.8,ENG-Premier League,2020,misc
MAR,DF,30,1990,26.7,2,0,0,29,11,1,17,52,24,0,2,0,142,71,59,54.6,ENG-Premier League,2020,misc
POR,GK,32,1988,37.0,1,0,0,0,1,0,0,1,0,0,0,0,29,8,1,88.9,ENG-Premier League,2020,misc
POR,MF,23,1997,29.7,8,0,0,46,17,0,23,65,46,0,0,0,223,25,24,51.0,ENG-Premier League,2020,misc
POR,"MF,DF",21,1999,1.9,0,0,0,2,0,0,4,2,5,0,0,0,12,1,3,25.0,ENG-Premier League,2020,misc
CAN,FW,18,2002,0.1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,ENG-Premier League,2020,misc
POR,MF,20,2000,5.8,0,0,0,8,5,1,14,3,3,0,0,0,32,0,1,0.0,ENG-Premier League,2020,misc
BRA,FW,28,1991,12.3,0,0,0,8,10,2,6,1,1,1,0,0,40,26,34,43.3,ENG-Premier League,2020,misc
CIV,DF,29,1991,20.9,2,0,0,15,8,0,0,32,20,0,1,0,88,55,25,68.8,ENG-Premier League,2020,misc
