Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2022/2023,1-fsv-mainz-05,Aymen Barkok,"2,00 mio. €",
2022/2023,1-fsv-mainz-05,Delano Burgzorg,"1,50 mio. €",
2022/2023,1-fsv-mainz-05,Kaito Mizuta,225 K €,
2022/2023,1-fsv-mainz-05,Brajan Gruda,500 K €,
2022/2023,1-fsv-mainz-05,Jonathan Burkardt,"10,00 mio. €",
2022/2023,1-fsv-mainz-05,Ludovic Ajorque,"9,00 mio. €",
2022/2023,1-fsv-mainz-05,Marcus Ingvartsen,"5,50 mio. €",
2022/2023,1-fsv-mainz-05,Nelson Weiper,"5,00 mio. €",
2022/2023,1-fsv-mainz-05,Karim Onisiwo,"3,50 mio. €",
2022/2023,1-fsv-mainz-05,Marlon Mustapha,"1,00 mio. €",
2022/2023,1-fsv-mainz-05,Ben Bobzien,600 K €,
2022/2023,fc-augsburg,Tomas Koubek,"1,00 mio. €",
2022/2023,fc-augsburg,Rafal Gikiewicz,900 K €,
2022/2023,fc-augsburg,Daniel Klein,300 K €,
2022/2023,fc-augsburg,Benjamin Leneis,100 K €,
2022/2023,fc-augsburg,Felix Uduokhai,"8,50 mio. €",
2022/2023,fc-augsburg,Reece Oxford,"5,50 mio. €",
2022/2023,fc-augsburg,Maximilian Bauer,"3,50 mio. €",
2022/2023,fc-augsburg,Jeffrey Gouweleeuw,"3,00 mio. €",
2022/2023,fc-augsburg,Frederik Winther,"1,00 mio. €",
2022/2023,fc-augsburg,Renato Veiga,"1,00 mio. €",
2022/2023,fc-augsburg,Felix Götze,400 K €,
2022/2023,fc-augsburg,Daniel Katic,125 K €,
2022/2023,fc-augsburg,Iago,"5,50 mio. €",
2022/2023,fc-augsburg,Mads Pedersen,"3,50 mio. €",
2022/2023,fc-augsburg,David Colina,"1,50 mio. €",
2022/2023,fc-augsburg,Robert Gumny,"3,50 mio. €",
2022/2023,fc-augsburg,Raphael Framberger,800 K €,
2022/2023,fc-augsburg,Niklas Dorsch,"7,00 mio. €",
2022/2023,fc-augsburg,Carlos Gruezo,"3,00 mio. €",
2022/2023,fc-augsburg,Tobias Strobl,500 K €,
2022/2023,fc-augsburg,Julian Baumgartlinger,400 K €,
2022/2023,fc-augsburg,Arne Engels,"7,50 mio. €",
2022/2023,fc-augsburg,Arne Maier,"6,50 mio. €",
2022/2023,fc-augsburg,Elvis Rexhbecaj,"3,50 mio. €",
2022/2023,fc-augsburg,Aaron Zehnter,300 K €,
2022/2023,fc-augsburg,Fredrik Jensen,"2,50 mio. €",
2022/2023,fc-augsburg,Josué Mbila,100 K €,
2022/2023,fc-augsburg,Mert Kömür,-,
2022/2023,fc-augsburg,Rubén Vargas,"6,50 mio. €",
2022/2023,fc-augsburg,Nathanaël Mbuku,"3,00 mio. €",
2022/2023,fc-augsburg,André Hahn,"1,20 mio. €",
2022/2023,fc-augsburg,Lukas Petkov,800 K €,
2022/2023,fc-augsburg,Noah Sarenren Bazee,600 K €,
2022/2023,fc-augsburg,Daniel Caligiuri,600 K €,
2022/2023,fc-augsburg,Ermedin Demirovic,"12,00 mio. €",
2022/2023,fc-augsburg,Mergim Berisha,"12,00 mio. €",
2022/2023,fc-augsburg,Ricardo Pepi,"9,00 mio. €",
2022/2023,fc-augsburg,Dion Beljo,"6,50 mio. €",
2022/2023,fc-augsburg,Kelvin Yeboah,"3,50 mio. €",
2022/2023,fc-augsburg,Irvin Cardona,"2,50 mio. €",
2022/2023,fc-augsburg,Maurice Malone,"1,80 mio. €",
2022/2023,fc-augsburg,Florian Niederlechner,800 K €,
2022/2023,1-fc-koln,Marvin Schwäbe,"7,00 mio. €",
2022/2023,1-fc-koln,Jonas Urbig,"1,50 mio. €",
2022/2023,1-fc-koln,Timo Horn,"1,50 mio. €",
2022/2023,1-fc-koln,Julian Roloff,100 K €,
2022/2023,1-fc-koln,Matthias Köbbing,100 K €,
2022/2023,1-fc-koln,Timo Hübers,"8,50 mio. €",
2022/2023,1-fc-koln,Jeff Chabot,"5,50 mio. €",
2022/2023,1-fc-koln,Luca Kilian,"3,50 mio. €",
2022/2023,1-fc-koln,Nikola Soldo,"1,50 mio. €",
2022/2023,1-fc-koln,Elias Bakatukanda,250 K €,
2022/2023,1-fc-koln,Rijad Smajic,150 K €,
2022/2023,1-fc-koln,Jonas Hector,"3,50 mio. €",
2022/2023,1-fc-koln,Kristian Pedersen,"1,20 mio. €",
2022/2023,1-fc-koln,Jan Thielmann,"6,50 mio. €",
2022/2023,1-fc-koln,Benno Schmitz,"3,00 mio. €",
2022/2023,1-fc-koln,Kingsley Ehizibue,"2,50 mio. €",
2022/2023,1-fc-koln,Ellyes Skhiri,"13,00 mio. €",
2022/2023,1-fc-koln,Dejan Ljubicic,"10,00 mio. €",
2022/2023,1-fc-koln,Eric Martel,"9,00 mio. €",
2022/2023,1-fc-koln,Georg Strauch,200 K €,
2022/2023,1-fc-koln,Denis Huseinbasic,"5,00 mio. €",
2022/2023,1-fc-koln,Ondrej Duda,"3,40 mio. €",
2022/2023,1-fc-koln,Mathias Olesen,"1,20 mio. €",
2022/2023,1-fc-koln,Florian Kainz,"5,00 mio. €",
2022/2023,1-fc-koln,Joshua Schwirten,200 K €,
2022/2023,1-fc-koln,Linton Maina,"6,00 mio. €",
2022/2023,1-fc-koln,Justin Diehl,500 K €,
2022/2023,1-fc-koln,Dimitrios Limnios,"2,00 mio. €",
2022/2023,1-fc-koln,Kingsley Schindler,"1,00 mio. €",
2022/2023,1-fc-koln,Steffen Tigges,"3,50 mio. €",
2022/2023,1-fc-koln,Davie Selke,"2,50 mio. €",
2022/2023,1-fc-koln,Mark Uth,"1,50 mio. €",
2022/2023,1-fc-koln,Tim Lemperle,"1,50 mio. €",
2022/2023,1-fc-koln,Sargis Adamyan,"1,00 mio. €",
2022/2023,1-fc-koln,Florian Dietz,"1,00 mio. €",
2022/2023,1-fc-koln,Anthony Modeste,700 K €,
2022/2023,1-fc-koln,Sebastian Andersson,700 K €,
2022/2023,1-fc-koln,Damion Downs,250 K €,
2022/2023,1-fc-koln,Maximilian Schmid,200 K €,
2022/2023,hertha-bsc,Oliver Christensen,"4,00 mio. €",
2022/2023,hertha-bsc,Tjark Ernst,400 K €,
2022/2023,hertha-bsc,Rune Jarstein,300 K €,
2022/2023,hertha-bsc,Robert Kwasigroch,200 K €,
2022/2023,hertha-bsc,Marc Oliver Kempf,"3,50 mio. €",
2022/2023,hertha-bsc,Márton Dárdai,"3,50 mio. €",
2022/2023,hertha-bsc,Linus Gechter,"2,50 mio. €",
2022/2023,hertha-bsc,Filip Uremovic,"2,00 mio. €",
2022/2023,hertha-bsc,Agustín Rogel,"1,50 mio. €",
2022/2023,hertha-bsc,Dedryck Boyata,"1,00 mio. €",
2022/2023,hertha-bsc,Joel Da Silva Kiala,250 K €,
2022/2023,hertha-bsc,Maximilian Mittelstädt,"2,00 mio. €",
2022/2023,hertha-bsc,Marvin Plattenhardt,"1,00 mio. €",
2022/2023,hertha-bsc,Lukas Ullrich,750 K €,
2022/2023,hertha-bsc,Jonjoe Kenny,"3,00 mio. €",
2022/2023,hertha-bsc,Deyovaisio Zeefuik,"1,20 mio. €",
2022/2023,hertha-bsc,Peter Pekarík,500 K €,
2022/2023,hertha-bsc,Julian Eitschberger,350 K €,
2022/2023,hertha-bsc,Lucas Tousart,"9,00 mio. €",
2022/2023,hertha-bsc,Ivan Sunjic,"1,50 mio. €",
2022/2023,hertha-bsc,Tolga Ciğerci,700 K €,
2022/2023,hertha-bsc,Pascal Klemens,300 K €,
2022/2023,hertha-bsc,Veit Stange,250 K €,
2022/2023,hertha-bsc,Suat Serdar,"4,50 mio. €",
2022/2023,hertha-bsc,Vladimír Darida,"1,50 mio. €",
2022/2023,hertha-bsc,Marco Richter,"5,00 mio. €",
2022/2023,hertha-bsc,Jean-Paul Boëtius,"1,50 mio. €",
2022/2023,hertha-bsc,Kevin-Prince Boateng,700 K €,
2022/2023,hertha-bsc,Ibrahim Maza,600 K €,
2022/2023,hertha-bsc,Tony Rölke,200 K €,
2022/2023,hertha-bsc,Chidera Ejuke,"5,50 mio. €",
2022/2023,hertha-bsc,Myziane Maolida,"1,50 mio. €",
2022/2023,hertha-bsc,Kelian Nsona,800 K €,
2022/2023,hertha-bsc,Derry Scherhant,700 K €,
2022/2023,hertha-bsc,Dodi Lukébakio,"12,00 mio. €",
2022/2023,hertha-bsc,Stevan Jovetić,"1,50 mio. €",
2022/2023,hertha-bsc,Krzysztof Piatek,"7,00 mio. €",
2022/2023,hertha-bsc,Jessic Ngankam,"5,00 mio. €",
2022/2023,hertha-bsc,Wilfried Kanga,"3,00 mio. €",
2022/2023,hertha-bsc,Davie Selke,"2,50 mio. €",
2022/2023,hertha-bsc,Florian Niederlechner,800 K €,
2022/2023,sv-werder-bremen,Jiri Pavlenka,"3,00 mio. €",
2022/2023,sv-werder-bremen,Michael Zetterer,500 K €,
2022/2023,sv-werder-bremen,Mio Backhaus,300 K €,
2022/2023,sv-werder-bremen,Dudu,200 K €,
2022/2023,sv-werder-bremen,Louis Lord,150 K €,
2022/2023,sv-werder-bremen,Marco Friedl,"7,00 mio. €",
2022/2023,sv-werder-bremen,Amos Pieper,"6,00 mio. €",
2022/2023,sv-werder-bremen,Niklas Stark,"5,50 mio. €",
2022/2023,sv-werder-bremen,Milos Veljkovic,"5,50 mio. €",
2022/2023,sv-werder-bremen,Anthony Jung,"1,50 mio. €",
2022/2023,sv-werder-bremen,Fabio Chiarodia,"1,00 mio. €",
2022/2023,sv-werder-bremen,Tim Dietrich,200 K €,
2022/2023,sv-werder-bremen,Lee Buchanan,"3,50 mio. €",
2022/2023,sv-werder-bremen,Felix Agu,"1,00 mio. €",
2022/2023,sv-werder-bremen,Mitchell Weiser,"6,00 mio. €",
2022/2023,sv-werder-bremen,Jean Manuel Mbom,800 K €,
2022/2023,sv-werder-bremen,Ilia Gruev,"3,00 mio. €",
2022/2023,sv-werder-bremen,Nicolai Rapp,700 K €,
2022/2023,sv-werder-bremen,Christian Groß,500 K €,
2022/2023,sv-werder-bremen,Tom Berger,200 K €,
2022/2023,sv-werder-bremen,Jens Stage,"5,00 mio. €",
2022/2023,sv-werder-bremen,Leonardo Bittencourt,"2,80 mio. €",
2022/2023,sv-werder-bremen,Niklas Schmidt,"2,50 mio. €",
2022/2023,sv-werder-bremen,Dikeni Salifou,200 K €,
2022/2023,sv-werder-bremen,Romano Schmid,"4,50 mio. €",
2022/2023,sv-werder-bremen,Leon Opitz,-,
2022/2023,sv-werder-bremen,Eren Dinkçi,"1,00 mio. €",
2022/2023,sv-werder-bremen,Benjamin Goller,450 K €,
2022/2023,sv-werder-bremen,Maximilian Philipp,"2,00 mio. €",
2022/2023,sv-werder-bremen,Nick Woltemade,"1,50 mio. €",
2022/2023,sv-werder-bremen,Niclas Füllkrug,"13,00 mio. €",
2022/2023,sv-werder-bremen,Marvin Ducksch,"7,50 mio. €",
2022/2023,sv-werder-bremen,Oliver Burke,"2,50 mio. €",
2022/2023,fc-schalke-04,Alexander Schwolow,900 K €,
2022/2023,fc-schalke-04,Ralf Fährmann,400 K €,
2022/2023,fc-schalke-04,Justin Heekeren,250 K €,
2022/2023,fc-schalke-04,Michael Langer,50 K €,
2022/2023,fc-schalke-04,Malick Thiaw,"20,00 mio. €",
2022/2023,fc-schalke-04,Moritz Jenz,"7,50 mio. €",
2022/2023,fc-schalke-04,Sepp van den Berg,"5,00 mio. €",
2022/2023,fc-schalke-04,Leo Greiml,"1,20 mio. €",
2022/2023,fc-schalke-04,Maya Yoshida,900 K €,
2022/2023,fc-schalke-04,Marcin Kaminski,700 K €,
2022/2023,fc-schalke-04,Timothée Kolodziejczak,400 K €,
2022/2023,fc-schalke-04,Ibrahima Cissé,200 K €,
2022/2023,fc-schalke-04,Julius Schell,125 K €,
2022/2023,fc-schalke-04,Thomas Ouwejan,"2,00 mio. €",
2022/2023,fc-schalke-04,Jere Uronen,"1,00 mio. €",
2022/2023,fc-schalke-04,Kerim Calhanoglu,800 K €,
2022/2023,fc-schalke-04,Joey Müller,175 K €,
2022/2023,fc-schalke-04,Cédric Brunner,"1,80 mio. €",
2022/2023,fc-schalke-04,Henning Matriciani,"1,20 mio. €",
2022/2023,fc-schalke-04,Éder Balanta,"2,00 mio. €",
2022/2023,fc-schalke-04,Florian Flick,"1,50 mio. €",
2022/2023,fc-schalke-04,Niklas Tauer,"1,20 mio. €",
2022/2023,fc-schalke-04,Tom Krauß,"7,00 mio. €",
2022/2023,fc-schalke-04,Alex Král,"7,00 mio. €",
2022/2023,fc-schalke-04,Rodrigo Zalazar,"4,00 mio. €",
2022/2023,fc-schalke-04,Danny Latza,500 K €,
2022/2023,fc-schalke-04,Nassim Boujellab,400 K €,
2022/2023,fc-schalke-04,Mehmet Aydın,"1,50 mio. €",
2022/2023,fc-schalke-04,Tobias Mohr,"1,20 mio. €",
2022/2023,fc-schalke-04,Florent Mollet,"2,00 mio. €",
2022/2023,fc-schalke-04,Dominick Drexler,750 K €,
2022/2023,fc-schalke-04,Blendi Idrizi,400 K €,
2022/2023,fc-schalke-04,Marius Bülter,"3,00 mio. €",
2022/2023,fc-schalke-04,Soichiro Kozuki,600 K €,
2022/2023,fc-schalke-04,Andreas Ivan,125 K €,
2022/2023,fc-schalke-04,Jordan Larsson,"3,00 mio. €",
2022/2023,fc-schalke-04,Tim Skarke,"1,20 mio. €",
2022/2023,fc-schalke-04,Sidi Sané,200 K €,
2022/2023,fc-schalke-04,Michael Frey,"2,00 mio. €",
2022/2023,fc-schalke-04,Kenan Karaman,"1,40 mio. €",
2022/2023,fc-schalke-04,Simon Terodde,900 K €,
2022/2023,fc-schalke-04,Sebastian Polter,800 K €,
2022/2023,fc-schalke-04,Keke Topp,500 K €,
2022/2023,vfl-bochum,Manuel Riemann,"1,00 mio. €",
2022/2023,vfl-bochum,Marko Johansson,400 K €,
2022/2023,vfl-bochum,Michael Esser,300 K €,
2022/2023,vfl-bochum,Paul Grave,100 K €,
2022/2023,vfl-bochum,Erhan Masovic,"8,00 mio. €",
2022/2023,vfl-bochum,Ivan Ordets,"3,00 mio. €",
2022/2023,vfl-bochum,Keven Schlotterbeck,"3,00 mio. €",
2022/2023,vfl-bochum,Jannes Horn,"1,20 mio. €",
2022/2023,vfl-bochum,Dominique Heintz,"1,20 mio. €",
2022/2023,vfl-bochum,Tim Oermann,800 K €,
2022/2023,vfl-bochum,Vasilios Lampropoulos,500 K €,
2022/2023,vfl-bochum,Mohammed Tolba,200 K €,
2022/2023,vfl-bochum,Danilo Soares,"1,80 mio. €",
2022/2023,vfl-bochum,Konstantinos Stafylidis,"1,20 mio. €",
2022/2023,vfl-bochum,Jordi Osei-Tutu,"1,20 mio. €",
2022/2023,vfl-bochum,Saidy Janko,"1,00 mio. €",
2022/2023,vfl-bochum,Cristian Gamboa,600 K €,
2022/2023,vfl-bochum,Jacek Goralski,700 K €,
2022/2023,vfl-bochum,Anthony Losilla,500 K €,
2022/2023,vfl-bochum,Patrick Osterhage,"4,00 mio. €",
2022/2023,vfl-bochum,Pierre Kunde,"1,70 mio. €",
2022/2023,vfl-bochum,Kevin Stöger,"3,00 mio. €",
2022/2023,vfl-bochum,Philipp Förster,"2,80 mio. €",
2022/2023,vfl-bochum,Gerrit Holtmann,"2,50 mio. €",
2022/2023,vfl-bochum,Christopher Antwi-Adjei,"2,20 mio. €",
2022/2023,vfl-bochum,Takuma Asano,"4,00 mio. €",
2022/2023,vfl-bochum,Tarsis Bonga,300 K €,
2022/2023,vfl-bochum,Philipp Hofmann,"2,80 mio. €",
2022/2023,vfl-bochum,Simon Zoller,"1,10 mio. €",
2022/2023,vfl-bochum,Lys Mousset,"1,00 mio. €",
2022/2023,vfl-bochum,Moritz Broschinski,"1,00 mio. €",
2022/2023,vfl-bochum,Silvere Ganvoula,600 K €,
2023/2024,fc-bayern-munchen,Manuel Neuer,"4,00 mio. €",
2023/2024,fc-bayern-munchen,Daniel Peretz,"3,00 mio. €",
2023/2024,fc-bayern-munchen,Sven Ulreich,700 K €,
2023/2024,fc-bayern-munchen,Max Schmitt,500 K €,
2023/2024,fc-bayern-munchen,Tom Ritzy Hülsmann,250 K €,
2023/2024,fc-bayern-munchen,Matthijs de Ligt,"65,00 mio. €",
2023/2024,fc-bayern-munchen,Benjamin Pavard,"50,00 mio. €",
2023/2024,fc-bayern-munchen,Dayot Upamecano,"45,00 mio. €",
2023/2024,fc-bayern-munchen,Min-jae Kim,"45,00 mio. €",
2023/2024,fc-bayern-munchen,Eric Dier,"12,00 mio. €",
2023/2024,fc-bayern-munchen,Tarek Buchmann,500 K €,
2023/2024,fc-bayern-munchen,Alphonso Davies,"50,00 mio. €",
2023/2024,fc-bayern-munchen,Raphaël Guerreiro,"12,00 mio. €",
2023/2024,fc-bayern-munchen,Adam Aznou,900 K €,
2023/2024,fc-bayern-munchen,Matteo Pérez Vinlöf,600 K €,
2023/2024,fc-bayern-munchen,Noussair Mazraoui,"30,00 mio. €",
2023/2024,fc-bayern-munchen,Sacha Boey,"18,00 mio. €",
2023/2024,fc-bayern-munchen,Bouna Sarr,"1,50 mio. €",
2023/2024,fc-bayern-munchen,Max Scholze,700 K €,
2023/2024,fc-bayern-munchen,Joshua Kimmich,"50,00 mio. €",
2023/2024,fc-bayern-munchen,Ryan Gravenberch,"35,00 mio. €",
2023/2024,fc-bayern-munchen,Aleksandar Pavlovic,"30,00 mio. €",
2023/2024,fc-bayern-munchen,Noel Aseko,750 K €,
2023/2024,fc-bayern-munchen,Luca Denk,250 K €,
2023/2024,fc-bayern-munchen,Leon Goretzka,"30,00 mio. €",
2023/2024,fc-bayern-munchen,Konrad Laimer,"30,00 mio. €",
2023/2024,fc-bayern-munchen,Taichi Fukui,700 K €,
2023/2024,fc-bayern-munchen,Frans Krätzig,"2,00 mio. €",
2023/2024,fc-bayern-munchen,Jamal Musiala,"120,00 mio. €",
2023/2024,fc-bayern-munchen,Lovro Zvonarek,"3,00 mio. €",
2023/2024,fc-bayern-munchen,Jonathan Asp Jensen,"1,30 mio. €",
2023/2024,fc-bayern-munchen,Kingsley Coman,"50,00 mio. €",
2023/2024,fc-bayern-munchen,Serge Gnabry,"40,00 mio. €",
2023/2024,fc-bayern-munchen,Bryan Zaragoza,"12,00 mio. €",
2023/2024,fc-bayern-munchen,Leroy Sané,"70,00 mio. €",
2023/2024,fc-bayern-munchen,Thomas Müller,"8,00 mio. €",
2023/2024,fc-bayern-munchen,Harry Kane,"100,00 mio. €",
2023/2024,fc-bayern-munchen,Mathys Tel,"40,00 mio. €",
2023/2024,fc-bayern-munchen,Eric-Maxim Choupo-Moting,"2,50 mio. €",
2023/2024,bayer-04-leverkusen,Matej Kovar,"7,00 mio. €",
2023/2024,bayer-04-leverkusen,Patrick Pentz,"3,00 mio. €",
2023/2024,bayer-04-leverkusen,Lukas Hradecky,"2,50 mio. €",
2023/2024,bayer-04-leverkusen,Niklas Lomb,250 K €,
2023/2024,bayer-04-leverkusen,Edmond Tapsoba,"45,00 mio. €",
2023/2024,bayer-04-leverkusen,Piero Hincapié,"40,00 mio. €",
2023/2024,bayer-04-leverkusen,Odilon Kossounou,"35,00 mio. €",
2023/2024,bayer-04-leverkusen,Jonathan Tah,"30,00 mio. €",
2023/2024,bayer-04-leverkusen,Reno Münz,-,
2023/2024,bayer-04-leverkusen,Madi Monamay,-,
2023/2024,bayer-04-leverkusen,Alejandro Grimaldo,"45,00 mio. €",
2023/2024,bayer-04-leverkusen,Josip Stanisic,"28,00 mio. €",
2023/2024,bayer-04-leverkusen,Arthur,"5,00 mio. €",
2023/2024,bayer-04-leverkusen,Timothy Fosu-Mensah,800 K €,
2023/2024,bayer-04-leverkusen,Granit Xhaka,"20,00 mio. €",
2023/2024,bayer-04-leverkusen,Robert Andrich,"17,00 mio. €",
2023/2024,bayer-04-leverkusen,Exequiel Palacios,"45,00 mio. €",
2023/2024,bayer-04-leverkusen,Nadiem Amiri,"7,00 mio. €",
2023/2024,bayer-04-leverkusen,Gustavo Puerta,"3,00 mio. €",
2023/2024,bayer-04-leverkusen,Noah Mbamba,"2,50 mio. €",
2023/2024,bayer-04-leverkusen,Jeremie Frimpong,"50,00 mio. €",
2023/2024,bayer-04-leverkusen,Nathan Tella,"23,00 mio. €",
2023/2024,bayer-04-leverkusen,Florian Wirtz,"130,00 mio. €",
2023/2024,bayer-04-leverkusen,Jonas Hofmann,"10,00 mio. €",
2023/2024,bayer-04-leverkusen,Ayman Aourir,300 K €,
2023/2024,bayer-04-leverkusen,Francis Onyeka,-,
2023/2024,bayer-04-leverkusen,Amine Adli,"30,00 mio. €",
2023/2024,bayer-04-leverkusen,Adam Hlozek,"12,00 mio. €",
2023/2024,bayer-04-leverkusen,Victor Boniface,"40,00 mio. €",
2023/2024,bayer-04-leverkusen,Patrik Schick,"22,00 mio. €",
2023/2024,bayer-04-leverkusen,Borja Iglesias,"5,00 mio. €",
2023/2024,bayer-04-leverkusen,Ken Izekor,-,
2023/2024,rasenballsport-leipzig,Péter Gulácsi,"3,00 mio. €",
2023/2024,rasenballsport-leipzig,Janis Blaswich,"2,00 mio. €",
2023/2024,rasenballsport-leipzig,Timo Schlieck,500 K €,
2023/2024,rasenballsport-leipzig,Leopold Zingerle,400 K €,
2023/2024,rasenballsport-leipzig,Castello Lukeba,"40,00 mio. €",
2023/2024,rasenballsport-leipzig,Mohamed Simakan,"35,00 mio. €",
2023/2024,rasenballsport-leipzig,El Chadaille Bitshiabu,"12,00 mio. €",
2023/2024,rasenballsport-leipzig,Willi Orbán,"10,00 mio. €",
2023/2024,rasenballsport-leipzig,Lukas Klostermann,"8,00 mio. €",
2023/2024,rasenballsport-leipzig,Jonathan Norbye,-,
2023/2024,rasenballsport-leipzig,Tim Köhler,-,
2023/2024,rasenballsport-leipzig,David Raum,"20,00 mio. €",
2023/2024,rasenballsport-leipzig,Christopher Lenz,"1,50 mio. €",
2023/2024,rasenballsport-leipzig,Benjamin Henrichs,"20,00 mio. €",
2023/2024,rasenballsport-leipzig,Hugo Novoa,"2,50 mio. €",
2023/2024,rasenballsport-leipzig,Xaver Schlager,"28,00 mio. €",
2023/2024,rasenballsport-leipzig,Amadou Haidara,"20,00 mio. €",
2023/2024,rasenballsport-leipzig,Nicolas Seiwald,"16,00 mio. €",
2023/2024,rasenballsport-leipzig,Kevin Kampl,"3,50 mio. €",
2023/2024,rasenballsport-leipzig,Ilaix Moriba,"3,00 mio. €",
2023/2024,rasenballsport-leipzig,Xavi Simons,"80,00 mio. €",
2023/2024,rasenballsport-leipzig,Dani Olmo,"50,00 mio. €",
2023/2024,rasenballsport-leipzig,Eljif Elmas,"20,00 mio. €",
2023/2024,rasenballsport-leipzig,Christoph Baumgartner,"18,00 mio. €",
2023/2024,rasenballsport-leipzig,Fábio Carvalho,"14,00 mio. €",
2023/2024,rasenballsport-leipzig,Nuha Jatta,-,
2023/2024,rasenballsport-leipzig,Timo Werner,"17,00 mio. €",
2023/2024,rasenballsport-leipzig,Emil Forsberg,"5,00 mio. €",
2023/2024,rasenballsport-leipzig,Loïs Openda,"60,00 mio. €",
2023/2024,rasenballsport-leipzig,Benjamin Sesko,"50,00 mio. €",
2023/2024,rasenballsport-leipzig,Yussuf Poulsen,"6,00 mio. €",
2023/2024,rasenballsport-leipzig,Yannick Eduardo,-,
2023/2024,borussia-dortmund,Gregor Kobel,"40,00 mio. €",
2023/2024,borussia-dortmund,Marcel Lotka,"1,30 mio. €",
2023/2024,borussia-dortmund,Alexander Meyer,800 K €,
2023/2024,borussia-dortmund,Nico Schlotterbeck,"40,00 mio. €",
2023/2024,borussia-dortmund,Niklas Süle,"15,00 mio. €",
2023/2024,borussia-dortmund,Mats Hummels,"5,00 mio. €",
2023/2024,borussia-dortmund,Hendry Blank,"2,50 mio. €",
2023/2024,borussia-dortmund,Antonios Papadopoulos,"1,00 mio. €",
2023/2024,borussia-dortmund,Ian Maatsen,"40,00 mio. €",
2023/2024,borussia-dortmund,Ramy Bensebaini,"7,00 mio. €",
2023/2024,borussia-dortmund,Guille Bueno,600 K €,
2023/2024,borussia-dortmund,Julian Ryerson,"20,00 mio. €",
2023/2024,borussia-dortmund,Marius Wolf,"3,00 mio. €",
2023/2024,borussia-dortmund,Thomas Meunier,"2,50 mio. €",
2023/2024,borussia-dortmund,Mateu Morey,800 K €,
2023/2024,borussia-dortmund,Salih Özcan,"10,00 mio. €",
2023/2024,borussia-dortmund,Emre Can,"10,00 mio. €",
2023/2024,borussia-dortmund,Abdoulaye Kamara,"1,50 mio. €",
2023/2024,borussia-dortmund,Felix Nmecha,"20,00 mio. €",
2023/2024,borussia-dortmund,Marcel Sabitzer,"20,00 mio. €",
2023/2024,borussia-dortmund,Kjell Wätjen,"2,00 mio. €",
2023/2024,borussia-dortmund,Julian Brandt,"40,00 mio. €",
2023/2024,borussia-dortmund,Giovanni Reyna,"18,00 mio. €",
2023/2024,borussia-dortmund,Marco Reus,"5,00 mio. €",
2023/2024,borussia-dortmund,Ole Pohlmann,"1,50 mio. €",
2023/2024,borussia-dortmund,Jadon Sancho,"30,00 mio. €",
2023/2024,borussia-dortmund,Jamie Gittens,"28,00 mio. €",
2023/2024,borussia-dortmund,Julien Duranville,"8,50 mio. €",
2023/2024,borussia-dortmund,Thorgan Hazard,"5,00 mio. €",
2023/2024,borussia-dortmund,Donyell Malen,"40,00 mio. €",
2023/2024,borussia-dortmund,Karim Adeyemi,"28,00 mio. €",
2023/2024,borussia-dortmund,Samuel Bamba,800 K €,
2023/2024,borussia-dortmund,Youssoufa Moukoko,"22,00 mio. €",
2023/2024,borussia-dortmund,Niclas Füllkrug,"15,00 mio. €",
2023/2024,borussia-dortmund,Sébastien Haller,"10,00 mio. €",
2023/2024,borussia-dortmund,Paris Brunner,-,
2023/2024,vfb-stuttgart,Alexander Nübel,"12,00 mio. €",
2023/2024,vfb-stuttgart,Fabian Bredlow,"1,00 mio. €",
2023/2024,vfb-stuttgart,Dennis Seimen,"1,00 mio. €",
2023/2024,vfb-stuttgart,Florian Schock,200 K €,
2023/2024,vfb-stuttgart,Hiroki Ito,"30,00 mio. €",
2023/2024,vfb-stuttgart,Konstantinos Mavropanos,"20,00 mio. €",
2023/2024,vfb-stuttgart,Waldemar Anton,"20,00 mio. €",
2023/2024,vfb-stuttgart,Dan-Axel Zagadou,"10,00 mio. €",
2023/2024,vfb-stuttgart,Anthony Rouault,"7,00 mio. €",
2023/2024,vfb-stuttgart,Anrie Chase,350 K €,
2023/2024,vfb-stuttgart,Maximilian Mittelstädt,"17,00 mio. €",
2023/2024,vfb-stuttgart,Moussa Cissé,175 K €,
2023/2024,vfb-stuttgart,Josha Vagnoman,"10,00 mio. €",
2023/2024,vfb-stuttgart,Leonidas Stergiou,"5,00 mio. €",
2023/2024,vfb-stuttgart,Pascal Stenzel,"2,50 mio. €",
2023/2024,vfb-stuttgart,Angelo Stiller,"20,00 mio. €",
2023/2024,vfb-stuttgart,Wataru Endo,"13,00 mio. €",
2023/2024,vfb-stuttgart,Atakan Karazor,"12,00 mio. €",
2023/2024,vfb-stuttgart,Samuele Di Benedetto,450 K €,
2023/2024,vfb-stuttgart,Mahmoud Dahoud,"6,00 mio. €",
2023/2024,vfb-stuttgart,Nikolas Nartey,600 K €,
2023/2024,vfb-stuttgart,Borna Sosa,"7,50 mio. €",
2023/2024,vfb-stuttgart,Roberto Massimo,800 K €,
2023/2024,vfb-stuttgart,Enzo Millot,"30,00 mio. €",
2023/2024,vfb-stuttgart,Woo-yeong Jeong,"3,50 mio. €",
2023/2024,vfb-stuttgart,Lilian Egloff,800 K €,
2023/2024,vfb-stuttgart,Genki Haraguchi,500 K €,
