Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2023/2024,fc-girondins-bordeaux,Mathias de Amorim,200 K €,
2023/2024,fc-girondins-bordeaux,Lenny Pirringuel,150 K €,
2023/2024,fc-girondins-bordeaux,Émilien Makagni,-,
2023/2024,fc-girondins-bordeaux,Gaétan Weissbeck,"1,50 mio. €",
2023/2024,fc-girondins-bordeaux,Alpha Diallo,-,
2023/2024,fc-girondins-bordeaux,Jérémy Livolant,"1,50 mio. €",
2023/2024,fc-girondins-bordeaux,Alexi Pitu,800 K €,
2023/2024,fc-girondins-bordeaux,Julien Vetro,300 K €,
2023/2024,fc-girondins-bordeaux,Marvin De Lima,300 K €,
2023/2024,fc-girondins-bordeaux,Zuriko Davitashvili,"3,00 mio. €",
2023/2024,fc-girondins-bordeaux,Alberth Elis,"1,50 mio. €",
2023/2024,fc-girondins-bordeaux,Enzo Grothe,-,
2023/2024,fc-girondins-bordeaux,Zan Vipotnik,"2,50 mio. €",
2023/2024,fc-girondins-bordeaux,Aliou Badji,"1,20 mio. €",
2023/2024,fc-girondins-bordeaux,Nfansu Njie,100 K €,
2023/2024,fc-girondins-bordeaux,David Tebili,50 K €,
2023/2024,es-troyes-ac,Doğan Alemdar,"2,50 mio. €",
2023/2024,es-troyes-ac,Nicolas Lemaître,400 K €,
2023/2024,es-troyes-ac,Zacharie Boucher,200 K €,
2023/2024,es-troyes-ac,Corentin Michel,50 K €,
2023/2024,es-troyes-ac,Abdoulaye Ndiaye,"2,50 mio. €",
2023/2024,es-troyes-ac,Tanguy Zoukrou,"1,00 mio. €",
2023/2024,es-troyes-ac,Emmanuel Ntim,600 K €,
2023/2024,es-troyes-ac,Rudy Kohon,250 K €,
2023/2024,es-troyes-ac,Mehdi Tahrat,250 K €,
2023/2024,es-troyes-ac,Eric N'Jo,50 K €,
2023/2024,es-troyes-ac,Abdu Conté,"1,00 mio. €",
2023/2024,es-troyes-ac,Ismaël Boura,900 K €,
2023/2024,es-troyes-ac,Mathis Hamdi,150 K €,
2023/2024,es-troyes-ac,Thierno Baldé,"2,50 mio. €",
2023/2024,es-troyes-ac,Andreas Bruus,800 K €,
2023/2024,es-troyes-ac,Yvann Titi,50 K €,
2023/2024,es-troyes-ac,Ibrahim Bamba,-,
2023/2024,es-troyes-ac,Abdoulaye Kanté,800 K €,
2023/2024,es-troyes-ac,Rominigue Kouamé,"2,00 mio. €",
2023/2024,es-troyes-ac,Florian Tardieu,"1,00 mio. €",
2023/2024,es-troyes-ac,Xavier Chavalerin,"1,00 mio. €",
2023/2024,es-troyes-ac,Derek Mazou-Sacko,400 K €,
2023/2024,es-troyes-ac,Ante Palaversa,350 K €,
2023/2024,es-troyes-ac,Youssouf M'Changama,300 K €,
2023/2024,es-troyes-ac,Danel Dongmo,100 K €,
2023/2024,es-troyes-ac,Luka Ilic,"1,50 mio. €",
2023/2024,es-troyes-ac,Mouhamed Diop,700 K €,
2023/2024,es-troyes-ac,Junior Olaitan,350 K €,
2023/2024,es-troyes-ac,Wilson Nzenapou,-,
2023/2024,es-troyes-ac,Noah Medalli,-,
2023/2024,es-troyes-ac,Rafiki Saïd,"1,20 mio. €",
2023/2024,es-troyes-ac,Renaud Ripart,900 K €,
2023/2024,es-troyes-ac,Kyliane Dong,900 K €,
2023/2024,es-troyes-ac,Mamady Bangré,800 K €,
2023/2024,es-troyes-ac,Noa Cervantes,250 K €,
2023/2024,es-troyes-ac,Alexis Lefebvre,250 K €,
2023/2024,es-troyes-ac,Aly Sidibé,-,
2023/2024,es-troyes-ac,Simon Elisor,"1,00 mio. €",
2023/2024,es-troyes-ac,Jaurès Assoumou,400 K €,
2023/2024,es-troyes-ac,Nicolas de Préville,250 K €,
2023/2024,es-troyes-ac,Stevo Chillemi,-,
2023/2024,es-troyes-ac,Ibrahim Traoré,-,
2023/2024,sm-caen,Anthony Mandréa,"2,00 mio. €",
2023/2024,sm-caen,Yannis Clémentia,150 K €,
2023/2024,sm-caen,Parfait Mandanda,100 K €,
2023/2024,sm-caen,Brahim Traoré,"3,50 mio. €",
2023/2024,sm-caen,Emmanuel Ntim,600 K €,
2023/2024,sm-caen,Alexandre Coeff,300 K €,
2023/2024,sm-caen,Romain Thomas,250 K €,
2023/2024,sm-caen,Daylam Meddah,200 K €,
2023/2024,sm-caen,Syam Ben Youssef,150 K €,
2023/2024,sm-caen,Ali Abdi,"1,50 mio. €",
2023/2024,sm-caen,Diabé Bolumbu,300 K €,
2023/2024,sm-caen,Hugo Vandermersch,"1,50 mio. €",
2023/2024,sm-caen,Valentin Henry,600 K €,
2023/2024,sm-caen,Noé Lebreton,"1,50 mio. €",
2023/2024,sm-caen,Djibril Diani,600 K €,
2023/2024,sm-caen,Dieudonné Gaucho Debohi,400 K €,
2023/2024,sm-caen,Hianga'a Mbock,700 K €,
2023/2024,sm-caen,Quentin Daubin,600 K €,
2023/2024,sm-caen,Bilal Brahimi,900 K €,
2023/2024,sm-caen,Mathias Autret,400 K €,
2023/2024,sm-caen,Mohamed Hafid,150 K €,
2023/2024,sm-caen,Tidiam Gomis,"1,00 mio. €",
2023/2024,sm-caen,Caleb Zady Sery,800 K €,
2023/2024,sm-caen,Yoann Court,250 K €,
2023/2024,sm-caen,Godson Kyeremeh,"1,20 mio. €",
2023/2024,sm-caen,Alexandre Mendy,"4,00 mio. €",
2023/2024,sm-caen,Amine Salama,"2,00 mio. €",
2023/2024,sm-caen,Norman Bassette,"1,50 mio. €",
2023/2024,sm-caen,Mickaël Le Bihan,250 K €,
2023/2024,paris-fc,Obed Nkambadio,"1,50 mio. €",
2023/2024,paris-fc,Ivan Filipovic,300 K €,
2023/2024,paris-fc,Rémy Riou,250 K €,
2023/2024,paris-fc,Téva Gardies,50 K €,
2023/2024,paris-fc,Justin Maaga,-,
2023/2024,paris-fc,Nobel Mendy,"1,00 mio. €",
2023/2024,paris-fc,Moustapha Mbow,"1,00 mio. €",
2023/2024,paris-fc,Yoan Koré,"1,00 mio. €",
2023/2024,paris-fc,Samir Chergui,"1,00 mio. €",
2023/2024,paris-fc,Kouadio-Yves Dabila,800 K €,
2023/2024,paris-fc,Timothée Kolodziejczak,250 K €,
2023/2024,paris-fc,Dimitri Colau,50 K €,
2023/2024,paris-fc,Sadio Dembélé,-,
2023/2024,paris-fc,Aboubaka Soumahoro,-,
2023/2024,paris-fc,Jules Gaudin,"1,00 mio. €",
2023/2024,paris-fc,Tuomas Ollila,500 K €,
2023/2024,paris-fc,Coleen Louis,-,
2023/2024,paris-fc,Sofiane Alakouch,500 K €,
2023/2024,paris-fc,Adama Camara,800 K €,
2023/2024,paris-fc,Lohann Doucet,700 K €,
2023/2024,paris-fc,Cyril Mandouki,350 K €,
2023/2024,paris-fc,Gabriel Oualengbe,50 K €,
2023/2024,paris-fc,Vincent Marchetti,"1,50 mio. €",
2023/2024,paris-fc,Check Oumar Diakité,500 K €,
2023/2024,paris-fc,Yohan Demoncy,500 K €,
2023/2024,paris-fc,Paul Lasne,150 K €,
2023/2024,paris-fc,Mohamadou Kanté,-,
2023/2024,paris-fc,Ilan Kebbal,"3,00 mio. €",
2023/2024,paris-fc,Alimami Gory,"1,00 mio. €",
2023/2024,paris-fc,Josias Lukembila,600 K €,
2023/2024,paris-fc,Julien Lopez,300 K €,
2023/2024,paris-fc,Lamine Gueye,600 K €,
2023/2024,paris-fc,Andy Pembélé,150 K €,
2023/2024,paris-fc,Florian Pannafit,100 K €,
2023/2024,paris-fc,Pierre-Yves Hamel,600 K €,
2023/2024,paris-fc,Ayoub Jabbari,500 K €,
2023/2024,paris-fc,Nouha Dicko,500 K €,
2023/2024,paris-fc,Lamine Diaby-Fadiga,400 K €,
2023/2024,paris-fc,Warren Caddy,350 K €,
2023/2024,paris-fc,Mohamed Touré,300 K €,
2023/2024,paris-fc,Djibril Diagouraga,50 K €,
2023/2024,paris-fc,Omar Sissoko,50 K €,
2023/2024,paris-fc,Mohamed Dao,-,
2023/2024,fc-valenciennes,Jean Louchet,450 K €,
2023/2024,fc-valenciennes,Lassana Diabaté,300 K €,
2023/2024,fc-valenciennes,Ilario de Clemente,50 K €,
2023/2024,fc-valenciennes,Naim Van Attenhoven,50 K €,
2023/2024,fc-valenciennes,Joachim Kayi Sanda,800 K €,
2023/2024,fc-valenciennes,Jonathan Buatu,600 K €,
2023/2024,fc-valenciennes,Jordan Poha,500 K €,
2023/2024,fc-valenciennes,Taylor Moore,300 K €,
2023/2024,fc-valenciennes,Nassim Innocenti,200 K €,
2023/2024,fc-valenciennes,Gabin Blancquart,150 K €,
2023/2024,fc-valenciennes,Ibrahima Ba,50 K €,
2023/2024,fc-valenciennes,Guilain Zrankeon,-,
2023/2024,fc-valenciennes,Souleymane Basse,450 K €,
2023/2024,fc-valenciennes,Lucas Woudenberg,350 K €,
2023/2024,fc-valenciennes,Marvyn Vialaneix,-,
2023/2024,fc-valenciennes,Allan Linguet,600 K €,
2023/2024,fc-valenciennes,Halid Sabanovic,250 K €,
2023/2024,fc-valenciennes,Joffrey Cuffaut,200 K €,
2023/2024,fc-valenciennes,Tanguy Lienard,100 K €,
2023/2024,fc-valenciennes,Julien Masson,700 K €,
2023/2024,fc-valenciennes,Sacha Bansé,400 K €,
2023/2024,fc-valenciennes,Jean-Éric Moursou,100 K €,
2023/2024,fc-valenciennes,Tidyane Diagouraga,100 K €,
2023/2024,fc-valenciennes,Eyram Viegbe,50 K €,
2023/2024,fc-valenciennes,Mohamed Kaba,"3,50 mio. €",
2023/2024,fc-valenciennes,Bruno Costa,800 K €,
2023/2024,fc-valenciennes,David Kruse,700 K €,
2023/2024,fc-valenciennes,Foe Ondoa,400 K €,
2023/2024,fc-valenciennes,Jason Berthomier,250 K €,
2023/2024,fc-valenciennes,Ismaïl Bouneb,50 K €,
2023/2024,fc-valenciennes,Ilyes Hamache,700 K €,
2023/2024,fc-valenciennes,Sofiane Boudraa,150 K €,
2023/2024,fc-valenciennes,Ibrahima Diallo,100 K €,
2023/2024,fc-valenciennes,Aymen Boutoutaou,800 K €,
2023/2024,fc-valenciennes,Makabi Lilepo,450 K €,
2023/2024,fc-valenciennes,Anthony Knockaert,400 K €,
2023/2024,fc-valenciennes,Issouf Macalou,250 K €,
2023/2024,fc-valenciennes,Yacine El Amri,150 K €,
2023/2024,fc-valenciennes,Jawed Kalai,100 K €,
2023/2024,fc-valenciennes,Flamarion,900 K €,
2023/2024,fc-valenciennes,Siriné Doucouré,"1,00 mio. €",
2023/2024,fc-valenciennes,Mathias Oyewusi,750 K €,
2023/2024,fc-valenciennes,Marius Noubissi,400 K €,
2023/2024,fc-valenciennes,Ugo Bonnet,350 K €,
2023/2024,fc-valenciennes,Andrew Jung,350 K €,
2023/2024,fc-valenciennes,Nick Venema,300 K €,
2023/2024,fc-valenciennes,Yassine Haouari,100 K €,
2023/2024,fc-valenciennes,Cheikh Diouf,-,
2023/2024,sc-bastia,Zacharie Boucher,200 K €,
2023/2024,sc-bastia,Julien Fabri,200 K €,
2023/2024,sc-bastia,Johny Placide,200 K €,
2023/2024,sc-bastia,Cédric Lunardi,-,
2023/2024,sc-bastia,Check Keita,"1,50 mio. €",
2023/2024,sc-bastia,Yllan Okou,900 K €,
2023/2024,sc-bastia,Dumè Guidi,500 K €,
2023/2024,sc-bastia,Issiar Dramé,400 K €,
2023/2024,sc-bastia,Loup-Diwan Gueho,150 K €,
2023/2024,sc-bastia,Baye Ablaye Mbaye,50 K €,
2023/2024,sc-bastia,Dylan Tavares,600 K €,
2023/2024,sc-bastia,Mohamed Souboul,300 K €,
2023/2024,sc-bastia,Charles Traoré,300 K €,
2023/2024,sc-bastia,Kevin Van Den Kerkhof,"3,00 mio. €",
2023/2024,sc-bastia,Florian Bohnert,600 K €,
2023/2024,sc-bastia,Tom Meynadier,300 K €,
2023/2024,sc-bastia,Romaric Yapi,300 K €,
2023/2024,sc-bastia,Tom Ducrocq,"1,20 mio. €",
2023/2024,sc-bastia,Jocelyn Janneh,900 K €,
2023/2024,sc-bastia,Mahamé Siby,600 K €,
2023/2024,sc-bastia,Anthony Roncaglia,500 K €,
2023/2024,sc-bastia,Christophe Vincent,450 K €,
2023/2024,sc-bastia,Julien Maggiotti,800 K €,
2023/2024,sc-bastia,Dimitri Liénard,200 K €,
2023/2024,sc-bastia,Matéo Loubatières,150 K €,
2023/2024,sc-bastia,Félix Tomi,200 K €,
2023/2024,sc-bastia,Florian Bianchini,400 K €,
2023/2024,sc-bastia,Yohan Baï,100 K €,
2023/2024,sc-bastia,Migouel Alfarela,800 K €,
2023/2024,sc-bastia,Facinet Conte,800 K €,
2023/2024,sc-bastia,Kapit Djoco,600 K €,
2023/2024,sc-bastia,Benjamin Santelli,350 K €,
2023/2024,sc-bastia,Gaëtan Charbonnier,200 K €,
2023/2024,sc-bastia,Sekou Lega,150 K €,
2023/2024,sc-bastia,Mohamed Boumaaoui,-,
2023/2024,ea-guingamp,Enzo Basilio,800 K €,
2023/2024,ea-guingamp,Babacar Niasse,300 K €,
2023/2024,ea-guingamp,Teddy Bartouche-Selbonne,100 K €,
2023/2024,ea-guingamp,Noah Marec,-,
2023/2024,ea-guingamp,Baptiste Roux,600 K €,
2023/2024,ea-guingamp,Donatien Gomis,600 K €,
2023/2024,ea-guingamp,Pierre Lemonnier,500 K €,
2023/2024,ea-guingamp,Matthis Riou,500 K €,
2023/2024,ea-guingamp,Hady Camara,150 K €,
2023/2024,ea-guingamp,Sohaib Naïr,-,
2023/2024,ea-guingamp,Abdallah Ndour,600 K €,
2023/2024,ea-guingamp,Lenny Vallier,500 K €,
2023/2024,ea-guingamp,Ayman Ben Mohamed,350 K €,
2023/2024,ea-guingamp,Maxime Sivis,900 K €,
2023/2024,ea-guingamp,Lucas Maronnier,300 K €,
2023/2024,ea-guingamp,Vincent Manceau,200 K €,
2023/2024,ea-guingamp,Dylan Louiserre,"1,20 mio. €",
2023/2024,ea-guingamp,Kalidou Sidibé,900 K €,
2023/2024,ea-guingamp,Lebogang Phiri,150 K €,
2023/2024,ea-guingamp,Jonathan Iglesias,150 K €,
2023/2024,ea-guingamp,Théo Le Normand,50 K €,
2023/2024,ea-guingamp,Hugo Picard,"1,00 mio. €",
2023/2024,ea-guingamp,Maxime Barthelmé,150 K €,
2023/2024,ea-guingamp,Victor Lobry,700 K €,
2023/2024,ea-guingamp,Amadou Sagna,800 K €,
2023/2024,ea-guingamp,Sabri Guendouz,-,
2023/2024,ea-guingamp,Mehdi Merghem,800 K €,
2023/2024,ea-guingamp,Taylor Luvambo,200 K €,
2023/2024,ea-guingamp,Amine El Ouazzani,"2,00 mio. €",
2023/2024,ea-guingamp,Baptiste Guillaume,"1,20 mio. €",
2023/2024,ea-guingamp,Ugo Bonnet,350 K €,
2023/2024,ea-guingamp,Jacques Siwe,250 K €,
2023/2024,ea-guingamp,Gaëtan Courtet,250 K €,
2023/2024,rodez-af,Lionel Mpasi-Nzau,700 K €,
2023/2024,rodez-af,Ewen Jaouen,400 K €,
2023/2024,rodez-af,Sébastien Cibois,300 K €,
2023/2024,rodez-af,Enzo Crombez,100 K €,
2023/2024,rodez-af,Clément Krzesinski,-,
2023/2024,rodez-af,Bradley Danger,"1,00 mio. €",
2023/2024,rodez-af,Serge-Philippe Raux-Yao,"1,00 mio. €",
2023/2024,rodez-af,Stone Mambo,400 K €,
2023/2024,rodez-af,Kévin Boma,400 K €,
2023/2024,rodez-af,Éric Vandenabeele,250 K €,
2023/2024,rodez-af,Joris Chougrani,250 K €,
2023/2024,rodez-af,Akim Abdallah,700 K €,
2023/2024,rodez-af,Raphaël Lipinski,400 K €,
2023/2024,rodez-af,Dembo Sylla,700 K €,
2023/2024,rodez-af,Ahmad Ngouyamsa,600 K €,
2023/2024,rodez-af,Grégory Coelho,150 K €,
2023/2024,rodez-af,Giovanni Haag,"1,00 mio. €",
2023/2024,rodez-af,Wilitty Younoussa,600 K €,
2023/2024,rodez-af,Hugo Garie,-,
2023/2024,rodez-af,Lorenzo Rajot,600 K €,
2023/2024,rodez-af,Antoine Valério,300 K €,
2023/2024,rodez-af,Lucas Buades,500 K €,
2023/2024,rodez-af,Waniss Taïbi,800 K €,
2023/2024,rodez-af,Jung-bin Park,150 K €,
2023/2024,rodez-af,Yannis Verdier,100 K €,
2023/2024,rodez-af,Killian Corredor,"1,80 mio. €",
2023/2024,rodez-af,Andréas Hountondji,"1,80 mio. €",
2023/2024,rodez-af,Taïryk Arconte,700 K €,
2023/2024,rodez-af,Clément Depres,300 K €,
2023/2024,rodez-af,Joseph Mendes,150 K €,
2023/2024,rodez-af,Arthur Saintorens,-,
2023/2024,usl-dunkerque,Mohamed Koné,500 K €,
2023/2024,usl-dunkerque,Lucas Lavallée,200 K €,
2023/2024,usl-dunkerque,Arnaud Balijon,100 K €,
2023/2024,usl-dunkerque,Yvan Gomes,-,
2023/2024,usl-dunkerque,Bram Lagae,800 K €,
2023/2024,usl-dunkerque,Hugo Gambor,600 K €,
2023/2024,usl-dunkerque,Billy Koumetio,500 K €,
2023/2024,usl-dunkerque,Loïc Bessilé,400 K €,
2023/2024,usl-dunkerque,Nehemiah Fernandez,400 K €,
2023/2024,usl-dunkerque,Opa Sangante,300 K €,
2023/2024,usl-dunkerque,Alioune Ba,100 K €,
2023/2024,usl-dunkerque,Zephir Bever,-,
2023/2024,usl-dunkerque,Philippe Ndinga,-,
2023/2024,usl-dunkerque,Philippe Nkouka,-,
2023/2024,usl-dunkerque,Achraf Laâziri,300 K €,
2023/2024,usl-dunkerque,Driss Trichard,250 K €,
2023/2024,usl-dunkerque,Assane N'Doye,-,
2023/2024,usl-dunkerque,Yohan Bilingi,600 K €,
2023/2024,usl-dunkerque,Benjaloud Youssouf,400 K €,
2023/2024,usl-dunkerque,Demba Thiam,150 K €,
2023/2024,usl-dunkerque,Junior Senneville,100 K €,
2023/2024,usl-dunkerque,Jean-Philippe Gbamin,"2,50 mio. €",
2023/2024,usl-dunkerque,Rémy Boissier,400 K €,
2023/2024,usl-dunkerque,Enzo Bardeli,"1,00 mio. €",
2023/2024,usl-dunkerque,Julien Anziani,700 K €,
2023/2024,usl-dunkerque,Tidiane Keita,350 K €,
2023/2024,usl-dunkerque,Ibrahima Sy,100 K €,
2023/2024,usl-dunkerque,Rayan Ghrieb,500 K €,
2023/2024,usl-dunkerque,Aïman Maurer,500 K €,
2023/2024,usl-dunkerque,Ángel Orelien,250 K €,
2023/2024,usl-dunkerque,Freddy Mbemba,400 K €,
2023/2024,usl-dunkerque,Alain Ipiélé,400 K €,
2023/2024,usl-dunkerque,Gessime Yassine,"1,00 mio. €",
2023/2024,usl-dunkerque,François Mughe,800 K €,
2023/2024,usl-dunkerque,Moussa Guel,150 K €,
2023/2024,usl-dunkerque,Samy Baghdadi,300 K €,
2023/2024,usl-dunkerque,Amadou Ba-Sy,300 K €,
2023/2024,usl-dunkerque,Gaëtan Courtet,250 K €,
2023/2024,usl-dunkerque,Armand Gnanduillet,250 K €,
2023/2024,usl-dunkerque,Elhadj Bah,200 K €,
2023/2024,usl-dunkerque,Ludéric Etonde,100 K €,
2023/2024,pau-fc,Bingourou Kamara,800 K €,
2023/2024,pau-fc,Mehdi Jeannin,150 K €,
2023/2024,pau-fc,Quentin Galvez-Diarra,50 K €,
2023/2024,pau-fc,Jean Ruiz,"1,00 mio. €",
2023/2024,pau-fc,Ange Ahoussou,500 K €,
2023/2024,pau-fc,Antoine Batisse,400 K €,
2023/2024,pau-fc,Noé Sow,350 K €,
2023/2024,pau-fc,Xavier Kouassi,250 K €,
2023/2024,pau-fc,Ousmane Kanté,200 K €,
2023/2024,pau-fc,Kenji-Van Boto,600 K €,
2023/2024,pau-fc,Johann Obiang,400 K €,
2023/2024,pau-fc,Evans Jean-Lambert,400 K €,
2023/2024,pau-fc,Wills Tene Nkingne,-,
2023/2024,pau-fc,Thérence Koudou,800 K €,
2023/2024,pau-fc,Jordy Gaspar,800 K €,
2023/2024,pau-fc,Marius Ros,75 K €,
2023/2024,pau-fc,Louis Mouton,600 K €,
2023/2024,pau-fc,Sessi D'Almeida,500 K €,
2023/2024,pau-fc,Iyad Mohamed,200 K €,
2023/2024,pau-fc,Thomas Colléaux,100 K €,
2023/2024,pau-fc,Jovan Nisic,500 K €,
2023/2024,pau-fc,Steeve Beusnard,450 K €,
2023/2024,pau-fc,Oumar Ngom,150 K €,
2023/2024,pau-fc,Lenny Pirringuel,150 K €,
2023/2024,pau-fc,Tino Costa,50 K €,
2023/2024,pau-fc,Tom Gomes,-,
2023/2024,pau-fc,Henri Saivet,450 K €,
2023/2024,pau-fc,Adel Lembezat,50 K €,
2023/2024,pau-fc,Mehdi Chahiri,400 K €,
2023/2024,pau-fc,Pape Massar Djitté,-,
2023/2024,pau-fc,Charles Boli,400 K €,
2023/2024,pau-fc,Moussa Sylla,"2,50 mio. €",
2023/2024,pau-fc,Yanis Begraoui,900 K €,
2023/2024,pau-fc,Mons Bassouamina,800 K €,
2023/2024,pau-fc,Mayron George,350 K €,
2023/2024,pau-fc,Khalid Boutaïb,200 K €,
2023/2024,pau-fc,Yonis Njoh,200 K €,
2023/2024,pau-fc,Sonny Degert,100 K €,
2023/2024,pau-fc,Loïck Lespinasse,50 K €,
2023/2024,ac-ajaccio,Mathieu Michel,350 K €,
2023/2024,ac-ajaccio,François-Joseph Sollacaro,300 K €,
2023/2024,ac-ajaccio,Ghjuvanni Quilichini,100 K €,
2023/2024,ac-ajaccio,Sacha Contena,-,
2023/2024,ac-ajaccio,Clément Vidal,"1,00 mio. €",
2023/2024,ac-ajaccio,Fernand Mayembo,500 K €,
2023/2024,ac-ajaccio,Maxime Chanot,400 K €,
2023/2024,ac-ajaccio,Cédric Avinel,200 K €,
2023/2024,ac-ajaccio,Josué Escartin,150 K €,
2023/2024,ac-ajaccio,Anthony Khelifa,100 K €,
2023/2024,ac-ajaccio,Stephen Quemper,450 K €,
2023/2024,ac-ajaccio,Jérémy De Bessa,-,
2023/2024,ac-ajaccio,Arsène Kouassi,-,
2023/2024,ac-ajaccio,Tony Strata,300 K €,
2023/2024,ac-ajaccio,Mohamed Youssouf,200 K €,
2023/2024,ac-ajaccio,Thibault Campanini,100 K €,
2023/2024,ac-ajaccio,Salomon Abergel,100 K €,
2023/2024,ac-ajaccio,Mickaël Alphonse,-,
2023/2024,ac-ajaccio,Mehdi Puch-Herrantz,200 K €,
2023/2024,ac-ajaccio,Wolo Leblanc Touré,50 K €,
2023/2024,ac-ajaccio,Tim Jabol-Folcarelli,"2,00 mio. €",
2023/2024,ac-ajaccio,Vincent Marchetti,"1,50 mio. €",
2023/2024,ac-ajaccio,Thomas Mangani,250 K €,
2023/2024,ac-ajaccio,Owen Martinez-Jullien,50 K €,
2023/2024,ac-ajaccio,Pablo Soules,-,
2023/2024,ac-ajaccio,Julien Benhaim,300 K €,
2023/2024,ac-ajaccio,Hamza Sakhi,"1,50 mio. €",
2023/2024,ac-ajaccio,Valentin Jacob,500 K €,
2023/2024,ac-ajaccio,Michaël Barreto,250 K €,
2023/2024,ac-ajaccio,Everson Jr,150 K €,
2023/2024,ac-ajaccio,Ricardo Coutinho,50 K €,
2023/2024,ac-ajaccio,Cyrille Bayala,700 K €,
2023/2024,ac-ajaccio,Riad Nouri,150 K €,
2023/2024,ac-ajaccio,Ivane Chegra,150 K €,
2023/2024,ac-ajaccio,Mounaïm El Idrissy,700 K €,
2023/2024,ac-ajaccio,Christopher Ibayi,700 K €,
2023/2024,ac-ajaccio,Ben Hamed Touré,500 K €,
2023/2024,ac-ajaccio,Moussa Soumano,400 K €,
2023/2024,ac-ajaccio,Yacine Bammou,350 K €,
2023/2024,ac-ajaccio,Al Hassan Touré,300 K €,
2023/2024,ac-ajaccio,Yoann Touzghar,200 K €,
2023/2024,ac-ajaccio,Anthony Fosse,50 K €,
2023/2024,ac-ajaccio,Ryan Contena,-,
2023/2024,ac-ajaccio,Mamadu Silla,-,
2023/2024,fc-annecy,Florian Escales,600 K €,
2023/2024,fc-annecy,Thomas Callens,250 K €,
2023/2024,fc-annecy,Tidiane Malbec,50 K €,
2023/2024,fc-annecy,Gaby Jean,900 K €,
2023/2024,fc-annecy,Kévin Mouanga,900 K €,
2023/2024,fc-annecy,Hamjatou Soukouna,450 K €,
2023/2024,fc-annecy,Junior Diaz,400 K €,
2023/2024,fc-annecy,Thibault Delphis,300 K €,
2023/2024,fc-annecy,Jonathan Gonçalves,150 K €,
2023/2024,fc-annecy,Moïse Mahop,600 K €,
2023/2024,fc-annecy,François Lajugie,700 K €,
2023/2024,fc-annecy,Yacouba Barry,600 K €,
2023/2024,fc-annecy,Vincent Pajot,300 K €,
2023/2024,fc-annecy,Ahmed Kashi,200 K €,
2023/2024,fc-annecy,Martin Adeline,"1,00 mio. €",
2023/2024,fc-annecy,Yohan Demoncy,500 K €,
2023/2024,fc-annecy,Nordine Kandil,"1,00 mio. €",
2023/2024,fc-annecy,Clément Billemaz,400 K €,
2023/2024,fc-annecy,Steve Shamal,200 K €,
2023/2024,fc-annecy,Goteh Ntignee,50 K €,
2023/2024,fc-annecy,Antoine Larose,400 K €,
2023/2024,fc-annecy,Kévin Testud,250 K €,
2023/2024,fc-annecy,Ousmane Camara,700 K €,
2023/2024,fc-annecy,Kapit Djoco,600 K €,
2023/2024,fc-annecy,Samuel Ntamack,500 K €,
2023/2024,fc-annecy,Warren Caddy,350 K €,
2023/2024,fc-annecy,Brian Beyer,300 K €,
2023/2024,fc-annecy,Kévin Farade,250 K €,
2023/2024,fc-annecy,Alexy Bosetti,250 K €,
2023/2024,fc-annecy,Jonathan Kodjia,250 K €,
2023/2024,fc-annecy,Zakaria Bengueddoudj,200 K €,
2023/2024,fc-annecy,Romain Spano,150 K €,
2023/2024,grenoble-foot-38,Brice Maubleu,350 K €,
2023/2024,grenoble-foot-38,Bobby Allain,200 K €,
2023/2024,grenoble-foot-38,Mamadou Diop,100 K €,
2023/2024,grenoble-foot-38,Mamadou Diarra,900 K €,
2023/2024,grenoble-foot-38,Efe Sarıkaya,500 K €,
2023/2024,grenoble-foot-38,Allan Tchaptchet,400 K €,
2023/2024,grenoble-foot-38,Adrien Monfray,350 K €,
2023/2024,grenoble-foot-38,Loïc Nestor,200 K €,
2023/2024,grenoble-foot-38,Arial Mendy,400 K €,
2023/2024,grenoble-foot-38,Matthéo Xantippe,350 K €,
2023/2024,grenoble-foot-38,Mathys Tourraine,"1,00 mio. €",
2023/2024,grenoble-foot-38,Gaëtan Paquiez,450 K €,
2023/2024,grenoble-foot-38,Dante Rigo,900 K €,
2023/2024,grenoble-foot-38,Nolan Mbemba,350 K €,
2023/2024,grenoble-foot-38,Abiezer Jeno,150 K €,
2023/2024,grenoble-foot-38,Manuel Perez,100 K €,
2023/2024,grenoble-foot-38,Bachirou Yaméogo,-,
2023/2024,grenoble-foot-38,Jessy Benet,"1,00 mio. €",
2023/2024,grenoble-foot-38,Théo Valls,800 K €,
2023/2024,grenoble-foot-38,Eddy Sylvestre,450 K €,
2023/2024,grenoble-foot-38,Saikou Touray,350 K €,
2023/2024,grenoble-foot-38,Baptiste Isola,100 K €,
2023/2024,grenoble-foot-38,Amine Sbaï,800 K €,
2023/2024,grenoble-foot-38,Thio Ntolla,350 K €,
2023/2024,grenoble-foot-38,Lenny Joseph,700 K €,
2023/2024,grenoble-foot-38,Abdoulie Sanyang,600 K €,
2023/2024,grenoble-foot-38,Lamine Jarjou,100 K €,
2023/2024,grenoble-foot-38,Pape Meïssa Ba,900 K €,
2023/2024,grenoble-foot-38,Virgiliu Postolachi,500 K €,
2023/2024,grenoble-foot-38,Livty Kpolo,-,
2023/2024,quevilly-rouen-metropole,Benjamin Leroy,250 K €,
2023/2024,quevilly-rouen-metropole,Kayne Bonnevie,150 K €,
