Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2020/2021,fc-granada,Darwin Machís,"10,00 mio. €",
2020/2021,fc-granada,Kenedy,"10,00 mio. €",
2020/2021,fc-granada,Dani Plomer,100 K €,
2020/2021,fc-granada,Antonio Puertas,"5,00 mio. €",
2020/2021,fc-granada,Alberto Soro,"3,00 mio. €",
2020/2021,fc-granada,Echu Rodríguez,100 K €,
2020/2021,fc-granada,Luis Suárez,"10,00 mio. €",
2020/2021,fc-granada,Antoñín,"1,50 mio. €",
2020/2021,fc-granada,Jorge Molina,"1,50 mio. €",
2020/2021,fc-granada,Roberto Soldado,"1,20 mio. €",
2020/2021,ud-levante,Aitor Fernández,"6,00 mio. €",
2020/2021,ud-levante,Dani Cárdenas,600 K €,
2020/2021,ud-levante,Koke Vegas,500 K €,
2020/2021,ud-levante,Pablo Cuñat,200 K €,
2020/2021,ud-levante,Rúben Vezo,"10,00 mio. €",
2020/2021,ud-levante,Róber Pier,"1,20 mio. €",
2020/2021,ud-levante,Sergio Postigo,"1,20 mio. €",
2020/2021,ud-levante,Óscar Duarte,800 K €,
2020/2021,ud-levante,Alfredo Pedraza,200 K €,
2020/2021,ud-levante,Euse Monzó,200 K €,
2020/2021,ud-levante,Carlos Clerc,"3,00 mio. €",
2020/2021,ud-levante,Toño García,800 K €,
2020/2021,ud-levante,Jorge Miramón,"2,00 mio. €",
2020/2021,ud-levante,Son,800 K €,
2020/2021,ud-levante,Coke,800 K €,
2020/2021,ud-levante,Mickaël Malsa,"5,00 mio. €",
2020/2021,ud-levante,Nemanja Radoja,"2,50 mio. €",
2020/2021,ud-levante,Nikola Vukcevic,"1,80 mio. €",
2020/2021,ud-levante,Cheick Doukouré,600 K €,
2020/2021,ud-levante,Giorgi Kochorashvili,300 K €,
2020/2021,ud-levante,José Campaña,"15,00 mio. €",
2020/2021,ud-levante,Gonzalo Melero,"4,50 mio. €",
2020/2021,ud-levante,Pablo Martínez,600 K €,
2020/2021,ud-levante,Álex Blesa,300 K €,
2020/2021,ud-levante,Enis Bardhi,"15,00 mio. €",
2020/2021,ud-levante,Hernâni,"1,20 mio. €",
2020/2021,ud-levante,Alejandro Cantero,700 K €,
2020/2021,ud-levante,Jorge de Frutos,"15,00 mio. €",
2020/2021,ud-levante,Rubén Rochina,"2,80 mio. €",
2020/2021,ud-levante,Edgar Sevikyan,700 K €,
2020/2021,ud-levante,Roger Martí,"10,00 mio. €",
2020/2021,ud-levante,José Luis Morales,"6,00 mio. €",
2020/2021,ud-levante,Dani Gómez,"1,50 mio. €",
2020/2021,ud-levante,Sergio León,"1,20 mio. €",
2020/2021,ca-osasuna,Sergio Herrera,"6,00 mio. €",
2020/2021,ca-osasuna,Juan Pérez,600 K €,
2020/2021,ca-osasuna,Rubén Martínez,500 K €,
2020/2021,ca-osasuna,Iván Martínez,250 K €,
2020/2021,ca-osasuna,Iñaki Álvarez,200 K €,
2020/2021,ca-osasuna,David García,"7,50 mio. €",
2020/2021,ca-osasuna,Aridane Hernández,"3,00 mio. €",
2020/2021,ca-osasuna,Unai García,"1,50 mio. €",
2020/2021,ca-osasuna,Facundo Roncaglia,"1,00 mio. €",
2020/2021,ca-osasuna,Jonás Ramalho,"1,00 mio. €",
2020/2021,ca-osasuna,Raúl Navas,300 K €,
2020/2021,ca-osasuna,Jorge Herrando,250 K €,
2020/2021,ca-osasuna,Manu Sánchez,"8,00 mio. €",
2020/2021,ca-osasuna,Juan Cruz,"2,20 mio. €",
2020/2021,ca-osasuna,Nacho Vidal,"2,00 mio. €",
2020/2021,ca-osasuna,Gorka Zabarte,150 K €,
2020/2021,ca-osasuna,Lucas Torró,"2,20 mio. €",
2020/2021,ca-osasuna,Oier Sanjurjo,700 K €,
2020/2021,ca-osasuna,Jon Moncayola,"7,00 mio. €",
2020/2021,ca-osasuna,Darko Brasanac,"1,80 mio. €",
2020/2021,ca-osasuna,Iñigo Pérez,600 K €,
2020/2021,ca-osasuna,Roberto Torres,"5,00 mio. €",
2020/2021,ca-osasuna,Javi Martínez,"1,20 mio. €",
2020/2021,ca-osasuna,Aimar Oroz,200 K €,
2020/2021,ca-osasuna,Jony,"2,80 mio. €",
2020/2021,ca-osasuna,Asier Córdoba,200 K €,
2020/2021,ca-osasuna,Kike Saverio,200 K €,
2020/2021,ca-osasuna,Rubén García,"10,00 mio. €",
2020/2021,ca-osasuna,Kike Barja,"3,00 mio. €",
2020/2021,ca-osasuna,Chimy Ávila,"10,00 mio. €",
2020/2021,ca-osasuna,Ante Budimir,"9,00 mio. €",
2020/2021,ca-osasuna,Jonathan Calleri,"5,00 mio. €",
2020/2021,ca-osasuna,Adrián López,"1,20 mio. €",
2020/2021,ca-osasuna,Enric Gallego,"1,00 mio. €",
2020/2021,ca-osasuna,Marc Cardona,600 K €,
2020/2021,ca-osasuna,Brandon Thomas,600 K €,
2020/2021,sd-eibar,Marko Dmitrovic,"8,00 mio. €",
2020/2021,sd-eibar,Yoel Rodríguez,900 K €,
2020/2021,sd-eibar,Jonmi Magunagoitia,200 K €,
2020/2021,sd-eibar,Unai Ayala,-,
2020/2021,sd-eibar,Paulo Oliveira,"4,00 mio. €",
2020/2021,sd-eibar,Esteban Burgos,"2,50 mio. €",
2020/2021,sd-eibar,Pedro Bigas,"1,20 mio. €",
2020/2021,sd-eibar,José Antonio Martínez,"1,20 mio. €",
2020/2021,sd-eibar,Anaitz Arbilla,"1,00 mio. €",
2020/2021,sd-eibar,Unai Dufur,-,
2020/2021,sd-eibar,Kévin Rodrigues,"3,50 mio. €",
2020/2021,sd-eibar,Rafa Soares,"1,60 mio. €",
2020/2021,sd-eibar,Cote,"1,50 mio. €",
2020/2021,sd-eibar,Álex Pozo,"4,00 mio. €",
2020/2021,sd-eibar,Álvaro Tejero,"1,00 mio. €",
2020/2021,sd-eibar,Rober Correa,900 K €,
2020/2021,sd-eibar,Sergio Cubero,-,
2020/2021,sd-eibar,Sergio Álvarez,"1,20 mio. €",
2020/2021,sd-eibar,Pape Diop,800 K €,
2020/2021,sd-eibar,Edu Expósito,"3,50 mio. €",
2020/2021,sd-eibar,Aleix García,"1,80 mio. €",
2020/2021,sd-eibar,Recio,"1,20 mio. €",
2020/2021,sd-eibar,Roberto Olabe,700 K €,
2020/2021,sd-eibar,Miguel Atienza,600 K €,
2020/2021,sd-eibar,Bryan Gil,"30,00 mio. €",
2020/2021,sd-eibar,Takashi Inui,"1,50 mio. €",
2020/2021,sd-eibar,Damian Kadzior,"1,70 mio. €",
2020/2021,sd-eibar,Pedro León,"1,00 mio. €",
2020/2021,sd-eibar,Kike García,"2,80 mio. €",
2020/2021,sd-eibar,Yoshinori Muto,"2,50 mio. €",
2020/2021,sd-eibar,Sergi Enrich,"1,80 mio. €",
2020/2021,sd-eibar,Quique González,800 K €,
2020/2021,sd-eibar,Eñaut Mendia,-,
2020/2021,sd-eibar,Unai Arieta,-,
2020/2021,deportivo-alaves,Fernando Pacheco,"8,00 mio. €",
2020/2021,deportivo-alaves,Antonio Sivera,900 K €,
2020/2021,deportivo-alaves,Aritz Castro,150 K €,
2020/2021,deportivo-alaves,Florian Lejeune,"4,50 mio. €",
2020/2021,deportivo-alaves,Víctor Laguardia,"4,00 mio. €",
2020/2021,deportivo-alaves,Rodrigo Ely,"2,20 mio. €",
2020/2021,deportivo-alaves,Tachi,800 K €,
2020/2021,deportivo-alaves,Abdel Abqar,150 K €,
2020/2021,deportivo-alaves,Stephane Keller,150 K €,
2020/2021,deportivo-alaves,Hugo Pérez,-,
2020/2021,deportivo-alaves,Rubén Duarte,"4,00 mio. €",
2020/2021,deportivo-alaves,Adrián Marín,"1,20 mio. €",
2020/2021,deportivo-alaves,Javi López,600 K €,
2020/2021,deportivo-alaves,Eneko Ortiz,-,
2020/2021,deportivo-alaves,Tomás Tavares,"5,50 mio. €",
2020/2021,deportivo-alaves,Martín Aguirregabiria,"3,00 mio. €",
2020/2021,deportivo-alaves,Ximo Navarro,"1,80 mio. €",
2020/2021,deportivo-alaves,Rodrigo Battaglia,"4,00 mio. €",
2020/2021,deportivo-alaves,Pere Pons,"3,50 mio. €",
2020/2021,deportivo-alaves,Tomás Pina,"1,20 mio. €",
2020/2021,deportivo-alaves,Manu García,800 K €,
2020/2021,deportivo-alaves,Pepe Blanco,150 K €,
2020/2021,deportivo-alaves,Sergi García,100 K €,
2020/2021,deportivo-alaves,Abdallahi Mahmoud,300 K €,
2020/2021,deportivo-alaves,Luis Rioja,"3,00 mio. €",
2020/2021,deportivo-alaves,Iñigo Córdoba,"2,00 mio. €",
2020/2021,deportivo-alaves,Borja Sainz,"2,00 mio. €",
2020/2021,deportivo-alaves,Burgui,800 K €,
2020/2021,deportivo-alaves,Facundo Pellistri,"6,00 mio. €",
2020/2021,deportivo-alaves,Edgar Méndez,"2,20 mio. €",
2020/2021,deportivo-alaves,Jota Peleteiro,"1,80 mio. €",
2020/2021,deportivo-alaves,Joselu,"8,00 mio. €",
2020/2021,deportivo-alaves,Lucas Pérez,"3,00 mio. €",
2020/2021,deportivo-alaves,Deyverson,"2,80 mio. €",
2020/2021,deportivo-alaves,John Guidetti,"1,20 mio. €",
2020/2021,sd-huesca,Álvaro Fernández,"4,00 mio. €",
2020/2021,sd-huesca,Andrés Fernández,600 K €,
2020/2021,sd-huesca,Antonio Valera,300 K €,
2020/2021,sd-huesca,Javi Gasca,-,
2020/2021,sd-huesca,Jorge Cofrades,-,
2020/2021,sd-huesca,Denis Vavro,"4,00 mio. €",
2020/2021,sd-huesca,Dimitrios Siovas,"2,50 mio. €",
2020/2021,sd-huesca,Jorge Pulido,"2,00 mio. €",
2020/2021,sd-huesca,Pablo Insua,"1,20 mio. €",
2020/2021,sd-huesca,Gastón Silva,"1,20 mio. €",
2020/2021,sd-huesca,Manuel Galán,-,
2020/2021,sd-huesca,Javi Galán,"6,00 mio. €",
2020/2021,sd-huesca,Luisinho,200 K €,
2020/2021,sd-huesca,Pablo Maffeo,"3,50 mio. €",
2020/2021,sd-huesca,Pedro López,100 K €,
2020/2021,sd-huesca,Idrissa Doumbia,"3,50 mio. €",
2020/2021,sd-huesca,Jaime Seoane,"3,00 mio. €",
2020/2021,sd-huesca,Kelechi Nwakali,"1,00 mio. €",
2020/2021,sd-huesca,Eugeni,800 K €,
2020/2021,sd-huesca,Pedro Mosquera,700 K €,
2020/2021,sd-huesca,Mikel Rico,300 K €,
2020/2021,sd-huesca,Borja García,"1,50 mio. €",
2020/2021,sd-huesca,Juan Carlos Real,"1,00 mio. €",
2020/2021,sd-huesca,Javi Ontiveros,"5,00 mio. €",
2020/2021,sd-huesca,David Ferreiro,"1,00 mio. €",
2020/2021,sd-huesca,Sergio Gómez,"2,50 mio. €",
2020/2021,sd-huesca,Joaquín Muñoz,600 K €,
2020/2021,sd-huesca,Juan Peñaloza,100 K €,
2020/2021,sd-huesca,Gustavo Abizanda,-,
2020/2021,sd-huesca,Rafa Mir,"12,00 mio. €",
2020/2021,sd-huesca,Sandro Ramírez,"3,50 mio. €",
2020/2021,sd-huesca,Shinji Okazaki,"1,00 mio. €",
2020/2021,sd-huesca,Dani Escriche,"1,00 mio. €",
2020/2021,sd-huesca,Kevin Carlos,-,
2020/2021,real-valladolid,Jordi Masip,"2,00 mio. €",
2020/2021,real-valladolid,Roberto,700 K €,
2020/2021,real-valladolid,Samuel Pérez,250 K €,
2020/2021,real-valladolid,Gaizka Campos,150 K €,
2020/2021,real-valladolid,Javi Sánchez,"2,80 mio. €",
2020/2021,real-valladolid,Joaquín Fernández,"2,80 mio. €",
2020/2021,real-valladolid,Jawad El Yamiq,"1,20 mio. €",
2020/2021,real-valladolid,Kiko Olivas,"1,00 mio. €",
2020/2021,real-valladolid,Bruno González,"1,00 mio. €",
2020/2021,real-valladolid,Miguel Rubio,150 K €,
2020/2021,real-valladolid,Lucas Freitas,100 K €,
2020/2021,real-valladolid,Jesús Palomeque,50 K €,
2020/2021,real-valladolid,Lucas Olaza,"6,00 mio. €",
2020/2021,real-valladolid,Nacho Martínez,"1,20 mio. €",
2020/2021,real-valladolid,Raúl Carnero,600 K €,
2020/2021,real-valladolid,Ignasi Vilarrasa,100 K €,
2020/2021,real-valladolid,Saidy Janko,"1,50 mio. €",
2020/2021,real-valladolid,Sergio López,"1,00 mio. €",
2020/2021,real-valladolid,Luis Pérez,900 K €,
2020/2021,real-valladolid,Javi Moyano,100 K €,
2020/2021,real-valladolid,Luismi Sánchez,500 K €,
2020/2021,real-valladolid,Oriol Rey,300 K €,
2020/2021,real-valladolid,Rubén Alcaraz,"4,00 mio. €",
2020/2021,real-valladolid,Fede San Emeterio,"3,00 mio. €",
2020/2021,real-valladolid,Roque Mesa,"2,50 mio. €",
2020/2021,real-valladolid,Míchel Herrero,"1,20 mio. €",
2020/2021,real-valladolid,Kike Pérez,"1,00 mio. €",
2020/2021,real-valladolid,Moha Moukhliss,100 K €,
2020/2021,real-valladolid,Kuki Zalazar,250 K €,
2020/2021,real-valladolid,Fran Álvarez,200 K €,
2020/2021,real-valladolid,Jota,"3,50 mio. €",
2020/2021,real-valladolid,Toni Villa,"2,50 mio. €",
2020/2021,real-valladolid,Waldo Rubio,"1,20 mio. €",
2020/2021,real-valladolid,Óscar Plano,"2,80 mio. €",
2020/2021,real-valladolid,Pablo Hervías,"1,50 mio. €",
2020/2021,real-valladolid,Fabián Orellana,"1,50 mio. €",
2020/2021,real-valladolid,Shon Weissman,"6,00 mio. €",
2020/2021,real-valladolid,Marcos André,"3,50 mio. €",
2020/2021,real-valladolid,Sergi Guardiola,"3,00 mio. €",
2020/2021,real-valladolid,Kenan Kodro,"1,00 mio. €",
2020/2021,real-valladolid,Sergio Benito,200 K €,
2020/2021,fc-cadiz,Conan Ledesma,"5,00 mio. €",
2020/2021,fc-cadiz,David Gil,800 K €,
2020/2021,fc-cadiz,Juan Flere,100 K €,
2020/2021,fc-cadiz,Juanjo Garrancho,100 K €,
2020/2021,fc-cadiz,Alberto Cifuentes,-,
2020/2021,fc-cadiz,Fali,"3,00 mio. €",
2020/2021,fc-cadiz,Marcos Mauro,"1,50 mio. €",
2020/2021,fc-cadiz,Juan Cala,"1,20 mio. €",
2020/2021,fc-cadiz,Pedro Alcalá,600 K €,
2020/2021,fc-cadiz,Álex Martín,600 K €,
2020/2021,fc-cadiz,Jean-Pierre Rhyner,300 K €,
2020/2021,fc-cadiz,Saturday Erimuya,300 K €,
2020/2021,fc-cadiz,Momo Mbaye,50 K €,
2020/2021,fc-cadiz,Alfonso Espino,"2,50 mio. €",
2020/2021,fc-cadiz,Jairo Izquierdo,800 K €,
2020/2021,fc-cadiz,Marc Baró,200 K €,
2020/2021,fc-cadiz,Iza Carcelén,"1,50 mio. €",
2020/2021,fc-cadiz,Carlos Akapo,800 K €,
2020/2021,fc-cadiz,Jens Jönsson,"4,00 mio. €",
2020/2021,fc-cadiz,Yann Bodiger,800 K €,
2020/2021,fc-cadiz,Jon Ander Garrido,600 K €,
2020/2021,fc-cadiz,José Mari,500 K €,
2020/2021,fc-cadiz,Álex Fernández,"6,00 mio. €",
2020/2021,fc-cadiz,Sergio González,500 K €,
2020/2021,fc-cadiz,Augusto Fernández,300 K €,
2020/2021,fc-cadiz,Álvaro Bastida,-,
2020/2021,fc-cadiz,Jorge Pombo,"1,00 mio. €",
2020/2021,fc-cadiz,Alberto Perea,"1,20 mio. €",
2020/2021,fc-cadiz,Salvi Sánchez,"2,00 mio. €",
2020/2021,fc-cadiz,Iván Alejo,"1,20 mio. €",
2020/2021,fc-cadiz,Filip Malbasic,"1,20 mio. €",
2020/2021,fc-cadiz,Bobby Adekanye,600 K €,
2020/2021,fc-cadiz,Mamady Diarra,100 K €,
2020/2021,fc-cadiz,Kike Carrasco,50 K €,
2020/2021,fc-cadiz,Choco Lozano,"2,20 mio. €",
2020/2021,fc-cadiz,Álvaro Giménez,"1,50 mio. €",
2020/2021,fc-cadiz,Rubén Sobrino,"1,50 mio. €",
2020/2021,fc-cadiz,Ivan Saponjic,"1,20 mio. €",
2020/2021,fc-cadiz,Álvaro Negredo,"1,20 mio. €",
2020/2021,fc-cadiz,Nano Mesa,500 K €,
2020/2021,fc-cadiz,Manu Nieto,150 K €,
2020/2021,fc-elche,Paulo Gazzaniga,"3,00 mio. €",
2020/2021,fc-elche,Edgar Badia,"2,00 mio. €",
2020/2021,fc-elche,Diego Rodríguez,300 K €,
2020/2021,fc-elche,Lluis Andreu,-,
2020/2021,fc-elche,Luis Castillo,-,
2020/2021,fc-elche,Dani Calvo,"1,50 mio. €",
2020/2021,fc-elche,Diego González,"1,00 mio. €",
2020/2021,fc-elche,Josema,"1,00 mio. €",
2020/2021,fc-elche,Gonzalo Verdú,800 K €,
2020/2021,fc-elche,Nacho Pastor,150 K €,
2020/2021,fc-elche,John Donald,-,
2020/2021,fc-elche,Gerard Barri,-,
2020/2021,fc-elche,Juan Sánchez Miño,"2,50 mio. €",
2020/2021,fc-elche,Johan Mojica,"2,00 mio. €",
2020/2021,fc-elche,Youssouf Koné,"1,60 mio. €",
2020/2021,fc-elche,José Salinas,-,
2020/2021,fc-elche,Helibelton Palacios,"1,00 mio. €",
2020/2021,fc-elche,Antonio Barragán,800 K €,
2020/2021,fc-elche,Iván Marcone,"3,00 mio. €",
2020/2021,fc-elche,Nuke Mfulu,800 K €,
2020/2021,fc-elche,Luismi Sánchez,500 K €,
2020/2021,fc-elche,Raúl Guti,"5,00 mio. €",
2020/2021,fc-elche,Ramón Folch,300 K €,
2020/2021,fc-elche,César Moreno,-,
2020/2021,fc-elche,Jony Álamo,-,
2020/2021,fc-elche,Pablo Piatti,"1,20 mio. €",
2020/2021,fc-elche,Víctor Rodríguez,800 K €,
2020/2021,fc-elche,Fidel,"2,00 mio. €",
2020/2021,fc-elche,Pere Milla,"1,80 mio. €",
2020/2021,fc-elche,Tete Morente,"1,50 mio. €",
2020/2021,fc-elche,Emiliano Rigoni,"2,50 mio. €",
2020/2021,fc-elche,Josan,"1,00 mio. €",
2020/2021,fc-elche,Jeison Lucumí,950 K €,
2020/2021,fc-elche,Miguel Cifuentes,600 K €,
2020/2021,fc-elche,Diego Bri,-,
2020/2021,fc-elche,Lucas Boyé,"3,50 mio. €",
2020/2021,fc-elche,Guido Carrillo,"2,00 mio. €",
2020/2021,fc-elche,Claudio Medina,350 K €,
2020/2021,fc-elche,Nino,100 K €,
2020/2021,fc-elche,Mourad El Ghezouani,100 K €,
2020/2021,fc-elche,Cheikh Diamanka,-,
2021/2022,real-madrid,Thibaut Courtois,"60,00 mio. €",
2021/2022,real-madrid,Andriy Lunin,"2,50 mio. €",
2021/2022,real-madrid,Luis López,300 K €,
2021/2022,real-madrid,Toni Fuidias,300 K €,
2021/2022,real-madrid,Diego Piñeiro,-,
2021/2022,real-madrid,Éder Militão,"60,00 mio. €",
2021/2022,real-madrid,David Alaba,"55,00 mio. €",
2021/2022,real-madrid,Nacho Fernández,"7,00 mio. €",
2021/2022,real-madrid,Jesús Vallejo,"3,00 mio. €",
2021/2022,real-madrid,Mario Gila,500 K €,
2021/2022,real-madrid,Rafa Marín,400 K €,
2021/2022,real-madrid,Ferland Mendy,"40,00 mio. €",
2021/2022,real-madrid,Miguel Gutiérrez,"6,00 mio. €",
2021/2022,real-madrid,Marcelo,"3,00 mio. €",
2021/2022,real-madrid,Daniel Carvajal,"18,00 mio. €",
2021/2022,real-madrid,Lucas Vázquez,"12,00 mio. €",
2021/2022,real-madrid,Álvaro Odriozola,"12,00 mio. €",
2021/2022,real-madrid,Sergio Santos,250 K €,
2021/2022,real-madrid,Casemiro,"40,00 mio. €",
2021/2022,real-madrid,Antonio Blanco,"5,00 mio. €",
2021/2022,real-madrid,Federico Valverde,"70,00 mio. €",
2021/2022,real-madrid,Eduardo Camavinga,"55,00 mio. €",
2021/2022,real-madrid,Toni Kroos,"20,00 mio. €",
2021/2022,real-madrid,Dani Ceballos,"14,00 mio. €",
2021/2022,real-madrid,Luka Modric,"10,00 mio. €",
2021/2022,real-madrid,Isco,"7,50 mio. €",
2021/2022,real-madrid,Vinicius Junior,"100,00 mio. €",
2021/2022,real-madrid,Eden Hazard,"12,00 mio. €",
2021/2022,real-madrid,Rodrygo,"60,00 mio. €",
2021/2022,real-madrid,Marco Asensio,"40,00 mio. €",
2021/2022,real-madrid,Gareth Bale,"3,00 mio. €",
2021/2022,real-madrid,Peter Federico,"1,00 mio. €",
2021/2022,real-madrid,Karim Benzema,"30,00 mio. €",
2021/2022,real-madrid,Luka Jović,"16,00 mio. €",
2021/2022,real-madrid,Mariano Díaz,"6,00 mio. €",
2021/2022,real-madrid,Juanmi Latasa,"1,00 mio. €",
2021/2022,fc-barcelona,Marc-André ter Stegen,"30,00 mio. €",
2021/2022,fc-barcelona,Iñaki Peña,"4,20 mio. €",
2021/2022,fc-barcelona,Neto,"3,00 mio. €",
2021/2022,fc-barcelona,Arnau Tenas,"1,50 mio. €",
2021/2022,fc-barcelona,Lazar Carević,200 K €,
2021/2022,fc-barcelona,Ronald Araujo,"50,00 mio. €",
2021/2022,fc-barcelona,Eric García,"18,00 mio. €",
2021/2022,fc-barcelona,Clément Lenglet,"12,00 mio. €",
2021/2022,fc-barcelona,Gerard Piqué,"5,00 mio. €",
2021/2022,fc-barcelona,Samuel Umtiti,"2,00 mio. €",
2021/2022,fc-barcelona,Arnau Comas,"1,00 mio. €",
2021/2022,fc-barcelona,Mika Mármol,800 K €,
2021/2022,fc-barcelona,Jordi Alba,"9,00 mio. €",
2021/2022,fc-barcelona,Alejandro Balde,"4,00 mio. €",
2021/2022,fc-barcelona,Emerson Royal,"25,00 mio. €",
2021/2022,fc-barcelona,Sergiño Dest,"18,00 mio. €",
2021/2022,fc-barcelona,Óscar Mingueza,"6,00 mio. €",
2021/2022,fc-barcelona,Dani Alves,"1,00 mio. €",
2021/2022,fc-barcelona,Guillem Jaime,300 K €,
2021/2022,fc-barcelona,Sergio Busquets,"9,00 mio. €",
2021/2022,fc-barcelona,Álvaro Sanz,700 K €,
2021/2022,fc-barcelona,Pedri,"80,00 mio. €",
2021/2022,fc-barcelona,Frenkie de Jong,"60,00 mio. €",
2021/2022,fc-barcelona,Gavi,"60,00 mio. €",
2021/2022,fc-barcelona,Nico González,"20,00 mio. €",
2021/2022,fc-barcelona,Miralem Pjanić,"9,50 mio. €",
2021/2022,fc-barcelona,Riqui Puig,"7,00 mio. €",
2021/2022,fc-barcelona,Sergi Roberto,"6,00 mio. €",
2021/2022,fc-barcelona,Jandro Orellana,"1,50 mio. €",
2021/2022,fc-barcelona,Lucas de Vega,400 K €,
2021/2022,fc-barcelona,Philippe Coutinho,"20,00 mio. €",
2021/2022,fc-barcelona,Ansu Fati,"60,00 mio. €",
2021/2022,fc-barcelona,Abde Ezzalzouli,"8,00 mio. €",
2021/2022,fc-barcelona,Estanis Pedrola,-,
2021/2022,fc-barcelona,Ferran Torres,"45,00 mio. €",
2021/2022,fc-barcelona,Ousmane Dembélé,"30,00 mio. €",
2021/2022,fc-barcelona,Adama Traoré,"20,00 mio. €",
2021/2022,fc-barcelona,Yusuf Demir,"5,00 mio. €",
2021/2022,fc-barcelona,Ilias Akhomach,"3,00 mio. €",
2021/2022,fc-barcelona,Antoine Griezmann,"35,00 mio. €",
2021/2022,fc-barcelona,Memphis Depay,"35,00 mio. €",
2021/2022,fc-barcelona,Pierre-Emerick Aubameyang,"15,00 mio. €",
2021/2022,fc-barcelona,Martin Braithwaite,"6,00 mio. €",
2021/2022,fc-barcelona,Luuk de Jong,"4,00 mio. €",
2021/2022,fc-barcelona,Ferran Jutglà,"3,00 mio. €",
2021/2022,fc-barcelona,Rey Manaj,"1,50 mio. €",
2021/2022,fc-barcelona,Sergio Agüero,-,
2021/2022,atletico-madrid,Jan Oblak,"45,00 mio. €",
2021/2022,atletico-madrid,Benjamin Lecomte,"5,00 mio. €",
2021/2022,atletico-madrid,Ivo Grbic,"3,50 mio. €",
2021/2022,atletico-madrid,Christian Gómez,-,
2021/2022,atletico-madrid,Alejandro Iturbe,-,
2021/2022,atletico-madrid,Antonio Gomis,-,
2021/2022,atletico-madrid,José María Giménez,"50,00 mio. €",
2021/2022,atletico-madrid,Mario Hermoso,"20,00 mio. €",
2021/2022,atletico-madrid,Stefan Savic,"16,00 mio. €",
2021/2022,atletico-madrid,Nehuén Pérez,"6,00 mio. €",
2021/2022,atletico-madrid,Felipe,"6,00 mio. €",
2021/2022,atletico-madrid,Marco Moreno,-,
2021/2022,atletico-madrid,Manu Lama,-,
2021/2022,atletico-madrid,Joan Rojas,-,
2021/2022,atletico-madrid,Fran González,-,
2021/2022,atletico-madrid,Ibra Cámara,-,
2021/2022,atletico-madrid,Renan Lodi,"30,00 mio. €",
2021/2022,atletico-madrid,Reinildo Mandava,"22,00 mio. €",
2021/2022,atletico-madrid,Kieran Trippier,"15,00 mio. €",
2021/2022,atletico-madrid,Sime Vrsaljko,"5,00 mio. €",
2021/2022,atletico-madrid,Sergio Camus,-,
2021/2022,atletico-madrid,Sergio Diez,-,
2021/2022,atletico-madrid,Geoffrey Kondogbia,"20,00 mio. €",
2021/2022,atletico-madrid,Rodrigo De Paul,"40,00 mio. €",
2021/2022,atletico-madrid,Koke,"25,00 mio. €",
2021/2022,atletico-madrid,Saúl Ñíguez,"25,00 mio. €",
2021/2022,atletico-madrid,Daniel Wass,"6,00 mio. €",
2021/2022,atletico-madrid,Héctor Herrera,"5,00 mio. €",
2021/2022,atletico-madrid,Javi Serrano,-,
2021/2022,atletico-madrid,Alberto Moreno,-,
2021/2022,atletico-madrid,Pablo Barrios,-,
2021/2022,atletico-madrid,Marcos Llorente,"45,00 mio. €",
2021/2022,atletico-madrid,Thomas Lemar,"40,00 mio. €",
2021/2022,atletico-madrid,Yannick Carrasco,"40,00 mio. €",
2021/2022,atletico-madrid,Carlos Martín,-,
2021/2022,atletico-madrid,Ángel Correa,"45,00 mio. €",
2021/2022,atletico-madrid,Giuliano Simeone,500 K €,
2021/2022,atletico-madrid,João Félix,"70,00 mio. €",
2021/2022,atletico-madrid,Antoine Griezmann,"35,00 mio. €",
2021/2022,atletico-madrid,Matheus Cunha,"30,00 mio. €",
2021/2022,atletico-madrid,Luis Suárez,"8,00 mio. €",
2021/2022,atletico-madrid,Sergio Camello,"3,00 mio. €",
2021/2022,atletico-madrid,Ivan Saponjic,800 K €,
2021/2022,fc-villarreal,Gerónimo Rulli,"6,00 mio. €",
2021/2022,fc-villarreal,Sergio Asenjo,"4,00 mio. €",
2021/2022,fc-villarreal,Iker Álvarez,300 K €,
2021/2022,fc-villarreal,Filip Jørgensen,300 K €,
2021/2022,fc-villarreal,Pau Torres,"50,00 mio. €",
2021/2022,fc-villarreal,Jorge Cuenca,"8,00 mio. €",
2021/2022,fc-villarreal,Aïssa Mandi,"6,00 mio. €",
2021/2022,fc-villarreal,Mario Gaspar,"3,00 mio. €",
2021/2022,fc-villarreal,Raúl Albiol,"3,00 mio. €",
2021/2022,fc-villarreal,Adrián de la Fuente,600 K €,
2021/2022,fc-villarreal,Pervis Estupiñán,"20,00 mio. €",
2021/2022,fc-villarreal,Alfonso Pedraza,"18,00 mio. €",
2021/2022,fc-villarreal,Alberto Moreno,"5,00 mio. €",
2021/2022,fc-villarreal,Dani Tasende,500 K €,
2021/2022,fc-villarreal,Juan Foyth,"25,00 mio. €",
2021/2022,fc-villarreal,Serge Aurier,"10,00 mio. €",
2021/2022,fc-villarreal,Rubén Peña,"2,50 mio. €",
2021/2022,fc-villarreal,Lanchi,200 K €,
2021/2022,fc-villarreal,Francis Coquelin,"5,00 mio. €",
2021/2022,fc-villarreal,Étienne Capoue,"3,00 mio. €",
2021/2022,fc-villarreal,Vicente Iborra,"2,00 mio. €",
