league,season,team,player,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP,stat_type
,,,,,,,,,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,,,xA,A-xAG,,,,,,
ENG-Premier League,2021,Chelsea,Ross Barkley,ENG,"FW,MF",26,1993,0.5,23,27,85.2,437,98,11,14,78.6,7,8,87.5,5,5,100.0,0,0.1,0.0,-0.1,1,1,1,0,2,passing
ENG-Premier League,2021,Chelsea,Ruben Loftus-Cheek,ENG,FW,24,1996,0.7,11,17,64.7,127,14,10,11,90.9,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,passing
ENG-Premier League,2021,Chelsea,Tammy Abraham,ENG,FW,22,1997,11.6,149,211,70.6,1714,297,85,111,76.6,33,46,71.7,4,8,50.0,1,0.7,0.2,0.3,9,14,1,0,11,passing
ENG-Premier League,2021,Chelsea,Thiago Silva,BRA,DF,35,1984,21.5,1809,1952,92.7,34651,13251,615,647,95.1,997,1035,96.3,176,233,75.5,0,0.3,0.5,-0.3,5,107,8,0,82,passing
ENG-Premier League,2021,Chelsea,Timo Werner,GER,"FW,MF",24,1996,28.9,629,824,76.3,8141,1532,380,462,82.3,185,223,83.0,16,35,45.7,8,5.6,3.2,2.4,36,36,23,5,69,passing
ENG-Premier League,2021,Chelsea,Willy Caballero,ARG,GK,38,1981,1.0,24,26,92.3,449,362,9,9,100.0,12,12,100.0,3,5,60.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ENG-Premier League,2021,Crystal Palace,Andros Townsend,ENG,"MF,FW",29,1991,25.1,578,871,66.4,9075,3523,327,374,87.4,141,222,63.5,71,170,41.8,5,4.0,3.9,1.0,40,42,41,22,75,passing
ENG-Premier League,2021,Crystal Palace,Cheikhou Kouyaté,SEN,DF,30,1989,34.7,992,1287,77.1,17952,6675,400,457,87.5,462,547,84.5,106,221,48.0,0,1.0,0.3,-1.0,8,39,3,1,32,passing
ENG-Premier League,2021,Crystal Palace,Christian Benteke,BEL,FW,29,1990,20.2,339,583,58.1,4059,800,229,359,63.8,63,124,50.8,14,19,73.7,1,0.9,1.0,0.1,15,27,11,1,36,passing
ENG-Premier League,2021,Crystal Palace,Eberechi Eze,ENG,MF,22,1998,28.4,945,1188,79.5,13623,3996,538,596,90.3,286,351,81.5,62,131,47.3,6,3.9,2.8,2.1,43,70,32,3,127,passing
ENG-Premier League,2021,Crystal Palace,Gary Cahill,ENG,DF,34,1985,20.0,615,748,82.2,11797,4658,230,272,84.6,310,340,91.2,64,116,55.2,1,0.6,1.0,0.4,8,35,2,0,46,passing
ENG-Premier League,2021,Crystal Palace,Jack Butland,ENG,GK,27,1993,1.0,6,22,27.3,215,178,1,1,100.0,2,2,100.0,3,18,16.7,0,0.0,0.0,0.0,0,1,0,0,0,passing
ENG-Premier League,2021,Crystal Palace,James McArthur,SCO,MF,32,1987,16.3,643,795,80.9,10765,3322,310,359,86.4,270,307,87.9,47,79,59.5,2,1.2,0.7,0.8,15,59,6,0,80,passing
ENG-Premier League,2021,Crystal Palace,James McCarthy,IRL,MF,29,1990,9.1,258,342,75.4,4741,1391,107,130,82.3,104,131,79.4,37,61,60.7,0,0.3,0.4,-0.3,5,30,5,2,28,passing
ENG-Premier League,2021,Crystal Palace,James Tomkins,ENG,DF,31,1989,6.1,140,182,76.9,2724,1051,56,62,90.3,68,76,89.5,16,42,38.1,0,0.3,0.3,-0.3,1,10,0,0,5,passing
ENG-Premier League,2021,Crystal Palace,Jaïro Riedewald,NED,MF,23,1996,20.2,541,636,85.1,8053,2448,283,319,88.7,197,219,90.0,34,47,72.3,0,0.8,0.8,-0.8,11,59,8,0,73,passing
ENG-Premier League,2021,Crystal Palace,Jean-Philippe Mateta,FRA,FW,23,1997,2.5,29,49,59.2,275,72,23,33,69.7,3,8,37.5,0,0,,0,0.0,0.0,0.0,1,2,0,0,3,passing
ENG-Premier League,2021,Crystal Palace,Jeffrey Schlupp,GHA,MF,27,1992,15.9,304,436,69.7,4320,1251,180,228,78.9,89,128,69.5,15,28,53.6,3,2.0,1.0,1.0,18,29,11,4,44,passing
ENG-Premier League,2021,Crystal Palace,Joel Ward,ENG,DF,30,1989,25.1,793,1104,71.8,11724,5878,463,541,85.6,249,348,71.6,54,140,38.6,1,0.6,0.5,0.4,7,66,9,2,83,passing
ENG-Premier League,2021,Crystal Palace,Jordan Ayew,GHA,"FW,MF",28,1991,23.3,519,667,77.8,6434,1218,323,368,87.8,136,177,76.8,13,25,52.0,3,0.7,1.4,2.3,13,23,12,2,35,passing
ENG-Premier League,2021,Crystal Palace,Luka Milivojević,SRB,MF,29,1991,26.2,1091,1341,81.4,19143,6716,485,553,87.7,453,521,86.9,115,187,61.5,1,1.7,1.6,-0.7,21,117,10,1,120,passing
ENG-Premier League,2021,Crystal Palace,Mamadou Sakho,FRA,DF,30,1990,3.1,83,94,88.3,1495,730,32,37,86.5,41,41,100.0,6,11,54.5,0,0.0,0.0,0.0,0,3,0,0,4,passing
ENG-Premier League,2021,Crystal Palace,Martin Kelly,ENG,DF,30,1990,0.0,2,3,66.7,28,15,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ENG-Premier League,2021,Crystal Palace,Michy Batshuayi,BEL,FW,26,1993,8.1,122,174,70.1,1523,293,81,99,81.8,30,37,81.1,3,5,60.0,1,1.6,1.0,-0.6,9,8,5,0,13,passing
ENG-Premier League,2021,Crystal Palace,Nathaniel Clyne,ENG,DF,29,1991,12.7,448,593,75.5,6376,2615,272,302,90.1,142,191,74.3,19,54,35.2,1,0.2,0.3,0.8,4,24,13,5,42,passing
ENG-Premier League,2021,Crystal Palace,Patrick van Aanholt,NED,DF,29,1990,19.7,906,1164,77.8,13287,5990,545,613,88.9,284,361,78.7,51,105,48.6,1,0.7,1.7,0.3,11,71,20,4,103,passing
ENG-Premier League,2021,Crystal Palace,Scott Dann,ENG,DF,33,1987,15.0,521,644,80.9,9263,4633,226,248,91.1,238,267,89.1,46,104,44.2,0,0.0,0.2,0.0,1,25,0,0,34,passing
