composite_key,nation,pos,age,born,Playing Time,Playing Time.1,Playing Time.2,Playing Time.3,Performance,Performance.1,Performance.2,Performance.3,Performance.4,Performance.5,Performance.6,Performance.7,Expected,Expected.1,Expected.2,Expected.3,Progression,Progression.1,Progression.2,Per 90 Minutes,Per 90 Minutes.1,Per 90 Minutes.2,Per 90 Minutes.3,Per 90 Minutes.4,Per 90 Minutes.5,Per 90 Minutes.6,Per 90 Minutes.7,Per 90 Minutes.8,Per 90 Minutes.9,league,season,stat_type,nation_dup,pos_dup,age_dup,born_dup,90s,Standard,Standard.1,Standard.2,Standard.3,Standard.4,Standard.5,Standard.6,Standard.7,Standard.8,Standard.9,Standard.10,Standard.11,Expected_dup,Expected.1_dup,Expected.2_dup,Expected.3_dup,Expected.4,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Ast,xAG,Expected_dup,Expected.1_dup,KP,1/3,PPA,CrsPA,PrgP,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Touches,Touches.1,Touches.2,Touches.3,Touches.4,Touches.5,Touches.6,Take-Ons,Take-Ons.1,Take-Ons.2,Take-Ons.3,Take-Ons.4,Carries,Carries.1,Carries.2,Carries.3,Carries.4,Carries.5,Carries.6,Carries.7,Receiving,Receiving.1,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Tackles,Tackles.1,Tackles.2,Tackles.3,Tackles.4,Challenges,Challenges.1,Challenges.2,Challenges.3,Blocks,Blocks.1,Blocks.2,Int,Tkl+Int,Clr,Err,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Performance_dup,Performance.1_dup,Performance.2_dup,Performance.3_dup,Performance.4_dup,Performance.5_dup,Performance.6_dup,Performance.7_dup,Performance.8,Performance.9,Performance.10,Performance.11,Performance.12,Aerial Duels,Aerial Duels.1,Aerial Duels.2,league_dup,season_dup,stat_type_dup
NGA_MF_24.0_1998.0,NGA,MF,24.0,1998.0,21,8,848,9.4,0,2,2,0,0,0,0,0,1.0,1.0,0.6,1.6,9,28,21,0.0,0.21,0.21,0.0,0.21,0.11,0.07,0.18,0.11,0.18,ENG-Premier League,2022.0,standard,NGA,MF,24.0,1998.0,9.4,0,9,4,44.4,0.96,0.42,0.0,0.0,17.4,0,0,0,1.0,1.0,0.11,-1.0,-1.0,ENG-Premier League,2022.0,shooting,NGA,MF,24.0,1998.0,9.4,193,257,75.1,2989,784,106,129,82.2,70,88,79.5,9,17,52.9,2.0,0.6,0.8,1.4,7.0,23.0,6.0,0.0,28.0,ENG-Premier League,2022.0,passing,NGA,MF,24.0,1998.0,9.4,373,26,93,176,109,20,373,26,11,42.3,11,42.3,198,852,368,9,8,3,11,10,205,21,ENG-Premier League,2022.0,possession,NGA,MF,24.0,1998.0,9.4,19,14,11,7,1,10,24,41.7,14,16,3,13,10.0,29.0,16.0,0.0,ENG-Premier League,2022.0,defense,NGA,MF,24.0,1998.0,9.4,0,0,0,15,26,2,2,10,14,0,0,0,50,7,15,31.8,ENG-Premier League,2022.0,misc
NGA_MF_25.0_1996.0,NGA,MF,25.0,1996.0,27,19,1679,18.7,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.3,11,51,7,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ENG-Premier League,2022.0,standard,NGA,MF,25.0,1996.0,18.7,0,7,2,28.6,0.38,0.11,0.0,0.0,25.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,ENG-Premier League,2022.0,shooting,NGA,MF,25.0,1996.0,18.7,754,899,83.9,11486,2879,392,429,91.4,304,348,87.4,31,67,46.3,0.0,0.1,0.2,-0.1,3.0,49.0,0.0,0.0,51.0,ENG-Premier League,2022.0,passing,NGA,MF,25.0,1996.0,18.7,1129,83,406,652,92,5,1129,15,10,66.7,4,26.7,564,2464,1075,11,14,0,14,10,659,7,ENG-Premier League,2022.0,possession,NGA,MF,25.0,1996.0,18.7,61,42,34,24,3,17,43,39.5,26,32,14,18,38.0,99.0,48.0,3.0,ENG-Premier League,2022.0,defense,NGA,MF,25.0,1996.0,18.7,4,0,0,29,14,0,2,38,42,0,2,0,146,25,22,53.2,ENG-Premier League,2022.0,misc
NOR_FW_22.0_2000.0,NOR,FW,22.0,2000.0,35,33,2769,30.8,36,8,44,29,7,7,5,0,28.4,23.0,5.3,28.3,35,58,151,1.17,0.26,1.43,0.94,1.2,0.92,0.17,1.09,0.75,0.92,ENG-Premier League,2022.0,standard,NOR,FW,22.0,2000.0,30.8,36,116,53,45.7,3.77,1.72,0.25,0.55,12.6,0,7,7,28.4,23.0,0.2,7.6,6.0,ENG-Premier League,2022.0,shooting,NOR,FW,22.0,2000.0,30.8,360,500,72.0,4403,947,218,276,79.0,100,132,75.8,7,9,77.8,8.0,5.3,3.1,2.7,29.0,14.0,23.0,0.0,58.0,ENG-Premier League,2022.0,passing,NOR,FW,22.0,2000.0,30.8,763,18,39,290,435,217,756,32,11,34.4,18,56.3,405,2020,761,35,10,25,51,26,583,151,ENG-Premier League,2022.0,possession,NOR,FW,22.0,2000.0,30.8,3,2,0,2,1,1,5,20.0,4,12,4,8,3.0,6.0,14.0,0.0,ENG-Premier League,2022.0,defense,NOR,FW,22.0,2000.0,30.8,5,0,0,31,24,8,12,3,2,1,0,0,37,50,50,50.0,ENG-Premier League,2022.0,misc
"NOR_MF,FW_27.0_1994.0",NOR,"MF,FW",27.0,1994.0,33,27,2168,24.1,1,1,2,1,0,0,4,0,3.5,3.5,2.1,5.6,56,50,98,0.04,0.04,0.08,0.04,0.08,0.15,0.09,0.23,0.15,0.23,ENG-Premier League,2022.0,standard,NOR,"MF,FW",27.0,1994.0,24.1,1,36,10,27.8,1.49,0.42,0.03,0.1,15.8,0,0,0,3.5,3.5,0.1,-2.5,-2.5,ENG-Premier League,2022.0,shooting,NOR,"MF,FW",27.0,1994.0,24.1,426,633,67.3,5950,1637,272,348,78.2,108,167,64.7,28,56,50.0,1.0,2.1,1.7,-1.1,18.0,32.0,19.0,6.0,50.0,ENG-Premier League,2022.0,passing,NOR,"MF,FW",27.0,1994.0,24.1,952,60,204,399,362,54,952,48,25,52.1,20,41.7,484,3141,1463,56,41,12,38,38,533,98,ENG-Premier League,2022.0,possession,NOR,"MF,FW",27.0,1994.0,24.1,46,28,22,20,4,19,44,43.2,25,40,3,37,27.0,73.0,37.0,0.0,ENG-Premier League,2022.0,defense,NOR,"MF,FW",27.0,1994.0,24.1,4,0,0,41,18,3,34,27,28,0,0,0,132,37,44,45.7,ENG-Premier League,2022.0,misc
NOR_MF_23.0_1998.0,NOR,MF,23.0,1998.0,37,37,3127,34.7,15,7,22,15,0,0,4,0,9.9,9.9,8.1,18.0,83,266,193,0.43,0.2,0.63,0.43,0.63,0.29,0.23,0.52,0.29,0.52,ENG-Premier League,2022.0,standard,NOR,MF,23.0,1998.0,34.7,15,93,31,33.3,2.68,0.89,0.16,0.48,19.2,9,0,0,9.9,9.9,0.11,5.1,5.1,ENG-Premier League,2022.0,shooting,NOR,MF,23.0,1998.0,34.7,1449,1804,80.3,22540,6014,759,873,86.9,518,617,84.0,110,175,62.9,7.0,8.1,7.9,-1.1,76.0,135.0,91.0,4.0,266.0,ENG-Premier League,2022.0,passing,NOR,MF,23.0,1998.0,34.7,2100,27,199,864,1060,122,2100,83,48,57.8,29,34.9,1284,6930,3022,83,60,26,42,45,1550,193,ENG-Premier League,2022.0,possession,NOR,MF,23.0,1998.0,34.7,36,23,12,14,10,14,47,29.8,33,20,5,15,6.0,42.0,12.0,1.0,ENG-Premier League,2022.0,defense,NOR,MF,23.0,1998.0,34.7,4,0,0,30,26,1,91,6,23,0,0,0,178,13,20,39.4,ENG-Premier League,2022.0,misc
NZL_FW_30.0_1991.0,NZL,FW,30.0,1991.0,18,4,446,5.0,2,0,2,1,1,1,0,0,1.8,1.0,0.3,1.3,1,4,23,0.4,0.0,0.4,0.2,0.2,0.37,0.06,0.43,0.21,0.27,ENG-Premier League,2022.0,standard,NZL,FW,30.0,1991.0,5.0,2,8,3,37.5,1.61,0.61,0.13,0.33,14.7,0,1,1,1.8,1.0,0.13,0.2,0.0,ENG-Premier League,2022.0,shooting,NZL,FW,30.0,1991.0,5.0,66,106,62.3,786,149,40,67,59.7,16,25,64.0,4,5,80.0,0.0,0.3,0.3,-0.3,3.0,3.0,1.0,0.0,4.0,ENG-Premier League,2022.0,passing,NZL,FW,30.0,1991.0,5.0,149,8,19,70,60,16,148,2,1,50.0,0,0.0,52,159,62,1,1,0,12,5,101,23,ENG-Premier League,2022.0,possession,NZL,FW,30.0,1991.0,5.0,5,4,0,3,2,3,5,60.0,2,2,2,0,1.0,6.0,7.0,0.0,ENG-Premier League,2022.0,defense,NZL,FW,30.0,1991.0,5.0,0,0,0,4,4,3,0,1,4,0,0,0,17,23,23,50.0,ENG-Premier League,2022.0,misc
"PAR_FW,MF_18.0_2004.0",PAR,"FW,MF",18.0,2004.0,20,7,806,9.0,4,2,6,4,0,0,1,0,4.0,4.0,1.7,5.7,39,31,74,0.45,0.22,0.67,0.45,0.67,0.45,0.19,0.64,0.45,0.64,ENG-Premier League,2022.0,standard,PAR,"FW,MF",18.0,2004.0,9.0,4,38,18,47.4,4.24,2.01,0.11,0.22,19.6,0,0,0,4.0,4.0,0.11,0.0,0.0,ENG-Premier League,2022.0,shooting,PAR,"FW,MF",18.0,2004.0,9.0,179,258,69.4,2242,548,126,167,75.4,45,66,68.2,3,8,37.5,2.0,1.7,1.4,0.3,13.0,14.0,9.0,0.0,31.0,ENG-Premier League,2022.0,passing,PAR,"FW,MF",18.0,2004.0,9.0,396,2,22,155,228,49,396,64,32,50.0,25,39.1,241,1768,1013,39,29,17,19,20,292,74,ENG-Premier League,2022.0,possession,PAR,"FW,MF",18.0,2004.0,9.0,13,4,3,6,4,8,13,61.5,5,9,0,9,4.0,17.0,2.0,0.0,ENG-Premier League,2022.0,defense,PAR,"FW,MF",18.0,2004.0,9.0,1,0,0,13,15,3,12,4,4,0,0,0,36,6,8,42.9,ENG-Premier League,2022.0,misc
PAR_FW_28.0_1994.0,PAR,FW,28.0,1994.0,34,29,2491,27.7,11,2,13,11,0,0,2,0,8.0,8.0,3.2,11.1,77,124,264,0.4,0.07,0.47,0.4,0.47,0.29,0.11,0.4,0.29,0.4,ENG-Premier League,2022.0,standard,PAR,FW,28.0,1994.0,27.7,11,69,20,29.0,2.49,0.72,0.16,0.55,16.4,0,0,0,8.0,8.0,0.12,3.0,3.0,ENG-Premier League,2022.0,shooting,PAR,FW,28.0,1994.0,27.7,811,982,82.6,10752,2657,513,567,90.5,223,276,80.8,29,40,72.5,2.0,3.2,3.0,-1.2,26.0,45.0,36.0,4.0,124.0,ENG-Premier League,2022.0,passing,PAR,FW,28.0,1994.0,27.7,1300,25,147,417,760,138,1300,79,34,43.0,33,41.8,841,5389,2341,77,46,25,51,28,924,264,ENG-Premier League,2022.0,possession,PAR,FW,28.0,1994.0,27.7,46,30,16,19,11,18,42,42.9,24,25,2,23,10.0,56.0,17.0,0.0,ENG-Premier League,2022.0,defense,PAR,FW,28.0,1994.0,27.7,2,0,0,22,33,9,26,10,30,0,0,0,139,6,10,37.5,ENG-Premier League,2022.0,misc
POL_DF_22.0_2000.0,POL,DF,22.0,2000.0,7,5,427,4.7,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,6,6,0.21,0.0,0.21,0.21,0.21,0.02,0.01,0.03,0.02,0.03,ENG-Premier League,2022.0,standard,POL,DF,22.0,2000.0,4.7,1,1,1,100.0,0.21,0.21,1.0,1.0,10.0,0,0,0,0.1,0.1,0.09,0.9,0.9,ENG-Premier League,2022.0,shooting,POL,DF,22.0,2000.0,4.7,177,205,86.3,3030,924,62,70,88.6,104,109,95.4,7,15,46.7,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,ENG-Premier League,2022.0,passing,POL,DF,22.0,2000.0,4.7,248,31,124,103,22,3,248,1,1,100.0,0,0.0,141,530,171,0,3,0,0,0,148,6,ENG-Premier League,2022.0,possession,POL,DF,22.0,2000.0,4.7,7,5,6,1,0,5,8,62.5,3,5,3,2,6.0,13.0,10.0,0.0,ENG-Premier League,2022.0,defense,POL,DF,22.0,2000.0,4.7,0,0,0,1,1,0,1,6,5,0,0,0,20,8,10,44.4,ENG-Premier League,2022.0,misc
POL_DF_24.0_1997.0,POL,DF,24.0,1997.0,26,20,1820,20.2,0,1,1,0,0,0,4,0,0.2,0.2,0.7,0.9,42,75,57,0.0,0.05,0.05,0.0,0.05,0.01,0.04,0.05,0.01,0.05,ENG-Premier League,2022.0,standard,POL,DF,24.0,1997.0,20.2,0,7,1,14.3,0.35,0.05,0.0,0.0,26.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,ENG-Premier League,2022.0,shooting,POL,DF,24.0,1997.0,20.2,777,1006,77.2,13672,4595,345,384,89.8,361,441,81.9,61,139,43.9,1.0,0.7,0.9,0.3,8.0,57.0,15.0,9.0,75.0,ENG-Premier League,2022.0,passing,POL,DF,24.0,1997.0,20.2,1215,76,423,545,258,11,1215,33,16,48.5,9,27.3,610,3143,1677,42,33,4,24,7,652,57,ENG-Premier League,2022.0,possession,POL,DF,24.0,1997.0,20.2,55,32,36,15,4,26,37,70.3,11,20,5,15,26.0,81.0,43.0,0.0,ENG-Premier League,2022.0,defense,POL,DF,24.0,1997.0,20.2,4,0,0,21,15,2,46,26,32,0,1,0,108,12,13,48.0,ENG-Premier League,2022.0,misc
"POL_MF,FW_32.0_1990.0",POL,"MF,FW",32.0,1990.0,14,0,280,3.1,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,5,16,21,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.12,0.05,0.12,ENG-Premier League,2022.0,standard,POL,"MF,FW",32.0,1990.0,3.1,0,4,1,25.0,1.29,0.32,0.0,0.0,21.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,ENG-Premier League,2022.0,shooting,POL,"MF,FW",32.0,1990.0,3.1,108,148,73.0,1411,387,61,69,88.4,28,34,82.4,5,17,29.4,0.0,0.2,0.2,-0.2,5.0,6.0,5.0,0.0,16.0,ENG-Premier League,2022.0,passing,POL,"MF,FW",32.0,1990.0,3.1,189,3,25,82,85,9,189,6,2,33.3,4,66.7,110,385,149,5,5,2,11,1,124,21,ENG-Premier League,2022.0,possession,POL,"MF,FW",32.0,1990.0,3.1,12,8,3,4,5,7,13,53.8,6,4,0,4,0.0,12.0,1.0,0.0,ENG-Premier League,2022.0,defense,POL,"MF,FW",32.0,1990.0,3.1,2,0,0,10,3,0,8,0,8,0,0,0,24,1,2,33.3,ENG-Premier League,2022.0,misc
"POR_DF,MF_28.0_1993.0",POR,"DF,MF",28.0,1993.0,10,5,454,5.0,1,1,2,1,0,0,2,0,0.1,0.1,0.6,0.7,5,27,14,0.2,0.2,0.4,0.2,0.4,0.02,0.12,0.14,0.02,0.14,ENG-Premier League,2022.0,standard,POR,"DF,MF",28.0,1993.0,5.0,1,2,1,50.0,0.4,0.2,0.5,1.0,17.8,0,0,0,0.1,0.1,0.06,0.9,0.9,ENG-Premier League,2022.0,shooting,POR,"DF,MF",28.0,1993.0,5.0,252,322,78.3,4024,1552,130,147,88.4,105,125,84.0,12,27,44.4,1.0,0.6,0.6,0.4,7.0,25.0,10.0,3.0,27.0,ENG-Premier League,2022.0,passing,POR,"DF,MF",28.0,1993.0,5.0,383,23,116,183,90,4,383,7,5,71.4,1,14.3,174,605,323,5,9,2,7,3,217,14,ENG-Premier League,2022.0,possession,POR,"DF,MF",28.0,1993.0,5.0,11,7,8,3,0,7,17,41.2,10,8,2,6,4.0,15.0,20.0,0.0,ENG-Premier League,2022.0,defense,POR,"DF,MF",28.0,1993.0,5.0,2,0,0,4,4,0,16,4,7,0,0,0,30,5,11,31.3,ENG-Premier League,2022.0,misc
POR_DF_23.0_1999.0,POR,DF,23.0,1999.0,26,24,2154,23.9,1,2,3,1,0,0,6,0,2.5,2.5,1.9,4.4,46,92,85,0.04,0.08,0.13,0.04,0.13,0.1,0.08,0.18,0.1,0.18,ENG-Premier League,2022.0,standard,POR,DF,23.0,1999.0,23.9,1,22,7,31.8,0.92,0.29,0.05,0.14,19.9,0,0,0,2.5,2.5,0.11,-1.5,-1.5,ENG-Premier League,2022.0,shooting,POR,DF,23.0,1999.0,23.9,1141,1441,79.2,20816,6349,468,527,88.8,543,639,85.0,113,205,55.1,2.0,1.9,1.5,0.1,29.0,82.0,28.0,13.0,92.0,ENG-Premier League,2022.0,passing,POR,DF,23.0,1999.0,23.9,1673,125,580,714,390,38,1673,35,21,60.0,7,20.0,878,4258,2161,46,32,12,18,5,994,85,ENG-Premier League,2022.0,possession,POR,DF,23.0,1999.0,23.9,54,41,40,13,1,33,45,73.3,12,25,7,18,37.0,91.0,55.0,2.0,ENG-Premier League,2022.0,defense,POR,DF,23.0,1999.0,23.9,6,0,0,21,3,0,44,37,41,0,0,0,152,39,18,68.4,ENG-Premier League,2022.0,misc
POR_DF_25.0_1997.0,POR,DF,25.0,1997.0,26,22,1998,22.2,0,0,0,0,0,0,3,0,1.3,1.3,0.6,1.9,14,98,2,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,ENG-Premier League,2022.0,standard,POR,DF,25.0,1997.0,22.2,0,10,2,20.0,0.45,0.09,0.0,0.0,9.1,0,0,0,1.3,1.3,0.13,-1.3,-1.3,ENG-Premier League,2022.0,shooting,POR,DF,25.0,1997.0,22.2,1928,2080,92.7,35553,12572,696,726,95.9,1074,1122,95.7,143,203,70.4,0.0,0.6,0.3,-0.6,3.0,135.0,0.0,0.0,98.0,ENG-Premier League,2022.0,passing,POR,DF,25.0,1997.0,22.2,2237,176,881,1280,83,22,2237,10,8,80.0,1,10.0,1497,8194,5025,14,22,1,1,4,1791,2,ENG-Premier League,2022.0,possession,POR,DF,25.0,1997.0,22.2,21,13,10,10,1,11,18,61.1,7,21,13,8,18.0,39.0,56.0,1.0,ENG-Premier League,2022.0,defense,POR,DF,25.0,1997.0,22.2,3,0,0,19,7,0,1,18,13,0,0,0,99,44,28,61.1,ENG-Premier League,2022.0,misc
POR_DF_28.0_1994.0,POR,DF,28.0,1994.0,17,16,1274,14.2,2,1,3,2,0,0,3,1,0.8,0.8,0.9,1.7,73,106,125,0.14,0.07,0.21,0.14,0.21,0.06,0.06,0.12,0.06,0.12,ENG-Premier League,2022.0,standard,POR,DF,28.0,1994.0,14.2,2,17,3,17.6,1.2,0.21,0.12,0.67,22.7,0,0,0,0.8,0.8,0.05,1.2,1.2,ENG-Premier League,2022.0,shooting,POR,DF,28.0,1994.0,14.2,1036,1220,84.9,16674,4147,578,621,93.1,363,430,84.4,81,123,65.9,1.0,0.9,1.5,0.1,12.0,80.0,36.0,9.0,106.0,ENG-Premier League,2022.0,passing,POR,DF,28.0,1994.0,14.2,1363,20,225,686,461,47,1363,61,31,50.8,23,37.7,840,4920,2861,73,40,21,18,14,1020,125,ENG-Premier League,2022.0,possession,POR,DF,28.0,1994.0,14.2,29,21,16,9,4,17,24,70.8,7,7,1,6,19.0,48.0,9.0,1.0,ENG-Premier League,2022.0,defense,POR,DF,28.0,1994.0,14.2,3,1,0,13,18,4,45,19,21,0,2,0,80,27,11,71.1,ENG-Premier League,2022.0,misc
"POR_FW,MF_22.0_1999.0",POR,"FW,MF",22.0,1999.0,16,11,941,10.5,4,0,4,4,0,0,1,1,4.9,4.9,0.5,5.4,34,47,79,0.38,0.0,0.38,0.38,0.38,0.47,0.05,0.52,0.47,0.52,ENG-Premier League,2022.0,standard,POR,"FW,MF",22.0,1999.0,10.5,4,46,16,34.8,4.4,1.53,0.09,0.25,18.0,3,0,0,4.9,4.9,0.11,-0.9,-0.9,ENG-Premier League,2022.0,shooting,POR,"FW,MF",22.0,1999.0,10.5,274,356,77.0,4034,1122,172,194,88.7,74,101,73.3,20,39,51.3,0.0,0.5,1.0,-0.5,7.0,29.0,17.0,1.0,47.0,ENG-Premier League,2022.0,passing,POR,"FW,MF",22.0,1999.0,10.5,497,0,30,223,249,46,497,60,22,36.7,28,46.7,326,2092,1099,34,40,9,22,8,399,79,ENG-Premier League,2022.0,possession,POR,"FW,MF",22.0,1999.0,10.5,14,7,5,6,3,4,12,33.3,8,3,0,3,1.0,15.0,1.0,1.0,ENG-Premier League,2022.0,defense,POR,"FW,MF",22.0,1999.0,10.5,1,1,0,15,29,7,19,1,7,0,0,0,23,3,14,17.6,ENG-Premier League,2022.0,misc
"POR_FW,MF_22.0_2000.0",POR,"FW,MF",22.0,2000.0,18,13,964,10.7,0,0,0,0,0,0,1,0,1.1,1.1,2.1,3.2,37,24,111,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.3,ENG-Premier League,2022.0,standard,POR,"FW,MF",22.0,2000.0,10.7,0,17,3,17.6,1.59,0.28,0.0,0.0,20.7,1,0,0,1.1,1.1,0.06,-1.1,-1.1,ENG-Premier League,2022.0,shooting,POR,"FW,MF",22.0,2000.0,10.7,284,384,74.0,4517,1035,165,186,88.7,83,118,70.3,27,54,50.0,0.0,2.1,1.6,-2.1,20.0,13.0,9.0,4.0,24.0,ENG-Premier League,2022.0,passing,POR,"FW,MF",22.0,2000.0,10.7,517,6,61,166,298,46,517,54,18,33.3,30,55.6,325,2373,1181,37,24,18,29,13,363,111,ENG-Premier League,2022.0,possession,POR,"FW,MF",22.0,2000.0,10.7,11,6,4,2,5,7,17,41.2,10,5,1,4,4.0,15.0,4.0,0.0,ENG-Premier League,2022.0,defense,POR,"FW,MF",22.0,2000.0,10.7,1,0,0,8,15,2,66,4,6,1,0,0,51,0,7,0.0,ENG-Premier League,2022.0,misc
"POR_FW,MF_25.0_1996.0",POR,"FW,MF",25.0,1996.0,13,8,707,7.9,1,1,2,1,0,0,1,0,1.2,1.2,0.5,1.7,20,16,54,0.13,0.13,0.25,0.13,0.25,0.15,0.06,0.22,0.15,0.22,ENG-Premier League,2022.0,standard,POR,"FW,MF",25.0,1996.0,7.9,1,19,6,31.6,2.42,0.76,0.05,0.17,18.4,1,0,0,1.2,1.2,0.06,-0.2,-0.2,ENG-Premier League,2022.0,shooting,POR,"FW,MF",25.0,1996.0,7.9,138,201,68.7,2297,526,82,97,84.5,40,56,71.4,13,26,50.0,1.0,0.5,0.5,0.5,9.0,11.0,8.0,2.0,16.0,ENG-Premier League,2022.0,passing,POR,"FW,MF",25.0,1996.0,7.9,280,3,28,105,153,30,280,15,5,33.3,7,46.7,174,1303,644,20,12,7,17,7,199,54,ENG-Premier League,2022.0,possession,POR,"FW,MF",25.0,1996.0,7.9,8,6,4,3,1,5,8,62.5,3,4,0,4,1.0,9.0,2.0,0.0,ENG-Premier League,2022.0,defense,POR,"FW,MF",25.0,1996.0,7.9,1,0,0,11,24,5,27,1,6,0,0,0,34,7,11,38.9,ENG-Premier League,2022.0,misc
"POR_FW,MF_26.0_1995.0",POR,"FW,MF",26.0,1995.0,32,20,1771,19.7,6,0,6,6,0,0,5,0,3.9,3.9,2.5,6.4,43,95,148,0.3,0.0,0.3,0.3,0.3,0.2,0.13,0.33,0.2,0.33,ENG-Premier League,2022.0,standard,POR,"FW,MF",26.0,1995.0,19.7,6,43,17,39.5,2.19,0.86,0.14,0.35,16.5,0,0,0,3.9,3.9,0.09,2.1,2.1,ENG-Premier League,2022.0,shooting,POR,"FW,MF",26.0,1995.0,19.7,445,663,67.1,7362,2311,227,301,75.4,140,209,67.0,51,90,56.7,0.0,2.5,2.2,-2.5,36.0,35.0,39.0,7.0,95.0,ENG-Premier League,2022.0,passing,POR,"FW,MF",26.0,1995.0,19.7,889,11,120,328,456,70,889,61,24,39.3,34,55.7,528,2670,1229,43,28,20,49,30,622,148,ENG-Premier League,2022.0,possession,POR,"FW,MF",26.0,1995.0,19.7,27,17,13,9,5,6,32,18.8,26,19,0,19,7.0,34.0,6.0,0.0,ENG-Premier League,2022.0,defense,POR,"FW,MF",26.0,1995.0,19.7,5,0,0,26,23,4,56,7,17,0,0,0,87,6,12,33.3,ENG-Premier League,2022.0,misc
POR_FW_25.0_1996.0,POR,FW,25.0,1996.0,22,12,1131,12.6,7,4,11,7,0,0,2,0,6.5,6.5,2.1,8.6,34,30,104,0.56,0.32,0.88,0.56,0.88,0.52,0.17,0.69,0.52,0.69,ENG-Premier League,2022.0,standard,POR,FW,25.0,1996.0,12.6,7,35,11,31.4,2.79,0.88,0.2,0.64,11.7,0,0,0,6.5,6.5,0.19,0.5,0.5,ENG-Premier League,2022.0,shooting,POR,FW,25.0,1996.0,12.6,286,381,75.1,3868,886,172,216,79.6,87,109,79.8,10,20,50.0,4.0,2.1,1.7,1.9,17.0,28.0,8.0,2.0,30.0,ENG-Premier League,2022.0,passing,POR,FW,25.0,1996.0,12.6,550,21,71,235,252,73,550,39,14,35.9,21,53.8,339,1938,1067,34,26,14,34,19,403,104,ENG-Premier League,2022.0,possession,POR,FW,25.0,1996.0,12.6,23,15,8,8,7,12,37,32.4,25,5,0,5,3.0,26.0,11.0,0.0,ENG-Premier League,2022.0,defense,POR,FW,25.0,1996.0,12.6,2,0,0,19,15,3,8,3,15,1,0,0,60,18,26,40.9,ENG-Premier League,2022.0,misc
POR_FW_37.0_1985.0,POR,FW,37.0,1985.0,10,4,525,5.8,1,0,1,1,0,0,2,0,1.9,1.9,0.4,2.3,9,12,33,0.17,0.0,0.17,0.17,0.17,0.32,0.07,0.4,0.32,0.4,ENG-Premier League,2022.0,standard,POR,FW,37.0,1985.0,5.8,1,25,6,24.0,4.29,1.03,0.04,0.17,17.7,1,0,0,1.9,1.9,0.08,-0.9,-0.9,ENG-Premier League,2022.0,shooting,POR,FW,37.0,1985.0,5.8,121,162,74.7,1412,258,85,97,87.6,27,39,69.2,1,5,20.0,0.0,0.4,0.2,-0.4,6.0,7.0,1.0,0.0,12.0,ENG-Premier League,2022.0,passing,POR,FW,37.0,1985.0,5.8,220,8,25,91,106,32,220,9,4,44.4,3,33.3,94,477,288,9,6,3,7,3,167,33,ENG-Premier League,2022.0,possession,POR,FW,37.0,1985.0,5.8,2,2,1,0,1,1,2,50.0,1,0,0,0,1.0,3.0,9.0,0.0,ENG-Premier League,2022.0,defense,POR,FW,37.0,1985.0,5.8,2,0,0,7,5,8,3,1,2,0,0,0,12,15,8,65.2,ENG-Premier League,2022.0,misc
