composite_key,nation,pos,age,born,Playing Time,Playing Time.1,Playing Time.2,Playing Time.3,Performance,Performance.1,Performance.2,Performance.3,Performance.4,Performance.5,Performance.6,Performance.7,Expected,Expected.1,Expected.2,Expected.3,Progression,Progression.1,Progression.2,Per 90 Minutes,Per 90 Minutes.1,Per 90 Minutes.2,Per 90 Minutes.3,Per 90 Minutes.4,Per 90 Minutes.5,Per 90 Minutes.6,Per 90 Minutes.7,Per 90 Minutes.8,Per 90 Minutes.9,league,season,stat_type,nation_dup,pos_dup,age_dup,born_dup,90s,Standard,Standard.1,Standard.2,Standard.3,Standard.4,Standard.5,Standard.6,Standard.7,Standard.8,Standard.9,Standard.10,Standard.11,Expected_dup,Expected.1_dup,Expected.2_dup,Expected.3_dup,Expected.4,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Ast,xAG,Expected_dup,Expected.1_dup,KP,1/3,PPA,CrsPA,PrgP,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Touches,Touches.1,Touches.2,Touches.3,Touches.4,Touches.5,Touches.6,Take-Ons,Take-Ons.1,Take-Ons.2,Take-Ons.3,Take-Ons.4,Carries,Carries.1,Carries.2,Carries.3,Carries.4,Carries.5,Carries.6,Carries.7,Receiving,Receiving.1,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Tackles,Tackles.1,Tackles.2,Tackles.3,Tackles.4,Challenges,Challenges.1,Challenges.2,Challenges.3,Blocks,Blocks.1,Blocks.2,Int,Tkl+Int,Clr,Err,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Performance_dup,Performance.1_dup,Performance.2_dup,Performance.3_dup,Performance.4_dup,Performance.5_dup,Performance.6_dup,Performance.7_dup,Performance.8,Performance.9,Performance.10,Performance.11,Performance.12,Aerial Duels,Aerial Duels.1,Aerial Duels.2,league_dup,season_dup,stat_type_dup
"BRA_DF,MF_25-046_2000.0",BRA,"DF,MF",25-046,2000.0,8,0,141,1.6,0,0,0,0,0,0,0,0,1.0,1.0,0.1,1.1,5,6,7,0.0,0.0,0.0,0.0,0.0,0.65,0.08,0.73,0.65,0.73,ENG-Premier League,2024.0,standard,BRA,"DF,MF",25-046,2000.0,1.6,0,6,3,50.0,3.83,1.91,0.0,0.0,15.8,0,0,0,1.0,1.0,0.17,-1.0,-1.0,ENG-Premier League,2024.0,shooting,BRA,"DF,MF",25-046,2000.0,1.6,56,69,81.2,688,111,45,51,88.2,9,14,64.3,1,1,100.0,0.0,0.1,0.2,-0.1,3.0,1.0,5.0,2.0,6.0,ENG-Premier League,2024.0,passing,BRA,"DF,MF",25-046,2000.0,1.6,101,2,22,26,54,8,101,11,4,36.4,6,54.5,60,317,182,5,6,1,5,1,69,7,ENG-Premier League,2024.0,possession,BRA,"DF,MF",25-046,2000.0,1.6,6,3,4,2,0,2,5,40.0,3,2,0,2,2.0,8.0,0.0,0.0,ENG-Premier League,2024.0,defense,BRA,"DF,MF",25-046,2000.0,1.6,0,0,0,2,5,0,5,2,3,0,0,0,11,0,1,0.0,ENG-Premier League,2024.0,misc
BRA_DF_18-284_2006.0,BRA,DF,18-284,2006.0,3,1,70,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,4,4,11,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.16,0.07,0.16,ENG-Premier League,2024.0,standard,BRA,DF,18-284,2006.0,0.8,0,1,1,100.0,1.29,1.29,0.0,0.0,22.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,ENG-Premier League,2024.0,shooting,BRA,DF,18-284,2006.0,0.8,28,38,73.7,457,188,14,17,82.4,11,14,78.6,3,5,60.0,0.0,0.1,0.1,-0.1,2.0,2.0,3.0,2.0,4.0,ENG-Premier League,2024.0,passing,BRA,DF,18-284,2006.0,0.8,48,0,9,12,28,3,48,3,1,33.3,2,66.7,22,120,83,4,3,1,1,0,30,11,ENG-Premier League,2024.0,possession,BRA,DF,18-284,2006.0,0.8,1,0,0,0,1,1,3,33.3,2,0,0,0,2.0,3.0,5.0,0.0,ENG-Premier League,2024.0,defense,BRA,DF,18-284,2006.0,0.8,0,0,0,1,1,1,5,2,0,0,0,0,3,0,3,0.0,ENG-Premier League,2024.0,misc
BRA_DF_22-281_2002.0,BRA,DF,22-281,2002.0,30,30,2658,29.5,1,0,1,1,0,0,5,0,1.2,1.2,1.1,2.3,17,96,4,0.03,0.0,0.03,0.03,0.03,0.04,0.04,0.08,0.04,0.08,ENG-Premier League,2024.0,standard,BRA,DF,22-281,2002.0,29.5,1,20,4,20.0,0.68,0.14,0.05,0.25,24.3,3,0,0,1.2,1.2,0.06,-0.2,-0.2,ENG-Premier League,2024.0,shooting,BRA,DF,22-281,2002.0,29.5,913,1166,78.3,17979,8517,354,387,91.5,414,476,87.0,126,261,48.3,0.0,1.1,1.0,-1.1,12.0,102.0,11.0,1.0,96.0,ENG-Premier League,2024.0,passing,BRA,DF,22-281,2002.0,29.5,1541,347,791,676,88,17,1541,31,26,83.9,5,16.1,659,3416,2034,17,24,1,17,9,777,4,ENG-Premier League,2024.0,possession,BRA,DF,22-281,2002.0,29.5,44,32,30,11,3,23,39,59.0,16,63,41,22,29.0,73.0,196.0,2.0,ENG-Premier League,2024.0,defense,BRA,DF,22-281,2002.0,29.5,5,0,0,22,4,0,11,29,32,0,1,0,119,34,19,64.2,ENG-Premier League,2024.0,misc
BRA_DF_23-285_2001.0,BRA,DF,23-285,2001.0,22,5,754,8.4,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,0,14,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,ENG-Premier League,2024.0,standard,BRA,DF,23-285,2001.0,8.4,0,2,1,50.0,0.24,0.12,0.0,0.0,8.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2,ENG-Premier League,2024.0,shooting,BRA,DF,23-285,2001.0,8.4,177,239,74.1,2982,1496,77,92,83.7,83,99,83.8,10,28,35.7,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,ENG-Premier League,2024.0,passing,BRA,DF,23-285,2001.0,8.4,369,78,230,122,19,2,369,1,1,100.0,0,0.0,122,608,272,0,2,0,6,3,153,1,ENG-Premier League,2024.0,possession,BRA,DF,23-285,2001.0,8.4,21,13,18,2,1,13,20,65.0,7,11,4,7,9.0,30.0,66.0,2.0,ENG-Premier League,2024.0,defense,BRA,DF,23-285,2001.0,8.4,2,0,0,9,2,0,0,9,13,0,0,0,31,5,13,27.8,ENG-Premier League,2024.0,misc
BRA_DF_27-113_1997.0,BRA,DF,27-113,1997.0,28,28,2363,26.3,3,1,4,3,0,0,4,0,2.6,2.6,0.9,3.5,10,126,11,0.11,0.04,0.15,0.11,0.15,0.1,0.03,0.13,0.1,0.13,ENG-Premier League,2024.0,standard,BRA,DF,27-113,1997.0,26.3,3,22,5,22.7,0.84,0.19,0.14,0.6,9.5,0,0,0,2.6,2.6,0.12,0.4,0.4,ENG-Premier League,2024.0,shooting,BRA,DF,27-113,1997.0,26.3,1480,1641,90.2,25788,7938,598,617,96.9,782,830,94.2,83,154,53.9,1.0,0.9,1.2,0.1,13.0,145.0,8.0,0.0,126.0,ENG-Premier League,2024.0,passing,BRA,DF,27-113,1997.0,26.3,1873,189,672,985,225,40,1873,5,4,80.0,1,20.0,1116,4470,2669,10,22,0,9,2,1366,11,ENG-Premier League,2024.0,possession,BRA,DF,27-113,1997.0,26.3,25,15,12,8,5,12,16,75.0,4,42,29,13,16.0,41.0,93.0,2.0,ENG-Premier League,2024.0,defense,BRA,DF,27-113,1997.0,26.3,4,0,0,19,19,0,9,16,15,1,0,0,63,53,37,58.9,ENG-Premier League,2024.0,misc
BRA_DF_32-027_1993.0,BRA,DF,32-027,1993.0,10,8,830,9.2,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,3,34,0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,ENG-Premier League,2024.0,standard,BRA,DF,32-027,1993.0,9.2,0,4,1,25.0,0.43,0.11,0.0,0.0,6.7,0,0,0,0.6,0.6,0.16,-0.6,-0.6,ENG-Premier League,2024.0,shooting,BRA,DF,32-027,1993.0,9.2,534,603,88.6,10941,4103,138,151,91.4,341,362,94.2,54,83,65.1,0.0,0.0,0.1,0.0,0.0,23.0,1.0,0.0,34.0,ENG-Premier League,2024.0,passing,BRA,DF,32-027,1993.0,9.2,674,86,331,330,15,6,674,2,2,100.0,0,0.0,419,2133,1162,3,3,0,1,2,481,0,ENG-Premier League,2024.0,possession,BRA,DF,32-027,1993.0,9.2,8,3,6,1,1,4,6,66.7,2,13,7,6,5.0,13.0,36.0,2.0,ENG-Premier League,2024.0,defense,BRA,DF,32-027,1993.0,9.2,1,0,0,11,1,1,0,5,3,0,0,0,36,11,10,52.4,ENG-Premier League,2024.0,misc
"BRA_FW,MF_21-001_2004.0",BRA,"FW,MF",21-001,2004.0,25,20,1648,18.3,1,8,9,1,0,0,3,0,4.8,4.8,6.6,11.4,129,65,226,0.05,0.44,0.49,0.05,0.49,0.26,0.36,0.62,0.26,0.62,ENG-Premier League,2024.0,standard,BRA,"FW,MF",21-001,2004.0,18.3,1,53,20,37.7,2.89,1.09,0.02,0.05,17.7,1,0,0,4.8,4.8,0.09,-3.8,-3.8,ENG-Premier League,2024.0,shooting,BRA,"FW,MF",21-001,2004.0,18.3,642,796,80.7,9592,1666,393,438,89.7,208,260,80.0,31,53,58.5,8.0,6.6,5.9,1.4,43.0,18.0,47.0,8.0,65.0,ENG-Premier League,2024.0,passing,BRA,"FW,MF",21-001,2004.0,18.3,1022,11,51,261,727,146,1022,109,50,45.9,38,34.9,737,6115,3385,129,42,73,41,37,799,226,ENG-Premier League,2024.0,possession,BRA,"FW,MF",21-001,2004.0,18.3,21,15,4,10,7,8,17,47.1,9,13,2,11,6.0,27.0,7.0,1.0,ENG-Premier League,2024.0,defense,BRA,"FW,MF",21-001,2004.0,18.3,3,0,0,17,26,3,78,6,15,2,0,0,73,0,2,0.0,ENG-Premier League,2024.0,misc
"BRA_FW,MF_23-197_2001.0",BRA,"FW,MF",23-197,2001.0,25,21,1798,20.0,8,6,14,5,3,3,4,0,7.2,4.8,4.3,9.1,61,71,118,0.4,0.3,0.7,0.25,0.55,0.36,0.22,0.57,0.24,0.46,ENG-Premier League,2024.0,standard,BRA,"FW,MF",23-197,2001.0,20.0,8,40,15,37.5,2.0,0.75,0.13,0.33,16.4,0,3,3,7.2,4.8,0.12,0.8,0.2,ENG-Premier League,2024.0,shooting,BRA,"FW,MF",23-197,2001.0,20.0,438,603,72.6,6242,1606,269,345,78.0,123,164,75.0,26,39,66.7,6.0,4.3,2.7,1.7,24.0,38.0,34.0,4.0,71.0,ENG-Premier League,2024.0,passing,BRA,"FW,MF",23-197,2001.0,20.0,854,10,51,351,463,112,851,72,25,34.7,39,54.2,552,3383,1596,61,33,29,68,36,673,118,ENG-Premier League,2024.0,possession,BRA,"FW,MF",23-197,2001.0,20.0,15,11,5,6,4,3,10,30.0,7,12,0,12,7.0,22.0,10.0,0.0,ENG-Premier League,2024.0,defense,BRA,"FW,MF",23-197,2001.0,20.0,4,0,0,22,42,2,20,7,11,3,1,0,52,39,39,50.0,ENG-Premier League,2024.0,misc
"BRA_FW,MF_23-297_2001.0",BRA,"FW,MF",23-297,2001.0,26,18,1704,18.9,6,4,10,6,0,0,1,0,4.9,4.9,4.3,9.2,102,40,223,0.32,0.21,0.53,0.32,0.53,0.26,0.23,0.48,0.26,0.48,ENG-Premier League,2024.0,standard,BRA,"FW,MF",23-297,2001.0,18.9,6,36,17,47.2,1.9,0.9,0.17,0.35,12.3,0,0,0,4.9,4.9,0.14,1.1,1.1,ENG-Premier League,2024.0,shooting,BRA,"FW,MF",23-297,2001.0,18.9,367,527,69.6,5332,1173,235,289,81.3,101,150,67.3,21,40,52.5,4.0,4.3,3.6,-0.3,32.0,9.0,26.0,11.0,40.0,ENG-Premier League,2024.0,passing,BRA,"FW,MF",23-297,2001.0,18.9,757,13,76,203,490,140,757,98,30,30.6,52,53.1,502,3866,2105,102,27,51,42,30,565,223,ENG-Premier League,2024.0,possession,BRA,"FW,MF",23-297,2001.0,18.9,19,14,7,5,7,6,20,30.0,14,10,0,10,3.0,22.0,14.0,0.0,ENG-Premier League,2024.0,defense,BRA,"FW,MF",23-297,2001.0,18.9,1,0,0,13,14,8,72,3,14,0,0,0,66,13,24,35.1,ENG-Premier League,2024.0,misc
BRA_FW_23-342_2001.0,BRA,FW,23-342,2001.0,30,7,908,10.1,8,1,9,8,0,0,1,0,5.5,5.5,0.7,6.3,5,26,31,0.79,0.1,0.89,0.79,0.89,0.55,0.07,0.62,0.55,0.62,ENG-Premier League,2024.0,standard,BRA,FW,23-342,2001.0,10.1,8,36,17,47.2,3.57,1.69,0.22,0.47,12.0,0,0,0,5.5,5.5,0.15,2.5,2.5,ENG-Premier League,2024.0,shooting,BRA,FW,23-342,2001.0,10.1,89,137,65.0,1490,505,44,65,67.7,30,43,69.8,11,13,84.6,1.0,0.7,0.2,0.3,7.0,12.0,3.0,0.0,26.0,ENG-Premier League,2024.0,passing,BRA,FW,23-342,2001.0,10.1,301,12,25,157,123,52,301,18,6,33.3,9,50.0,154,628,169,5,4,2,47,24,230,31,ENG-Premier League,2024.0,possession,BRA,FW,23-342,2001.0,10.1,10,5,3,5,2,4,4,100.0,0,9,2,7,5.0,15.0,12.0,0.0,ENG-Premier League,2024.0,defense,BRA,FW,23-342,2001.0,10.1,1,0,0,11,28,3,1,5,5,0,0,0,12,64,63,50.4,ENG-Premier League,2024.0,misc
BRA_FW_25-187_1999.0,BRA,FW,25-187,1999.0,24,21,1723,19.1,9,0,9,9,0,1,0,0,10.3,9.5,1.5,11.0,24,17,79,0.47,0.0,0.47,0.47,0.47,0.54,0.08,0.61,0.5,0.57,ENG-Premier League,2024.0,standard,BRA,FW,25-187,1999.0,19.1,9,55,27,49.1,2.87,1.41,0.16,0.33,13.0,0,0,1,10.3,9.5,0.17,-1.3,-0.5,ENG-Premier League,2024.0,shooting,BRA,FW,25-187,1999.0,19.1,173,249,69.5,2106,423,114,155,73.5,36,51,70.6,8,10,80.0,0.0,1.5,1.5,-1.5,21.0,12.0,2.0,0.0,17.0,ENG-Premier League,2024.0,passing,BRA,FW,25-187,1999.0,19.1,408,15,31,154,225,101,407,19,6,31.6,7,36.8,249,1355,637,24,13,13,28,19,291,79,ENG-Premier League,2024.0,possession,BRA,FW,25-187,1999.0,19.1,11,6,4,4,3,5,9,55.6,4,8,1,7,0.0,11.0,14.0,0.0,ENG-Premier League,2024.0,defense,BRA,FW,25-187,1999.0,19.1,0,0,0,26,40,14,0,0,6,5,0,0,52,32,52,38.1,ENG-Premier League,2024.0,misc
BRA_FW_28-008_1997.0,BRA,FW,28-008,1997.0,17,6,608,6.8,3,0,3,3,0,0,4,0,3.0,3.0,0.7,3.7,15,19,57,0.44,0.0,0.44,0.44,0.44,0.44,0.1,0.54,0.44,0.54,ENG-Premier League,2024.0,standard,BRA,FW,28-008,1997.0,6.8,3,20,7,35.0,2.96,1.04,0.15,0.43,11.1,0,0,0,3.0,3.0,0.15,0.0,0.0,ENG-Premier League,2024.0,shooting,BRA,FW,28-008,1997.0,6.8,156,203,76.8,2030,378,103,128,80.5,41,47,87.2,4,6,66.7,0.0,0.7,0.5,-0.7,8.0,10.0,9.0,1.0,19.0,ENG-Premier League,2024.0,passing,BRA,FW,28-008,1997.0,6.8,299,9,28,108,165,48,299,22,9,40.9,10,45.5,179,953,432,15,6,11,13,13,217,57,ENG-Premier League,2024.0,possession,BRA,FW,28-008,1997.0,6.8,10,6,4,3,3,4,9,44.4,5,10,1,9,4.0,14.0,8.0,0.0,ENG-Premier League,2024.0,defense,BRA,FW,28-008,1997.0,6.8,4,0,0,14,10,9,7,4,6,0,0,0,28,9,18,33.3,ENG-Premier League,2024.0,misc
"BRA_MF,FW_25-319_1999.0",BRA,"MF,FW",25-319,1999.0,26,24,2143,23.8,13,4,17,13,0,0,3,0,6.7,6.7,6.6,13.4,92,112,137,0.55,0.17,0.71,0.55,0.71,0.28,0.28,0.56,0.28,0.56,ENG-Premier League,2024.0,standard,BRA,"MF,FW",25-319,1999.0,23.8,13,86,35,40.7,3.61,1.47,0.15,0.37,20.6,10,0,0,6.7,6.7,0.08,6.3,6.3,ENG-Premier League,2024.0,shooting,BRA,"MF,FW",25-319,1999.0,23.8,638,908,70.3,10202,3454,361,430,84.0,182,243,74.9,68,156,43.6,4.0,6.6,4.4,-2.6,43.0,78.0,48.0,9.0,112.0,ENG-Premier League,2024.0,passing,BRA,"MF,FW",25-319,1999.0,23.8,1267,20,156,579,577,106,1266,115,49,42.6,52,45.2,715,5449,2702,92,74,32,67,42,839,137,ENG-Premier League,2024.0,possession,BRA,"MF,FW",25-319,1999.0,23.8,32,18,16,13,3,11,34,32.4,23,17,1,16,16.0,48.0,22.0,0.0,ENG-Premier League,2024.0,defense,BRA,"MF,FW",25-319,1999.0,23.8,3,0,0,37,58,8,114,16,18,0,0,0,110,10,22,31.3,ENG-Premier League,2024.0,misc
"BRA_MF,FW_27-227_1997.0",BRA,"MF,FW",27-227,1997.0,27,23,1987,22.1,4,0,4,2,2,2,7,0,5.1,3.5,2.3,5.8,16,114,77,0.18,0.0,0.18,0.09,0.09,0.23,0.1,0.34,0.16,0.26,ENG-Premier League,2024.0,standard,BRA,"MF,FW",27-227,1997.0,22.1,4,36,3,8.3,1.63,0.14,0.06,0.67,19.5,4,2,2,5.1,3.5,0.1,-1.1,-1.5,ENG-Premier League,2024.0,shooting,BRA,"MF,FW",27-227,1997.0,22.1,884,1156,76.5,14329,4470,479,572,83.7,292,376,77.7,90,148,60.8,0.0,2.3,2.5,-2.3,29.0,104.0,34.0,2.0,114.0,ENG-Premier League,2024.0,passing,BRA,"MF,FW",27-227,1997.0,22.1,1439,41,272,802,376,53,1437,33,13,39.4,17,51.5,738,2502,1018,16,26,2,47,46,1008,77,ENG-Premier League,2024.0,possession,BRA,"MF,FW",27-227,1997.0,22.1,59,34,22,28,9,22,45,48.9,23,24,3,21,16.0,75.0,27.0,3.0,ENG-Premier League,2024.0,defense,BRA,"MF,FW",27-227,1997.0,22.1,7,0,0,43,48,6,25,16,34,0,1,0,122,40,54,42.6,ENG-Premier League,2024.0,misc
"BRA_MF,FW_28-240_1996.0",BRA,"MF,FW",28-240,1996.0,26,26,2158,24.0,4,1,5,4,0,0,9,0,3.9,3.9,1.6,5.5,37,109,100,0.17,0.04,0.21,0.17,0.21,0.16,0.07,0.23,0.16,0.23,ENG-Premier League,2024.0,standard,BRA,"MF,FW",28-240,1996.0,24.0,4,43,13,30.2,1.79,0.54,0.09,0.31,14.0,0,0,0,3.9,3.9,0.09,0.1,0.1,ENG-Premier League,2024.0,shooting,BRA,"MF,FW",28-240,1996.0,24.0,787,945,83.3,11106,3182,486,552,88.0,254,291,87.3,27,48,56.3,1.0,1.6,1.9,-0.6,20.0,76.0,14.0,1.0,109.0,ENG-Premier League,2024.0,passing,BRA,"MF,FW",28-240,1996.0,24.0,1242,65,248,600,407,76,1242,44,14,31.8,27,61.4,674,3369,1661,37,23,8,35,51,845,100,ENG-Premier League,2024.0,possession,BRA,"MF,FW",28-240,1996.0,24.0,55,34,23,22,10,24,42,57.1,18,33,6,27,22.0,77.0,46.0,1.0,ENG-Premier League,2024.0,defense,BRA,"MF,FW",28-240,1996.0,24.0,9,0,0,53,32,7,15,22,34,0,0,0,138,51,42,54.8,ENG-Premier League,2024.0,misc
BRA_MF_23-269_2001.0,BRA,MF,23-269,2001.0,26,24,1907,21.2,0,0,0,0,0,0,6,0,0.3,0.3,0.6,0.9,7,83,11,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,ENG-Premier League,2024.0,standard,BRA,MF,23-269,2001.0,21.2,0,7,1,14.3,0.33,0.05,0.0,0.0,22.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3,ENG-Premier League,2024.0,shooting,BRA,MF,23-269,2001.0,21.2,927,1000,92.7,14806,4152,468,492,95.1,369,386,95.6,58,73,79.5,0.0,0.6,0.5,-0.6,12.0,88.0,4.0,0.0,83.0,ENG-Premier League,2024.0,passing,BRA,MF,23-269,2001.0,21.2,1213,77,333,780,110,3,1213,23,11,47.8,8,34.8,664,2798,1237,7,13,0,22,13,814,11,ENG-Premier League,2024.0,possession,BRA,MF,23-269,2001.0,21.2,63,41,27,31,5,28,51,54.9,23,38,8,30,26.0,89.0,26.0,1.0,ENG-Premier League,2024.0,defense,BRA,MF,23-269,2001.0,21.2,6,0,0,31,29,0,0,26,41,0,1,0,146,2,6,25.0,ENG-Premier League,2024.0,misc
BRA_MF_24-058_2001.0,BRA,MF,24-058,2001.0,29,29,2429,27.0,3,1,4,3,0,0,10,1,2.6,2.6,1.1,3.6,49,140,61,0.11,0.04,0.15,0.11,0.15,0.09,0.04,0.13,0.09,0.13,ENG-Premier League,2024.0,standard,BRA,MF,24-058,2001.0,27.0,3,30,7,23.3,1.11,0.26,0.1,0.43,17.8,0,0,0,2.6,2.6,0.09,0.4,0.4,ENG-Premier League,2024.0,shooting,BRA,MF,24-058,2001.0,27.0,1112,1305,85.2,16136,4183,642,708,90.7,351,409,85.8,59,95,62.1,1.0,1.1,1.7,-0.1,20.0,104.0,21.0,1.0,140.0,ENG-Premier League,2024.0,passing,BRA,MF,24-058,2001.0,27.0,1617,55,346,887,403,37,1617,49,21,42.9,22,44.9,836,4926,2359,49,45,5,32,43,1073,61,ENG-Premier League,2024.0,possession,BRA,MF,24-058,2001.0,27.0,88,52,43,42,3,35,86,40.7,51,36,3,33,25.0,113.0,29.0,0.0,ENG-Premier League,2024.0,defense,BRA,MF,24-058,2001.0,27.0,10,1,1,59,33,1,24,25,52,0,0,0,153,9,22,29.0,ENG-Premier League,2024.0,misc
BRA_MF_27-146_1997.0,BRA,MF,27-146,1997.0,30,30,2577,28.6,3,6,9,3,0,0,4,0,2.8,2.8,5.3,8.1,44,212,69,0.1,0.21,0.31,0.1,0.31,0.1,0.18,0.28,0.1,0.28,ENG-Premier League,2024.0,standard,BRA,MF,27-146,1997.0,28.6,3,31,7,22.6,1.08,0.24,0.1,0.43,17.1,0,0,0,2.8,2.8,0.09,0.2,0.2,ENG-Premier League,2024.0,shooting,BRA,MF,27-146,1997.0,28.6,1151,1404,82.0,18950,6390,576,639,90.1,446,512,87.1,93,159,58.5,6.0,5.3,4.4,0.7,40.0,144.0,55.0,4.0,212.0,ENG-Premier League,2024.0,passing,BRA,MF,27-146,1997.0,28.6,1737,66,376,910,469,49,1737,63,27,42.9,20,31.7,1141,6274,2748,44,35,7,47,69,1298,69,ENG-Premier League,2024.0,possession,BRA,MF,27-146,1997.0,28.6,65,39,33,23,9,29,59,49.2,30,31,9,22,25.0,90.0,34.0,3.0,ENG-Premier League,2024.0,defense,BRA,MF,27-146,1997.0,28.6,4,0,0,45,93,2,18,25,39,0,0,0,144,15,13,53.6,ENG-Premier League,2024.0,misc
BRA_MF_29-100_1996.0,BRA,MF,29-100,1996.0,28,20,1676,18.6,2,4,6,2,0,1,7,0,3.4,2.6,3.9,6.5,21,96,71,0.11,0.21,0.32,0.11,0.32,0.18,0.21,0.39,0.14,0.35,ENG-Premier League,2024.0,standard,BRA,MF,29-100,1996.0,18.6,2,32,8,25.0,1.72,0.43,0.06,0.25,21.8,5,0,1,3.4,2.6,0.08,-1.4,-0.6,ENG-Premier League,2024.0,shooting,BRA,MF,29-100,1996.0,18.6,590,851,69.3,10713,3376,270,324,83.3,229,290,79.0,78,189,41.3,4.0,3.9,3.8,0.1,49.0,60.0,19.0,4.0,96.0,ENG-Premier League,2024.0,passing,BRA,MF,29-100,1996.0,18.6,1002,16,145,416,456,34,1001,27,12,44.4,7,25.9,511,2335,1114,21,31,6,20,19,593,71,ENG-Premier League,2024.0,possession,BRA,MF,29-100,1996.0,18.6,22,12,7,11,4,10,37,27.0,27,15,2,13,8.0,30.0,14.0,2.0,ENG-Premier League,2024.0,defense,BRA,MF,29-100,1996.0,18.6,7,0,0,23,21,1,141,8,12,1,0,0,90,12,17,41.4,ENG-Premier League,2024.0,misc
BRA_MF_33-047_1992.0,BRA,MF,33-047,1992.0,21,15,1271,14.1,1,0,1,1,0,0,3,0,1.5,1.5,2.2,3.7,4,65,26,0.07,0.0,0.07,0.07,0.07,0.1,0.16,0.26,0.1,0.26,ENG-Premier League,2024.0,standard,BRA,MF,33-047,1992.0,14.1,1,27,8,29.6,1.91,0.57,0.04,0.13,19.3,0,0,0,1.5,1.5,0.05,-0.5,-0.5,ENG-Premier League,2024.0,shooting,BRA,MF,33-047,1992.0,14.1,637,809,78.7,10614,3279,303,351,86.3,256,305,83.9,56,92,60.9,0.0,2.2,1.9,-2.2,19.0,64.0,19.0,6.0,65.0,ENG-Premier League,2024.0,passing,BRA,MF,33-047,1992.0,14.1,1039,67,309,523,215,37,1039,6,3,50.0,3,50.0,546,1680,775,4,10,0,10,10,663,26,ENG-Premier League,2024.0,possession,BRA,MF,33-047,1992.0,14.1,74,43,43,22,9,39,64,60.9,25,33,10,23,12.0,86.0,46.0,3.0,ENG-Premier League,2024.0,defense,BRA,MF,33-047,1992.0,14.1,3,0,0,15,18,3,19,12,43,0,0,0,82,28,17,62.2,ENG-Premier League,2024.0,misc
CHI_FW_25-358_1999.0,CHI,FW,25-358,1999.0,10,4,449,5.0,0,0,0,0,0,0,1,0,0.9,0.9,0.1,1.0,12,9,42,0.0,0.0,0.0,0.0,0.0,0.18,0.02,0.2,0.18,0.2,ENG-Premier League,2024.0,standard,CHI,FW,25-358,1999.0,5.0,0,11,1,9.1,2.2,0.2,0.0,0.0,17.3,0,0,0,0.9,0.9,0.08,-0.9,-0.9,ENG-Premier League,2024.0,shooting,CHI,FW,25-358,1999.0,5.0,128,166,77.1,1836,383,83,95,87.4,36,53,67.9,7,11,63.6,0.0,0.1,0.1,-0.1,3.0,9.0,2.0,1.0,9.0,ENG-Premier League,2024.0,passing,CHI,FW,25-358,1999.0,5.0,206,4,19,76,112,20,206,4,1,25.0,2,50.0,136,791,394,12,13,4,9,4,171,42,ENG-Premier League,2024.0,possession,CHI,FW,25-358,1999.0,5.0,3,2,0,2,1,1,9,11.1,8,2,1,1,0.0,3.0,4.0,0.0,ENG-Premier League,2024.0,defense,CHI,FW,25-358,1999.0,5.0,1,0,0,4,8,1,5,0,2,0,0,0,16,9,7,56.3,ENG-Premier League,2024.0,misc
