composite_key,nation,pos,age,born,Playing Time,Playing Time.1,Playing Time.2,Playing Time.3,Performance,Performance.1,Performance.2,Performance.3,Performance.4,Performance.5,Performance.6,Performance.7,Expected,Expected.1,Expected.2,Expected.3,Progression,Progression.1,Progression.2,Per 90 Minutes,Per 90 Minutes.1,Per 90 Minutes.2,Per 90 Minutes.3,Per 90 Minutes.4,Per 90 Minutes.5,Per 90 Minutes.6,Per 90 Minutes.7,Per 90 Minutes.8,Per 90 Minutes.9,league,season,stat_type,nation_dup,pos_dup,age_dup,born_dup,90s,Standard,Standard.1,Standard.2,Standard.3,Standard.4,Standard.5,Standard.6,Standard.7,Standard.8,Standard.9,Standard.10,Standard.11,Expected_dup,Expected.1_dup,Expected.2_dup,Expected.3_dup,Expected.4,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Ast,xAG,Expected_dup,Expected.1_dup,KP,1/3,PPA,CrsPA,PrgP,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Touches,Touches.1,Touches.2,Touches.3,Touches.4,Touches.5,Touches.6,Take-Ons,Take-Ons.1,Take-Ons.2,Take-Ons.3,Take-Ons.4,Carries,Carries.1,Carries.2,Carries.3,Carries.4,Carries.5,Carries.6,Carries.7,Receiving,Receiving.1,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Tackles,Tackles.1,Tackles.2,Tackles.3,Tackles.4,Challenges,Challenges.1,Challenges.2,Challenges.3,Blocks,Blocks.1,Blocks.2,Int,Tkl+Int,Clr,Err,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Performance_dup,Performance.1_dup,Performance.2_dup,Performance.3_dup,Performance.4_dup,Performance.5_dup,Performance.6_dup,Performance.7_dup,Performance.8,Performance.9,Performance.10,Performance.11,Performance.12,Aerial Duels,Aerial Duels.1,Aerial Duels.2,league_dup,season_dup,stat_type_dup
ARG_MF_22.0_2001.0,ARG,MF,22.0,2001.0,28,26,2209,24.5,3,2,5,2,1,2,7,0,6.2,4.6,3.4,8.0,52,210,54,0.12,0.08,0.2,0.08,0.16,0.25,0.14,0.39,0.19,0.33,ENG-Premier League,2023.0,standard,ARG,MF,22.0,2001.0,24.5,3,45,13,28.9,1.83,0.53,0.04,0.15,21.3,2,1,2,6.2,4.6,0.1,-3.2,-2.6,ENG-Premier League,2023.0,shooting,ARG,MF,22.0,2001.0,24.5,1574,1862,84.5,28776,8415,674,742,90.8,661,744,88.8,196,273,71.8,2.0,3.4,3.7,-1.4,32.0,177.0,43.0,4.0,210.0,ENG-Premier League,2023.0,passing,ARG,MF,22.0,2001.0,24.5,2128,67,442,1209,488,47,2126,44,23,52.3,17,38.6,1315,6080,3109,52,46,8,29,24,1675,54,ENG-Premier League,2023.0,possession,ARG,MF,22.0,2001.0,24.5,50,22,22,18,10,27,65,41.5,38,36,13,23,17.0,67.0,28.0,0.0,ENG-Premier League,2023.0,defense,ARG,MF,22.0,2001.0,24.5,7,0,0,33,31,4,45,17,22,1,1,0,122,21,23,47.7,ENG-Premier League,2023.0,misc
ARG_MF_24.0_1998.0,ARG,MF,24.0,1998.0,33,31,2599,28.9,5,5,10,4,1,1,7,1,3.7,2.9,3.6,6.4,44,209,48,0.17,0.17,0.35,0.14,0.31,0.13,0.12,0.25,0.1,0.22,ENG-Premier League,2023.0,standard,ARG,MF,24.0,1998.0,28.9,5,43,8,18.6,1.49,0.28,0.09,0.5,23.3,2,1,1,3.7,2.9,0.07,1.3,1.1,ENG-Premier League,2023.0,shooting,ARG,MF,24.0,1998.0,28.9,1704,1967,86.6,26565,7659,884,970,91.1,656,722,90.9,100,161,62.1,5.0,3.6,4.9,1.4,47.0,162.0,41.0,2.0,209.0,ENG-Premier League,2023.0,passing,ARG,MF,24.0,1998.0,28.9,2313,73,392,1382,560,32,2312,34,18,52.9,12,35.3,1346,5738,3006,44,45,4,30,35,1626,48,ENG-Premier League,2023.0,possession,ARG,MF,24.0,1998.0,28.9,99,55,35,50,14,59,125,47.2,66,65,8,57,35.0,134.0,25.0,1.0,ENG-Premier League,2023.0,defense,ARG,MF,24.0,1998.0,28.9,7,1,0,53,47,0,32,35,55,0,0,0,195,31,28,52.5,ENG-Premier League,2023.0,misc
ARG_MF_27.0_1996.0,ARG,MF,27.0,1996.0,22,4,506,5.6,2,2,4,2,0,0,2,0,0.6,0.6,1.9,2.5,25,68,29,0.36,0.36,0.71,0.36,0.71,0.1,0.34,0.45,0.1,0.45,ENG-Premier League,2023.0,standard,ARG,MF,27.0,1996.0,5.6,2,13,6,46.2,2.31,1.07,0.15,0.33,21.7,0,0,0,0.6,0.6,0.04,1.4,1.4,ENG-Premier League,2023.0,shooting,ARG,MF,27.0,1996.0,5.6,449,503,89.3,6799,2073,244,260,93.8,153,165,92.7,33,45,73.3,2.0,1.9,1.9,0.1,18.0,44.0,14.0,3.0,68.0,ENG-Premier League,2023.0,passing,ARG,MF,27.0,1996.0,5.6,570,13,85,292,201,19,570,14,8,57.1,3,21.4,361,1891,946,25,20,0,12,7,456,29,ENG-Premier League,2023.0,possession,ARG,MF,27.0,1996.0,5.6,22,13,10,8,4,9,14,64.3,5,4,1,3,5.0,27.0,2.0,0.0,ENG-Premier League,2023.0,defense,ARG,MF,27.0,1996.0,5.6,2,0,0,12,26,1,13,5,13,0,1,0,46,1,5,16.7,ENG-Premier League,2023.0,misc
AUT_FW_26.0_1997.0,AUT,FW,26.0,1997.0,11,1,166,1.8,2,0,2,2,0,0,0,0,1.1,1.1,1.0,2.0,1,5,9,1.08,0.0,1.08,1.08,1.08,0.57,0.52,1.09,0.57,1.09,ENG-Premier League,2023.0,standard,AUT,FW,26.0,1997.0,1.8,2,4,2,50.0,2.17,1.08,0.5,1.0,11.2,0,0,0,1.1,1.1,0.26,0.9,0.9,ENG-Premier League,2023.0,shooting,AUT,FW,26.0,1997.0,1.8,38,60,63.3,507,130,22,33,66.7,10,16,62.5,2,5,40.0,0.0,1.0,0.3,-1.0,4.0,1.0,2.0,0.0,5.0,ENG-Premier League,2023.0,passing,AUT,FW,26.0,1997.0,1.8,88,5,20,44,24,7,88,1,1,100.0,0,0.0,46,143,48,1,1,0,2,5,68,9,ENG-Premier League,2023.0,possession,AUT,FW,26.0,1997.0,1.8,6,2,3,2,1,1,2,50.0,1,3,0,3,1.0,7.0,6.0,0.0,ENG-Premier League,2023.0,defense,AUT,FW,26.0,1997.0,1.8,0,0,0,6,4,2,1,1,2,0,0,0,4,8,4,66.7,ENG-Premier League,2023.0,misc
BEL_DF_21.0_2002.0,BEL,DF,21.0,2002.0,13,12,1056,11.7,1,0,1,1,0,0,1,0,1.3,1.3,0.1,1.4,7,35,9,0.09,0.0,0.09,0.09,0.09,0.11,0.01,0.12,0.11,0.12,ENG-Premier League,2023.0,standard,BEL,DF,21.0,2002.0,11.7,1,8,3,37.5,0.68,0.26,0.13,0.33,16.0,0,0,0,1.3,1.3,0.16,-0.3,-0.3,ENG-Premier League,2023.0,shooting,BEL,DF,21.0,2002.0,11.7,537,637,84.3,9642,2939,208,220,94.5,280,321,87.2,42,77,54.5,0.0,0.1,0.6,-0.1,2.0,13.0,2.0,0.0,35.0,ENG-Premier League,2023.0,passing,BEL,DF,21.0,2002.0,11.7,749,83,355,339,58,10,749,5,3,60.0,2,40.0,491,2471,1351,7,9,0,8,6,495,9,ENG-Premier League,2023.0,possession,BEL,DF,21.0,2002.0,11.7,12,5,4,7,1,1,10,10.0,9,13,6,7,12.0,24.0,38.0,2.0,ENG-Premier League,2023.0,defense,BEL,DF,21.0,2002.0,11.7,1,0,0,6,4,0,3,12,5,0,1,1,50,14,23,37.8,ENG-Premier League,2023.0,misc
BEL_DF_24.0_1999.0,BEL,DF,24.0,1999.0,12,5,589,6.5,0,0,0,0,0,0,2,0,0.4,0.4,0.2,0.6,2,18,6,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.09,0.05,0.09,ENG-Premier League,2023.0,standard,BEL,DF,24.0,1999.0,6.5,0,4,2,50.0,0.61,0.31,0.0,0.0,11.2,0,0,0,0.4,0.4,0.09,-0.4,-0.4,ENG-Premier League,2023.0,shooting,BEL,DF,24.0,1999.0,6.5,300,350,85.7,4932,1666,145,155,93.5,135,154,87.7,16,31,51.6,0.0,0.2,0.1,-0.2,4.0,24.0,3.0,2.0,18.0,ENG-Premier League,2023.0,passing,BEL,DF,24.0,1999.0,6.5,419,42,175,204,40,4,419,6,3,50.0,2,33.3,241,847,451,2,2,0,5,3,268,6,ENG-Premier League,2023.0,possession,BEL,DF,24.0,1999.0,6.5,10,6,6,4,0,3,4,75.0,1,9,3,6,9.0,19.0,26.0,0.0,ENG-Premier League,2023.0,defense,BEL,DF,24.0,1999.0,6.5,2,0,0,6,0,0,5,9,6,0,0,0,29,8,9,47.1,ENG-Premier League,2023.0,misc
BEL_DF_27.0_1995.0,BEL,DF,27.0,1995.0,34,29,2634,29.3,1,3,4,1,0,0,3,0,1.6,1.6,1.9,3.5,48,77,113,0.03,0.1,0.14,0.03,0.14,0.06,0.07,0.12,0.06,0.12,ENG-Premier League,2023.0,standard,BEL,DF,27.0,1995.0,29.3,1,14,4,28.6,0.48,0.14,0.07,0.25,11.3,0,0,0,1.6,1.6,0.12,-0.6,-0.6,ENG-Premier League,2023.0,shooting,BEL,DF,27.0,1995.0,29.3,1350,1662,81.2,21238,7361,705,794,88.8,514,595,86.4,91,162,56.2,3.0,1.9,1.8,1.1,18.0,74.0,17.0,8.0,77.0,ENG-Premier League,2023.0,passing,BEL,DF,27.0,1995.0,29.3,1937,116,697,831,418,58,1937,30,17,56.7,10,33.3,879,3780,1855,48,25,6,25,10,1121,113,ENG-Premier League,2023.0,possession,BEL,DF,27.0,1995.0,29.3,49,24,23,16,10,26,44,59.1,18,38,10,28,38.0,87.0,69.0,1.0,ENG-Premier League,2023.0,defense,BEL,DF,27.0,1995.0,29.3,3,0,0,22,10,3,50,38,24,0,0,0,119,35,32,52.2,ENG-Premier League,2023.0,misc
"BEL_FW,MF_21.0_2002.0",BEL,"FW,MF",21.0,2002.0,29,18,1595,17.7,3,8,11,3,0,0,3,0,2.5,2.5,4.6,7.1,218,57,295,0.17,0.45,0.62,0.17,0.62,0.14,0.26,0.4,0.14,0.4,ENG-Premier League,2023.0,standard,BEL,"FW,MF",21.0,2002.0,17.7,3,55,19,34.5,3.1,1.07,0.05,0.16,16.4,0,0,0,2.5,2.5,0.05,0.5,0.5,ENG-Premier League,2023.0,shooting,BEL,"FW,MF",21.0,2002.0,17.7,693,852,81.3,9699,1538,452,507,89.2,198,254,78.0,26,33,78.8,8.0,4.6,5.9,3.4,45.0,14.0,40.0,7.0,57.0,ENG-Premier League,2023.0,passing,BEL,"FW,MF",21.0,2002.0,17.7,1161,5,76,275,825,226,1161,169,87,51.5,64,37.9,879,7535,4884,218,61,147,52,37,937,295,ENG-Premier League,2023.0,possession,BEL,"FW,MF",21.0,2002.0,17.7,39,22,13,12,14,9,20,45.0,11,14,0,14,9.0,48.0,5.0,0.0,ENG-Premier League,2023.0,defense,BEL,"FW,MF",21.0,2002.0,17.7,3,0,0,15,33,5,61,9,22,2,0,0,75,2,3,40.0,ENG-Premier League,2023.0,misc
"BEL_FW,MF_28.0_1994.0",BEL,"FW,MF",28.0,1994.0,34,18,1649,18.3,12,1,13,12,0,0,2,0,7.9,7.9,2.8,10.7,66,76,155,0.65,0.05,0.71,0.65,0.71,0.43,0.15,0.58,0.43,0.58,ENG-Premier League,2023.0,standard,BEL,"FW,MF",28.0,1994.0,18.3,12,60,22,36.7,3.27,1.2,0.2,0.55,16.1,0,0,0,7.9,7.9,0.13,4.1,4.1,ENG-Premier League,2023.0,shooting,BEL,"FW,MF",28.0,1994.0,18.3,494,673,73.4,7666,1927,271,315,86.0,181,241,75.1,31,60,51.7,1.0,2.8,3.2,-1.8,24.0,28.0,29.0,4.0,76.0,ENG-Premier League,2023.0,passing,BEL,"FW,MF",28.0,1994.0,18.3,912,15,105,318,502,121,912,47,25,53.2,16,34.0,591,3651,1732,66,43,27,47,39,650,155,ENG-Premier League,2023.0,possession,BEL,"FW,MF",28.0,1994.0,18.3,27,16,8,9,10,9,25,36.0,16,27,1,26,8.0,35.0,6.0,0.0,ENG-Premier League,2023.0,defense,BEL,"FW,MF",28.0,1994.0,18.3,2,0,0,15,20,9,57,8,16,1,0,0,88,5,10,33.3,ENG-Premier League,2023.0,misc
"BEL_MF,FW_26.0_1997.0",BEL,"MF,FW",26.0,1997.0,32,17,1622,18.0,2,6,8,2,0,0,3,0,1.3,1.3,2.6,3.9,23,128,46,0.11,0.33,0.44,0.11,0.44,0.07,0.14,0.21,0.07,0.21,ENG-Premier League,2023.0,standard,BEL,"MF,FW",26.0,1997.0,18.0,2,14,5,35.7,0.78,0.28,0.14,0.4,20.0,0,0,0,1.3,1.3,0.09,0.7,0.7,ENG-Premier League,2023.0,shooting,BEL,"MF,FW",26.0,1997.0,18.0,789,949,83.1,12925,4025,397,434,91.5,315,368,85.6,58,92,63.0,6.0,2.6,2.2,3.4,18.0,101.0,25.0,1.0,128.0,ENG-Premier League,2023.0,passing,BEL,"MF,FW",26.0,1997.0,18.0,1096,45,215,589,299,27,1096,29,15,51.7,10,34.5,635,2872,1361,23,27,7,17,22,766,46,ENG-Premier League,2023.0,possession,BEL,"MF,FW",26.0,1997.0,18.0,41,20,17,18,6,16,40,40.0,24,23,3,20,15.0,56.0,9.0,0.0,ENG-Premier League,2023.0,defense,BEL,"MF,FW",26.0,1997.0,18.0,3,0,0,22,29,0,31,15,20,0,0,0,97,13,9,59.1,ENG-Premier League,2023.0,misc
BEL_MF_21.0_2001.0,BEL,MF,21.0,2001.0,30,23,2091,23.2,2,0,2,2,0,0,5,0,2.0,2.0,2.7,4.7,21,107,39,0.09,0.0,0.09,0.09,0.09,0.09,0.11,0.2,0.09,0.2,ENG-Premier League,2023.0,standard,BEL,MF,21.0,2001.0,23.2,2,29,6,20.7,1.25,0.26,0.07,0.33,19.3,0,0,0,2.0,2.0,0.07,0.0,0.0,ENG-Premier League,2023.0,shooting,BEL,MF,21.0,2001.0,23.2,871,1036,84.1,14568,4039,444,499,89.0,312,357,87.4,85,115,73.9,0.0,2.7,1.4,-2.7,18.0,102.0,14.0,1.0,107.0,ENG-Premier League,2023.0,passing,BEL,MF,21.0,2001.0,23.2,1291,61,280,724,297,29,1291,27,12,44.4,8,29.6,657,2985,1376,21,30,5,20,10,839,39,ENG-Premier League,2023.0,possession,BEL,MF,21.0,2001.0,23.2,71,38,32,31,8,21,42,50.0,21,25,6,19,21.0,92.0,31.0,0.0,ENG-Premier League,2023.0,defense,BEL,MF,21.0,2001.0,23.2,5,0,0,37,45,1,3,21,38,0,1,0,160,52,18,74.3,ENG-Premier League,2023.0,misc
BEL_MF_23.0_1999.0,BEL,MF,23.0,1999.0,17,16,1303,14.5,1,3,4,1,0,0,4,0,0.6,0.6,1.4,2.0,29,72,13,0.07,0.21,0.28,0.07,0.28,0.04,0.1,0.14,0.04,0.14,ENG-Premier League,2023.0,standard,BEL,MF,23.0,1999.0,14.5,1,8,2,25.0,0.55,0.14,0.13,0.5,20.9,0,0,0,0.6,0.6,0.08,0.4,0.4,ENG-Premier League,2023.0,shooting,BEL,MF,23.0,1999.0,14.5,669,766,87.3,11099,3318,319,348,91.7,253,285,88.8,55,76,72.4,3.0,1.4,0.8,1.6,9.0,68.0,6.0,1.0,72.0,ENG-Premier League,2023.0,passing,BEL,MF,23.0,1999.0,14.5,899,54,223,513,170,11,899,22,11,50.0,7,31.8,528,3026,1706,29,19,2,12,11,597,13,ENG-Premier League,2023.0,possession,BEL,MF,23.0,1999.0,14.5,29,18,14,12,3,17,24,70.8,7,23,13,10,11.0,40.0,14.0,0.0,ENG-Premier League,2023.0,defense,BEL,MF,23.0,1999.0,14.5,4,0,0,18,27,0,13,11,18,0,0,0,64,15,9,62.5,ENG-Premier League,2023.0,misc
BEL_MF_25.0_1998.0,BEL,MF,25.0,1998.0,20,19,1563,17.4,1,0,1,1,0,0,6,0,0.8,0.8,0.2,1.1,13,45,14,0.06,0.0,0.06,0.06,0.06,0.05,0.01,0.06,0.05,0.06,ENG-Premier League,2023.0,standard,BEL,MF,25.0,1998.0,17.4,1,10,1,10.0,0.58,0.06,0.1,1.0,18.9,0,0,0,0.8,0.8,0.08,0.2,0.2,ENG-Premier League,2023.0,shooting,BEL,MF,25.0,1998.0,17.4,570,646,88.2,9021,2312,292,321,91.0,225,247,91.1,37,47,78.7,0.0,0.2,0.3,-0.2,6.0,39.0,1.0,0.0,45.0,ENG-Premier League,2023.0,passing,BEL,MF,25.0,1998.0,17.4,819,46,245,471,116,9,819,30,13,43.3,13,43.3,429,2097,961,13,11,1,17,18,529,14,ENG-Premier League,2023.0,possession,BEL,MF,25.0,1998.0,17.4,27,13,16,10,1,14,29,48.3,15,12,6,6,26.0,53.0,32.0,0.0,ENG-Premier League,2023.0,defense,BEL,MF,25.0,1998.0,17.4,6,0,0,23,21,0,2,26,13,0,0,0,74,9,3,75.0,ENG-Premier League,2023.0,misc
BEL_MF_32.0_1991.0,BEL,MF,32.0,1991.0,18,15,1221,13.6,4,10,14,4,0,0,2,0,2.4,2.4,11.5,14.0,47,111,133,0.29,0.74,1.03,0.29,1.03,0.18,0.85,1.03,0.18,1.03,ENG-Premier League,2023.0,standard,BEL,MF,32.0,1991.0,13.6,4,44,17,38.6,3.24,1.25,0.09,0.24,21.4,6,0,0,2.4,2.4,0.05,1.6,1.6,ENG-Premier League,2023.0,shooting,BEL,MF,32.0,1991.0,13.6,732,971,75.4,11555,3364,426,481,88.6,223,293,76.1,66,134,49.3,10.0,11.5,7.1,-1.5,59.0,67.0,56.0,12.0,111.0,ENG-Premier League,2023.0,passing,BEL,MF,32.0,1991.0,13.6,1103,2,35,354,724,86,1103,33,10,30.3,21,63.6,633,2916,1647,47,40,12,13,20,833,133,ENG-Premier League,2023.0,possession,BEL,MF,32.0,1991.0,13.6,14,9,1,5,8,7,20,35.0,13,5,0,5,4.0,18.0,4.0,0.0,ENG-Premier League,2023.0,defense,BEL,MF,32.0,1991.0,13.6,2,0,0,11,13,1,136,4,9,0,0,0,54,6,5,54.5,ENG-Premier League,2023.0,misc
BFA_DF_22.0_2001.0,BFA,DF,22.0,2001.0,24,21,1729,19.2,0,2,2,0,0,0,7,0,0.2,0.2,2.1,2.3,60,54,85,0.0,0.1,0.1,0.0,0.1,0.01,0.11,0.12,0.01,0.12,ENG-Premier League,2023.0,standard,BFA,DF,22.0,2001.0,19.2,0,6,1,16.7,0.31,0.05,0.0,0.0,15.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,ENG-Premier League,2023.0,shooting,BFA,DF,22.0,2001.0,19.2,533,759,70.2,8402,3289,277,324,85.5,203,287,70.7,35,78,44.9,2.0,2.1,1.9,-0.1,16.0,30.0,18.0,13.0,54.0,ENG-Premier League,2023.0,passing,BFA,DF,22.0,2001.0,19.2,985,79,329,386,283,18,985,42,18,42.9,18,42.9,455,3134,1558,60,33,10,25,8,449,85,ENG-Premier League,2023.0,possession,BFA,DF,22.0,2001.0,19.2,52,28,23,21,8,24,45,53.3,21,22,11,11,16.0,68.0,56.0,2.0,ENG-Premier League,2023.0,defense,BFA,DF,22.0,2001.0,19.2,7,0,0,27,30,2,66,16,28,0,0,1,102,17,18,48.6,ENG-Premier League,2023.0,misc
"BFA_FW,DF_21.0_2002.0",BFA,"FW,DF",21.0,2002.0,30,12,1229,13.7,1,2,3,1,0,0,3,0,2.6,2.6,1.5,4.1,47,35,90,0.07,0.15,0.22,0.07,0.22,0.19,0.11,0.3,0.19,0.3,ENG-Premier League,2023.0,standard,BFA,"FW,DF",21.0,2002.0,13.7,1,30,7,23.3,2.2,0.51,0.03,0.14,15.2,0,0,0,2.6,2.6,0.09,-1.6,-1.6,ENG-Premier League,2023.0,shooting,BFA,"FW,DF",21.0,2002.0,13.7,371,558,66.5,5941,1943,190,255,74.5,147,201,73.1,25,57,43.9,2.0,1.5,1.4,0.5,17.0,25.0,11.0,5.0,35.0,ENG-Premier League,2023.0,passing,BFA,"FW,DF",21.0,2002.0,13.7,783,37,210,273,317,69,783,47,21,44.7,20,42.6,365,2597,1409,47,24,18,23,12,405,90,ENG-Premier League,2023.0,possession,BFA,"FW,DF",21.0,2002.0,13.7,45,27,22,11,12,19,34,55.9,15,18,3,15,22.0,67.0,35.0,0.0,ENG-Premier League,2023.0,defense,BFA,"FW,DF",21.0,2002.0,13.7,3,0,0,15,17,4,36,22,27,0,0,0,69,35,32,52.2,ENG-Premier League,2023.0,misc
BIH_DF_24.0_1999.0,BIH,DF,24.0,1999.0,31,29,2649,29.4,2,0,2,2,0,0,11,1,3.1,3.1,0.8,4.0,15,43,21,0.07,0.0,0.07,0.07,0.07,0.11,0.03,0.14,0.11,0.14,ENG-Premier League,2023.0,standard,BIH,DF,24.0,1999.0,29.4,2,19,5,26.3,0.65,0.17,0.11,0.4,11.9,0,0,0,3.1,3.1,0.17,-1.1,-1.1,ENG-Premier League,2023.0,shooting,BIH,DF,24.0,1999.0,29.4,749,993,75.4,12780,5078,334,386,86.5,348,425,81.9,54,137,39.4,0.0,0.8,0.6,-0.8,7.0,41.0,3.0,1.0,43.0,ENG-Premier League,2023.0,passing,BIH,DF,24.0,1999.0,29.4,1336,229,736,507,104,33,1336,21,11,52.4,9,42.9,606,3527,1953,15,15,3,14,11,697,21,ENG-Premier League,2023.0,possession,BIH,DF,24.0,1999.0,29.4,64,36,48,14,2,30,49,61.2,19,43,26,17,34.0,98.0,137.0,2.0,ENG-Premier League,2023.0,defense,BIH,DF,24.0,1999.0,29.4,11,1,1,34,13,2,6,34,36,0,0,0,106,52,36,59.1,ENG-Premier League,2023.0,misc
"BRA_DF,MF_24.0_1999.0",BRA,"DF,MF",24.0,1999.0,32,26,2314,25.7,0,2,2,0,0,0,1,0,1.6,1.6,1.3,2.9,59,66,110,0.0,0.08,0.08,0.0,0.08,0.06,0.05,0.11,0.06,0.11,ENG-Premier League,2023.0,standard,BRA,"DF,MF",24.0,1999.0,25.7,0,25,4,16.0,0.97,0.16,0.0,0.0,18.0,0,0,0,1.6,1.6,0.06,-1.6,-1.6,ENG-Premier League,2023.0,shooting,BRA,"DF,MF",24.0,1999.0,25.7,715,994,71.9,11588,3536,373,445,83.8,282,398,70.9,45,84,53.6,2.0,1.3,1.2,0.7,11.0,56.0,19.0,4.0,66.0,ENG-Premier League,2023.0,passing,BRA,"DF,MF",24.0,1999.0,25.7,1299,80,363,539,406,51,1299,58,25,43.1,25,43.1,634,3958,2038,59,38,18,34,26,678,110,ENG-Premier League,2023.0,possession,BRA,"DF,MF",24.0,1999.0,25.7,64,34,36,22,6,43,86,50.0,43,44,6,38,12.0,76.0,47.0,4.0,ENG-Premier League,2023.0,defense,BRA,"DF,MF",24.0,1999.0,25.7,1,0,0,27,28,6,56,12,34,1,2,0,109,19,22,46.3,ENG-Premier League,2023.0,misc
BRA_DF_21.0_2002.0,BRA,DF,21.0,2002.0,32,32,2789,31.0,0,2,2,0,0,0,5,0,1.8,1.8,1.2,3.0,22,89,7,0.0,0.06,0.06,0.0,0.06,0.06,0.04,0.1,0.06,0.1,ENG-Premier League,2023.0,standard,BRA,DF,21.0,2002.0,31.0,0,17,6,35.3,0.55,0.19,0.0,0.0,22.6,2,0,0,1.8,1.8,0.11,-1.8,-1.8,ENG-Premier League,2023.0,shooting,BRA,DF,21.0,2002.0,31.0,1122,1459,76.9,22965,10556,387,440,88.0,571,656,87.0,154,326,47.2,2.0,1.2,0.6,0.8,7.0,101.0,11.0,0.0,89.0,ENG-Premier League,2023.0,passing,BRA,DF,21.0,2002.0,31.0,1848,357,1043,731,94,30,1848,35,20,57.1,15,42.9,985,5485,3398,22,15,3,20,15,1090,7,ENG-Premier League,2023.0,possession,BRA,DF,21.0,2002.0,31.0,50,31,36,13,1,19,33,57.6,14,41,24,17,37.0,87.0,188.0,0.0,ENG-Premier League,2023.0,defense,BRA,DF,21.0,2002.0,31.0,5,0,0,38,7,0,4,37,31,0,0,1,146,38,40,48.7,ENG-Premier League,2023.0,misc
BRA_DF_24.0_1999.0,BRA,DF,24.0,1999.0,22,11,1161,12.9,1,0,1,1,0,0,4,0,0.2,0.2,0.4,0.6,21,57,35,0.08,0.0,0.08,0.08,0.08,0.02,0.03,0.05,0.02,0.05,ENG-Premier League,2023.0,standard,BRA,DF,24.0,1999.0,12.9,1,6,3,50.0,0.47,0.23,0.17,0.33,22.5,0,0,0,0.2,0.2,0.03,0.8,0.8,ENG-Premier League,2023.0,shooting,BRA,DF,24.0,1999.0,12.9,937,1038,90.3,13652,3714,529,558,94.8,339,362,93.6,32,45,71.1,0.0,0.4,0.9,-0.4,3.0,42.0,7.0,2.0,57.0,ENG-Premier League,2023.0,passing,BRA,DF,24.0,1999.0,12.9,1220,103,462,517,249,12,1220,21,10,47.6,6,28.6,686,2759,1292,21,19,2,15,12,814,35,ENG-Premier League,2023.0,possession,BRA,DF,24.0,1999.0,12.9,36,24,23,10,3,21,43,48.8,22,23,10,13,20.0,56.0,50.0,1.0,ENG-Premier League,2023.0,defense,BRA,DF,24.0,1999.0,12.9,4,0,0,14,38,0,14,20,24,0,0,0,82,15,21,41.7,ENG-Premier League,2023.0,misc
BRA_DF_25.0_1997.0,BRA,DF,25.0,1997.0,36,34,3044,33.8,4,0,4,4,0,0,4,0,4.3,4.3,0.7,5.0,13,117,8,0.12,0.0,0.12,0.12,0.12,0.13,0.02,0.15,0.13,0.15,ENG-Premier League,2023.0,standard,BRA,DF,25.0,1997.0,33.8,4,31,10,32.3,0.92,0.3,0.13,0.4,7.9,0,0,0,4.3,4.3,0.14,-0.3,-0.3,ENG-Premier League,2023.0,shooting,BRA,DF,25.0,1997.0,33.8,1914,2157,88.7,32123,10388,841,885,95.0,942,1013,93.0,108,199,54.3,0.0,0.7,0.7,-0.7,3.0,143.0,9.0,1.0,117.0,ENG-Premier League,2023.0,passing,BRA,DF,25.0,1997.0,33.8,2447,321,1049,1176,234,42,2447,5,2,40.0,2,40.0,1447,6001,3455,13,37,1,12,3,1702,8,ENG-Premier League,2023.0,possession,BRA,DF,25.0,1997.0,33.8,48,28,24,22,2,17,22,77.3,5,44,33,11,31.0,79.0,100.0,1.0,ENG-Premier League,2023.0,defense,BRA,DF,25.0,1997.0,33.8,4,0,0,35,34,1,4,31,28,0,0,1,136,77,62,55.4,ENG-Premier League,2023.0,misc
