league,season,team,player,nation,pos,age,born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type
GER-Bundesliga,2024,Dortmund,Kjell-Arik Wätjen,GER,MF,19-054,2006.0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,misc
GER-Bundesliga,2024,Dortmund,Marcel Sabitzer,AUT,"MF,FW",31-025,1994.0,16.4,2,0,0,8,9,0,22,10,17,0,0,0,49,17,13,56.7,misc
GER-Bundesliga,2024,Dortmund,Maximilian Beier,GER,"FW,MF",22-176,2002.0,16.4,2,0,0,17,13,9,13,7,16,0,0,0,49,23,18,56.1,misc
GER-Bundesliga,2024,Dortmund,Nico Schlotterbeck,GER,DF,25-131,1999.0,22.0,7,2,1,18,19,0,14,22,24,0,1,0,157,52,27,65.8,misc
GER-Bundesliga,2024,Dortmund,Niklas Süle,GER,DF,29-220,1995.0,6.3,1,0,0,4,1,0,1,2,6,0,1,0,25,9,4,69.2,misc
GER-Bundesliga,2024,Dortmund,Pascal Groß,GER,"MF,DF",33-300,1991.0,22.1,4,1,0,13,12,0,158,8,27,0,1,0,82,18,28,39.1,misc
GER-Bundesliga,2024,Dortmund,Ramy Bensebaini,ALG,DF,29-360,1995.0,17.4,6,0,0,21,18,0,31,20,16,0,0,0,85,29,20,59.2,misc
GER-Bundesliga,2024,Dortmund,Salih Özcan,TUR,"MF,DF",27-090,1998.0,3.0,0,0,0,7,4,0,3,7,7,0,0,0,25,12,7,63.2,misc
GER-Bundesliga,2024,Dortmund,Serhou Guirassy,GUI,FW,29-030,1996.0,23.0,3,0,0,14,46,9,1,4,2,2,0,0,35,88,78,53.0,misc
GER-Bundesliga,2024,Dortmund,Waldemar Anton,GER,DF,28-265,1996.0,15.7,3,0,0,16,15,1,22,16,18,0,0,1,83,37,21,63.8,misc
GER-Bundesliga,2024,Dortmund,Yan Couto,BRA,"DF,FW",22-312,2002.0,9.1,5,0,0,12,7,0,50,9,15,0,0,0,53,1,7,12.5,misc
GER-Bundesliga,2024,Dortmund,Yannik Lührs,GER,DF,21-214,2003.0,1.4,0,0,0,2,0,0,0,2,1,0,0,0,5,4,1,80.0,misc
GER-Bundesliga,2024,Eint Frankfurt,Ansgar Knauff,GER,"MF,DF",23-091,2002.0,13.8,2,0,0,18,13,7,27,11,19,0,0,0,53,17,17,50.0,misc
GER-Bundesliga,2024,Eint Frankfurt,Arthur Theate,BEL,DF,24-321,2000.0,24.5,5,1,1,12,15,0,13,32,21,0,0,0,104,41,35,53.9,misc
GER-Bundesliga,2024,Eint Frankfurt,Aurele Amenda,SUI,DF,21-254,2003.0,0.9,1,0,0,3,1,0,0,1,0,0,0,0,1,6,2,75.0,misc
GER-Bundesliga,2024,Eint Frankfurt,Can Uzun,TUR,"MF,FW",19-151,2005.0,6.3,1,0,0,7,13,0,18,1,3,0,0,0,23,4,3,57.1,misc
GER-Bundesliga,2024,Eint Frankfurt,Ellyes Skhiri,TUN,MF,29-336,1995.0,19.1,6,0,0,18,17,1,3,26,15,0,0,0,88,16,14,53.3,misc
GER-Bundesliga,2024,Eint Frankfurt,Elye Wahi,FRA,"FW,MF",22-099,2003.0,1.8,1,0,0,2,3,3,5,0,0,0,0,0,4,2,6,25.0,misc
GER-Bundesliga,2024,Eint Frankfurt,Fares Chaïbi,ALG,"MF,FW",22-134,2002.0,8.5,2,0,0,3,4,1,52,8,8,0,0,0,24,11,19,36.7,misc
GER-Bundesliga,2024,Eint Frankfurt,Hugo Ekitike,FRA,FW,22-295,2002.0,22.8,0,0,0,30,14,18,17,7,11,1,0,0,70,35,48,42.2,misc
GER-Bundesliga,2024,Eint Frankfurt,Hugo Larsson,SWE,MF,20-288,2004.0,21.4,2,0,0,17,5,1,7,23,23,0,1,0,97,11,11,50.0,misc
GER-Bundesliga,2024,Eint Frankfurt,Igor Matanovic,CRO,FW,22-011,2003.0,3.5,0,0,0,6,11,1,0,1,0,0,0,0,8,10,15,40.0,misc
GER-Bundesliga,2024,Eint Frankfurt,Jean Mattéo Bahoya,FRA,"MF,FW",19-339,2005.0,6.8,3,0,0,8,4,2,18,4,13,0,0,0,30,10,5,66.7,misc
GER-Bundesliga,2024,Eint Frankfurt,Junior Dina Ebimbe,FRA,"MF,FW",24-141,2000.0,3.3,0,0,0,10,4,1,8,7,2,0,1,0,11,8,4,66.7,misc
GER-Bundesliga,2024,Eint Frankfurt,Kauã Santos,BRA,GK,22-000,2003.0,7.5,0,0,0,0,2,0,0,0,0,0,0,1,18,7,0,100.0,misc
GER-Bundesliga,2024,Eint Frankfurt,Kevin Trapp,GER,GK,34-277,1990.0,20.5,0,0,0,0,1,0,0,0,0,0,0,0,35,3,3,50.0,misc
GER-Bundesliga,2024,Eint Frankfurt,Mahmoud Dahoud,GER,MF,29-100,1996.0,4.0,2,0,0,10,2,0,4,2,4,0,0,0,20,1,2,33.3,misc
GER-Bundesliga,2024,Eint Frankfurt,Mario Götze,GER,"MF,FW",32-312,1992.0,16.9,1,0,0,15,15,1,39,7,27,0,0,0,103,3,10,23.1,misc
GER-Bundesliga,2024,Eint Frankfurt,Michy Batshuayi,BEL,"FW,DF",31-191,1993.0,2.3,2,0,0,3,2,4,1,1,1,0,0,0,9,2,6,25.0,misc
GER-Bundesliga,2024,Eint Frankfurt,Nathaniel Brown,GER,"DF,MF",21-299,2003.0,16.4,1,0,0,10,18,0,70,13,35,0,0,0,68,5,14,26.3,misc
GER-Bundesliga,2024,Eint Frankfurt,Niels Nkounkou,FRA,"DF,MF",24-161,2000.0,4.2,1,0,0,5,2,0,23,7,10,0,0,0,24,2,5,28.6,misc
GER-Bundesliga,2024,Eint Frankfurt,Nnamdi Collins,GER,DF,21-091,2004.0,13.7,1,0,0,20,17,0,12,14,15,0,0,0,62,11,11,50.0,misc
GER-Bundesliga,2024,Eint Frankfurt,Omar Marmoush,EGY,FW,26-063,1999.0,16.1,2,0,0,8,55,7,78,2,8,1,0,0,51,7,14,33.3,misc
GER-Bundesliga,2024,Eint Frankfurt,Oscar Højlund,DEN,MF,20-097,2005.0,6.8,0,0,0,10,3,0,1,5,12,0,0,0,33,6,14,30.0,misc
GER-Bundesliga,2024,Eint Frankfurt,Rasmus Kristensen,DEN,DF,27-274,1997.0,23.3,2,0,0,20,11,0,52,18,27,0,0,0,105,34,24,58.6,misc
GER-Bundesliga,2024,Eint Frankfurt,Robin Koch,GER,DF,28-268,1996.0,22.7,3,0,0,19,8,1,1,20,8,0,1,0,84,73,40,64.6,misc
GER-Bundesliga,2024,Eint Frankfurt,Timothy Chandler,USA,DF,35-013,1990.0,0.2,0,0,0,0,1,0,1,3,0,0,0,0,0,4,1,80.0,misc
GER-Bundesliga,2024,Eint Frankfurt,Tuta,BRA,"DF,MF",25-281,1999.0,20.6,8,0,0,26,6,0,1,38,21,0,0,1,99,33,36,47.8,misc
GER-Bundesliga,2024,Freiburg,Christian Günter,GER,DF,32-042,1993.0,24.5,0,0,0,13,4,5,115,8,20,0,0,0,58,7,13,35.0,misc
GER-Bundesliga,2024,Freiburg,Eren Dinkçi,GER,"MF,FW",23-119,2001.0,13.3,1,0,0,9,6,1,15,7,13,1,0,0,55,6,14,30.0,misc
GER-Bundesliga,2024,Freiburg,Florent Muslija,KVX,"FW,MF",26-279,1998.0,1.9,0,0,0,0,2,0,14,1,4,0,0,0,12,0,1,0.0,misc
GER-Bundesliga,2024,Freiburg,Florian Müller,GER,GK,27-149,1997.0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,misc
GER-Bundesliga,2024,Freiburg,Ifechukwu Ogbus,SUI,DF,19-115,2005.0,0.2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,,misc
GER-Bundesliga,2024,Freiburg,Jan-Niklas Beste,GER,"FW,MF",26-097,1999.0,1.4,0,0,0,2,2,1,10,1,0,0,0,0,11,0,2,0.0,misc
GER-Bundesliga,2024,Freiburg,Johan Manzambi,SUI,"MF,FW",19-179,2005.0,0.4,1,0,0,0,1,0,2,0,0,0,0,0,3,2,0,100.0,misc
GER-Bundesliga,2024,Freiburg,Jordy Makengo,FRA,DF,23-251,2001.0,3.3,1,0,0,0,2,1,12,3,7,0,0,0,14,1,3,25.0,misc
GER-Bundesliga,2024,Freiburg,Junior Adamu,AUT,FW,23-309,2001.0,13.0,4,1,0,29,19,9,4,9,1,0,0,0,39,41,81,33.6,misc
GER-Bundesliga,2024,Freiburg,Kiliann Sildillia,FRA,DF,22-330,2002.0,8.4,2,0,0,9,9,1,18,10,10,0,1,0,31,20,21,48.8,misc
GER-Bundesliga,2024,Freiburg,Lucas Höler,GER,"FW,MF",30-275,1994.0,16.6,2,0,0,23,28,5,10,7,17,0,0,0,52,64,54,54.2,misc
GER-Bundesliga,2024,Freiburg,Lukas Kübler,GER,DF,32-224,1992.0,18.0,5,0,0,21,18,1,27,45,17,0,0,0,68,35,19,64.8,misc
GER-Bundesliga,2024,Freiburg,Matthias Ginter,GER,DF,31-082,1994.0,23.5,5,0,0,12,21,1,11,13,15,1,0,0,84,84,44,65.6,misc
GER-Bundesliga,2024,Freiburg,Max Rosenfelder,GER,DF,22-060,2003.0,9.7,1,0,0,8,12,1,3,5,14,0,2,0,38,9,15,37.5,misc
GER-Bundesliga,2024,Freiburg,Maximilian Eggestein,GER,MF,28-124,1996.0,25.6,4,0,0,18,20,1,9,29,24,0,0,0,132,45,44,50.6,misc
GER-Bundesliga,2024,Freiburg,Maximilian Philipp,GER,"MF,FW",31-041,1994.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,misc
GER-Bundesliga,2024,Freiburg,Merlin Röhl,GER,"MF,FW",22-280,2002.0,10.1,2,0,0,20,18,0,10,5,10,0,0,0,43,13,33,28.3,misc
GER-Bundesliga,2024,Freiburg,Michael Gregoritsch,AUT,FW,30-358,1994.0,6.3,2,0,0,5,5,4,1,0,2,0,0,0,15,28,29,49.1,misc
