league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_shooting,pos_shooting,age_shooting,born_shooting,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_defense,pos_defense,age_defense,born_defense,90s_defense,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing
GER-Bundesliga,2023,Leverkusen,Patrik Schick,CZE,FW,27.0,1996.0,20,12,1063,11.8,7,0,7,6,1,1,1,0,6.0,5.3,1.0,6.2,7,17,88,0.59,0.0,0.59,0.51,0.51,0.51,0.08,0.59,0.44,0.53,standard,CZE,FW,27.0,1996.0,11.8,7,39,12,30.8,3.3,1.02,0.15,0.5,12.7,0,1,1,6.0,5.3,0.13,1.0,0.7,shooting,CZE,FW,27.0,1996.0,11.8,6,4,0,3,3,1,5,20.0,4,2,0,2,1,7,7,0,defense,CZE,FW,27.0,1996.0,11.8,350,7,15,132,208,90,349,25,8,32.0,14,56.0,191,814,265,7,4,5,23,17,281,88,possession,CZE,FW,27.0,1996.0,11.8,1,0,0,11,13,5,1,1,4,1,0,0,24,24,21,53.3,misc,CZE,FW,27.0,1996.0,11.8,184,231,79.7,2218,317,129,155,83.2,42,50,84.0,3,4,75.0,0,1.0,1.6,-1.0,8,8,5,0,17,passing
GER-Bundesliga,2023,Union Berlin,Paul Jaeckel,GER,DF,25.0,1998.0,6,2,234,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,standard,GER,DF,25.0,1998.0,2.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,GER,DF,25.0,1998.0,2.6,7,2,4,3,0,5,9,55.6,4,3,2,1,4,11,7,0,defense,GER,DF,25.0,1998.0,2.6,161,9,81,77,4,0,161,1,0,0.0,0,0.0,95,379,194,1,1,0,1,1,109,1,possession,GER,DF,25.0,1998.0,2.6,0,0,0,0,2,0,0,4,2,0,0,0,14,5,2,71.4,misc,GER,DF,25.0,1998.0,2.6,121,136,89.0,2388,943,45,46,97.8,54,60,90.0,20,25,80.0,0,0.1,0.1,-0.1,2,7,1,0,14,passing
GER-Bundesliga,2023,Wolfsburg,Pavao Pervan,AUT,GK,35.0,1987.0,9,9,810,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,AUT,GK,35.0,1987.0,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,AUT,GK,35.0,1987.0,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,defense,AUT,GK,35.0,1987.0,9.0,314,279,314,0,0,0,314,0,0,,0,,170,784,465,0,0,0,0,0,163,0,possession,AUT,GK,35.0,1987.0,9.0,1,0,0,0,1,0,0,0,0,0,0,0,7,1,0,100.0,misc,AUT,GK,35.0,1987.0,9.0,229,300,76.3,6220,4414,55,55,100.0,105,108,97.2,68,136,50.0,0,0.0,0.0,0.0,0,2,0,0,0,passing
GER-Bundesliga,2023,Hoffenheim,Pavel Kadeřábek,CZE,"DF,FW",31.0,1992.0,29,28,2412,26.8,3,4,7,3,0,0,7,0,2.5,2.5,4.7,7.2,38,88,153,0.11,0.15,0.26,0.11,0.26,0.09,0.18,0.27,0.09,0.27,standard,CZE,"DF,FW",31.0,1992.0,26.8,3,19,6,31.6,0.71,0.22,0.16,0.5,11.1,0,0,0,2.5,2.5,0.13,0.5,0.5,shooting,CZE,"DF,FW",31.0,1992.0,26.8,31,19,10,15,6,18,40,45.0,22,22,8,14,23,54,68,0,defense,CZE,"DF,FW",31.0,1992.0,26.8,1494,80,334,633,533,62,1494,15,3,20.0,11,73.3,681,3034,1483,38,24,9,11,11,905,153,possession,CZE,"DF,FW",31.0,1992.0,26.8,7,0,0,17,12,1,101,23,19,0,0,0,65,62,64,49.2,misc,CZE,"DF,FW",31.0,1992.0,26.8,888,1273,69.8,14192,5402,465,555,83.8,361,523,69.0,52,135,38.5,4,4.7,5.4,-0.7,36,70,31,21,88,passing
GER-Bundesliga,2023,Eint Frankfurt,Paxten Aaronson,USA,MF,19.0,2003.0,7,1,101,1.1,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,2,5,7,0.0,0.89,0.89,0.0,0.89,0.11,0.07,0.19,0.11,0.19,standard,USA,MF,19.0,2003.0,1.1,0,2,2,100.0,1.78,1.78,0.0,0.0,15.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting,USA,MF,19.0,2003.0,1.1,2,2,1,1,0,1,1,100.0,0,2,0,2,0,2,0,0,defense,USA,MF,19.0,2003.0,1.1,72,0,6,39,28,5,72,7,2,28.6,4,57.1,43,193,50,2,0,1,5,4,46,7,possession,USA,MF,19.0,2003.0,1.1,0,0,0,6,4,0,0,0,2,0,0,0,5,3,0,100.0,misc,USA,MF,19.0,2003.0,1.1,41,50,82.0,576,71,20,25,80.0,20,22,90.9,0,2,0.0,1,0.1,0.1,0.9,1,4,2,0,5,passing
GER-Bundesliga,2023,Augsburg,Pep Biel,ESP,"MF,FW",26.0,1996.0,11,0,285,3.2,0,0,0,0,0,0,1,0,1.0,1.0,0.2,1.2,2,16,16,0.0,0.0,0.0,0.0,0.0,0.32,0.07,0.38,0.32,0.38,standard,ESP,"MF,FW",26.0,1996.0,3.2,0,6,1,16.7,1.89,0.32,0.0,0.0,15.0,0,0,0,1.0,1.0,0.17,-1.0,-1.0,shooting,ESP,"MF,FW",26.0,1996.0,3.2,4,3,0,2,2,1,3,33.3,2,2,1,1,2,6,2,0,defense,ESP,"MF,FW",26.0,1996.0,3.2,156,2,23,71,63,11,156,7,6,85.7,1,14.3,78,414,138,2,2,1,13,1,97,16,possession,ESP,"MF,FW",26.0,1996.0,3.2,1,0,0,8,0,0,14,2,3,0,0,0,19,3,3,50.0,misc,ESP,"MF,FW",26.0,1996.0,3.2,99,123,80.5,1673,542,51,54,94.4,32,41,78.0,11,19,57.9,0,0.2,0.3,-0.2,4,15,4,2,16,passing
GER-Bundesliga,2023,Bochum,Philipp Förster,GER,"MF,FW",28.0,1995.0,13,3,385,4.3,0,0,0,0,0,0,1,0,0.5,0.5,0.5,0.9,7,21,19,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.22,0.11,0.22,standard,GER,"MF,FW",28.0,1995.0,4.3,0,6,1,16.7,1.4,0.23,0.0,0.0,19.8,0,0,0,0.5,0.5,0.08,-0.5,-0.5,shooting,GER,"MF,FW",28.0,1995.0,4.3,9,5,3,4,2,2,6,33.3,4,3,0,3,7,16,3,0,defense,GER,"MF,FW",28.0,1995.0,4.3,250,2,24,114,114,9,250,4,1,25.0,1,25.0,125,660,276,7,10,1,9,7,149,19,possession,GER,"MF,FW",28.0,1995.0,4.3,1,0,0,6,9,0,28,7,5,0,0,0,27,2,7,22.2,misc,GER,"MF,FW",28.0,1995.0,4.3,156,208,75.0,2499,694,84,101,83.2,54,80,67.5,14,19,73.7,0,0.5,0.8,-0.5,9,9,8,3,21,passing
GER-Bundesliga,2023,Bochum,Philipp Hofmann,GER,FW,30.0,1993.0,29,18,1571,17.5,4,2,6,4,0,0,1,0,4.8,4.8,1.7,6.5,7,36,86,0.23,0.11,0.34,0.23,0.34,0.27,0.1,0.37,0.27,0.37,standard,GER,FW,30.0,1993.0,17.5,4,39,15,38.5,2.23,0.86,0.1,0.27,11.7,0,0,0,4.8,4.8,0.12,-0.8,-0.8,shooting,GER,FW,30.0,1993.0,17.5,10,5,4,5,1,4,7,57.1,3,11,2,9,4,14,17,0,defense,GER,FW,30.0,1993.0,17.5,581,16,45,282,257,84,581,15,9,60.0,6,40.0,256,907,208,7,6,2,43,14,435,86,possession,GER,FW,30.0,1993.0,17.5,1,0,0,20,26,4,3,4,5,0,0,0,44,111,94,54.1,misc,GER,FW,30.0,1993.0,17.5,266,416,63.9,3468,648,167,233,71.7,77,130,59.2,6,10,60.0,2,1.7,1.3,0.3,19,17,11,0,36,passing
GER-Bundesliga,2023,Freiburg,Philipp Lienhart,AUT,DF,27.0,1996.0,15,14,1265,14.1,1,0,1,1,0,0,3,0,1.1,1.1,1.1,2.2,14,53,3,0.07,0.0,0.07,0.07,0.07,0.08,0.08,0.16,0.08,0.16,standard,AUT,DF,27.0,1996.0,14.1,1,7,3,42.9,0.5,0.21,0.14,0.33,9.6,0,0,0,1.1,1.1,0.16,-0.1,-0.1,shooting,AUT,DF,27.0,1996.0,14.1,20,13,14,5,1,13,23,56.5,10,18,11,7,14,34,51,0,defense,AUT,DF,27.0,1996.0,14.1,1114,110,564,520,39,9,1114,3,0,0.0,3,100.0,730,4866,2716,14,12,0,7,0,738,3,possession,AUT,DF,27.0,1996.0,14.1,3,0,0,12,6,1,4,14,13,0,1,0,77,33,14,70.2,misc,AUT,DF,27.0,1996.0,14.1,814,982,82.9,16894,6421,236,268,88.1,465,501,92.8,111,199,55.8,0,1.1,0.6,-1.1,3,51,5,0,53,passing
GER-Bundesliga,2023,Eint Frankfurt,Philipp Max,GER,DF,29.0,1993.0,23,17,1350,15.0,1,2,3,1,0,0,2,0,0.2,0.2,2.8,3.0,25,63,56,0.07,0.13,0.2,0.07,0.2,0.02,0.18,0.2,0.02,0.2,standard,GER,DF,29.0,1993.0,15.0,1,8,2,25.0,0.53,0.13,0.13,0.5,24.2,0,0,0,0.2,0.2,0.03,0.8,0.8,shooting,GER,DF,29.0,1993.0,15.0,26,17,6,18,2,19,26,73.1,7,18,1,17,7,33,18,2,defense,GER,DF,29.0,1993.0,15.0,1006,25,249,543,225,20,1006,11,6,54.5,5,45.5,523,2613,1344,25,15,2,11,3,634,56,possession,GER,DF,29.0,1993.0,15.0,2,0,0,7,9,2,59,7,17,0,1,0,65,12,16,42.9,misc,GER,DF,29.0,1993.0,15.0,742,898,82.6,11783,4002,386,415,93.0,299,358,83.5,45,91,49.5,2,2.8,2.4,-0.8,20,54,15,9,63,passing
GER-Bundesliga,2023,Augsburg,Phillip Tietz,GER,FW,26.0,1997.0,34,31,2382,26.5,8,4,12,8,0,0,1,0,8.2,8.2,2.6,10.8,19,51,115,0.3,0.15,0.45,0.3,0.45,0.31,0.1,0.41,0.31,0.41,standard,GER,FW,26.0,1997.0,26.5,8,52,18,34.6,1.96,0.68,0.15,0.44,15.1,1,0,0,8.2,8.2,0.16,-0.2,-0.2,shooting,GER,FW,26.0,1997.0,26.5,23,14,7,13,3,6,15,40.0,9,17,3,14,6,29,35,0,defense,GER,FW,26.0,1997.0,26.5,815,37,89,350,382,122,815,40,13,32.5,24,60.0,416,1664,590,19,15,7,70,21,561,115,possession,GER,FW,26.0,1997.0,26.5,1,0,0,42,17,16,6,6,14,0,0,0,88,105,125,45.7,misc,GER,FW,26.0,1997.0,26.5,332,534,62.2,4822,1198,191,280,68.2,101,152,66.4,22,36,61.1,4,2.6,3.4,1.4,29,32,15,1,51,passing
GER-Bundesliga,2023,Mainz 05,Phillipp Mwene,AUT,DF,29.0,1994.0,23,23,1996,22.2,1,2,3,1,0,0,4,1,1.4,1.4,2.0,3.4,50,73,93,0.05,0.09,0.14,0.05,0.14,0.06,0.09,0.15,0.06,0.15,standard,AUT,DF,29.0,1994.0,22.2,1,24,9,37.5,1.08,0.41,0.04,0.11,19.2,0,0,0,1.4,1.4,0.06,-0.4,-0.4,shooting,AUT,DF,29.0,1994.0,22.2,34,15,15,16,3,16,33,48.5,17,27,3,24,17,51,47,0,defense,AUT,DF,29.0,1994.0,22.2,1151,43,302,480,381,29,1151,32,15,46.9,13,40.6,508,3246,1571,50,32,6,26,14,587,93,possession,AUT,DF,29.0,1994.0,22.2,4,1,0,34,13,3,86,17,15,1,0,0,88,18,18,50.0,misc,AUT,DF,29.0,1994.0,22.2,652,934,69.8,11014,4320,330,393,84.0,235,334,70.4,69,148,46.6,2,2.0,2.6,0.0,22,49,32,15,73,passing
GER-Bundesliga,2023,Leverkusen,Piero Hincapié,ECU,DF,21.0,2002.0,26,16,1484,16.5,1,2,3,1,0,0,2,0,1.9,1.9,0.5,2.5,34,102,50,0.06,0.12,0.18,0.06,0.18,0.12,0.03,0.15,0.12,0.15,standard,ECU,DF,21.0,2002.0,16.5,1,18,6,33.3,1.09,0.36,0.06,0.17,14.2,0,0,0,1.9,1.9,0.11,-0.9,-0.9,shooting,ECU,DF,21.0,2002.0,16.5,35,22,14,17,4,13,17,76.5,4,18,7,11,13,48,43,0,defense,ECU,DF,21.0,2002.0,16.5,1597,100,472,895,237,25,1597,6,1,16.7,5,83.3,994,5078,3063,34,32,1,11,4,1237,50,possession,ECU,DF,21.0,2002.0,16.5,2,0,0,16,11,0,8,13,22,0,0,0,78,36,27,57.1,misc,ECU,DF,21.0,2002.0,16.5,1307,1435,91.1,19443,6533,758,788,96.2,469,509,92.1,52,91,57.1,2,0.5,0.9,1.5,6,99,9,0,102,passing
GER-Bundesliga,2023,RB Leipzig,Péter Gulácsi,HUN,GK,33.0,1990.0,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,HUN,GK,33.0,1990.0,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,HUN,GK,33.0,1990.0,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,1,defense,HUN,GK,33.0,1990.0,13.0,497,349,481,16,0,0,497,0,0,,0,,283,1193,682,0,0,0,0,0,263,0,possession,HUN,GK,33.0,1990.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,100.0,misc,HUN,GK,33.0,1990.0,13.0,406,470,86.4,9045,4821,112,112,100.0,213,213,100.0,81,145,55.9,0,0.0,0.0,0.0,0,2,0,0,1,passing
GER-Bundesliga,2023,Werder Bremen,Rafael Borré,COL,FW,27.0,1995.0,19,11,991,11.0,4,0,4,4,0,0,0,0,2.4,2.4,1.8,4.2,16,28,73,0.36,0.0,0.36,0.36,0.36,0.22,0.16,0.38,0.22,0.38,standard,COL,FW,27.0,1995.0,11.0,4,20,7,35.0,1.82,0.64,0.2,0.57,15.4,0,0,0,2.4,2.4,0.12,1.6,1.6,shooting,COL,FW,27.0,1995.0,11.0,10,7,2,4,4,5,16,31.3,11,8,2,6,2,12,10,0,defense,COL,FW,27.0,1995.0,11.0,422,11,40,206,183,40,422,22,7,31.8,14,63.6,244,1319,487,16,14,5,30,16,304,73,possession,COL,FW,27.0,1995.0,11.0,0,0,0,17,8,14,12,2,7,0,0,0,34,26,31,45.6,misc,COL,FW,27.0,1995.0,11.0,223,301,74.1,3375,679,135,166,81.3,63,82,76.8,13,20,65.0,0,1.8,1.9,-1.8,13,20,9,3,28,passing
GER-Bundesliga,2023,Dortmund,Ramy Bensebaini,ALG,DF,28.0,1995.0,17,11,1033,11.5,0,0,0,0,0,0,4,1,1.7,1.7,0.4,2.1,17,75,63,0.0,0.0,0.0,0.0,0.0,0.15,0.03,0.18,0.15,0.18,standard,ALG,DF,28.0,1995.0,11.5,0,16,0,0.0,1.39,0.0,0.0,,17.1,0,0,0,1.7,1.7,0.11,-1.7,-1.7,shooting,ALG,DF,28.0,1995.0,11.5,34,21,21,11,2,24,34,70.6,10,22,7,15,16,50,37,0,defense,ALG,DF,28.0,1995.0,11.5,1000,58,288,522,202,19,1000,17,16,94.1,0,0.0,575,2507,1200,17,22,1,19,3,653,63,possession,ALG,DF,28.0,1995.0,11.5,4,1,1,15,29,0,21,16,21,0,0,1,84,18,13,58.1,misc,ALG,DF,28.0,1995.0,11.5,702,851,82.5,11465,3639,343,383,89.6,299,338,88.5,44,79,55.7,0,0.4,0.9,-0.4,6,62,9,1,75,passing
GER-Bundesliga,2023,Eint Frankfurt,Randal Kolo Muani,FRA,FW,24.0,1998.0,2,2,153,1.7,1,0,1,1,0,0,0,0,1.3,1.3,0.0,1.3,6,3,9,0.59,0.0,0.59,0.59,0.59,0.77,0.0,0.77,0.77,0.77,standard,FRA,FW,24.0,1998.0,1.7,1,5,1,20.0,2.94,0.59,0.2,1.0,8.0,0,0,0,1.3,1.3,0.26,-0.3,-0.3,shooting,FRA,FW,24.0,1998.0,1.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense,FRA,FW,24.0,1998.0,1.7,56,1,1,30,27,10,56,15,4,26.7,10,66.7,42,336,180,6,4,2,3,8,46,9,possession,FRA,FW,24.0,1998.0,1.7,0,0,0,4,5,0,0,0,0,0,0,0,3,4,5,44.4,misc,FRA,FW,24.0,1998.0,1.7,17,26,65.4,227,67,11,15,73.3,3,4,75.0,2,4,50.0,0,0.0,0.0,0.0,0,2,1,0,3,passing
GER-Bundesliga,2023,Union Berlin,Rani Khedira,GER,MF,29.0,1994.0,20,18,1343,14.9,0,0,0,0,0,0,5,1,0.4,0.4,0.1,0.5,6,35,15,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,standard,GER,MF,29.0,1994.0,14.9,0,3,1,33.3,0.2,0.07,0.0,0.0,17.5,0,0,0,0.4,0.4,0.13,-0.4,-0.4,shooting,GER,MF,29.0,1994.0,14.9,35,22,15,19,1,17,26,65.4,9,12,5,7,22,57,38,0,defense,GER,MF,29.0,1994.0,14.9,600,43,198,337,70,6,600,8,4,50.0,3,37.5,196,994,296,6,5,0,12,9,265,15,possession,GER,MF,29.0,1994.0,14.9,5,1,0,25,14,1,6,22,22,0,1,0,74,19,18,51.4,misc,GER,MF,29.0,1994.0,14.9,329,450,73.1,5258,1287,160,192,83.3,135,174,77.6,19,45,42.2,0,0.1,0.5,-0.1,5,21,5,1,35,passing
GER-Bundesliga,2023,Bayern Munich,Raphaël Guerreiro,POR,"DF,MF",29.0,1993.0,20,13,1191,13.2,3,0,3,3,0,0,2,0,2.4,2.4,2.0,4.4,36,86,90,0.23,0.0,0.23,0.23,0.23,0.18,0.15,0.33,0.18,0.33,standard,POR,"DF,MF",29.0,1993.0,13.2,3,18,6,33.3,1.36,0.45,0.17,0.5,19.1,0,0,0,2.4,2.4,0.14,0.6,0.6,shooting,POR,"DF,MF",29.0,1993.0,13.2,19,16,6,9,4,9,15,60.0,6,7,1,6,15,34,5,1,defense,POR,"DF,MF",29.0,1993.0,13.2,1118,21,230,485,408,43,1118,19,13,68.4,6,31.6,610,3190,1838,36,33,5,10,11,875,90,possession,POR,"DF,MF",29.0,1993.0,13.2,2,0,0,3,7,0,42,15,16,0,0,0,59,2,5,28.6,misc,POR,"DF,MF",29.0,1993.0,13.2,880,1017,86.5,12817,4122,537,581,92.4,281,325,86.5,39,63,61.9,0,2.0,3.4,-2.0,23,68,26,9,86,passing
GER-Bundesliga,2023,Köln,Rasmus Carstensen,DEN,"DF,FW",22.0,2000.0,23,18,1659,18.4,0,0,0,0,0,0,2,1,0.9,0.9,2.6,3.5,32,52,89,0.0,0.0,0.0,0.0,0.0,0.05,0.14,0.19,0.05,0.19,standard,DEN,"DF,FW",22.0,2000.0,18.4,0,10,4,40.0,0.54,0.22,0.0,0.0,15.1,0,0,0,0.9,0.9,0.09,-0.9,-0.9,shooting,DEN,"DF,FW",22.0,2000.0,18.4,47,22,23,20,4,31,56,55.4,25,38,9,29,20,67,50,2,defense,DEN,"DF,FW",22.0,2000.0,18.4,1072,81,326,459,304,36,1072,30,13,43.3,12,40.0,513,2976,1376,32,26,3,37,22,568,89,possession,DEN,"DF,FW",22.0,2000.0,18.4,2,1,1,22,13,3,58,20,22,0,1,0,95,16,19,45.7,misc,DEN,"DF,FW",22.0,2000.0,18.4,594,827,71.8,8927,3429,330,386,85.5,231,302,76.5,23,69,33.3,0,2.6,3.3,-2.6,16,27,20,9,52,passing
GER-Bundesliga,2023,Wolfsburg,Ridle Baku,GER,"DF,MF",25.0,1998.0,33,22,2013,22.4,1,0,1,1,0,0,4,0,1.8,1.8,3.0,4.8,37,85,130,0.04,0.0,0.04,0.04,0.04,0.08,0.13,0.21,0.08,0.21,standard,GER,"DF,MF",25.0,1998.0,22.4,1,27,9,33.3,1.21,0.4,0.04,0.11,15.9,1,0,0,1.8,1.8,0.07,-0.8,-0.8,shooting,GER,"DF,MF",25.0,1998.0,22.4,37,20,24,7,6,21,46,45.7,25,27,1,26,21,58,45,1,defense,GER,"DF,MF",25.0,1998.0,22.4,1328,52,313,574,457,54,1328,40,17,42.5,18,45.0,732,3412,1536,37,31,9,48,20,811,130,possession,GER,"DF,MF",25.0,1998.0,22.4,4,0,0,24,35,3,54,21,20,0,0,0,124,21,27,43.8,misc,GER,"DF,MF",25.0,1998.0,22.4,789,1048,75.3,12508,3955,408,475,85.9,306,403,75.9,58,115,50.4,0,3.0,3.5,-3.0,29,46,26,10,85,passing
GER-Bundesliga,2023,Freiburg,Ritsu Doan,JPN,"DF,MF",25.0,1998.0,30,26,2246,25.0,7,2,9,7,0,0,2,0,5.0,5.0,3.1,8.1,49,78,139,0.28,0.08,0.36,0.28,0.36,0.2,0.12,0.32,0.2,0.32,standard,JPN,"DF,MF",25.0,1998.0,25.0,7,37,19,51.4,1.48,0.76,0.19,0.37,15.4,0,0,0,5.0,5.0,0.13,2.0,2.0,shooting,JPN,"DF,MF",25.0,1998.0,25.0,50,27,21,19,10,21,36,58.3,15,30,3,27,9,59,29,0,defense,JPN,"DF,MF",25.0,1998.0,25.0,1038,39,183,455,417,64,1038,115,53,46.1,55,47.8,590,3301,1706,49,41,9,47,36,670,139,possession,JPN,"DF,MF",25.0,1998.0,25.0,2,0,0,26,35,2,61,9,27,1,0,0,97,21,28,42.9,misc,JPN,"DF,MF",25.0,1998.0,25.0,504,713,70.7,7391,2663,310,367,84.5,151,210,71.9,27,79,34.2,2,3.1,4.2,-1.1,31,49,22,4,78,passing
GER-Bundesliga,2023,Leverkusen,Robert Andrich,GER,"MF,DF",28.0,1994.0,28,18,1690,18.8,4,2,6,4,0,0,4,0,1.7,1.7,1.8,3.5,20,97,14,0.21,0.11,0.32,0.21,0.32,0.09,0.1,0.19,0.09,0.19,standard,GER,"MF,DF",28.0,1994.0,18.8,4,23,9,39.1,1.22,0.48,0.17,0.44,20.0,2,0,0,1.7,1.7,0.07,2.3,2.3,shooting,GER,"MF,DF",28.0,1994.0,18.8,30,18,8,14,8,13,24,54.2,11,15,4,11,20,50,17,0,defense,GER,"MF,DF",28.0,1994.0,18.8,1638,53,319,1049,281,16,1638,12,7,58.3,4,33.3,885,4005,1978,20,34,1,13,7,1235,14,possession,GER,"MF,DF",28.0,1994.0,18.8,4,0,0,23,14,0,14,20,18,0,0,0,122,20,22,47.6,misc,GER,"MF,DF",28.0,1994.0,18.8,1346,1494,90.1,20529,6451,749,789,94.9,487,542,89.9,74,105,70.5,2,1.8,2.2,0.2,22,117,19,3,97,passing
GER-Bundesliga,2023,Augsburg,Robert Gumny,POL,DF,25.0,1998.0,13,6,481,5.3,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,9,18,17,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,standard,POL,DF,25.0,1998.0,5.3,0,3,1,33.3,0.56,0.19,0.0,0.0,13.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2,shooting,POL,DF,25.0,1998.0,5.3,6,5,1,3,2,1,5,20.0,4,13,5,8,7,13,15,0,defense,POL,DF,25.0,1998.0,5.3,260,19,68,121,74,8,260,13,5,38.5,4,30.8,108,554,213,9,9,1,14,1,115,17,possession,POL,DF,25.0,1998.0,5.3,3,0,0,7,5,0,8,7,5,0,0,0,22,3,2,60.0,misc,POL,DF,25.0,1998.0,5.3,138,195,70.8,2584,1192,55,72,76.4,65,92,70.7,15,22,68.2,0,0.1,0.2,-0.1,2,7,1,1,18,passing
GER-Bundesliga,2023,Hoffenheim,Robert Skov,DEN,"DF,FW",27.0,1996.0,25,14,1260,14.0,3,4,7,3,0,0,2,0,1.8,1.8,1.9,3.7,28,71,92,0.21,0.29,0.5,0.21,0.5,0.13,0.14,0.26,0.13,0.26,standard,DEN,"DF,FW",27.0,1996.0,14.0,3,32,7,21.9,2.29,0.5,0.09,0.43,19.8,6,0,0,1.8,1.8,0.06,1.2,1.2,shooting,DEN,"DF,FW",27.0,1996.0,14.0,24,16,15,8,1,17,36,47.2,19,17,4,13,10,34,23,1,defense,DEN,"DF,FW",27.0,1996.0,14.0,918,42,185,412,325,44,918,28,9,32.1,13,46.4,480,2439,1197,28,19,13,27,6,551,92,possession,DEN,"DF,FW",27.0,1996.0,14.0,2,0,0,15,20,1,70,10,16,0,0,0,71,13,9,59.1,misc,DEN,"DF,FW",27.0,1996.0,14.0,542,736,73.6,9703,3351,226,260,86.9,252,315,80.0,56,116,48.3,4,1.9,1.8,2.1,23,50,19,5,71,passing
