league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_defense,pos_defense,age_defense,born_defense,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc
FRA-Ligue 1,2023,Strasbourg,Marvin Senaya,TOG,"DF,MF",22,2001,32,23,2138,23.8,1,1,2,1,0,0,5,1,1.2,1.2,2.8,4.0,48,74,81,0.04,0.04,0.08,0.04,0.08,0.05,0.12,0.17,0.05,0.17,standard,TOG,"DF,MF",22,2001,23.8,72,53,38,25,9,42,68,61.8,26,40,13,27,41,113,68,0,defense,TOG,"DF,MF",22,2001,23.8,1,17,4,23.5,0.72,0.17,0.06,0.25,21.5,0,0,0,1.2,1.2,0.07,-0.2,-0.2,shooting,TOG,"DF,MF",22,2001,23.8,871,1120,77.8,15097,5149,369,431,85.6,416,518,80.3,67,127,52.8,1,2.8,1.9,-1.8,21,63,21,18,74,passing,TOG,"DF,MF",22,2001,23.8,1465,81,458,693,329,27,1465,72,27,37.5,35,48.6,875,5438,2495,48,43,6,37,12,802,81,possession,TOG,"DF,MF",22,2001,23.8,5,1,1,36,52,0,79,41,53,0,1,0,83,41,28,59.4,misc
FRA-Ligue 1,2023,Lens,Massadio Haïdara,MLI,DF,30,1992,18,7,741,8.2,0,1,1,0,0,0,1,0,0.1,0.1,0.2,0.3,8,40,25,0.0,0.12,0.12,0.0,0.12,0.02,0.02,0.04,0.02,0.04,standard,MLI,DF,30,1992,8.2,9,8,5,3,1,4,6,66.7,2,7,2,5,11,20,32,3,defense,MLI,DF,30,1992,8.2,0,3,0,0.0,0.36,0.0,0.0,,11.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting,MLI,DF,30,1992,8.2,358,431,83.1,5791,2060,169,194,87.1,149,169,88.2,24,42,57.1,1,0.2,0.4,0.8,1,19,8,4,40,passing,MLI,DF,30,1992,8.2,513,50,165,233,118,9,513,4,0,0.0,4,100.0,342,1864,832,8,14,2,6,5,312,25,possession,MLI,DF,30,1992,8.2,1,0,0,11,7,2,22,11,8,0,1,0,33,14,8,63.6,misc
FRA-Ligue 1,2023,Clermont Foot,Massamba Ndiaye,SEN,GK,21,2001,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SEN,GK,21,2001,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,defense,SEN,GK,21,2001,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,SEN,GK,21,2001,4.0,129,174,74.1,3283,2090,31,31,100.0,52,52,100.0,45,87,51.7,0,0.0,0.0,0.0,0,1,0,0,1,passing,SEN,GK,21,2001,4.0,188,147,185,3,0,0,188,0,0,,0,,141,693,375,0,0,0,0,0,95,0,possession,SEN,GK,21,2001,4.0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,1,66.7,misc
FRA-Ligue 1,2023,Clermont Foot,Mateusz Wieteska,POL,DF,26,1997,2,2,174,1.9,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,6,1,0.52,0.0,0.52,0.52,0.52,0.05,0.0,0.05,0.05,0.05,standard,POL,DF,26,1997,1.9,4,1,3,1,0,3,5,60.0,2,4,2,2,5,9,8,0,defense,POL,DF,26,1997,1.9,1,3,2,66.7,1.55,1.03,0.33,0.5,10.1,0,0,0,0.1,0.1,0.03,0.9,0.9,shooting,POL,DF,26,1997,1.9,89,114,78.1,1763,785,23,30,76.7,56,60,93.3,8,21,38.1,0,0.0,0.0,0.0,0,11,0,0,6,passing,POL,DF,26,1997,1.9,139,15,73,64,3,3,139,1,0,0.0,1,100.0,88,513,339,0,0,0,0,0,86,1,possession,POL,DF,26,1997,1.9,0,0,0,0,2,1,0,5,1,0,0,0,12,4,2,66.7,misc
FRA-Ligue 1,2023,Brest,Mathias Pereira Lage,POR,"FW,MF",26,1996,30,12,1187,13.2,3,2,5,3,0,0,3,0,3.5,3.5,1.7,5.2,19,23,95,0.23,0.15,0.38,0.23,0.38,0.27,0.13,0.4,0.27,0.4,standard,POR,"FW,MF",26,1996,13.2,21,15,7,8,6,7,28,25.0,21,14,5,9,10,31,13,0,defense,POR,"FW,MF",26,1996,13.2,3,36,16,44.4,2.73,1.21,0.08,0.19,17.9,4,0,0,3.5,3.5,0.1,-0.5,-0.5,shooting,POR,"FW,MF",26,1996,13.2,266,395,67.3,3999,1074,136,174,78.2,78,118,66.1,26,67,38.8,2,1.7,1.7,0.3,14,16,5,2,23,passing,POR,"FW,MF",26,1996,13.2,564,15,70,215,285,45,564,28,8,28.6,16,57.1,354,2261,727,19,14,3,28,13,351,95,possession,POR,"FW,MF",26,1996,13.2,3,0,0,18,22,6,66,10,15,0,0,0,39,30,37,44.8,misc
FRA-Ligue 1,2023,Le Havre,Mathieu Gorgelin,FRA,GK,32,1990,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,32,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,GK,32,1990,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,GK,32,1990,1.0,12,19,63.2,298,208,4,4,100.0,5,5,100.0,3,10,30.0,0,0.0,0.0,0.0,0,1,0,0,0,passing,FRA,GK,32,1990,1.0,21,15,21,0,0,0,21,0,0,,0,,16,66,38,0,0,0,0,0,13,0,possession,FRA,GK,32,1990,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
FRA-Ligue 1,2023,Rennes,Mathis Lambourde,FRA,FW,17,2006,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,FW,17,2006,0.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,defense,FRA,FW,17,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,FW,17,2006,0.1,4,5,80.0,45,13,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,FW,17,2006,0.1,9,1,3,3,3,0,9,0,0,,0,,6,33,10,1,0,0,1,0,4,2,possession,FRA,FW,17,2006,0.1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,33.3,misc
FRA-Ligue 1,2023,Metz,Matthieu Udol,FRA,DF,27,1996,30,30,2700,30.0,3,3,6,3,0,0,5,0,1.4,1.4,3.1,4.5,46,98,86,0.1,0.1,0.2,0.1,0.2,0.05,0.1,0.15,0.05,0.15,standard,FRA,DF,27,1996,30.0,55,37,38,12,5,38,56,67.9,18,62,16,46,50,105,108,0,defense,FRA,DF,27,1996,30.0,3,19,7,36.8,0.63,0.23,0.16,0.43,12.3,0,0,0,1.4,1.4,0.07,1.6,1.6,shooting,FRA,DF,27,1996,30.0,969,1300,74.5,17243,7209,402,473,85.0,475,582,81.6,78,192,40.6,3,3.1,2.1,-0.1,32,70,24,16,98,passing,FRA,DF,27,1996,30.0,1655,131,607,747,319,38,1655,40,20,50.0,18,45.0,942,5354,2508,46,40,2,27,11,819,86,possession,FRA,DF,27,1996,30.0,5,0,0,28,20,1,73,50,37,0,0,0,149,27,40,40.3,misc
FRA-Ligue 1,2023,Nantes,Matthis Abline,FRA,FW,20,2003,22,12,1044,11.6,5,0,5,5,0,0,1,0,3.8,3.8,2.0,5.8,28,20,87,0.43,0.0,0.43,0.43,0.43,0.33,0.17,0.5,0.33,0.5,standard,FRA,FW,20,2003,11.6,9,4,4,3,2,3,8,37.5,5,3,0,3,3,12,5,0,defense,FRA,FW,20,2003,11.6,5,42,19,45.2,3.62,1.64,0.12,0.26,17.4,0,0,0,3.8,3.8,0.09,1.2,1.2,shooting,FRA,FW,20,2003,11.6,162,231,70.1,2410,448,91,128,71.1,52,68,76.5,9,11,81.8,0,2.0,0.9,-2.0,17,6,7,2,20,passing,FRA,FW,20,2003,11.6,386,9,36,153,209,65,386,33,19,57.6,14,42.4,294,1979,906,28,24,14,50,14,287,87,possession,FRA,FW,20,2003,11.6,1,0,0,10,13,6,7,3,4,1,0,0,39,15,27,35.7,misc
FRA-Ligue 1,2023,Marseille,Mattéo Guendouzi,FRA,MF,24,1999,2,0,19,0.2,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,2,1,1,0.0,0.0,0.0,0.0,0.0,2.59,0.0,2.59,2.59,2.59,standard,FRA,MF,24,1999,0.2,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,defense,FRA,MF,24,1999,0.2,0,2,2,100.0,9.47,9.47,0.0,0.0,14.2,0,0,0,0.5,0.5,0.27,-0.5,-0.5,shooting,FRA,MF,24,1999,0.2,9,12,75.0,127,53,5,5,100.0,4,4,100.0,0,2,0.0,0,0.0,0.0,0.0,0,2,0,0,1,passing,FRA,MF,24,1999,0.2,16,0,3,6,8,2,16,0,0,,0,,12,159,98,2,2,0,0,1,11,1,possession,FRA,MF,24,1999,0.2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.0,misc
FRA-Ligue 1,2023,Strasbourg,Matz Sels,BEL,GK,31,1992,19,19,1710,19.0,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,standard,BEL,GK,31,1992,19.0,0,0,0,0,0,0,0,,0,2,0,2,0,0,13,1,defense,BEL,GK,31,1992,19.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,BEL,GK,31,1992,19.0,452,619,73.0,12321,8610,90,90,100.0,213,216,98.6,144,307,46.9,0,0.5,0.1,-0.5,1,11,1,0,0,passing,BEL,GK,31,1992,19.0,664,582,657,7,0,0,664,0,0,,0,,452,2379,1252,0,0,0,0,0,345,0,possession,BEL,GK,31,1992,19.0,2,0,0,0,3,0,0,0,0,0,0,0,13,4,0,100.0,misc
FRA-Ligue 1,2023,Lyon,Maxence Caqueret,FRA,MF,23,2000,34,34,3022,33.6,1,3,4,1,0,0,1,0,2.1,2.1,6.0,8.1,70,286,96,0.03,0.09,0.12,0.03,0.12,0.06,0.18,0.24,0.06,0.24,standard,FRA,MF,23,2000,33.6,91,64,39,37,15,38,107,35.5,69,40,9,31,48,139,26,2,defense,FRA,MF,23,2000,33.6,1,24,9,37.5,0.71,0.27,0.04,0.11,20.9,0,0,0,2.1,2.1,0.09,-1.1,-1.1,shooting,FRA,MF,23,2000,33.6,1661,2009,82.7,27376,10233,790,894,88.4,670,774,86.6,134,211,63.5,3,6.0,7.2,-3.0,57,205,62,7,286,passing,FRA,MF,23,2000,33.6,2357,67,484,1283,622,48,2357,85,52,61.2,28,32.9,1806,9571,4269,70,63,12,55,45,1642,96,possession,FRA,MF,23,2000,33.6,1,0,0,34,30,1,86,48,64,0,1,0,236,9,12,42.9,misc
FRA-Ligue 1,2023,Reims,Maxime Busi,BEL,"FW,DF",23,1999,5,1,162,1.8,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,3,3,12,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.21,0.1,0.21,standard,BEL,"FW,DF",23,1999,1.8,2,0,0,1,1,0,2,0.0,2,6,1,5,4,6,5,0,defense,BEL,"FW,DF",23,1999,1.8,0,1,0,0.0,0.56,0.0,0.0,,16.2,0,0,0,0.2,0.2,0.18,-0.2,-0.2,shooting,BEL,"FW,DF",23,1999,1.8,71,95,74.7,1205,526,30,32,93.8,35,46,76.1,4,11,36.4,0,0.2,0.1,-0.2,3,2,1,0,3,passing,BEL,"FW,DF",23,1999,1.8,116,5,38,49,31,6,116,4,3,75.0,1,25.0,69,394,175,3,2,3,2,3,60,12,possession,BEL,"FW,DF",23,1999,1.8,1,0,0,1,0,0,4,4,0,0,0,0,13,2,1,66.7,misc
FRA-Ligue 1,2023,Metz,Maxime Colin,FRA,DF,31,1991,22,22,1832,20.4,0,0,0,0,0,0,3,0,0.3,0.3,0.4,0.7,23,67,22,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,standard,FRA,DF,31,1991,20.4,39,23,25,7,7,16,29,55.2,13,22,7,15,20,59,71,0,defense,FRA,DF,31,1991,20.4,0,6,0,0.0,0.29,0.0,0.0,,22.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting,FRA,DF,31,1991,20.4,660,925,71.4,11318,5363,307,381,80.6,285,372,76.6,52,122,42.6,0,0.4,0.6,-0.4,4,60,7,5,67,passing,FRA,DF,31,1991,20.4,1130,83,360,543,237,8,1130,23,11,47.8,11,47.8,559,3364,1353,23,13,3,18,12,494,22,possession,FRA,DF,31,1991,20.4,3,0,0,11,8,0,34,20,23,1,0,0,83,23,14,62.2,misc
FRA-Ligue 1,2023,Montpellier,Maxime Estève,FRA,DF,21,2002,12,12,995,11.1,1,1,2,1,0,0,2,0,0.2,0.2,0.3,0.5,8,23,10,0.09,0.09,0.18,0.09,0.18,0.02,0.02,0.04,0.02,0.04,standard,FRA,DF,21,2002,11.1,16,12,11,5,0,10,15,66.7,5,13,9,4,18,34,50,0,defense,FRA,DF,21,2002,11.1,1,5,2,40.0,0.45,0.18,0.2,0.5,9.7,0,0,0,0.2,0.2,0.05,0.8,0.8,shooting,FRA,DF,21,2002,11.1,289,369,78.3,5200,1826,110,130,84.6,142,171,83.0,28,55,50.9,1,0.3,0.6,0.7,5,16,0,0,23,passing,FRA,DF,21,2002,11.1,493,79,256,218,26,9,493,5,2,40.0,3,60.0,282,1411,699,8,4,1,5,1,249,10,possession,FRA,DF,21,2002,11.1,2,0,0,11,7,0,2,18,12,0,0,1,52,18,13,58.1,misc
FRA-Ligue 1,2023,Clermont Foot,Maxime Gonalons,FRA,MF,34,1989,21,17,1296,14.4,1,0,1,1,0,0,4,0,0.4,0.4,0.2,0.6,8,81,10,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,standard,FRA,MF,34,1989,14.4,47,33,14,27,6,25,57,43.9,32,18,3,15,20,67,11,0,defense,FRA,MF,34,1989,14.4,1,13,3,23.1,0.9,0.21,0.08,0.33,24.5,0,0,0,0.4,0.4,0.03,0.6,0.6,shooting,FRA,MF,34,1989,14.4,666,772,86.3,12023,3551,277,315,87.9,286,309,92.6,75,108,69.4,0,0.2,0.4,-0.2,7,67,4,0,81,passing,FRA,MF,34,1989,14.4,921,32,196,652,84,10,921,17,8,47.1,7,41.2,659,3461,1158,8,14,2,18,13,610,10,possession,FRA,MF,34,1989,14.4,4,0,0,28,15,0,1,20,33,0,0,0,97,15,9,62.5,misc
FRA-Ligue 1,2023,Clermont Foot,Maximiliano Caufriez,BEL,DF,26,1997,20,20,1659,18.4,0,1,1,0,0,0,6,3,0.4,0.4,0.2,0.6,24,61,11,0.0,0.05,0.05,0.0,0.05,0.02,0.01,0.03,0.02,0.03,standard,BEL,DF,26,1997,18.4,38,28,31,5,2,19,29,65.5,10,18,12,6,18,56,69,2,defense,BEL,DF,26,1997,18.4,0,6,1,16.7,0.33,0.05,0.0,0.0,17.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4,shooting,BEL,DF,26,1997,18.4,780,892,87.4,13811,4348,328,360,91.1,347,384,90.4,82,109,75.2,1,0.2,0.3,0.8,9,48,5,2,61,passing,BEL,DF,26,1997,18.4,1087,169,498,522,76,7,1087,14,7,50.0,4,28.6,724,4578,2184,24,27,0,11,11,670,11,possession,BEL,DF,26,1997,18.4,6,3,1,39,18,0,4,18,28,0,1,0,72,19,17,52.8,misc
FRA-Ligue 1,2023,Clermont Foot,Mehdi Zeffane,ALG,"DF,MF",31,1992,23,15,1231,13.7,0,0,0,0,0,0,2,0,1.4,1.4,0.4,1.8,14,53,48,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.13,0.1,0.13,standard,ALG,"DF,MF",31,1992,13.7,31,20,17,11,3,17,34,50.0,17,14,3,11,16,47,34,0,defense,ALG,"DF,MF",31,1992,13.7,0,19,1,5.3,1.39,0.07,0.0,0.0,19.3,1,0,0,1.4,1.4,0.08,-1.4,-1.4,shooting,ALG,"DF,MF",31,1992,13.7,500,666,75.1,8521,3237,239,283,84.5,206,268,76.9,47,93,50.5,0,0.4,0.8,-0.4,9,43,5,3,53,passing,ALG,"DF,MF",31,1992,13.7,816,45,229,414,179,17,816,10,2,20.0,8,80.0,537,2582,1112,14,15,2,16,4,501,48,possession,ALG,"DF,MF",31,1992,13.7,2,0,0,13,7,2,42,16,20,1,0,0,64,7,13,35.0,misc
FRA-Ligue 1,2023,Nice,Melvin Bard,FRA,DF,22,2000,32,31,2654,29.5,1,2,3,1,0,0,7,1,0.5,0.5,2.8,3.4,60,111,99,0.03,0.07,0.1,0.03,0.1,0.02,0.1,0.11,0.02,0.11,standard,FRA,DF,22,2000,29.5,69,38,28,30,11,37,63,58.7,26,46,12,34,42,111,46,0,defense,FRA,DF,22,2000,29.5,1,15,5,33.3,0.51,0.17,0.07,0.2,24.6,2,0,0,0.5,0.5,0.04,0.5,0.5,shooting,FRA,DF,22,2000,29.5,1457,1784,81.7,23609,6956,719,805,89.3,607,702,86.5,86,192,44.8,2,2.8,2.3,-0.8,18,77,26,14,111,passing,FRA,DF,22,2000,29.5,2106,83,686,1010,449,22,2106,73,37,50.7,31,42.5,1447,8425,3915,60,87,7,41,14,1263,99,possession,FRA,DF,22,2000,29.5,7,1,0,40,24,1,70,42,38,0,1,0,204,23,29,44.2,misc
FRA-Ligue 1,2023,Marseille,Michael Amir Murillo,PAN,DF,27,1996,16,10,997,11.1,3,2,5,3,0,0,3,0,0.8,0.8,1.2,2.0,6,35,52,0.27,0.18,0.45,0.27,0.45,0.07,0.11,0.18,0.07,0.18,standard,PAN,DF,27,1996,11.1,23,11,13,6,4,15,23,65.2,8,9,2,7,11,34,34,2,defense,PAN,DF,27,1996,11.1,3,6,4,66.7,0.54,0.36,0.5,0.75,16.8,0,0,0,0.8,0.8,0.14,2.2,2.2,shooting,PAN,DF,27,1996,11.1,492,602,81.7,8248,2497,220,257,85.6,222,268,82.8,35,54,64.8,2,1.2,1.2,0.8,7,26,8,2,35,passing,PAN,DF,27,1996,11.1,703,44,184,359,169,17,703,19,12,63.2,7,36.8,486,2223,805,6,11,3,9,8,448,52,possession,PAN,DF,27,1996,11.1,3,0,0,10,10,6,16,11,11,0,0,0,60,15,11,57.7,misc
FRA-Ligue 1,2023,Toulouse,Mikkel Desler,DEN,DF,28,1995,24,19,1544,17.2,0,1,1,0,0,0,2,0,1.1,1.0,0.7,1.7,30,81,96,0.0,0.06,0.06,0.0,0.06,0.06,0.04,0.1,0.06,0.1,standard,DEN,DF,28,1995,17.2,18,12,8,7,3,9,17,52.9,8,32,13,19,19,37,38,0,defense,DEN,DF,28,1995,17.2,0,16,0,0.0,0.93,0.0,0.0,,18.3,0,0,0,1.1,1.0,0.06,-1.1,-1.0,shooting,DEN,DF,28,1995,17.2,788,944,83.5,11478,3595,440,489,90.0,288,342,84.2,26,53,49.1,1,0.7,1.1,0.3,8,49,5,2,81,passing,DEN,DF,28,1995,17.2,1119,56,274,533,320,37,1119,24,14,58.3,8,33.3,702,3760,1657,30,27,9,18,10,663,96,possession,DEN,DF,28,1995,17.2,2,0,0,17,20,1,30,19,12,0,0,0,91,22,17,56.4,misc
FRA-Ligue 1,2023,Paris S-G,Milan Škriniar,SVK,DF,28,1995,24,17,1629,18.1,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,5,61,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,standard,SVK,DF,28,1995,18.1,24,18,17,7,0,14,22,63.6,8,19,10,9,12,36,51,2,defense,SVK,DF,28,1995,18.1,0,3,1,33.3,0.17,0.06,0.0,0.0,9.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,shooting,SVK,DF,28,1995,18.1,1735,1820,95.3,32486,9850,558,588,94.9,1032,1059,97.5,126,146,86.3,0,0.1,0.3,-0.1,1,89,0,0,61,passing,SVK,DF,28,1995,18.1,1959,197,751,1176,38,5,1959,3,2,66.7,0,0.0,1630,7441,3525,5,11,0,6,1,1541,1,possession,SVK,DF,28,1995,18.1,1,0,0,14,10,0,1,12,18,0,0,0,111,25,26,49.0,misc
FRA-Ligue 1,2023,Montpellier,Modibo Sagnan,MLI,DF,24,1999,13,12,1054,11.7,2,0,2,2,0,0,5,0,1.2,1.2,0.3,1.5,7,25,5,0.17,0.0,0.17,0.17,0.17,0.1,0.03,0.13,0.1,0.13,standard,MLI,DF,24,1999,11.7,34,22,23,9,2,15,25,60.0,10,13,9,4,15,49,67,0,defense,MLI,DF,24,1999,11.7,2,9,3,33.3,0.77,0.26,0.22,0.67,19.5,0,0,0,1.2,1.2,0.13,0.8,0.8,shooting,MLI,DF,24,1999,11.7,442,517,85.5,8897,3096,124,147,84.4,236,256,92.2,66,89,74.2,0,0.3,0.4,-0.3,3,27,0,0,25,passing,MLI,DF,24,1999,11.7,676,107,342,306,31,13,676,2,2,100.0,0,0.0,447,2290,1211,7,3,0,6,3,408,5,possession,MLI,DF,24,1999,11.7,5,0,0,19,8,0,1,15,22,0,0,0,51,20,10,66.7,misc
FRA-Ligue 1,2023,Nice,Mohamed Ali Cho,FRA,FW,19,2004,17,11,861,9.6,1,2,3,1,0,0,2,0,1.1,1.1,2.0,3.1,48,25,77,0.1,0.21,0.31,0.1,0.31,0.12,0.21,0.32,0.12,0.32,standard,FRA,FW,19,2004,9.6,12,9,4,7,1,3,11,27.3,8,10,0,10,3,15,6,0,defense,FRA,FW,19,2004,9.6,1,18,6,33.3,1.88,0.63,0.06,0.17,21.1,0,0,0,1.1,1.1,0.06,-0.1,-0.1,shooting,FRA,FW,19,2004,9.6,193,268,72.0,3014,731,111,133,83.5,66,90,73.3,11,27,40.7,2,2.0,1.4,0.0,14,10,11,2,25,passing,FRA,FW,19,2004,9.6,371,3,41,145,194,36,371,38,16,42.1,19,50.0,288,2206,1236,48,29,15,19,16,282,77,possession,FRA,FW,19,2004,9.6,2,0,0,17,22,3,44,3,9,1,1,0,30,5,12,29.4,misc
FRA-Ligue 1,2023,Lorient,Mohamed Bamba,CIV,FW,21,2001,16,14,1138,12.6,8,3,11,7,1,1,3,0,6.4,5.6,2.1,7.7,25,16,69,0.63,0.24,0.87,0.55,0.79,0.51,0.16,0.67,0.45,0.61,standard,CIV,FW,21,2001,12.6,14,9,3,8,3,4,10,40.0,6,7,1,6,2,16,3,0,defense,CIV,FW,21,2001,12.6,8,37,17,45.9,2.93,1.34,0.19,0.41,12.1,0,1,1,6.4,5.6,0.16,1.6,1.4,shooting,CIV,FW,21,2001,12.6,185,256,72.3,2456,373,96,129,74.4,69,88,78.4,3,4,75.0,3,2.1,1.2,0.9,14,8,10,0,16,passing,CIV,FW,21,2001,12.6,405,9,32,195,187,76,404,29,11,37.9,17,58.6,278,1675,762,25,22,13,31,25,281,69,possession,CIV,FW,21,2001,12.6,3,0,0,22,14,11,2,2,9,0,0,0,35,23,29,44.2,misc
FRA-Ligue 1,2023,Strasbourg,Mohamed Bechikh,FRA,"FW,MF",18,2005,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,"FW,MF",18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,"FW,MF",18,2005,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,"FW,MF",18,2005,0.2,5,5,100.0,83,0,2,2,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,"FW,MF",18,2005,0.2,10,0,0,9,1,0,10,2,0,0.0,2,100.0,5,42,24,0,0,0,1,0,7,3,possession,FRA,"FW,MF",18,2005,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
FRA-Ligue 1,2023,Clermont Foot,Mohamed Bouchenna,FRA,"MF,FW",17,2006,2,0,29,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,0,1,3,0.0,0.0,0.0,0.0,0.0,0.19,0.65,0.85,0.19,0.85,standard,FRA,"MF,FW",17,2006,0.3,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,defense,FRA,"MF,FW",17,2006,0.3,0,1,0,0.0,3.1,0.0,0.0,,26.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting,FRA,"MF,FW",17,2006,0.3,8,8,100.0,122,49,3,3,100.0,3,3,100.0,1,1,100.0,0,0.2,0.0,-0.2,1,1,0,0,1,passing,FRA,"MF,FW",17,2006,0.3,20,0,5,11,6,2,20,5,2,40.0,3,60.0,15,91,38,0,1,1,3,0,10,3,possession,FRA,"MF,FW",17,2006,0.3,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,,misc
