Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2020/2021,fc-turin,Karol Linetty,"6,00 mio. €",
2020/2021,fc-turin,Saša Lukić,"5,00 mio. €",
2020/2021,fc-turin,Daniele Baselli,"5,00 mio. €",
2020/2021,fc-turin,Jacopo Segre,"1,40 mio. €",
2020/2021,fc-turin,Ibrahim Karamoko,300 K €,
2020/2021,fc-turin,Jean Freddi Greco,250 K €,
2020/2021,fc-turin,Simone Verdi,"8,00 mio. €",
2020/2021,fc-turin,Amer Gojak,"3,80 mio. €",
2020/2021,fc-turin,Krisztofer Horváth,100 K €,
2020/2021,fc-turin,Álex Berenguer,"15,00 mio. €",
2020/2021,fc-turin,Vincenzo Millico,"1,20 mio. €",
2020/2021,fc-turin,Iago Falque,"1,50 mio. €",
2020/2021,fc-turin,Simone Edera,500 K €,
2020/2021,fc-turin,Andrea Belotti,"35,00 mio. €",
2020/2021,fc-turin,Antonio Sanabria,"7,50 mio. €",
2020/2021,fc-turin,Federico Bonazzoli,"4,00 mio. €",
2020/2021,fc-turin,Simone Zaza,"3,00 mio. €",
2020/2021,fc-turin,Nicola Rauti,350 K €,
2020/2021,fc-turin,Samuele Vianni,100 K €,
2020/2021,udinese-calcio,Juan Musso,"20,00 mio. €",
2020/2021,udinese-calcio,Simone Scuffet,800 K €,
2020/2021,udinese-calcio,Nícolas,350 K €,
2020/2021,udinese-calcio,Manuel Gasparini,300 K €,
2020/2021,udinese-calcio,Edoardo Piana,-,
2020/2021,udinese-calcio,Matteo Carnelos,-,
2020/2021,udinese-calcio,Kevin Bonifazi,"7,00 mio. €",
2020/2021,udinese-calcio,Samir Caetano,"5,00 mio. €",
2020/2021,udinese-calcio,Bram Nuytinck,"5,00 mio. €",
2020/2021,udinese-calcio,Rodrigo Becão,"5,00 mio. €",
2020/2021,udinese-calcio,William Troost-Ekong,"4,00 mio. €",
2020/2021,udinese-calcio,Sebastien De Maio,700 K €,
2020/2021,udinese-calcio,Sebastian Prödl,200 K €,
2020/2021,udinese-calcio,Thomas Ouwejan,"2,00 mio. €",
2020/2021,udinese-calcio,Marvin Zeegelaar,"1,20 mio. €",
2020/2021,udinese-calcio,Nahuel Molina,"7,00 mio. €",
2020/2021,udinese-calcio,Jens Stryger Larsen,"4,00 mio. €",
2020/2021,udinese-calcio,Hidde ter Avest,"2,00 mio. €",
2020/2021,udinese-calcio,Rolando Mandragora,"14,00 mio. €",
2020/2021,udinese-calcio,Walace,"5,00 mio. €",
2020/2021,udinese-calcio,Martin Palumbo,800 K €,
2020/2021,udinese-calcio,Mato Jajalo,400 K €,
2020/2021,udinese-calcio,Alessandro Rigo,50 K €,
2020/2021,udinese-calcio,Rodrigo De Paul,"38,00 mio. €",
2020/2021,udinese-calcio,Roberto Pereyra,"10,00 mio. €",
2020/2021,udinese-calcio,Jean-Victor Makengo,"3,00 mio. €",
2020/2021,udinese-calcio,Mamadou Coulibaly,"2,00 mio. €",
2020/2021,udinese-calcio,Marco Ballarini,100 K €,
2020/2021,udinese-calcio,Thomas Battistella,50 K €,
2020/2021,udinese-calcio,Tolgay Arslan,"3,00 mio. €",
2020/2021,udinese-calcio,Petar Micin,350 K €,
2020/2021,udinese-calcio,Jayden Braaf,"3,00 mio. €",
2020/2021,udinese-calcio,Ignacio Pussetto,"5,00 mio. €",
2020/2021,udinese-calcio,Cristo,"1,50 mio. €",
2020/2021,udinese-calcio,Ryder Matos,"1,00 mio. €",
2020/2021,udinese-calcio,Fernando Forestieri,900 K €,
2020/2021,udinese-calcio,Gerard Deulofeu,"10,00 mio. €",
2020/2021,udinese-calcio,Kevin Lasagna,"6,00 mio. €",
2020/2021,udinese-calcio,Stefano Okaka,"2,00 mio. €",
2020/2021,udinese-calcio,Ilija Nestorovski,"1,30 mio. €",
2020/2021,udinese-calcio,Fernando Llorente,"1,00 mio. €",
2020/2021,udinese-calcio,Salah Basha,-,
2020/2021,hellas-verona,Marco Silvestri,"9,00 mio. €",
2020/2021,hellas-verona,Ivor Pandur,"1,00 mio. €",
2020/2021,hellas-verona,Nicola Borghetto,50 K €,
2020/2021,hellas-verona,Alessandro Berardi,50 K €,
2020/2021,hellas-verona,Matteo Lovato,"7,00 mio. €",
2020/2021,hellas-verona,Koray Günter,"5,00 mio. €",
2020/2021,hellas-verona,Giangiacomo Magnani,"5,00 mio. €",
2020/2021,hellas-verona,Paweł Dawidowicz,"4,00 mio. €",
2020/2021,hellas-verona,Federico Ceccherini,"3,50 mio. €",
2020/2021,hellas-verona,Mert Çetin,"2,80 mio. €",
2020/2021,hellas-verona,Bruno Amione,"2,00 mio. €",
2020/2021,hellas-verona,Alan Empereur,"1,00 mio. €",
2020/2021,hellas-verona,Nicolò Casale,500 K €,
2020/2021,hellas-verona,Salvatore Bocchetti,200 K €,
2020/2021,hellas-verona,Bernardo Calabrese,75 K €,
2020/2021,hellas-verona,Matei Ilie,75 K €,
2020/2021,hellas-verona,Eugenio Bracelli,10 K €,
2020/2021,hellas-verona,Federico Dimarco,"10,00 mio. €",
2020/2021,hellas-verona,Destiny Udogie,"1,00 mio. €",
2020/2021,hellas-verona,Davide Faraoni,"7,00 mio. €",
2020/2021,hellas-verona,Kevin Rüegg,"3,60 mio. €",
2020/2021,hellas-verona,Filippo Terracciano,-,
2020/2021,hellas-verona,Adrien Tamèze,"6,00 mio. €",
2020/2021,hellas-verona,Miguel Veloso,900 K €,
2020/2021,hellas-verona,Andrea Danzi,400 K €,
2020/2021,hellas-verona,Ivan Ilić,"8,00 mio. €",
2020/2021,hellas-verona,Marco Benassi,"5,00 mio. €",
2020/2021,hellas-verona,Ronaldo Vieira,"5,00 mio. €",
2020/2021,hellas-verona,Stefano Sturaro,"4,50 mio. €",
2020/2021,hellas-verona,Daniel Bessa,"2,50 mio. €",
2020/2021,hellas-verona,Lucas Felippe,150 K €,
2020/2021,hellas-verona,Christian Pierobon,50 K €,
2020/2021,hellas-verona,Darko Lazović,"5,00 mio. €",
2020/2021,hellas-verona,Antonín Barák,"14,00 mio. €",
2020/2021,hellas-verona,Mattia Zaccagni,"15,00 mio. €",
2020/2021,hellas-verona,Lorenzo Bertini,75 K €,
2020/2021,hellas-verona,Ebrima Colley,"4,00 mio. €",
2020/2021,hellas-verona,Matteo Cancellieri,100 K €,
2020/2021,hellas-verona,Eddie Salcedo,"8,50 mio. €",
2020/2021,hellas-verona,Kevin Lasagna,"6,00 mio. €",
2020/2021,hellas-verona,Andrea Favilli,"3,50 mio. €",
2020/2021,hellas-verona,Mariusz Stepinski,"2,50 mio. €",
2020/2021,hellas-verona,Nikola Kalinić,"1,50 mio. €",
2020/2021,hellas-verona,Samuel Di Carmine,"1,20 mio. €",
2020/2021,hellas-verona,Lubomir Tupta,350 K €,
2020/2021,hellas-verona,Philip Yeboah,125 K €,
2020/2021,fc-bologna,Lukasz Skorupski,"3,80 mio. €",
2020/2021,fc-bologna,Angelo da Costa,200 K €,
2020/2021,fc-bologna,Federico Ravaglia,200 K €,
2020/2021,fc-bologna,Sebastian Breza,100 K €,
2020/2021,fc-bologna,Marco Molla,75 K €,
2020/2021,fc-bologna,Adama Soumaoro,"4,00 mio. €",
2020/2021,fc-bologna,Stefano Denswil,"3,50 mio. €",
2020/2021,fc-bologna,Mattia Bani,"3,00 mio. €",
2020/2021,fc-bologna,Valentin Antov,"2,00 mio. €",
2020/2021,fc-bologna,Gary Medel,"1,00 mio. €",
2020/2021,fc-bologna,Nehuén Paz,650 K €,
2020/2021,fc-bologna,Danilo,600 K €,
2020/2021,fc-bologna,Omar Khailoti,200 K €,
2020/2021,fc-bologna,Wisdom Amey,-,
2020/2021,fc-bologna,Mitchell Dijks,"3,50 mio. €",
2020/2021,fc-bologna,Ebenezer Annan,75 K €,
2020/2021,fc-bologna,Takehiro Tomiyasu,"20,00 mio. €",
2020/2021,fc-bologna,Aaron Hickey,"5,00 mio. €",
2020/2021,fc-bologna,Lorenzo De Silvestri,"1,50 mio. €",
2020/2021,fc-bologna,Arturo Calabresi,"1,50 mio. €",
2020/2021,fc-bologna,Ibrahima Mbaye,"1,40 mio. €",
2020/2021,fc-bologna,Alex Arnofoli,-,
2020/2021,fc-bologna,Jerdy Schouten,"9,00 mio. €",
2020/2021,fc-bologna,Mattias Svanberg,"12,00 mio. €",
2020/2021,fc-bologna,Nicolás Domínguez,"10,00 mio. €",
2020/2021,fc-bologna,Paolo Faragò,"2,00 mio. €",
2020/2021,fc-bologna,Andrea Poli,"1,00 mio. €",
2020/2021,fc-bologna,Andri Fannar Baldursson,"1,00 mio. €",
2020/2021,fc-bologna,Kingsley Michael,500 K €,
2020/2021,fc-bologna,Kacper Urbanski,200 K €,
2020/2021,fc-bologna,Dion Ruffo Luci,100 K €,
2020/2021,fc-bologna,Roberto Soriano,"10,00 mio. €",
2020/2021,fc-bologna,Musa Barrow,"20,00 mio. €",
2020/2021,fc-bologna,Nicola Sansone,"3,80 mio. €",
2020/2021,fc-bologna,Matias Rocchi,150 K €,
2020/2021,fc-bologna,Riccardo Orsolini,"15,00 mio. €",
2020/2021,fc-bologna,Andreas Skov Olsen,"6,50 mio. €",
2020/2021,fc-bologna,Emanuel Vignato,"6,00 mio. €",
2020/2021,fc-bologna,Musa Juwara,"1,00 mio. €",
2020/2021,fc-bologna,Federico Santander,"1,50 mio. €",
2020/2021,fc-bologna,Edoardo Vergani,600 K €,
2020/2021,fc-bologna,Rodrigo Palacio,400 K €,
2020/2021,fc-bologna,Simone Rabbi,300 K €,
2020/2021,fc-bologna,Mattia Pagliuca,250 K €,
2020/2021,fc-bologna,Antonio Raimondo,-,
2020/2021,parma-calcio-1913,Luigi Sepe,"3,50 mio. €",
2020/2021,parma-calcio-1913,Simone Colombi,600 K €,
2020/2021,parma-calcio-1913,Filippo Rinaldi,200 K €,
2020/2021,parma-calcio-1913,Fabrizio Alastra,100 K €,
2020/2021,parma-calcio-1913,Martin Turk,-,
2020/2021,parma-calcio-1913,Lautaro Valenti,"4,50 mio. €",
2020/2021,parma-calcio-1913,Yordan Osorio,"4,00 mio. €",
2020/2021,parma-calcio-1913,Mattia Bani,"3,00 mio. €",
2020/2021,parma-calcio-1913,Riccardo Gagliolo,"2,00 mio. €",
2020/2021,parma-calcio-1913,Daan Dierckx,"1,00 mio. €",
2020/2021,parma-calcio-1913,Kastriot Dermaku,900 K €,
2020/2021,parma-calcio-1913,Simone Iacoponi,800 K €,
2020/2021,parma-calcio-1913,Botond Balogh,800 K €,
2020/2021,parma-calcio-1913,Bruno Alves,400 K €,
2020/2021,parma-calcio-1913,Abdoul Hate Bane,50 K €,
2020/2021,parma-calcio-1913,Giuseppe Pezzella,"6,00 mio. €",
2020/2021,parma-calcio-1913,Vasilios Zagaritis,500 K €,
2020/2021,parma-calcio-1913,Matteo Darmian,"7,00 mio. €",
2020/2021,parma-calcio-1913,Andrea Conti,"4,50 mio. €",
2020/2021,parma-calcio-1913,Maxime Busi,"4,50 mio. €",
2020/2021,parma-calcio-1913,Vincent Laurini,600 K €,
2020/2021,parma-calcio-1913,Reinaldo Radu,100 K €,
2020/2021,parma-calcio-1913,Alberto Grassi,"4,50 mio. €",
2020/2021,parma-calcio-1913,Gastón Brugman,"2,00 mio. €",
2020/2021,parma-calcio-1913,Matteo Scozzarella,800 K €,
2020/2021,parma-calcio-1913,Hernani,"6,50 mio. €",
2020/2021,parma-calcio-1913,Wylan Cyprien,"6,00 mio. €",
2020/2021,parma-calcio-1913,Simon Sohm,"4,50 mio. €",
2020/2021,parma-calcio-1913,Juraj Kucka,"3,00 mio. €",
2020/2021,parma-calcio-1913,Jasmin Kurtic,"2,00 mio. €",
2020/2021,parma-calcio-1913,Hans Nicolussi Caviglia,"1,50 mio. €",
2020/2021,parma-calcio-1913,Jacopo Dezi,800 K €,
2020/2021,parma-calcio-1913,Giuseppe Carriero,250 K €,
2020/2021,parma-calcio-1913,Drissa Camara,250 K €,
2020/2021,parma-calcio-1913,Lorenzo Simonetti,100 K €,
2020/2021,parma-calcio-1913,Márk Kosznovszky,100 K €,
2020/2021,parma-calcio-1913,Giacomo Ricci,300 K €,
2020/2021,parma-calcio-1913,Juan Brunetta,"3,00 mio. €",
2020/2021,parma-calcio-1913,Valentin Mihăilă,"8,50 mio. €",
2020/2021,parma-calcio-1913,Yann Karamoh,"6,00 mio. €",
2020/2021,parma-calcio-1913,Gervinho,"1,50 mio. €",
2020/2021,parma-calcio-1913,Chaka Traorè,-,
2020/2021,parma-calcio-1913,Dennis Man,"10,00 mio. €",
2020/2021,parma-calcio-1913,Mattia Sprocati,600 K €,
2020/2021,parma-calcio-1913,Luca Siligardi,300 K €,
2020/2021,parma-calcio-1913,André Silva,-,
2020/2021,parma-calcio-1913,Joshua Zirkzee,"8,00 mio. €",
2020/2021,parma-calcio-1913,Andreas Cornelius,"6,00 mio. €",
2020/2021,parma-calcio-1913,Roberto Inglese,"6,00 mio. €",
2020/2021,parma-calcio-1913,Graziano Pellè,600 K €,
2020/2021,parma-calcio-1913,Andrea Adorante,400 K €,
2020/2021,parma-calcio-1913,Gabriele Artistico,100 K €,
2020/2021,parma-calcio-1913,Redi Kasa,50 K €,
2020/2021,sampdoria-genua,Emil Audero,"14,00 mio. €",
2020/2021,sampdoria-genua,Karlo Letica,700 K €,
2020/2021,sampdoria-genua,Nicola Ravaglia,300 K €,
2020/2021,sampdoria-genua,Lorenzo Avogadri,75 K €,
2020/2021,sampdoria-genua,Omar Colley,"6,00 mio. €",
2020/2021,sampdoria-genua,Maya Yoshida,"3,20 mio. €",
2020/2021,sampdoria-genua,Jeff Chabot,"3,00 mio. €",
2020/2021,sampdoria-genua,Lorenzo Tonelli,"2,00 mio. €",
2020/2021,sampdoria-genua,Alex Ferrari,"1,80 mio. €",
2020/2021,sampdoria-genua,Kaique Rocha,800 K €,
2020/2021,sampdoria-genua,Tommaso Augello,"4,00 mio. €",
2020/2021,sampdoria-genua,Vasco Regini,400 K €,
2020/2021,sampdoria-genua,Bartosz Bereszyński,"6,00 mio. €",
2020/2021,sampdoria-genua,Fabio Depaoli,"3,50 mio. €",
2020/2021,sampdoria-genua,Albin Ekdal,"3,00 mio. €",
2020/2021,sampdoria-genua,Morten Thorsby,"7,00 mio. €",
2020/2021,sampdoria-genua,Ronaldo Vieira,"5,00 mio. €",
2020/2021,sampdoria-genua,Valerio Verre,"3,50 mio. €",
2020/2021,sampdoria-genua,Gastón Ramírez,"3,50 mio. €",
2020/2021,sampdoria-genua,Adrien Silva,"3,00 mio. €",
2020/2021,sampdoria-genua,Kristoffer Askildsen,"1,00 mio. €",
2020/2021,sampdoria-genua,Leonardo Capezzi,800 K €,
2020/2021,sampdoria-genua,Antonio Palumbo,650 K €,
2020/2021,sampdoria-genua,Jakub Jankto,"11,00 mio. €",
2020/2021,sampdoria-genua,Mikkel Damsgaard,"13,00 mio. €",
2020/2021,sampdoria-genua,Antonio Candreva,"2,50 mio. €",
2020/2021,sampdoria-genua,Keita Baldé,"8,00 mio. €",
2020/2021,sampdoria-genua,Mehdi Léris,"1,50 mio. €",
2020/2021,sampdoria-genua,Ernesto Torregrossa,"5,50 mio. €",
2020/2021,sampdoria-genua,Manolo Gabbiadini,"5,00 mio. €",
2020/2021,sampdoria-genua,Federico Bonazzoli,"4,00 mio. €",
2020/2021,sampdoria-genua,Antonino La Gumina,"2,00 mio. €",
2020/2021,sampdoria-genua,Fabio Quagliarella,"1,00 mio. €",
2020/2021,sampdoria-genua,Nik Prelec,450 K €,
2020/2021,genua-cfc,Mattia Perin,"7,00 mio. €",
2020/2021,genua-cfc,Alberto Paleari,"1,00 mio. €",
2020/2021,genua-cfc,Federico Marchetti,200 K €,
2020/2021,genua-cfc,Lukas Zima,200 K €,
2020/2021,genua-cfc,Giuseppe Agostino,125 K €,
2020/2021,genua-cfc,Jérôme Onguéné,"3,50 mio. €",
2020/2021,genua-cfc,Mattia Bani,"3,00 mio. €",
2020/2021,genua-cfc,Davide Biraschi,"2,50 mio. €",
2020/2021,genua-cfc,Edoardo Goldaniga,"2,00 mio. €",
2020/2021,genua-cfc,Andrea Masiello,800 K €,
2020/2021,genua-cfc,Cristian Zapata,400 K €,
2020/2021,genua-cfc,Daniel Dumbrăvanu,100 K €,
2020/2021,genua-cfc,Luca Pellegrini,"9,00 mio. €",
2020/2021,genua-cfc,Lennart Czyborra,"3,50 mio. €",
2020/2021,genua-cfc,Domenico Criscito,"1,50 mio. €",
2020/2021,genua-cfc,Paolo Ghiglione,"3,40 mio. €",
2020/2021,genua-cfc,Peter Ankersen,"1,50 mio. €",
2020/2021,genua-cfc,Nicolò Rovella,"5,00 mio. €",
2020/2021,genua-cfc,Milan Badelj,"2,00 mio. €",
2020/2021,genua-cfc,Ivan Radovanovic,"1,30 mio. €",
2020/2021,genua-cfc,Lasse Schöne,750 K €,
2020/2021,genua-cfc,Valon Behrami,400 K €,
2020/2021,genua-cfc,Kevin Strootman,"5,00 mio. €",
2020/2021,genua-cfc,Stefano Sturaro,"4,50 mio. €",
2020/2021,genua-cfc,Lukas Lerager,"3,00 mio. €",
2020/2021,genua-cfc,Miha Zajc,"3,00 mio. €",
2020/2021,genua-cfc,Francesco Cassata,"2,20 mio. €",
2020/2021,genua-cfc,Manolo Portanova,"1,00 mio. €",
2020/2021,genua-cfc,Filippo Melegoni,900 K €,
2020/2021,genua-cfc,Petar Brlek,700 K €,
2020/2021,genua-cfc,Steeve-Mike Eyango,400 K €,
2020/2021,genua-cfc,Davide Zappacosta,"8,00 mio. €",
2020/2021,genua-cfc,Darian Males,"2,50 mio. €",
2020/2021,genua-cfc,Marko Pjaca,"4,00 mio. €",
2020/2021,genua-cfc,Claudiu Micovschi,250 K €,
2020/2021,genua-cfc,Giuseppe Caso,200 K €,
2020/2021,genua-cfc,Vittorio Parigini,700 K €,
2020/2021,genua-cfc,Joel Asoro,450 K €,
2020/2021,genua-cfc,Yayah Kallon,400 K €,
2020/2021,genua-cfc,Goran Pandev,500 K €,
2020/2021,genua-cfc,Gianluca Scamacca,"15,00 mio. €",
2020/2021,genua-cfc,Eldor Shomurodov,"7,00 mio. €",
2020/2021,genua-cfc,Mattia Destro,"2,50 mio. €",
2020/2021,genua-cfc,Raúl Asencio,550 K €,
2020/2021,spezia-calcio,Ivan Provedel,"2,50 mio. €",
2020/2021,spezia-calcio,Jeroen Zoet,"2,00 mio. €",
2020/2021,spezia-calcio,Titas Krapikas,300 K €,
2020/2021,spezia-calcio,Rafael,200 K €,
2020/2021,spezia-calcio,Axel Desjardins,25 K €,
2020/2021,spezia-calcio,Jeff Chabot,"3,00 mio. €",
2020/2021,spezia-calcio,Martin Erlić,"3,00 mio. €",
2020/2021,spezia-calcio,Ardian Ismajli,"2,50 mio. €",
2020/2021,spezia-calcio,Elio Capradossi,900 K €,
2020/2021,spezia-calcio,Cristian Dell'Orco,600 K €,
2020/2021,spezia-calcio,Claudio Terzi,300 K €,
2020/2021,spezia-calcio,Nicolò Bertola,-,
2020/2021,spezia-calcio,Riccardo Marchizza,"1,50 mio. €",
2020/2021,spezia-calcio,Juan Ramos,300 K €,
2020/2021,spezia-calcio,Salva Ferrer,"1,30 mio. €",
2020/2021,spezia-calcio,Luca Vignali,"1,00 mio. €",
2020/2021,spezia-calcio,Federico Mattiello,750 K €,
2020/2021,spezia-calcio,Lucien Agoumé,"5,00 mio. €",
2020/2021,spezia-calcio,Matteo Ricci,"3,50 mio. €",
2020/2021,spezia-calcio,Nahuel Estévez,"2,00 mio. €",
2020/2021,spezia-calcio,Léo Sena,"2,00 mio. €",
2020/2021,spezia-calcio,Paolo Bartolomei,550 K €,
2020/2021,spezia-calcio,Giulio Maggiore,"7,50 mio. €",
2020/2021,spezia-calcio,Tommaso Pobega,"6,00 mio. €",
2020/2021,spezia-calcio,Simone Bastoni,"3,00 mio. €",
2020/2021,spezia-calcio,Alessandro Deiola,"1,00 mio. €",
2020/2021,spezia-calcio,Jacopo Sala,500 K €,
2020/2021,spezia-calcio,Gennaro Acampora,400 K €,
2020/2021,spezia-calcio,Luca Mora,350 K €,
2020/2021,spezia-calcio,Giuseppe Mastinu,300 K €,
2020/2021,spezia-calcio,Niccolò Pietra,-,
2020/2021,spezia-calcio,Emmanuel Gyasi,"2,50 mio. €",
2020/2021,spezia-calcio,Kevin Agudelo,"3,50 mio. €",
2020/2021,spezia-calcio,Riccardo Saponara,"1,70 mio. €",
2020/2021,spezia-calcio,Diego Farias,"2,50 mio. €",
2020/2021,spezia-calcio,Daniele Verde,"1,50 mio. €",
2020/2021,spezia-calcio,M'Bala Nzola,"4,00 mio. €",
2020/2021,spezia-calcio,Roberto Piccoli,"3,00 mio. €",
2020/2021,spezia-calcio,Andrey Galabinov,700 K €,
2020/2021,fc-crotone,Alex Cordaz,500 K €,
2020/2021,fc-crotone,Marco Festa,150 K €,
2020/2021,fc-crotone,Gian Marco Crespi,150 K €,
2020/2021,fc-crotone,Francesco D'Alterio,50 K €,
2020/2021,fc-crotone,Lisandro Magallán,"2,50 mio. €",
2020/2021,fc-crotone,Sebastiano Luperto,"2,20 mio. €",
2020/2021,fc-crotone,Koffi Djidji,"1,80 mio. €",
2020/2021,fc-crotone,Giuseppe Cuomo,900 K €,
2020/2021,fc-crotone,Vladimir Golemic,900 K €,
2020/2021,fc-crotone,Luca Marrone,500 K €,
2020/2021,fc-crotone,Sergio Yakubiv,50 K €,
2020/2021,fc-crotone,Nicolás Spolli,-,
2020/2021,fc-crotone,Massimiliano Mignogna,-,
2020/2021,fc-crotone,Giovanni D'Aprile,-,
2020/2021,fc-crotone,Arkadiusz Reca,"4,00 mio. €",
2020/2021,fc-crotone,Antonio Mazzotta,200 K €,
2020/2021,fc-crotone,Pedro Pereira,"2,00 mio. €",
2020/2021,fc-crotone,Andrea Rispoli,500 K €,
2020/2021,fc-crotone,Eduardo Henrique,"1,70 mio. €",
2020/2021,fc-crotone,Jacopo Petriccione,"1,30 mio. €",
2020/2021,fc-crotone,Luca Cigarini,600 K €,
2020/2021,fc-crotone,Aristóteles Romero,150 K €,
2020/2021,fc-crotone,Niccolò Zanellato,"1,80 mio. €",
2020/2021,fc-crotone,Ahmad Benali,"1,50 mio. €",
2020/2021,fc-crotone,Milos Vulic,"1,50 mio. €",
2020/2021,fc-crotone,Giovanni Crociata,900 K €,
2020/2021,fc-crotone,Tomislav Gomelt,200 K €,
2020/2021,fc-crotone,Antonio Ranieri,-,
2020/2021,fc-crotone,Mattia Timmoneri,-,
2020/2021,fc-crotone,Salvatore Molina,"1,30 mio. €",
2020/2021,fc-crotone,Mattia Mustacchio,400 K €,
2020/2021,fc-crotone,Luis Rojas,"1,70 mio. €",
2020/2021,fc-crotone,Adam Ounas,"8,00 mio. €",
2020/2021,fc-crotone,Junior Messias,"3,50 mio. €",
2020/2021,fc-crotone,Luca Siligardi,300 K €,
2020/2021,fc-crotone,Giuseppe Borello,250 K €,
2020/2021,fc-crotone,Simy,"8,00 mio. €",
2020/2021,fc-crotone,Samuel Di Carmine,"1,20 mio. €",
2020/2021,fc-crotone,Denis Drăguș,900 K €,
2020/2021,fc-crotone,Emmanuel Rivière,700 K €,
2020/2021,fc-crotone,Augustus Kargbo,450 K €,
2020/2021,benevento-calcio,Lorenzo Montipò,"3,50 mio. €",
2020/2021,benevento-calcio,Nicolò Manfredini,150 K €,
2020/2021,benevento-calcio,Igor Lucatelli,100 K €,
2020/2021,benevento-calcio,Pier Graziano Gori,50 K €,
2020/2021,benevento-calcio,Kamil Glik,"2,00 mio. €",
2020/2021,benevento-calcio,Luca Caldirola,"1,80 mio. €",
2020/2021,benevento-calcio,Federico Barba,"1,50 mio. €",
2020/2021,benevento-calcio,Alessandro Tuia,800 K €,
2020/2021,benevento-calcio,Luca Antei,500 K €,
2020/2021,benevento-calcio,Christian Pastina,400 K €,
2020/2021,benevento-calcio,Daam Foulon,"1,00 mio. €",
2020/2021,benevento-calcio,Fabio Depaoli,"3,50 mio. €",
2020/2021,benevento-calcio,Gaetano Letizia,"2,00 mio. €",
2020/2021,benevento-calcio,Christian Maggio,300 K €,
2020/2021,benevento-calcio,Pasquale Schiattarella,"1,00 mio. €",
2020/2021,benevento-calcio,Artur Ioniță,"1,80 mio. €",
2020/2021,benevento-calcio,Bryan Dabo,"1,20 mio. €",
2020/2021,benevento-calcio,Perparim Hetemaj,900 K €,
2020/2021,benevento-calcio,Andrés Tello,750 K €,
2020/2021,benevento-calcio,Lorenzo Del Pinto,200 K €,
2020/2021,benevento-calcio,Amadou Diambo,200 K €,
2020/2021,benevento-calcio,Siriky Sanogo,100 K €,
2020/2021,benevento-calcio,Abdallah Basit,75 K €,
2020/2021,benevento-calcio,Nicolas Viola,"1,50 mio. €",
2020/2021,benevento-calcio,Dejan Vokic,100 K €,
2020/2021,benevento-calcio,Davide Masella,100 K €,
2020/2021,benevento-calcio,Riccardo Improta,"1,50 mio. €",
2020/2021,benevento-calcio,Cy Goddard,100 K €,
2020/2021,benevento-calcio,Roberto Insigne,"2,00 mio. €",
2020/2021,benevento-calcio,Iago Falque,"1,50 mio. €",
2020/2021,benevento-calcio,Gianluca Caprari,"6,00 mio. €",
2020/2021,benevento-calcio,Adolfo Gaich,"8,00 mio. €",
2020/2021,benevento-calcio,Gianluca Lapadula,"3,50 mio. €",
2020/2021,benevento-calcio,Gabriele Moncini,"1,00 mio. €",
2020/2021,benevento-calcio,Giuseppe Di Serio,500 K €,
2020/2021,benevento-calcio,Marco Sau,500 K €,
2021/2022,juventus-turin,Wojciech Szczesny,"15,00 mio. €",
2021/2022,juventus-turin,Mattia Perin,"4,00 mio. €",
2021/2022,juventus-turin,Franco Israel,"1,00 mio. €",
2021/2022,juventus-turin,Carlo Pinsoglio,400 K €,
2021/2022,juventus-turin,Zsombor Senkó,200 K €,
2021/2022,juventus-turin,Marco Raina,50 K €,
2021/2022,juventus-turin,Matthijs de Ligt,"70,00 mio. €",
2021/2022,juventus-turin,Danilo,"13,00 mio. €",
2021/2022,juventus-turin,Leonardo Bonucci,"6,00 mio. €",
2021/2022,juventus-turin,Daniele Rugani,"3,50 mio. €",
2021/2022,juventus-turin,Koni De Winter,"2,20 mio. €",
2021/2022,juventus-turin,Giorgio Chiellini,"1,50 mio. €",
2021/2022,juventus-turin,Diego Stramaccioni,350 K €,
2021/2022,juventus-turin,Luca Pellegrini,"9,00 mio. €",
2021/2022,juventus-turin,Alex Sandro,"6,00 mio. €",
2021/2022,juventus-turin,Mattia De Sciglio,"6,00 mio. €",
2021/2022,juventus-turin,Manuel Locatelli,"35,00 mio. €",
2021/2022,juventus-turin,Rodrigo Bentancur,"28,00 mio. €",
2021/2022,juventus-turin,Denis Zakaria,"27,00 mio. €",
2021/2022,juventus-turin,Arthur Melo,"18,00 mio. €",
2021/2022,juventus-turin,Martin Palumbo,700 K €,
2021/2022,juventus-turin,Weston McKennie,"25,00 mio. €",
2021/2022,juventus-turin,Adrien Rabiot,"17,00 mio. €",
2021/2022,juventus-turin,Nicolò Fagioli,"6,50 mio. €",
2021/2022,juventus-turin,Fabio Miretti,"5,00 mio. €",
2021/2022,juventus-turin,Aaron Ramsey,"3,00 mio. €",
2021/2022,juventus-turin,Filippo Ranocchia,"1,80 mio. €",
2021/2022,juventus-turin,Hans Nicolussi Caviglia,900 K €,
2021/2022,juventus-turin,Emanuele Zuelli,700 K €,
2021/2022,juventus-turin,Juan Cuadrado,"8,00 mio. €",
2021/2022,juventus-turin,Dejan Kulusevski,"40,00 mio. €",
2021/2022,juventus-turin,Marley Aké,"2,50 mio. €",
2021/2022,juventus-turin,Samuel Iling-Junior,700 K €,
2021/2022,juventus-turin,Federico Chiesa,"65,00 mio. €",
2021/2022,juventus-turin,Federico Bernardeschi,"10,00 mio. €",
