Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2023/2024,fc-stade-rennes,Mahamadou Nagida,500 K €,
2023/2024,fc-stade-rennes,Lorenz Assignon,"10,00 mio. €",
2023/2024,fc-stade-rennes,Guéla Doué,"7,00 mio. €",
2023/2024,fc-stade-rennes,Rayan Bamba,-,
2023/2024,fc-stade-rennes,Azor Matusiwa,"12,00 mio. €",
2023/2024,fc-stade-rennes,Baptiste Santamaria,"10,00 mio. €",
2023/2024,fc-stade-rennes,Nemanja Matic,"3,00 mio. €",
2023/2024,fc-stade-rennes,Benjamin Bourigeaud,"18,00 mio. €",
2023/2024,fc-stade-rennes,Enzo Le Fée,"18,00 mio. €",
2023/2024,fc-stade-rennes,Flavien Tait,"2,00 mio. €",
2023/2024,fc-stade-rennes,Djaoui Cissé,100 K €,
2023/2024,fc-stade-rennes,Lovro Majer,"20,00 mio. €",
2023/2024,fc-stade-rennes,Jérémy Doku,"65,00 mio. €",
2023/2024,fc-stade-rennes,Désiré Doué,"30,00 mio. €",
2023/2024,fc-stade-rennes,Martin Terrier,"20,00 mio. €",
2023/2024,fc-stade-rennes,Ibrahim Salah,"4,00 mio. €",
2023/2024,fc-stade-rennes,Ludovic Blas,"15,00 mio. €",
2023/2024,fc-stade-rennes,Fabian Rieder,"8,00 mio. €",
2023/2024,fc-stade-rennes,Amine Gouiri,"25,00 mio. €",
2023/2024,fc-stade-rennes,Arnaud Kalimuendo,"20,00 mio. €",
2023/2024,fc-stade-rennes,Matthis Abline,"6,00 mio. €",
2023/2024,fc-stade-rennes,Bertuğ Yıldırım,"3,50 mio. €",
2023/2024,fc-stade-rennes,Mathis Lambourde,500 K €,
2023/2024,losc-lille,Lucas Chevalier,"25,00 mio. €",
2023/2024,losc-lille,Lisandru Olmeta,200 K €,
2023/2024,losc-lille,Vito Mannone,200 K €,
2023/2024,losc-lille,Adam Jakubech,200 K €,
2023/2024,losc-lille,Tom Negrel,-,
2023/2024,losc-lille,Mohamed-Amine Ezzarhouni,-,
2023/2024,losc-lille,Leny Yoro,"50,00 mio. €",
2023/2024,losc-lille,Bafodé Diakité,"18,00 mio. €",
2023/2024,losc-lille,Tiago Djaló,"12,00 mio. €",
2023/2024,losc-lille,Alexsandro,"8,00 mio. €",
2023/2024,losc-lille,Samuel Umtiti,"2,50 mio. €",
2023/2024,losc-lille,Rafael Fernandes,"1,50 mio. €",
2023/2024,losc-lille,Ousmane Touré,50 K €,
2023/2024,losc-lille,Gabriel Gudmundsson,"5,00 mio. €",
2023/2024,losc-lille,Ismaily,"1,80 mio. €",
2023/2024,losc-lille,Vincent Burlet,-,
2023/2024,losc-lille,Tiago Santos,"15,00 mio. €",
2023/2024,losc-lille,Akim Zedadka,"2,00 mio. €",
2023/2024,losc-lille,Carlos Baleba,"22,00 mio. €",
2023/2024,losc-lille,Nabil Bentaleb,"10,00 mio. €",
2023/2024,losc-lille,Benjamin André,"8,00 mio. €",
2023/2024,losc-lille,Ignacio Miramón,"2,50 mio. €",
2023/2024,losc-lille,Lilian Baret,-,
2023/2024,losc-lille,Ayyoub Bouaddi,"6,00 mio. €",
2023/2024,losc-lille,Angel Gomes,"25,00 mio. €",
2023/2024,losc-lille,Yusuf Yazıcı,"10,00 mio. €",
2023/2024,losc-lille,Hákon Arnar Haraldsson,"9,00 mio. €",
2023/2024,losc-lille,Rémy Cabella,"3,50 mio. €",
2023/2024,losc-lille,Adame Faïz,-,
2023/2024,losc-lille,Alan Virginius,"3,50 mio. €",
2023/2024,losc-lille,Tiago Morais,"3,00 mio. €",
2023/2024,losc-lille,Ivan Cavaleiro,"2,00 mio. €",
2023/2024,losc-lille,Aaron Malouda,150 K €,
2023/2024,losc-lille,Joffrey Bazié,100 K €,
2023/2024,losc-lille,Edon Zhegrova,"25,00 mio. €",
2023/2024,losc-lille,Adam Ounas,"4,00 mio. €",
2023/2024,losc-lille,Ichem Ferrah,100 K €,
2023/2024,losc-lille,Jonathan David,"50,00 mio. €",
2023/2024,losc-lille,Andrej Ilic,"3,00 mio. €",
2023/2024,losc-lille,Amine Messoussa,400 K €,
2023/2024,losc-lille,Trévis Dago,200 K €,
2023/2024,olympique-marseille,Pau López,"10,00 mio. €",
2023/2024,olympique-marseille,Rubén Blanco,"2,00 mio. €",
2023/2024,olympique-marseille,Simon Ngapandouetnbu,300 K €,
2023/2024,olympique-marseille,Jelle Van Neck,100 K €,
2023/2024,olympique-marseille,Leonardo Balerdi,"20,00 mio. €",
2023/2024,olympique-marseille,Chancel Mbemba,"15,00 mio. €",
2023/2024,olympique-marseille,Samuel Gigot,"9,00 mio. €",
2023/2024,olympique-marseille,Isaak Touré,"7,00 mio. €",
2023/2024,olympique-marseille,Bamo Meïté,"6,00 mio. €",
2023/2024,olympique-marseille,Roggerio Nyakossi,100 K €,
2023/2024,olympique-marseille,Yakine Said M'Madi,100 K €,
2023/2024,olympique-marseille,Stéphane Sparagna,50 K €,
2023/2024,olympique-marseille,Brice Negouai,-,
2023/2024,olympique-marseille,Renan Lodi,"18,00 mio. €",
2023/2024,olympique-marseille,Quentin Merlin,"10,00 mio. €",
2023/2024,olympique-marseille,Ulisses Garcia,"4,00 mio. €",
2023/2024,olympique-marseille,Emran Soglo,"1,00 mio. €",
2023/2024,olympique-marseille,Jonathan Clauss,"12,00 mio. €",
2023/2024,olympique-marseille,Amir Murillo,"4,00 mio. €",
2023/2024,olympique-marseille,Amay Caprice,100 K €,
2023/2024,olympique-marseille,Léo Jousselin,-,
2023/2024,olympique-marseille,Geoffrey Kondogbia,"12,00 mio. €",
2023/2024,olympique-marseille,Pape Gueye,"6,00 mio. €",
2023/2024,olympique-marseille,Jean Onana,"4,00 mio. €",
2023/2024,olympique-marseille,Raimane Daou,150 K €,
2023/2024,olympique-marseille,Noam Mayoka-Tika,50 K €,
2023/2024,olympique-marseille,Mattéo Guendouzi,"25,00 mio. €",
2023/2024,olympique-marseille,Jordan Veretout,"15,00 mio. €",
2023/2024,olympique-marseille,Azzedine Ounahi,"12,00 mio. €",
2023/2024,olympique-marseille,Valentin Rongier,"12,00 mio. €",
2023/2024,olympique-marseille,Bilal Nadir,500 K €,
2023/2024,olympique-marseille,Paolo Sciortino,100 K €,
2023/2024,olympique-marseille,Gaël Lafont,-,
2023/2024,olympique-marseille,Amine Harit,"15,00 mio. €",
2023/2024,olympique-marseille,Alexandre Tunkadi,-,
2023/2024,olympique-marseille,Darryl Bakola,-,
2023/2024,olympique-marseille,Iliman Ndiaye,"15,00 mio. €",
2023/2024,olympique-marseille,Luis Henrique,"8,00 mio. €",
2023/2024,olympique-marseille,Ismaïla Sarr,"18,00 mio. €",
2023/2024,olympique-marseille,Cengiz Ünder,"14,00 mio. €",
2023/2024,olympique-marseille,François Mughe,800 K €,
2023/2024,olympique-marseille,Alexis Kabamba,-,
2023/2024,olympique-marseille,Keyliane Abdallah,-,
2023/2024,olympique-marseille,Joaquín Correa,"6,00 mio. €",
2023/2024,olympique-marseille,Vitinha,"14,00 mio. €",
2023/2024,olympique-marseille,Faris Moumbagna,"10,00 mio. €",
2023/2024,olympique-marseille,Pierre-Emerick Aubameyang,"5,00 mio. €",
2023/2024,olympique-marseille,Sofiane Sidi Ali,50 K €,
2023/2024,olympique-marseille,Iuri Moreira,-,
2023/2024,olympique-lyon,Lucas Perri,"6,00 mio. €",
2023/2024,olympique-lyon,Anthony Lopes,"4,00 mio. €",
2023/2024,olympique-lyon,Mathieu Patouillet,400 K €,
2023/2024,olympique-lyon,Justin Bengui,300 K €,
2023/2024,olympique-lyon,Rémy Riou,250 K €,
2023/2024,olympique-lyon,Duje Caleta-Car,"7,00 mio. €",
2023/2024,olympique-lyon,Sinaly Diomandé,"4,00 mio. €",
2023/2024,olympique-lyon,Adryelson,"4,00 mio. €",
2023/2024,olympique-lyon,Dejan Lovren,"1,20 mio. €",
2023/2024,olympique-lyon,Mamadou Sarr,"1,00 mio. €",
2023/2024,olympique-lyon,Nicolás Tagliafico,"8,00 mio. €",
2023/2024,olympique-lyon,Henrique Silva,"1,00 mio. €",
2023/2024,olympique-lyon,Jake O'Brien,"12,00 mio. €",
2023/2024,olympique-lyon,Ainsley Maitland-Niles,"9,00 mio. €",
2023/2024,olympique-lyon,Saël Kumbedi,"7,00 mio. €",
2023/2024,olympique-lyon,Clinton Mata,"4,00 mio. €",
2023/2024,olympique-lyon,Orel Mangala,"20,00 mio. €",
2023/2024,olympique-lyon,Johann Lepenant,"6,00 mio. €",
2023/2024,olympique-lyon,Skelly Alvero,"4,00 mio. €",
2023/2024,olympique-lyon,Nemanja Matic,"3,00 mio. €",
2023/2024,olympique-lyon,Paul Akouokou,"1,50 mio. €",
2023/2024,olympique-lyon,Maxence Caqueret,"20,00 mio. €",
2023/2024,olympique-lyon,Corentin Tolisso,"5,00 mio. €",
2023/2024,olympique-lyon,Mahamadou Diawara,"3,00 mio. €",
2023/2024,olympique-lyon,Mohamed El Arouch,"1,50 mio. €",
2023/2024,olympique-lyon,Chaïm El Djebali,300 K €,
2023/2024,olympique-lyon,Jeff Reine-Adélaïde,"2,00 mio. €",
2023/2024,olympique-lyon,Bradley Barcola,"50,00 mio. €",
2023/2024,olympique-lyon,Saïd Benrahma,"20,00 mio. €",
2023/2024,olympique-lyon,Malick Fofana,"15,00 mio. €",
2023/2024,olympique-lyon,Jeffinho,"5,00 mio. €",
2023/2024,olympique-lyon,Diego Moreira,"3,00 mio. €",
2023/2024,olympique-lyon,Rayan Cherki,"25,00 mio. €",
2023/2024,olympique-lyon,Ernest Nuamah,"18,00 mio. €",
2023/2024,olympique-lyon,Gift Orban,"15,00 mio. €",
2023/2024,olympique-lyon,Alexandre Lacazette,"9,00 mio. €",
2023/2024,olympique-lyon,Amin Sarr,"4,00 mio. €",
2023/2024,olympique-lyon,Mama Baldé,"4,00 mio. €",
2023/2024,olympique-lyon,Tino Kadewere,"2,50 mio. €",
2023/2024,ogc-nizza,Marcin Bulka,"20,00 mio. €",
2023/2024,ogc-nizza,Maxime Dupé,"1,50 mio. €",
2023/2024,ogc-nizza,Salvatore Sirigu,275 K €,
2023/2024,ogc-nizza,Teddy Boulhendi,100 K €,
2023/2024,ogc-nizza,Jean-Clair Todibo,"35,00 mio. €",
2023/2024,ogc-nizza,Youssouf Ndayishimiye,"15,00 mio. €",
2023/2024,ogc-nizza,Robson Bambu,"3,00 mio. €",
2023/2024,ogc-nizza,Dante,500 K €,
2023/2024,ogc-nizza,Amidou Doumbouya,300 K €,
2023/2024,ogc-nizza,Yannis Nahounou,50 K €,
2023/2024,ogc-nizza,Melvin Bard,"12,00 mio. €",
2023/2024,ogc-nizza,Romain Perraud,"5,00 mio. €",
2023/2024,ogc-nizza,Ayoub Amraoui,"1,50 mio. €",
2023/2024,ogc-nizza,Jordan Lotomba,"8,00 mio. €",
2023/2024,ogc-nizza,Youcef Atal,"4,30 mio. €",
2023/2024,ogc-nizza,Valentin Rosier,"4,00 mio. €",
2023/2024,ogc-nizza,Antoine Mendy,800 K €,
2023/2024,ogc-nizza,Pablo Rosario,"8,00 mio. €",
2023/2024,ogc-nizza,Alexis Beka Beka,"1,50 mio. €",
2023/2024,ogc-nizza,Reda Belahyane,500 K €,
2023/2024,ogc-nizza,Khéphren Thuram,"35,00 mio. €",
2023/2024,ogc-nizza,Hicham Boudaoui,"9,00 mio. €",
2023/2024,ogc-nizza,Morgan Sanson,"8,00 mio. €",
2023/2024,ogc-nizza,Issiaga Camara,100 K €,
2023/2024,ogc-nizza,Daouda Traoré,50 K €,
2023/2024,ogc-nizza,Sami Wattel,-,
2023/2024,ogc-nizza,Tom Louchet,"3,00 mio. €",
2023/2024,ogc-nizza,Alexis Claude-Maurice,"3,50 mio. €",
2023/2024,ogc-nizza,Jérémie Boga,"15,00 mio. €",
2023/2024,ogc-nizza,Sofiane Diop,"12,00 mio. €",
2023/2024,ogc-nizza,Billal Brahimi,"3,00 mio. €",
2023/2024,ogc-nizza,Aliou Baldé,800 K €,
2023/2024,ogc-nizza,Mohamed-Ali Cho,"10,00 mio. €",
2023/2024,ogc-nizza,Badredine Bouanani,"5,00 mio. €",
2023/2024,ogc-nizza,Kaïl Boudache,-,
2023/2024,ogc-nizza,Terem Moffi,"25,00 mio. €",
2023/2024,ogc-nizza,Gaëtan Laborde,"10,00 mio. €",
2023/2024,ogc-nizza,Evann Guessand,"8,00 mio. €",
2023/2024,rc-lens,Brice Samba,"15,00 mio. €",
2023/2024,rc-lens,Wuilker Fariñez,700 K €,
2023/2024,rc-lens,Jean-Louis Leca,200 K €,
2023/2024,rc-lens,Yannick Pandor,100 K €,
2023/2024,rc-lens,Kevin Danso,"25,00 mio. €",
2023/2024,rc-lens,Facundo Medina,"25,00 mio. €",
2023/2024,rc-lens,Jonathan Gradit,"4,50 mio. €",
2023/2024,rc-lens,Abdukodir Khusanov,"2,50 mio. €",
2023/2024,rc-lens,Julien Le Cardinal,"1,50 mio. €",
2023/2024,rc-lens,Keny Mbala,50 K €,
2023/2024,rc-lens,Deiver Machado,"4,00 mio. €",
2023/2024,rc-lens,Faitout Maouassa,"4,00 mio. €",
2023/2024,rc-lens,Jhoanner Chávez,"2,00 mio. €",
2023/2024,rc-lens,Massadio Haidara,"2,00 mio. €",
2023/2024,rc-lens,Przemyslaw Frankowski,"9,00 mio. €",
2023/2024,rc-lens,Ruben Aguilar,"5,00 mio. €",
2023/2024,rc-lens,Salis Abdul Samed,"8,00 mio. €",
2023/2024,rc-lens,Stijn Spierings,"4,50 mio. €",
2023/2024,rc-lens,Nampalys Mendy,"3,00 mio. €",
2023/2024,rc-lens,Noah Diliberto,500 K €,
2023/2024,rc-lens,Fodé Sylla,200 K €,
2023/2024,rc-lens,Tom Pouilly,-,
2023/2024,rc-lens,Andy Diouf,"9,00 mio. €",
2023/2024,rc-lens,Neil El Aynaoui,"8,00 mio. €",
2023/2024,rc-lens,Jimmy Cabot,"2,50 mio. €",
2023/2024,rc-lens,David Da Costa,"8,00 mio. €",
2023/2024,rc-lens,Angelo Fulgini,"7,00 mio. €",
2023/2024,rc-lens,Adrien Thomasson,"5,00 mio. €",
2023/2024,rc-lens,Ayanda Sishuba,500 K €,
2023/2024,rc-lens,Nolan Bonte,50 K €,
2023/2024,rc-lens,Adam Abeddou,-,
2023/2024,rc-lens,Óscar Cortés,"3,50 mio. €",
2023/2024,rc-lens,Anthony Bermont,-,
2023/2024,rc-lens,Morgan Guilavogui,"3,00 mio. €",
2023/2024,rc-lens,Elye Wahi,"35,00 mio. €",
2023/2024,rc-lens,Wesley Saïd,"4,00 mio. €",
2023/2024,rc-lens,Florian Sotoca,"3,00 mio. €",
2023/2024,rc-lens,Ibrahima Baldé,300 K €,
2023/2024,rc-strassburg-alsace,Matz Sels,"7,00 mio. €",
2023/2024,rc-strassburg-alsace,Alaa Bellaarouch,"2,00 mio. €",
2023/2024,rc-strassburg-alsace,Matthieu Dreyer,150 K €,
2023/2024,rc-strassburg-alsace,Alexandre Pierre,100 K €,
2023/2024,rc-strassburg-alsace,Abakar Sylla,"12,00 mio. €",
2023/2024,rc-strassburg-alsace,Ismaël Doukouré,"10,00 mio. €",
2023/2024,rc-strassburg-alsace,Gerzino Nyamsi,"4,50 mio. €",
2023/2024,rc-strassburg-alsace,Lucas Perrin,"3,00 mio. €",
2023/2024,rc-strassburg-alsace,Saïdou Sow,"2,50 mio. €",
2023/2024,rc-strassburg-alsace,Steven Baseya,50 K €,
2023/2024,rc-strassburg-alsace,Eduard Sobol,"1,50 mio. €",
2023/2024,rc-strassburg-alsace,Thomas Delaine,"1,00 mio. €",
2023/2024,rc-strassburg-alsace,Maxime Bastian,600 K €,
2023/2024,rc-strassburg-alsace,Elies Araar Fernandez,-,
2023/2024,rc-strassburg-alsace,Frédéric Guilbert,"4,00 mio. €",
2023/2024,rc-strassburg-alsace,Marvin Senaya,"2,00 mio. €",
2023/2024,rc-strassburg-alsace,Karol Fila,700 K €,
2023/2024,rc-strassburg-alsace,Junior Mwanga,"7,00 mio. €",
2023/2024,rc-strassburg-alsace,Ibrahima Sissoko,"6,00 mio. €",
2023/2024,rc-strassburg-alsace,Jean-Eudes Aholou,800 K €,
2023/2024,rc-strassburg-alsace,Rabby Nzingoula,300 K €,
2023/2024,rc-strassburg-alsace,Habib Diarra,"18,00 mio. €",
2023/2024,rc-strassburg-alsace,Jean-Ricner Bellegarde,"15,00 mio. €",
2023/2024,rc-strassburg-alsace,Andrey Santos,"15,00 mio. €",
2023/2024,rc-strassburg-alsace,Jessy Deminguet,"1,20 mio. €",
2023/2024,rc-strassburg-alsace,Sanjin Prcic,"1,20 mio. €",
2023/2024,rc-strassburg-alsace,Samir El Mourabet,-,
2023/2024,rc-strassburg-alsace,Tidiane Diallo,-,
2023/2024,rc-strassburg-alsace,Jérémy Sebas,500 K €,
2023/2024,rc-strassburg-alsace,Aboubacar Ali,150 K €,
2023/2024,rc-strassburg-alsace,Tom Saettel,100 K €,
2023/2024,rc-strassburg-alsace,Ângelo,"15,00 mio. €",
2023/2024,rc-strassburg-alsace,Dilane Bakwa,"10,00 mio. €",
2023/2024,rc-strassburg-alsace,Emanuel Emegha,"12,00 mio. €",
2023/2024,rc-strassburg-alsace,Moïse Sahi Dion,"2,00 mio. €",
2023/2024,rc-strassburg-alsace,Lebo Mothiba,"1,50 mio. €",
2023/2024,rc-strassburg-alsace,Kévin Gameiro,700 K €,
2023/2024,rc-strassburg-alsace,Mohamed Bechikh,150 K €,
2023/2024,rc-strassburg-alsace,Patrick Ouotro,-,
2023/2024,montpellier-hsc,Benjamin Lecomte,"3,50 mio. €",
2023/2024,montpellier-hsc,Dimitry Bertaud,"1,20 mio. €",
2023/2024,montpellier-hsc,Belmin Dizdarevic,200 K €,
2023/2024,montpellier-hsc,Maxime Estève,"7,00 mio. €",
2023/2024,montpellier-hsc,Becir Omeragic,"6,00 mio. €",
2023/2024,montpellier-hsc,Kiki Kouyaté,"5,00 mio. €",
2023/2024,montpellier-hsc,Modibo Sagnan,"3,00 mio. €",
2023/2024,montpellier-hsc,Christopher Jullien,"2,50 mio. €",
2023/2024,montpellier-hsc,Mamadou Sakho,800 K €,
2023/2024,montpellier-hsc,Téo Allix,100 K €,
2023/2024,montpellier-hsc,Issiaga Sylla,"2,50 mio. €",
2023/2024,montpellier-hsc,Lucas Mincarelli,"1,00 mio. €",
2023/2024,montpellier-hsc,Théo Sainte-Luce,"1,00 mio. €",
2023/2024,montpellier-hsc,Falaye Sacko,"4,00 mio. €",
2023/2024,montpellier-hsc,Enzo Tchato,"2,50 mio. €",
2023/2024,montpellier-hsc,Silvan Hefti,"2,50 mio. €",
2023/2024,montpellier-hsc,Joris Chotard,"10,00 mio. €",
2023/2024,montpellier-hsc,Khalil Fayad,"5,00 mio. €",
2023/2024,montpellier-hsc,Jordan Ferri,"4,50 mio. €",
2023/2024,montpellier-hsc,Léo Leroy,"1,00 mio. €",
2023/2024,montpellier-hsc,Téji Savanier,"9,00 mio. €",
2023/2024,montpellier-hsc,Sacha Delaye,300 K €,
2023/2024,montpellier-hsc,Théo Chennahi,-,
2023/2024,montpellier-hsc,Yann Karamoh,"2,50 mio. €",
2023/2024,montpellier-hsc,Wahbi Khazri,"1,80 mio. €",
2023/2024,montpellier-hsc,Arnaud Nordin,"8,00 mio. €",
2023/2024,montpellier-hsc,Mousa Tamari,"8,00 mio. €",
2023/2024,montpellier-hsc,Tanguy Coulibaly,"2,00 mio. €",
2023/2024,montpellier-hsc,Axel Gueguin,700 K €,
2023/2024,montpellier-hsc,Othmane Maamma,300 K €,
2023/2024,montpellier-hsc,Elye Wahi,"35,00 mio. €",
2023/2024,montpellier-hsc,Akor Adams,"10,00 mio. €",
2023/2024,montpellier-hsc,Kelvin Yeboah,"4,00 mio. €",
2023/2024,montpellier-hsc,Yanis Issoufou,300 K €,
2023/2024,montpellier-hsc,Serigne Faye,200 K €,
2023/2024,montpellier-hsc,Yanis Guermouche,125 K €,
2023/2024,montpellier-hsc,Junior Ndiaye,50 K €,
2023/2024,fc-toulouse,Guillaume Restes,"18,00 mio. €",
2023/2024,fc-toulouse,Álex Domínguez,300 K €,
2023/2024,fc-toulouse,Thomas Himeur,50 K €,
2023/2024,fc-toulouse,Justin Lacombe,50 K €,
2023/2024,fc-toulouse,Logan Costa,"12,00 mio. €",
2023/2024,fc-toulouse,Christian Mawissa,"9,00 mio. €",
2023/2024,fc-toulouse,Anthony Rouault,"7,00 mio. €",
2023/2024,fc-toulouse,Rasmus Nicolaisen,"6,00 mio. €",
2023/2024,fc-toulouse,Moussa Diarra,"2,00 mio. €",
2023/2024,fc-toulouse,Kévin Keben,500 K €,
2023/2024,fc-toulouse,Nicolas Wasbauer,-,
2023/2024,fc-toulouse,Gabriel Suazo,"3,50 mio. €",
2023/2024,fc-toulouse,Oliver Zandén,800 K €,
2023/2024,fc-toulouse,Ylies Aradj,-,
2023/2024,fc-toulouse,Mikkel Desler,"3,00 mio. €",
2023/2024,fc-toulouse,Warren Kamanzi,"2,00 mio. €",
2023/2024,fc-toulouse,Stijn Spierings,"4,50 mio. €",
2023/2024,fc-toulouse,Vincent Sierro,"4,00 mio. €",
2023/2024,fc-toulouse,Cristian Cásseres Jr.,"4,00 mio. €",
2023/2024,fc-toulouse,Niklas Schmidt,"3,00 mio. €",
2023/2024,fc-toulouse,Kléri Serber,250 K €,
2023/2024,fc-toulouse,Noah Lahmadi,50 K €,
2023/2024,fc-toulouse,Rafik Messali,-,
2023/2024,fc-toulouse,Aron Dønnum,"3,50 mio. €",
2023/2024,fc-toulouse,Farès Chaïbi,"18,00 mio. €",
2023/2024,fc-toulouse,Denis Genreau,"1,50 mio. €",
2023/2024,fc-toulouse,César Gelabert,"1,50 mio. €",
2023/2024,fc-toulouse,Naatan Skyttä,400 K €,
2023/2024,fc-toulouse,Edhy Zuliani,-,
2023/2024,fc-toulouse,Yann Gboho,"4,00 mio. €",
2023/2024,fc-toulouse,Ibrahim Cissoko,"1,50 mio. €",
2023/2024,fc-toulouse,Zakaria Aboukhlal,"10,00 mio. €",
2023/2024,fc-toulouse,Shavy Babicka,"2,00 mio. €",
2023/2024,fc-toulouse,Mamady Bangré,800 K €,
2023/2024,fc-toulouse,Noah Edjouma,50 K €,
2023/2024,fc-toulouse,Thijs Dallinga,"18,00 mio. €",
2023/2024,fc-toulouse,Frank Magri,"3,00 mio. €",
2023/2024,fc-toulouse,Yanis Begraoui,900 K €,
2023/2024,fc-toulouse,Bonota Traoré,50 K €,
2023/2024,stade-reims,Yehvann Diouf,"8,00 mio. €",
2023/2024,stade-reims,Alexandre Olliero,400 K €,
2023/2024,stade-reims,Ludovic Butelle,100 K €,
2023/2024,stade-reims,Joseph Okumu,"9,00 mio. €",
2023/2024,stade-reims,Emmanuel Agbadou,"9,00 mio. €",
2023/2024,stade-reims,Check Keita,"1,50 mio. €",
2023/2024,stade-reims,Yunis Abdelhamid,600 K €,
2023/2024,stade-reims,Fallou Fall,100 K €,
2023/2024,stade-reims,Arthur Tchaptchet,50 K €,
2023/2024,stade-reims,Killian Prouchet,-,
2023/2024,stade-reims,Abdoul Koné,-,
2023/2024,stade-reims,Sergio Akieme,"7,00 mio. €",
2023/2024,stade-reims,Josh Wilson-Esbrand,"4,00 mio. €",
2023/2024,stade-reims,Thibault De Smet,"4,00 mio. €",
2023/2024,stade-reims,Nhoa Sangui,-,
2023/2024,stade-reims,Thomas Foket,"6,00 mio. €",
2023/2024,stade-reims,Maxime Busi,"1,50 mio. €",
2023/2024,stade-reims,Thérence Koudou,800 K €,
2023/2024,stade-reims,Ibrahim Diakité,800 K €,
2023/2024,stade-reims,Azor Matusiwa,"12,00 mio. €",
2023/2024,stade-reims,Benjamin Stambouli,700 K €,
2023/2024,stade-reims,Amadou Koné,500 K €,
2023/2024,stade-reims,Samuel Koeberlé,150 K €,
2023/2024,stade-reims,Marshall Munetsi,"10,00 mio. €",
2023/2024,stade-reims,Teddy Teuma,"7,00 mio. €",
2023/2024,stade-reims,Amir Richardson,"6,00 mio. €",
2023/2024,stade-reims,Valentin Atangana,"1,00 mio. €",
2023/2024,stade-reims,Yaya Fofana,150 K €,
2023/2024,stade-reims,Kamory Doumbia,"5,00 mio. €",
2023/2024,stade-reims,Reda Khadra,"3,00 mio. €",
2023/2024,stade-reims,Mohamed Daramy,"10,00 mio. €",
2023/2024,stade-reims,Keito Nakamura,"9,00 mio. €",
2023/2024,stade-reims,Mamadou Diakhon,700 K €,
2023/2024,stade-reims,Ike Orazi,-,
2023/2024,stade-reims,Junya Ito,"8,00 mio. €",
2023/2024,stade-reims,Oumar Diakité,"6,00 mio. €",
2023/2024,stade-reims,Amine Salama,"2,00 mio. €",
2023/2024,stade-reims,Adama Bojang,500 K €,
2023/2024,stade-reims,Christ-Emmanuel Letono Mbondi,-,
2023/2024,fc-lorient,Yvon Mvogo,"3,00 mio. €",
2023/2024,fc-lorient,Alfred Gomis,"1,00 mio. €",
2023/2024,fc-lorient,Vito Mannone,200 K €,
2023/2024,fc-lorient,Dominique Youfeigane,150 K €,
2023/2024,fc-lorient,Montassar Talbi,"7,00 mio. €",
2023/2024,fc-lorient,Isaak Touré,"7,00 mio. €",
2023/2024,fc-lorient,Bamo Meïté,"6,00 mio. €",
2023/2024,fc-lorient,Formose Mendy,"4,50 mio. €",
2023/2024,fc-lorient,Nathaniel Adjei,"2,50 mio. €",
2023/2024,fc-lorient,Julien Laporte,"2,00 mio. €",
2023/2024,fc-lorient,Loris Mouyokolo,300 K €,
2023/2024,fc-lorient,Aurélien Pelon,-,
2023/2024,fc-lorient,Enzo Genton,-,
2023/2024,fc-lorient,Benjamin Mendy,"2,00 mio. €",
2023/2024,fc-lorient,Darlin Yongwa,"1,50 mio. €",
2023/2024,fc-lorient,Vincent Le Goff,-,
2023/2024,fc-lorient,Gédéon Kalulu,"3,50 mio. €",
2023/2024,fc-lorient,Igor Silva,"1,00 mio. €",
2023/2024,fc-lorient,Dembo Sylla,700 K €,
2023/2024,fc-lorient,Laurent Abergel,"3,00 mio. €",
2023/2024,fc-lorient,Tiemoué Bakayoko,"2,00 mio. €",
2023/2024,fc-lorient,Bonke Innocent,"1,00 mio. €",
2023/2024,fc-lorient,Carmel Mabanza,-,
2023/2024,fc-lorient,Imrân Louza,"7,00 mio. €",
2023/2024,fc-lorient,Jean-Victor Makengo,"6,00 mio. €",
2023/2024,fc-lorient,Ayman Kari,"4,00 mio. €",
2023/2024,fc-lorient,Quentin Boisgard,700 K €,
2023/2024,fc-lorient,Gino Caoki,50 K €,
2023/2024,fc-lorient,Arthur Avom,-,
2023/2024,fc-lorient,Romain Faivre,"15,00 mio. €",
2023/2024,fc-lorient,Panos Katseris,"2,50 mio. €",
2023/2024,fc-lorient,Théo Le Bris,"2,00 mio. €",
2023/2024,fc-lorient,Julien Ponceau,"3,50 mio. €",
2023/2024,fc-lorient,Royce Openda,50 K €,
2023/2024,fc-lorient,Badredine Bouanani,"5,00 mio. €",
2023/2024,fc-lorient,Joel Mvuka,"3,50 mio. €",
2023/2024,fc-lorient,Eli Junior Kroupi,"15,00 mio. €",
2023/2024,fc-lorient,Mohamed Bamba,"6,00 mio. €",
2023/2024,fc-lorient,Bamba Dieng,"4,00 mio. €",
2023/2024,fc-lorient,Aiyegun Tosin,"3,00 mio. €",
2023/2024,fc-lorient,Ibrahima Koné,"2,50 mio. €",
2023/2024,fc-lorient,Adrian Grbic,"1,20 mio. €",
2023/2024,fc-lorient,Pablo Pagis,"1,00 mio. €",
2023/2024,fc-lorient,Siriné Doucouré,"1,00 mio. €",
2023/2024,fc-lorient,Bassirou N'Diaye,500 K €,
2023/2024,fc-nantes,Alban Lafont,"9,00 mio. €",
