Saison,Équipe,Nom,Valeur marchande (euros)
2023/2024,fc-lorient,Badredine Bouanani,5000000.0
2023/2024,fc-lorient,Joel Mvuka,3500000.0
2023/2024,fc-lorient,Eli Junior Kroupi,15000000.0
2023/2024,fc-lorient,Mohamed Bamba,6000000.0
2023/2024,fc-lorient,Bamba Dieng,4000000.0
2023/2024,fc-lorient,Aiyegun Tosin,3000000.0
2023/2024,fc-lorient,Ibrahima Koné,2500000.0
2023/2024,fc-lorient,Adrian Grbic,1200000.0
2023/2024,fc-lorient,Pablo Pagis,1000000.0
2023/2024,fc-lorient,Siriné Doucouré,1000000.0
2023/2024,fc-lorient,Bassirou N'Diaye,500000.0
2023/2024,fc-nantes,Alban Lafont,9000000.0
2023/2024,fc-nantes,Rémy Descamps,1500000.0
2023/2024,fc-nantes,Hugo Barbet,150000.0
2023/2024,fc-nantes,Denis Petric,100000.0
2023/2024,fc-nantes,Nathan Zézé,5000000.0
2023/2024,fc-nantes,Eray Cömert,4000000.0
2023/2024,fc-nantes,Jean-Kévin Duverne,3500000.0
2023/2024,fc-nantes,Jean-Charles Castelletto,3500000.0
2023/2024,fc-nantes,Bastien Meupiyou,800000.0
2023/2024,fc-nantes,Nicolas Pallois,600000.0
2023/2024,fc-nantes,Junior Diaz,400000.0
2023/2024,fc-nantes,Yannis M'Bemba,100000.0
2023/2024,fc-nantes,Quentin Merlin,10000000.0
2023/2024,fc-nantes,Nicolas Cozza,3500000.0
2023/2024,fc-nantes,Jaouen Hadjam,2000000.0
2023/2024,fc-nantes,Hugo Boutsingkham,200000.0
2023/2024,fc-nantes,Ronaël Pierre-Gabriel,3500000.0
2023/2024,fc-nantes,Fabien Centonze,3000000.0
2023/2024,fc-nantes,Kelvin Amian,2500000.0
2023/2024,fc-nantes,Marcus Coco,1500000.0
2023/2024,fc-nantes,Pedro Chirivella,7000000.0
2023/2024,fc-nantes,Lamine Diack,1200000.0
2023/2024,fc-nantes,Douglas Augusto,6000000.0
2023/2024,fc-nantes,Samuel Moutoussamy,3000000.0
2023/2024,fc-nantes,Moussa Sissoko,1200000.0
2023/2024,fc-nantes,Mohamed Achi,200000.0
2023/2024,fc-nantes,Dehmaine Tabibou,50000.0
2023/2024,fc-nantes,Florent Mollet,1800000.0
2023/2024,fc-nantes,Moses Simon,12000000.0
2023/2024,fc-nantes,Bénie Traoré,4000000.0
2023/2024,fc-nantes,Stredair Appuah,500000.0
2023/2024,fc-nantes,Marquinhos,7000000.0
2023/2024,fc-nantes,Adson,4500000.0
2023/2024,fc-nantes,Abdoul Kader Bamba,900000.0
2023/2024,fc-nantes,Mostafa Mohamed,10000000.0
2023/2024,fc-nantes,Matthis Abline,6000000.0
2023/2024,fc-nantes,Ignatius Ganago,3000000.0
2023/2024,fc-nantes,Tino Kadewere,2500000.0
2023/2024,fc-nantes,Adel Mahamoud,100000.0
2023/2024,fc-nantes,Joe-Loïc Affamah,100000.0
2023/2024,stade-brest-29,Marco Bizot,4000000.0
2023/2024,stade-brest-29,Grégoire Coudert,400000.0
2023/2024,stade-brest-29,Yan Marillat,150000.0
2023/2024,stade-brest-29,Lilian Brassier,12000000.0
2023/2024,stade-brest-29,Brendan Chardonnet,8000000.0
2023/2024,stade-brest-29,Achraf Dari,2000000.0
2023/2024,stade-brest-29,Christophe Hérelle,1500000.0
2023/2024,stade-brest-29,Julien Le Cardinal,1500000.0
2023/2024,stade-brest-29,Josué Escartin,150000.0
2023/2024,stade-brest-29,Bradley Locko,12000000.0
2023/2024,stade-brest-29,Jordan Amavi,1200000.0
2023/2024,stade-brest-29,Antonin Cartillier,200000.0
2023/2024,stade-brest-29,Kenny Lala,3000000.0
2023/2024,stade-brest-29,Luck Zogbé,100000.0
2023/2024,stade-brest-29,Pierre Lees-Melou,10000000.0
2023/2024,stade-brest-29,Jonas Martin,1000000.0
2023/2024,stade-brest-29,Mahdi Camara,10000000.0
2023/2024,stade-brest-29,Hugo Magnetti,7000000.0
2023/2024,stade-brest-29,Hianga'a Mbock,700000.0
2023/2024,stade-brest-29,Kamory Doumbia,5000000.0
2023/2024,stade-brest-29,Karamoko Dembélé,900000.0
2023/2024,stade-brest-29,Adrien Lebeau,300000.0
2023/2024,stade-brest-29,Billal Brahimi,3000000.0
2023/2024,stade-brest-29,Mathias Pereira Lage,2500000.0
2023/2024,stade-brest-29,Axel Camblan,500000.0
2023/2024,stade-brest-29,Djibril Konté,50000.0
2023/2024,stade-brest-29,Romain Del Castillo,10000000.0
2023/2024,stade-brest-29,Martín Satriano,7000000.0
2023/2024,stade-brest-29,Steve Mounié,6000000.0
2023/2024,stade-brest-29,Jérémy Le Douaron,5000000.0
2023/2024,ac-le-havre,Arthur Desmas,2500000.0
2023/2024,ac-le-havre,Mohamed Koné,500000.0
2023/2024,ac-le-havre,Mathieu Gorgelin,200000.0
2023/2024,ac-le-havre,Paul Argney,150000.0
2023/2024,ac-le-havre,Arouna Sangante,10000000.0
2023/2024,ac-le-havre,Étienne Youté Kinkoué,7000000.0
2023/2024,ac-le-havre,Gautier Lloris,3000000.0
2023/2024,ac-le-havre,Yoann Salmier,1500000.0
2023/2024,ac-le-havre,Yoni Gomis,50000.0
2023/2024,ac-le-havre,Christopher Operi,4000000.0
2023/2024,ac-le-havre,Cheick Doumbia,50000.0
2023/2024,ac-le-havre,Loïc Nego,900000.0
2023/2024,ac-le-havre,Oualid El Hajjam,800000.0
2023/2024,ac-le-havre,Abdoulaye Touré,3000000.0
2023/2024,ac-le-havre,Oussama Targhalline,2500000.0
2023/2024,ac-le-havre,Rassoul Ndiaye,2500000.0
2023/2024,ac-le-havre,Nolan Mbemba,350000.0
2023/2024,ac-le-havre,Aloïs Confais,250000.0
2023/2024,ac-le-havre,Daler Kuzyaev,8000000.0
2023/2024,ac-le-havre,Yassine Kechta,5000000.0
2023/2024,ac-le-havre,Simon Ebonog,100000.0
2023/2024,ac-le-havre,Nabil Alioui,3200000.0
2023/2024,ac-le-havre,Mokrane Bentoumi,50000.0
2023/2024,ac-le-havre,Antoine Joujou,1500000.0
2023/2024,ac-le-havre,Issa Soumaré,800000.0
2023/2024,ac-le-havre,Kandet Diawara,400000.0
2023/2024,ac-le-havre,Josué Casimir,3000000.0
2023/2024,ac-le-havre,Emmanuel Sabbi,2500000.0
2023/2024,ac-le-havre,Samuel Grandsir,1500000.0
2023/2024,ac-le-havre,Mohamed Bayo,5000000.0
2023/2024,ac-le-havre,André Ayew,1000000.0
2023/2024,ac-le-havre,Elysée Logbo,800000.0
2023/2024,ac-le-havre,Steve Ngoura,400000.0
2023/2024,fc-metz,Guillaume Dietsch,600000.0
2023/2024,fc-metz,Alexandre Oukidja,500000.0
2023/2024,fc-metz,Marc-Aurèle Caillard,200000.0
2023/2024,fc-metz,Fali Candé,2500000.0
2023/2024,fc-metz,Christophe Hérelle,1500000.0
2023/2024,fc-metz,Sadibou Sané,800000.0
2023/2024,fc-metz,Aboubacar Lô,300000.0
2023/2024,fc-metz,Ismaël Traoré,250000.0
2023/2024,fc-metz,Albin Demouchy,50000.0
2023/2024,fc-metz,Matthieu Udol,2500000.0
2023/2024,fc-metz,Kevin Van Den Kerkhof,3000000.0
2023/2024,fc-metz,Koffi Kouao,1500000.0
2023/2024,fc-metz,Maxime Colin,900000.0
2023/2024,fc-metz,Sofiane Alakouch,500000.0
2023/2024,fc-metz,Habib Maïga,2500000.0
2023/2024,fc-metz,Danley Jean Jacques,2000000.0
2023/2024,fc-metz,Kévin N'Doram,1500000.0
2023/2024,fc-metz,Warren Tchimbembé,300000.0
2023/2024,fc-metz,Lamine Camara,10000000.0
2023/2024,fc-metz,Arthur Atta,1000000.0
2023/2024,fc-metz,Jean N'Guessan,800000.0
2023/2024,fc-metz,Joseph Nduquidi,800000.0
2023/2024,fc-metz,Sami Lahssaini,400000.0
2023/2024,fc-metz,Youssef Maziz,1500000.0
2023/2024,fc-metz,Cheikh Sabaly,2000000.0
2023/2024,fc-metz,Papa Amadou Diallo,1000000.0
2023/2024,fc-metz,Didier Lamkel Zé,1000000.0
2023/2024,fc-metz,Maïdine Douane,200000.0
2023/2024,fc-metz,Ablie Jallow,2000000.0
2023/2024,fc-metz,Joel Asoro,1500000.0
2023/2024,fc-metz,Malick Mbaye,500000.0
2023/2024,fc-metz,Georges Mikautadze,15000000.0
2023/2024,fc-metz,Óscar Estupiñán,4000000.0
2023/2024,fc-metz,Simon Elisor,1000000.0
2023/2024,fc-metz,Benjamin Tetteh,1000000.0
2023/2024,fc-metz,Ibou Sané,300000.0
2023/2024,clermont-foot-63,Mory Diaw,1800000.0
2023/2024,clermont-foot-63,Massamba N'Diaye,500000.0
2023/2024,clermont-foot-63,Théo Borne,50000.0
2023/2024,clermont-foot-63,Alidu Seidu,9000000.0
2023/2024,clermont-foot-63,Chrislain Matsima,7000000.0
2023/2024,clermont-foot-63,Mateusz Wieteska,3000000.0
2023/2024,clermont-foot-63,Maximiliano Caufriez,2500000.0
2023/2024,clermont-foot-63,Jérémy Jacquet,500000.0
2023/2024,clermont-foot-63,Florent Ogier,300000.0
2023/2024,clermont-foot-63,Ivan M'Bahia,50000.0
2023/2024,clermont-foot-63,Neto Borges,3000000.0
2023/2024,clermont-foot-63,Yoël Armougom,300000.0
2023/2024,clermont-foot-63,Andy Pelmard,3500000.0
2023/2024,clermont-foot-63,Cheick Oumar Konaté,1500000.0
2023/2024,clermont-foot-63,Mehdi Zeffane,500000.0
2023/2024,clermont-foot-63,Yohann Magnin,2000000.0
2023/2024,clermont-foot-63,Maxime Gonalons,700000.0
2023/2024,clermont-foot-63,Johan Gastien,500000.0
2023/2024,clermont-foot-63,Habib Keïta,1000000.0
2023/2024,clermont-foot-63,Muhammed Cham,6000000.0
2023/2024,clermont-foot-63,Aïman Maurer,500000.0
2023/2024,clermont-foot-63,Abdellah Baallal,50000.0
2023/2024,clermont-foot-63,Alan Virginius,3500000.0
2023/2024,clermont-foot-63,Elbasan Rashani,1500000.0
2023/2024,clermont-foot-63,Jérémie Bela,600000.0
2023/2024,clermont-foot-63,Jim Allevinah,2000000.0
2023/2024,clermont-foot-63,Bilal Boutobba,1800000.0
2023/2024,clermont-foot-63,Mohamed-Amine Bouchenna,200000.0
2023/2024,clermont-foot-63,Shamar Nicholson,5000000.0
2023/2024,clermont-foot-63,Grejohn Kyei,1500000.0
2023/2024,clermont-foot-63,Komnen Andric,1000000.0
