Saison,Équipe,Nom,Valeur marchande (euros)
2023/2024,ud-almeria,Dion Lopy,10000000.0
2023/2024,ud-almeria,Lucas Robertone,7000000.0
2023/2024,ud-almeria,Iddrisu Baba,2200000.0
2023/2024,ud-almeria,Arnau Puigmal,1800000.0
2023/2024,ud-almeria,Gonzalo Melero,1800000.0
2023/2024,ud-almeria,Marcos Peña,1000000.0
2023/2024,ud-almeria,Gui Guedes,900000.0
2023/2024,ud-almeria,Martin Svidersky,300000.0
2023/2024,ud-almeria,Sergio Arribas,10000000.0
2023/2024,ud-almeria,Jonathan Viera,1000000.0
2023/2024,ud-almeria,Largie Ramazani,5000000.0
2023/2024,ud-almeria,Lázaro,3500000.0
2023/2024,ud-almeria,Luka Romero,5000000.0
2023/2024,ud-almeria,Adrián Embarba,1800000.0
2023/2024,ud-almeria,Arvin Appiah,400000.0
2023/2024,ud-almeria,Luis Suárez,3500000.0
2023/2024,ud-almeria,Ibrahima Koné,2500000.0
2023/2024,ud-almeria,Léo Baptistão,1500000.0
2023/2024,ud-almeria,Choco Lozano,1200000.0
2023/2024,ud-almeria,Marko Milovanovic,900000.0
2023/2024,ud-almeria,Marciano Sanca,800000.0
2023/2024,rcd-mallorca,Predrag Rajković,10000000.0
2023/2024,rcd-mallorca,Dominik Greif,2500000.0
2023/2024,rcd-mallorca,Iván Cuéllar,100000.0
2023/2024,rcd-mallorca,Pere García,50000.0
2023/2024,rcd-mallorca,Martin Valjent,6000000.0
2023/2024,rcd-mallorca,José Copete,2800000.0
2023/2024,rcd-mallorca,Siebe Van der Heyden,2000000.0
2023/2024,rcd-mallorca,Antonio Raíllo,2000000.0
2023/2024,rcd-mallorca,Matija Nastasić,1500000.0
2023/2024,rcd-mallorca,David López,100000.0
2023/2024,rcd-mallorca,Toni Lato,3500000.0
2023/2024,rcd-mallorca,Jaume Costa,900000.0
2023/2024,rcd-mallorca,Marcos Fernández,50000.0
2023/2024,rcd-mallorca,Pablo Maffeo,5000000.0
2023/2024,rcd-mallorca,Giovanni González,3000000.0
2023/2024,rcd-mallorca,Nacho Vidal,2000000.0
2023/2024,rcd-mallorca,Miguelito,50000.0
2023/2024,rcd-mallorca,Samú Costa,10000000.0
2023/2024,rcd-mallorca,Omar Mascarell,1000000.0
2023/2024,rcd-mallorca,Sergi Darder,6000000.0
2023/2024,rcd-mallorca,Manu Morlanes,2500000.0
2023/2024,rcd-mallorca,Antonio Sánchez,2500000.0
2023/2024,rcd-mallorca,Rubén Quintanilla,50000.0
2023/2024,rcd-mallorca,Dani Rodríguez,1000000.0
2023/2024,rcd-mallorca,Daniel Luna,300000.0
2023/2024,rcd-mallorca,Nemanja Radonjić,2800000.0
2023/2024,rcd-mallorca,Javi Llabrés,700000.0
2023/2024,rcd-mallorca,Amath Ndiaye,1500000.0
2023/2024,rcd-mallorca,Vedat Muriqi,12000000.0
2023/2024,rcd-mallorca,Cyle Larin,4000000.0
2023/2024,rcd-mallorca,Abdón Prats,1800000.0
2023/2024,rayo-vallecano,Stole Dimitrievski,4000000.0
2023/2024,rayo-vallecano,Dani Cárdenas,1800000.0
2023/2024,rayo-vallecano,Miguel Ángel Morro,600000.0
2023/2024,rayo-vallecano,Florian Lejeune,3000000.0
2023/2024,rayo-vallecano,Abdul Mumin,2500000.0
2023/2024,rayo-vallecano,Aridane Hernández,800000.0
2023/2024,rayo-vallecano,Jorge Moreno,500000.0
2023/2024,rayo-vallecano,Martín Pascual,300000.0
2023/2024,rayo-vallecano,Alfonso Espino,2400000.0
2023/2024,rayo-vallecano,Pep Chavarría,2000000.0
2023/2024,rayo-vallecano,Iván Balliu,2000000.0
2023/2024,rayo-vallecano,Andrei Rațiu,1400000.0
2023/2024,rayo-vallecano,Miguel Crespo,4000000.0
2023/2024,rayo-vallecano,Óscar Valentín,4000000.0
2023/2024,rayo-vallecano,Kike Pérez,3000000.0
2023/2024,rayo-vallecano,Unai López,3000000.0
2023/2024,rayo-vallecano,Pathé Ciss,2500000.0
2023/2024,rayo-vallecano,Randy Nteka,1500000.0
2023/2024,rayo-vallecano,José Pozo,1000000.0
2023/2024,rayo-vallecano,Oscar Trejo,1000000.0
2023/2024,rayo-vallecano,Álvaro García,3000000.0
2023/2024,rayo-vallecano,Bebé,600000.0
2023/2024,rayo-vallecano,Pablo Muñoz,50000.0
2023/2024,rayo-vallecano,Jorge de Frutos,4000000.0
2023/2024,rayo-vallecano,Salvi Sánchez,1200000.0
2023/2024,rayo-vallecano,Isi Palazón,8000000.0
2023/2024,rayo-vallecano,Sergio Camello,3000000.0
2023/2024,rayo-vallecano,Raúl de Tomás,2000000.0
2023/2024,rayo-vallecano,Radamel Falcao,800000.0
2023/2024,fc-cadiz,Conan Ledesma,5000000.0
2023/2024,fc-cadiz,David Gil,700000.0
2023/2024,fc-cadiz,Victor Aznar,100000.0
2023/2024,fc-cadiz,Nando Almodóvar,50000.0
2023/2024,fc-cadiz,Fali,2000000.0
2023/2024,fc-cadiz,Víctor Chust,2000000.0
2023/2024,fc-cadiz,Aiham Ousou,1800000.0
2023/2024,fc-cadiz,Jorge Meré,1000000.0
2023/2024,fc-cadiz,Luis Hernández,500000.0
2023/2024,fc-cadiz,Momo Mbaye,400000.0
2023/2024,fc-cadiz,Álex Morata,150000.0
2023/2024,fc-cadiz,Adri Miranda,100000.0
2023/2024,fc-cadiz,Adrián Salguero,100000.0
2023/2024,fc-cadiz,Javi Hernández,2500000.0
2023/2024,fc-cadiz,Lucas Pires,2000000.0
2023/2024,fc-cadiz,Julio Cabrera,150000.0
2023/2024,fc-cadiz,Iza Carcelén,1500000.0
2023/2024,fc-cadiz,Joseba Zaldua,900000.0
2023/2024,fc-cadiz,Diadié Samassékou,2000000.0
2023/2024,fc-cadiz,José Mari,200000.0
2023/2024,fc-cadiz,Rominigue Kouamé,2000000.0
2023/2024,fc-cadiz,Rubén Alcaraz,1500000.0
2023/2024,fc-cadiz,Álex Fernández,1500000.0
2023/2024,fc-cadiz,Gonzalo Escalante,1500000.0
2023/2024,fc-cadiz,Fede San Emeterio,1500000.0
2023/2024,fc-cadiz,Álvaro Bastida,300000.0
2023/2024,fc-cadiz,Martín Calderón,200000.0
2023/2024,fc-cadiz,Moussa Diakité,150000.0
2023/2024,fc-cadiz,Robert Navarro,6000000.0
2023/2024,fc-cadiz,Juanmi,6000000.0
2023/2024,fc-cadiz,Darwin Machís,2000000.0
2023/2024,fc-cadiz,Brian Ocampo,900000.0
2023/2024,fc-cadiz,José Antonio de la Rosa,300000.0
2023/2024,fc-cadiz,Iván Alejo,1500000.0
2023/2024,fc-cadiz,Nico Njalla,150000.0
2023/2024,fc-cadiz,Chris Ramos,4000000.0
2023/2024,fc-cadiz,Milutin Osmajic,2000000.0
2023/2024,fc-cadiz,Maxi Gómez,2000000.0
2023/2024,fc-cadiz,Rubén Sobrino,1400000.0
2023/2024,fc-cadiz,Roger Martí,1200000.0
2023/2024,fc-cadiz,Sergi Guardiola,800000.0
2023/2024,fc-cadiz,Etta Eyong,300000.0
2023/2024,fc-cadiz,Álvaro Negredo,300000.0
2023/2024,fc-cadiz,Borja Vázquez,50000.0
