Saison,Équipe,Nom,Valeur marchande (euros)
2022/2023,wolverhampton-wanderers,Chiquinho,2000000.0
2022/2023,wolverhampton-wanderers,Pedro Neto,28000000.0
2022/2023,wolverhampton-wanderers,Daniel Podence,20000000.0
2022/2023,wolverhampton-wanderers,Pablo Sarabia,14000000.0
2022/2023,wolverhampton-wanderers,Adama Traoré,10000000.0
2022/2023,wolverhampton-wanderers,Matheus Cunha,25000000.0
2022/2023,wolverhampton-wanderers,Sasa Kalajdzic,15000000.0
2022/2023,wolverhampton-wanderers,Hee-chan Hwang,12000000.0
2022/2023,wolverhampton-wanderers,Raúl Jiménez,6000000.0
2022/2023,wolverhampton-wanderers,Diego Costa,2000000.0
2022/2023,leicester-city,Danny Ward,6000000.0
2022/2023,leicester-city,Daniel Iversen,5000000.0
2022/2023,leicester-city,Alex Smithies,500000.0
2022/2023,leicester-city,Wesley Fofana,55000000.0
2022/2023,leicester-city,Wout Faes,20000000.0
2022/2023,leicester-city,Çağlar Söyüncü,15000000.0
2022/2023,leicester-city,Harry Souttar,15000000.0
2022/2023,leicester-city,Daniel Amartey,12000000.0
2022/2023,leicester-city,Jannik Vestergaard,4000000.0
2022/2023,leicester-city,Jonny Evans,2000000.0
2022/2023,leicester-city,Lewis Brunt,100000.0
2022/2023,leicester-city,Victor Kristiansen,12000000.0
2022/2023,leicester-city,Luke Thomas,12000000.0
2022/2023,leicester-city,Ryan Bertrand,800000.0
2022/2023,leicester-city,Timothy Castagne,25000000.0
2022/2023,leicester-city,James Justin,20000000.0
2022/2023,leicester-city,Ricardo Pereira,10000000.0
2022/2023,leicester-city,Wilfred Ndidi,25000000.0
2022/2023,leicester-city,Boubakary Soumaré,20000000.0
2022/2023,leicester-city,Hamza Choudhury,5000000.0
2022/2023,leicester-city,Nampalys Mendy,2500000.0
2022/2023,leicester-city,Sammy Braybrooke,250000.0
2022/2023,leicester-city,Youri Tielemans,25000000.0
2022/2023,leicester-city,Kiernan Dewsbury-Hall,25000000.0
2022/2023,leicester-city,Dennis Praet,7000000.0
2022/2023,leicester-city,Marc Albrighton,1000000.0
2022/2023,leicester-city,James Maddison,60000000.0
2022/2023,leicester-city,Harvey Barnes,35000000.0
2022/2023,leicester-city,Tetê,25000000.0
2022/2023,leicester-city,Kasey McAteer,250000.0
2022/2023,leicester-city,Kelechi Iheanacho,18000000.0
2022/2023,leicester-city,Patson Daka,18000000.0
2022/2023,leicester-city,Ayoze Pérez,6000000.0
2022/2023,leicester-city,Jamie Vardy,2500000.0
2022/2023,leicester-city,George Hirst,800000.0
2022/2023,west-ham-united,Alphonse Areola,8000000.0
2022/2023,west-ham-united,Lukasz Fabianski,900000.0
2022/2023,west-ham-united,Darren Randolph,400000.0
2022/2023,west-ham-united,Nathan Trott,400000.0
2022/2023,west-ham-united,Krisztián Hegyi,250000.0
2022/2023,west-ham-united,Joseph Anang,100000.0
2022/2023,west-ham-united,Nayef Aguerd,35000000.0
2022/2023,west-ham-united,Kurt Zouma,22000000.0
2022/2023,west-ham-united,Thilo Kehrer,18000000.0
2022/2023,west-ham-united,Craig Dawson,2000000.0
2022/2023,west-ham-united,Angelo Ogbonna,900000.0
2022/2023,west-ham-united,Jamal Baptiste,250000.0
2022/2023,west-ham-united,Emerson,12000000.0
2022/2023,west-ham-united,Aaron Cresswell,1200000.0
2022/2023,west-ham-united,Oliver Scarles,200000.0
2022/2023,west-ham-united,Ben Johnson,10000000.0
2022/2023,west-ham-united,Vladimír Coufal,9000000.0
2022/2023,west-ham-united,Harrison Ashby,1000000.0
2022/2023,west-ham-united,Tomas Soucek,35000000.0
2022/2023,west-ham-united,Flynn Downes,9000000.0
2022/2023,west-ham-united,Conor Coventry,1800000.0
2022/2023,west-ham-united,Pierre Ekwah,500000.0
2022/2023,west-ham-united,Keenan Appiah-Forson,300000.0
2022/2023,west-ham-united,Freddie Potts,250000.0
2022/2023,west-ham-united,Declan Rice,90000000.0
2022/2023,west-ham-united,Dan Chesters,250000.0
2022/2023,west-ham-united,Lucas Paquetá,45000000.0
2022/2023,west-ham-united,Pablo Fornals,22000000.0
2022/2023,west-ham-united,Nikola Vlašić,17000000.0
2022/2023,west-ham-united,Manuel Lanzini,6000000.0
2022/2023,west-ham-united,Kamarai Swyer,150000.0
2022/2023,west-ham-united,Saïd Benrahma,25000000.0
2022/2023,west-ham-united,Maxwel Cornet,12000000.0
2022/2023,west-ham-united,Armstrong Oko-Flex,500000.0
2022/2023,west-ham-united,Jarrod Bowen,38000000.0
2022/2023,west-ham-united,Gianluca Scamacca,22000000.0
2022/2023,west-ham-united,Danny Ings,12000000.0
2022/2023,west-ham-united,Michail Antonio,7000000.0
2022/2023,west-ham-united,Divin Mubama,250000.0
2022/2023,fc-southampton,Gavin Bazunu,15000000.0
2022/2023,fc-southampton,Alex McCarthy,1200000.0
2022/2023,fc-southampton,Willy Caballero,150000.0
2022/2023,fc-southampton,Armel Bella-Kotchap,20000000.0
2022/2023,fc-southampton,Mohammed Salisu,18000000.0
2022/2023,fc-southampton,Jan Bednarek,14000000.0
2022/2023,fc-southampton,Duje Caleta-Car,11000000.0
2022/2023,fc-southampton,Lyanco,3500000.0
2022/2023,fc-southampton,Jack Stephens,3500000.0
2022/2023,fc-southampton,Dynel Simeu,800000.0
2022/2023,fc-southampton,Romain Perraud,12000000.0
2022/2023,fc-southampton,Juan Larios,7000000.0
2022/2023,fc-southampton,Kyle Walker-Peters,25000000.0
2022/2023,fc-southampton,Tino Livramento,25000000.0
2022/2023,fc-southampton,Ainsley Maitland-Niles,8000000.0
2022/2023,fc-southampton,Yan Valery,2000000.0
2022/2023,fc-southampton,James Bree,2000000.0
2022/2023,fc-southampton,Lewis Payne,200000.0
2022/2023,fc-southampton,Roméo Lavia,32000000.0
2022/2023,fc-southampton,Ibrahima Diallo,7000000.0
2022/2023,fc-southampton,Oriol Romeu,5000000.0
2022/2023,fc-southampton,James Ward-Prowse,38000000.0
2022/2023,fc-southampton,Carlos Alcaraz,15000000.0
2022/2023,fc-southampton,Joe Aribo,11000000.0
2022/2023,fc-southampton,Stuart Armstrong,4500000.0
2022/2023,fc-southampton,Will Smallbone,3500000.0
2022/2023,fc-southampton,Ryan Finnigan,250000.0
2022/2023,fc-southampton,Nathan Tella,18000000.0
2022/2023,fc-southampton,Diamond Edwards,150000.0
2022/2023,fc-southampton,Kamaldeen Sulemana,22000000.0
2022/2023,fc-southampton,Moussa Djenepo,8000000.0
2022/2023,fc-southampton,Samuel Edozie,8000000.0
2022/2023,fc-southampton,Mislav Orsic,5000000.0
2022/2023,fc-southampton,Nathan Redmond,10000000.0
2022/2023,fc-southampton,Mohamed Elyounoussi,9000000.0
2022/2023,fc-southampton,Theo Walcott,1000000.0
2022/2023,fc-southampton,Ché Adams,20000000.0
2022/2023,fc-southampton,Paul Onuachu,13000000.0
2022/2023,fc-southampton,Adam Armstrong,10000000.0
2022/2023,fc-southampton,Sékou Mara,10000000.0
2022/2023,fc-southampton,Dan Nlundulu,900000.0
2022/2023,fc-southampton,Dom Ballard,300000.0
2022/2023,fc-everton,Jordan Pickford,22000000.0
2022/2023,fc-everton,Asmir Begovic,800000.0
2022/2023,fc-everton,Eldin Jakupović,200000.0
2022/2023,fc-everton,Andy Lonergan,150000.0
2022/2023,fc-everton,James Tarkowski,18000000.0
2022/2023,fc-everton,Ben Godfrey,13000000.0
2022/2023,fc-everton,Conor Coady,12000000.0
2022/2023,fc-everton,Michael Keane,10000000.0
2022/2023,fc-everton,Yerry Mina,10000000.0
2022/2023,fc-everton,Mason Holgate,9000000.0
2022/2023,fc-everton,Reece Welch,500000.0
2022/2023,fc-everton,Vitaliy Mykolenko,25000000.0
2022/2023,fc-everton,Rúben Vinagre,4000000.0
2022/2023,fc-everton,Nathan Patterson,16000000.0
2022/2023,fc-everton,Séamus Coleman,1000000.0
2022/2023,fc-everton,Kyle John,150000.0
2022/2023,fc-everton,Amadou Onana,45000000.0
2022/2023,fc-everton,James Garner,14000000.0
2022/2023,fc-everton,Allan,6000000.0
2022/2023,fc-everton,Idrissa Gueye,5000000.0
2022/2023,fc-everton,Jean-Philippe Gbamin,4800000.0
2022/2023,fc-everton,André Gomes,16000000.0
2022/2023,fc-everton,Abdoulaye Doucouré,12000000.0
2022/2023,fc-everton,Tom Davies,9000000.0
2022/2023,fc-everton,Lewis Warrington,500000.0
2022/2023,fc-everton,Isaac Price,400000.0
2022/2023,fc-everton,Dwight McNeil,20000000.0
2022/2023,fc-everton,Dele Alli,8000000.0
2022/2023,fc-everton,Anthony Gordon,35000000.0
2022/2023,fc-everton,Alex Iwobi,28000000.0
2022/2023,fc-everton,Demarai Gray,20000000.0
2022/2023,fc-everton,Andros Townsend,1500000.0
2022/2023,fc-everton,Stanley Mills,150000.0
2022/2023,fc-everton,Dominic Calvert-Lewin,25000000.0
2022/2023,fc-everton,Neal Maupay,10000000.0
2022/2023,fc-everton,Tom Cannon,5000000.0
2022/2023,fc-everton,Ellis Simms,4000000.0
2022/2023,fc-everton,Salomón Rondón,2000000.0
2022/2023,nottingham-forest,Dean Henderson,18000000.0
2022/2023,nottingham-forest,Keylor Navas,4000000.0
2022/2023,nottingham-forest,Wayne Hennessey,400000.0
2022/2023,nottingham-forest,Jordan Smith,250000.0
2022/2023,nottingham-forest,Adnan Kanuric,150000.0
2022/2023,nottingham-forest,Moussa Niakhaté,18000000.0
2022/2023,nottingham-forest,Loïc Badé,12000000.0
2022/2023,nottingham-forest,Joe Worrall,12000000.0
2022/2023,nottingham-forest,Scott McKenna,10000000.0
2022/2023,nottingham-forest,Giulian Biancone,6000000.0
2022/2023,nottingham-forest,Jonathan Panzo,3000000.0
2022/2023,nottingham-forest,Willy Boly,2500000.0
2022/2023,nottingham-forest,Loïc Mbe Soh,2000000.0
2022/2023,nottingham-forest,Felipe,2000000.0
2022/2023,nottingham-forest,Steve Cook,1800000.0
2022/2023,nottingham-forest,Aaron Donnelly,400000.0
2022/2023,nottingham-forest,Zach Abbott,250000.0
2022/2023,nottingham-forest,Renan Lodi,20000000.0
2022/2023,nottingham-forest,Omar Richards,5000000.0
2022/2023,nottingham-forest,Harry Toffolo,3500000.0
2022/2023,nottingham-forest,Neco Williams,20000000.0
2022/2023,nottingham-forest,Serge Aurier,8000000.0
2022/2023,nottingham-forest,Danilo,28000000.0
2022/2023,nottingham-forest,Orel Mangala,16000000.0
2022/2023,nottingham-forest,Cheikhou Kouyaté,2000000.0
2022/2023,nottingham-forest,Jack Colback,600000.0
2022/2023,nottingham-forest,Ryan Yates,11000000.0
2022/2023,nottingham-forest,Lewis O'Brien,8000000.0
2022/2023,nottingham-forest,Remo Freuler,8000000.0
2022/2023,nottingham-forest,Jonjo Shelvey,5000000.0
2022/2023,nottingham-forest,Cafú,600000.0
2022/2023,nottingham-forest,Harry Arter,400000.0
2022/2023,nottingham-forest,Oliver Hammond,250000.0
2022/2023,nottingham-forest,Alex Gibson-Hammond,150000.0
2022/2023,nottingham-forest,Morgan Gibbs-White,40000000.0
2022/2023,nottingham-forest,Gustavo Scarpa,10000000.0
2022/2023,nottingham-forest,Jesse Lingard,8000000.0
2022/2023,nottingham-forest,Alex Mighten,600000.0
2022/2023,nottingham-forest,Brennan Johnson,38000000.0
2022/2023,nottingham-forest,Josh Bowler,1800000.0
2022/2023,nottingham-forest,Taiwo Awoniyi,25000000.0
2022/2023,nottingham-forest,Emmanuel Dennis,8000000.0
2022/2023,nottingham-forest,Chris Wood,8000000.0
2022/2023,nottingham-forest,Sam Surridge,5000000.0
2022/2023,nottingham-forest,André Ayew,1800000.0
2022/2023,nottingham-forest,Dale Taylor,500000.0
2022/2023,nottingham-forest,Lyle Taylor,300000.0
2022/2023,fc-brentford,David Raya,30000000.0
2022/2023,fc-brentford,Thomas Strakosha,3500000.0
2022/2023,fc-brentford,Matthew Cox,500000.0
2022/2023,fc-brentford,Ellery Balcombe,300000.0
2022/2023,fc-brentford,Kristoffer Ajer,16000000.0
2022/2023,fc-brentford,Ethan Pinnock,14000000.0
2022/2023,fc-brentford,Mads Bech Sørensen,2500000.0
2022/2023,fc-brentford,Pontus Jansson,2500000.0
2022/2023,fc-brentford,Ben Mee,2000000.0
2022/2023,fc-brentford,Zanka,1500000.0
2022/2023,fc-brentford,Charlie Goode,600000.0
2022/2023,fc-brentford,Tristan Crama,100000.0
2022/2023,fc-brentford,Rico Henry,28000000.0
2022/2023,fc-brentford,Aaron Hickey,25000000.0
2022/2023,fc-brentford,Mads Roerslev,6000000.0
2022/2023,fc-brentford,Fin Stevens,300000.0
2022/2023,fc-brentford,Vitaly Janelt,20000000.0
2022/2023,fc-brentford,Christian Nørgaard,16000000.0
2022/2023,fc-brentford,Mathias Jensen,22000000.0
2022/2023,fc-brentford,Josh Dasilva,16000000.0
2022/2023,fc-brentford,Frank Onyeka,8000000.0
2022/2023,fc-brentford,Shandon Baptiste,3000000.0
2022/2023,fc-brentford,Ryan Trevitt,100000.0
2022/2023,fc-brentford,Mikkel Damsgaard,13000000.0
2022/2023,fc-brentford,Saman Ghoddos,2000000.0
2022/2023,fc-brentford,Yegor Yarmolyuk,400000.0
2022/2023,fc-brentford,Alex Gilbert,100000.0
2022/2023,fc-brentford,Kevin Schade,25000000.0
2022/2023,fc-brentford,Keane Lewis-Potter,12000000.0
2022/2023,fc-brentford,Sergi Canós,9000000.0
2022/2023,fc-brentford,Tariqe Fosu,1800000.0
2022/2023,fc-brentford,Bryan Mbeumo,35000000.0
2022/2023,fc-brentford,Ivan Toney,35000000.0
2022/2023,fc-brentford,Yoane Wissa,18000000.0
2022/2023,fc-brentford,Halil Dervişoğlu,2000000.0
2022/2023,leeds-united,Illan Meslier,20000000.0
2022/2023,leeds-united,Kristoffer Klaesson,1800000.0
2022/2023,leeds-united,Joel Robles,1000000.0
2022/2023,leeds-united,Robin Koch,18000000.0
2022/2023,leeds-united,Pascal Struijk,18000000.0
2022/2023,leeds-united,Maximilian Wöber,14000000.0
2022/2023,leeds-united,Diego Llorente,12000000.0
2022/2023,leeds-united,Charlie Cresswell,5000000.0
2022/2023,leeds-united,Liam Cooper,3000000.0
2022/2023,leeds-united,Diogo Monteiro,500000.0
2022/2023,leeds-united,Junior Firpo,10000000.0
2022/2023,leeds-united,Leo Fuhr Hjelde,1500000.0
2022/2023,leeds-united,Rasmus Kristensen,13000000.0
2022/2023,leeds-united,Cody Drameh,3500000.0
2022/2023,leeds-united,Jamie Shackleton,2000000.0
2022/2023,leeds-united,Luke Ayling,1800000.0
2022/2023,leeds-united,Archie Gray,200000.0
2022/2023,leeds-united,Tyler Adams,18000000.0
2022/2023,leeds-united,Marc Roca,10000000.0
2022/2023,leeds-united,Alfie McCalmont,150000.0
2022/2023,leeds-united,Weston McKennie,18000000.0
2022/2023,leeds-united,Darko Gyabi,3000000.0
2022/2023,leeds-united,Mateusz Klich,2000000.0
2022/2023,leeds-united,Adam Forshaw,1200000.0
2022/2023,leeds-united,Stuart Dallas,1500000.0
2022/2023,leeds-united,Brenden Aaronson,25000000.0
2022/2023,leeds-united,Sam Greenwood,5000000.0
2022/2023,leeds-united,Luis Sinisterra,22000000.0
2022/2023,leeds-united,Crysencio Summerville,15000000.0
2022/2023,leeds-united,Jack Harrison,22000000.0
2022/2023,leeds-united,Wilfried Gnonto,18000000.0
2022/2023,leeds-united,Daniel James,12000000.0
2022/2023,leeds-united,Sonny Perkins,1200000.0
2022/2023,leeds-united,Ian Poveda,900000.0
2022/2023,leeds-united,Georginio Rutter,18000000.0
2022/2023,leeds-united,Patrick Bamford,9000000.0
2022/2023,leeds-united,Joe Gelhardt,8000000.0
2022/2023,leeds-united,Rodrigo,6000000.0
2022/2023,leeds-united,Tyler Roberts,3000000.0
2022/2023,leeds-united,Mateo Joseph,900000.0
2022/2023,crystal-palace,Sam Johnstone,6000000.0
2022/2023,crystal-palace,Jack Butland,1500000.0
2022/2023,crystal-palace,Vicente Guaita,1000000.0
2022/2023,crystal-palace,Joe Whitworth,900000.0
2022/2023,crystal-palace,Remi Matthews,350000.0
2022/2023,crystal-palace,Owen Goodman,150000.0
2022/2023,crystal-palace,Marc Guéhi,35000000.0
2022/2023,crystal-palace,Joachim Andersen,30000000.0
2022/2023,crystal-palace,Chris Richards,10000000.0
2022/2023,crystal-palace,Nathan Ferguson,1200000.0
2022/2023,crystal-palace,James Tomkins,800000.0
2022/2023,crystal-palace,Kofi Balmer,200000.0
2022/2023,crystal-palace,Tyrick Mitchell,22000000.0
2022/2023,crystal-palace,Tayo Adaramola,1500000.0
2022/2023,crystal-palace,Nathaniel Clyne,2000000.0
2022/2023,crystal-palace,Joel Ward,1200000.0
2022/2023,crystal-palace,David Boateng,50000.0
2022/2023,crystal-palace,Cheick Doucouré,35000000.0
2022/2023,crystal-palace,Jaïro Riedewald,3000000.0
2022/2023,crystal-palace,Luka Milivojevic,2000000.0
2022/2023,crystal-palace,Kaden Rodney,250000.0
2022/2023,crystal-palace,Albert Sambi Lokonga,15000000.0
2022/2023,crystal-palace,Naouirou Ahamada,10000000.0
2022/2023,crystal-palace,Will Hughes,5000000.0
2022/2023,crystal-palace,James McArthur,400000.0
2022/2023,crystal-palace,Jack Wells-Morrison,300000.0
2022/2023,crystal-palace,Killian Phillips,150000.0
2022/2023,crystal-palace,Jeffrey Schlupp,7000000.0
2022/2023,crystal-palace,Eberechi Eze,40000000.0
2022/2023,crystal-palace,Wilfried Zaha,22000000.0
2022/2023,crystal-palace,John-Kymani Gordon,100000.0
2022/2023,crystal-palace,Michael Olise,38000000.0
2022/2023,crystal-palace,Jordan Ayew,5000000.0
2022/2023,crystal-palace,Malcolm Ebiowei,3000000.0
2022/2023,crystal-palace,Odsonne Edouard,15000000.0
2022/2023,crystal-palace,Jean-Philippe Mateta,7000000.0
2022/2023,crystal-palace,Luke Plange,1000000.0
2022/2023,fc-fulham,Bernd Leno,12000000.0
2022/2023,fc-fulham,Paulo Gazzaniga,3000000.0
2022/2023,fc-fulham,Marek Rodák,3000000.0
2022/2023,fc-fulham,George Wickens,250000.0
2022/2023,fc-fulham,Issa Diop,18000000.0
2022/2023,fc-fulham,Tosin Adarabioyo,16000000.0
2022/2023,fc-fulham,Shane Duffy,2000000.0
2022/2023,fc-fulham,Tim Ream,1000000.0
2022/2023,fc-fulham,Connor McAvoy,250000.0
2022/2023,fc-fulham,Antonee Robinson,15000000.0
2022/2023,fc-fulham,Layvin Kurzawa,3000000.0
2022/2023,fc-fulham,Joe Bryan,2200000.0
2022/2023,fc-fulham,Stefan Parkes,150000.0
2022/2023,fc-fulham,Kenny Tete,15000000.0
2022/2023,fc-fulham,Kevin Mbabu,3500000.0
2022/2023,fc-fulham,Cédric Soares,3000000.0
2022/2023,fc-fulham,Marlon Fossey,2500000.0
2022/2023,fc-fulham,Steven Sessegnon,800000.0
2022/2023,fc-fulham,Luciano D'Auria-Henry,150000.0
2022/2023,fc-fulham,João Palhinha,40000000.0
2022/2023,fc-fulham,Nathaniel Chalobah,1800000.0
2022/2023,fc-fulham,Adrion Pajaziti,200000.0
2022/2023,fc-fulham,Harrison Reed,18000000.0
2022/2023,fc-fulham,Saša Lukić,12000000.0
2022/2023,fc-fulham,Tom Cairney,2000000.0
2022/2023,fc-fulham,Josh Onomah,1500000.0
2022/2023,fc-fulham,Tyrese Francois,500000.0
2022/2023,fc-fulham,Andreas Pereira,18000000.0
2022/2023,fc-fulham,Luke Harris,500000.0
2022/2023,fc-fulham,Kristian Sekularac,150000.0
2022/2023,fc-fulham,Manor Solomon,18000000.0
2022/2023,fc-fulham,Willian,3000000.0
2022/2023,fc-fulham,Neeskens Kebano,2000000.0
2022/2023,fc-fulham,Ollie O'Neill,250000.0
2022/2023,fc-fulham,Martial Godo,100000.0
2022/2023,fc-fulham,Harry Wilson,16000000.0
2022/2023,fc-fulham,Daniel James,12000000.0
2022/2023,fc-fulham,Bobby De Cordova-Reid,7000000.0
2022/2023,fc-fulham,Anthony Knockaert,900000.0
2022/2023,fc-fulham,Aleksandar Mitrović,28000000.0
2022/2023,fc-fulham,Carlos Vinícius,6000000.0
2022/2023,fc-fulham,Rodrigo Muniz,5000000.0
2022/2023,fc-fulham,Jay Stansfield,1200000.0
2022/2023,fc-fulham,Terry Ablade,200000.0
2022/2023,afc-bournemouth,Neto,2500000.0
2022/2023,afc-bournemouth,Mark Travers,2000000.0
2022/2023,afc-bournemouth,Darren Randolph,400000.0
2022/2023,afc-bournemouth,Will Dennis,150000.0
2022/2023,afc-bournemouth,Cameron Plain,100000.0
2022/2023,afc-bournemouth,Marcos Senesi,22000000.0
2022/2023,afc-bournemouth,Ilya Zabarnyi,20000000.0
2022/2023,afc-bournemouth,Lloyd Kelly,18000000.0
2022/2023,afc-bournemouth,Chris Mepham,8000000.0
2022/2023,afc-bournemouth,Jack Stephens,3500000.0
2022/2023,afc-bournemouth,James Hill,1000000.0
2022/2023,afc-bournemouth,Matías Viña,8000000.0
2022/2023,afc-bournemouth,Jordan Zemura,6000000.0
2022/2023,afc-bournemouth,Ben Greenwood,100000.0
2022/2023,afc-bournemouth,Jack Stacey,2000000.0
2022/2023,afc-bournemouth,Ryan Fredericks,1500000.0
2022/2023,afc-bournemouth,Adam Smith,1200000.0
2022/2023,afc-bournemouth,Brooklyn Genesini,50000.0
2022/2023,afc-bournemouth,Jefferson Lerma,20000000.0
2022/2023,afc-bournemouth,Ryan Christie,10000000.0
2022/2023,afc-bournemouth,Ben Pearson,2200000.0
2022/2023,afc-bournemouth,Jack Wadham,100000.0
2022/2023,afc-bournemouth,Philip Billing,20000000.0
2022/2023,afc-bournemouth,Lewis Cook,10000000.0
2022/2023,afc-bournemouth,Joe Rothwell,4000000.0
2022/2023,afc-bournemouth,Gavin Kilkenny,400000.0
2022/2023,afc-bournemouth,Marcus Tavernier,17000000.0
2022/2023,afc-bournemouth,Antoine Semenyo,9000000.0
2022/2023,afc-bournemouth,Hamed Junior Traoré,22000000.0
2022/2023,afc-bournemouth,Emiliano Marcondes,1500000.0
2022/2023,afc-bournemouth,Dango Ouattara,25000000.0
2022/2023,afc-bournemouth,Jaidon Anthony,9000000.0
2022/2023,afc-bournemouth,Siriki Dembélé,2000000.0
2022/2023,afc-bournemouth,Junior Stanislas,500000.0
2022/2023,afc-bournemouth,David Brooks,12000000.0
2022/2023,afc-bournemouth,Dominic Sadi,100000.0
2022/2023,afc-bournemouth,Dominic Solanke,20000000.0
2022/2023,afc-bournemouth,Kieffer Moore,4000000.0
2022/2023,afc-bournemouth,Jamal Lowe,1500000.0
2022/2023,afc-bournemouth,Christian Saydee,400000.0
2023/2024,manchester-city,Ederson,35000000.0
2023/2024,manchester-city,Stefan Ortega,9000000.0
2023/2024,manchester-city,Zack Steffen,2000000.0
2023/2024,manchester-city,True Grant,500000.0
2023/2024,manchester-city,Scott Carson,200000.0
2023/2024,manchester-city,Rúben Dias,80000000.0
2023/2024,manchester-city,Manuel Akanji,45000000.0
2023/2024,manchester-city,Nathan Aké,40000000.0
2023/2024,manchester-city,John Stones,38000000.0
2023/2024,manchester-city,Taylor Harwood-Bellis,22000000.0
2023/2024,manchester-city,Aymeric Laporte,20000000.0
2023/2024,manchester-city,Max Alleyne,500000.0
2023/2024,manchester-city,Josko Gvardiol,75000000.0
2023/2024,manchester-city,Josh Wilson-Esbrand,4000000.0
2023/2024,manchester-city,Rico Lewis,38000000.0
2023/2024,manchester-city,Kyle Walker,13000000.0
2023/2024,manchester-city,Issa Kaboré,10000000.0
2023/2024,manchester-city,Rodri,120000000.0
2023/2024,manchester-city,Kalvin Phillips,25000000.0
2023/2024,manchester-city,Máximo Perrone,9000000.0
2023/2024,manchester-city,Mahamadou Susoho,1500000.0
2023/2024,manchester-city,Jacob Wright,800000.0
2023/2024,manchester-city,Matheus Nunes,50000000.0
2023/2024,manchester-city,Mateo Kovacic,30000000.0
2023/2024,manchester-city,Cole Palmer,80000000.0
2023/2024,manchester-city,Bernardo Silva,70000000.0
2023/2024,manchester-city,Kevin De Bruyne,50000000.0
2023/2024,manchester-city,James McAtee,12000000.0
2023/2024,manchester-city,Jérémy Doku,65000000.0
2023/2024,manchester-city,Jack Grealish,60000000.0
2023/2024,manchester-city,Micah Hamilton,2000000.0
2023/2024,manchester-city,Phil Foden,150000000.0
2023/2024,manchester-city,Oscar Bobb,25000000.0
2023/2024,manchester-city,Sergio Gómez,10000000.0
2023/2024,manchester-city,Erling Haaland,180000000.0
2023/2024,manchester-city,Julián Alvarez,90000000.0
2023/2024,fc-arsenal,David Raya,35000000.0
2023/2024,fc-arsenal,Aaron Ramsdale,25000000.0
2023/2024,fc-arsenal,Matt Turner,7000000.0
2023/2024,fc-arsenal,Karl Hein,2000000.0
2023/2024,fc-arsenal,Arthur Okonkwo,1800000.0
2023/2024,fc-arsenal,William Saliba,80000000.0
2023/2024,fc-arsenal,Gabriel Magalhães,70000000.0
2023/2024,fc-arsenal,Jakub Kiwior,30000000.0
2023/2024,fc-arsenal,Rob Holding,5000000.0
2023/2024,fc-arsenal,Ayden Heaven,300000.0
2023/2024,fc-arsenal,Oleksandr Zinchenko,38000000.0
2023/2024,fc-arsenal,Kieran Tierney,12000000.0
2023/2024,fc-arsenal,Lino Sousa,2000000.0
2023/2024,fc-arsenal,Myles Lewis-Skelly,2000000.0
2023/2024,fc-arsenal,Ben White,55000000.0
2023/2024,fc-arsenal,Jurrien Timber,38000000.0
2023/2024,fc-arsenal,Takehiro Tomiyasu,35000000.0
2023/2024,fc-arsenal,Reuell Walters,4000000.0
2023/2024,fc-arsenal,Cédric Soares,2000000.0
2023/2024,fc-arsenal,James Sweet,250000.0
2023/2024,fc-arsenal,Thomas Partey,18000000.0
2023/2024,fc-arsenal,Jorginho,12000000.0
2023/2024,fc-arsenal,Mohamed Elneny,3500000.0
2023/2024,fc-arsenal,Bradley Ibrahim,400000.0
2023/2024,fc-arsenal,Declan Rice,120000000.0
2023/2024,fc-arsenal,Albert Sambi Lokonga,15000000.0
2023/2024,fc-arsenal,Mauro Bandeira,200000.0
2023/2024,fc-arsenal,Martin Ødegaard,110000000.0
2023/2024,fc-arsenal,Emile Smith Rowe,22000000.0
2023/2024,fc-arsenal,Fábio Vieira,22000000.0
2023/2024,fc-arsenal,Gabriel Martinelli,70000000.0
2023/2024,fc-arsenal,Leandro Trossard,35000000.0
2023/2024,fc-arsenal,Charles Sagoe Jr,600000.0
2023/2024,fc-arsenal,Bukayo Saka,140000000.0
2023/2024,fc-arsenal,Reiss Nelson,15000000.0
2023/2024,fc-arsenal,Ethan Nwaneri,8000000.0
2023/2024,fc-arsenal,Amario Cozier-Duberry,2000000.0
2023/2024,fc-arsenal,Kai Havertz,70000000.0
2023/2024,fc-arsenal,Gabriel Jesus,65000000.0
2023/2024,fc-arsenal,Eddie Nketiah,30000000.0
2023/2024,fc-chelsea,Robert Sánchez,20000000.0
2023/2024,fc-chelsea,Djordje Petrovic,20000000.0
2023/2024,fc-chelsea,Marcus Bettinelli,1000000.0
2023/2024,fc-chelsea,Lucas Bergström,700000.0
2023/2024,fc-chelsea,Teddy Sharman-Lowe,300000.0
2023/2024,fc-chelsea,Eddie Beach,250000.0
2023/2024,fc-chelsea,Levi Colwill,50000000.0
2023/2024,fc-chelsea,Axel Disasi,40000000.0
2023/2024,fc-chelsea,Benoît Badiashile,30000000.0
2023/2024,fc-chelsea,Wesley Fofana,25000000.0
2023/2024,fc-chelsea,Trevoh Chalobah,13000000.0
2023/2024,fc-chelsea,Malang Sarr,4000000.0
2023/2024,fc-chelsea,Thiago Silva,1000000.0
2023/2024,fc-chelsea,Josh Brooking,500000.0
2023/2024,fc-chelsea,Harrison Murray-Campbell,250000.0
2023/2024,fc-chelsea,Ian Maatsen,40000000.0
