league,season,team,player,nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,stat_type
,,,,,,,,,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,
FRA-Ligue 1,2023,Strasbourg,Frederic Guilbert,FRA,"DF,MF",28,1994,27.7,3,0,0,35,15,2,85,71,50,0,0,0,136,23,41,35.9,misc
FRA-Ligue 1,2023,Strasbourg,Gerzino Nyamsi,FRA,DF,26,1997,12.1,1,0,0,13,0,0,1,10,14,0,0,0,75,20,11,64.5,misc
FRA-Ligue 1,2023,Strasbourg,Habib Diarra,SEN,"MF,FW",19,2004,25.6,3,0,0,40,41,1,22,17,23,0,0,0,112,14,25,35.9,misc
FRA-Ligue 1,2023,Strasbourg,Ibrahima Sissoko,MLI,MF,25,1997,18.2,7,0,0,44,14,0,2,19,33,0,0,0,108,29,20,59.2,misc
FRA-Ligue 1,2023,Strasbourg,Ismaël Doukouré,FRA,"MF,DF",20,2003,18.4,4,0,0,19,11,0,0,19,16,0,0,1,100,14,17,45.2,misc
FRA-Ligue 1,2023,Strasbourg,Jean-Ricner Bellegarde,FRA,"MF,FW",25,1998,3.0,2,0,0,3,8,0,8,4,3,0,0,0,19,0,5,0.0,misc
FRA-Ligue 1,2023,Strasbourg,Jessy Deminguet,FRA,"MF,FW",25,1998,7.7,1,0,0,16,9,1,9,9,9,0,0,0,40,6,6,50.0,misc
FRA-Ligue 1,2023,Strasbourg,Junior Mwanga,FRA,"MF,FW",20,2003,16.1,3,0,0,22,22,1,4,18,20,0,1,0,78,12,9,57.1,misc
FRA-Ligue 1,2023,Strasbourg,Jérémy Sebas,MTQ,"FW,MF",20,2003,4.4,0,0,0,5,4,0,4,1,1,1,0,0,12,3,7,30.0,misc
FRA-Ligue 1,2023,Strasbourg,Kévin Gameiro,FRA,"FW,MF",36,1987,15.0,0,0,0,3,6,3,10,3,10,0,0,0,48,4,12,25.0,misc
FRA-Ligue 1,2023,Strasbourg,Lebo Mothiba,RSA,FW,27,1996,6.9,0,0,0,13,11,4,1,0,2,0,0,0,12,22,29,43.1,misc
FRA-Ligue 1,2023,Strasbourg,Lucas Perrin,FRA,DF,24,1998,30.3,3,0,0,34,28,1,5,28,30,1,2,1,134,48,34,58.5,misc
FRA-Ligue 1,2023,Strasbourg,Marvin Senaya,TOG,"DF,MF",22,2001,23.8,5,1,1,36,52,0,79,41,53,0,1,0,83,41,28,59.4,misc
FRA-Ligue 1,2023,Strasbourg,Matz Sels,BEL,GK,31,1992,19.0,2,0,0,0,3,0,0,0,0,0,0,0,13,4,0,100.0,misc
FRA-Ligue 1,2023,Strasbourg,Mohamed Bechikh,FRA,"FW,MF",18,2005,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
FRA-Ligue 1,2023,Strasbourg,Patrick Ouotro,CIV,FW,17,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,misc
FRA-Ligue 1,2023,Strasbourg,Rabby Nzingoula,CGO,"MF,FW",17,2005,1.5,1,0,0,6,2,0,3,5,3,0,0,0,9,2,4,33.3,misc
FRA-Ligue 1,2023,Strasbourg,Saidou Sow,GUI,DF,21,2002,8.0,2,0,0,8,10,0,0,12,12,0,0,0,39,14,8,63.6,misc
FRA-Ligue 1,2023,Strasbourg,Sanjin Prcić,BIH,MF,29,1993,1.0,0,0,0,0,1,0,0,3,0,0,0,0,5,0,0,,misc
FRA-Ligue 1,2023,Strasbourg,Steven Baseya,FRA,DF,18,2005,0.1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0.0,misc
FRA-Ligue 1,2023,Strasbourg,Thomas Delaine,FRA,"DF,MF",31,1992,22.7,5,0,0,39,21,1,104,17,19,0,1,0,77,17,17,50.0,misc
FRA-Ligue 1,2023,Strasbourg,Ângelo,BRA,"FW,MF",18,2004,12.2,1,0,0,12,22,2,42,9,11,1,0,0,82,2,7,22.2,misc
FRA-Ligue 1,2023,Toulouse,Aron Dønnum,NOR,"FW,MF",25,1998,17.7,8,0,0,31,36,4,28,8,10,1,0,0,76,6,13,31.6,misc
FRA-Ligue 1,2023,Toulouse,Christian Mawissa,FRA,DF,18,2005,12.4,3,0,0,13,9,0,4,22,15,0,0,0,76,19,27,41.3,misc
FRA-Ligue 1,2023,Toulouse,Cristian Cásseres Jr.,VEN,MF,23,2000,21.6,1,0,0,42,35,0,22,27,34,0,1,0,136,15,26,36.6,misc
FRA-Ligue 1,2023,Toulouse,Denis Genreau,AUS,"MF,FW",24,1999,5.2,0,0,0,9,10,0,7,6,9,0,0,0,41,6,6,50.0,misc
FRA-Ligue 1,2023,Toulouse,Fares Chaïbi,ALG,"FW,MF",20,2002,0.6,1,0,0,1,0,0,7,0,0,0,0,0,3,1,0,100.0,misc
FRA-Ligue 1,2023,Toulouse,Frank Magri,CMR,"FW,MF",23,1999,16.0,5,0,0,41,23,3,17,4,14,0,0,0,63,35,54,39.3,misc
FRA-Ligue 1,2023,Toulouse,Gabriel Suazo,CHI,DF,25,1997,26.2,5,0,0,24,29,3,101,26,32,1,0,0,143,17,20,45.9,misc
FRA-Ligue 1,2023,Toulouse,Gelabert,ESP,"MF,FW",22,2000,8.4,1,0,0,10,14,0,9,5,8,0,0,0,45,9,10,47.4,misc
FRA-Ligue 1,2023,Toulouse,Guillaume Restes,FRA,GK,18,2005,34.0,3,0,0,1,11,0,0,0,0,0,1,0,42,2,0,100.0,misc
FRA-Ligue 1,2023,Toulouse,Ibrahim Cissoko,NED,"FW,MF",20,2003,2.7,1,0,0,1,6,2,20,1,3,0,0,0,16,0,5,0.0,misc
FRA-Ligue 1,2023,Toulouse,Kévin Keben Biakolo,CMR,DF,19,2004,5.8,1,0,0,10,5,0,3,8,2,0,0,0,32,6,9,40.0,misc
FRA-Ligue 1,2023,Toulouse,Logan Costa,CPV,DF,22,2001,29.4,6,0,0,38,10,1,12,23,24,0,0,0,158,64,37,63.4,misc
FRA-Ligue 1,2023,Toulouse,Mamady Bangré,BFA,"FW,MF",22,2001,1.1,2,0,0,3,0,1,4,4,2,0,0,0,12,1,3,25.0,misc
FRA-Ligue 1,2023,Toulouse,Mikkel Desler,DEN,DF,28,1995,17.2,2,0,0,17,20,1,30,19,12,0,0,0,91,22,17,56.4,misc
FRA-Ligue 1,2023,Toulouse,Moussa Diarra,MLI,DF,22,2000,15.5,5,0,0,22,18,0,16,20,12,0,0,0,63,21,16,56.8,misc
FRA-Ligue 1,2023,Toulouse,Naatan Skyttä,FIN,"MF,FW",21,2002,1.3,0,0,0,1,2,0,2,0,4,0,0,0,10,0,3,0.0,misc
FRA-Ligue 1,2023,Toulouse,Niklas Schmidt,GER,MF,25,1998,14.1,4,0,0,15,10,0,50,4,21,0,0,0,92,7,6,53.8,misc
FRA-Ligue 1,2023,Toulouse,Rasmus Nicolaisen,DEN,DF,26,1997,32.5,6,1,1,45,22,0,0,42,30,0,2,0,150,108,36,75.0,misc
FRA-Ligue 1,2023,Toulouse,Shavy Babicka,GAB,"FW,MF",23,2000,4.1,0,0,0,5,4,1,13,0,8,0,0,0,18,5,6,45.5,misc
FRA-Ligue 1,2023,Toulouse,Stijn Spierings,NED,MF,27,1996,16.8,5,0,0,40,18,0,11,26,40,1,0,0,150,15,9,62.5,misc
FRA-Ligue 1,2023,Toulouse,Thijs Dallinga,NED,FW,22,2000,27.9,6,0,0,37,45,20,14,3,15,1,0,0,68,59,43,57.8,misc
FRA-Ligue 1,2023,Toulouse,Vincent Sierro,SUI,MF,27,1995,25.1,8,0,0,52,47,3,111,27,24,2,0,0,137,30,32,48.4,misc
FRA-Ligue 1,2023,Toulouse,Waren Kamanzi,NOR,"DF,FW",22,2000,13.2,1,0,0,12,14,0,20,9,24,0,0,0,47,9,21,30.0,misc
FRA-Ligue 1,2023,Toulouse,Yanis Begraoui,MAR,"FW,MF",22,2001,3.3,0,0,0,5,7,1,5,5,3,0,0,0,13,4,8,33.3,misc
FRA-Ligue 1,2023,Toulouse,Yann Gboho,FRA,"MF,FW",22,2001,13.3,1,0,0,9,38,2,15,4,4,2,0,0,56,5,7,41.7,misc
FRA-Ligue 1,2023,Toulouse,Zakaria Aboukhlal,MAR,"MF,FW",23,2000,8.4,2,0,0,17,15,8,5,1,8,1,0,0,21,6,7,46.2,misc
