league,season,team,player,nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,stat_type
,,,,,,,,,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,
ESP-La Liga,2022,Valencia,Diego López,ESP,"FW,MF",20,2002,5.0,0,0,0,6,7,1,12,3,2,0,0,0,29,7,8,46.7,misc
ESP-La Liga,2022,Valencia,Dimitri Foulquier,FRA,DF,29,1993,19.3,4,0,0,28,14,1,86,14,19,0,0,0,111,18,19,48.6,misc
ESP-La Liga,2022,Valencia,Domingos André Ribeiro Almeida,POR,MF,22,2000,28.2,3,0,0,31,40,1,127,20,42,0,0,0,161,14,29,32.6,misc
ESP-La Liga,2022,Valencia,Edinson Cavani,URU,FW,35,1987,16.1,6,0,0,18,8,15,3,2,4,0,0,0,37,20,28,41.7,misc
ESP-La Liga,2022,Valencia,Eray Cömert,SUI,DF,24,1998,18.6,5,1,0,22,11,1,1,29,23,0,0,0,106,44,31,58.7,misc
ESP-La Liga,2022,Valencia,Francisco Perez,ESP,"FW,MF",19,2002,1.6,2,0,0,4,3,3,8,0,1,0,0,0,12,0,2,0.0,misc
ESP-La Liga,2022,Valencia,Gabriel Paulista,BRA,DF,31,1990,16.7,4,2,1,12,11,0,0,32,9,0,1,0,83,42,30,58.3,misc
ESP-La Liga,2022,Valencia,Giorgi Mamardashvili,GEO,GK,21,2000,38.0,3,0,0,1,3,0,0,1,0,0,1,0,61,8,1,88.9,misc
ESP-La Liga,2022,Valencia,Hugo Duro,ESP,FW,22,1999,15.4,5,0,0,20,35,3,2,2,12,0,0,0,37,32,61,34.4,misc
ESP-La Liga,2022,Valencia,Hugo Guillamón,ESP,MF,22,2000,18.1,5,0,0,35,34,0,32,19,12,0,2,1,96,20,20,50.0,misc
ESP-La Liga,2022,Valencia,Ilaix Moriba,GUI,MF,19,2003,11.2,6,2,1,32,33,0,4,4,16,0,0,0,75,25,26,49.0,misc
ESP-La Liga,2022,Valencia,Javier Guerra,ESP,MF,19,2003,6.7,0,0,0,13,7,0,8,11,13,0,0,0,43,6,8,42.9,misc
ESP-La Liga,2022,Valencia,Jesus Vazquez,ESP,"DF,MF",19,2003,3.4,1,0,0,4,5,0,11,1,8,0,0,0,22,2,4,33.3,misc
ESP-La Liga,2022,Valencia,José Luis Gayà,ESP,DF,27,1995,30.1,4,0,0,13,27,7,213,23,46,1,0,0,166,24,21,53.3,misc
ESP-La Liga,2022,Valencia,Justin Kluivert,NED,"FW,MF",23,1999,16.1,4,0,0,24,19,10,64,7,14,1,0,0,69,8,22,26.7,misc
ESP-La Liga,2022,Valencia,Marcos André,BRA,"FW,MF",25,1996,5.0,2,1,0,9,12,1,1,0,1,0,0,0,9,10,15,40.0,misc
ESP-La Liga,2022,Valencia,Maxi Gómez,URU,FW,25,1996,1.2,0,0,0,4,3,1,0,0,0,0,0,0,0,2,6,25.0,misc
ESP-La Liga,2022,Valencia,Mouctar Diakhaby,GUI,DF,25,1996,27.2,7,1,1,23,13,4,1,20,16,0,0,0,149,48,40,54.5,misc
ESP-La Liga,2022,Valencia,Nicolás González,ESP,MF,20,2002,15.6,2,0,0,33,13,0,3,19,15,0,1,1,95,27,15,64.3,misc
ESP-La Liga,2022,Valencia,Samu Castillejo,ESP,"FW,MF",27,1995,15.1,7,0,0,32,40,7,87,9,12,0,0,0,66,7,19,26.9,misc
ESP-La Liga,2022,Valencia,Samuel Lino,BRA,"FW,MF",22,1999,32.1,4,0,0,35,60,15,82,18,43,2,0,0,170,17,41,29.3,misc
ESP-La Liga,2022,Valencia,Thierry Correia,POR,DF,23,1999,22.3,5,0,0,39,44,1,87,24,52,2,0,0,149,24,20,54.5,misc
ESP-La Liga,2022,Valencia,Toni Lato,ESP,"DF,MF",24,1997,10.2,1,0,0,12,9,4,32,6,11,0,0,0,50,4,19,17.4,misc
ESP-La Liga,2022,Valencia,Yunus Musah,USA,MF,19,2002,23.4,10,1,0,42,42,3,40,11,35,0,0,0,97,28,36,43.8,misc
ESP-La Liga,2022,Valladolid,Anuar,MAR,"MF,FW",27,1995,2.3,1,0,0,3,6,1,1,3,4,0,0,0,10,2,5,28.6,misc
ESP-La Liga,2022,Valladolid,Babatunde Akinsola,NGA,FW,19,2003,0.1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,misc
ESP-La Liga,2022,Valladolid,Cyle Larin,CAN,FW,27,1995,16.3,4,0,0,23,25,29,6,0,3,0,1,0,41,43,60,41.7,misc
ESP-La Liga,2022,Valladolid,Darwin Machís,VEN,FW,29,1993,6.7,1,0,0,10,12,2,37,3,2,0,0,0,26,2,6,25.0,misc
ESP-La Liga,2022,Valladolid,David Torres,ESP,DF,19,2003,4.3,1,0,0,3,2,0,1,3,1,0,0,0,14,9,9,50.0,misc
ESP-La Liga,2022,Valladolid,Gonzalo Plata,ECU,FW,21,2000,25.6,1,0,0,22,41,4,54,12,35,3,0,0,123,17,44,27.9,misc
ESP-La Liga,2022,Valladolid,Iván Fresneda,ESP,DF,17,2004,19.4,3,0,0,13,25,0,59,15,34,0,0,0,103,8,18,30.8,misc
ESP-La Liga,2022,Valladolid,Iván Sánchez,ESP,"MF,FW",29,1992,12.8,0,0,0,9,43,1,38,8,14,0,0,0,62,2,12,14.3,misc
ESP-La Liga,2022,Valladolid,Javi Sánchez,ESP,DF,25,1997,26.6,11,0,0,34,9,0,5,46,26,0,2,0,115,46,45,50.5,misc
ESP-La Liga,2022,Valladolid,Jawad El Yamiq,MAR,DF,30,1992,17.9,1,1,0,13,9,1,0,37,11,0,1,0,118,42,25,62.7,misc
ESP-La Liga,2022,Valladolid,Joaquín Fernández,ESP,DF,26,1996,24.0,4,0,0,16,11,3,1,27,28,0,1,1,93,52,29,64.2,misc
ESP-La Liga,2022,Valladolid,Jordi Masip,ESP,GK,33,1989,27.9,4,0,0,0,5,0,0,1,0,0,0,0,31,6,2,75.0,misc
ESP-La Liga,2022,Valladolid,Juanjo Narváez,COL,"MF,FW",27,1995,1.6,0,0,0,1,9,1,1,0,1,0,0,0,5,3,6,33.3,misc
ESP-La Liga,2022,Valladolid,Kenedy,BRA,"FW,DF",26,1996,3.1,3,0,0,9,2,0,5,1,2,0,0,0,14,2,3,40.0,misc
ESP-La Liga,2022,Valladolid,Kike Pérez,ESP,MF,25,1997,25.6,9,0,0,57,57,4,58,20,33,0,0,0,186,31,31,50.0,misc
ESP-La Liga,2022,Valladolid,Lucas Olaza,URU,DF,28,1994,16.6,3,0,0,12,20,2,71,14,14,0,0,0,72,27,30,47.4,misc
ESP-La Liga,2022,Valladolid,Lucas Oliveira Rosa,BRA,DF,22,2000,10.3,3,0,0,19,11,1,37,15,18,0,0,0,55,15,12,55.6,misc
ESP-La Liga,2022,Valladolid,Luis Pérez,ESP,DF,27,1995,13.5,2,0,0,12,16,4,54,16,24,0,0,0,55,7,16,30.4,misc
ESP-La Liga,2022,Valladolid,Manuel Pozo,ESP,FW,20,2001,0.2,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,,misc
ESP-La Liga,2022,Valladolid,Martin Hongla,CMR,"DF,MF",24,1998,14.5,7,2,1,21,3,2,7,8,13,0,1,0,98,7,16,30.4,misc
ESP-La Liga,2022,Valladolid,Mickael Malsa,MTQ,MF,26,1995,0.8,0,0,0,2,0,0,0,2,2,0,0,0,5,1,1,50.0,misc
ESP-La Liga,2022,Valladolid,Monchu,ESP,MF,22,1999,22.6,10,0,0,46,28,1,76,18,29,0,1,0,119,18,31,36.7,misc
ESP-La Liga,2022,Valladolid,Roberto Arroyo,ESP,MF,18,2003,0.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,misc
ESP-La Liga,2022,Valladolid,Roque Mesa,ESP,MF,33,1989,18.0,11,1,1,38,25,1,12,13,15,0,1,0,145,11,23,32.4,misc
ESP-La Liga,2022,Valladolid,Selim Amallah,MAR,"MF,FW",25,1996,3.0,2,1,0,10,8,1,2,5,9,0,0,0,10,7,8,46.7,misc
ESP-La Liga,2022,Valladolid,Sergi Guardiola,ESP,FW,31,1991,5.6,1,0,0,14,9,4,3,2,7,0,0,0,14,9,14,39.1,misc
ESP-La Liga,2022,Valladolid,Sergio Asenjo,ESP,GK,33,1989,10.0,0,0,0,0,4,0,0,0,0,0,0,0,22,0,0,,misc
ESP-La Liga,2022,Valladolid,Sergio Escudero,ESP,DF,32,1989,16.0,3,0,0,19,20,1,56,26,19,0,0,0,89,24,24,50.0,misc
ESP-La Liga,2022,Valladolid,Sergio León,ESP,FW,33,1989,14.8,0,1,0,8,22,20,9,0,4,0,0,0,45,18,47,27.7,misc
ESP-La Liga,2022,Valladolid,Shon Weissman,ISR,FW,26,1996,8.3,1,0,0,5,8,7,2,1,1,0,0,0,24,4,23,14.8,misc
ESP-La Liga,2022,Valladolid,Sékou Gassama,SEN,FW,27,1995,0.4,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,50.0,misc
ESP-La Liga,2022,Valladolid,Toni Villa,ESP,MF,27,1995,1.0,0,0,0,0,1,1,5,0,3,0,0,0,6,0,0,,misc
ESP-La Liga,2022,Valladolid,Zouhair Feddal,MAR,DF,33,1989,4.2,1,0,0,4,2,0,1,5,2,0,1,0,19,6,7,46.2,misc
ESP-La Liga,2022,Valladolid,Álvaro Aceves,ESP,GK,19,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0,misc
ESP-La Liga,2022,Valladolid,Álvaro Aguado,ESP,MF,26,1996,21.0,4,0,0,13,33,0,57,13,15,0,1,0,130,15,17,46.9,misc
ESP-La Liga,2022,Valladolid,Óscar Plano,ESP,"FW,MF",31,1991,22.6,3,0,0,23,49,7,23,29,25,1,0,0,108,34,50,40.5,misc
ESP-La Liga,2022,Villarreal,Alberto Del Moral,ESP,MF,22,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ESP-La Liga,2022,Villarreal,Alberto Moreno,ESP,DF,30,1992,14.4,7,0,0,26,9,3,36,23,12,0,0,0,62,12,10,54.5,misc
ESP-La Liga,2022,Villarreal,Alex Baena,ESP,"MF,FW",21,2001,21.6,13,1,1,58,56,3,26,7,17,1,1,0,100,1,26,3.7,misc
ESP-La Liga,2022,Villarreal,Alfonso Pedraza,ESP,DF,26,1996,18.1,5,0,0,20,15,2,76,18,26,0,0,0,88,12,12,50.0,misc
ESP-La Liga,2022,Villarreal,Arnaut Danjuma,NED,FW,25,1997,5.3,0,0,0,2,7,3,6,0,3,0,0,0,10,0,3,0.0,misc
ESP-La Liga,2022,Villarreal,Aïssa Mandi,ALG,DF,30,1991,16.2,1,0,0,16,10,4,2,21,10,0,0,0,62,20,19,51.3,misc
ESP-La Liga,2022,Villarreal,Daniel Parejo,ESP,MF,33,1989,36.5,6,0,0,30,75,0,144,29,40,0,1,0,257,17,21,44.7,misc
ESP-La Liga,2022,Villarreal,Diego Collado,ESP,FW,21,2001,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,misc
ESP-La Liga,2022,Villarreal,Fernando Niño,ESP,"MF,FW",21,2000,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,misc
ESP-La Liga,2022,Villarreal,Filip Jørgensen,DEN,GK,20,2002,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,misc
ESP-La Liga,2022,Villarreal,Francis Coquelin,FRA,MF,31,1991,8.3,2,0,0,11,7,0,5,9,13,0,0,0,36,6,4,60.0,misc
ESP-La Liga,2022,Villarreal,Gerard Moreno,ESP,FW,30,1992,13.7,4,0,0,11,14,13,8,5,6,0,0,0,38,19,17,52.8,misc
ESP-La Liga,2022,Villarreal,Gerónimo Rulli,ARG,GK,30,1992,14.0,1,0,0,0,1,0,0,1,0,0,0,0,20,3,0,100.0,misc
ESP-La Liga,2022,Villarreal,Giovani Lo Celso,ARG,"MF,FW",26,1996,12.5,3,0,0,15,31,4,31,6,28,0,0,0,61,2,5,28.6,misc
ESP-La Liga,2022,Villarreal,Haissem Hassan,FRA,"FW,MF",20,2002,0.6,0,0,0,0,1,0,1,1,0,0,0,0,2,1,1,50.0,misc
ESP-La Liga,2022,Villarreal,Johan Mojica,COL,DF,29,1992,7.1,0,0,0,3,14,0,40,4,9,0,0,0,49,7,4,63.6,misc
ESP-La Liga,2022,Villarreal,Jorge Cuenca,ESP,DF,22,1999,5.6,1,0,0,4,1,0,1,6,7,0,1,0,28,15,7,68.2,misc
ESP-La Liga,2022,Villarreal,José Luis Morales,ESP,"FW,MF",35,1987,13.5,2,0,0,6,10,11,13,2,6,0,0,0,29,8,16,33.3,misc
ESP-La Liga,2022,Villarreal,Juan Foyth,ARG,DF,24,1998,21.8,6,0,0,40,9,0,10,20,48,0,1,0,125,36,22,62.1,misc
ESP-La Liga,2022,Villarreal,Kiko Femenía,ESP,DF,31,1991,12.6,0,0,0,6,8,0,31,20,9,0,0,0,61,9,6,60.0,misc
ESP-La Liga,2022,Villarreal,Mamadou Fall,SEN,DF,19,2002,0.3,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,,misc
ESP-La Liga,2022,Villarreal,Manu Morlanes,ESP,MF,23,1999,1.8,0,1,0,1,1,0,0,1,2,0,0,0,5,1,2,33.3,misc
ESP-La Liga,2022,Villarreal,Manu Trigueros,ESP,MF,30,1991,9.2,2,1,0,13,10,1,4,5,14,0,0,0,33,6,13,31.6,misc
ESP-La Liga,2022,Villarreal,Nicolas Jackson,SEN,FW,21,2001,17.8,6,1,1,32,26,13,5,2,11,0,0,0,46,13,30,30.2,misc
ESP-La Liga,2022,Villarreal,Pascu,ESP,"DF,FW",19,2003,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,misc
ESP-La Liga,2022,Villarreal,Pau Torres,ESP,DF,25,1997,33.9,10,0,0,20,17,0,4,13,25,2,0,1,195,59,48,55.1,misc
ESP-La Liga,2022,Villarreal,Pepe Reina,ESP,GK,39,1982,22.0,2,0,0,0,1,0,0,1,0,0,0,0,23,3,0,100.0,misc
ESP-La Liga,2022,Villarreal,Ramón Terrats,ESP,MF,21,2000,9.1,1,0,0,14,18,0,16,8,10,0,0,0,43,6,7,46.2,misc
ESP-La Liga,2022,Villarreal,Raúl Albiol,ESP,DF,36,1985,23.5,6,0,0,17,13,1,1,14,17,0,0,0,108,38,25,60.3,misc
ESP-La Liga,2022,Villarreal,Samuel Chukwueze,NGA,"FW,MF",23,1999,26.0,1,0,0,19,34,11,28,12,7,1,0,0,110,14,20,41.2,misc
ESP-La Liga,2022,Villarreal,Yeremi Pino,ESP,"FW,MF",19,2002,27.2,8,0,0,65,53,18,20,15,38,1,0,0,107,24,37,39.3,misc
ESP-La Liga,2022,Villarreal,Étienne Capoue,FRA,MF,34,1988,21.7,4,0,0,18,41,0,9,19,12,0,0,0,113,25,19,56.8,misc
