league,season,team,player,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,stat_type
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,
GER-Bundesliga,2024,Leverkusen,Lukáš Hrádecký,FIN,GK,35-138,1989,25,25,2250,25.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,Leverkusen,Mario Hermoso,ESP,DF,29-297,1995,4,3,293,3.3,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,2,20,3,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.17,0.11,0.17,standard
GER-Bundesliga,2024,Leverkusen,Martin Terrier,FRA,"MF,FW",28-038,1997,15,7,584,6.5,2,1,3,2,0,0,1,0,2.4,2.4,0.9,3.3,11,14,35,0.31,0.15,0.46,0.31,0.46,0.38,0.14,0.52,0.38,0.52,standard
GER-Bundesliga,2024,Leverkusen,Matej Kovar,CZE,GK,24-329,2000,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,Leverkusen,Nathan Tella,NGA,"MF,FW",25-280,1999,21,12,1045,11.6,2,2,4,2,0,0,0,0,2.6,2.6,0.7,3.3,29,21,100,0.17,0.17,0.34,0.17,0.34,0.22,0.06,0.28,0.22,0.28,standard
GER-Bundesliga,2024,Leverkusen,Nordi Mukiele,FRA,DF,27-161,1997,15,10,899,10.0,1,0,1,1,0,0,4,0,1.4,1.4,1.0,2.4,20,36,28,0.1,0.0,0.1,0.1,0.1,0.14,0.1,0.24,0.14,0.24,standard
GER-Bundesliga,2024,Leverkusen,Patrik Schick,CZE,FW,29-077,1996,25,14,1254,13.9,17,0,17,17,0,0,4,0,10.4,10.4,0.6,11.0,5,16,85,1.22,0.0,1.22,1.22,1.22,0.75,0.04,0.79,0.75,0.79,standard
GER-Bundesliga,2024,Leverkusen,Piero Hincapié,ECU,DF,23-092,2002,26,23,2206,24.5,2,2,4,2,0,0,6,0,2.6,2.6,3.0,5.7,43,130,65,0.08,0.08,0.16,0.08,0.16,0.11,0.12,0.23,0.11,0.23,standard
GER-Bundesliga,2024,Leverkusen,Robert Andrich,GER,"MF,DF",30-201,1994,20,17,1398,15.5,2,2,4,2,0,0,7,0,1.3,1.3,0.3,1.5,7,58,14,0.13,0.13,0.26,0.13,0.26,0.08,0.02,0.1,0.08,0.1,standard
GER-Bundesliga,2024,Leverkusen,Victor Boniface,NGA,FW,24-109,2000,17,12,989,11.0,8,1,9,8,0,1,2,0,7.8,7.1,1.1,8.1,24,22,57,0.73,0.09,0.82,0.73,0.82,0.72,0.1,0.81,0.64,0.74,standard
GER-Bundesliga,2024,Leverkusen,Álex Grimaldo,ESP,"DF,MF",29-203,1995,26,25,2179,24.2,2,5,7,2,0,0,5,1,2.2,2.2,6.7,9.0,70,135,218,0.08,0.21,0.29,0.08,0.29,0.09,0.28,0.37,0.09,0.37,standard
GER-Bundesliga,2024,Mainz 05,Andreas Hanche-Olsen,NOR,DF,28-084,1997,17,8,909,10.1,1,1,2,1,0,0,3,1,0.4,0.4,0.3,0.7,2,26,5,0.1,0.1,0.2,0.1,0.2,0.04,0.03,0.07,0.04,0.07,standard
GER-Bundesliga,2024,Mainz 05,Anthony Caci,FRA,DF,27-284,1997,27,27,2238,24.9,1,7,8,1,0,0,6,0,2.8,2.8,5.6,8.4,35,106,122,0.04,0.28,0.32,0.04,0.32,0.11,0.22,0.34,0.11,0.34,standard
GER-Bundesliga,2024,Mainz 05,Armindo Sieb,GER,"FW,MF",22-053,2003,25,5,734,8.2,2,2,4,2,0,0,2,0,2.7,2.7,1.1,3.9,25,18,57,0.25,0.25,0.49,0.25,0.49,0.34,0.14,0.47,0.34,0.47,standard
GER-Bundesliga,2024,Mainz 05,Arnaud Nordin,FRA,DF,26-298,1998,3,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,1,7,0.0,0.0,0.0,0.0,0.0,0.09,1.07,1.16,0.09,1.16,standard
GER-Bundesliga,2024,Mainz 05,Aymen Barkok,MAR,MF,26-325,1998,4,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,standard
GER-Bundesliga,2024,Mainz 05,Danny da Costa,GER,DF,31-272,1993,19,19,1531,17.0,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,14,74,17,0.0,0.06,0.06,0.0,0.06,0.0,0.03,0.03,0.0,0.03,standard
GER-Bundesliga,2024,Mainz 05,Dominik Kohr,GER,"DF,MF",31-070,1994,24,24,2040,22.7,1,0,1,1,0,0,10,1,1.2,1.2,0.6,1.8,23,96,28,0.04,0.0,0.04,0.04,0.04,0.05,0.02,0.08,0.05,0.08,standard
GER-Bundesliga,2024,Mainz 05,Gabriel Vidovic,CRO,MF,21-131,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.0,0.0,0.0,0.0,0.0,1.17,0.0,1.17,1.17,1.17,standard
GER-Bundesliga,2024,Mainz 05,Hong Hyunseok,KOR,MF,25-299,1999,18,4,465,5.2,0,1,1,0,0,0,0,0,0.5,0.5,0.9,1.4,7,15,26,0.0,0.19,0.19,0.0,0.19,0.1,0.16,0.26,0.1,0.26,standard
GER-Bundesliga,2024,Mainz 05,Jonathan Burkardt,GER,FW,24-274,2000,24,23,1665,18.5,15,2,17,14,1,1,0,0,12.3,11.5,2.7,14.1,25,36,127,0.81,0.11,0.92,0.76,0.86,0.66,0.14,0.81,0.62,0.76,standard
GER-Bundesliga,2024,Mainz 05,Kaishu Sano,JPN,MF,24-102,2000,28,28,2503,27.8,0,0,0,0,0,0,3,0,0.7,0.7,0.7,1.3,36,135,40,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05,standard
GER-Bundesliga,2024,Mainz 05,Karim Onisiwo,AUT,"MF,FW",33-025,1992,6,1,110,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,1,0,8,0.0,0.0,0.0,0.0,0.0,0.06,0.27,0.33,0.06,0.33,standard
GER-Bundesliga,2024,Mainz 05,Lee Jae-sung,KOR,MF,32-244,1992,27,25,2156,24.0,6,5,11,6,0,0,4,0,3.8,3.8,4.6,8.3,23,91,132,0.25,0.21,0.46,0.25,0.46,0.16,0.19,0.35,0.16,0.35,standard
GER-Bundesliga,2024,Mainz 05,Lennard Maloney,USA,MF,25-185,1999,3,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,Mainz 05,Maxim Leitsch,GER,DF,26-328,1998,14,6,674,7.5,1,0,1,1,0,0,2,0,1.2,1.2,0.2,1.4,4,25,5,0.13,0.0,0.13,0.13,0.13,0.16,0.03,0.19,0.16,0.19,standard
GER-Bundesliga,2024,Mainz 05,Moritz Jenz,GER,DF,25-346,1999,17,16,1420,15.8,0,0,0,0,0,0,4,0,0.9,0.9,0.3,1.2,1,41,3,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.07,0.06,0.07,standard
GER-Bundesliga,2024,Mainz 05,Nadiem Amiri,GER,MF,28-166,1996,25,25,2025,22.5,6,4,10,4,2,2,7,2,4.4,2.8,5.7,8.5,40,168,55,0.27,0.18,0.44,0.18,0.36,0.2,0.25,0.45,0.13,0.38,standard
GER-Bundesliga,2024,Mainz 05,Nelson Weiper,GER,"FW,MF",20-025,2005,17,5,510,5.7,3,0,3,3,0,0,2,0,2.8,2.8,0.7,3.5,7,7,46,0.53,0.0,0.53,0.53,0.53,0.5,0.11,0.61,0.5,0.61,standard
GER-Bundesliga,2024,Mainz 05,Nikolas Veratschnig,AUT,"DF,FW",22-077,2003,9,0,113,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,4,4,15,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.25,0.1,0.25,standard
GER-Bundesliga,2024,Mainz 05,Paul Nebel,GER,MF,22-183,2002,26,21,1900,21.1,8,3,11,8,0,0,3,0,4.5,4.5,2.8,7.2,58,71,181,0.38,0.14,0.52,0.38,0.52,0.21,0.13,0.34,0.21,0.34,standard
GER-Bundesliga,2024,Mainz 05,Phillipp Mwene,AUT,DF,31-072,1994,27,27,2269,25.2,0,4,4,0,0,0,6,0,1.2,1.2,1.7,2.9,56,90,123,0.0,0.16,0.16,0.0,0.16,0.05,0.07,0.11,0.05,0.11,standard
GER-Bundesliga,2024,Mainz 05,Robin Zentner,GER,GK,30-165,1994,28,28,2520,28.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,Mainz 05,Silvan Widmer,SUI,DF,32-037,1993,22,3,399,4.4,0,1,1,0,0,0,3,0,0.1,0.1,0.4,0.5,2,17,32,0.0,0.23,0.23,0.0,0.23,0.02,0.08,0.1,0.02,0.1,standard
GER-Bundesliga,2024,Mainz 05,Stefan Bell,GER,DF,33-230,1991,15,13,1178,13.1,0,1,1,0,0,0,3,0,0.6,0.6,1.0,1.6,7,26,4,0.0,0.08,0.08,0.0,0.08,0.05,0.08,0.12,0.05,0.12,standard
GER-Bundesliga,2024,RB Leipzig,Amadou Haidara,MLI,MF,27-070,1998,24,15,1196,13.3,0,1,1,0,0,0,7,0,1.1,1.1,0.8,1.9,6,59,20,0.0,0.08,0.08,0.0,0.08,0.09,0.06,0.14,0.09,0.14,standard
GER-Bundesliga,2024,RB Leipzig,André Silva,POR,"FW,MF",29-156,1995,8,0,132,1.5,1,2,3,0,1,1,0,0,1.3,0.5,0.6,1.1,6,4,11,0.68,1.36,2.05,0.0,1.36,0.9,0.38,1.28,0.36,0.74,standard
GER-Bundesliga,2024,RB Leipzig,Antonio Nusa,NOR,"MF,DF",19-359,2005,21,15,1440,16.0,3,3,6,3,0,0,0,0,1.6,1.6,2.6,4.2,51,46,111,0.19,0.19,0.37,0.19,0.37,0.1,0.16,0.26,0.1,0.26,standard
GER-Bundesliga,2024,RB Leipzig,Arthur Vermeeren,BEL,MF,20-063,2005,22,14,1236,13.7,0,1,1,0,0,0,5,0,0.2,0.2,0.5,0.7,8,57,15,0.0,0.07,0.07,0.0,0.07,0.02,0.04,0.05,0.02,0.05,standard
GER-Bundesliga,2024,RB Leipzig,Assan Ouedraogo,GER,MF,18-337,2006,3,0,50,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,2,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,standard
GER-Bundesliga,2024,RB Leipzig,Benjamin Henrichs,GER,DF,28-047,1997,15,10,935,10.4,0,2,2,0,0,0,3,0,0.5,0.4,1.4,1.8,9,29,55,0.0,0.19,0.19,0.0,0.19,0.05,0.14,0.18,0.04,0.18,standard
GER-Bundesliga,2024,RB Leipzig,Benjamin Šeško,SVN,"FW,MF",21-315,2003,27,25,1985,22.1,11,5,16,10,1,1,2,1,7.7,6.9,1.9,8.8,35,38,119,0.5,0.23,0.73,0.45,0.68,0.35,0.09,0.43,0.31,0.4,standard
GER-Bundesliga,2024,RB Leipzig,Castello Lukeba,FRA,DF,22-115,2002,18,13,1127,12.5,0,0,0,0,0,0,2,0,0.4,0.4,0.2,0.6,10,54,7,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,standard
GER-Bundesliga,2024,RB Leipzig,Christoph Baumgartner,AUT,"MF,FW",25-253,1999,26,15,1355,15.1,2,1,3,2,0,0,5,0,3.4,3.4,1.3,4.6,28,42,73,0.13,0.07,0.2,0.13,0.2,0.22,0.08,0.31,0.22,0.31,standard
GER-Bundesliga,2024,RB Leipzig,David Raum,GER,DF,26-354,1998,20,19,1603,17.8,1,4,5,1,0,0,3,0,0.5,0.5,6.3,6.8,33,61,118,0.06,0.22,0.28,0.06,0.28,0.03,0.35,0.38,0.03,0.38,standard
GER-Bundesliga,2024,RB Leipzig,El Chadaille Bitshiabu,FRA,DF,19-330,2005,16,8,721,8.0,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.6,3,46,2,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,standard
GER-Bundesliga,2024,RB Leipzig,Elif Elmas,MKD,MF,25-199,1999,2,0,44,0.5,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,0,2,2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.7,0.7,standard
GER-Bundesliga,2024,RB Leipzig,Faik Sakar,GER,MF,17-087,2008,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,RB Leipzig,Kevin Kampl,SVN,MF,34-184,1990,23,16,1406,15.6,1,0,1,1,0,0,4,0,0.8,0.8,1.4,2.1,17,98,30,0.06,0.0,0.06,0.06,0.06,0.05,0.09,0.14,0.05,0.14,standard
GER-Bundesliga,2024,RB Leipzig,Kosta Nedeljković,SRB,DF,19-116,2005,5,1,138,1.5,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,7,11,20,0.0,0.0,0.0,0.0,0.0,0.31,0.06,0.37,0.31,0.37,standard
GER-Bundesliga,2024,RB Leipzig,Loïs Openda,BEL,"FW,MF",25-054,2000,27,24,2076,23.1,8,5,13,8,0,1,4,1,8.7,7.9,3.0,10.9,50,41,192,0.35,0.22,0.56,0.35,0.56,0.38,0.13,0.51,0.34,0.47,standard
GER-Bundesliga,2024,RB Leipzig,Lukas Klostermann,GER,DF,28-312,1996,23,15,1388,15.4,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,15,70,26,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,standard
GER-Bundesliga,2024,RB Leipzig,Lutsharel Geertruida,NED,DF,24-267,2000,19,15,1313,14.6,1,0,1,1,0,0,2,0,1.1,1.1,0.8,1.9,17,75,29,0.07,0.0,0.07,0.07,0.07,0.07,0.05,0.13,0.07,0.13,standard
GER-Bundesliga,2024,RB Leipzig,Maarten Vandevoordt,BEL,GK,23-044,2002,3,2,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,RB Leipzig,Mohamed Simakan,FRA,DF,24-343,2000,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,3,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.0,0.46,standard
GER-Bundesliga,2024,RB Leipzig,Nicolas Seiwald,AUT,"MF,DF",23-342,2001,24,14,1549,17.2,0,0,0,0,0,0,2,0,0.1,0.1,1.0,1.1,15,114,21,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,standard
GER-Bundesliga,2024,RB Leipzig,Péter Gulácsi,HUN,GK,34-340,1990,26,26,2295,25.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,RB Leipzig,Ridle Baku,GER,"DF,MF",27-003,1998,13,11,911,10.1,1,0,1,1,0,0,1,0,1.1,1.1,0.5,1.6,18,24,68,0.1,0.0,0.1,0.1,0.1,0.11,0.05,0.16,0.11,0.16,standard
GER-Bundesliga,2024,RB Leipzig,Tidiam Gomis,FRA,"MF,DF",18-246,2006,4,0,66,0.7,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,2,2,8,0.0,1.36,1.36,0.0,1.36,0.17,0.4,0.57,0.17,0.57,standard
GER-Bundesliga,2024,RB Leipzig,Viggo Gebel,GER,MF,17-140,2007,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,RB Leipzig,Willi Orban,HUN,DF,32-159,1992,25,25,2222,24.7,5,0,5,5,0,0,4,2,4.0,4.0,1.0,5.0,15,106,8,0.2,0.0,0.2,0.2,0.2,0.16,0.04,0.2,0.16,0.2,standard
GER-Bundesliga,2024,RB Leipzig,Xaver Schlager,AUT,MF,27-195,1997,4,2,181,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.8,5,6,2,0.0,0.0,0.0,0.0,0.0,0.03,0.35,0.38,0.03,0.38,standard
GER-Bundesliga,2024,RB Leipzig,Xavi Simons,NED,MF,21-355,2003,20,20,1721,19.1,7,4,11,7,0,0,4,0,3.7,3.7,5.4,9.0,63,115,143,0.37,0.21,0.58,0.37,0.58,0.19,0.28,0.47,0.19,0.47,standard
GER-Bundesliga,2024,RB Leipzig,Yussuf Poulsen,DEN,"FW,MF",30-300,1994,17,2,299,3.3,1,0,1,1,0,0,1,0,2.2,2.2,0.4,2.6,2,9,22,0.3,0.0,0.3,0.3,0.3,0.65,0.12,0.77,0.65,0.77,standard
GER-Bundesliga,2024,St. Pauli,Abdoulie Ceesay,GAM,FW,21-096,2004,7,0,60,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,standard
GER-Bundesliga,2024,St. Pauli,Adam Dźwigała,POL,"DF,MF",29-198,1995,13,1,251,2.8,0,0,0,0,0,0,2,1,0.4,0.4,0.0,0.4,1,10,4,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,standard
GER-Bundesliga,2024,St. Pauli,Andreas Albers,DEN,FW,35-019,1990,14,0,62,0.7,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.7,1,3,6,1.45,0.0,1.45,1.45,1.45,0.9,0.14,1.04,0.9,1.04,standard
GER-Bundesliga,2024,St. Pauli,Carlo Boukhalfa,MAR,MF,25-343,1999,20,14,1232,13.7,1,0,1,1,0,0,0,0,0.8,0.8,0.4,1.3,10,31,32,0.07,0.0,0.07,0.07,0.07,0.06,0.03,0.09,0.06,0.09,standard
GER-Bundesliga,2024,St. Pauli,Connor Metcalfe,AUS,MF,25-157,1999,6,2,274,3.0,0,0,0,0,0,0,0,0,0.7,0.7,0.2,0.8,6,7,9,0.0,0.0,0.0,0.0,0.0,0.22,0.05,0.27,0.22,0.27,standard
GER-Bundesliga,2024,St. Pauli,Danel Sinani,LUX,"MF,FW",28-006,1997,20,8,759,8.4,1,1,2,1,0,0,2,0,1.1,1.1,1.9,3.0,8,40,39,0.12,0.12,0.24,0.12,0.24,0.13,0.23,0.35,0.13,0.35,standard
GER-Bundesliga,2024,St. Pauli,David Nemeth,AUT,DF,24-024,2001,18,18,1597,17.7,0,1,1,0,0,0,2,0,0.1,0.1,0.1,0.2,11,51,1,0.0,0.06,0.06,0.0,0.06,0.0,0.01,0.01,0.0,0.01,standard
GER-Bundesliga,2024,St. Pauli,Elias Saad,TUN,"FW,MF",25-105,1999,15,9,825,9.2,3,2,5,3,0,0,1,0,2.7,2.7,0.8,3.5,27,24,71,0.33,0.22,0.55,0.33,0.55,0.3,0.09,0.38,0.3,0.38,standard
GER-Bundesliga,2024,St. Pauli,Eric Smith,SWE,"DF,MF",28-093,1997,26,26,2287,25.4,1,1,2,1,0,0,5,0,1.3,1.3,1.5,2.8,14,91,11,0.04,0.04,0.08,0.04,0.08,0.05,0.06,0.11,0.05,0.11,standard
GER-Bundesliga,2024,St. Pauli,Erik Ahlstrand,SWE,"FW,MF",23-179,2001,5,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,St. Pauli,Finley Stevens,WAL,DF,22-001,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,St. Pauli,Hauke Wahl,GER,DF,30-361,1994,27,27,2430,27.0,0,0,0,0,0,0,0,0,0.7,0.7,0.5,1.2,26,120,9,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04,standard
GER-Bundesliga,2024,St. Pauli,Jackson Irvine,AUS,MF,32-035,1993,28,28,2520,28.0,0,6,6,0,0,0,2,0,3.1,2.9,3.8,6.6,19,115,56,0.0,0.21,0.21,0.0,0.21,0.11,0.13,0.24,0.1,0.24,standard
GER-Bundesliga,2024,St. Pauli,James Sands,USA,"MF,DF",24-279,2000,7,5,453,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,16,6,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,standard
GER-Bundesliga,2024,St. Pauli,Johannes Eggestein,GER,FW,26-338,1998,25,22,1823,20.3,3,4,7,2,1,2,3,0,4.7,3.1,2.1,5.2,25,43,135,0.15,0.2,0.35,0.1,0.3,0.23,0.1,0.33,0.15,0.26,standard
GER-Bundesliga,2024,St. Pauli,Karol Mets,EST,DF,31-330,1993,10,10,900,10.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,5,54,2,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,standard
GER-Bundesliga,2024,St. Pauli,Lars Ritzka,GER,"DF,MF",26-339,1998,18,10,778,8.6,1,0,1,1,0,0,1,0,0.4,0.4,0.2,0.6,7,20,29,0.12,0.0,0.12,0.12,0.12,0.05,0.02,0.07,0.05,0.07,standard
GER-Bundesliga,2024,St. Pauli,Manolis Saliakas,GRE,"MF,DF",28-211,1996,24,20,1801,20.0,1,1,2,1,0,0,3,0,1.2,1.2,2.4,3.5,27,84,71,0.05,0.05,0.1,0.05,0.1,0.06,0.12,0.18,0.06,0.18,standard
GER-Bundesliga,2024,St. Pauli,Maurides,BRA,FW,31-032,1994,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,St. Pauli,Morgan Guilavogui,GUI,"FW,MF",27-032,1998,19,16,1338,14.9,5,1,6,5,0,0,5,0,5.8,5.8,1.7,7.5,29,32,101,0.34,0.07,0.4,0.34,0.4,0.39,0.11,0.51,0.39,0.51,standard
GER-Bundesliga,2024,St. Pauli,Nikola Vasilj,BIH,GK,29-130,1995,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,St. Pauli,Noah Weißhaupt,GER,"FW,MF",23-203,2001,13,11,915,10.2,1,0,1,1,0,0,0,0,1.6,1.6,1.8,3.4,33,25,76,0.1,0.0,0.1,0.1,0.1,0.16,0.18,0.34,0.16,0.34,standard
GER-Bundesliga,2024,St. Pauli,Oladapo Afolayan,ENG,"FW,MF",27-058,1998,27,14,1430,15.9,3,1,4,3,0,0,2,0,2.9,2.9,3.7,6.6,50,29,95,0.19,0.06,0.25,0.19,0.25,0.18,0.23,0.42,0.18,0.42,standard
GER-Bundesliga,2024,St. Pauli,Philipp Treu,GER,"MF,DF",24-129,2000,27,27,2373,26.4,0,2,2,0,0,0,2,0,1.1,1.1,2.4,3.5,51,92,103,0.0,0.08,0.08,0.0,0.08,0.04,0.09,0.13,0.04,0.13,standard
GER-Bundesliga,2024,St. Pauli,Robert Wagner,GER,MF,21-271,2003,8,5,364,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,8,9,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,standard
GER-Bundesliga,2024,St. Pauli,Scott Banks,SCO,"FW,MF",23-197,2001,11,0,101,1.1,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,3,1,8,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,standard
GER-Bundesliga,2024,St. Pauli,Siebe Van Der Heyden,BEL,"DF,MF",26-316,1998,8,7,580,6.4,1,0,1,1,0,0,2,0,1.3,1.3,0.0,1.4,4,15,14,0.16,0.0,0.16,0.16,0.16,0.21,0.01,0.21,0.21,0.21,standard
GER-Bundesliga,2024,Stuttgart,Alexander Nübel,GER,GK,28-193,1996,28,28,2520,28.0,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,0,0,0,0.0,0.04,0.04,0.0,0.04,0.0,0.01,0.01,0.0,0.01,standard
GER-Bundesliga,2024,Stuttgart,Ameen Al-Dakhil,BEL,DF,23-036,2002,7,6,432,4.8,0,0,0,0,0,0,0,1,0.1,0.1,0.2,0.2,1,12,0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,standard
GER-Bundesliga,2024,Stuttgart,Angelo Stiller,GER,MF,24-007,2001,27,26,2366,26.3,1,5,6,1,0,0,5,0,1.4,1.4,5.3,6.7,30,232,51,0.04,0.19,0.23,0.04,0.23,0.05,0.2,0.25,0.05,0.25,standard
GER-Bundesliga,2024,Stuttgart,Anrie Chase,JPN,DF,21-018,2004,12,7,734,8.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,6,28,2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,standard
GER-Bundesliga,2024,Stuttgart,Anthony Rouault,FRA,DF,23-317,2001,18,14,1212,13.5,1,0,1,1,0,0,1,0,0.5,0.5,0.3,0.8,6,52,4,0.07,0.0,0.07,0.07,0.07,0.04,0.02,0.06,0.04,0.06,standard
GER-Bundesliga,2024,Stuttgart,Atakan Karazor,,MF,28-180,1996,26,25,2090,23.2,1,4,5,1,0,0,9,1,1.2,1.2,2.2,3.4,13,105,23,0.04,0.17,0.22,0.04,0.22,0.05,0.09,0.15,0.05,0.15,standard
GER-Bundesliga,2024,Stuttgart,Chris Führich,GER,"MF,FW",27-092,1998,27,18,1551,17.2,1,2,3,1,0,0,1,0,2.0,2.0,2.6,4.6,83,76,161,0.06,0.12,0.17,0.06,0.17,0.11,0.15,0.26,0.11,0.26,standard
GER-Bundesliga,2024,Stuttgart,Dan-Axel Zagadou,FRA,"DF,MF",25-312,1999,2,0,29,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,Stuttgart,Deniz Undav,GER,"FW,MF",28-266,1996,21,15,1270,14.1,7,1,8,7,0,0,3,0,9.2,9.2,1.6,10.8,28,47,99,0.5,0.07,0.57,0.5,0.57,0.65,0.11,0.76,0.65,0.76,standard
