league,season,team,player,nation,pos,age,born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type
FRA-Ligue 1,2020,Lens,Jonathan Gradit,FRA,DF,27,1992,31.4,9,1,1,51,62,0,4,56,39,0,2,0,149,55,54,50.5,misc
FRA-Ligue 1,2020,Lens,Loïc Bade,FRA,DF,20,2000,29.0,11,1,1,44,16,1,5,74,34,0,1,0,212,112,62,64.4,misc
FRA-Ligue 1,2020,Lens,Manuel Perez,FRA,"MF,FW",29,1991,1.4,1,0,0,3,0,0,0,2,0,0,0,0,3,2,2,50.0,misc
FRA-Ligue 1,2020,Lens,Massadio Haïdara,MLI,DF,27,1992,23.7,6,0,0,33,35,2,44,35,32,1,0,0,119,42,27,60.9,misc
FRA-Ligue 1,2020,Lens,Seko Fofana,CIV,MF,25,1995,25.7,2,0,0,21,21,1,19,34,8,1,1,0,155,22,10,68.8,misc
FRA-Ligue 1,2020,Lens,Simon Banza,COD,FW,23,1996,15.2,6,1,1,29,33,9,11,7,6,1,0,0,41,57,63,47.5,misc
FRA-Ligue 1,2020,Lens,Steven Fortes,CPV,DF,28,1992,15.9,7,1,1,26,9,0,1,27,20,0,0,1,76,36,22,62.1,misc
FRA-Ligue 1,2020,Lens,Tony Mauricio,FRA,MF,26,1994,5.6,3,0,0,19,10,0,42,3,12,0,0,0,37,2,5,28.6,misc
FRA-Ligue 1,2020,Lens,Wuilker Faríñez,VEN,GK,22,1998,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
FRA-Ligue 1,2020,Lens,Yannick Cahuzac,FRA,MF,35,1985,25.0,9,0,0,30,20,2,12,33,12,0,0,1,117,30,26,53.6,misc
FRA-Ligue 1,2020,Lille,Adama Soumaoro,FRA,DF,28,1992,1.6,1,0,0,2,1,0,0,2,0,0,0,0,9,5,0,100.0,misc
FRA-Ligue 1,2020,Lille,Benjamin André,FRA,MF,29,1990,32.1,10,0,0,70,53,0,14,76,68,0,0,0,276,84,83,50.3,misc
FRA-Ligue 1,2020,Lille,Boubakary Soumaré,FRA,MF,21,1999,21.3,3,0,0,23,16,0,1,39,29,0,0,0,148,30,18,62.5,misc
FRA-Ligue 1,2020,Lille,Burak Yılmaz,TUR,FW,35,1985,22.8,6,0,0,33,37,29,12,5,6,1,0,0,45,37,60,38.1,misc
FRA-Ligue 1,2020,Lille,Domagoj Bradarić,CRO,DF,20,1999,14.0,4,0,0,17,13,0,53,26,18,0,1,0,83,19,26,42.2,misc
FRA-Ligue 1,2020,Lille,Isaac Lihadji,FRA,"MF,FW",18,2002,2.2,0,0,0,3,1,1,6,1,4,0,0,0,20,2,5,28.6,misc
FRA-Ligue 1,2020,Lille,Jonathan Bamba,CIV,MF,24,1996,33.2,2,0,0,27,67,3,146,24,23,1,0,0,238,15,27,35.7,misc
FRA-Ligue 1,2020,Lille,Jonathan David,CAN,FW,20,2000,26.2,0,0,0,33,43,5,8,3,10,2,0,0,74,15,67,18.3,misc
FRA-Ligue 1,2020,Lille,Jonathan Ikone,FRA,"MF,FW",22,1998,24.2,0,0,0,13,23,6,7,7,12,0,0,0,96,17,40,29.8,misc
FRA-Ligue 1,2020,Lille,José Fonte,POR,DF,36,1983,35.4,7,0,0,30,13,0,12,36,29,1,1,1,199,79,28,73.8,misc
FRA-Ligue 1,2020,Lille,Jérémy Pied,FRA,DF,31,1989,3.5,1,0,0,6,2,0,19,6,0,0,0,0,30,5,8,38.5,misc
FRA-Ligue 1,2020,Lille,Luiz Araújo,BRA,MF,24,1996,16.6,5,0,0,24,18,0,27,11,25,0,0,0,88,10,20,33.3,misc
FRA-Ligue 1,2020,Lille,Mike Maignan,FRA,GK,25,1995,38.0,1,0,0,1,8,0,0,0,0,0,0,0,62,10,1,90.9,misc
FRA-Ligue 1,2020,Lille,Reinildo Mandava,MOZ,DF,26,1994,24.2,2,1,0,38,35,2,82,45,43,0,0,0,156,52,17,75.4,misc
FRA-Ligue 1,2020,Lille,Renato Sanches,POR,MF,22,1997,14.1,4,0,0,27,27,2,46,13,7,0,0,0,111,8,20,28.6,misc
FRA-Ligue 1,2020,Lille,Sven Botman,NED,DF,20,2000,36.8,2,0,0,14,25,2,1,57,21,0,0,0,196,118,55,68.2,misc
FRA-Ligue 1,2020,Lille,Tiago Djaló,POR,DF,20,2000,9.7,4,1,1,15,9,1,6,9,13,0,0,0,65,10,7,58.8,misc
FRA-Ligue 1,2020,Lille,Timothy Weah,USA,"FW,MF",20,2000,9.8,1,0,0,14,7,4,21,4,7,0,0,0,33,11,20,35.5,misc
