nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,league,season,stat_type
FRA,MF,18,2002,2.8,4,1,3,1,0,1,1,100.0,0,2,0,2,1,5,1,0,GER-Bundesliga,2021,defense
ARG,"FW,MF",22,1998,10.4,5,5,1,2,2,0,6,0.0,6,10,3,7,4,9,6,0,GER-Bundesliga,2021,defense
BEL,MF,22,1998,23.4,27,15,13,11,3,17,28,60.7,11,27,10,17,26,53,30,0,GER-Bundesliga,2021,defense
GER,DF,24,1996,14.2,33,14,15,17,1,22,50,44.0,28,19,4,15,26,59,39,1,GER-Bundesliga,2021,defense
GER,MF,25,1995,16.8,22,13,7,12,3,6,25,24.0,19,18,1,17,15,37,2,0,GER-Bundesliga,2021,defense
GER,"MF,FW",27,1992,4.7,7,3,6,0,1,3,7,42.9,4,9,2,7,6,13,7,0,GER-Bundesliga,2021,defense
GER,"DF,FW",19,2000,8.4,21,11,13,5,3,11,24,45.8,13,5,1,4,11,32,13,0,GER-Bundesliga,2021,defense
AUT,FW,23,1997,23.7,16,12,4,5,7,2,17,11.8,15,10,1,9,9,25,21,0,GER-Bundesliga,2021,defense
COD,"DF,FW",21,1998,21.3,48,29,19,19,10,21,44,47.7,23,29,1,28,22,70,11,2,GER-Bundesliga,2021,defense
FRA,"DF,FW",19,2001,16.7,26,15,10,7,9,11,23,47.8,12,20,0,20,10,36,11,0,GER-Bundesliga,2021,defense
GER,DF,24,1996,30.1,31,20,17,14,0,12,31,38.7,19,28,18,10,47,78,114,0,GER-Bundesliga,2021,defense
JPN,MF,27,1993,32.8,65,44,25,34,6,29,71,40.8,42,53,14,39,51,116,59,0,GER-Bundesliga,2021,defense
GER,"FW,MF",28,1992,1.6,1,0,0,1,0,0,2,0.0,2,0,0,0,1,2,0,0,GER-Bundesliga,2021,defense
GER,GK,33,1987,30.8,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,8,3,GER-Bundesliga,2021,defense
GER,"FW,MF",23,1997,8.4,7,5,2,4,1,3,16,18.8,13,12,0,12,5,12,6,0,GER-Bundesliga,2021,defense
GER,MF,34,1985,11.5,17,8,9,5,3,5,18,27.8,13,13,1,12,17,34,16,0,GER-Bundesliga,2021,defense
GER,"DF,FW",25,1994,25.0,74,41,39,30,5,35,71,49.3,36,34,5,29,35,109,50,0,GER-Bundesliga,2021,defense
AUT,"DF,FW",33,1987,28.6,50,25,28,18,4,28,54,51.9,26,32,7,25,50,100,99,0,GER-Bundesliga,2021,defense
GER,DF,29,1991,5.8,10,5,7,3,0,7,15,46.7,8,7,3,4,13,23,21,0,GER-Bundesliga,2021,defense
GER,MF,25,1995,20.2,39,23,14,23,2,18,34,52.9,16,20,2,18,24,63,22,0,GER-Bundesliga,2021,defense
FIN,FW,25,1994,9.5,5,1,0,3,2,1,6,16.7,5,1,0,1,1,6,12,0,GER-Bundesliga,2021,defense
GER,FW,24,1996,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
NOR,"DF,MF",22,1997,11.9,22,15,4,14,4,12,15,80.0,3,13,0,13,11,33,17,0,GER-Bundesliga,2021,defense
JPN,"MF,FW",22,1997,5.1,8,3,1,5,2,3,9,33.3,6,5,2,3,6,14,4,0,GER-Bundesliga,2021,defense
GER,FW,19,2001,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
GER,GK,27,1993,3.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,GER-Bundesliga,2021,defense
DEN,"MF,FW",24,1996,21.8,17,11,5,6,6,8,26,30.8,18,22,0,22,18,35,10,0,GER-Bundesliga,2021,defense
GER,"FW,MF",27,1993,10.9,15,8,6,6,3,5,17,29.4,12,17,2,15,12,27,11,0,GER-Bundesliga,2021,defense
GER,DF,24,1995,34.0,47,29,35,11,1,18,32,56.3,14,38,18,20,52,99,109,0,GER-Bundesliga,2021,defense
GER,"FW,MF",32,1988,18.1,7,3,1,5,1,2,9,22.2,7,11,0,11,3,10,3,0,GER-Bundesliga,2021,defense
GER,DF,20,1999,14.3,34,19,14,19,1,18,28,64.3,10,13,6,7,31,65,29,1,GER-Bundesliga,2021,defense
GER,DF,28,1991,4.8,12,9,7,4,1,5,8,62.5,3,9,3,6,8,20,13,1,GER-Bundesliga,2021,defense
CRO,FW,22,1998,7.9,12,8,3,6,3,4,8,50.0,4,10,0,10,4,16,5,0,GER-Bundesliga,2021,defense
GER,MF,25,1994,28.1,51,24,22,27,2,24,53,45.3,29,40,6,34,51,102,31,2,GER-Bundesliga,2021,defense
GER,DF,28,1992,33.8,44,29,30,12,2,23,39,59.0,16,43,27,16,49,93,118,2,GER-Bundesliga,2021,defense
GER,MF,29,1990,9.9,20,9,8,11,1,8,19,42.1,11,13,3,10,5,25,8,0,GER-Bundesliga,2021,defense
SUR,"FW,MF",25,1995,12.3,5,4,2,2,1,3,5,60.0,2,4,0,4,6,11,7,0,GER-Bundesliga,2021,defense
NGA,FW,22,1997,15.1,5,3,2,3,0,1,14,7.1,13,9,0,9,3,8,4,0,GER-Bundesliga,2021,defense
GER,FW,19,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
GER,"MF,DF",31,1989,16.3,44,28,17,25,2,15,37,40.5,22,12,2,10,24,68,37,0,GER-Bundesliga,2021,defense
GER,FW,25,1995,9.0,3,2,1,1,1,0,6,0.0,6,3,2,1,1,4,7,0,GER-Bundesliga,2021,defense
NED,MF,27,1993,2.5,3,1,0,1,2,0,5,0.0,5,5,1,4,3,6,4,0,GER-Bundesliga,2021,defense
GER,"MF,FW",18,2001,1.2,1,1,1,0,0,0,1,0.0,1,4,0,4,2,3,1,0,GER-Bundesliga,2021,defense
GER,DF,20,1999,7.8,20,9,10,9,1,10,18,55.6,8,14,3,11,12,32,18,0,GER-Bundesliga,2021,defense
BUL,FW,20,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
GER,"MF,DF",20,2000,12.9,19,13,14,3,2,8,27,29.6,19,17,6,11,13,32,27,0,GER-Bundesliga,2021,defense
CZE,GK,28,1992,34.0,2,0,2,0,0,2,2,100.0,0,0,0,0,1,3,17,4,GER-Bundesliga,2021,defense
GER,"FW,MF",22,1998,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0,GER-Bundesliga,2021,defense
USA,"FW,MF",20,2000,27.8,32,19,13,13,6,13,27,48.1,14,39,4,35,17,49,36,0,GER-Bundesliga,2021,defense
GER,MF,27,1993,17.3,15,9,9,5,1,4,18,22.2,14,10,3,7,32,47,19,2,GER-Bundesliga,2021,defense
GER,"MF,FW",26,1993,16.8,58,32,24,28,6,16,51,31.4,35,29,2,27,13,71,10,0,GER-Bundesliga,2021,defense
SWE,"DF,FW",26,1994,21.7,37,20,19,14,4,17,29,58.6,12,21,7,14,20,57,62,0,GER-Bundesliga,2021,defense
AUT,DF,22,1998,30.9,50,34,31,17,2,30,62,48.4,32,38,17,21,55,105,118,1,GER-Bundesliga,2021,defense
GER,MF,23,1996,32.7,57,42,22,29,6,21,46,45.7,25,30,5,25,43,100,36,0,GER-Bundesliga,2021,defense
KVX,"FW,MF",24,1996,16.2,24,12,11,11,2,12,23,52.2,11,7,0,7,4,28,6,0,GER-Bundesliga,2021,defense
SRB,DF,24,1995,19.1,24,14,17,6,1,15,31,48.4,16,22,9,13,29,53,94,1,GER-Bundesliga,2021,defense
GER,"MF,FW",18,2002,1.6,3,2,1,1,1,2,4,50.0,2,1,0,1,0,3,0,0,GER-Bundesliga,2021,defense
GER,FW,27,1993,9.7,7,3,2,4,1,1,13,7.7,12,10,4,6,3,10,13,0,GER-Bundesliga,2021,defense
FIN,DF,34,1985,13.6,14,11,11,3,0,8,14,57.1,6,15,8,7,22,36,61,0,GER-Bundesliga,2021,defense
GER,"FW,MF",25,1995,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
GER,MF,31,1989,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,GER-Bundesliga,2021,defense
AUT,"MF,FW",20,2000,13.1,22,16,8,10,4,8,35,22.9,27,21,0,21,8,30,6,0,GER-Bundesliga,2021,defense
NED,"MF,FW",20,1999,4.3,11,6,1,9,1,4,8,50.0,4,4,0,4,5,16,1,0,GER-Bundesliga,2021,defense
CZE,DF,33,1986,33.7,61,35,39,17,5,28,64,43.8,36,33,11,22,58,119,98,1,GER-Bundesliga,2021,defense
JPN,"MF,FW",30,1990,8.5,12,8,2,5,5,2,9,22.2,7,6,1,5,5,17,7,0,GER-Bundesliga,2021,defense
TUR,DF,31,1989,21.6,23,16,15,6,2,12,24,50.0,12,27,16,11,36,59,115,1,GER-Bundesliga,2021,defense
SUI,"MF,FW",29,1991,9.1,17,9,6,7,4,6,16,37.5,10,7,0,7,5,22,1,0,GER-Bundesliga,2021,defense
POL,"FW,MF",18,2001,3.0,6,5,1,4,1,4,4,100.0,0,5,1,4,3,9,4,0,GER-Bundesliga,2021,defense
GER,"FW,MF",29,1991,2.4,2,2,1,1,0,2,8,25.0,6,2,0,2,1,3,2,0,GER-Bundesliga,2021,defense
GER,"DF,MF",27,1992,1.5,7,4,3,4,0,4,5,80.0,1,4,0,4,2,9,4,0,GER-Bundesliga,2021,defense
USA,DF,27,1993,30.8,47,29,33,14,0,30,54,55.6,24,35,10,25,55,102,134,0,GER-Bundesliga,2021,defense
CRO,FW,22,1998,20.2,22,10,10,7,5,8,29,27.6,21,18,0,18,17,39,3,1,GER-Bundesliga,2021,defense
FRA,"MF,DF",29,1990,8.3,17,9,9,8,0,5,12,41.7,7,12,5,7,29,46,25,0,GER-Bundesliga,2021,defense
FRA,DF,27,1993,13.7,24,12,14,8,2,11,20,55.0,9,10,1,9,19,43,28,0,GER-Bundesliga,2021,defense
SUI,DF,25,1995,18.2,51,33,27,17,7,24,35,68.6,11,28,7,21,22,73,59,1,GER-Bundesliga,2021,defense
BEL,GK,28,1992,32.0,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,9,2,GER-Bundesliga,2021,defense
CRO,DF,22,1997,6.4,13,9,9,3,1,6,8,75.0,2,12,5,7,11,24,27,0,GER-Bundesliga,2021,defense
FRA,DF,20,2000,28.8,49,29,37,12,0,24,45,53.3,21,51,21,30,65,114,140,1,GER-Bundesliga,2021,defense
GER,MF,26,1994,28.7,47,32,20,26,1,18,49,36.7,31,24,3,21,49,96,57,0,GER-Bundesliga,2021,defense
GER,MF,26,1994,12.3,15,6,3,6,6,5,21,23.8,16,17,0,17,6,21,3,0,GER-Bundesliga,2021,defense
EGY,FW,21,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
BRA,DF,25,1994,19.3,60,40,32,22,6,34,62,54.8,28,51,7,44,42,102,59,0,GER-Bundesliga,2021,defense
AUT,GK,32,1987,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,GER-Bundesliga,2021,defense
SUI,"FW,MF",28,1991,17.4,24,15,6,12,6,13,24,54.2,11,21,2,19,22,46,15,0,GER-Bundesliga,2021,defense
GER,"FW,DF",22,1998,29.8,50,31,20,20,10,22,53,41.5,31,54,4,50,40,90,33,1,GER-Bundesliga,2021,defense
GER,DF,20,2000,0.4,2,2,2,0,0,1,1,100.0,0,1,0,1,0,2,0,0,GER-Bundesliga,2021,defense
BRA,FW,26,1994,5.2,9,6,2,6,1,6,11,54.5,5,11,0,11,8,17,2,0,GER-Bundesliga,2021,defense
BRA,"MF,FW",25,1995,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
NED,FW,27,1992,32.7,13,8,2,8,3,4,20,20.0,16,17,3,14,4,17,26,0,GER-Bundesliga,2021,defense
AUT,MF,22,1997,29.2,66,40,20,38,8,22,68,32.4,46,50,6,44,54,120,38,0,GER-Bundesliga,2021,defense
GER,"MF,FW",26,1994,21.5,52,32,14,32,6,21,52,40.4,31,34,4,30,21,73,30,0,GER-Bundesliga,2021,defense
TUR,MF,28,1992,0.6,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,GER-Bundesliga,2021,defense
