nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
GER,DF,28-024,1997,21.7,5,0,0,21,37,2,127,36,50,0,0,0,89,19,15,55.9,GER-Bundesliga,2024,misc
GER,"FW,MF",23-056,2002,14.0,3,0,0,18,27,5,6,1,3,0,0,0,39,38,53,41.8,GER-Bundesliga,2024,misc
GER,DF,29-022,1996,1.5,0,0,0,2,0,0,9,0,0,0,0,0,6,1,4,20.0,GER-Bundesliga,2024,misc
NED,DF,23-267,2001,11.1,2,0,0,8,14,0,12,16,7,0,0,0,28,26,16,61.9,GER-Bundesliga,2024,misc
GER,MF,25-055,2000,2.7,1,0,0,2,6,0,2,4,5,0,0,0,7,4,3,57.1,GER-Bundesliga,2024,misc
GER,GK,32-313,1992,5.0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,100.0,GER-Bundesliga,2024,misc
GER,MF,20-252,2004,10.2,3,0,0,15,2,1,5,6,4,0,1,0,58,19,14,57.6,GER-Bundesliga,2024,misc
SRB,FW,25-008,2000,6.2,1,0,0,10,4,5,1,3,2,0,0,0,11,33,35,48.5,GER-Bundesliga,2024,misc
HUN,MF,25-363,1999,12.3,3,0,0,23,24,0,10,19,16,0,0,0,53,25,15,62.5,GER-Bundesliga,2024,misc
GER,"FW,MF",23-329,2001,23.1,2,0,0,33,41,12,58,2,19,2,1,0,94,23,57,28.8,GER-Bundesliga,2024,misc
AUT,"DF,MF",38-046,1987,14.7,5,0,0,13,4,1,83,13,18,0,0,0,46,20,11,64.5,GER-Bundesliga,2024,misc
NED,DF,26-285,1998,28.0,4,0,0,33,12,2,9,37,19,0,1,0,81,80,62,56.3,GER-Bundesliga,2024,misc
POR,DF,26-078,1999,25.6,3,0,0,22,31,2,9,52,27,0,0,1,98,75,57,56.8,GER-Bundesliga,2024,misc
DEN,GK,32-250,1992,23.0,2,0,0,0,3,0,0,0,0,0,0,0,24,11,0,100.0,GER-Bundesliga,2024,misc
CRO,FW,28-332,1996,1.8,0,0,0,1,1,2,3,0,2,0,0,0,4,10,17,37.0,GER-Bundesliga,2024,misc
GER,"MF,DF",31-009,1994,13.5,0,0,0,17,12,3,13,12,15,0,0,0,63,14,24,36.8,GER-Bundesliga,2024,misc
KOR,"MF,FW",25-203,1999,14.0,2,0,0,16,15,4,36,11,7,0,0,0,68,14,27,34.1,GER-Bundesliga,2024,misc
USA,FW,28-350,1996,10.1,2,0,0,22,15,7,0,4,6,0,0,0,31,44,35,55.7,GER-Bundesliga,2024,misc
CRO,"DF,MF",29-238,1995,11.0,4,0,0,8,5,1,73,7,10,0,0,0,55,3,5,37.5,GER-Bundesliga,2024,misc
FRA,"DF,MF",32-095,1993,1.4,0,0,0,1,2,0,10,2,0,0,0,0,2,2,2,50.0,GER-Bundesliga,2024,misc
GER,DF,33-200,1991,13.3,5,0,0,8,5,0,0,9,6,0,1,0,80,13,11,54.2,GER-Bundesliga,2024,misc
GER,"FW,MF",32-255,1992,0.6,1,0,0,3,0,0,0,0,0,0,0,0,1,1,1,50.0,GER-Bundesliga,2024,misc
AUT,DF,21-112,2003,13.4,5,0,0,13,8,0,0,11,5,0,0,0,42,45,36,55.6,GER-Bundesliga,2024,misc
FRA,MF,27-347,1997,5.5,2,0,0,10,5,0,2,5,9,0,0,0,23,19,14,57.6,GER-Bundesliga,2024,misc
SVK,"MF,FW",27-214,1997,5.4,4,0,0,8,4,1,46,2,1,0,0,0,24,6,9,40.0,GER-Bundesliga,2024,misc
CRO,"FW,MF",23-042,2002,2.2,1,0,0,6,6,1,1,0,0,0,0,0,8,2,10,16.7,GER-Bundesliga,2024,misc
GER,MF,31-074,1994,24.3,7,0,0,39,14,0,19,36,36,0,1,0,85,36,27,57.1,GER-Bundesliga,2024,misc
DEN,"DF,MF",28-326,1996,9.5,1,0,0,14,10,1,61,8,11,0,0,0,43,9,9,50.0,GER-Bundesliga,2024,misc
GER,DF,30-280,1994,1.0,1,0,0,5,0,0,1,1,0,0,0,0,1,7,4,63.6,GER-Bundesliga,2024,misc
GER,"FW,MF",28-216,1996,10.7,1,0,0,8,13,10,25,5,11,0,0,0,46,8,26,23.5,GER-Bundesliga,2024,misc
GER,"DF,MF",20-164,2004,13.8,4,1,0,19,11,1,40,11,21,1,0,0,64,30,35,46.2,GER-Bundesliga,2024,misc
BEL,"MF,FW",24-093,2001,8.0,2,0,0,14,17,2,23,3,3,0,0,0,32,6,11,35.3,GER-Bundesliga,2024,misc
GER,DF,27-084,1998,10.7,1,0,0,7,9,0,4,18,10,0,0,0,30,21,30,41.2,GER-Bundesliga,2024,misc
POR,FW,29-156,1995,4.1,1,0,0,4,7,2,4,0,2,0,0,0,10,11,12,47.8,GER-Bundesliga,2024,misc
GER,DF,33-159,1991,21.0,1,0,0,9,15,2,4,25,22,0,2,0,80,34,20,63.0,GER-Bundesliga,2024,misc
GER,"DF,FW",26-066,1999,14.4,2,0,0,14,17,4,56,9,10,0,0,0,56,7,13,35.0,GER-Bundesliga,2024,misc
GER,DF,25-196,1999,14.0,1,0,0,9,31,2,36,14,11,0,0,1,44,12,20,37.5,GER-Bundesliga,2024,misc
BFA,"DF,FW",23-334,2001,3.4,0,0,0,4,8,1,19,2,4,1,0,0,20,6,3,66.7,GER-Bundesliga,2024,misc
DEN,MF,28-154,1996,19.1,8,0,0,32,21,2,21,17,23,0,0,0,89,25,20,55.6,GER-Bundesliga,2024,misc
ARG,DF,23-315,2001,5.0,1,0,0,9,5,0,3,7,9,0,0,0,19,10,5,66.7,GER-Bundesliga,2024,misc
GER,"FW,MF",24-147,2000,9.3,1,0,0,7,16,12,13,3,2,1,0,0,18,12,17,41.4,GER-Bundesliga,2024,misc
GER,"FW,MF",21-017,2004,2.7,1,0,0,8,6,2,6,1,1,0,0,0,13,10,14,41.7,GER-Bundesliga,2024,misc
GER,MF,31-113,1993,9.9,2,0,0,11,18,2,19,12,9,0,0,0,40,4,13,23.5,GER-Bundesliga,2024,misc
AUT,DF,27-026,1998,18.0,8,2,1,18,13,2,2,30,32,0,0,2,105,36,33,52.2,GER-Bundesliga,2024,misc
AUT,"FW,MF",26-279,1998,11.7,1,0,0,19,26,6,21,3,7,0,0,0,34,4,15,21.1,GER-Bundesliga,2024,misc
GER,FW,31-035,1994,21.5,3,0,0,4,14,12,132,6,6,0,0,0,54,17,25,40.5,GER-Bundesliga,2024,misc
GER,GK,29-273,1995,28.0,2,0,0,0,4,0,0,1,0,0,0,0,30,7,1,87.5,GER-Bundesliga,2024,misc
SRB,DF,29-197,1995,11.4,1,0,0,5,3,2,9,2,5,0,1,0,32,24,18,57.1,GER-Bundesliga,2024,misc
GER,"DF,MF",30-355,1994,25.9,7,1,1,24,30,1,57,18,35,0,0,0,112,25,41,37.9,GER-Bundesliga,2024,misc
GER,DF,29-362,1995,17.4,4,1,1,24,23,1,1,24,20,0,0,0,54,34,17,66.7,GER-Bundesliga,2024,misc
SCO,FW,28-004,1997,6.2,4,0,0,9,0,5,11,2,4,0,0,0,23,28,12,70.0,GER-Bundesliga,2024,misc
BEL,DF,25-005,2000,0.7,1,0,0,1,2,0,6,3,3,0,0,0,5,4,0,100.0,GER-Bundesliga,2024,misc
AUT,MF,25-074,2000,25.7,3,0,0,25,31,3,123,11,23,1,0,0,141,18,23,43.9,GER-Bundesliga,2024,misc
BEL,MF,26-051,1999,24.6,8,0,0,29,22,0,4,54,33,0,0,0,154,22,20,52.4,GER-Bundesliga,2024,misc
FRA,MF,22-342,2002,2.6,1,0,0,7,5,0,0,2,6,0,0,0,13,5,3,62.5,GER-Bundesliga,2024,misc
DEN,"FW,MF",25-103,1999,3.9,0,0,0,2,2,1,17,2,6,0,0,0,14,1,1,50.0,GER-Bundesliga,2024,misc
BEL,MF,22-189,2002,4.7,1,0,0,11,9,0,3,6,4,0,0,0,16,7,12,36.8,GER-Bundesliga,2024,misc
HUN,MF,19-077,2006,10.5,0,0,0,6,9,0,8,10,8,1,0,0,31,10,13,43.5,GER-Bundesliga,2024,misc
SUI,DF,26-291,1998,5.8,4,0,0,14,5,0,3,3,8,0,1,0,16,3,10,23.1,GER-Bundesliga,2024,misc
GER,DF,18-312,2006,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,83.3,GER-Bundesliga,2024,misc
SVK,DF,29-001,1996,21.7,3,0,0,6,5,0,4,27,9,0,0,0,77,69,31,69.0,GER-Bundesliga,2024,misc
POL,"DF,MF",22-310,2002,9.8,2,0,0,8,2,0,35,11,7,1,0,1,38,6,14,30.0,GER-Bundesliga,2024,misc
DEN,DF,27-326,1997,19.1,5,0,0,9,13,0,19,22,11,0,1,0,97,11,12,47.8,GER-Bundesliga,2024,misc
DEN,"FW,MF",26-063,1999,17.9,2,0,0,12,33,3,4,5,4,0,0,0,42,77,76,50.3,GER-Bundesliga,2024,misc
POL,GK,26-093,1999,22.7,2,0,0,0,0,0,0,0,0,0,0,0,36,8,0,100.0,GER-Bundesliga,2024,misc
GER,FW,34-067,1991,1.7,2,0,0,4,1,1,0,1,1,0,0,0,9,12,13,48.0,GER-Bundesliga,2024,misc
GER,DF,24-181,2000,21.0,5,0,0,25,3,0,28,14,36,0,0,0,68,16,24,40.0,GER-Bundesliga,2024,misc
GRE,DF,21-134,2003,22.4,3,0,0,23,11,2,10,24,17,0,0,0,77,46,30,60.5,GER-Bundesliga,2024,misc
CRO,MF,27-084,1998,1.6,1,0,0,5,3,0,2,0,0,0,0,0,4,2,4,33.3,GER-Bundesliga,2024,misc
GER,"FW,MF",26-118,1998,2.9,1,0,0,6,10,0,5,2,0,0,0,0,8,13,5,72.2,GER-Bundesliga,2024,misc
DEN,DF,25-291,1999,2.8,0,0,0,1,3,0,7,4,9,0,0,0,8,1,7,12.5,GER-Bundesliga,2024,misc
GER,GK,31-273,1993,5.3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,100.0,GER-Bundesliga,2024,misc
SWE,MF,26-096,1999,13.3,4,0,0,16,22,0,35,15,10,0,0,0,47,12,20,37.5,GER-Bundesliga,2024,misc
GER,MF,30-319,1994,22.9,7,0,0,24,47,0,128,19,18,0,0,0,136,13,22,37.1,GER-Bundesliga,2024,misc
ALG,FW,24-337,2000,22.9,5,0,0,26,19,20,30,9,17,1,0,0,82,16,39,29.1,GER-Bundesliga,2024,misc
AUT,"MF,FW",23-316,2001,14.9,5,1,0,29,35,5,31,25,24,0,0,0,64,30,40,42.9,GER-Bundesliga,2024,misc
GER,"FW,MF",27-003,1998,13.0,2,0,0,13,10,1,37,15,15,0,0,0,68,5,16,23.8,GER-Bundesliga,2024,misc
TUR,MF,27-090,1998,3.9,0,0,0,5,6,0,8,7,2,0,0,0,27,5,4,55.6,GER-Bundesliga,2024,misc
BEL,DF,26-020,1999,8.7,2,0,0,12,2,0,1,12,6,0,1,0,28,35,21,62.5,GER-Bundesliga,2024,misc
POR,"FW,MF",22-299,2002,19.6,6,0,0,27,47,5,20,7,16,1,0,0,69,9,27,25.0,GER-Bundesliga,2024,misc
GER,"MF,DF",31-029,1994,13.5,4,1,0,17,6,2,15,15,12,0,0,0,39,19,24,44.2,GER-Bundesliga,2024,misc
