nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,league,season,stat_type
ENG,MF,22,1998,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,GK,27,1993,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
NGA,DF,26,1993,30.9,2,13,4,30.8,0.42,0.13,0.15,0.5,9.8,0,0,0,1.9,1.9,0.15,0.1,0.1,ENG-Premier League,2021,shooting
ENG,DF,30,1989,35.2,0,19,4,21.1,0.54,0.11,0.0,0.0,25.4,11,0,0,1.0,1.0,0.05,-1.0,-1.0,ENG-Premier League,2021,shooting
UKR,"FW,MF",30,1989,4.2,0,7,2,28.6,1.68,0.48,0.0,0.0,20.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,ENG-Premier League,2021,shooting
ITA,DF,32,1988,27.7,3,13,4,30.8,0.47,0.14,0.23,0.75,7.3,0,0,0,1.7,1.7,0.13,1.3,1.3,ENG-Premier League,2021,shooting
COD,"DF,MF",26,1993,11.2,0,6,2,33.3,0.54,0.18,0.0,0.0,21.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5,ENG-Premier League,2021,shooting
ENG,"DF,FW",20,2000,5.8,1,3,1,33.3,0.52,0.17,0.33,1.0,22.5,0,0,0,0.4,0.4,0.14,0.6,0.6,ENG-Premier League,2021,shooting
ENG,DF,30,1990,21.4,3,16,5,31.3,0.75,0.23,0.19,0.6,10.1,0,0,0,1.9,1.9,0.12,1.1,1.1,ENG-Premier League,2021,shooting
IRL,GK,33,1987,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,MF,21,1999,32.0,2,25,7,28.0,0.78,0.22,0.04,0.14,20.8,3,1,2,3.2,1.6,0.06,-1.2,-0.6,ENG-Premier League,2021,shooting
PAR,DF,28,1991,13.3,1,8,2,25.0,0.6,0.15,0.13,0.5,10.0,0,0,0,0.7,0.7,0.08,0.3,0.3,ENG-Premier League,2021,shooting
BRA,"FW,MF",27,1993,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
FRA,DF,23,1997,15.3,2,3,2,66.7,0.2,0.13,0.67,1.0,9.6,0,0,0,0.5,0.5,0.16,1.5,1.5,ENG-Premier League,2021,shooting
ENG,"FW,MF",23,1996,28.5,8,55,16,29.1,1.93,0.56,0.15,0.5,16.4,0,0,0,7.1,7.1,0.13,0.9,0.9,ENG-Premier League,2021,shooting
ENG,"MF,FW",27,1992,15.8,9,40,20,50.0,2.53,1.27,0.2,0.4,21.4,1,1,2,4.5,2.8,0.07,4.5,5.2,ENG-Premier League,2021,shooting
ARG,"MF,FW",27,1993,6.3,1,12,3,25.0,1.91,0.48,0.08,0.33,18.4,1,0,0,1.0,1.0,0.08,0.0,0.0,ENG-Premier League,2021,shooting
ENG,MF,33,1987,7.9,0,1,0,0.0,0.13,0.0,0.0,,22.3,0,0,0,0.0,0.0,0.04,0.0,0.0,ENG-Premier League,2021,shooting
JAM,FW,30,1990,21.9,10,63,22,34.9,2.87,1.0,0.16,0.45,13.4,0,0,0,12.9,12.9,0.22,-2.9,-2.9,ENG-Premier League,2021,shooting
ESP,"FW,MF",24,1996,28.6,5,50,15,30.0,1.75,0.52,0.1,0.33,16.3,0,0,0,6.0,6.0,0.12,-1.0,-1.0,ENG-Premier League,2021,shooting
SCO,"FW,MF",32,1987,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,"DF,FW",27,1992,6.3,1,4,2,50.0,0.63,0.32,0.25,0.5,14.8,0,0,0,0.3,0.3,0.07,0.7,0.7,ENG-Premier League,2021,shooting
ALG,"FW,MF",24,1995,15.5,1,35,12,34.3,2.26,0.78,0.03,0.08,21.2,1,0,0,2.6,2.6,0.07,-1.6,-1.6,ENG-Premier League,2021,shooting
CIV,FW,26,1994,10.4,3,25,11,44.0,2.4,1.06,0.12,0.27,10.2,0,0,0,2.9,2.9,0.11,0.1,0.1,ENG-Premier League,2021,shooting
CZE,MF,25,1995,38.0,10,64,23,35.9,1.68,0.61,0.16,0.43,12.3,0,0,0,8.4,8.4,0.13,1.6,1.6,ENG-Premier League,2021,shooting
CZE,DF,27,1992,33.9,0,15,5,33.3,0.44,0.15,0.0,0.0,16.5,0,0,0,1.3,1.3,0.08,-1.3,-1.3,ENG-Premier League,2021,shooting
POL,GK,35,1985,35.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ESP,"FW,MF",24,1996,29.4,2,43,13,30.2,1.46,0.44,0.05,0.15,19.7,0,0,0,2.0,2.0,0.05,0.0,0.0,ENG-Premier League,2021,shooting
ENG,DF,27,1993,36.7,1,7,2,28.6,0.19,0.05,0.14,0.5,11.6,0,0,0,1.0,1.0,0.15,0.0,0.0,ENG-Premier League,2021,shooting
POR,"MF,FW",24,1995,18.5,3,32,14,43.8,1.73,0.76,0.09,0.21,17.5,0,0,0,2.5,2.5,0.08,0.5,0.5,ENG-Premier League,2021,shooting
BRA,"DF,MF",31,1989,6.9,0,2,0,0.0,0.29,0.0,0.0,,26.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ENG-Premier League,2021,shooting
POR,FW,18,2002,15.2,4,47,16,34.0,3.09,1.05,0.06,0.19,13.0,0,1,1,5.3,4.5,0.1,-1.3,-1.5,ENG-Premier League,2021,shooting
ENG,GK,33,1986,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ESP,"MF,DF",26,1994,5.5,0,1,0,0.0,0.18,0.0,0.0,,15.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,ENG-Premier League,2021,shooting
POR,MF,33,1986,28.1,1,14,4,28.6,0.5,0.14,0.07,0.25,23.7,1,0,0,0.6,0.6,0.04,0.4,0.4,ENG-Premier League,2021,shooting
NED,"DF,MF",18,2002,6.4,0,1,0,0.0,0.16,0.0,0.0,,17.7,0,0,0,0.0,0.0,0.04,0.0,0.0,ENG-Premier League,2021,shooting
BEL,"MF,DF",25,1995,27.8,1,31,8,25.8,1.11,0.29,0.03,0.13,15.0,0,0,0,3.1,3.1,0.1,-2.1,-2.1,ENG-Premier League,2021,shooting
ENG,DF,23,1997,14.6,0,7,2,28.6,0.48,0.14,0.0,0.0,12.2,0,0,0,0.8,0.8,0.11,-0.8,-0.8,ENG-Premier League,2021,shooting
ENG,"MF,FW",20,2000,4.6,1,10,4,40.0,2.17,0.87,0.1,0.25,21.1,0,0,0,0.8,0.8,0.08,0.2,0.2,ENG-Premier League,2021,shooting
POR,"DF,MF",26,1993,33.1,1,23,11,47.8,0.69,0.33,0.04,0.09,21.2,0,0,0,1.3,1.3,0.06,-0.3,-0.3,ENG-Premier League,2021,shooting
DEN,DF,22,1998,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
USA,"MF,FW",19,2001,2.1,0,4,0,0.0,1.93,0.0,0.0,,13.6,0,0,0,0.5,0.5,0.12,-0.5,-0.5,ENG-Premier League,2021,shooting
ITA,FW,22,1998,0.3,0,1,0,0.0,3.6,0.0,0.0,,10.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1,ENG-Premier League,2021,shooting
POR,"FW,MF",20,2000,28.3,5,61,21,34.4,2.15,0.74,0.08,0.24,19.6,3,0,0,5.1,5.1,0.08,-0.1,-0.1,ENG-Premier League,2021,shooting
ALG,DF,19,2001,15.6,1,15,6,40.0,0.96,0.38,0.07,0.17,19.8,0,0,0,0.6,0.6,0.04,0.4,0.4,ENG-Premier League,2021,shooting
MEX,FW,29,1991,9.1,4,26,10,38.5,2.84,1.09,0.15,0.4,16.2,0,0,0,2.4,2.4,0.09,1.6,1.6,ENG-Premier League,2021,shooting
MAR,DF,30,1990,26.7,3,28,11,39.3,1.05,0.41,0.11,0.27,13.4,2,0,0,3.0,3.0,0.11,0.0,0.0,ENG-Premier League,2021,shooting
POR,GK,32,1988,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
POR,MF,23,1997,29.7,5,64,13,20.3,2.15,0.44,0.03,0.15,26.9,12,3,3,5.1,2.7,0.04,-0.1,-0.7,ENG-Premier League,2021,shooting
POR,"MF,DF",21,1999,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
CAN,FW,18,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
POR,MF,20,2000,5.8,0,8,4,50.0,1.38,0.69,0.0,0.0,22.6,0,0,0,0.5,0.5,0.07,-0.5,-0.5,ENG-Premier League,2021,shooting
BRA,FW,28,1991,12.3,1,19,7,36.8,1.54,0.57,0.05,0.14,15.1,0,0,0,1.6,1.6,0.08,-0.6,-0.6,ENG-Premier League,2021,shooting
CIV,DF,29,1991,20.9,1,15,3,20.0,0.72,0.14,0.07,0.33,13.3,0,0,0,1.1,1.1,0.07,-0.1,-0.1,ENG-Premier League,2021,shooting
