nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
AUT,DF,21,2001,24.4,9,0,0,33,4,0,0,29,29,0,0,0,132,39,28,58.2,ITA-Serie A,2022,misc
FRA,MF,39,1983,0.4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,ITA-Serie A,2022,misc
ITA,MF,24,1998,9.9,2,0,0,20,14,0,3,8,8,0,1,0,75,9,14,39.1,ITA-Serie A,2022,misc
CYP,"MF,DF",24,1998,14.3,4,0,0,22,42,0,26,8,23,0,0,0,70,23,24,48.9,ITA-Serie A,2022,misc
MEX,GK,37,1985,20.0,1,0,0,0,1,0,0,0,0,0,0,0,22,2,0,100.0,ITA-Serie A,2022,misc
ITA,MF,22,2000,6.5,2,0,0,13,6,0,4,7,6,0,1,0,46,9,11,45.0,ITA-Serie A,2022,misc
SRB,"MF,DF",33,1988,7.5,1,1,0,4,7,0,0,7,4,0,0,0,47,8,12,40.0,ITA-Serie A,2022,misc
NOR,FW,25,1997,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,25.0,ITA-Serie A,2022,misc
FRA,DF,25,1996,7.7,3,0,0,11,17,0,33,8,5,0,0,0,34,15,10,60.0,ITA-Serie A,2022,misc
POL,FW,27,1995,23.8,5,0,0,39,44,22,14,2,11,0,0,0,58,90,115,43.9,ITA-Serie A,2022,misc
MLI,MF,26,1996,32.1,12,0,0,53,50,1,10,25,50,0,0,0,222,29,38,43.3,ITA-Serie A,2022,misc
ITA,DF,20,2002,21.6,4,0,0,28,9,0,1,30,29,0,0,0,83,48,39,55.2,ITA-Serie A,2022,misc
ITA,GK,31,1991,17.0,3,0,0,1,2,0,0,0,0,0,1,0,27,4,0,100.0,ITA-Serie A,2022,misc
ITA,DF,22,2000,9.0,2,0,0,6,4,0,0,13,14,0,0,0,40,15,16,48.4,ITA-Serie A,2022,misc
SVK,DF,30,1992,19.3,5,0,0,22,7,0,5,35,23,0,1,0,106,45,25,64.3,ITA-Serie A,2022,misc
ITA,DF,27,1995,21.8,2,0,0,27,17,5,90,10,18,1,0,0,129,12,14,46.2,ITA-Serie A,2022,misc
NED,MF,27,1995,25.2,5,0,0,34,34,1,52,18,22,0,1,0,126,10,34,22.7,ITA-Serie A,2022,misc
ITA,GK,32,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2022,misc
NGA,DF,28,1993,4.9,1,0,0,7,1,0,1,6,3,0,0,0,13,18,9,66.7,ITA-Serie A,2022,misc
MAR,"MF,FW",25,1996,11.9,5,0,0,28,39,0,54,2,7,0,0,0,50,30,29,50.8,ITA-Serie A,2022,misc
ITA,DF,21,2000,17.1,3,0,0,4,10,0,33,12,14,0,0,0,79,10,19,34.5,ITA-Serie A,2022,misc
ITA,DF,28,1994,9.6,3,0,0,12,7,0,4,19,5,0,1,0,62,21,15,58.3,ITA-Serie A,2022,misc
ITA,DF,28,1994,0.3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,,ITA-Serie A,2022,misc
POL,DF,30,1992,13.3,1,0,0,13,10,0,31,21,18,0,0,0,68,18,11,62.1,ITA-Serie A,2022,misc
NED,DF,32,1990,16.6,4,0,0,23,8,0,0,23,38,0,1,0,74,29,34,46.0,ITA-Serie A,2022,misc
ARG,DF,20,2002,23.2,10,1,1,24,16,0,5,25,33,0,1,0,121,68,43,61.3,ITA-Serie A,2022,misc
ITA,FW,19,2003,2.6,1,0,0,8,4,4,1,0,0,0,0,0,5,14,23,37.8,ITA-Serie A,2022,misc
IDN,GK,25,1997,25.0,1,0,0,0,2,0,0,0,0,0,0,1,41,6,0,100.0,ITA-Serie A,2022,misc
TUR,MF,18,2004,1.3,0,0,0,0,2,0,4,0,3,0,0,0,5,1,6,14.3,ITA-Serie A,2022,misc
ITA,"DF,MF",25,1997,1.5,1,0,0,1,7,0,8,1,3,0,0,0,6,0,2,0.0,ITA-Serie A,2022,misc
ITA,FW,39,1983,8.9,2,0,0,4,19,6,14,0,1,0,0,0,29,9,28,24.3,ITA-Serie A,2022,misc
SRB,"MF,FW",30,1992,24.1,9,0,0,38,48,0,41,7,22,0,0,0,110,14,29,32.6,ITA-Serie A,2022,misc
ITA,MF,19,2003,3.2,1,0,0,5,3,0,1,5,2,0,0,0,18,1,6,14.3,ITA-Serie A,2022,misc
ITA,FW,34,1987,12.2,0,0,0,5,24,11,3,1,1,0,0,0,18,6,21,22.2,ITA-Serie A,2022,misc
ESP,MF,19,2002,2.2,2,0,0,7,4,0,0,4,3,0,0,0,13,5,2,71.4,ITA-Serie A,2022,misc
ESP,MF,24,1998,7.7,2,0,0,17,18,0,7,4,7,0,1,0,55,9,5,64.3,ITA-Serie A,2022,misc
ENG,MF,26,1996,19.1,2,0,0,15,13,1,46,24,12,0,0,0,120,6,12,33.3,ITA-Serie A,2022,misc
ARG,"MF,DF",26,1995,1.7,1,0,0,7,1,0,5,0,3,0,0,0,4,4,5,44.4,ITA-Serie A,2022,misc
COL,DF,30,1992,11.7,6,1,1,18,19,0,1,8,11,0,0,1,65,28,20,58.3,ITA-Serie A,2022,misc
ESP,FW,29,1993,2.3,0,0,0,3,5,2,0,1,0,0,0,0,8,2,12,14.3,ITA-Serie A,2022,misc
GER,DF,27,1994,8.6,2,0,0,7,3,0,1,11,8,0,1,0,47,24,9,72.7,ITA-Serie A,2022,misc
ITA,"MF,DF",18,2003,1.2,2,0,0,4,1,0,2,0,0,0,0,0,6,2,1,66.7,ITA-Serie A,2022,misc
ITA,"FW,MF",30,1991,26.2,6,0,0,41,67,13,25,6,15,1,0,0,72,42,72,36.8,ITA-Serie A,2022,misc
ITA,"FW,MF",24,1998,0.5,0,0,0,3,2,0,0,0,0,0,0,0,1,0,3,0.0,ITA-Serie A,2022,misc
GRE,DF,29,1992,2.4,3,0,0,3,2,0,0,4,2,0,0,0,16,4,2,66.7,ITA-Serie A,2022,misc
SVN,GK,18,2003,4.0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0,ITA-Serie A,2022,misc
ALG,"MF,DF",24,1998,27.3,13,0,0,52,47,10,57,27,46,0,0,0,149,96,66,59.3,ITA-Serie A,2022,misc
FRA,MF,22,1999,6.9,1,0,0,8,5,1,20,5,10,0,0,0,40,5,12,29.4,ITA-Serie A,2022,misc
SRB,FW,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2022,misc
ITA,DF,27,1994,8.7,3,0,0,15,6,1,9,10,14,0,3,0,36,8,8,50.0,ITA-Serie A,2022,misc
ITA,GK,33,1988,9.0,0,0,0,1,2,0,0,0,0,0,1,0,4,3,0,100.0,ITA-Serie A,2022,misc
GAM,DF,29,1992,15.4,5,0,0,15,18,1,0,22,10,0,0,0,73,27,30,47.4,ITA-Serie A,2022,misc
ENG,MF,24,1998,9.1,3,0,0,21,9,0,1,13,10,0,1,0,75,8,11,42.1,ITA-Serie A,2022,misc
NED,FW,25,1997,12.2,1,0,0,19,23,1,2,6,5,0,0,0,28,31,40,43.7,ITA-Serie A,2022,misc
BEL,MF,17,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2022,misc
VEN,MF,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2022,misc
ITA,DF,27,1994,34.0,3,0,0,14,26,1,170,17,14,0,1,0,183,38,32,54.3,ITA-Serie A,2022,misc
VEN,MF,34,1988,28.4,7,1,0,58,28,0,21,30,27,0,0,0,164,35,16,68.6,ITA-Serie A,2022,misc
ITA,MF,28,1994,7.5,5,0,0,14,13,2,33,9,7,0,0,0,61,12,12,50.0,ITA-Serie A,2022,misc
NED,MF,24,1998,7.2,2,0,0,13,3,1,11,2,6,0,0,0,38,9,5,64.3,ITA-Serie A,2022,misc
URU,"FW,MF",21,2001,4.1,1,0,0,8,4,2,4,3,3,0,0,0,20,8,12,40.0,ITA-Serie A,2022,misc
ITA,GK,21,2001,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2022,misc
ITA,GK,35,1987,35.0,0,0,0,0,4,0,0,0,0,0,0,0,32,9,1,90.0,ITA-Serie A,2022,misc
ITA,FW,23,1999,24.0,3,1,0,21,31,8,14,2,7,1,0,0,32,36,79,31.3,ITA-Serie A,2022,misc
FRA,FW,23,1998,24.2,10,1,1,22,41,7,110,12,15,1,0,0,106,1,6,14.3,ITA-Serie A,2022,misc
ITA,MF,22,1999,31.9,4,0,0,39,58,0,21,16,36,0,0,0,153,23,24,48.9,ITA-Serie A,2022,misc
ITA,FW,27,1994,20.7,7,0,0,33,49,8,83,19,14,2,0,0,84,13,21,38.2,ITA-Serie A,2022,misc
NOR,FW,20,2001,5.7,0,0,0,4,7,1,6,1,2,1,0,0,18,1,3,25.0,ITA-Serie A,2022,misc
ITA,DF,25,1997,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,100.0,ITA-Serie A,2022,misc
ITA,FW,22,2000,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,ITA-Serie A,2022,misc
ITA,DF,30,1992,24.7,5,0,0,24,31,0,6,23,16,0,2,0,110,47,24,66.2,ITA-Serie A,2022,misc
ITA,GK,41,1981,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,ITA-Serie A,2022,misc
GRE,"FW,DF",26,1996,8.5,3,0,0,9,13,0,39,11,8,1,0,0,37,7,13,35.0,ITA-Serie A,2022,misc
MTQ,FW,31,1991,13.0,3,0,0,14,14,6,1,2,7,0,0,0,29,6,24,20.0,ITA-Serie A,2022,misc
CIV,"MF,FW",22,2000,6.6,1,0,0,9,2,1,26,2,6,0,0,0,35,3,5,37.5,ITA-Serie A,2022,misc
FRA,FW,19,2002,0.6,0,0,0,4,0,0,0,0,0,0,0,0,4,2,1,66.7,ITA-Serie A,2022,misc
GER,DF,27,1994,29.7,3,0,0,10,14,0,28,18,23,0,1,0,142,10,21,32.3,ITA-Serie A,2022,misc
TUR,DF,27,1994,6.1,1,0,0,4,8,0,0,5,4,0,0,0,28,2,7,22.2,ITA-Serie A,2022,misc
NOR,MF,23,1999,12.6,5,0,0,18,22,0,10,14,7,0,0,0,63,28,25,52.8,ITA-Serie A,2022,misc
ITA,FW,17,2004,3.5,0,0,0,4,9,1,7,1,0,0,0,0,13,2,3,40.0,ITA-Serie A,2022,misc
CRO,DF,24,1998,25.9,2,0,0,21,12,0,2,31,16,0,0,1,126,49,40,55.1,ITA-Serie A,2022,misc
BRA,MF,24,1997,21.6,4,0,0,22,33,1,9,12,12,0,0,0,97,11,19,36.7,ITA-Serie A,2022,misc
FRA,MF,24,1997,25.5,11,0,0,31,11,0,25,22,18,0,0,0,172,4,3,57.1,ITA-Serie A,2022,misc
TUR,"FW,DF",23,1999,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2022,misc
ITA,DF,23,1999,7.3,4,0,0,11,6,0,33,4,8,0,0,0,35,6,8,42.9,ITA-Serie A,2022,misc
ALB,"FW,MF",23,1999,9.1,0,0,0,6,9,6,57,7,7,0,0,0,44,2,4,33.3,ITA-Serie A,2022,misc
EQG,MF,30,1992,9.7,2,0,0,16,8,0,1,8,17,0,0,0,53,17,20,45.9,ITA-Serie A,2022,misc
ITA,DF,24,1998,3.1,1,0,0,7,0,1,18,2,2,0,0,0,7,5,2,71.4,ITA-Serie A,2022,misc
BRA,DF,24,1998,33.3,5,1,0,30,38,0,113,37,21,0,0,0,162,21,32,39.6,ITA-Serie A,2022,misc
BRA,DF,23,1999,19.0,13,3,2,27,14,0,0,24,26,0,1,1,112,51,36,58.6,ITA-Serie A,2022,misc
SWE,MF,33,1989,19.3,6,1,1,32,28,0,4,26,20,0,0,0,126,36,21,63.2,ITA-Serie A,2022,misc
POL,DF,27,1995,24.1,5,0,0,32,15,2,99,24,28,0,1,0,125,19,22,46.3,ITA-Serie A,2022,misc
POL,GK,24,1997,32.7,1,0,0,0,6,0,0,1,0,0,0,0,38,8,1,88.9,ITA-Serie A,2022,misc
ITA,"FW,MF",20,2001,7.0,1,0,0,13,18,0,19,1,5,0,0,0,32,12,17,41.4,ITA-Serie A,2022,misc
ITA,"FW,MF",26,1996,11.1,1,0,0,2,15,3,68,8,4,0,0,0,50,0,2,0.0,ITA-Serie A,2022,misc
GRE,DF,23,1998,32.9,9,1,0,27,20,0,18,27,32,0,0,0,202,30,29,50.8,ITA-Serie A,2022,misc
SVK,FW,21,2001,1.9,0,0,0,4,1,2,0,0,2,0,0,0,1,5,6,45.5,ITA-Serie A,2022,misc
UZB,FW,27,1995,9.0,2,0,0,9,7,2,3,3,5,0,0,0,30,20,35,36.4,ITA-Serie A,2022,misc
SWE,DF,22,2000,15.5,4,0,0,22,16,2,50,9,15,0,0,0,81,65,62,51.2,ITA-Serie A,2022,misc
GHA,"FW,DF",28,1994,31.2,10,0,0,47,37,23,22,8,15,0,0,0,120,18,53,25.4,ITA-Serie A,2022,misc
WAL,"DF,MF",21,2000,29.3,10,1,1,44,20,1,11,36,37,0,2,0,203,61,40,60.4,ITA-Serie A,2022,misc
ITA,GK,39,1983,0.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,ITA-Serie A,2022,misc
ITA,MF,30,1991,1.2,1,0,0,3,3,0,4,1,0,0,0,0,5,1,0,100.0,ITA-Serie A,2022,misc
POL,DF,22,2000,16.0,3,0,0,16,5,0,14,24,17,0,0,0,93,22,12,64.7,ITA-Serie A,2022,misc
NED,GK,31,1991,3.7,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,,ITA-Serie A,2022,misc
POR,"DF,FW",24,1998,0.6,0,0,0,1,0,0,3,0,1,0,0,0,7,0,1,0.0,ITA-Serie A,2022,misc
DEN,MF,17,2005,0.1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,ITA-Serie A,2022,misc
FRA,DF,24,1998,26.4,7,1,1,37,5,1,39,22,32,0,2,0,107,34,35,49.3,ITA-Serie A,2022,misc
COL,"MF,FW",23,1998,23.7,5,0,0,34,35,2,34,10,38,0,0,0,140,17,27,38.6,ITA-Serie A,2022,misc
GNB,"FW,MF",22,2000,0.4,0,0,0,0,0,0,2,0,1,0,0,0,5,0,2,0.0,ITA-Serie A,2022,misc
ANG,FW,25,1996,29.5,8,0,0,57,41,10,10,7,5,0,0,0,74,42,80,34.4,ITA-Serie A,2022,misc
ITA,DF,28,1994,13.9,6,0,0,16,10,1,1,17,14,0,1,1,93,35,24,59.3,ITA-Serie A,2022,misc
MAR,MF,30,1991,30.8,3,0,0,33,18,1,64,32,20,0,0,0,192,21,32,39.6,ITA-Serie A,2022,misc
ISL,"MF,DF",20,2002,1.9,3,0,0,6,3,0,3,2,2,0,0,0,7,2,2,50.0,ITA-Serie A,2022,misc
BIH,GK,20,2002,0.8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,ITA-Serie A,2022,misc
BUL,DF,23,1999,4.1,0,0,0,1,4,0,1,4,4,1,0,0,21,10,5,66.7,ITA-Serie A,2022,misc
POL,DF,24,1998,11.1,3,0,0,13,7,0,2,11,6,0,0,2,46,40,16,71.4,ITA-Serie A,2022,misc
LVA,"FW,DF",20,2001,0.4,0,0,0,2,0,0,0,0,1,0,0,0,1,0,3,0.0,ITA-Serie A,2022,misc
ESP,DF,24,1998,1.5,0,0,0,2,4,0,1,1,2,0,1,0,7,5,3,62.5,ITA-Serie A,2022,misc
ITA,MF,21,2000,10.8,5,1,1,11,24,2,54,11,12,0,0,0,63,7,4,63.6,ITA-Serie A,2022,misc
ITA,"MF,DF",25,1996,13.2,7,0,0,29,12,2,103,8,24,0,0,0,87,12,9,57.1,ITA-Serie A,2022,misc
POL,MF,24,1997,4.7,1,0,0,15,11,0,4,4,3,0,0,0,26,6,10,37.5,ITA-Serie A,2022,misc
SVN,"FW,MF",19,2003,1.5,0,0,0,1,2,0,7,0,7,0,0,0,8,1,2,33.3,ITA-Serie A,2022,misc
UKR,MF,26,1996,6.1,1,0,0,9,12,1,15,4,5,1,0,0,31,6,14,30.0,ITA-Serie A,2022,misc
RUS,MF,26,1995,23.2,0,0,0,9,22,1,30,2,5,1,0,0,92,10,21,32.3,ITA-Serie A,2022,misc
ITA,DF,23,1999,30.2,8,0,0,64,38,0,8,60,25,0,0,0,167,99,52,65.6,ITA-Serie A,2022,misc
GLP,DF,24,1998,3.5,2,0,0,9,1,0,3,9,3,0,0,0,10,6,5,54.5,ITA-Serie A,2022,misc
PAR,FW,26,1996,27.0,4,0,0,33,27,14,2,4,5,0,0,0,64,86,124,41.0,ITA-Serie A,2022,misc
COD,DF,22,2000,0.7,0,0,0,1,1,0,2,1,0,0,0,0,12,0,1,0.0,ITA-Serie A,2022,misc
CZE,DF,21,2000,4.5,0,0,0,4,2,0,0,9,5,0,0,0,24,15,9,62.5,ITA-Serie A,2022,misc
SEN,"MF,FW",21,2001,5.8,0,0,0,8,18,6,7,1,2,0,0,0,23,7,10,41.2,ITA-Serie A,2022,misc
TUR,MF,18,2004,1.0,1,0,0,5,0,0,0,2,1,0,0,0,7,1,2,33.3,ITA-Serie A,2022,misc
LTU,MF,18,2004,1.5,2,0,0,6,1,0,0,0,1,0,0,0,11,0,5,0.0,ITA-Serie A,2022,misc
SRB,MF,21,2001,13.1,3,0,0,13,19,1,34,5,7,1,0,0,71,11,15,42.3,ITA-Serie A,2022,misc
ITA,DF,25,1997,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0,ITA-Serie A,2022,misc
POL,MF,27,1995,21.0,8,0,0,50,22,4,21,19,17,0,1,0,129,24,26,48.0,ITA-Serie A,2022,misc
CIV,DF,29,1992,26.9,3,0,0,27,3,1,13,34,25,0,2,0,141,47,50,48.5,ITA-Serie A,2022,misc
FRA,"MF,DF",22,2000,2.9,1,0,0,6,2,0,0,1,2,0,0,0,20,9,6,60.0,ITA-Serie A,2022,misc
KVX,DF,27,1995,19.1,3,0,0,19,7,2,43,10,12,0,0,0,117,10,18,35.7,ITA-Serie A,2022,misc
SRB,"MF,FW",26,1996,16.2,1,0,0,17,17,12,76,2,1,0,0,0,63,7,14,33.3,ITA-Serie A,2022,misc
CRO,"MF,FW",24,1997,30.3,1,0,0,32,38,15,46,10,21,0,0,0,128,25,49,33.8,ITA-Serie A,2022,misc
NGA,DF,25,1996,9.7,5,0,0,16,16,1,35,11,13,0,1,0,62,12,10,54.5,ITA-Serie A,2022,misc
NED,DF,22,1999,25.8,5,0,0,31,3,2,2,28,25,0,1,0,177,60,49,55.0,ITA-Serie A,2022,misc
ITA,FW,21,2001,5.2,3,0,0,15,14,7,3,0,2,0,0,0,12,11,33,25.0,ITA-Serie A,2022,misc
SUI,DF,29,1992,29.7,3,0,0,25,8,0,71,38,33,0,0,0,164,30,29,50.8,ITA-Serie A,2022,misc
ENG,MF,24,1998,0.2,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0.0,ITA-Serie A,2022,misc
ITA,MF,20,2001,23.0,6,0,0,22,58,0,31,17,21,0,0,0,136,11,15,42.3,ITA-Serie A,2022,misc
SRB,MF,25,1996,13.3,4,0,0,26,10,0,25,13,14,0,0,0,81,22,22,50.0,ITA-Serie A,2022,misc
AUT,DF,26,1996,15.3,4,0,0,14,3,1,86,3,5,0,1,0,86,14,13,51.9,ITA-Serie A,2022,misc
SRB,GK,25,1997,38.0,4,0,0,0,4,0,0,1,1,0,0,0,64,12,2,85.7,ITA-Serie A,2022,misc
CIV,DF,21,2000,22.7,8,0,0,42,35,1,56,12,17,0,0,0,116,53,23,69.7,ITA-Serie A,2022,misc
FRA,"MF,FW",24,1998,8.0,2,0,0,11,13,12,15,0,2,0,0,0,29,7,24,22.6,ITA-Serie A,2022,misc
MAR,DF,28,1994,8.8,2,0,0,11,1,0,10,10,7,0,1,0,44,26,11,70.3,ITA-Serie A,2022,misc
FRA,DF,17,2004,0.9,0,0,0,1,0,0,0,2,1,0,0,0,1,1,2,33.3,ITA-Serie A,2022,misc
GNB,FW,24,1998,23.7,2,0,0,36,26,9,9,6,9,0,0,0,31,70,64,52.2,ITA-Serie A,2022,misc
NED,DF,32,1990,4.3,1,0,0,4,2,0,0,5,4,0,0,0,19,7,5,58.3,ITA-Serie A,2022,misc
FRA,DF,20,2002,1.0,1,0,0,2,2,0,1,1,1,0,1,0,6,1,0,100.0,ITA-Serie A,2022,misc
ITA,DF,19,2002,30.0,5,0,0,37,58,5,29,36,45,0,2,0,175,17,15,53.1,ITA-Serie A,2022,misc
CMR,DF,23,1999,10.3,3,0,0,9,4,1,15,11,9,0,0,0,48,15,14,51.7,ITA-Serie A,2022,misc
IRL,DF,19,2002,4.6,4,0,0,11,7,0,16,2,10,0,0,0,36,6,4,60.0,ITA-Serie A,2022,misc
FRA,"FW,MF",29,1993,6.1,1,0,0,9,7,1,37,2,1,0,0,0,18,7,7,50.0,ITA-Serie A,2022,misc
ESP,FW,28,1994,13.5,1,0,0,8,11,8,59,2,5,0,0,0,44,1,4,20.0,ITA-Serie A,2022,misc
MKD,"FW,MF",32,1990,7.1,3,0,0,18,21,5,0,2,3,1,0,0,13,12,35,25.5,ITA-Serie A,2022,misc
NGA,FW,26,1996,20.2,4,0,0,34,77,11,13,4,4,0,0,0,51,38,46,45.2,ITA-Serie A,2022,misc
SVN,DF,23,1999,30.3,10,0,0,29,7,0,1,29,23,0,1,0,144,87,47,64.9,ITA-Serie A,2022,misc
IRL,DF,18,2004,0.7,0,0,0,2,1,0,0,0,1,0,0,0,2,2,0,100.0,ITA-Serie A,2022,misc
FRA,MF,24,1998,8.9,2,0,0,9,13,0,6,9,13,0,0,0,39,5,1,83.3,ITA-Serie A,2022,misc
NED,DF,27,1995,17.1,7,0,0,33,20,1,37,10,31,0,0,0,84,15,17,46.9,ITA-Serie A,2022,misc
SRB,MF,20,2002,20.5,1,0,0,26,13,0,92,11,16,0,0,0,107,9,22,29.0,ITA-Serie A,2022,misc
POR,DF,20,2002,0.2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,ITA-Serie A,2022,misc
ITA,GK,31,1991,38.0,0,0,0,0,4,0,0,1,1,0,0,0,39,9,0,100.0,ITA-Serie A,2022,misc
NED,DF,31,1990,3.9,3,1,1,13,1,1,4,3,4,0,0,0,16,8,2,80.0,ITA-Serie A,2022,misc
BIH,MF,34,1988,0.7,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,100.0,ITA-Serie A,2022,misc
ARG,DF,22,2000,31.3,7,1,0,29,11,0,18,35,40,0,0,1,146,35,22,61.4,ITA-Serie A,2022,misc
ITA,DF,18,2003,0.4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,,ITA-Serie A,2022,misc
ARG,"DF,MF",31,1991,31.3,7,0,0,31,47,2,71,16,20,0,1,0,160,3,9,25.0,ITA-Serie A,2022,misc
BRA,DF,26,1996,27.6,11,1,0,38,32,6,19,26,36,0,0,1,157,63,28,69.2,ITA-Serie A,2022,misc
SVN,MF,24,1998,25.9,4,0,0,31,33,1,75,26,18,0,0,0,145,7,16,30.4,ITA-Serie A,2022,misc
ITA,"MF,FW",16,2006,0.9,0,0,0,0,3,0,1,1,5,0,0,0,6,1,0,100.0,ITA-Serie A,2022,misc
GER,MF,31,1990,13.5,3,0,0,15,35,0,28,12,18,0,0,0,78,8,4,66.7,ITA-Serie A,2022,misc
POR,"FW,MF",17,2005,0.4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0,ITA-Serie A,2022,misc
BRA,MF,27,1995,35.4,6,0,0,40,39,0,21,51,39,0,1,0,297,23,29,44.2,ITA-Serie A,2022,misc
