league,season,team,player,nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,stat_type
,,,,,,,,,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,
ITA-Serie A,2020,Sassuolo,Grégoire Defrel,MTQ,"MF,FW",29,1991,14.8,1,0,0,14,20,5,6,7,8,0,0,0,41,13,21,38.2,misc
ITA-Serie A,2020,Sassuolo,Hamed Junior Traorè,CIV,"MF,FW",20,2000,19.9,6,0,0,25,19,3,62,18,17,1,0,0,77,13,20,39.4,misc
ITA-Serie A,2020,Sassuolo,Isaac Karamoko,FRA,DF,18,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2020,Sassuolo,Jeremie Boga,CIV,"FW,MF",23,1997,19.8,0,0,0,9,35,9,11,8,9,0,0,0,69,2,8,20.0,misc
ITA-Serie A,2020,Sassuolo,Jeremy Toljan,GER,DF,25,1994,16.6,2,0,0,24,14,4,30,13,12,0,0,0,83,4,9,30.8,misc
ITA-Serie A,2020,Sassuolo,Kaan Ayhan,TUR,DF,25,1994,8.8,3,0,0,8,2,0,3,16,9,0,0,0,37,12,22,35.3,misc
ITA-Serie A,2020,Sassuolo,Lukáš Haraslín,SVK,"FW,MF",24,1996,3.7,1,1,0,7,18,2,19,0,4,1,1,0,21,2,1,66.7,misc
ITA-Serie A,2020,Sassuolo,Manuel Locatelli,ITA,MF,22,1998,32.0,9,0,0,52,48,1,41,51,47,1,1,0,239,48,45,51.6,misc
ITA-Serie A,2020,Sassuolo,Marlon,BRA,DF,24,1995,19.4,6,1,1,26,8,0,0,27,13,0,2,0,112,38,30,55.9,misc
ITA-Serie A,2020,Sassuolo,Maxime Lopez,FRA,MF,22,1997,20.7,7,0,0,24,22,0,38,16,13,0,0,0,100,3,10,23.1,misc
ITA-Serie A,2020,Sassuolo,Mehdi Bourabia,MAR,MF,28,1991,5.9,2,0,0,15,6,0,5,12,5,0,1,0,43,14,5,73.7,misc
ITA-Serie A,2020,Sassuolo,Mert Müldür,TUR,DF,21,1999,18.6,2,0,0,20,15,0,48,36,20,0,0,0,86,19,21,47.5,misc
ITA-Serie A,2020,Sassuolo,Nicolás Schiappacasse,URU,MF,21,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,misc
ITA-Serie A,2020,Sassuolo,Pedro Obiang,EQG,MF,28,1992,16.3,4,1,0,24,20,0,1,22,22,0,0,0,66,29,21,58.0,misc
ITA-Serie A,2020,Sassuolo,Rogério,BRA,DF,22,1998,20.9,4,0,0,28,25,1,75,31,13,0,0,0,93,13,16,44.8,misc
ITA-Serie A,2020,Sassuolo,Vlad Chiricheș,ROU,DF,30,1989,20.4,6,0,0,31,14,1,4,50,23,0,0,1,135,52,45,53.6,misc
ITA-Serie A,2020,Spezia,Alessandro Deiola,ITA,MF,24,1995,4.0,1,0,0,6,5,0,8,3,3,0,0,0,21,3,4,42.9,misc
ITA-Serie A,2020,Spezia,Andrey Galabinov,BUL,FW,31,1988,4.8,0,0,0,5,4,3,2,0,1,0,0,0,6,10,19,34.5,misc
ITA-Serie A,2020,Spezia,Ardian Ismajli,ALB,DF,23,1996,14.4,3,1,1,19,13,0,0,23,9,0,0,0,68,40,28,58.8,misc
ITA-Serie A,2020,Spezia,Claudio Terzi,ITA,DF,36,1984,20.8,9,1,1,24,16,2,4,35,21,0,2,0,112,35,35,50.0,misc
ITA-Serie A,2020,Spezia,Cristian Dell'Orco,ITA,DF,26,1994,2.9,0,0,0,1,2,0,1,7,0,0,0,0,17,7,5,58.3,misc
ITA-Serie A,2020,Spezia,Daniele Verde,ITA,FW,24,1996,10.9,1,0,0,2,12,2,45,9,4,0,0,0,45,0,0,,misc
ITA-Serie A,2020,Spezia,Diego Farias,BRA,FW,30,1990,16.8,5,0,0,18,15,2,21,13,5,0,0,0,59,8,4,66.7,misc
ITA-Serie A,2020,Spezia,Elio Capradossi,UGA,DF,24,1996,1.0,0,0,0,1,0,0,0,1,1,0,0,0,4,1,2,33.3,misc
ITA-Serie A,2020,Spezia,Emmanuel Gyasi,GHA,FW,26,1994,31.7,4,0,0,65,52,28,30,14,16,1,0,0,134,27,51,34.6,misc
ITA-Serie A,2020,Spezia,Federico Mattiello,ITA,DF,25,1995,0.4,0,0,0,0,1,0,2,0,0,0,0,0,4,1,3,25.0,misc
ITA-Serie A,2020,Spezia,Gennaro Acampora,ITA,"MF,FW",26,1994,4.9,2,0,0,10,12,1,7,4,4,0,0,0,31,3,5,37.5,misc
ITA-Serie A,2020,Spezia,Giulio Maggiore,ITA,MF,22,1998,24.6,3,0,0,58,41,4,19,19,36,0,0,0,132,31,33,48.4,misc
ITA-Serie A,2020,Spezia,Giuseppe Mastinu,ITA,FW,28,1991,0.4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,,misc
ITA-Serie A,2020,Spezia,Ivan Provedel,ITA,GK,26,1994,29.0,1,0,0,0,9,0,0,2,0,0,0,0,60,5,1,83.3,misc
ITA-Serie A,2020,Spezia,Jacopo Sala,ITA,DF,28,1991,4.2,1,0,0,7,4,0,14,5,9,0,0,0,23,4,3,57.1,misc
ITA-Serie A,2020,Spezia,Jeroen Zoet,NED,GK,29,1991,6.7,1,0,0,2,1,0,0,0,0,0,1,0,8,2,0,100.0,misc
ITA-Serie A,2020,Spezia,Juan Manuel Ramos,URU,DF,23,1996,3.3,1,0,0,3,2,1,12,2,0,0,0,0,12,4,0,100.0,misc
ITA-Serie A,2020,Spezia,Julian Chabot,GER,DF,22,1998,18.4,11,1,1,32,32,0,2,37,34,0,1,0,82,57,33,63.3,misc
ITA-Serie A,2020,Spezia,Kevin Agudelo,COL,FW,21,1998,15.1,4,0,0,20,32,2,11,10,28,0,0,0,60,16,34,32.0,misc
ITA-Serie A,2020,Spezia,Luca Mora,ITA,MF,32,1988,1.3,0,0,0,2,2,0,1,0,1,0,0,0,5,5,1,83.3,misc
ITA-Serie A,2020,Spezia,Luca Vignali,ITA,DF,24,1996,17.7,4,1,0,17,21,1,34,22,9,0,0,0,115,30,15,66.7,misc
ITA-Serie A,2020,Spezia,Lucien Agoume,FRA,MF,18,2002,8.9,2,0,0,17,8,0,1,15,10,0,0,0,75,12,2,85.7,misc
ITA-Serie A,2020,Spezia,Léo Sena,BRA,MF,24,1995,9.8,0,0,0,7,61,0,12,11,12,0,0,0,77,4,11,26.7,misc
ITA-Serie A,2020,Spezia,M'Bala Nzola,ANG,FW,23,1996,21.1,5,0,0,55,27,26,2,3,5,0,1,0,54,41,84,32.8,misc
ITA-Serie A,2020,Spezia,Martin Erlic,CRO,DF,22,1998,20.0,6,0,0,37,12,0,2,41,14,0,0,0,100,44,36,55.0,misc
ITA-Serie A,2020,Spezia,Matteo Ricci,ITA,MF,26,1994,24.8,5,0,0,27,29,0,32,34,23,0,0,0,188,15,12,55.6,misc
ITA-Serie A,2020,Spezia,Nahuel Estévez,ARG,MF,24,1995,19.6,7,0,0,33,22,0,91,20,5,0,0,0,116,13,18,41.9,misc
ITA-Serie A,2020,Spezia,Paolo Bartolomei,ITA,MF,30,1989,3.6,1,0,0,4,1,0,13,1,2,0,1,0,9,1,1,50.0,misc
ITA-Serie A,2020,Spezia,Rafael,BRA,GK,38,1982,2.3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0,misc
ITA-Serie A,2020,Spezia,Riccardo Marchizza,ITA,DF,22,1998,17.3,4,0,0,17,14,3,71,11,11,0,1,0,82,22,18,55.0,misc
ITA-Serie A,2020,Spezia,Riccardo Saponara,ITA,"FW,MF",28,1991,4.3,2,1,1,4,14,2,4,1,1,0,0,0,31,8,6,57.1,misc
ITA-Serie A,2020,Spezia,Roberto Piccoli,ITA,FW,19,2001,7.8,0,0,0,16,13,3,2,2,3,1,0,0,8,17,43,28.3,misc
ITA-Serie A,2020,Spezia,Salvador Ferrer,ESP,DF,22,1998,13.2,4,0,0,15,7,0,57,24,10,0,1,0,78,25,16,61.0,misc
ITA-Serie A,2020,Spezia,Simone Bastoni,ITA,DF,23,1996,16.9,7,0,0,35,27,2,93,16,29,0,1,0,122,27,25,51.9,misc
ITA-Serie A,2020,Spezia,Tommaso Pobega,ITA,MF,21,1999,13.7,6,0,0,28,17,0,9,9,13,3,1,0,61,17,20,45.9,misc
ITA-Serie A,2020,Torino,Alessandro Buongiorno,ITA,DF,21,1999,9.5,4,0,0,17,11,1,1,11,5,0,0,0,43,22,10,68.8,misc
ITA-Serie A,2020,Torino,Amer Gojak,BIH,"MF,FW",23,1997,5.3,1,0,0,12,9,3,36,3,0,0,0,0,21,1,10,9.1,misc
ITA-Serie A,2020,Torino,Andrea Belotti,ITA,FW,26,1993,32.1,4,0,0,58,135,21,25,12,18,3,1,0,87,81,111,42.2,misc
ITA-Serie A,2020,Torino,Antonio Sanabria,PAR,FW,24,1996,10.9,2,0,0,17,12,3,2,5,3,0,0,0,24,29,38,43.3,misc
ITA-Serie A,2020,Torino,Armando Izzo,ITA,DF,28,1992,22.3,3,0,0,43,35,2,22,53,16,0,1,0,134,48,37,56.5,misc
ITA-Serie A,2020,Torino,Cristian Ansaldi,ARG,"DF,FW",33,1986,21.6,1,0,0,24,22,0,177,16,33,0,1,0,99,7,14,33.3,misc
ITA-Serie A,2020,Torino,Daniele Baselli,ITA,MF,28,1992,4.4,2,0,0,6,9,0,14,9,7,0,0,0,39,7,7,50.0,misc
ITA-Serie A,2020,Torino,Federico Bonazzoli,ITA,FW,23,1997,6.3,2,0,0,11,19,4,1,2,4,0,0,0,21,4,9,30.8,misc
ITA-Serie A,2020,Torino,Gleison Bremer,BRA,DF,23,1997,32.6,2,0,0,30,16,0,2,70,34,1,1,0,206,96,65,59.6,misc
ITA-Serie A,2020,Torino,Jacopo Segre,ITA,MF,23,1997,2.1,1,0,0,2,9,1,0,0,2,0,0,0,10,1,1,50.0,misc
ITA-Serie A,2020,Torino,Karol Linetty,POL,MF,25,1995,20.4,5,0,0,31,29,1,6,15,28,0,0,0,116,8,14,36.4,misc
ITA-Serie A,2020,Torino,Lyanco,BRA,DF,23,1997,21.8,8,0,0,24,13,0,6,46,14,0,1,0,178,36,24,60.0,misc
ITA-Serie A,2020,Torino,Mërgim Vojvoda,KVX,"DF,FW",25,1995,15.1,4,0,0,11,6,0,64,18,14,0,1,0,78,12,8,60.0,misc
ITA-Serie A,2020,Torino,Nicola Murru,ITA,DF,25,1994,6.3,0,0,0,12,12,0,21,12,6,0,0,0,35,10,9,52.6,misc
ITA-Serie A,2020,Torino,Nicolas Nkoulou,CMR,DF,30,1990,15.1,5,0,0,15,25,0,0,33,9,0,3,0,104,26,38,40.6,misc
ITA-Serie A,2020,Torino,Ricardo Rodríguez,SUI,DF,27,1992,13.8,1,0,0,13,6,0,20,20,14,0,0,0,53,16,12,57.1,misc
ITA-Serie A,2020,Torino,Rolando Mandragora,ITA,MF,23,1997,16.9,5,1,1,32,30,1,36,20,4,0,0,0,85,9,8,52.9,misc
ITA-Serie A,2020,Torino,Salvatore Sirigu,ITA,GK,33,1987,32.0,0,0,0,1,3,0,0,0,0,0,1,0,42,4,1,80.0,misc
ITA-Serie A,2020,Torino,Samir Ujkani,KVX,GK,32,1988,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
ITA-Serie A,2020,Torino,Saša Lukić,SRB,MF,23,1996,23.4,4,0,0,45,37,1,35,17,13,1,0,0,101,23,55,29.5,misc
ITA-Serie A,2020,Torino,Simone Edera,ITA,"DF,MF",23,1997,0.6,0,0,0,1,1,0,5,1,1,0,0,0,3,0,0,,misc
ITA-Serie A,2020,Torino,Simone Verdi,ITA,"MF,FW",28,1992,18.0,6,0,0,24,24,3,154,8,12,0,0,0,78,4,14,22.2,misc
ITA-Serie A,2020,Torino,Simone Zaza,ITA,FW,29,1991,16.6,4,0,0,36,31,14,5,3,9,0,0,0,32,44,63,41.1,misc
ITA-Serie A,2020,Torino,Soualiho Meïté,FRA,MF,26,1994,10.2,0,0,0,11,9,1,2,10,7,0,0,0,57,6,10,37.5,misc
ITA-Serie A,2020,Torino,Tomás Rincón,VEN,MF,32,1988,31.6,10,1,1,72,44,0,21,31,38,0,0,0,175,48,36,57.1,misc
ITA-Serie A,2020,Torino,Vanja Milinković-Savić,SRB,GK,23,1997,5.0,0,1,0,0,2,0,0,0,1,0,0,0,11,1,0,100.0,misc
ITA-Serie A,2020,Torino,Vincenzo Millico,ITA,"FW,MF",19,2000,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,misc
ITA-Serie A,2020,Torino,Wilfried Singo,CIV,DF,19,2000,20.6,4,1,1,27,50,2,79,29,14,1,0,0,129,50,26,65.8,misc
ITA-Serie A,2020,Torino,Álex Berenguer,ESP,MF,25,1995,1.5,0,0,0,2,3,1,5,0,0,0,0,0,5,2,2,50.0,misc
ITA-Serie A,2020,Udinese,Bram Nuytinck,NED,DF,30,1990,18.2,1,0,0,8,5,0,3,25,15,0,0,0,65,35,15,70.0,misc
ITA-Serie A,2020,Udinese,Fernando Forestieri,ITA,"FW,MF",30,1990,6.1,1,0,0,12,22,5,10,2,7,0,0,0,24,4,12,25.0,misc
ITA-Serie A,2020,Udinese,Fernando Llorente,ESP,FW,35,1985,7.9,2,0,0,21,11,3,0,2,1,0,0,0,21,54,32,62.8,misc
ITA-Serie A,2020,Udinese,Gerard Deulofeu,ESP,"FW,MF",26,1994,6.6,0,0,0,7,6,11,30,3,2,1,0,0,29,0,5,0.0,misc
ITA-Serie A,2020,Udinese,Hidde ter Avest,NED,DF,23,1997,3.9,0,0,0,3,2,1,16,2,2,0,0,0,19,1,2,33.3,misc
ITA-Serie A,2020,Udinese,Ignacio Pussetto,ARG,FW,24,1995,8.4,2,0,0,18,10,7,14,13,8,1,0,0,33,22,21,51.2,misc
ITA-Serie A,2020,Udinese,Ilija Nestorovski,MKD,"FW,MF",30,1990,7.8,1,0,0,16,16,5,3,1,4,0,0,0,22,13,20,39.4,misc
ITA-Serie A,2020,Udinese,Jayden Braaf,NED,FW,17,2002,1.3,0,0,0,2,1,0,1,0,0,0,0,0,7,0,5,0.0,misc
ITA-Serie A,2020,Udinese,Jean-Victor Makengo,FRA,MF,22,1998,5.8,1,0,0,12,4,0,5,5,7,0,0,0,27,6,0,100.0,misc
ITA-Serie A,2020,Udinese,Jens Stryger Larsen,DEN,DF,29,1991,29.3,0,0,0,12,13,4,60,24,11,0,1,0,131,22,32,40.7,misc
ITA-Serie A,2020,Udinese,Juan Musso,ARG,GK,26,1994,35.0,5,0,0,4,4,0,0,1,1,0,4,0,43,8,0,100.0,misc
ITA-Serie A,2020,Udinese,Kevin Bonifazi,ITA,DF,24,1996,27.4,4,0,0,26,14,0,4,50,21,0,2,0,164,41,24,63.1,misc
ITA-Serie A,2020,Udinese,Kevin Lasagna,ITA,FW,27,1992,12.3,1,0,0,20,11,9,17,6,1,0,0,0,32,18,37,32.7,misc
ITA-Serie A,2020,Udinese,Mamadou Coulibaly,SEN,MF,21,1999,2.0,0,0,0,3,1,1,3,1,8,0,0,0,13,0,7,0.0,misc
ITA-Serie A,2020,Udinese,Manuel Gasparini,ITA,GK,18,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2020,Udinese,Martin Palumbo,NOR,MF,18,2002,0.7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,misc
ITA-Serie A,2020,Udinese,Marvin Zeegelaar,NED,DF,29,1990,19.3,6,0,0,39,6,4,45,24,18,0,1,0,68,33,28,54.1,misc
ITA-Serie A,2020,Udinese,Mato Jajalo,BIH,MF,32,1988,0.4,0,0,0,0,1,0,0,2,1,0,0,0,3,0,0,,misc
ITA-Serie A,2020,Udinese,Nahuel Molina,ARG,DF,22,1998,20.3,1,0,0,16,11,4,85,21,18,0,2,0,106,11,13,45.8,misc
ITA-Serie A,2020,Udinese,Nícolas Andrade,BRA,GK,32,1988,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
ITA-Serie A,2020,Udinese,Petar Mićin,SRB,MF,21,1998,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2020,Udinese,Roberto Pereyra,ARG,"MF,FW",29,1991,32.5,8,0,0,38,59,7,37,27,11,1,0,0,156,5,10,33.3,misc
ITA-Serie A,2020,Udinese,Rodrigo Becão,BRA,DF,24,1996,30.9,5,0,0,50,47,0,13,68,33,0,1,0,142,61,36,62.9,misc
ITA-Serie A,2020,Udinese,Rodrigo De Paul,ARG,MF,26,1994,35.6,5,2,1,33,125,1,262,17,24,0,1,0,208,5,11,31.3,misc
ITA-Serie A,2020,Udinese,Rolando Mandragora,ITA,MF,23,1997,4.4,0,0,0,5,4,0,6,6,5,0,1,0,14,6,2,75.0,misc
ITA-Serie A,2020,Udinese,Ryder Matos,BRA,MF,27,1993,0.1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0.0,misc
ITA-Serie A,2020,Udinese,Samir Santos,BRA,DF,25,1994,24.6,6,0,0,39,36,3,18,58,23,0,0,0,97,49,32,60.5,misc
ITA-Serie A,2020,Udinese,Sebastien De Maio,FRA,DF,33,1987,9.5,1,0,0,11,3,3,1,18,10,0,0,0,61,25,18,58.1,misc
ITA-Serie A,2020,Udinese,Simone Scuffet,ITA,GK,24,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0,misc
ITA-Serie A,2020,Udinese,Stefano Okaka,ITA,FW,30,1989,16.5,2,0,0,38,35,13,4,2,7,0,0,0,36,44,49,47.3,misc
ITA-Serie A,2020,Udinese,Thomas Ouwejan,NED,DF,23,1996,4.6,0,0,0,7,2,0,49,5,1,0,0,0,12,2,7,22.2,misc
ITA-Serie A,2020,Udinese,Tolgay Arslan,GER,MF,29,1990,20.2,9,0,0,38,45,0,13,22,32,0,1,0,139,11,9,55.0,misc
ITA-Serie A,2020,Udinese,Walace,BRA,MF,25,1995,22.8,4,0,0,31,26,1,2,34,23,0,0,0,179,13,14,48.1,misc
