league,season,team,player,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,stat_type
,,,,,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,
ITA-Serie A,2024,Empoli,Francesco Caputo,ITA,FW,37-248,1987,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Empoli,Giuseppe Pezzella,ITA,"DF,FW",27-133,1997,26.0,0,12,2,16.7,0.46,0.08,0.0,0.0,20.7,0,0,0,0.5,0.5,0.04,-0.5,-0.5,shooting
ITA-Serie A,2024,Empoli,Ismael Konate,CIV,"FW,MF",19-013,2006,0.7,0,2,1,50.0,3.05,1.53,0.0,0.0,24.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
ITA-Serie A,2024,Empoli,Jacopo Bacci,ITA,MF,19-296,2005,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Empoli,Jacopo Fazzini,ITA,"MF,FW",22-026,2003,8.9,0,11,3,27.3,1.24,0.34,0.0,0.0,17.8,1,0,0,0.8,0.8,0.07,-0.8,-0.8,shooting
ITA-Serie A,2024,Empoli,Jacopo Seghetti,ITA,GK,20-053,2005,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Empoli,Junior Sambia,FRA,"DF,FW",28-216,1996,3.4,0,7,0,0.0,2.05,0.0,0.0,,24.4,3,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting
ITA-Serie A,2024,Empoli,Liam Henderson,SCO,MF,28-351,1996,21.6,0,16,2,12.5,0.74,0.09,0.0,0.0,28.7,1,0,0,0.5,0.5,0.03,-0.5,-0.5,shooting
ITA-Serie A,2024,Empoli,Liberato Cacace,NZL,"DF,MF",24-196,2000,19.4,2,22,9,40.9,1.14,0.46,0.09,0.22,17.6,1,0,0,1.8,1.8,0.08,0.2,0.2,shooting
ITA-Serie A,2024,Empoli,Lorenzo Colombo,ITA,"FW,MF",23-034,2002,21.9,5,49,16,32.7,2.23,0.73,0.08,0.25,18.0,0,1,1,5.5,4.8,0.1,-0.5,-0.8,shooting
ITA-Serie A,2024,Empoli,Lorenzo Tosto,ITA,DF,19-072,2006,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Empoli,Luca Marianucci,ITA,DF,20-262,2004,7.4,0,3,1,33.3,0.41,0.14,0.0,0.0,16.6,0,0,0,0.3,0.3,0.1,-0.3,-0.3,shooting
ITA-Serie A,2024,Empoli,Marco Silvestri,ITA,GK,34-040,1991,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Empoli,Mattia De Sciglio,ITA,DF,32-173,1992,8.5,1,5,3,60.0,0.59,0.35,0.2,0.33,16.9,0,0,0,0.6,0.6,0.12,0.4,0.4,shooting
ITA-Serie A,2024,Empoli,Mattia Viti,ITA,DF,23-077,2002,21.8,0,10,1,10.0,0.46,0.05,0.0,0.0,15.0,0,0,0,0.6,0.6,0.06,-0.6,-0.6,shooting
ITA-Serie A,2024,Empoli,Nicolas Haas,SUI,MF,29-078,1996,3.2,0,1,0,0.0,0.31,0.0,0.0,,31.7,0,0,0,0.0,0.0,0.01,0.0,0.0,shooting
ITA-Serie A,2024,Empoli,Ola Solbakken,NOR,"MF,FW",26-216,1998,6.9,0,3,3,100.0,0.44,0.44,0.0,0.0,11.0,0,0,0,0.8,0.8,0.25,-0.8,-0.8,shooting
ITA-Serie A,2024,Empoli,Petar Stojanović,SVN,MF,29-186,1995,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Empoli,Pietro Pellegri,ITA,FW,24-025,2001,4.6,3,8,4,50.0,1.74,0.87,0.38,0.75,18.5,0,0,0,0.3,0.3,0.04,2.7,2.7,shooting
ITA-Serie A,2024,Empoli,Saba Goglichidze,GEO,DF,20-290,2004,23.3,0,5,0,0.0,0.21,0.0,0.0,,16.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
ITA-Serie A,2024,Empoli,Sebastian Walukiewicz,POL,DF,25-006,2000,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Empoli,Sebastiano Esposito,ITA,"MF,FW",22-283,2002,20.3,8,48,15,31.3,2.36,0.74,0.15,0.47,19.4,7,1,2,5.2,3.7,0.08,2.8,3.3,shooting
ITA-Serie A,2024,Empoli,Szymon Żurkowski,POL,MF,27-198,1997,1.2,0,2,0,0.0,1.7,0.0,0.0,,17.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ITA-Serie A,2024,Empoli,Thomas Campaniello,ITA,FW,17-041,2008,0.3,0,1,0,0.0,3.75,0.0,0.0,,10.8,0,0,0,0.5,0.5,0.51,-0.5,-0.5,shooting
ITA-Serie A,2024,Empoli,Tyronne Ebuehi,NGA,DF,29-116,1995,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Empoli,Viktor Kovalenko,UKR,"MF,DF",29-056,1996,0.6,0,1,0,0.0,1.67,0.0,0.0,,15.2,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
ITA-Serie A,2024,Empoli,Youssef Maleh,MAR,MF,26-232,1998,16.8,0,17,3,17.6,1.01,0.18,0.0,0.0,24.0,0,0,0,0.9,0.9,0.05,-0.9,-0.9,shooting
ITA-Serie A,2024,Fiorentina,Albert Guðmundsson,ISL,"MF,FW",27-300,1997,10.9,6,21,9,42.9,1.93,0.83,0.19,0.44,22.2,2,2,2,3.8,2.2,0.1,2.2,1.8,shooting
ITA-Serie A,2024,Fiorentina,Alessandro Bianco,ITA,MF,22-192,2002,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Fiorentina,Amir Richardson,MAR,MF,23-077,2002,8.1,0,6,4,66.7,0.74,0.5,0.0,0.0,20.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4,shooting
ITA-Serie A,2024,Fiorentina,Andrea Colpani,ITA,"FW,MF",25-335,1999,15.7,2,36,12,33.3,2.29,0.76,0.06,0.17,18.5,2,0,0,2.7,2.7,0.07,-0.7,-0.7,shooting
ITA-Serie A,2024,Fiorentina,Antonín Barák,CZE,MF,30-129,1994,0.6,0,2,2,100.0,3.33,3.33,0.0,0.0,25.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ITA-Serie A,2024,Fiorentina,Cher Ndour,ITA,MF,20-258,2004,2.8,0,1,0,0.0,0.36,0.0,0.0,,10.9,0,0,0,0.0,0.0,0.04,0.0,0.0,shooting
ITA-Serie A,2024,Fiorentina,Christian Kouamé,CIV,"FW,MF",27-126,1997,6.9,0,11,1,9.1,1.59,0.14,0.0,0.0,14.3,0,0,0,1.1,1.1,0.1,-1.1,-1.1,shooting
ITA-Serie A,2024,Fiorentina,Cristiano Biraghi,ITA,DF,32-222,1992,4.8,1,5,2,40.0,1.04,0.42,0.2,0.5,26.2,3,0,0,0.2,0.2,0.03,0.8,0.8,shooting
ITA-Serie A,2024,Fiorentina,Danilo Cataldi,ITA,MF,30-248,1994,16.2,3,12,5,41.7,0.74,0.31,0.25,0.6,23.5,2,0,0,1.0,1.0,0.09,2.0,2.0,shooting
ITA-Serie A,2024,Fiorentina,David de Gea,ESP,GK,34-155,1990,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Fiorentina,Dodô,BRA,DF,26-145,1998,29.6,0,22,4,18.2,0.74,0.14,0.0,0.0,17.9,0,0,0,1.0,1.0,0.05,-1.0,-1.0,shooting
ITA-Serie A,2024,Fiorentina,Edoardo Bove,ITA,"MF,FW",22-330,2002,9.5,1,7,2,28.6,0.74,0.21,0.14,0.5,14.6,0,0,0,0.6,0.6,0.08,0.4,0.4,shooting
ITA-Serie A,2024,Fiorentina,Fabiano Parisi,ITA,"DF,MF",24-153,2000,9.0,1,7,4,57.1,0.77,0.44,0.14,0.25,17.5,0,0,0,0.3,0.3,0.05,0.7,0.7,shooting
ITA-Serie A,2024,Fiorentina,Jonathan Ikone,FRA,"FW,MF",26-344,1998,3.7,0,9,5,55.6,2.43,1.35,0.0,0.0,14.5,0,0,0,0.8,0.8,0.09,-0.8,-0.8,shooting
ITA-Serie A,2024,Fiorentina,Luca Ranieri,ITA,DF,25-353,1999,28.6,1,9,3,33.3,0.31,0.1,0.11,0.33,17.0,0,0,0,0.9,0.9,0.12,0.1,0.1,shooting
ITA-Serie A,2024,Fiorentina,Lucas Beltrán,ARG,"MF,FW",24-013,2001,17.7,4,22,5,22.7,1.25,0.28,0.09,0.4,16.6,0,2,3,5.1,2.7,0.12,-1.1,-0.7,shooting
ITA-Serie A,2024,Fiorentina,Lucas Martínez Quarta,ARG,DF,28-336,1996,3.9,1,3,1,33.3,0.77,0.26,0.33,1.0,12.7,0,0,0,0.7,0.7,0.24,0.3,0.3,shooting
ITA-Serie A,2024,Fiorentina,Maat Daniel Caprini,ITA,FW,19-059,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Fiorentina,Marin Pongračić,CRO,DF,27-212,1997,10.0,0,1,1,100.0,0.1,0.1,0.0,0.0,4.8,0,0,0,0.1,0.1,0.15,-0.1,-0.1,shooting
ITA-Serie A,2024,Fiorentina,Matias Moreno,ARG,DF,21-199,2003,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Fiorentina,Michael Folorunsho,ITA,"FW,MF",27-063,1998,5.9,0,5,2,40.0,0.85,0.34,0.0,0.0,12.7,0,0,0,0.7,0.7,0.14,-0.7,-0.7,shooting
ITA-Serie A,2024,Fiorentina,Michael Kayode,ITA,"DF,FW",20-275,2004,1.4,0,1,0,0.0,0.71,0.0,0.0,,11.4,0,0,0,0.1,0.1,0.1,-0.1,-0.1,shooting
ITA-Serie A,2024,Fiorentina,Moise Kean,ITA,FW,25-042,2000,26.0,17,86,38,44.2,3.3,1.46,0.19,0.42,14.8,0,1,2,15.6,14.0,0.16,1.4,2.0,shooting
ITA-Serie A,2024,Fiorentina,Nicolò Fagioli,ITA,MF,24-058,2001,5.6,0,5,1,20.0,0.89,0.18,0.0,0.0,22.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
ITA-Serie A,2024,Fiorentina,Nicolò Zaniolo,ITA,FW,25-283,1999,2.9,0,7,3,42.9,2.45,1.05,0.0,0.0,20.5,1,0,0,0.6,0.6,0.08,-0.6,-0.6,shooting
ITA-Serie A,2024,Fiorentina,Pablo Marí,ESP,DF,31-223,1993,5.2,0,2,0,0.0,0.38,0.0,0.0,,27.1,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ITA-Serie A,2024,Fiorentina,Pietro Comuzzo,ITA,DF,20-050,2005,21.6,0,4,1,25.0,0.19,0.05,0.0,0.0,14.9,0,0,0,0.4,0.4,0.1,-0.4,-0.4,shooting
ITA-Serie A,2024,Fiorentina,Pietro Terracciano,ITA,GK,35-034,1990,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Fiorentina,Riccardo Sottil,ITA,"FW,MF",25-312,1999,9.3,1,22,6,27.3,2.38,0.65,0.05,0.17,19.7,1,0,0,0.9,0.9,0.04,0.1,0.1,shooting
ITA-Serie A,2024,Fiorentina,Robin Gosens,GER,DF,30-280,1994,22.9,4,20,7,35.0,0.87,0.31,0.2,0.57,14.3,0,0,0,1.5,1.5,0.08,2.5,2.5,shooting
ITA-Serie A,2024,Fiorentina,Rolando Mandragora,ITA,MF,27-286,1997,14.8,2,19,8,42.1,1.28,0.54,0.05,0.13,25.2,3,1,1,1.6,0.8,0.04,0.4,0.2,shooting
ITA-Serie A,2024,Fiorentina,Sofyan Amrabat,MAR,MF,28-233,1996,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Fiorentina,Tommaso Rubino,ITA,MF,18-152,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Fiorentina,Yacine Adli,FRA,MF,24-256,2000,12.5,3,11,4,36.4,0.88,0.32,0.27,0.75,21.5,1,0,0,0.5,0.5,0.04,2.5,2.5,shooting
ITA-Serie A,2024,Genoa,Aarón Martín,ESP,DF,27-354,1997,28.2,0,13,4,30.8,0.46,0.14,0.0,0.0,23.9,4,0,0,0.7,0.7,0.06,-0.7,-0.7,shooting
ITA-Serie A,2024,Genoa,Alan Matturro,URU,DF,20-182,2004,10.0,0,4,3,75.0,0.4,0.3,0.0,0.0,15.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
ITA-Serie A,2024,Genoa,Alessandro Marcandalli,ITA,DF,22-198,2002,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Genoa,Alessandro Vogliacco,ITA,DF,26-209,1998,7.9,2,5,2,40.0,0.63,0.25,0.4,1.0,10.6,0,0,0,1.3,1.3,0.27,0.7,0.7,shooting
ITA-Serie A,2024,Genoa,Alessandro Zanoli,ITA,"FW,DF",24-190,2000,17.3,1,10,3,30.0,0.58,0.17,0.1,0.33,19.4,0,0,0,0.4,0.4,0.04,0.6,0.6,shooting
ITA-Serie A,2024,Genoa,Andrea Pinamonti,ITA,FW,25-327,1999,26.8,8,70,24,34.3,2.61,0.9,0.11,0.33,16.4,2,0,1,7.1,6.3,0.09,0.9,1.7,shooting
ITA-Serie A,2024,Genoa,Brooke Norton-Cuffy,ENG,"DF,MF",21-089,2004,2.3,0,2,1,50.0,0.87,0.44,0.0,0.0,21.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
ITA-Serie A,2024,Genoa,Caleb Ekuban,GHA,FW,31-019,1994,5.4,1,18,6,33.3,3.35,1.12,0.06,0.17,13.0,0,0,0,2.8,2.8,0.15,-1.8,-1.8,shooting
ITA-Serie A,2024,Genoa,David Akpan Ankeye,NGA,"FW,MF",23-056,2002,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Genoa,Emil Bohinen,NOR,MF,26-030,1999,1.8,0,2,0,0.0,1.08,0.0,0.0,,28.6,1,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
ITA-Serie A,2024,Genoa,Fabio Miretti,ITA,"MF,FW",21-251,2003,17.8,3,24,6,25.0,1.35,0.34,0.13,0.5,17.4,1,0,0,3.1,3.1,0.13,-0.1,-0.1,shooting
ITA-Serie A,2024,Genoa,Federico Accornero,ITA,MF,21-065,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Genoa,Filippo Melegoni,ITA,"MF,FW",26-052,1999,1.0,0,1,0,0.0,1.01,0.0,0.0,,21.4,0,0,0,0.0,0.0,0.04,0.0,0.0,shooting
ITA-Serie A,2024,Genoa,Gastón Pereiro,URU,MF,29-304,1995,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Genoa,Honest Ahanor,ITA,DF,17-047,2008,0.9,0,1,0,0.0,1.06,0.0,0.0,,9.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1,shooting
ITA-Serie A,2024,Genoa,Jean Onana,CMR,MF,25-093,2000,1.8,0,1,0,0.0,0.56,0.0,0.0,,40.8,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ITA-Serie A,2024,Genoa,Jeff Ekhator,ITA,"FW,MF",18-151,2006,7.3,1,10,3,30.0,1.37,0.41,0.1,0.33,15.6,0,0,0,1.3,1.3,0.13,-0.3,-0.3,shooting
ITA-Serie A,2024,Genoa,Johan Vásquez,MEX,DF,26-171,1998,28.4,2,31,5,16.1,1.09,0.18,0.06,0.4,16.2,1,0,0,2.2,2.2,0.07,-0.2,-0.2,shooting
ITA-Serie A,2024,Genoa,Junior Messias,BRA,"MF,FW",33-333,1991,6.0,1,13,4,30.8,2.15,0.66,0.08,0.25,21.7,0,0,1,2.0,1.1,0.08,-1.0,-0.1,shooting
ITA-Serie A,2024,Genoa,Koni De Winter,BEL,DF,22-303,2002,18.1,3,12,7,58.3,0.66,0.39,0.25,0.43,9.2,0,0,0,1.7,1.7,0.14,1.3,1.3,shooting
ITA-Serie A,2024,Genoa,Lior Kasa,ISR,"MF,FW",19-196,2005,1.8,0,4,2,50.0,2.21,1.1,0.0,0.0,19.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3,shooting
ITA-Serie A,2024,Genoa,Lorenzo Venturino,ITA,"FW,MF",18-293,2006,0.7,0,2,1,50.0,2.9,1.45,0.0,0.0,14.7,0,0,0,0.3,0.3,0.16,-0.3,-0.3,shooting
ITA-Serie A,2024,Genoa,Mario Balotelli,ITA,"FW,MF",34-242,1990,0.7,0,2,0,0.0,2.9,0.0,0.0,,30.5,1,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ITA-Serie A,2024,Genoa,Mattia Bani,ITA,DF,31-122,1993,14.8,0,5,2,40.0,0.34,0.14,0.0,0.0,9.7,0,0,0,0.7,0.7,0.13,-0.7,-0.7,shooting
ITA-Serie A,2024,Genoa,Maxwel Cornet,CIV,"FW,MF",28-196,1996,2.6,2,5,3,60.0,1.9,1.14,0.4,0.67,12.3,0,0,0,1.0,1.0,0.2,1.0,1.0,shooting
ITA-Serie A,2024,Genoa,Milan Badelj,CRO,MF,36-045,1989,14.9,1,14,2,14.3,0.94,0.13,0.07,0.5,21.0,0,0,0,1.0,1.0,0.07,0.0,0.0,shooting
ITA-Serie A,2024,Genoa,Morten Frendrup,DEN,MF,24-004,2001,29.5,2,25,8,32.0,0.85,0.27,0.08,0.25,22.2,0,0,0,1.4,1.4,0.05,0.6,0.6,shooting
ITA-Serie A,2024,Genoa,Morten Thorsby,NOR,MF,28-341,1996,18.1,0,13,5,38.5,0.72,0.28,0.0,0.0,12.3,0,0,0,2.5,2.5,0.19,-2.5,-2.5,shooting
ITA-Serie A,2024,Genoa,Nicola Leali,ITA,GK,32-053,1993,24.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Genoa,Patrizio Masini,ITA,MF,24-074,2001,10.2,1,6,1,16.7,0.59,0.1,0.17,1.0,14.4,0,0,0,0.4,0.4,0.06,0.6,0.6,shooting
ITA-Serie A,2024,Genoa,Pierluigi Gollini,ITA,GK,30-024,1995,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Genoa,Ruslan Malinovskyi,UKR,"MF,FW",31-342,1993,4.3,0,9,3,33.3,2.11,0.7,0.0,0.0,30.2,3,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting
ITA-Serie A,2024,Genoa,Stefano Sabelli,ITA,DF,32-088,1993,19.3,0,5,0,0.0,0.26,0.0,0.0,,21.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ITA-Serie A,2024,Genoa,Vitinha,POR,"FW,MF",25-027,2000,10.5,0,24,2,8.3,2.28,0.19,0.0,0.0,20.0,1,0,0,1.1,1.1,0.05,-1.1,-1.1,shooting
ITA-Serie A,2024,Hellas Verona,Abdou Harroui,NED,"MF,FW",27-088,1998,5.1,1,15,4,26.7,2.92,0.78,0.07,0.25,17.7,1,0,0,2.2,2.2,0.15,-1.2,-1.2,shooting
ITA-Serie A,2024,Hellas Verona,Alphadjo Cissè,ITA,"FW,MF",18-171,2006,0.1,0,2,2,100.0,20.0,20.0,0.0,0.0,26.5,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ITA-Serie A,2024,Hellas Verona,Amin Sarr,SWE,FW,24-031,2001,15.5,4,20,6,30.0,1.29,0.39,0.2,0.67,15.0,0,0,0,2.4,2.4,0.12,1.6,1.6,shooting
ITA-Serie A,2024,Hellas Verona,Antoine Bernede,FRA,MF,25-320,1999,3.4,1,3,1,33.3,0.89,0.3,0.33,1.0,18.5,0,0,0,0.8,0.8,0.25,0.2,0.2,shooting
ITA-Serie A,2024,Hellas Verona,Casper Tengstedt,DEN,"FW,MF",24-314,2000,15.4,6,37,10,27.0,2.41,0.65,0.14,0.5,14.2,0,1,1,5.3,4.5,0.12,0.7,0.5,shooting
ITA-Serie A,2024,Hellas Verona,Cheikh Tidiane Niasse,SEN,MF,25-082,2000,6.4,0,3,1,33.3,0.47,0.16,0.0,0.0,21.8,0,0,0,0.4,0.4,0.13,-0.4,-0.4,shooting
ITA-Serie A,2024,Hellas Verona,Dailon Livramento,CPV,"FW,MF",23-342,2001,9.1,1,12,3,25.0,1.33,0.33,0.08,0.33,12.2,0,0,0,1.4,1.4,0.12,-0.4,-0.4,shooting
ITA-Serie A,2024,Hellas Verona,Daniel Bandeira,POR,MF,25-000,2000,4.5,0,2,1,50.0,0.44,0.22,0.0,0.0,31.1,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ITA-Serie A,2024,Hellas Verona,Daniel Mosquera,COL,FW,25-173,1999,11.7,5,42,11,26.2,3.6,0.94,0.12,0.45,12.3,0,0,0,5.3,5.3,0.13,-0.3,-0.3,shooting
ITA-Serie A,2024,Hellas Verona,Daniel Oyegoke,ENG,DF,22-098,2003,1.1,0,1,0,0.0,0.87,0.0,0.0,,23.2,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
ITA-Serie A,2024,Hellas Verona,Daniele Ghilardi,ITA,DF,22-095,2003,16.6,0,8,4,50.0,0.48,0.24,0.0,0.0,12.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4,shooting
ITA-Serie A,2024,Hellas Verona,Darko Lazović,SRB,"DF,FW",34-208,1990,15.5,1,17,2,11.8,1.1,0.13,0.0,0.0,19.4,0,1,1,2.0,1.2,0.07,-1.0,-1.2,shooting
ITA-Serie A,2024,Hellas Verona,Davide Faraoni,ITA,DF,33-168,1991,2.9,0,1,0,0.0,0.35,0.0,0.0,,3.6,0,0,0,0.2,0.2,0.21,-0.2,-0.2,shooting
ITA-Serie A,2024,Hellas Verona,Diego Coppola,ITA,DF,21-104,2003,26.5,1,7,2,28.6,0.26,0.08,0.14,0.5,8.7,0,0,0,0.5,0.5,0.07,0.5,0.5,shooting
ITA-Serie A,2024,Hellas Verona,Domagoj Bradarić,CRO,DF,25-122,1999,16.1,0,5,3,60.0,0.31,0.19,0.0,0.0,23.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ITA-Serie A,2024,Hellas Verona,Faride Alidou,GER,"FW,MF",23-267,2001,0.8,0,1,0,0.0,1.27,0.0,0.0,,32.2,0,0,0,0.0,0.0,0.01,0.0,0.0,shooting
ITA-Serie A,2024,Hellas Verona,Flavius Daniliuc,AUT,DF,23-349,2001,10.0,0,3,1,33.3,0.3,0.1,0.0,0.0,18.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ITA-Serie A,2024,Hellas Verona,Giangiacomo Magnani,ITA,DF,29-189,1995,11.8,1,11,2,18.2,0.93,0.17,0.09,0.5,10.7,0,0,0,1.1,1.1,0.1,-0.1,-0.1,shooting
ITA-Serie A,2024,Hellas Verona,Grigoris Kastanos,CYP,"MF,FW",27-071,1998,9.0,1,19,5,26.3,2.11,0.56,0.05,0.2,23.2,2,0,0,0.9,0.9,0.05,0.1,0.1,shooting
ITA-Serie A,2024,Hellas Verona,Jackson Tchatchoua,CMR,"DF,MF",23-209,2001,28.2,2,13,3,23.1,0.46,0.11,0.15,0.67,17.2,0,0,0,1.5,1.5,0.11,0.5,0.5,shooting
ITA-Serie A,2024,Hellas Verona,Junior Ajayi,CIV,FW,20-182,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Hellas Verona,Lorenzo Montipò,ITA,GK,29-050,1996,30.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Hellas Verona,Martin Frese,DEN,DF,27-097,1998,3.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Hellas Verona,Mathis Lambourde,FRA,"FW,MF",19-092,2006,0.6,1,1,1,100.0,1.58,1.58,1.0,1.0,13.5,0,0,0,0.1,0.1,0.07,0.9,0.9,shooting
ITA-Serie A,2024,Hellas Verona,Nicolás Valentini,ARG,DF,24-005,2001,6.0,0,4,0,0.0,0.67,0.0,0.0,,15.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
ITA-Serie A,2024,Hellas Verona,Ondrej Duda,SVK,MF,30-127,1994,20.9,1,18,4,22.2,0.86,0.19,0.06,0.25,26.9,3,0,0,0.7,0.7,0.04,0.3,0.3,shooting
ITA-Serie A,2024,Hellas Verona,Paweł Dawidowicz,POL,"DF,MF",29-326,1995,17.0,0,4,0,0.0,0.23,0.0,0.0,,14.2,0,0,0,0.3,0.3,0.08,-0.3,-0.3,shooting
ITA-Serie A,2024,Hellas Verona,Reda Belahyane,MAR,MF,20-314,2004,18.4,0,6,2,33.3,0.33,0.11,0.0,0.0,23.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
ITA-Serie A,2024,Hellas Verona,Simone Perilli,ITA,GK,30-094,1995,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Hellas Verona,Suat Serdar,GER,MF,28-000,1997,10.7,1,26,6,23.1,2.44,0.56,0.04,0.17,20.5,0,0,0,1.7,1.7,0.07,-0.7,-0.7,shooting
ITA-Serie A,2024,Hellas Verona,Tomáš Suslov,SVK,"MF,FW",22-308,2002,20.5,0,30,7,23.3,1.46,0.34,0.0,0.0,21.9,4,0,0,1.6,1.6,0.05,-1.6,-1.6,shooting
ITA-Serie A,2024,Hellas Verona,Yllan Okou,FRA,DF,22-109,2002,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Inter,Alessandro Bastoni,ITA,DF,25-363,1999,23.9,1,12,2,16.7,0.5,0.08,0.08,0.5,13.8,0,0,0,0.7,0.7,0.06,0.3,0.3,shooting
ITA-Serie A,2024,Inter,Benjamin Pavard,FRA,DF,29-014,1996,16.4,0,8,1,12.5,0.49,0.06,0.0,0.0,12.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,shooting
ITA-Serie A,2024,Inter,Carlos Augusto,BRA,"DF,FW",26-094,1999,13.0,3,14,4,28.6,1.07,0.31,0.21,0.75,11.0,0,0,0,1.7,1.7,0.12,1.3,1.3,shooting
ITA-Serie A,2024,Inter,Davide Frattesi,ITA,MF,25-171,1999,10.4,5,25,7,28.0,2.39,0.67,0.2,0.71,12.1,0,0,0,3.8,3.8,0.16,1.2,1.2,shooting
ITA-Serie A,2024,Inter,Denzel Dumfries,NED,"DF,FW",28-358,1996,19.6,6,33,17,51.5,1.69,0.87,0.18,0.35,10.5,0,0,0,5.1,5.1,0.15,0.9,0.9,shooting
