league,season,team,player,nation,pos,age,born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type
ITA-Serie A,2020,Parma,Vasilios Zagaritis,GRE,DF,19,2001,0.7,57,0,10,23,24,1,57,3,2,66.7,1,33.3,39,222,142,2,3,0,2,0,40,11,possession
ITA-Serie A,2020,Parma,Vincent Laurini,FRA,DF,31,1989,9.7,581,33,188,300,97,2,581,3,2,66.7,1,33.3,319,1440,904,11,11,0,9,1,353,15,possession
ITA-Serie A,2020,Parma,Wylan Cyprien,FRA,MF,25,1995,4.6,345,16,106,185,57,1,345,5,2,40.0,3,60.0,191,836,388,4,3,0,5,4,238,2,possession
ITA-Serie A,2020,Parma,Yann Karamoh,FRA,"FW,MF",22,1998,14.4,522,12,74,215,254,48,522,55,38,69.1,17,30.9,348,2636,1437,45,43,13,44,22,371,116,possession
ITA-Serie A,2020,Parma,Yordan Osorio,VEN,DF,26,1994,20.1,1379,172,760,596,42,13,1379,22,17,77.3,5,22.7,832,3890,2116,11,12,0,21,12,876,2,possession
ITA-Serie A,2020,Roma,Amadou Diawara,GUI,MF,23,1997,7.3,457,19,114,297,48,3,457,5,5,100.0,0,0.0,273,1328,662,7,5,1,8,2,327,7,possession
ITA-Serie A,2020,Roma,Antonio Mirante,ITA,GK,37,1983,12.8,424,377,420,4,0,0,424,0,0,,0,,205,913,586,0,0,0,0,0,179,0,possession
ITA-Serie A,2020,Roma,Borja Mayoral,ESP,FW,23,1997,17.2,504,6,24,215,269,73,504,22,10,45.5,12,54.5,305,1558,651,27,16,13,39,23,425,113,possession
ITA-Serie A,2020,Roma,Bruno Peres,BRA,DF,30,1990,15.9,910,32,224,364,329,34,910,26,15,57.7,11,42.3,532,3309,1926,54,34,12,24,12,562,111,possession
ITA-Serie A,2020,Roma,Bryan Cristante,ITA,"DF,MF",25,1995,23.9,1694,148,611,926,170,22,1694,27,23,85.2,4,14.8,1016,5818,3200,24,21,1,19,5,1252,33,possession
ITA-Serie A,2020,Roma,Bryan Reynolds,USA,DF,19,2001,3.1,175,2,37,93,45,1,175,4,2,50.0,2,50.0,99,534,295,8,7,0,5,6,114,16,possession
ITA-Serie A,2020,Roma,Carles Pérez,ESP,"MF,FW",22,1998,8.6,422,5,35,182,214,34,422,32,17,53.1,15,46.9,239,1665,840,32,26,12,26,14,307,65,possession
ITA-Serie A,2020,Roma,Chris Smalling,ENG,DF,30,1989,12.3,806,98,424,361,24,15,806,4,4,100.0,0,0.0,412,1944,816,0,2,0,8,4,521,2,possession
ITA-Serie A,2020,Roma,Daniel Fuzato,BRA,GK,23,1997,5.0,167,154,167,0,0,0,167,0,0,,0,,85,362,201,0,0,0,0,0,73,0,possession
ITA-Serie A,2020,Roma,Davide Santon,ITA,DF,29,1991,6.5,338,13,87,152,101,10,338,10,7,70.0,3,30.0,182,1204,537,17,12,2,7,2,209,31,possession
ITA-Serie A,2020,Roma,Ebrima Darboe,GAM,MF,19,2001,3.6,289,5,65,201,27,0,289,4,3,75.0,1,25.0,193,910,415,3,2,0,3,1,212,2,possession
ITA-Serie A,2020,Roma,Edin Džeko,BIH,FW,34,1986,20.3,731,15,29,325,386,131,730,55,27,49.1,28,50.9,353,2316,1062,50,29,24,56,31,589,174,possession
ITA-Serie A,2020,Roma,Edoardo Bove,ITA,MF,18,2002,0.1,12,1,4,8,0,0,12,0,0,,0,,9,43,27,0,0,0,0,0,9,0,possession
ITA-Serie A,2020,Roma,Federico Fazio,ARG,DF,33,1987,4.5,361,40,136,197,32,6,361,3,3,100.0,0,0.0,191,1087,751,4,9,0,2,1,252,2,possession
ITA-Serie A,2020,Roma,Gianluca Mancini,ITA,DF,24,1996,31.7,2261,179,850,1247,184,31,2261,19,15,78.9,4,21.1,1289,6436,3821,42,28,2,11,8,1629,27,possession
ITA-Serie A,2020,Roma,Gonzalo Villar,ESP,MF,22,1998,20.7,1491,29,288,965,256,18,1491,48,39,81.3,9,18.8,935,4975,2600,50,36,8,26,15,1123,27,possession
ITA-Serie A,2020,Roma,Henrikh Mkhitaryan,ARM,"MF,FW",31,1989,30.5,1515,14,154,697,695,140,1514,85,48,56.5,37,43.5,811,5628,3343,103,79,41,49,23,1107,225,possession
ITA-Serie A,2020,Roma,Javier Pastore,ARG,"MF,FW",31,1989,0.9,69,0,6,44,19,0,69,2,2,100.0,0,0.0,40,200,111,1,1,0,4,0,53,6,possession
ITA-Serie A,2020,Roma,Jordan Veretout,FRA,MF,27,1993,22.8,1417,34,228,886,323,34,1412,18,10,55.6,8,44.4,769,4193,2273,45,33,10,19,9,1052,56,possession
ITA-Serie A,2020,Roma,Juan Jesus,BRA,DF,29,1991,1.7,143,16,66,76,1,0,143,1,1,100.0,0,0.0,86,410,218,1,2,0,0,0,112,0,possession
ITA-Serie A,2020,Roma,Justin Kluivert,NED,MF,21,1999,0.2,10,0,3,5,2,0,10,0,0,,0,,4,40,21,1,0,0,1,0,5,1,possession
ITA-Serie A,2020,Roma,Leonardo Spinazzola,ITA,DF,27,1993,23.6,1473,52,308,609,583,70,1473,120,53,44.2,67,55.8,872,7802,4473,147,86,33,30,8,967,174,possession
ITA-Serie A,2020,Roma,Lorenzo Pellegrini,ITA,MF,24,1996,28.9,1772,33,211,930,654,61,1771,67,40,59.7,27,40.3,963,6507,3163,87,62,12,65,21,1177,149,possession
ITA-Serie A,2020,Roma,Marash Kumbulla,ALB,DF,20,2000,15.1,907,68,373,500,37,9,907,4,4,100.0,0,0.0,537,2447,1328,9,8,0,7,3,664,3,possession
ITA-Serie A,2020,Roma,Nicola Zalewski,POL,MF,18,2002,0.1,8,0,1,4,3,0,8,0,0,,0,,6,21,16,0,1,0,0,0,7,2,possession
ITA-Serie A,2020,Roma,Pau López,ESP,GK,25,1994,20.2,715,627,710,5,0,0,715,0,0,,0,,385,1521,790,0,0,0,1,0,378,0,possession
ITA-Serie A,2020,Roma,Pedro,ESP,"MF,FW",33,1987,17.7,774,8,73,382,331,45,774,40,26,65.0,14,35.0,508,3455,1496,50,45,7,45,11,622,122,possession
ITA-Serie A,2020,Roma,Riccardo Calafiori,ITA,DF,18,2002,0.7,55,2,21,23,12,0,55,1,0,0.0,1,100.0,25,156,101,2,0,0,2,1,30,3,possession
ITA-Serie A,2020,Roma,Rick Karsdorp,NED,DF,25,1995,28.3,1462,57,377,678,425,40,1462,23,18,78.3,5,21.7,737,3711,1559,32,26,5,19,12,932,150,possession
ITA-Serie A,2020,Roma,Roger Ibanez,BRA,DF,21,1998,26.6,1960,175,801,1094,87,20,1960,23,16,69.6,7,30.4,1130,6858,3963,40,26,5,21,8,1290,9,possession
ITA-Serie A,2020,Roma,Stephan El Shaarawy,ITA,"MF,FW",27,1992,6.4,306,3,34,112,165,35,306,20,9,45.0,11,55.0,201,1346,661,27,17,10,13,4,238,61,possession
ITA-Serie A,2020,Sampdoria,Adrien Silva,POR,MF,31,1989,17.8,1122,36,246,724,167,5,1122,25,17,68.0,8,32.0,578,2348,1083,8,13,1,21,17,711,19,possession
ITA-Serie A,2020,Sampdoria,Albin Ekdal,SWE,MF,31,1989,25.5,1326,62,345,808,192,22,1326,24,20,83.3,4,16.7,613,3158,1473,22,18,1,22,18,740,18,possession
ITA-Serie A,2020,Sampdoria,Alex Ferrari,ITA,DF,26,1994,9.8,602,59,301,241,65,7,602,2,1,50.0,1,50.0,307,1299,611,1,1,0,9,4,345,8,possession
ITA-Serie A,2020,Sampdoria,Antonino La Gumina,ITA,FW,24,1996,3.8,120,5,9,42,71,19,120,6,5,83.3,1,16.7,64,318,120,5,3,2,19,5,87,28,possession
ITA-Serie A,2020,Sampdoria,Antonio Candreva,ITA,MF,33,1987,27.8,1891,45,277,821,817,52,1889,51,29,56.9,22,43.1,1146,7741,4000,122,80,9,48,11,1303,180,possession
ITA-Serie A,2020,Sampdoria,Antonio Palumbo,ITA,MF,23,1996,0.1,2,0,0,1,1,0,2,0,0,,0,,1,4,2,0,0,0,0,0,2,0,possession
ITA-Serie A,2020,Sampdoria,Bartosz Bereszyński,POL,DF,28,1992,29.0,1788,133,632,809,368,15,1788,33,18,54.5,15,45.5,803,3982,2045,42,36,7,27,15,958,81,possession
ITA-Serie A,2020,Sampdoria,Emil Audero,IDN,GK,23,1997,37.0,1341,1180,1336,5,1,1,1341,0,0,,0,,709,3742,2187,0,0,0,0,0,572,0,possession
ITA-Serie A,2020,Sampdoria,Ernesto Torregrossa,VEN,FW,28,1992,1.9,68,1,4,22,42,8,68,5,3,60.0,2,40.0,34,160,79,3,1,1,8,5,49,14,possession
ITA-Serie A,2020,Sampdoria,Fabio Depaoli,ITA,MF,23,1997,0.9,25,1,1,6,19,3,25,1,1,100.0,0,0.0,15,82,40,2,1,1,4,0,17,9,possession
ITA-Serie A,2020,Sampdoria,Fabio Quagliarella,ITA,FW,37,1983,24.5,762,13,69,345,356,104,759,28,17,60.7,11,39.3,404,1701,639,20,13,9,60,34,561,157,possession
ITA-Serie A,2020,Sampdoria,Federico Bonazzoli,ITA,FW,23,1997,1.5,35,0,4,14,19,6,35,2,2,100.0,0,0.0,19,156,103,5,3,1,3,3,26,7,possession
ITA-Serie A,2020,Sampdoria,Gastón Ramírez,URU,"FW,MF",29,1990,10.8,639,22,88,295,269,20,639,27,17,63.0,10,37.0,333,1729,682,16,20,4,28,24,433,56,possession
ITA-Serie A,2020,Sampdoria,Jakub Jankto,CZE,MF,24,1996,26.8,1175,37,225,525,438,76,1175,26,10,38.5,16,61.5,645,3659,1755,52,36,19,39,34,795,158,possession
ITA-Serie A,2020,Sampdoria,Karlo Letica,CRO,GK,23,1997,1.0,36,35,36,0,0,0,36,0,0,,0,,15,79,48,0,0,0,0,0,17,0,possession
ITA-Serie A,2020,Sampdoria,Keita Baldé,SEN,FW,25,1995,13.3,473,4,21,189,270,83,473,26,16,61.5,10,38.5,302,1847,961,40,26,23,45,15,400,110,possession
ITA-Serie A,2020,Sampdoria,Kristoffer Askildsen,NOR,MF,19,2001,1.1,31,2,13,13,5,1,31,1,1,100.0,0,0.0,15,37,7,1,1,0,3,3,16,2,possession
ITA-Serie A,2020,Sampdoria,Lorenzo Tonelli,ITA,DF,30,1990,19.8,1134,182,597,504,37,19,1134,4,4,100.0,0,0.0,555,2451,1237,2,1,0,5,5,639,1,possession
ITA-Serie A,2020,Sampdoria,Manolo Gabbiadini,ITA,FW,28,1991,9.7,296,6,33,138,125,27,295,7,3,42.9,4,57.1,173,804,308,11,11,4,18,5,233,38,possession
ITA-Serie A,2020,Sampdoria,Maya Yoshida,JPN,DF,31,1988,25.3,1471,246,834,597,46,24,1471,6,5,83.3,1,16.7,750,3400,1626,6,8,1,12,0,864,3,possession
ITA-Serie A,2020,Sampdoria,Mehdi Léris,ALG,"DF,MF",22,1998,4.3,305,22,77,126,111,10,305,14,6,42.9,8,57.1,162,1047,566,17,9,4,9,4,179,36,possession
ITA-Serie A,2020,Sampdoria,Mikkel Damsgaard,DEN,"MF,FW",20,2000,19.7,1033,15,139,453,468,52,1033,87,51,58.6,36,41.4,568,3304,1701,45,40,14,54,29,683,131,possession
ITA-Serie A,2020,Sampdoria,Morten Thorsby,NOR,MF,24,1996,29.4,1313,68,317,721,288,63,1313,20,14,70.0,6,30.0,520,2163,1058,19,16,4,39,16,745,55,possession
ITA-Serie A,2020,Sampdoria,Omar Colley,GAM,DF,27,1992,28.8,1679,232,919,717,53,21,1679,3,2,66.7,1,33.3,909,4439,2389,12,8,0,8,1,993,0,possession
ITA-Serie A,2020,Sampdoria,Tommaso Augello,ITA,DF,25,1994,35.7,2330,109,708,1016,632,31,2330,54,31,57.4,23,42.6,1215,6866,3913,105,72,7,43,16,1409,159,possession
ITA-Serie A,2020,Sampdoria,Valerio Verre,ITA,"FW,MF",26,1994,11.1,673,7,72,350,263,28,673,32,19,59.4,13,40.6,403,2177,1090,32,23,3,42,23,514,82,possession
ITA-Serie A,2020,Sampdoria,Vasco Regini,ITA,DF,29,1990,1.0,52,5,21,19,12,0,52,0,0,,0,,18,60,28,0,1,0,0,0,28,1,possession
ITA-Serie A,2020,Sassuolo,Andrea Consigli,ITA,GK,33,1987,37.0,1464,1075,1444,20,0,0,1464,0,0,,0,,859,4714,3211,0,0,0,1,0,712,0,possession
ITA-Serie A,2020,Sassuolo,Brian Oddei,ITA,"FW,MF",17,2002,0.5,39,1,6,12,21,6,39,4,3,75.0,1,25.0,20,118,72,3,1,2,5,1,27,5,possession
ITA-Serie A,2020,Sassuolo,Domenico Berardi,ITA,FW,25,1994,27.5,1660,41,193,614,879,121,1652,63,30,47.6,33,52.4,1006,6316,3125,101,59,36,54,31,1213,272,possession
ITA-Serie A,2020,Sassuolo,Federico Peluso,ITA,DF,36,1984,2.3,182,23,94,84,4,0,182,0,0,,0,,117,602,333,2,4,0,0,2,136,0,possession
ITA-Serie A,2020,Sassuolo,Federico Ricci,ITA,FW,26,1994,0.0,5,0,0,3,2,0,5,1,1,100.0,0,0.0,3,17,6,0,0,0,1,0,5,0,possession
ITA-Serie A,2020,Sassuolo,Filip Đuričić,SRB,"MF,FW",28,1992,23.1,1171,14,106,485,597,94,1170,58,36,62.1,22,37.9,688,4223,2337,87,66,18,53,47,929,163,possession
ITA-Serie A,2020,Sassuolo,Francesco Caputo,ITA,FW,32,1987,18.9,533,4,28,245,262,95,530,14,6,42.9,8,57.1,261,922,367,12,7,11,37,12,437,128,possession
ITA-Serie A,2020,Sassuolo,Francesco Magnanelli,ITA,MF,35,1984,4.9,466,27,111,309,46,0,466,1,1,100.0,0,0.0,240,846,395,2,5,0,6,0,337,6,possession
ITA-Serie A,2020,Sassuolo,Giacomo Raspadori,ITA,"FW,MF",20,2000,13.7,481,18,44,177,265,54,481,29,15,51.7,14,48.3,277,1551,545,21,12,14,36,23,346,99,possession
ITA-Serie A,2020,Sassuolo,Gian Marco Ferrari,ITA,DF,28,1992,33.5,3045,371,1280,1645,133,37,3045,12,6,50.0,6,50.0,1950,10461,6883,38,32,4,17,7,2325,18,possession
ITA-Serie A,2020,Sassuolo,Gianluca Pegolo,ITA,GK,39,1981,1.0,25,24,25,0,0,0,25,0,0,,0,,10,31,23,0,0,0,0,0,7,0,possession
ITA-Serie A,2020,Sassuolo,Giorgos Kyriakopoulos,GRE,DF,24,1996,16.2,1205,57,363,492,363,25,1205,44,28,63.6,16,36.4,682,3908,2179,58,45,8,23,19,822,116,possession
ITA-Serie A,2020,Sassuolo,Grégoire Defrel,MTQ,"MF,FW",29,1991,14.8,549,8,57,244,255,45,549,26,14,53.8,12,46.2,323,1817,671,23,23,5,33,14,403,82,possession
ITA-Serie A,2020,Sassuolo,Hamed Junior Traorè,CIV,"MF,FW",20,2000,19.9,1100,18,149,450,517,61,1100,76,52,68.4,24,31.6,616,3625,1876,45,45,12,55,26,781,120,possession
ITA-Serie A,2020,Sassuolo,Isaac Karamoko,FRA,DF,18,2002,0.0,2,0,0,1,1,1,2,0,0,,0,,1,2,0,0,0,0,0,1,2,0,possession
ITA-Serie A,2020,Sassuolo,Jeremie Boga,CIV,"FW,MF",23,1997,19.8,1017,21,135,356,547,74,1017,153,87,56.9,66,43.1,691,5253,2472,78,71,30,57,31,830,169,possession
ITA-Serie A,2020,Sassuolo,Jeremy Toljan,GER,DF,25,1994,16.6,1031,65,288,479,274,28,1031,17,10,58.8,7,41.2,556,2523,1292,32,19,5,26,6,680,87,possession
ITA-Serie A,2020,Sassuolo,Kaan Ayhan,TUR,DF,25,1994,8.8,651,68,219,358,77,4,651,4,3,75.0,1,25.0,394,1642,1030,19,9,1,1,3,466,13,possession
ITA-Serie A,2020,Sassuolo,Lukáš Haraslín,SVK,"FW,MF",24,1996,3.7,195,5,22,63,110,19,195,13,5,38.5,8,61.5,130,822,438,11,8,4,11,3,138,47,possession
ITA-Serie A,2020,Sassuolo,Manuel Locatelli,ITA,MF,22,1998,32.0,3164,150,697,1972,519,49,3162,36,27,75.0,9,25.0,1795,7719,3982,48,52,7,45,33,2467,77,possession
ITA-Serie A,2020,Sassuolo,Marlon,BRA,DF,24,1995,19.4,1763,152,648,1068,55,7,1763,8,8,100.0,0,0.0,1127,6321,3997,12,10,0,5,4,1375,1,possession
ITA-Serie A,2020,Sassuolo,Maxime Lopez,FRA,MF,22,1997,20.7,1817,39,259,1160,408,18,1817,25,18,72.0,7,28.0,1129,5335,2645,45,40,7,16,11,1525,42,possession
ITA-Serie A,2020,Sassuolo,Mehdi Bourabia,MAR,MF,28,1991,5.9,444,27,113,257,77,4,444,15,8,53.3,7,46.7,225,977,483,5,11,0,9,4,308,5,possession
ITA-Serie A,2020,Sassuolo,Mert Müldür,TUR,DF,21,1999,18.6,1241,64,377,512,365,41,1241,39,20,51.3,19,48.7,654,3065,1809,49,21,6,27,10,769,123,possession
ITA-Serie A,2020,Sassuolo,Nicolás Schiappacasse,URU,MF,21,1999,0.2,2,0,0,0,2,0,2,0,0,,0,,0,0,0,0,0,0,1,0,1,0,possession
ITA-Serie A,2020,Sassuolo,Pedro Obiang,EQG,MF,28,1992,16.3,1071,56,249,649,182,9,1071,17,15,88.2,2,11.8,575,2522,1141,10,15,1,13,7,763,16,possession
ITA-Serie A,2020,Sassuolo,Rogério,BRA,DF,22,1998,20.9,1514,79,426,644,455,35,1514,48,24,50.0,24,50.0,902,4858,2363,59,49,9,30,13,1024,135,possession
ITA-Serie A,2020,Sassuolo,Vlad Chiricheș,ROU,DF,30,1989,20.4,1828,216,804,958,77,17,1828,15,11,73.3,4,26.7,1201,5365,2975,10,21,2,11,5,1349,9,possession
ITA-Serie A,2020,Spezia,Alessandro Deiola,ITA,MF,24,1995,4.0,184,8,35,96,56,7,184,2,2,100.0,0,0.0,104,448,151,3,2,1,6,2,122,16,possession
ITA-Serie A,2020,Spezia,Andrey Galabinov,BUL,FW,31,1988,4.8,139,5,12,68,60,13,138,2,2,100.0,0,0.0,61,242,96,3,4,2,9,17,104,18,possession
ITA-Serie A,2020,Spezia,Ardian Ismajli,ALB,DF,23,1996,14.4,855,67,418,425,13,6,855,0,0,,0,,524,2872,1528,4,3,0,2,2,542,0,possession
ITA-Serie A,2020,Spezia,Claudio Terzi,ITA,DF,36,1984,20.8,1515,119,700,765,61,10,1515,4,3,75.0,1,25.0,943,5850,3287,20,18,0,5,3,1007,1,possession
ITA-Serie A,2020,Spezia,Cristian Dell'Orco,ITA,DF,26,1994,2.9,171,20,77,79,18,2,171,0,0,,0,,72,419,253,2,2,0,3,1,90,2,possession
ITA-Serie A,2020,Spezia,Daniele Verde,ITA,FW,24,1996,10.9,500,7,57,188,260,57,500,17,7,41.2,10,58.8,338,2187,784,28,14,12,14,7,377,88,possession
ITA-Serie A,2020,Spezia,Diego Farias,BRA,FW,30,1990,16.8,784,5,79,336,375,77,784,26,18,69.2,8,30.8,521,2829,1261,47,21,26,26,11,639,131,possession
ITA-Serie A,2020,Spezia,Elio Capradossi,UGA,DF,24,1996,1.0,59,15,46,10,3,2,59,0,0,,0,,21,80,41,0,0,0,1,0,35,1,possession
ITA-Serie A,2020,Spezia,Emmanuel Gyasi,GHA,FW,26,1994,31.7,1196,14,131,511,573,103,1196,69,41,59.4,28,40.6,781,4144,1795,70,37,39,75,44,955,250,possession
ITA-Serie A,2020,Spezia,Federico Mattiello,ITA,DF,25,1995,0.4,41,0,11,22,9,0,41,1,1,100.0,0,0.0,20,141,84,1,0,0,0,0,27,0,possession
ITA-Serie A,2020,Spezia,Gennaro Acampora,ITA,"MF,FW",26,1994,4.9,282,8,39,147,102,4,282,16,10,62.5,6,37.5,187,1191,444,15,14,1,12,12,206,19,possession
ITA-Serie A,2020,Spezia,Giulio Maggiore,ITA,MF,22,1998,24.6,1111,31,191,580,358,76,1111,40,18,45.0,22,55.0,624,2851,1363,38,26,14,55,14,719,94,possession
ITA-Serie A,2020,Spezia,Giuseppe Mastinu,ITA,FW,28,1991,0.4,17,0,2,10,5,1,17,1,1,100.0,0,0.0,11,28,10,0,0,0,2,1,12,4,possession
ITA-Serie A,2020,Spezia,Ivan Provedel,ITA,GK,26,1994,29.0,1491,1185,1482,9,0,0,1491,1,1,100.0,0,0.0,944,4169,2180,0,0,0,3,0,906,0,possession
ITA-Serie A,2020,Spezia,Jacopo Sala,ITA,DF,28,1991,4.2,319,19,106,151,65,3,319,6,3,50.0,3,50.0,165,817,453,6,2,2,2,1,200,12,possession
ITA-Serie A,2020,Spezia,Jeroen Zoet,NED,GK,29,1991,6.7,328,247,324,4,0,0,328,0,0,,0,,210,993,524,0,0,0,1,0,184,0,possession
ITA-Serie A,2020,Spezia,Juan Manuel Ramos,URU,DF,23,1996,3.3,197,8,55,77,67,2,197,2,1,50.0,1,50.0,95,581,359,7,9,0,9,2,112,13,possession
ITA-Serie A,2020,Spezia,Julian Chabot,GER,DF,22,1998,18.4,1268,91,596,653,32,12,1268,11,11,100.0,0,0.0,763,3970,2198,11,9,2,11,4,813,4,possession
ITA-Serie A,2020,Spezia,Kevin Agudelo,COL,FW,21,1998,15.1,544,2,58,233,271,56,544,76,44,57.9,32,42.1,325,2764,1424,50,35,24,35,25,357,82,possession
ITA-Serie A,2020,Spezia,Luca Mora,ITA,MF,32,1988,1.3,76,4,15,41,20,2,76,1,1,100.0,0,0.0,40,166,79,0,3,0,4,3,56,4,possession
ITA-Serie A,2020,Spezia,Luca Vignali,ITA,DF,24,1996,17.7,1318,53,470,569,289,13,1318,15,6,40.0,9,60.0,729,3399,1655,30,19,2,29,4,808,57,possession
ITA-Serie A,2020,Spezia,Lucien Agoume,FRA,MF,18,2002,8.9,563,26,165,338,68,1,563,8,6,75.0,2,25.0,308,1391,569,6,6,1,9,8,368,7,possession
ITA-Serie A,2020,Spezia,Léo Sena,BRA,MF,24,1995,9.8,722,12,114,486,140,2,722,43,36,83.7,7,16.3,512,3957,2322,30,34,2,10,11,536,12,possession
ITA-Serie A,2020,Spezia,M'Bala Nzola,ANG,FW,23,1996,21.1,728,21,41,337,359,95,724,43,27,62.8,16,37.2,415,2208,780,26,23,13,83,41,536,119,possession
ITA-Serie A,2020,Spezia,Martin Erlic,CRO,DF,22,1998,20.0,1267,139,644,603,32,16,1267,5,3,60.0,2,40.0,724,3742,1897,15,7,0,9,1,756,2,possession
ITA-Serie A,2020,Spezia,Matteo Ricci,ITA,MF,26,1994,24.8,1841,45,379,1175,309,12,1841,18,11,61.1,7,38.9,1048,4197,1918,26,28,3,19,12,1288,21,possession
ITA-Serie A,2020,Spezia,Nahuel Estévez,ARG,MF,24,1995,19.6,1093,30,139,582,390,34,1093,19,11,57.9,8,42.1,602,2898,1364,32,30,4,31,13,746,80,possession
ITA-Serie A,2020,Spezia,Paolo Bartolomei,ITA,MF,30,1989,3.6,150,4,24,79,48,9,150,6,4,66.7,2,33.3,87,501,284,8,2,4,6,3,110,14,possession
ITA-Serie A,2020,Spezia,Rafael,BRA,GK,38,1982,2.3,114,87,114,0,0,0,114,0,0,,0,,62,312,226,0,0,0,0,0,62,0,possession
ITA-Serie A,2020,Spezia,Riccardo Marchizza,ITA,DF,22,1998,17.3,1101,43,385,437,288,27,1101,18,6,33.3,12,66.7,598,3344,1521,33,20,6,23,8,671,84,possession
ITA-Serie A,2020,Spezia,Riccardo Saponara,ITA,"FW,MF",28,1991,4.3,183,6,32,66,89,20,183,14,9,64.3,5,35.7,135,944,532,17,9,9,11,2,146,30,possession
ITA-Serie A,2020,Spezia,Roberto Piccoli,ITA,FW,19,2001,7.8,244,6,13,106,127,34,244,8,5,62.5,3,37.5,123,511,193,8,5,2,43,12,167,44,possession
ITA-Serie A,2020,Spezia,Salvador Ferrer,ESP,DF,22,1998,13.2,1037,49,341,462,243,6,1037,8,5,62.5,3,37.5,547,2541,1299,28,19,0,12,7,601,49,possession
ITA-Serie A,2020,Spezia,Simone Bastoni,ITA,DF,23,1996,16.9,1272,41,363,544,382,26,1272,40,25,62.5,15,37.5,702,4151,2437,51,41,2,28,19,766,78,possession
ITA-Serie A,2020,Spezia,Tommaso Pobega,ITA,MF,21,1999,13.7,587,27,115,315,166,28,587,8,4,50.0,4,50.0,305,1214,585,12,10,3,18,5,391,40,possession
ITA-Serie A,2020,Torino,Alessandro Buongiorno,ITA,DF,21,1999,9.5,550,69,237,292,22,5,550,3,3,100.0,0,0.0,312,1726,1108,9,2,0,13,2,340,3,possession
ITA-Serie A,2020,Torino,Amer Gojak,BIH,"MF,FW",23,1997,5.3,285,4,28,144,119,11,285,14,9,64.3,5,35.7,192,949,366,8,5,1,8,4,212,40,possession
ITA-Serie A,2020,Torino,Andrea Belotti,ITA,FW,26,1993,32.1,1142,26,80,542,544,147,1137,81,47,58.0,33,40.7,688,4414,2270,81,71,27,107,41,890,214,possession
ITA-Serie A,2020,Torino,Antonio Sanabria,PAR,FW,24,1996,10.9,364,8,26,184,160,35,364,21,11,52.4,10,47.6,224,1164,321,11,12,4,29,19,286,48,possession
ITA-Serie A,2020,Torino,Armando Izzo,ITA,DF,28,1992,22.3,1429,98,543,746,151,33,1429,18,12,66.7,6,33.3,808,4484,2350,35,22,1,17,8,896,20,possession
ITA-Serie A,2020,Torino,Cristian Ansaldi,ARG,"DF,FW",33,1986,21.6,1205,60,305,481,435,31,1204,54,28,51.9,26,48.1,645,4747,2501,91,58,8,26,17,658,93,possession
ITA-Serie A,2020,Torino,Daniele Baselli,ITA,MF,28,1992,4.4,273,7,49,164,60,5,273,7,4,57.1,3,42.9,140,777,359,7,5,1,4,2,155,9,possession
ITA-Serie A,2020,Torino,Federico Bonazzoli,ITA,FW,23,1997,6.3,223,3,15,113,100,25,223,15,8,53.3,7,46.7,130,728,223,7,9,3,15,8,160,36,possession
ITA-Serie A,2020,Torino,Gleison Bremer,BRA,DF,23,1997,32.6,2059,226,1048,932,97,41,2059,12,6,50.0,6,50.0,1152,6003,3257,28,17,1,24,8,1250,9,possession
ITA-Serie A,2020,Torino,Jacopo Segre,ITA,MF,23,1997,2.1,127,1,19,91,18,5,127,5,4,80.0,1,20.0,90,470,224,2,1,0,1,2,101,2,possession
ITA-Serie A,2020,Torino,Karol Linetty,POL,MF,25,1995,20.4,926,34,204,499,235,26,926,33,20,60.6,13,39.4,520,2604,1259,27,22,4,42,25,613,60,possession
ITA-Serie A,2020,Torino,Lyanco,BRA,DF,23,1997,21.8,1484,227,798,652,56,15,1484,20,18,90.0,2,10.0,912,4818,2716,16,18,2,9,4,931,4,possession
ITA-Serie A,2020,Torino,Mërgim Vojvoda,KVX,"DF,FW",25,1995,15.1,907,59,303,376,233,18,907,15,10,66.7,5,33.3,504,2134,917,17,12,2,15,12,562,70,possession
ITA-Serie A,2020,Torino,Nicola Murru,ITA,DF,25,1994,6.3,436,23,118,194,126,10,436,12,5,41.7,7,58.3,214,875,510,15,11,4,6,5,234,37,possession
ITA-Serie A,2020,Torino,Nicolas Nkoulou,CMR,DF,30,1990,15.1,886,173,532,357,6,4,886,5,4,80.0,1,20.0,475,2121,969,2,0,0,5,0,536,0,possession
ITA-Serie A,2020,Torino,Ricardo Rodríguez,SUI,DF,27,1992,13.8,855,49,264,451,150,4,855,7,4,57.1,3,42.9,486,2269,1281,19,14,0,5,4,556,32,possession
ITA-Serie A,2020,Torino,Rolando Mandragora,ITA,MF,23,1997,16.9,887,28,180,505,214,22,887,17,11,64.7,6,35.3,397,1583,765,8,15,0,20,6,489,28,possession
