nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,,,
NOR,FW,26,1995,1,0,6,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2022,standard
MLI,MF,24,1998,31,15,1430,15.9,2,1,3,2,0,0,7,0,2.8,2.8,1.5,4.3,10,85,8,0.13,0.06,0.19,0.13,0.19,0.18,0.09,0.27,0.18,0.27,GER-Bundesliga,2022,standard
POR,FW,26,1995,31,20,1738,19.3,4,3,7,4,0,0,3,0,9.2,9.2,2.9,12.0,35,37,142,0.21,0.16,0.36,0.21,0.36,0.47,0.15,0.62,0.47,0.62,GER-Bundesliga,2022,standard
GER,"DF,MF",25,1997,30,23,2188,24.3,2,2,4,2,0,0,8,0,1.2,1.2,1.8,3.0,48,109,149,0.08,0.08,0.16,0.08,0.16,0.05,0.07,0.12,0.05,0.12,GER-Bundesliga,2022,standard
FRA,"FW,MF",24,1997,25,20,1897,21.1,16,4,20,13,3,4,4,0,14.4,11.3,4.3,15.6,43,71,176,0.76,0.19,0.95,0.62,0.81,0.68,0.2,0.89,0.54,0.74,GER-Bundesliga,2022,standard
ESP,"MF,FW",24,1998,23,15,1282,14.2,2,5,7,2,0,0,2,0,2.9,2.9,4.5,7.4,34,68,86,0.14,0.35,0.49,0.14,0.49,0.21,0.32,0.52,0.21,0.52,GER-Bundesliga,2022,standard
GER,"DF,MF",24,1998,28,19,1685,18.7,0,2,2,0,0,0,5,0,0.6,0.6,4.6,5.2,44,69,127,0.0,0.11,0.11,0.0,0.11,0.03,0.25,0.28,0.03,0.28,GER-Bundesliga,2022,standard
HUN,"MF,FW",21,2000,31,28,2444,27.2,6,8,14,5,1,1,5,2,5.5,4.7,8.1,12.9,75,151,157,0.22,0.29,0.52,0.18,0.48,0.2,0.3,0.5,0.17,0.47,GER-Bundesliga,2022,standard
SWE,"MF,FW",30,1991,30,16,1482,16.5,6,4,10,4,2,2,2,0,4.9,3.3,2.3,5.6,20,67,77,0.36,0.24,0.61,0.24,0.49,0.3,0.14,0.43,0.2,0.34,GER-Bundesliga,2022,standard
ESP,"DF,FW",19,2003,7,2,184,2.0,1,0,1,1,0,0,0,0,0.9,0.9,0.0,0.9,5,4,20,0.49,0.0,0.49,0.49,0.49,0.43,0.02,0.45,0.43,0.45,GER-Bundesliga,2022,standard
GER,GK,31,1991,26,26,2340,26.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2022,standard
CRO,DF,20,2002,30,24,2170,24.1,1,0,1,1,0,0,2,0,1.8,1.8,0.6,2.5,27,116,4,0.04,0.0,0.04,0.04,0.04,0.08,0.03,0.1,0.08,0.1,GER-Bundesliga,2022,standard
SVN,MF,31,1990,30,16,1372,15.2,2,2,4,2,0,0,8,0,1.1,1.1,1.0,2.2,23,80,15,0.13,0.13,0.26,0.13,0.26,0.07,0.07,0.14,0.07,0.14,GER-Bundesliga,2022,standard
AUT,MF,25,1997,21,17,1468,16.3,3,0,3,3,0,0,8,0,2.4,2.4,2.3,4.7,51,93,52,0.18,0.0,0.18,0.18,0.18,0.15,0.14,0.29,0.15,0.29,GER-Bundesliga,2022,standard
GER,DF,26,1996,15,10,907,10.1,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.5,5,40,12,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,GER-Bundesliga,2022,standard
GER,DF,30,1991,31,17,1557,17.3,1,1,2,1,0,0,2,0,1.1,1.1,2.1,3.3,22,59,66,0.06,0.06,0.12,0.06,0.12,0.06,0.12,0.19,0.06,0.19,GER-Bundesliga,2022,standard
FRA,DF,22,2000,24,18,1454,16.2,1,1,2,1,0,0,2,0,1.7,1.7,1.2,2.9,32,88,72,0.06,0.06,0.12,0.06,0.12,0.1,0.08,0.18,0.1,0.18,GER-Bundesliga,2022,standard
HUN,GK,32,1990,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2022,standard
GER,DF,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2022,standard
GER,"FW,MF",26,1996,27,23,1937,21.5,9,3,12,9,0,0,2,0,9.1,9.1,3.1,12.2,65,51,209,0.42,0.14,0.56,0.42,0.56,0.42,0.15,0.57,0.42,0.57,GER-Bundesliga,2022,standard
HUN,DF,29,1992,33,33,2951,32.8,4,0,4,4,0,0,3,0,3.0,3.0,0.4,3.4,16,153,9,0.12,0.0,0.12,0.12,0.12,0.09,0.01,0.1,0.09,0.1,GER-Bundesliga,2022,standard
AUT,MF,24,1997,22,16,1506,16.7,1,1,2,1,0,0,2,0,0.3,0.3,0.7,0.9,23,77,12,0.06,0.06,0.12,0.06,0.12,0.02,0.04,0.06,0.02,0.06,GER-Bundesliga,2022,standard
DEN,FW,28,1994,19,3,411,4.6,2,1,3,2,0,0,1,0,1.3,1.3,1.8,3.1,10,7,40,0.44,0.22,0.66,0.44,0.66,0.29,0.39,0.68,0.29,0.68,GER-Bundesliga,2022,standard
NOR,GK,31,1990,2,2,180,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.5,0.5,0.0,0.5,0.0,0.06,0.06,0.0,0.06,GER-Bundesliga,2022,standard
CZE,MF,24,1998,29,26,2357,26.2,0,0,0,0,0,0,3,0,1.5,1.5,0.7,2.2,41,100,70,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.08,0.06,0.08,GER-Bundesliga,2022,standard
GER,GK,30,1992,23,22,2035,22.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,GER-Bundesliga,2022,standard
ROU,MF,27,1995,1,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,GER-Bundesliga,2022,standard
SUI,DF,28,1994,28,28,2315,25.7,0,0,0,0,0,0,5,0,0.3,0.3,1.5,1.9,32,77,27,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,GER-Bundesliga,2022,standard
GER,MF,32,1989,20,8,853,9.5,0,1,1,0,0,0,2,0,0.9,0.9,0.2,1.1,11,33,15,0.0,0.11,0.11,0.0,0.11,0.1,0.02,0.12,0.09,0.12,GER-Bundesliga,2022,standard
GER,"MF,FW",32,1990,27,16,1366,15.2,4,3,7,4,0,0,3,1,2.4,2.4,2.1,4.5,17,52,69,0.26,0.2,0.46,0.26,0.46,0.16,0.14,0.3,0.16,0.3,GER-Bundesliga,2022,standard
FRA,MF,30,1991,9,4,410,4.6,1,0,1,1,0,0,1,0,0.4,0.4,0.4,0.7,6,14,24,0.22,0.0,0.22,0.22,0.22,0.08,0.08,0.16,0.08,0.16,GER-Bundesliga,2022,standard
GER,MF,22,2000,8,5,512,5.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,12,2,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,GER-Bundesliga,2022,standard
GER,DF,22,2000,22,22,1863,20.7,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,21,51,10,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,GER-Bundesliga,2022,standard
FIN,DF,28,1994,11,9,676,7.5,0,0,0,0,0,0,2,0,0.1,0.1,0.9,1.0,9,30,17,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.13,0.01,0.13,GER-Bundesliga,2022,standard
SWE,"FW,MF",25,1997,11,5,463,5.1,0,0,0,0,0,0,0,0,1.2,1.2,0.4,1.7,5,12,29,0.0,0.0,0.0,0.0,0.0,0.24,0.09,0.32,0.24,0.32,GER-Bundesliga,2022,standard
GER,FW,18,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,GER-Bundesliga,2022,standard
TUR,FW,28,1994,21,10,976,10.8,1,2,3,1,0,0,2,0,2.5,2.5,1.4,3.8,23,18,55,0.09,0.18,0.28,0.09,0.28,0.23,0.13,0.35,0.23,0.35,GER-Bundesliga,2022,standard
GER,DF,19,2002,3,0,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,3,3,3,0.0,0.0,0.0,0.0,0.0,0.04,0.23,0.27,0.04,0.27,GER-Bundesliga,2022,standard
AUT,DF,21,2001,7,3,358,4.0,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,4,10,1,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,GER-Bundesliga,2022,standard
GER,DF,20,2001,3,3,270,3.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,1,3,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,GER-Bundesliga,2022,standard
POL,DF,30,1992,8,7,632,7.0,2,0,2,2,0,0,0,0,0.4,0.4,0.1,0.5,2,25,3,0.28,0.0,0.28,0.28,0.28,0.06,0.02,0.07,0.06,0.07,GER-Bundesliga,2022,standard
GER,"FW,MF",29,1993,33,30,2598,28.9,11,1,12,7,4,4,5,0,9.0,6.1,4.6,10.7,78,86,199,0.38,0.03,0.42,0.24,0.28,0.31,0.16,0.47,0.21,0.37,GER-Bundesliga,2022,standard
JPN,DF,33,1988,29,28,2553,28.4,0,0,0,0,0,0,4,0,1.0,1.0,0.1,1.1,7,85,4,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,GER-Bundesliga,2022,standard
GER,"DF,FW",20,2002,16,3,567,6.3,0,0,0,0,0,0,0,0,0.2,0.2,0.8,1.0,9,15,21,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.15,0.03,0.15,GER-Bundesliga,2022,standard
SUI,FW,28,1994,15,10,868,9.6,0,3,3,0,0,0,2,0,1.7,1.7,1.8,3.5,10,22,65,0.0,0.31,0.31,0.0,0.31,0.18,0.19,0.37,0.18,0.37,GER-Bundesliga,2022,standard
GER,DF,23,1999,11,11,945,10.5,0,0,0,0,0,0,5,0,1.0,1.0,0.0,1.1,6,18,1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,GER-Bundesliga,2022,standard
GER,GK,33,1988,12,12,1025,11.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2022,standard
URU,"MF,FW",22,1999,22,15,1321,14.7,1,6,7,1,0,0,4,0,3.1,3.1,4.5,7.5,26,34,47,0.07,0.41,0.48,0.07,0.48,0.21,0.31,0.51,0.21,0.51,GER-Bundesliga,2022,standard
GER,FW,31,1991,19,5,630,7.0,2,3,5,2,0,0,3,0,2.0,2.0,1.0,3.0,4,11,32,0.29,0.43,0.71,0.29,0.71,0.28,0.15,0.43,0.28,0.43,GER-Bundesliga,2022,standard
NED,DF,20,2001,9,8,696,7.7,1,0,1,1,0,0,2,0,0.6,0.6,0.1,0.7,1,12,3,0.13,0.0,0.13,0.13,0.13,0.08,0.02,0.1,0.08,0.1,GER-Bundesliga,2022,standard
GER,FW,19,2003,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2022,standard
GER,FW,34,1988,32,21,1823,20.3,5,0,5,5,0,1,5,0,6.3,5.5,2.3,7.9,5,19,68,0.25,0.0,0.25,0.25,0.25,0.31,0.12,0.43,0.27,0.39,GER-Bundesliga,2022,standard
JPN,"FW,MF",21,2000,5,5,379,4.2,1,0,1,1,0,0,1,0,1.1,1.1,0.3,1.4,15,10,37,0.24,0.0,0.24,0.24,0.24,0.26,0.08,0.33,0.26,0.33,GER-Bundesliga,2022,standard
NED,DF,25,1996,17,10,903,10.0,0,1,1,0,0,0,1,0,0.1,0.1,1.2,1.4,14,41,21,0.0,0.1,0.1,0.0,0.1,0.01,0.12,0.14,0.01,0.14,GER-Bundesliga,2022,standard
GER,"FW,MF",25,1996,9,6,440,4.9,1,1,2,1,0,0,0,0,0.5,0.5,0.9,1.4,4,13,26,0.2,0.2,0.41,0.2,0.41,0.11,0.17,0.28,0.11,0.28,GER-Bundesliga,2022,standard
FRA,DF,30,1991,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2022,standard
GER,"DF,MF",26,1995,18,8,839,9.3,0,3,3,0,0,0,0,0,0.6,0.6,1.6,2.2,20,28,39,0.0,0.32,0.32,0.0,0.32,0.07,0.17,0.24,0.07,0.24,GER-Bundesliga,2022,standard
GER,MF,21,2001,32,31,2514,27.9,2,0,2,2,0,0,8,0,2.2,2.2,0.9,3.1,35,86,38,0.07,0.0,0.07,0.07,0.07,0.08,0.03,0.11,0.08,0.11,GER-Bundesliga,2022,standard
COL,"MF,FW",29,1993,6,3,238,2.6,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.4,3,12,0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.05,0.15,GER-Bundesliga,2022,standard
AUS,FW,21,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2022,standard
,MF,25,1996,29,22,1962,21.8,0,1,1,0,0,0,10,0,0.3,0.3,0.6,0.9,5,79,12,0.0,0.05,0.05,0.0,0.05,0.01,0.03,0.04,0.01,0.04,GER-Bundesliga,2022,standard
CRO,DF,24,1998,25,22,1955,21.7,2,7,9,2,0,0,5,0,1.0,1.0,6.5,7.6,58,128,152,0.09,0.32,0.41,0.09,0.41,0.05,0.3,0.35,0.05,0.35,GER-Bundesliga,2022,standard
GER,"FW,MF",24,1998,33,21,1884,20.9,5,2,7,4,1,1,2,0,3.6,2.9,4.8,7.6,93,83,142,0.24,0.1,0.33,0.19,0.29,0.17,0.23,0.4,0.14,0.37,GER-Bundesliga,2022,standard
ENG,DF,21,2001,1,0,15,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2022,standard
FRA,DF,23,1999,17,14,1271,14.1,0,0,0,0,0,0,3,0,1.7,1.7,0.6,2.2,3,44,0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.16,0.12,0.16,GER-Bundesliga,2022,standard
MKD,FW,22,2000,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2022,standard
FRA,MF,20,2002,23,9,890,9.9,0,1,1,0,0,0,3,0,1.2,1.2,1.6,2.8,23,29,58,0.0,0.1,0.1,0.0,0.1,0.12,0.16,0.29,0.12,0.29,GER-Bundesliga,2022,standard
GER,GK,27,1995,15,15,1350,15.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2022,standard
GER,GK,24,1997,19,19,1710,19.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2022,standard
JPN,MF,31,1991,11,9,748,8.3,0,2,2,0,0,0,1,0,0.3,0.3,0.7,1.0,16,30,28,0.0,0.24,0.24,0.0,0.24,0.03,0.08,0.12,0.03,0.12,GER-Bundesliga,2022,standard
POR,FW,25,1996,7,6,398,4.4,1,0,1,1,0,0,0,0,0.5,0.5,0.7,1.2,16,14,33,0.23,0.0,0.23,0.23,0.23,0.12,0.15,0.26,0.12,0.26,GER-Bundesliga,2022,standard
JPN,DF,23,1999,30,29,2561,28.5,1,1,2,1,0,0,5,0,0.8,0.8,2.1,2.9,29,158,29,0.04,0.04,0.07,0.04,0.07,0.03,0.07,0.1,0.03,0.1,GER-Bundesliga,2022,standard
GER,DF,21,2000,23,16,1479,16.4,2,2,4,2,0,0,3,1,2.9,2.9,1.6,4.5,27,43,93,0.12,0.12,0.24,0.12,0.24,0.18,0.1,0.28,0.18,0.28,GER-Bundesliga,2022,standard
COL,FW,22,2000,16,3,418,4.6,1,0,1,1,0,0,0,0,0.2,0.2,0.7,0.9,9,8,29,0.22,0.0,0.22,0.22,0.22,0.04,0.14,0.18,0.04,0.18,GER-Bundesliga,2022,standard
GRE,DF,24,1997,28,26,2286,25.4,2,1,3,2,0,0,9,1,4.0,4.0,1.1,5.2,34,120,13,0.08,0.04,0.12,0.08,0.12,0.16,0.05,0.2,0.16,0.2,GER-Bundesliga,2022,standard
GER,MF,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2022,standard
GER,"MF,FW",19,2002,10,2,241,2.7,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.7,8,7,22,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.28,0.13,0.28,GER-Bundesliga,2022,standard
GER,FW,25,1996,19,6,701,7.8,0,0,0,0,0,0,1,1,1.6,1.6,1.0,2.6,9,22,38,0.0,0.0,0.0,0.0,0.0,0.21,0.13,0.33,0.21,0.33,GER-Bundesliga,2022,standard
FRA,MF,20,2002,17,17,1398,15.5,2,2,4,2,0,0,4,1,0.8,0.8,1.2,2.1,43,56,54,0.13,0.13,0.26,0.13,0.26,0.05,0.08,0.13,0.05,0.13,GER-Bundesliga,2022,standard
DEN,"DF,MF",22,2000,9,5,473,5.3,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,7,22,20,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.11,0.05,0.11,GER-Bundesliga,2022,standard
GER,DF,26,1996,12,3,333,3.7,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,3,13,5,0.0,0.27,0.27,0.0,0.27,0.01,0.16,0.17,0.01,0.17,GER-Bundesliga,2022,standard
AUT,FW,25,1997,3,3,233,2.6,0,3,3,0,0,0,1,0,0.5,0.5,0.6,1.1,0,4,13,0.0,1.16,1.16,0.0,1.16,0.19,0.24,0.44,0.19,0.44,GER-Bundesliga,2022,standard
GUI,FW,26,1996,22,20,1646,18.3,11,0,11,9,2,2,4,1,10.8,9.2,1.4,10.6,20,30,97,0.6,0.0,0.6,0.49,0.49,0.59,0.08,0.67,0.5,0.58,GER-Bundesliga,2022,standard
COD,"FW,MF",23,1998,30,23,1992,22.1,5,2,7,4,1,1,4,0,6.5,5.7,1.9,7.6,71,40,165,0.23,0.09,0.32,0.18,0.27,0.29,0.09,0.38,0.26,0.34,GER-Bundesliga,2022,standard
FRA,"FW,DF",21,2001,14,0,326,3.6,4,0,4,3,1,1,3,0,2.3,1.5,0.5,2.0,14,12,38,1.1,0.0,1.1,0.83,0.83,0.63,0.13,0.75,0.41,0.54,GER-Bundesliga,2022,standard
GRE,"FW,DF",19,2003,4,1,72,0.8,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,1,2,6,0.0,0.0,0.0,0.0,0.0,0.32,0.08,0.4,0.32,0.4,GER-Bundesliga,2022,standard
POR,"FW,MF",20,2002,27,16,1291,14.3,3,3,6,3,0,0,2,0,2.9,2.9,3.6,6.5,31,25,95,0.21,0.21,0.42,0.21,0.42,0.2,0.25,0.45,0.2,0.45,GER-Bundesliga,2022,standard
GER,DF,26,1996,34,34,2934,32.6,1,2,3,1,0,0,4,0,1.6,1.6,1.4,3.0,56,135,52,0.03,0.06,0.09,0.03,0.09,0.05,0.04,0.09,0.05,0.09,GER-Bundesliga,2022,standard
JPN,MF,29,1993,33,33,2922,32.5,5,4,9,5,0,0,3,0,3.8,3.8,4.7,8.5,32,171,67,0.15,0.12,0.28,0.15,0.28,0.12,0.15,0.26,0.12,0.26,GER-Bundesliga,2022,standard
HUN,MF,23,1999,16,10,860,9.6,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,15,26,18,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,GER-Bundesliga,2022,standard
TUN,MF,25,1996,14,11,871,9.7,2,0,2,2,0,0,4,0,0.8,0.8,0.9,1.7,10,40,25,0.21,0.0,0.21,0.21,0.21,0.09,0.09,0.18,0.09,0.18,GER-Bundesliga,2022,standard
AUT,DF,35,1987,25,20,1811,20.1,0,6,6,0,0,0,1,0,0.7,0.7,3.2,4.0,34,65,80,0.0,0.3,0.3,0.0,0.3,0.04,0.16,0.2,0.04,0.2,GER-Bundesliga,2022,standard
NED,DF,24,1998,25,25,2216,24.6,5,1,6,5,0,0,0,0,1.9,1.9,0.4,2.3,15,73,21,0.2,0.04,0.24,0.2,0.24,0.08,0.02,0.09,0.08,0.09,GER-Bundesliga,2022,standard
POR,DF,23,1999,28,26,2254,25.0,0,1,1,0,0,0,6,1,0.8,0.8,0.4,1.2,19,111,14,0.0,0.04,0.04,0.0,0.04,0.03,0.01,0.05,0.03,0.05,GER-Bundesliga,2022,standard
DEN,GK,29,1992,29,29,2610,29.0,0,1,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2022,standard
JPN,MF,31,1991,11,6,498,5.5,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.5,6,17,18,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.09,0.05,0.09,GER-Bundesliga,2022,standard
GER,"FW,MF",21,2001,16,0,265,2.9,1,1,2,1,0,0,1,0,0.7,0.7,0.3,0.9,8,4,24,0.34,0.34,0.68,0.34,0.68,0.22,0.09,0.32,0.22,0.32,GER-Bundesliga,2022,standard
GER,MF,28,1994,32,30,2187,24.3,5,1,6,5,0,0,1,0,3.3,3.3,2.1,5.4,21,78,84,0.21,0.04,0.25,0.21,0.25,0.13,0.09,0.22,0.13,0.22,GER-Bundesliga,2022,standard
USA,FW,26,1996,31,16,1358,15.1,4,4,8,4,0,2,3,0,4.5,2.9,1.8,4.7,4,27,53,0.27,0.27,0.53,0.27,0.53,0.3,0.12,0.42,0.19,0.31,GER-Bundesliga,2022,standard
CRO,DF,26,1995,12,10,935,10.4,2,1,3,1,1,1,0,0,1.6,0.8,1.5,2.3,11,27,33,0.19,0.1,0.29,0.1,0.19,0.15,0.14,0.3,0.08,0.22,GER-Bundesliga,2022,standard
NOR,DF,24,1997,13,12,1037,11.5,0,0,0,0,0,0,2,0,0.7,0.7,0.5,1.2,20,32,32,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.1,0.06,0.1,GER-Bundesliga,2022,standard
FRA,DF,29,1993,16,11,957,10.6,0,2,2,0,0,0,2,0,0.5,0.5,1.1,1.7,18,28,42,0.0,0.19,0.19,0.0,0.19,0.05,0.11,0.16,0.05,0.16,GER-Bundesliga,2022,standard
GER,FW,31,1991,33,17,1535,17.1,8,1,9,8,0,0,6,0,4.8,4.8,1.3,6.1,11,71,92,0.47,0.06,0.53,0.47,0.53,0.28,0.07,0.35,0.28,0.35,GER-Bundesliga,2022,standard
GER,GK,23,1999,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2022,standard
GER,MF,26,1996,2,0,9,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,1,1,0,0.0,10.0,10.0,0.0,10.0,0.0,1.91,1.91,0.0,1.91,GER-Bundesliga,2022,standard
SRB,MF,26,1996,13,0,206,2.3,1,0,1,1,0,1,1,0,1.4,0.6,0.0,0.6,2,4,4,0.44,0.0,0.44,0.44,0.44,0.6,0.0,0.6,0.25,0.25,GER-Bundesliga,2022,standard
NOR,MF,26,1996,24,8,833,9.3,1,1,2,1,0,0,3,0,0.8,0.8,0.5,1.3,0,15,21,0.11,0.11,0.22,0.11,0.22,0.09,0.05,0.14,0.09,0.14,GER-Bundesliga,2022,standard
GER,DF,30,1991,26,14,1302,14.5,0,2,2,0,0,0,4,0,1.1,1.1,1.7,2.8,14,50,50,0.0,0.14,0.14,0.0,0.14,0.08,0.11,0.19,0.08,0.19,GER-Bundesliga,2022,standard
GER,DF,24,1998,16,13,1196,13.3,1,0,1,1,0,0,4,1,0.1,0.1,0.0,0.2,6,41,8,0.08,0.0,0.08,0.08,0.08,0.01,0.0,0.01,0.01,0.01,GER-Bundesliga,2022,standard
GER,MF,27,1995,20,4,691,7.7,1,3,4,1,0,0,4,0,1.2,1.2,2.0,3.2,13,49,28,0.13,0.39,0.52,0.13,0.52,0.16,0.26,0.41,0.16,0.41,GER-Bundesliga,2022,standard
GER,MF,28,1994,33,33,2882,32.0,2,0,2,2,0,0,8,0,1.7,1.7,0.7,2.3,14,69,26,0.06,0.0,0.06,0.06,0.06,0.05,0.02,0.07,0.05,0.07,GER-Bundesliga,2022,standard
GER,DF,30,1992,32,32,2873,31.9,2,3,5,1,1,2,4,0,2.4,0.8,0.8,1.6,12,98,6,0.06,0.09,0.16,0.03,0.13,0.07,0.03,0.1,0.03,0.05,GER-Bundesliga,2022,standard
SUR,FW,27,1995,34,33,2554,28.4,11,7,18,11,0,0,4,0,6.5,6.5,5.6,12.1,105,44,240,0.39,0.25,0.63,0.39,0.63,0.23,0.2,0.42,0.23,0.42,GER-Bundesliga,2022,standard
GER,"FW,MF",32,1990,21,2,495,5.5,3,1,4,2,1,1,2,0,1.7,0.9,0.9,1.8,9,12,50,0.55,0.18,0.73,0.36,0.55,0.3,0.16,0.46,0.16,0.32,GER-Bundesliga,2022,standard
GER,"DF,MF",25,1996,3,0,53,0.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,3,0,10,0.0,0.0,0.0,0.0,0.0,0.39,0.02,0.41,0.39,0.41,GER-Bundesliga,2022,standard
GER,DF,26,1996,8,6,562,6.2,0,1,1,0,0,0,2,0,0.2,0.2,0.1,0.3,4,28,2,0.0,0.16,0.16,0.0,0.16,0.03,0.02,0.05,0.03,0.05,GER-Bundesliga,2022,standard
