league,season,team,player,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,stat_type
ITA-Serie A,2021,Parma,Jacopo Dezi,ITA,"FW,MF",28,1992,0.9,0,1,0,0.0,1.14,0.0,0.0,,21.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting
ITA-Serie A,2021,Parma,Jasmin Kurtić,SVN,MF,31,1989,30.4,4,35,10,28.6,1.15,0.33,0.11,0.4,18.9,0,0,0,3.7,3.7,0.11,0.3,0.3,shooting
ITA-Serie A,2021,Parma,Joshua Zirkzee,NED,"FW,MF",19,2001,1.3,0,1,0,0.0,0.8,0.0,0.0,,9.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1,shooting
ITA-Serie A,2021,Parma,Juan Brunetta,ARG,"FW,MF",23,1997,5.3,1,10,5,50.0,1.89,0.95,0.1,0.2,20.5,1,0,0,0.9,0.9,0.09,0.1,0.1,shooting
ITA-Serie A,2021,Parma,Juraj Kucka,SVK,"MF,FW",33,1987,25.9,7,56,15,26.8,2.16,0.58,0.05,0.2,21.0,2,4,4,7.1,4.0,0.07,-0.1,-1.0,shooting
ITA-Serie A,2021,Parma,Kastriot Dermaku,ALB,DF,28,1992,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Parma,Lautaro Valenti,ARG,DF,21,1999,5.5,0,4,0,0.0,0.72,0.0,0.0,,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ITA-Serie A,2021,Parma,Luca Siligardi,ITA,"FW,MF",32,1988,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Parma,Luigi Sepe,ITA,GK,29,1991,36.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Parma,Matteo Darmian,ITA,DF,30,1989,2.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Parma,Matteo Scozzarella,ITA,MF,32,1988,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Parma,Mattia Bani,ITA,DF,26,1993,12.7,0,8,2,25.0,0.63,0.16,0.0,0.0,8.6,0,0,0,0.6,0.6,0.08,-0.6,-0.6,shooting
ITA-Serie A,2021,Parma,Mattia Sprocati,ITA,"MF,FW",27,1993,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Parma,Maxime Busi,BEL,DF,20,1999,13.3,0,8,2,25.0,0.6,0.15,0.0,0.0,18.0,0,0,0,0.5,0.5,0.06,-0.5,-0.5,shooting
ITA-Serie A,2021,Parma,Márk Kosznovszky,HUN,MF,18,2002,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,12.3,0,0,0,0.3,0.3,0.34,-0.3,-0.3,shooting
ITA-Serie A,2021,Parma,Riccardo Gagliolo,SWE,DF,30,1990,21.7,2,19,3,15.8,0.87,0.14,0.11,0.67,13.5,0,0,0,3.2,3.2,0.17,-1.2,-1.2,shooting
ITA-Serie A,2021,Parma,Roberto Inglese,ITA,FW,28,1991,6.4,0,8,5,62.5,1.25,0.78,0.0,0.0,18.0,0,0,0,0.8,0.8,0.1,-0.8,-0.8,shooting
ITA-Serie A,2021,Parma,Simon Sohm,SUI,MF,19,2001,10.0,1,5,1,20.0,0.5,0.1,0.2,1.0,19.6,0,0,0,0.6,0.6,0.12,0.4,0.4,shooting
ITA-Serie A,2021,Parma,Simone Colombi,ITA,GK,29,1991,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Parma,Simone Iacoponi,ITA,DF,33,1987,13.3,0,3,1,33.3,0.23,0.08,0.0,0.0,20.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ITA-Serie A,2021,Parma,Valentin Mihaila,ROU,"FW,MF",20,2000,7.8,3,19,10,52.6,2.45,1.29,0.16,0.3,17.1,0,0,0,2.7,2.7,0.14,0.3,0.3,shooting
ITA-Serie A,2021,Parma,Vasilios Zagaritis,GRE,DF,19,2001,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Parma,Vincent Laurini,FRA,DF,31,1989,9.7,0,1,0,0.0,0.1,0.0,0.0,,32.4,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ITA-Serie A,2021,Parma,Wylan Cyprien,FRA,MF,25,1995,4.6,0,6,1,16.7,1.32,0.22,0.0,0.0,27.8,3,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting
ITA-Serie A,2021,Parma,Yann Karamoh,FRA,"FW,MF",22,1998,14.4,2,22,10,45.5,1.53,0.7,0.09,0.2,14.4,0,0,0,4.2,4.2,0.19,-2.2,-2.2,shooting
ITA-Serie A,2021,Parma,Yordan Osorio,VEN,DF,26,1994,20.1,0,7,1,14.3,0.35,0.05,0.0,0.0,10.2,0,0,0,0.7,0.7,0.11,-0.7,-0.7,shooting
ITA-Serie A,2021,Roma,Amadou Diawara,GUI,MF,23,1997,7.3,1,7,4,57.1,0.96,0.55,0.14,0.25,18.1,0,0,0,0.9,0.9,0.18,0.1,0.1,shooting
ITA-Serie A,2021,Roma,Antonio Mirante,ITA,GK,37,1983,12.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Roma,Borja Mayoral,ESP,FW,23,1997,17.2,10,40,15,37.5,2.32,0.87,0.25,0.67,14.6,0,0,0,6.8,6.8,0.17,3.2,3.2,shooting
ITA-Serie A,2021,Roma,Bruno Peres,BRA,DF,30,1990,15.9,1,12,6,50.0,0.76,0.38,0.08,0.17,17.8,0,0,0,0.9,0.9,0.08,0.1,0.1,shooting
ITA-Serie A,2021,Roma,Bryan Cristante,ITA,"DF,MF",25,1995,23.9,1,28,8,28.6,1.17,0.33,0.04,0.13,19.0,1,0,0,2.4,2.4,0.08,-1.4,-1.4,shooting
ITA-Serie A,2021,Roma,Bryan Reynolds,USA,DF,19,2001,3.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Roma,Carles Pérez,ESP,"MF,FW",22,1998,8.6,2,23,8,34.8,2.68,0.93,0.09,0.25,16.9,0,0,0,2.7,2.7,0.13,-0.7,-0.7,shooting
ITA-Serie A,2021,Roma,Chris Smalling,ENG,DF,30,1989,12.3,0,7,1,14.3,0.57,0.08,0.0,0.0,10.5,0,0,0,0.5,0.5,0.07,-0.5,-0.5,shooting
ITA-Serie A,2021,Roma,Daniel Fuzato,BRA,GK,23,1997,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Roma,Davide Santon,ITA,DF,29,1991,6.5,0,5,0,0.0,0.77,0.0,0.0,,15.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4,shooting
ITA-Serie A,2021,Roma,Ebrima Darboe,GAM,MF,19,2001,3.6,0,3,0,0.0,0.84,0.0,0.0,,25.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ITA-Serie A,2021,Roma,Edin Džeko,BIH,FW,34,1986,20.3,7,69,24,34.8,3.4,1.18,0.1,0.29,13.1,0,0,1,13.2,12.4,0.18,-6.2,-5.4,shooting
ITA-Serie A,2021,Roma,Edoardo Bove,ITA,MF,18,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Roma,Federico Fazio,ARG,DF,33,1987,4.5,1,3,2,66.7,0.67,0.44,0.33,0.5,11.4,0,0,0,0.2,0.2,0.05,0.8,0.8,shooting
ITA-Serie A,2021,Roma,Gianluca Mancini,ITA,DF,24,1996,31.7,4,28,11,39.3,0.88,0.35,0.14,0.36,13.7,0,0,0,2.7,2.7,0.1,1.3,1.3,shooting
ITA-Serie A,2021,Roma,Gonzalo Villar,ESP,MF,22,1998,20.7,0,10,1,10.0,0.48,0.05,0.0,0.0,22.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4,shooting
ITA-Serie A,2021,Roma,Henrikh Mkhitaryan,ARM,"MF,FW",31,1989,30.5,13,81,33,40.7,2.66,1.08,0.15,0.36,17.3,1,1,1,10.9,10.1,0.13,2.1,1.9,shooting
ITA-Serie A,2021,Roma,Javier Pastore,ARG,"MF,FW",31,1989,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Roma,Jordan Veretout,FRA,MF,27,1993,22.8,10,35,14,40.0,1.53,0.61,0.14,0.36,20.6,2,5,5,8.1,4.1,0.13,1.9,0.9,shooting
ITA-Serie A,2021,Roma,Juan Jesus,BRA,DF,29,1991,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Roma,Justin Kluivert,NED,MF,21,1999,0.2,0,1,0,0.0,4.74,0.0,0.0,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Roma,Leonardo Spinazzola,ITA,DF,27,1993,23.6,2,22,6,27.3,0.93,0.25,0.09,0.33,17.6,0,0,0,1.7,1.7,0.09,0.3,0.3,shooting
ITA-Serie A,2021,Roma,Lorenzo Pellegrini,ITA,MF,24,1996,28.9,7,69,26,37.7,2.39,0.9,0.09,0.23,20.6,10,1,1,5.6,4.8,0.07,1.4,1.2,shooting
ITA-Serie A,2021,Roma,Marash Kumbulla,ALB,DF,20,2000,15.1,1,6,2,33.3,0.4,0.13,0.17,0.5,8.8,0,0,0,0.9,0.9,0.14,0.1,0.1,shooting
ITA-Serie A,2021,Roma,Nicola Zalewski,POL,MF,18,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Roma,Pau López,ESP,GK,25,1994,20.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Roma,Pedro,ESP,"MF,FW",33,1987,17.7,5,43,15,34.9,2.43,0.85,0.12,0.33,19.0,0,0,0,4.2,4.2,0.11,0.8,0.8,shooting
ITA-Serie A,2021,Roma,Riccardo Calafiori,ITA,DF,18,2002,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Roma,Rick Karsdorp,NED,DF,25,1995,28.3,1,13,4,30.8,0.46,0.14,0.08,0.25,15.4,0,0,0,1.0,1.0,0.08,0.0,0.0,shooting
ITA-Serie A,2021,Roma,Roger Ibanez,BRA,DF,21,1998,26.6,0,16,4,25.0,0.6,0.15,0.0,0.0,15.7,0,0,0,1.2,1.2,0.08,-1.2,-1.2,shooting
ITA-Serie A,2021,Roma,Stephan El Shaarawy,ITA,"MF,FW",27,1992,6.4,1,16,7,43.8,2.52,1.1,0.06,0.14,18.0,0,0,0,1.3,1.3,0.08,-0.3,-0.3,shooting
ITA-Serie A,2021,Sampdoria,Adrien Silva,POR,MF,31,1989,17.8,1,6,1,16.7,0.34,0.06,0.17,1.0,23.5,0,0,0,0.5,0.5,0.08,0.5,0.5,shooting
ITA-Serie A,2021,Sampdoria,Albin Ekdal,SWE,MF,31,1989,25.5,2,14,3,21.4,0.55,0.12,0.14,0.67,18.1,0,0,0,0.9,0.9,0.06,1.1,1.1,shooting
ITA-Serie A,2021,Sampdoria,Alex Ferrari,ITA,DF,26,1994,9.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Sampdoria,Antonino La Gumina,ITA,FW,24,1996,3.8,0,11,1,9.1,2.9,0.26,0.0,0.0,15.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7,shooting
ITA-Serie A,2021,Sampdoria,Antonio Candreva,ITA,MF,33,1987,27.8,5,55,18,32.7,1.98,0.65,0.05,0.17,22.8,4,2,2,4.9,3.4,0.06,0.1,-0.4,shooting
ITA-Serie A,2021,Sampdoria,Antonio Palumbo,ITA,MF,23,1996,0.1,0,1,0,0.0,12.86,0.0,0.0,,20.9,0,0,0,0.0,0.0,0.04,0.0,0.0,shooting
ITA-Serie A,2021,Sampdoria,Bartosz Bereszyński,POL,DF,28,1992,29.0,1,3,1,33.3,0.1,0.03,0.33,1.0,17.1,0,0,0,0.2,0.2,0.05,0.8,0.8,shooting
ITA-Serie A,2021,Sampdoria,Emil Audero,IDN,GK,23,1997,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Sampdoria,Ernesto Torregrossa,VEN,FW,28,1992,1.9,1,4,2,50.0,2.12,1.06,0.25,0.5,10.6,0,0,0,0.4,0.4,0.1,0.6,0.6,shooting
ITA-Serie A,2021,Sampdoria,Fabio Depaoli,ITA,MF,23,1997,0.9,0,2,1,50.0,2.34,1.17,0.0,0.0,16.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
ITA-Serie A,2021,Sampdoria,Fabio Quagliarella,ITA,FW,37,1983,24.5,13,79,25,31.6,3.23,1.02,0.14,0.44,17.7,4,2,3,11.8,9.4,0.12,1.2,1.6,shooting
ITA-Serie A,2021,Sampdoria,Federico Bonazzoli,ITA,FW,23,1997,1.5,0,4,0,0.0,2.75,0.0,0.0,,20.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
ITA-Serie A,2021,Sampdoria,Gastón Ramírez,URU,"FW,MF",29,1990,10.8,0,13,5,38.5,1.21,0.46,0.0,0.0,21.1,2,0,0,0.8,0.8,0.06,-0.8,-0.8,shooting
ITA-Serie A,2021,Sampdoria,Jakub Jankto,CZE,MF,24,1996,26.8,6,39,10,25.6,1.46,0.37,0.15,0.6,17.2,0,0,0,4.6,4.6,0.12,1.4,1.4,shooting
ITA-Serie A,2021,Sampdoria,Karlo Letica,CRO,GK,23,1997,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Sampdoria,Keita Baldé,SEN,FW,25,1995,13.3,7,44,19,43.2,3.31,1.43,0.16,0.37,13.9,0,0,0,5.7,5.7,0.13,1.3,1.3,shooting
ITA-Serie A,2021,Sampdoria,Kristoffer Askildsen,NOR,MF,19,2001,1.1,0,1,0,0.0,0.95,0.0,0.0,,24.4,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
ITA-Serie A,2021,Sampdoria,Lorenzo Tonelli,ITA,DF,30,1990,19.8,1,13,2,15.4,0.66,0.1,0.08,0.5,10.1,0,0,0,2.0,2.0,0.16,-1.0,-1.0,shooting
ITA-Serie A,2021,Sampdoria,Manolo Gabbiadini,ITA,FW,28,1991,9.7,3,28,12,42.9,2.9,1.24,0.07,0.17,19.3,2,1,1,2.8,2.0,0.07,0.2,0.0,shooting
ITA-Serie A,2021,Sampdoria,Maya Yoshida,JPN,DF,31,1988,25.3,1,11,1,9.1,0.44,0.04,0.09,1.0,9.9,0,0,0,1.8,1.8,0.17,-0.8,-0.8,shooting
ITA-Serie A,2021,Sampdoria,Mehdi Léris,ALG,"DF,MF",22,1998,4.3,0,2,1,50.0,0.47,0.23,0.0,0.0,15.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ITA-Serie A,2021,Sampdoria,Mikkel Damsgaard,DEN,"MF,FW",20,2000,19.7,2,25,8,32.0,1.27,0.41,0.08,0.25,19.7,3,0,0,2.9,2.9,0.12,-0.9,-0.9,shooting
ITA-Serie A,2021,Sampdoria,Morten Thorsby,NOR,MF,24,1996,29.4,3,23,9,39.1,0.78,0.31,0.13,0.33,10.2,0,0,0,2.9,2.9,0.12,0.1,0.1,shooting
ITA-Serie A,2021,Sampdoria,Omar Colley,GAM,DF,27,1992,28.8,2,12,3,25.0,0.42,0.1,0.17,0.67,11.0,0,0,0,1.1,1.1,0.09,0.9,0.9,shooting
ITA-Serie A,2021,Sampdoria,Tommaso Augello,ITA,DF,25,1994,35.7,1,8,2,25.0,0.22,0.06,0.13,0.5,19.3,0,0,0,0.3,0.3,0.04,0.7,0.7,shooting
ITA-Serie A,2021,Sampdoria,Valerio Verre,ITA,"FW,MF",26,1994,11.1,3,24,10,41.7,2.16,0.9,0.13,0.3,22.2,0,0,0,1.9,1.9,0.08,1.1,1.1,shooting
ITA-Serie A,2021,Sampdoria,Vasco Regini,ITA,DF,29,1990,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Sassuolo,Andrea Consigli,ITA,GK,33,1987,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Sassuolo,Brian Oddei,ITA,"FW,MF",17,2002,0.5,0,2,1,50.0,4.0,2.0,0.0,0.0,15.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
ITA-Serie A,2021,Sassuolo,Domenico Berardi,ITA,FW,25,1994,27.5,17,105,32,30.5,3.82,1.16,0.1,0.31,21.7,10,7,8,15.0,8.7,0.08,2.0,1.3,shooting
ITA-Serie A,2021,Sassuolo,Federico Peluso,ITA,DF,36,1984,2.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Sassuolo,Federico Ricci,ITA,FW,26,1994,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Sassuolo,Filip Đuričić,SRB,"MF,FW",28,1992,23.1,5,54,13,24.1,2.34,0.56,0.07,0.31,17.8,0,1,1,6.2,5.4,0.1,-1.2,-1.4,shooting
ITA-Serie A,2021,Sassuolo,Francesco Caputo,ITA,FW,32,1987,18.9,11,40,16,40.0,2.12,0.85,0.2,0.5,14.2,0,3,3,9.9,7.6,0.19,1.1,0.4,shooting
ITA-Serie A,2021,Sassuolo,Francesco Magnanelli,ITA,MF,35,1984,4.9,0,2,0,0.0,0.41,0.0,0.0,,28.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ITA-Serie A,2021,Sassuolo,Giacomo Raspadori,ITA,"FW,MF",20,2000,13.7,6,24,12,50.0,1.75,0.88,0.25,0.5,13.8,1,0,0,4.3,4.3,0.18,1.7,1.7,shooting
ITA-Serie A,2021,Sassuolo,Gian Marco Ferrari,ITA,DF,28,1992,33.5,0,25,5,20.0,0.75,0.15,0.0,0.0,12.8,0,0,0,2.0,2.0,0.08,-2.0,-2.0,shooting
ITA-Serie A,2021,Sassuolo,Gianluca Pegolo,ITA,GK,39,1981,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Sassuolo,Giorgos Kyriakopoulos,GRE,DF,24,1996,16.2,1,24,13,54.2,1.48,0.8,0.04,0.08,21.9,1,0,0,1.6,1.6,0.07,-0.6,-0.6,shooting
ITA-Serie A,2021,Sassuolo,Grégoire Defrel,MTQ,"MF,FW",29,1991,14.8,3,22,9,40.9,1.48,0.61,0.14,0.33,18.1,0,0,0,2.1,2.1,0.1,0.9,0.9,shooting
ITA-Serie A,2021,Sassuolo,Hamed Junior Traorè,CIV,"MF,FW",20,2000,19.9,5,43,14,32.6,2.16,0.7,0.12,0.36,18.4,1,0,0,4.1,4.1,0.09,0.9,0.9,shooting
ITA-Serie A,2021,Sassuolo,Isaac Karamoko,FRA,DF,18,2002,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Sassuolo,Jeremie Boga,CIV,"FW,MF",23,1997,19.8,4,32,15,46.9,1.61,0.76,0.13,0.27,15.6,0,0,0,3.6,3.6,0.11,0.4,0.4,shooting
ITA-Serie A,2021,Sassuolo,Jeremy Toljan,GER,DF,25,1994,16.6,0,5,1,20.0,0.3,0.06,0.0,0.0,15.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
ITA-Serie A,2021,Sassuolo,Kaan Ayhan,TUR,DF,25,1994,8.8,0,5,0,0.0,0.57,0.0,0.0,,16.6,2,0,0,0.5,0.5,0.1,-0.5,-0.5,shooting
ITA-Serie A,2021,Sassuolo,Lukáš Haraslín,SVK,"FW,MF",24,1996,3.7,0,12,5,41.7,3.24,1.35,0.0,0.0,18.1,1,0,0,0.7,0.7,0.06,-0.7,-0.7,shooting
ITA-Serie A,2021,Sassuolo,Manuel Locatelli,ITA,MF,22,1998,32.0,4,39,7,17.9,1.22,0.22,0.05,0.29,23.2,6,2,2,3.7,2.1,0.05,0.3,-0.1,shooting
ITA-Serie A,2021,Sassuolo,Marlon,BRA,DF,24,1995,19.4,0,4,2,50.0,0.21,0.1,0.0,0.0,10.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3,shooting
ITA-Serie A,2021,Sassuolo,Maxime Lopez,FRA,MF,22,1997,20.7,2,10,4,40.0,0.48,0.19,0.2,0.5,19.4,0,0,0,1.2,1.2,0.12,0.8,0.8,shooting
ITA-Serie A,2021,Sassuolo,Mehdi Bourabia,MAR,MF,28,1991,5.9,1,9,3,33.3,1.53,0.51,0.11,0.33,22.7,3,0,0,0.5,0.5,0.06,0.5,0.5,shooting
ITA-Serie A,2021,Sassuolo,Mert Müldür,TUR,DF,21,1999,18.6,0,15,1,6.7,0.81,0.05,0.0,0.0,16.6,0,0,0,0.8,0.8,0.05,-0.8,-0.8,shooting
ITA-Serie A,2021,Sassuolo,Nicolás Schiappacasse,URU,MF,21,1999,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Sassuolo,Pedro Obiang,EQG,MF,28,1992,16.3,0,16,5,31.3,0.98,0.31,0.0,0.0,24.3,0,0,0,0.7,0.7,0.04,-0.7,-0.7,shooting
ITA-Serie A,2021,Sassuolo,Rogério,BRA,DF,22,1998,20.9,0,16,3,18.8,0.77,0.14,0.0,0.0,22.4,0,0,0,0.5,0.5,0.03,-0.5,-0.5,shooting
ITA-Serie A,2021,Sassuolo,Vlad Chiricheș,ROU,DF,30,1989,20.4,2,12,3,25.0,0.59,0.15,0.17,0.67,13.7,0,0,0,1.3,1.3,0.11,0.7,0.7,shooting
ITA-Serie A,2021,Spezia,Alessandro Deiola,ITA,MF,24,1995,4.0,0,5,1,20.0,1.25,0.25,0.0,0.0,24.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
ITA-Serie A,2021,Spezia,Andrey Galabinov,BUL,FW,31,1988,4.8,3,7,3,42.9,1.47,0.63,0.43,1.0,12.4,0,0,1,3.0,2.2,0.31,0.0,0.8,shooting
ITA-Serie A,2021,Spezia,Ardian Ismajli,ALB,DF,23,1996,14.4,1,6,1,16.7,0.42,0.07,0.17,1.0,12.7,0,0,0,0.7,0.7,0.11,0.3,0.3,shooting
ITA-Serie A,2021,Spezia,Claudio Terzi,ITA,DF,36,1984,20.8,1,5,2,40.0,0.24,0.1,0.2,0.5,10.0,0,0,0,0.4,0.4,0.09,0.6,0.6,shooting
ITA-Serie A,2021,Spezia,Cristian Dell'Orco,ITA,DF,26,1994,2.9,0,1,0,0.0,0.34,0.0,0.0,,7.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting
ITA-Serie A,2021,Spezia,Daniele Verde,ITA,FW,24,1996,10.9,6,33,15,45.5,3.03,1.38,0.18,0.4,18.4,0,0,0,3.0,3.0,0.09,3.0,3.0,shooting
ITA-Serie A,2021,Spezia,Diego Farias,BRA,FW,30,1990,16.8,4,32,10,31.3,1.9,0.59,0.13,0.4,16.9,2,0,0,3.2,3.2,0.1,0.8,0.8,shooting
ITA-Serie A,2021,Spezia,Elio Capradossi,UGA,DF,24,1996,1.0,0,1,0,0.0,1.0,0.0,0.0,,5.0,0,0,0,0.3,0.3,0.29,-0.3,-0.3,shooting
ITA-Serie A,2021,Spezia,Emmanuel Gyasi,GHA,FW,26,1994,31.7,4,29,15,51.7,0.92,0.47,0.14,0.27,12.3,0,0,0,5.1,5.1,0.18,-1.1,-1.1,shooting
ITA-Serie A,2021,Spezia,Federico Mattiello,ITA,DF,25,1995,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Spezia,Gennaro Acampora,ITA,"MF,FW",26,1994,4.9,0,9,0,0.0,1.84,0.0,0.0,,25.8,1,0,0,0.3,0.3,0.03,-0.3,-0.3,shooting
ITA-Serie A,2021,Spezia,Giulio Maggiore,ITA,MF,22,1998,24.6,3,38,14,36.8,1.54,0.57,0.08,0.21,16.4,0,0,0,4.7,4.7,0.13,-1.7,-1.7,shooting
ITA-Serie A,2021,Spezia,Giuseppe Mastinu,ITA,FW,28,1991,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Spezia,Ivan Provedel,ITA,GK,26,1994,29.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Spezia,Jacopo Sala,ITA,DF,28,1991,4.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Spezia,Jeroen Zoet,NED,GK,29,1991,6.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Spezia,Juan Manuel Ramos,URU,DF,23,1996,3.3,0,1,0,0.0,0.31,0.0,0.0,,26.6,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
ITA-Serie A,2021,Spezia,Julian Chabot,GER,DF,22,1998,18.4,1,9,3,33.3,0.49,0.16,0.11,0.33,11.1,0,0,0,0.7,0.7,0.08,0.3,0.3,shooting
ITA-Serie A,2021,Spezia,Kevin Agudelo,COL,FW,21,1998,15.1,1,19,4,21.1,1.26,0.27,0.05,0.25,17.2,0,0,0,1.5,1.5,0.08,-0.5,-0.5,shooting
ITA-Serie A,2021,Spezia,Luca Mora,ITA,MF,32,1988,1.3,0,1,1,100.0,0.8,0.8,0.0,0.0,10.7,0,0,0,0.1,0.1,0.08,-0.1,-0.1,shooting
ITA-Serie A,2021,Spezia,Luca Vignali,ITA,DF,24,1996,17.7,0,4,1,25.0,0.23,0.06,0.0,0.0,21.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ITA-Serie A,2021,Spezia,Lucien Agoume,FRA,MF,18,2002,8.9,0,2,0,0.0,0.23,0.0,0.0,,19.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ITA-Serie A,2021,Spezia,Léo Sena,BRA,MF,24,1995,9.8,0,2,0,0.0,0.2,0.0,0.0,,24.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ITA-Serie A,2021,Spezia,M'Bala Nzola,ANG,FW,23,1996,21.1,11,41,14,34.1,1.95,0.66,0.17,0.5,14.2,0,4,4,9.3,6.2,0.15,1.7,0.8,shooting
ITA-Serie A,2021,Spezia,Martin Erlic,CRO,DF,22,1998,20.0,3,10,3,30.0,0.5,0.15,0.3,1.0,12.3,0,0,0,1.2,1.2,0.12,1.8,1.8,shooting
ITA-Serie A,2021,Spezia,Matteo Ricci,ITA,MF,26,1994,24.8,0,21,5,23.8,0.85,0.2,0.0,0.0,27.1,3,0,0,1.0,1.0,0.05,-1.0,-1.0,shooting
