league,season,team,player,nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,stat_type
,,,,,,,,,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,
ENG-Premier League,2024,Tottenham,Destiny Udogie,ITA,DF,22-134,2002,19.4,2,0,0,29,36,2,19,19,44,0,0,0,103,13,13,50.0,misc
ENG-Premier League,2024,Tottenham,Djed Spence,ENG,DF,24-245,2000,13.8,4,1,1,17,21,2,15,16,26,0,0,0,75,16,11,59.3,misc
ENG-Premier League,2024,Tottenham,Dominic Solanke,ENG,FW,27-209,1997,21.7,0,0,0,32,35,5,4,0,11,0,0,1,35,41,52,44.1,misc
ENG-Premier League,2024,Tottenham,Fraser Forster,ENG,GK,37-025,1988,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,misc
ENG-Premier League,2024,Tottenham,Guglielmo Vicario,ITA,GK,28-186,1996,19.0,1,0,0,0,1,0,0,1,0,0,0,0,26,8,0,100.0,misc
ENG-Premier League,2024,Tottenham,James Maddison,ENG,MF,28-139,1996,18.8,6,0,0,31,59,4,92,11,18,0,0,0,70,5,7,41.7,misc
ENG-Premier League,2024,Tottenham,Kevin Danso,AUT,DF,26-204,1998,3.9,0,0,0,4,4,0,1,2,4,0,0,0,11,7,6,53.8,misc
ENG-Premier League,2024,Tottenham,Lucas Bergvall,SWE,MF,19-068,2006,12.0,3,0,0,20,13,0,15,22,19,0,0,0,68,8,8,50.0,misc
ENG-Premier League,2024,Tottenham,Mathys Tel,FRA,FW,19-349,2005,3.5,0,0,0,5,3,0,5,0,1,0,0,0,16,1,2,33.3,misc
ENG-Premier League,2024,Tottenham,Micky van de Ven,NED,DF,23-357,2001,10.1,4,0,0,10,7,0,0,9,6,0,0,0,59,18,16,52.9,misc
ENG-Premier League,2024,Tottenham,Mikey Moore,ENG,"FW,MF",17-243,2007,2.1,0,0,0,3,4,2,12,1,0,0,0,0,5,1,4,20.0,misc
ENG-Premier League,2024,Tottenham,Pape Matar Sarr,SEN,MF,22-209,2002,16.2,6,0,0,25,28,2,10,22,29,0,1,0,100,23,32,41.8,misc
ENG-Premier League,2024,Tottenham,Pedro Porro,ESP,DF,25-210,1999,26.4,4,0,0,24,28,1,168,33,44,0,0,0,139,11,22,33.3,misc
ENG-Premier League,2024,Tottenham,Radu Drăgușin,ROU,DF,23-067,2002,13.9,1,0,0,6,10,0,1,15,6,0,0,0,48,33,22,60.0,misc
ENG-Premier League,2024,Tottenham,Richarlison,BRA,FW,27-336,1997,3.1,1,0,0,4,7,1,7,0,3,0,0,0,8,7,14,33.3,misc
ENG-Premier League,2024,Tottenham,Rodrigo Bentancur,URU,MF,27-290,1997,15.5,7,0,0,26,10,1,4,33,17,0,0,0,107,34,22,60.7,misc
ENG-Premier League,2024,Tottenham,Sergio Reguilón,ESP,DF,28-116,1996,1.4,2,0,0,2,5,0,10,2,3,0,0,0,9,5,2,71.4,misc
ENG-Premier League,2024,Tottenham,Son Heung-min,KOR,FW,32-277,1992,22.3,1,0,0,5,28,11,75,5,9,1,0,0,81,6,11,35.3,misc
ENG-Premier League,2024,Tottenham,Timo Werner,GER,"FW,MF",29-036,1996,5.7,0,0,0,3,5,5,28,1,4,0,0,0,18,0,1,0.0,misc
ENG-Premier League,2024,Tottenham,Will Lankshear,ENG,"FW,MF",19-356,2005,0.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,misc
ENG-Premier League,2024,Tottenham,Wilson Odobert,FRA,FW,20-134,2004,5.0,0,0,0,0,3,0,12,2,2,0,0,0,27,3,3,50.0,misc
ENG-Premier League,2024,Tottenham,Yves Bissouma,MLI,MF,28-224,1996,12.8,6,0,0,20,17,0,2,14,27,0,1,0,69,4,7,36.4,misc
ENG-Premier League,2024,West Ham,Aaron Cresswell,ENG,DF,35-117,1989,6.5,2,0,0,3,1,0,27,6,4,0,0,0,21,7,6,53.8,misc
ENG-Premier League,2024,West Ham,Aaron Wan-Bissaka,ENG,DF,27-136,1997,29.0,1,0,0,21,21,4,60,52,42,0,0,1,151,21,28,42.9,misc
ENG-Premier League,2024,West Ham,Alphonse Areola,FRA,GK,32-043,1993,19.1,0,0,0,0,0,0,0,0,2,0,0,1,22,2,0,100.0,misc
ENG-Premier League,2024,West Ham,Andy Irving,SCO,MF,24-333,2000,1.8,2,0,0,6,1,0,2,1,4,0,0,0,10,1,1,50.0,misc
ENG-Premier League,2024,West Ham,Carlos Soler,ESP,"MF,FW",28-099,1997,13.1,5,0,0,24,15,0,28,8,10,0,0,0,57,6,11,35.3,misc
ENG-Premier League,2024,West Ham,Crysencio Summerville,NED,"FW,MF",23-163,2001,8.7,2,0,0,9,23,4,21,0,7,0,0,0,38,4,9,30.8,misc
ENG-Premier League,2024,West Ham,Danny Ings,ENG,"FW,MF",32-262,1992,3.2,0,0,0,0,2,0,3,1,2,1,0,0,9,8,10,44.4,misc
ENG-Premier League,2024,West Ham,Edson Álvarez,MEX,MF,27-169,1997,18.1,8,1,1,37,18,4,6,16,23,0,0,0,78,28,20,58.3,misc
ENG-Premier League,2024,West Ham,Emerson Palmieri,ITA,DF,30-251,1994,20.6,5,0,0,21,13,0,59,18,28,0,0,0,82,15,18,45.5,misc
ENG-Premier League,2024,West Ham,Evan Ferguson,IRL,FW,20-174,2004,1.6,0,0,0,1,2,0,0,1,0,0,0,0,8,5,7,41.7,misc
ENG-Premier League,2024,West Ham,Guido Rodríguez,ARG,MF,30-364,1994,11.3,5,0,0,15,11,1,4,12,16,0,0,0,46,8,7,53.3,misc
ENG-Premier League,2024,West Ham,James Ward-Prowse,ENG,MF,30-161,1994,6.5,2,0,0,7,2,0,32,5,8,0,0,0,29,4,2,66.7,misc
ENG-Premier League,2024,West Ham,Jarrod Bowen,ENG,"FW,MF",28-112,1996,26.3,1,0,0,17,42,7,93,15,23,0,0,0,117,8,39,17.0,misc
ENG-Premier League,2024,West Ham,Jean-Clair Todibo,FRA,DF,25-102,1999,13.6,2,0,0,8,4,0,2,19,19,0,0,0,51,22,20,52.4,misc
ENG-Premier League,2024,West Ham,Kaelan Casey,ENG,DF,20-165,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,misc
ENG-Premier League,2024,West Ham,Konstantinos Mavropanos,GRE,DF,27-121,1997,19.5,5,1,1,16,13,2,2,37,22,0,0,0,64,54,22,71.1,misc
ENG-Premier League,2024,West Ham,Lewis Orford,ENG,MF,19-052,2006,0.5,0,0,0,0,0,0,1,1,0,0,0,0,7,0,1,0.0,misc
ENG-Premier League,2024,West Ham,Lucas Paquetá,BRA,"MF,FW",27-227,1997,22.1,7,0,0,43,48,6,25,16,34,0,1,0,122,40,54,42.6,misc
ENG-Premier League,2024,West Ham,Luis Guilherme,BRA,"MF,FW",19-061,2006,1.2,0,0,0,0,4,0,6,3,0,0,0,0,5,2,1,66.7,misc
ENG-Premier League,2024,West Ham,Max Kilman,ENG,DF,27-323,1997,30.2,3,0,0,12,11,1,2,34,15,0,0,0,124,91,46,66.4,misc
ENG-Premier League,2024,West Ham,Michail Antonio,JAM,FW,35-014,1990,9.3,1,0,0,12,7,4,25,0,2,0,0,0,22,17,22,43.6,misc
ENG-Premier League,2024,West Ham,Mohammed Kudus,GHA,"FW,MF",24-252,2000,23.1,1,1,0,33,51,17,63,4,19,0,0,0,110,9,31,22.5,misc
ENG-Premier League,2024,West Ham,Niclas Füllkrug,GER,FW,32-061,1993,5.0,2,0,0,11,4,4,1,0,2,0,0,0,6,25,33,43.1,misc
ENG-Premier League,2024,West Ham,Oliver Scarles,ENG,DF,19-120,2005,5.9,1,0,0,4,3,1,13,8,11,0,0,0,30,5,5,50.0,misc
ENG-Premier League,2024,West Ham,Tomáš Souček,CZE,MF,30-043,1995,23.9,8,0,0,39,23,4,11,14,18,1,0,0,50,86,65,57.0,misc
ENG-Premier League,2024,West Ham,Vladimír Coufal,CZE,DF,32-232,1992,8.2,2,0,0,17,10,0,19,6,9,0,0,1,24,17,10,63.0,misc
ENG-Premier League,2024,West Ham,Łukasz Fabiański,POL,GK,39-358,1985,11.9,2,0,0,2,1,0,0,0,0,0,2,0,5,2,1,66.7,misc
ENG-Premier League,2024,Wolves,Alfie Pond,ENG,DF,21-041,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ENG-Premier League,2024,Wolves,André,BRA,MF,23-269,2001,21.2,6,0,0,31,29,0,0,26,41,0,1,0,146,2,6,25.0,misc
ENG-Premier League,2024,Wolves,Boubacar Traoré,MLI,MF,23-234,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,misc
ENG-Premier League,2024,Wolves,Carlos Forbs,POR,"MF,FW",21-023,2004,2.6,2,0,0,2,1,0,9,1,5,0,0,0,11,1,3,25.0,misc
ENG-Premier League,2024,Wolves,Chiquinho,POR,MF,25-065,2000,0.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,misc
ENG-Premier League,2024,Wolves,Craig Dawson,ENG,DF,34-340,1990,10.8,2,0,0,6,5,2,0,9,3,0,0,2,35,21,11,65.6,misc
ENG-Premier League,2024,Wolves,Daniel Podence,POR,"MF,FW",29-172,1995,0.5,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0.0,misc
ENG-Premier League,2024,Wolves,Emmanuel Agbadou,CIV,DF,27-298,1997,8.7,2,0,0,3,3,1,1,8,12,0,0,0,47,16,12,57.1,misc
ENG-Premier League,2024,Wolves,Gonçalo Guedes,POR,"MF,FW",28-133,1996,8.6,1,0,0,14,15,3,16,5,4,0,0,0,34,3,10,23.1,misc
ENG-Premier League,2024,Wolves,Hwang Hee-chan,KOR,"MF,FW",29-075,1996,7.1,0,0,0,6,8,0,8,2,4,0,0,0,27,3,9,25.0,misc
ENG-Premier League,2024,Wolves,Jean-Ricner Bellegarde,FRA,"MF,FW",26-288,1998,16.0,3,0,0,29,37,1,36,10,16,0,0,0,53,8,18,30.8,misc
ENG-Premier League,2024,Wolves,José Sá,POR,GK,32-084,1993,24.0,2,0,0,3,8,0,0,0,2,0,3,0,29,8,0,100.0,misc
ENG-Premier League,2024,Wolves,João Gomes,BRA,MF,24-058,2001,27.0,10,1,1,59,33,1,24,25,52,0,0,0,153,9,22,29.0,misc
ENG-Premier League,2024,Wolves,Jørgen Strand Larsen,NOR,FW,25-064,2000,24.9,4,0,0,41,16,12,5,4,5,0,0,0,40,58,85,40.6,misc
ENG-Premier League,2024,Wolves,Mario Lemina,GAB,"MF,DF",31-222,1993,15.2,4,0,0,17,8,4,10,27,31,0,1,0,73,25,16,61.0,misc
ENG-Premier League,2024,Wolves,Marshall Munetsi,ZIM,"MF,FW",28-293,1996,5.8,0,0,0,8,7,3,4,3,7,0,0,0,17,15,11,57.7,misc
ENG-Premier League,2024,Wolves,Matheus Cunha,BRA,"MF,FW",25-319,1999,23.8,3,0,0,37,58,8,114,16,18,0,0,0,110,10,22,31.3,misc
ENG-Premier League,2024,Wolves,Matt Doherty,IRL,DF,33-085,1992,19.6,6,0,0,16,10,2,18,21,19,0,0,1,91,46,19,70.8,misc
ENG-Premier League,2024,Wolves,Nasser Djiga,BFA,DF,22-147,2002,0.2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,50.0,misc
ENG-Premier League,2024,Wolves,Nélson Semedo,POR,DF,31-146,1993,25.8,7,0,0,41,26,3,53,18,29,0,1,0,103,27,38,41.5,misc
ENG-Premier League,2024,Wolves,Pablo Sarabia,ESP,"MF,FW",32-335,1992,6.8,2,0,0,13,13,5,35,4,7,0,0,0,25,4,7,36.4,misc
ENG-Premier League,2024,Wolves,Pedro Lima,BRA,DF,18-284,2006,0.8,0,0,0,1,1,1,5,2,0,0,0,0,3,0,3,0.0,misc
ENG-Premier League,2024,Wolves,Rayan Aït-Nouri,ALG,DF,23-309,2001,28.3,6,1,1,26,31,4,69,21,47,0,0,0,126,18,26,40.9,misc
ENG-Premier League,2024,Wolves,Rodrigo Gomes,POR,"DF,FW",21-278,2003,6.6,0,0,0,2,4,0,19,5,12,0,0,0,22,5,15,25.0,misc
ENG-Premier League,2024,Wolves,Sam Johnstone,ENG,GK,32-017,1993,7.0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,100.0,misc
ENG-Premier League,2024,Wolves,Santiago Bueno,URU,DF,26-153,1998,17.1,2,0,0,25,5,0,0,14,16,0,0,0,40,34,31,52.3,misc
ENG-Premier League,2024,Wolves,Tommy Doyle,ENG,MF,23-176,2001,5.4,1,0,0,5,5,0,15,5,6,0,0,0,43,1,6,14.3,misc
ENG-Premier League,2024,Wolves,Toti Gomes,POR,DF,26-085,1999,22.0,4,0,0,17,10,4,11,19,34,0,1,0,81,39,18,68.4,misc
ENG-Premier League,2024,Wolves,Yerson Mosquera,COL,DF,23-344,2001,4.9,2,0,0,6,7,1,2,10,7,0,0,0,24,11,6,64.7,misc
