league,season,team,player,nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,stat_type
,,,,,,,,,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,,,,,
FRA-Ligue 1,2023,Strasbourg,Habib Diarra,SEN,"MF,FW",19,2004,25.6,30,23,8,20,2,9,33,27.3,24,23,4,19,17,47,15,0,defense
FRA-Ligue 1,2023,Strasbourg,Ibrahima Sissoko,MLI,MF,25,1997,18.2,47,33,13,25,9,23,30,76.7,7,21,8,13,19,66,30,0,defense
FRA-Ligue 1,2023,Strasbourg,Ismaël Doukouré,FRA,"MF,DF",20,2003,18.4,23,16,7,14,2,13,21,61.9,8,19,7,12,19,42,29,2,defense
FRA-Ligue 1,2023,Strasbourg,Jean-Ricner Bellegarde,FRA,"MF,FW",25,1998,3.0,5,3,3,2,0,3,6,50.0,3,4,0,4,4,9,0,0,defense
FRA-Ligue 1,2023,Strasbourg,Jessy Deminguet,FRA,"MF,FW",25,1998,7.7,14,9,6,8,0,6,18,33.3,12,8,0,8,9,23,5,1,defense
FRA-Ligue 1,2023,Strasbourg,Junior Mwanga,FRA,"MF,FW",20,2003,16.1,40,20,23,12,5,12,24,50.0,12,20,5,15,18,58,19,0,defense
FRA-Ligue 1,2023,Strasbourg,Jérémy Sebas,MTQ,"FW,MF",20,2003,4.4,7,1,2,3,2,3,5,60.0,2,3,1,2,1,8,1,0,defense
FRA-Ligue 1,2023,Strasbourg,Kévin Gameiro,FRA,"FW,MF",36,1987,15.0,10,10,5,3,2,2,17,11.8,15,9,0,9,3,13,7,0,defense
FRA-Ligue 1,2023,Strasbourg,Lebo Mothiba,RSA,FW,27,1996,6.9,5,2,1,4,0,3,4,75.0,1,6,1,5,0,5,11,0,defense
FRA-Ligue 1,2023,Strasbourg,Lucas Perrin,FRA,DF,24,1998,30.3,47,30,33,14,0,28,46,60.9,18,45,32,13,28,75,113,0,defense
FRA-Ligue 1,2023,Strasbourg,Marvin Senaya,TOG,"DF,MF",22,2001,23.8,72,53,38,25,9,42,68,61.8,26,40,13,27,41,113,68,0,defense
FRA-Ligue 1,2023,Strasbourg,Matz Sels,BEL,GK,31,1992,19.0,0,0,0,0,0,0,0,,0,2,0,2,0,0,13,1,defense
FRA-Ligue 1,2023,Strasbourg,Mohamed Bechikh,FRA,"FW,MF",18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
FRA-Ligue 1,2023,Strasbourg,Patrick Ouotro,CIV,FW,17,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
FRA-Ligue 1,2023,Strasbourg,Rabby Nzingoula,CGO,"MF,FW",17,2005,1.5,3,3,0,3,0,3,4,75.0,1,4,0,4,5,8,0,0,defense
FRA-Ligue 1,2023,Strasbourg,Saidou Sow,GUI,DF,21,2002,8.0,20,12,17,3,0,9,13,69.2,4,7,4,3,12,32,36,3,defense
FRA-Ligue 1,2023,Strasbourg,Sanjin Prcić,BIH,MF,29,1993,1.0,0,0,0,0,0,0,1,0.0,1,2,1,1,3,3,1,0,defense
FRA-Ligue 1,2023,Strasbourg,Steven Baseya,FRA,DF,18,2005,0.1,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,1,0,defense
FRA-Ligue 1,2023,Strasbourg,Thomas Delaine,FRA,"DF,MF",31,1992,22.7,38,19,29,8,1,20,42,47.6,22,18,2,16,17,55,51,0,defense
FRA-Ligue 1,2023,Strasbourg,Ângelo,BRA,"FW,MF",18,2004,12.2,24,11,9,7,8,11,31,35.5,20,18,0,18,9,33,2,0,defense
FRA-Ligue 1,2023,Toulouse,Aron Dønnum,NOR,"FW,MF",25,1998,17.7,16,10,3,8,5,7,22,31.8,15,13,0,13,8,24,16,1,defense
FRA-Ligue 1,2023,Toulouse,Christian Mawissa,FRA,DF,18,2005,12.4,22,15,14,4,4,9,23,39.1,14,22,11,11,22,44,41,1,defense
FRA-Ligue 1,2023,Toulouse,Cristian Cásseres Jr.,VEN,MF,23,2000,21.6,70,34,31,33,6,29,61,47.5,32,34,4,30,27,97,33,1,defense
FRA-Ligue 1,2023,Toulouse,Denis Genreau,AUS,"MF,FW",24,1999,5.2,12,9,6,6,0,8,15,53.3,7,8,1,7,6,18,8,0,defense
FRA-Ligue 1,2023,Toulouse,Fares Chaïbi,ALG,"FW,MF",20,2002,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,defense
FRA-Ligue 1,2023,Toulouse,Frank Magri,CMR,"FW,MF",23,1999,16.0,22,14,5,12,5,15,21,71.4,6,16,4,12,4,26,17,0,defense
FRA-Ligue 1,2023,Toulouse,Gabriel Suazo,CHI,DF,25,1997,26.2,66,32,40,19,7,38,86,44.2,48,37,4,33,26,92,33,0,defense
FRA-Ligue 1,2023,Toulouse,Gelabert,ESP,"MF,FW",22,2000,8.4,14,8,5,6,3,7,20,35.0,13,8,2,6,5,19,8,0,defense
FRA-Ligue 1,2023,Toulouse,Guillaume Restes,FRA,GK,18,2005,34.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,19,1,defense
FRA-Ligue 1,2023,Toulouse,Ibrahim Cissoko,NED,"FW,MF",20,2003,2.7,4,3,3,1,0,1,3,33.3,2,3,0,3,1,5,0,0,defense
FRA-Ligue 1,2023,Toulouse,Kévin Keben Biakolo,CMR,DF,19,2004,5.8,4,2,4,0,0,3,6,50.0,3,7,0,7,8,12,17,0,defense
FRA-Ligue 1,2023,Toulouse,Logan Costa,CPV,DF,22,2001,29.4,40,24,31,9,0,15,24,62.5,9,42,27,15,23,63,120,1,defense
FRA-Ligue 1,2023,Toulouse,Mamady Bangré,BFA,"FW,MF",22,2001,1.1,4,2,2,2,0,3,4,75.0,1,0,0,0,4,8,3,0,defense
FRA-Ligue 1,2023,Toulouse,Mikkel Desler,DEN,DF,28,1995,17.2,18,12,8,7,3,9,17,52.9,8,32,13,19,19,37,38,0,defense
FRA-Ligue 1,2023,Toulouse,Moussa Diarra,MLI,DF,22,2000,15.5,32,12,16,15,1,13,27,48.1,14,30,14,16,20,52,43,0,defense
FRA-Ligue 1,2023,Toulouse,Naatan Skyttä,FIN,"MF,FW",21,2002,1.3,4,4,2,1,1,1,1,100.0,0,0,0,0,0,4,0,0,defense
FRA-Ligue 1,2023,Toulouse,Niklas Schmidt,GER,MF,25,1998,14.1,36,21,13,19,4,16,33,48.5,17,14,7,7,4,40,13,0,defense
FRA-Ligue 1,2023,Toulouse,Rasmus Nicolaisen,DEN,DF,26,1997,32.5,50,30,39,11,0,26,44,59.1,18,44,33,11,42,92,158,1,defense
FRA-Ligue 1,2023,Toulouse,Shavy Babicka,GAB,"FW,MF",23,2000,4.1,11,8,2,7,2,2,5,40.0,3,6,1,5,0,11,2,0,defense
FRA-Ligue 1,2023,Toulouse,Stijn Spierings,NED,MF,27,1996,16.8,53,40,26,20,7,29,52,55.8,23,22,5,17,26,79,32,0,defense
FRA-Ligue 1,2023,Toulouse,Thijs Dallinga,NED,FW,22,2000,27.9,29,15,6,11,12,9,15,60.0,6,11,4,7,3,32,35,0,defense
FRA-Ligue 1,2023,Toulouse,Vincent Sierro,SUI,MF,27,1995,25.1,41,24,15,20,6,27,77,35.1,50,37,13,24,27,68,33,0,defense
FRA-Ligue 1,2023,Toulouse,Waren Kamanzi,NOR,"DF,FW",22,2000,13.2,36,24,16,16,4,13,23,56.5,10,11,3,8,9,45,35,0,defense
FRA-Ligue 1,2023,Toulouse,Yanis Begraoui,MAR,"FW,MF",22,2001,3.3,5,3,1,3,1,3,9,33.3,6,4,0,4,5,10,5,0,defense
FRA-Ligue 1,2023,Toulouse,Yann Gboho,FRA,"MF,FW",22,2001,13.3,14,4,6,6,2,8,23,34.8,15,21,1,20,4,18,2,0,defense
FRA-Ligue 1,2023,Toulouse,Zakaria Aboukhlal,MAR,"MF,FW",23,2000,8.4,9,8,1,5,3,3,12,25.0,9,9,1,8,1,10,2,0,defense
