league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_defense,pos_defense,age_defense,born_defense,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession
FRA-Ligue 1,2022,Nantes,Evann Guessand,CIV,"FW,MF",21,2001,30,15,1260,14.0,3,2,5,3,0,0,2,0,2.6,2.6,1.3,3.9,46,37,97,0.21,0.14,0.36,0.21,0.36,0.18,0.1,0.28,0.18,0.28,standard,CIV,"FW,MF",21,2001,14.0,24,16,8,13,3,6,12,50.0,6,17,1,16,9,33,6,0,defense,CIV,"FW,MF",21,2001,14.0,2,0,0,31,21,6,31,9,16,0,0,0,72,28,27,50.9,misc,CIV,"FW,MF",21,2001,14.0,3,22,12,54.5,1.57,0.86,0.14,0.25,12.1,0,0,0,2.6,2.6,0.12,0.4,0.4,shooting,CIV,"FW,MF",21,2001,14.0,196,308,63.6,2835,906,111,155,71.6,64,102,62.7,11,28,39.3,2,1.3,1.0,0.7,13,18,13,2,37,passing,CIV,"FW,MF",21,2001,14.0,510,10,73,233,219,48,510,77,37,48.1,33,42.9,381,3091,1313,46,24,8,49,31,354,97,possession
FRA-Ligue 1,2022,Nantes,Fabien Centonze,FRA,DF,26,1996,23,19,1689,18.8,0,0,0,0,0,0,4,0,0.7,0.7,0.9,1.6,42,102,125,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09,standard,FRA,DF,26,1996,18.8,58,37,30,22,6,30,42,71.4,12,24,7,17,44,102,55,1,defense,FRA,DF,26,1996,18.8,4,0,0,14,21,0,67,44,37,1,0,0,108,33,19,63.5,misc,FRA,DF,26,1996,18.8,0,14,0,0.0,0.75,0.0,0.0,,23.0,0,0,0,0.7,0.7,0.05,-0.7,-0.7,shooting,FRA,DF,26,1996,18.8,715,945,75.7,11285,4732,364,437,83.3,275,352,78.1,47,97,48.5,0,0.9,0.9,-0.9,12,59,21,12,102,passing,FRA,DF,26,1996,18.8,1217,87,331,564,332,13,1217,66,38,57.6,22,33.3,757,4676,2055,42,39,5,25,11,671,125,possession
FRA-Ligue 1,2022,Paris S-G,Fabián Ruiz Peña,ESP,MF,26,1996,27,21,1892,21.0,3,2,5,3,0,0,0,0,2.8,2.8,2.1,4.9,32,128,86,0.14,0.1,0.24,0.14,0.24,0.13,0.1,0.23,0.13,0.23,standard,ESP,MF,26,1996,21.0,62,28,25,30,7,43,79,54.4,36,24,1,23,18,80,23,1,defense,ESP,MF,26,1996,21.0,0,0,0,19,13,4,13,18,28,0,1,0,157,5,7,41.7,misc,ESP,MF,26,1996,21.0,3,26,9,34.6,1.24,0.43,0.12,0.33,18.2,0,0,0,2.8,2.8,0.11,0.2,0.2,shooting,ESP,MF,26,1996,21.0,1614,1763,91.5,24039,6080,876,929,94.3,556,596,93.3,96,124,77.4,2,2.1,2.9,-0.1,17,151,22,1,128,passing,ESP,MF,26,1996,21.0,1971,53,411,1161,410,41,1971,30,18,60.0,12,40.0,1681,7230,3162,32,35,4,23,16,1580,86,possession
FRA-Ligue 1,2022,Lens,Facundo Medina,ARG,DF,23,1999,32,32,2779,30.9,2,4,6,2,0,0,7,0,2.6,2.6,1.8,4.3,81,238,30,0.06,0.13,0.19,0.06,0.19,0.08,0.06,0.14,0.08,0.14,standard,ARG,DF,23,1999,30.9,31,20,16,15,0,13,35,37.1,22,25,9,16,26,57,62,1,defense,ARG,DF,23,1999,30.9,7,0,0,34,18,0,22,26,20,0,0,0,212,37,43,46.3,misc,ARG,DF,23,1999,30.9,2,18,4,22.2,0.58,0.13,0.11,0.5,13.9,0,0,0,2.6,2.6,0.14,-0.6,-0.6,shooting,ARG,DF,23,1999,30.9,2260,2506,90.2,37270,14504,1045,1099,95.1,953,1032,92.3,162,246,65.9,4,1.8,1.8,2.2,15,239,17,8,238,passing,ARG,DF,23,1999,30.9,2728,164,806,1714,237,23,2728,38,24,63.2,9,23.7,2278,14430,8259,81,63,1,22,21,2100,30,possession
FRA-Ligue 1,2022,Montpellier,Faitout Maouassa,FRA,"FW,DF",24,1998,33,23,1923,21.4,5,5,10,5,0,0,0,0,3.3,3.3,2.2,5.6,37,51,108,0.23,0.23,0.47,0.23,0.47,0.16,0.1,0.26,0.16,0.26,standard,FRA,"FW,DF",24,1998,21.4,52,32,26,20,6,18,41,43.9,23,31,3,28,20,72,23,0,defense,FRA,"FW,DF",24,1998,21.4,0,0,0,32,31,2,81,20,32,0,0,0,83,13,12,52.0,misc,FRA,"FW,DF",24,1998,21.4,5,34,12,35.3,1.59,0.56,0.15,0.42,20.1,1,0,0,3.3,3.3,0.1,1.7,1.7,shooting,FRA,"FW,DF",24,1998,21.4,436,651,67.0,7095,2881,246,309,79.6,131,177,74.0,43,109,39.4,5,2.2,1.9,2.8,23,30,13,8,51,passing,FRA,"FW,DF",24,1998,21.4,924,31,223,383,334,41,924,62,25,40.3,32,51.6,562,3630,1723,37,41,12,32,22,513,108,possession
FRA-Ligue 1,2022,Montpellier,Falaye Sacko,MLI,DF,27,1995,35,29,2580,28.7,1,3,4,1,0,0,3,0,0.8,0.8,1.1,1.9,50,76,70,0.03,0.1,0.14,0.03,0.14,0.03,0.04,0.07,0.03,0.07,standard,MLI,DF,27,1995,28.7,46,25,25,15,6,32,51,62.7,19,43,14,29,33,79,75,1,defense,MLI,DF,27,1995,28.7,3,0,0,26,19,5,36,33,25,0,3,1,179,17,18,48.6,misc,MLI,DF,27,1995,28.7,1,6,2,33.3,0.21,0.07,0.17,0.5,16.7,0,0,0,0.8,0.8,0.13,0.2,0.2,shooting,MLI,DF,27,1995,28.7,999,1240,80.6,15965,5374,499,565,88.3,392,467,83.9,72,142,50.7,3,1.1,1.2,1.9,19,57,11,4,76,passing,MLI,DF,27,1995,28.7,1503,135,519,692,315,29,1503,36,17,47.2,15,41.7,962,6066,2873,50,36,6,33,13,820,70,possession
FRA-Ligue 1,2022,Reims,Fallou Fall,SEN,DF,18,2004,1,0,32,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SEN,DF,18,2004,0.4,0,0,0,0,0,0,1,0.0,1,3,3,0,0,0,4,0,defense,SEN,DF,18,2004,0.4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,misc,SEN,DF,18,2004,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,SEN,DF,18,2004,0.4,12,13,92.3,263,155,1,2,50.0,10,10,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,passing,SEN,DF,18,2004,0.4,20,6,18,2,0,0,20,0,0,,0,,12,126,19,0,1,0,0,0,11,0,possession
FRA-Ligue 1,2022,Angers,Faouzi Ghoulam,ALG,DF,31,1991,7,6,479,5.3,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.8,4,19,20,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.16,0.01,0.16,standard,ALG,DF,31,1991,5.3,3,3,1,1,1,3,5,60.0,2,4,2,2,4,7,12,1,defense,ALG,DF,31,1991,5.3,0,0,0,4,5,2,38,4,3,0,0,0,21,9,6,60.0,misc,ALG,DF,31,1991,5.3,0,1,0,0.0,0.19,0.0,0.0,,24.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting,ALG,DF,31,1991,5.3,233,329,70.8,4360,1945,101,114,88.6,97,128,75.8,31,71,43.7,0,0.8,0.5,-0.8,10,11,2,1,19,passing,ALG,DF,31,1991,5.3,364,27,114,162,89,1,364,5,3,60.0,0,0.0,221,1093,526,4,6,0,1,2,218,20,possession
FRA-Ligue 1,2022,Toulouse,Fares Chaïbi,ALG,"FW,MF",19,2002,36,24,2340,26.0,5,5,10,5,0,0,2,0,5.9,5.9,4.9,10.9,71,101,212,0.19,0.19,0.38,0.19,0.38,0.23,0.19,0.42,0.23,0.42,standard,ALG,"FW,MF",19,2002,26.0,31,18,8,15,8,17,50,34.0,33,38,5,33,19,50,36,1,defense,ALG,"FW,MF",19,2002,26.0,2,0,0,34,21,8,57,19,18,0,0,0,109,30,50,37.5,misc,ALG,"FW,MF",19,2002,26.0,5,63,25,39.7,2.42,0.96,0.08,0.2,16.8,2,0,0,5.9,5.9,0.09,-0.9,-0.9,shooting,ALG,"FW,MF",19,2002,26.0,742,1018,72.9,11489,3144,398,486,81.9,252,324,77.8,56,121,46.3,5,4.9,4.5,0.1,30,68,27,5,101,passing,ALG,"FW,MF",19,2002,26.0,1314,48,194,606,531,86,1314,36,12,33.3,21,58.3,997,5316,2412,71,41,18,54,24,970,212,possession
FRA-Ligue 1,2022,Angers,Farid El Melali,ALG,"DF,FW",25,1997,17,9,806,9.0,0,0,0,0,0,0,1,0,1.1,1.1,0.2,1.3,42,24,54,0.0,0.0,0.0,0.0,0.0,0.12,0.02,0.14,0.12,0.14,standard,ALG,"DF,FW",25,1997,9.0,21,12,7,12,2,11,22,50.0,11,16,0,16,8,29,7,0,defense,ALG,"DF,FW",25,1997,9.0,1,0,0,13,15,2,16,8,12,0,0,0,53,2,9,18.2,misc,ALG,"DF,FW",25,1997,9.0,0,11,2,18.2,1.23,0.22,0.0,0.0,18.8,0,0,0,1.1,1.1,0.1,-1.1,-1.1,shooting,ALG,"DF,FW",25,1997,9.0,196,282,69.5,3348,952,95,125,76.0,80,107,74.8,15,27,55.6,0,0.2,0.3,-0.2,4,13,4,1,24,passing,ALG,"DF,FW",25,1997,9.0,422,13,91,198,153,22,422,54,26,48.1,22,40.7,295,2534,1253,42,26,14,27,14,251,54,possession
FRA-Ligue 1,2022,Ajaccio,Fernand Mayembo,CGO,DF,26,1996,11,8,707,7.9,0,0,0,0,0,0,1,0,1.2,1.2,0.1,1.2,2,11,1,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.16,0.15,0.16,standard,CGO,DF,26,1996,7.9,8,5,6,2,0,4,9,44.4,5,2,0,2,11,19,36,0,defense,CGO,DF,26,1996,7.9,1,0,0,9,15,0,0,11,5,1,0,0,50,15,5,75.0,misc,CGO,DF,26,1996,7.9,0,4,0,0.0,0.51,0.0,0.0,,6.2,0,0,0,1.2,1.2,0.29,-1.2,-1.2,shooting,CGO,DF,26,1996,7.9,275,320,85.9,5471,1472,91,102,89.2,145,160,90.6,36,53,67.9,0,0.1,0.0,-0.1,2,7,0,0,11,passing,CGO,DF,26,1996,7.9,394,67,233,153,10,6,394,6,4,66.7,1,16.7,255,1301,630,2,1,0,4,1,217,1,possession
FRA-Ligue 1,2022,Rennes,Flavien Tait,FRA,MF,29,1993,30,19,1680,18.7,2,2,4,2,0,0,2,0,2.3,2.3,2.2,4.5,52,154,56,0.11,0.11,0.21,0.11,0.21,0.13,0.12,0.24,0.13,0.24,standard,FRA,MF,29,1993,18.7,30,15,8,17,5,19,42,45.2,23,16,4,12,20,50,12,0,defense,FRA,MF,29,1993,18.7,2,0,0,25,29,0,7,20,15,0,0,0,128,7,10,41.2,misc,FRA,MF,29,1993,18.7,2,25,6,24.0,1.34,0.32,0.08,0.33,18.4,0,0,0,2.3,2.3,0.09,-0.3,-0.3,shooting,FRA,MF,29,1993,18.7,933,1087,85.8,16420,4480,410,467,87.8,375,416,90.1,111,139,79.9,2,2.2,2.5,-0.2,22,119,29,1,154,passing,FRA,MF,29,1993,18.7,1268,29,143,803,336,44,1268,45,22,48.9,17,37.8,1056,6119,2800,52,46,13,25,29,962,56,possession
FRA-Ligue 1,2022,Nice,Flavius Daniliuc,AUT,DF,21,2001,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,standard,AUT,DF,21,2001,1.0,2,0,2,0,0,1,1,100.0,0,4,1,3,0,2,1,0,defense,AUT,DF,21,2001,1.0,0,0,0,2,0,0,2,0,0,0,0,0,5,1,0,100.0,misc,AUT,DF,21,2001,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,AUT,DF,21,2001,1.0,57,63,90.5,787,259,35,38,92.1,15,16,93.8,3,4,75.0,0,0.1,0.0,-0.1,1,1,1,1,4,passing,AUT,DF,21,2001,1.0,71,3,23,28,20,1,71,0,0,,0,,45,234,129,2,2,0,1,0,43,3,possession
FRA-Ligue 1,2022,Nantes,Florent Mollet,FRA,MF,30,1991,19,11,1089,12.1,1,2,3,1,0,0,3,0,1.2,1.2,2.8,4.0,25,73,67,0.08,0.17,0.25,0.08,0.25,0.1,0.23,0.33,0.1,0.33,standard,FRA,MF,30,1991,12.1,14,6,5,4,5,7,24,29.2,17,12,1,11,10,24,11,0,defense,FRA,MF,30,1991,12.1,3,0,0,18,20,3,76,10,6,0,0,0,57,8,16,33.3,misc,FRA,MF,30,1991,12.1,1,22,9,40.9,1.82,0.74,0.05,0.11,23.2,5,0,0,1.2,1.2,0.06,-0.2,-0.2,shooting,FRA,MF,30,1991,12.1,444,565,78.6,7342,2315,201,225,89.3,178,210,84.8,43,90,47.8,2,2.8,2.2,-0.8,23,41,11,4,73,passing,FRA,MF,30,1991,12.1,690,14,100,345,251,20,690,27,10,37.0,13,48.1,484,2836,1151,25,11,2,19,13,449,67,possession
FRA-Ligue 1,2022,Clermont Foot,Florent Ogier,FRA,DF,33,1989,26,18,1701,18.9,0,1,1,0,0,0,4,0,0.2,0.2,1.3,1.5,4,57,3,0.0,0.05,0.05,0.0,0.05,0.01,0.07,0.08,0.01,0.08,standard,FRA,DF,33,1989,18.9,33,16,20,12,1,22,39,56.4,17,22,13,9,18,51,64,1,defense,FRA,DF,33,1989,18.9,4,0,0,15,9,0,3,18,16,0,1,0,87,28,27,50.9,misc,FRA,DF,33,1989,18.9,0,2,0,0.0,0.11,0.0,0.0,,18.2,0,0,0,0.2,0.2,0.11,-0.2,-0.2,shooting,FRA,DF,33,1989,18.9,741,935,79.3,13955,6170,278,317,87.7,348,414,84.1,93,168,55.4,1,1.3,0.6,-0.3,5,47,3,0,57,passing,FRA,DF,33,1989,18.9,1098,149,586,476,39,9,1098,8,4,50.0,3,37.5,749,3690,1777,4,5,0,7,1,683,3,possession
FRA-Ligue 1,2022,Ajaccio,Florian Chabrolle,FRA,MF,24,1998,7,3,329,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,14,8,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,standard,FRA,MF,24,1998,3.7,6,4,1,5,0,2,4,50.0,2,3,0,3,7,13,2,0,defense,FRA,MF,24,1998,3.7,1,0,0,2,1,0,1,7,4,0,0,0,22,1,3,25.0,misc,FRA,MF,24,1998,3.7,0,2,1,50.0,0.55,0.27,0.0,0.0,26.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting,FRA,MF,24,1998,3.7,120,138,87.0,1822,345,60,65,92.3,49,57,86.0,4,9,44.4,0,0.0,0.1,0.0,0,7,2,0,14,passing,FRA,MF,24,1998,3.7,170,6,20,113,39,0,170,1,0,0.0,1,100.0,121,567,236,1,4,0,5,4,108,8,possession
FRA-Ligue 1,2022,Lens,Florian Sotoca,FRA,"MF,FW",31,1990,38,34,3054,33.9,7,9,16,6,1,3,4,0,10.5,8.1,8.1,16.2,53,186,302,0.21,0.27,0.47,0.18,0.44,0.31,0.24,0.55,0.24,0.48,standard,FRA,"MF,FW",31,1990,33.9,39,19,11,17,11,15,40,37.5,25,41,2,39,29,68,51,0,defense,FRA,"MF,FW",31,1990,33.9,4,0,0,37,44,9,99,29,19,1,0,0,124,56,45,55.4,misc,FRA,"MF,FW",31,1990,33.9,7,86,29,33.7,2.53,0.85,0.07,0.21,15.6,0,1,3,10.5,8.1,0.09,-3.5,-2.1,shooting,FRA,"MF,FW",31,1990,33.9,1172,1536,76.3,20095,5544,549,655,83.8,445,585,76.1,122,187,65.2,9,8.1,6.1,0.9,59,122,56,17,186,passing,FRA,"MF,FW",31,1990,33.9,1887,55,212,915,775,140,1884,40,16,40.0,18,45.0,1446,7373,2546,53,61,16,44,25,1434,302,possession
FRA-Ligue 1,2022,Troyes,Florian Tardieu,FRA,MF,30,1992,15,11,1009,11.2,3,0,3,0,3,3,2,0,2.9,0.5,1.0,1.5,20,83,17,0.27,0.0,0.27,0.0,0.0,0.26,0.09,0.35,0.05,0.14,standard,FRA,MF,30,1992,11.2,31,20,19,12,0,12,31,38.7,19,19,4,15,23,54,15,0,defense,FRA,MF,30,1992,11.2,2,0,0,11,20,0,43,23,20,0,0,0,87,7,8,46.7,misc,FRA,MF,30,1992,11.2,3,10,2,20.0,0.89,0.18,0.0,0.0,29.8,1,3,3,2.9,0.5,0.05,0.1,-0.5,shooting,FRA,MF,30,1992,11.2,655,755,86.8,11723,4194,302,325,92.9,242,267,90.6,84,127,66.1,0,1.0,1.2,-1.0,17,68,8,2,83,passing,FRA,MF,30,1992,11.2,870,36,218,503,158,11,867,12,7,58.3,3,25.0,650,3120,1385,20,22,4,12,12,584,17,possession
FRA-Ligue 1,2022,Reims,Folarin Balogun,USA,FW,21,2001,37,34,2999,33.3,21,2,23,15,6,7,5,0,26.6,21.0,3.8,24.8,56,55,283,0.63,0.06,0.69,0.45,0.51,0.8,0.11,0.91,0.63,0.74,standard,USA,FW,21,2001,33.3,9,5,1,5,3,2,20,10.0,18,20,1,19,3,12,15,0,defense,USA,FW,21,2001,33.3,5,0,0,38,54,29,23,3,5,3,0,0,86,14,57,19.7,misc,USA,FW,21,2001,33.3,21,121,50,41.3,3.63,1.5,0.12,0.3,15.2,2,6,7,26.6,21.0,0.18,-5.6,-6.0,shooting,USA,FW,21,2001,33.3,408,582,70.1,5755,1189,235,303,77.6,127,180,70.6,17,29,58.6,2,3.8,3.3,-1.8,36,28,19,1,55,passing,USA,FW,21,2001,33.3,970,16,72,385,525,198,963,87,35,40.2,44,50.6,742,4561,1697,56,27,45,94,74,743,283,possession
FRA-Ligue 1,2022,Strasbourg,Franci Bouebari,FRA,DF,18,2003,2,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,standard,FRA,DF,18,2003,0.8,3,0,1,2,0,3,5,60.0,2,0,0,0,2,5,2,0,defense,FRA,DF,18,2003,0.8,0,0,0,2,0,0,1,2,0,0,0,0,0,1,1,50.0,misc,FRA,DF,18,2003,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,DF,18,2003,0.8,13,23,56.5,195,77,8,12,66.7,5,8,62.5,0,2,0.0,0,0.0,0.0,0.0,1,0,0,0,0,passing,FRA,DF,18,2003,0.8,36,1,13,12,11,0,36,1,1,100.0,0,0.0,14,46,11,0,0,0,1,2,13,2,possession
FRA-Ligue 1,2022,Brest,Franck Honorat,FRA,"FW,MF",25,1996,33,29,2535,28.2,6,5,11,6,0,0,1,0,4.8,4.8,9.4,14.2,98,70,261,0.21,0.18,0.39,0.21,0.39,0.17,0.33,0.5,0.17,0.5,standard,FRA,"FW,MF",25,1996,28.2,41,29,20,8,13,19,34,55.9,15,22,2,20,21,62,18,0,defense,FRA,"FW,MF",25,1996,28.2,1,0,0,23,18,9,214,21,29,0,1,0,134,13,36,26.5,misc,FRA,"FW,MF",25,1996,28.2,6,47,17,36.2,1.67,0.6,0.13,0.35,18.1,4,0,0,4.8,4.8,0.1,1.2,1.2,shooting,FRA,"FW,MF",25,1996,28.2,691,1043,66.3,11988,3679,330,430,76.7,236,326,72.4,87,201,43.3,5,9.4,7.5,-4.4,89,40,49,26,70,passing,FRA,"FW,MF",25,1996,28.2,1317,20,172,466,704,98,1317,55,15,27.3,35,63.6,919,6109,2757,98,63,30,56,21,850,261,possession
FRA-Ligue 1,2022,Marseille,François Mughe,CMR,MF,18,2004,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,CMR,MF,18,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,CMR,MF,18,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,misc,CMR,MF,18,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,CMR,MF,18,2004,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,CMR,MF,18,2004,0.1,1,0,0,0,1,1,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,possession
FRA-Ligue 1,2022,Ajaccio,François-Joseph Sollacaro,FRA,GK,28,1994,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,28,1994,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,2,defense,FRA,GK,28,1994,6.0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,misc,FRA,GK,28,1994,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,GK,28,1994,6.0,68,142,47.9,2073,1580,11,11,100.0,27,30,90.0,28,99,28.3,0,0.0,0.0,0.0,0,1,0,0,0,passing,FRA,GK,28,1994,6.0,150,121,150,0,0,0,150,0,0,,0,,83,578,322,0,0,0,0,0,45,0,possession
FRA-Ligue 1,2022,Strasbourg,Frederic Guilbert,FRA,DF,27,1994,18,17,1461,16.2,0,1,1,0,0,0,3,0,0.6,0.6,1.0,1.6,21,52,52,0.0,0.06,0.06,0.0,0.06,0.03,0.06,0.1,0.03,0.1,standard,FRA,DF,27,1994,16.2,47,29,18,23,6,25,43,58.1,18,24,3,21,43,90,33,1,defense,FRA,DF,27,1994,16.2,3,0,0,28,19,0,55,43,29,0,1,0,109,28,23,54.9,misc,FRA,DF,27,1994,16.2,0,12,1,8.3,0.74,0.06,0.0,0.0,26.3,3,0,0,0.6,0.6,0.05,-0.6,-0.6,shooting,FRA,DF,27,1994,16.2,617,864,71.4,10774,4127,280,338,82.8,261,346,75.4,56,134,41.8,1,1.0,1.3,0.0,16,35,13,7,52,passing,FRA,DF,27,1994,16.2,1065,51,251,571,264,8,1065,35,15,42.9,16,45.7,618,3388,1483,21,25,1,23,6,528,52,possession
FRA-Ligue 1,2022,Nantes,Fábio,BRA,"DF,MF",32,1990,6,3,224,2.5,0,0,0,0,0,0,1,1,0.2,0.2,0.6,0.8,4,11,18,0.0,0.0,0.0,0.0,0.0,0.08,0.24,0.32,0.08,0.32,standard,BRA,"DF,MF",32,1990,2.5,4,2,1,2,1,4,6,66.7,2,2,0,2,3,7,11,0,defense,BRA,"DF,MF",32,1990,2.5,1,1,0,3,1,0,6,3,2,0,0,0,12,4,3,57.1,misc,BRA,"DF,MF",32,1990,2.5,0,3,2,66.7,1.21,0.8,0.0,0.0,13.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,shooting,BRA,"DF,MF",32,1990,2.5,87,117,74.4,1376,431,47,57,82.5,34,44,77.3,4,11,36.4,0,0.6,0.7,-0.6,4,5,5,1,11,passing,BRA,"DF,MF",32,1990,2.5,149,10,32,64,53,4,149,4,1,25.0,3,75.0,87,409,191,4,6,0,4,1,80,18,possession
FRA-Ligue 1,2022,Brest,Félix Lemaréchal,FRA,MF,18,2003,13,2,288,3.2,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.6,5,14,9,0.0,0.0,0.0,0.0,0.0,0.02,0.16,0.19,0.02,0.19,standard,FRA,MF,18,2003,3.2,5,5,2,1,2,0,3,0.0,3,6,0,6,1,6,2,0,defense,FRA,MF,18,2003,3.2,2,0,0,6,0,0,7,1,5,0,0,0,13,6,3,66.7,misc,FRA,MF,18,2003,3.2,0,2,0,0.0,0.62,0.0,0.0,,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting,FRA,MF,18,2003,3.2,89,113,78.8,1468,322,49,56,87.5,32,43,74.4,7,12,58.3,0,0.5,0.4,-0.5,6,6,4,1,14,passing,FRA,MF,18,2003,3.2,143,0,21,67,58,5,143,10,3,30.0,6,60.0,98,744,266,5,13,3,5,10,93,9,possession
FRA-Ligue 1,2022,Lille,Gabriel Gudmundsson,SWE,"DF,FW",23,1999,18,9,838,9.3,0,0,0,0,0,0,3,0,0.5,0.5,0.9,1.3,44,31,57,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.14,0.05,0.14,standard,SWE,"DF,FW",23,1999,9.3,19,11,7,10,2,12,22,54.5,10,11,2,9,10,29,20,0,defense,SWE,"DF,FW",23,1999,9.3,3,0,0,17,21,3,33,10,11,1,0,0,46,12,7,63.2,misc,SWE,"DF,FW",23,1999,9.3,0,7,1,14.3,0.75,0.11,0.0,0.0,22.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5,shooting,SWE,"DF,FW",23,1999,9.3,369,455,81.1,6058,1643,170,200,85.0,161,188,85.6,24,46,52.2,0,0.9,1.5,-0.9,11,22,8,7,31,passing,SWE,"DF,FW",23,1999,9.3,563,26,142,247,180,24,563,32,18,56.3,9,28.1,355,2508,1298,44,25,10,13,7,323,57,possession
