league,season,team,player,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,stat_type
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,
ESP-La Liga,2024,Leganés,Enric Franquesa,ESP,"DF,FW",28-044,1997,12,7,616,6.8,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,11,12,30,0.15,0.0,0.15,0.15,0.15,0.04,0.02,0.06,0.04,0.06,standard
ESP-La Liga,2024,Leganés,Javi Hernández,ESP,DF,26-344,1998,24,20,1759,19.5,0,1,1,0,0,0,4,0,0.4,0.4,1.3,1.7,26,46,75,0.0,0.05,0.05,0.0,0.05,0.02,0.07,0.09,0.02,0.09,standard
ESP-La Liga,2024,Leganés,Jorge Sáenz,ESP,DF,28-145,1996,15,11,985,10.9,1,0,1,1,0,0,3,1,0.5,0.5,0.1,0.6,5,20,0,0.09,0.0,0.09,0.09,0.09,0.05,0.01,0.06,0.05,0.06,standard
ESP-La Liga,2024,Leganés,Juan Cruz,ESP,"FW,DF",24-351,2000,29,22,1908,21.2,4,3,7,4,0,0,2,0,1.7,1.7,2.9,4.6,53,58,118,0.19,0.14,0.33,0.19,0.33,0.08,0.14,0.21,0.08,0.21,standard
ESP-La Liga,2024,Leganés,Juan Soriano,ESP,GK,27-231,1997,6,6,540,6.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2024,Leganés,Julián Chicco,ARG,MF,27-088,1998,12,1,204,2.3,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,7,14,4,0.0,0.0,0.0,0.0,0.0,0.21,0.04,0.24,0.21,0.24,standard
ESP-La Liga,2024,Leganés,Marko Dmitrović,SRB,GK,33-077,1992,24,24,2160,24.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2024,Leganés,Matija Nastasić,SRB,DF,32-014,1993,25,23,2033,22.6,1,0,1,1,0,0,3,0,0.1,0.1,0.1,0.2,1,58,0,0.04,0.0,0.04,0.04,0.04,0.0,0.01,0.01,0.0,0.01,standard
ESP-La Liga,2024,Leganés,Miguel,ESP,FW,25-220,1999,29,17,1660,18.4,1,3,4,0,1,2,3,0,4.9,3.3,1.4,4.7,14,16,87,0.05,0.16,0.22,0.0,0.16,0.26,0.08,0.34,0.18,0.26,standard
ESP-La Liga,2024,Leganés,Munir El Haddadi,MAR,"FW,MF",29-222,1995,18,6,547,6.1,2,0,2,2,0,0,1,1,0.7,0.7,0.6,1.3,7,17,27,0.33,0.0,0.33,0.33,0.33,0.12,0.11,0.22,0.12,0.22,standard
ESP-La Liga,2024,Leganés,Renato Tapia,PER,"MF,DF",29-257,1995,26,20,1732,19.2,1,0,1,1,0,0,6,0,0.5,0.5,0.1,0.6,15,49,16,0.05,0.0,0.05,0.05,0.05,0.03,0.0,0.03,0.03,0.03,standard
ESP-La Liga,2024,Leganés,Roberto López,ESP,MF,24-352,2000,12,3,393,4.4,0,1,1,0,0,0,0,0,0.5,0.5,0.9,1.4,3,20,11,0.0,0.23,0.23,0.0,0.23,0.11,0.2,0.31,0.11,0.31,standard
ESP-La Liga,2024,Leganés,Sergi,ESP,DF,32-356,1992,29,28,2502,27.8,2,0,2,2,0,0,2,1,1.5,1.5,0.4,1.9,3,70,2,0.07,0.0,0.07,0.07,0.07,0.05,0.01,0.07,0.05,0.07,standard
ESP-La Liga,2024,Leganés,Seydouba Cissé,GUI,MF,24-060,2001,27,24,1925,21.4,2,0,2,2,0,0,3,0,1.4,1.4,0.3,1.7,20,82,34,0.09,0.0,0.09,0.09,0.09,0.06,0.01,0.08,0.06,0.08,standard
ESP-La Liga,2024,Leganés,Sébastien Haller,CIV,FW,30-293,1994,8,5,404,4.5,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,3,4,14,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.13,0.09,0.13,standard
ESP-La Liga,2024,Leganés,Valentin Rosier,FRA,DF,28-235,1996,27,23,2173,24.1,1,2,3,1,0,0,8,0,0.7,0.7,1.0,1.7,32,57,83,0.04,0.08,0.12,0.04,0.12,0.03,0.04,0.07,0.03,0.07,standard
ESP-La Liga,2024,Leganés,Yan Diomandé,CIV,"FW,MF",18-148,2006,2,0,14,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,3,5,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,standard
ESP-La Liga,2024,Leganés,Yvan Neyou,CMR,MF,28-098,1997,25,24,2058,22.9,1,1,2,1,0,0,12,0,0.6,0.6,0.5,1.1,21,86,29,0.04,0.04,0.09,0.04,0.09,0.03,0.02,0.05,0.03,0.05,standard
ESP-La Liga,2024,Leganés,Óscar Rodríguez Arnaiz,ESP,"MF,FW",26-287,1998,22,11,1097,12.2,1,4,5,1,0,0,5,1,1.6,1.6,1.9,3.5,22,52,52,0.08,0.33,0.41,0.08,0.41,0.13,0.16,0.29,0.13,0.29,standard
ESP-La Liga,2024,Mallorca,Abdón Prats,ESP,"FW,MF",32-125,1992,21,2,376,4.2,2,0,2,1,1,1,4,0,1.9,1.1,0.0,1.2,0,6,9,0.48,0.0,0.48,0.24,0.24,0.46,0.0,0.47,0.27,0.28,standard
ESP-La Liga,2024,Mallorca,Antonio Raillo,ESP,DF,33-185,1991,28,28,2487,27.6,2,0,2,2,0,0,5,1,1.6,1.6,1.4,3.0,24,79,15,0.07,0.0,0.07,0.07,0.07,0.06,0.05,0.11,0.06,0.11,standard
ESP-La Liga,2024,Mallorca,Antonio Sánchez,ESP,"MF,DF",28-100,1997,25,7,971,10.8,0,0,0,0,0,0,2,0,0.8,0.8,0.6,1.4,13,32,35,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.13,0.07,0.13,standard
ESP-La Liga,2024,Mallorca,Chiquinho,POR,"MF,FW",25-065,2000,8,1,146,1.6,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,4,1,12,0.0,0.0,0.0,0.0,0.0,0.19,0.02,0.21,0.19,0.21,standard
ESP-La Liga,2024,Mallorca,Copete,ESP,DF,25-183,1999,20,11,1109,12.3,0,0,0,0,0,0,6,0,0.4,0.4,0.0,0.4,10,37,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,standard
ESP-La Liga,2024,Mallorca,Cyle Larin,CAN,FW,29-359,1995,24,16,1298,14.4,5,2,7,4,1,1,4,0,5.9,5.1,1.3,6.4,13,11,71,0.35,0.14,0.49,0.28,0.42,0.41,0.09,0.5,0.35,0.44,standard
ESP-La Liga,2024,Mallorca,Dani Rodríguez,ESP,"MF,FW",36-309,1988,30,21,1761,19.6,4,6,10,4,0,0,4,0,2.8,2.8,2.9,5.7,34,68,87,0.2,0.31,0.51,0.2,0.51,0.14,0.15,0.29,0.14,0.29,standard
ESP-La Liga,2024,Mallorca,Daniel Luna,COL,MF,21-339,2003,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2024,Mallorca,David López,ESP,DF,22-067,2003,1,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2024,Mallorca,Dominik Greif,SVK,GK,28-005,1997,25,25,2250,25.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2024,Mallorca,Jan Salas,ESP,MF,19-244,2005,2,0,19,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,standard
ESP-La Liga,2024,Mallorca,Javier Llabrés,ESP,FW,22-212,2002,1,1,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,3,8,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.21,0.08,0.21,standard
ESP-La Liga,2024,Mallorca,Johan Mojica,COL,DF,32-233,1992,28,24,2212,24.6,1,2,3,1,0,0,5,0,0.9,0.9,3.5,4.3,52,107,106,0.04,0.08,0.12,0.04,0.12,0.04,0.14,0.18,0.04,0.18,standard
ESP-La Liga,2024,Mallorca,Leo Román,ESP,GK,24-279,2000,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2024,Mallorca,Manu Morlanes,ESP,MF,26-089,1999,21,15,1300,14.4,0,0,0,0,0,0,6,0,0.6,0.6,0.3,0.9,16,83,35,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,standard
ESP-La Liga,2024,Mallorca,Marc Domenech,ESP,FW,19-100,2006,4,2,133,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,2,8,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.11,0.1,0.11,standard
ESP-La Liga,2024,Mallorca,Martin Valjent,SVK,DF,29-121,1995,24,24,2133,23.7,2,0,2,2,0,0,4,0,0.5,0.5,0.0,0.5,14,67,14,0.08,0.0,0.08,0.08,0.08,0.02,0.0,0.02,0.02,0.02,standard
ESP-La Liga,2024,Mallorca,Mateu Morey,ESP,DF,25-040,2000,8,4,382,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,13,9,18,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,standard
ESP-La Liga,2024,Mallorca,Omar Mascarell,EQG,MF,32-068,1993,25,17,1581,17.6,0,0,0,0,0,0,4,1,0.3,0.3,0.1,0.3,7,54,10,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,standard
ESP-La Liga,2024,Mallorca,Pablo Maffeo,ESP,DF,27-273,1997,24,23,1943,21.6,0,1,1,0,0,0,3,0,0.3,0.3,3.9,4.2,37,60,100,0.0,0.05,0.05,0.0,0.05,0.01,0.18,0.19,0.01,0.19,standard
ESP-La Liga,2024,Mallorca,Roberto Navarro,ESP,"MF,FW",22-364,2002,23,15,1278,14.2,1,0,1,1,0,0,3,0,2.0,2.0,1.9,3.9,45,51,85,0.07,0.0,0.07,0.07,0.07,0.14,0.14,0.28,0.14,0.28,standard
ESP-La Liga,2024,Mallorca,Samu Costa,POR,MF,24-135,2000,24,23,1966,21.8,0,2,2,0,0,0,7,1,1.7,1.7,1.2,2.8,20,87,57,0.0,0.09,0.09,0.0,0.09,0.08,0.05,0.13,0.08,0.13,standard
ESP-La Liga,2024,Mallorca,Sergi Darder,ESP,"MF,FW",31-110,1993,30,26,2044,22.7,0,4,4,0,0,0,3,0,1.7,1.7,2.9,4.6,29,113,65,0.0,0.18,0.18,0.0,0.18,0.07,0.13,0.2,0.07,0.2,standard
ESP-La Liga,2024,Mallorca,Siebe Van Der Heyden,BEL,"DF,MF",26-316,1998,2,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,5,1,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,standard
ESP-La Liga,2024,Mallorca,Takuma Asano,JPN,"FW,MF",30-152,1994,19,12,958,10.6,2,0,2,2,0,0,0,0,2.3,2.3,0.6,2.8,26,19,65,0.19,0.0,0.19,0.19,0.19,0.21,0.05,0.27,0.21,0.27,standard
ESP-La Liga,2024,Mallorca,Toni Lato,ESP,DF,27-141,1997,8,5,437,4.9,0,0,0,0,0,0,0,1,0.0,0.0,0.4,0.4,9,19,28,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,standard
ESP-La Liga,2024,Mallorca,Valery Fernández,ESP,"MF,FW",25-139,1999,16,1,287,3.2,2,0,2,2,0,0,1,0,0.8,0.8,0.0,0.9,2,5,12,0.63,0.0,0.63,0.63,0.63,0.26,0.01,0.27,0.26,0.27,standard
ESP-La Liga,2024,Mallorca,Vedat Muriqi,KVX,FW,30-352,1994,24,20,1743,19.4,7,2,9,5,2,3,1,2,9.5,7.1,2.0,9.1,19,28,91,0.36,0.1,0.46,0.26,0.36,0.49,0.11,0.59,0.37,0.47,standard
ESP-La Liga,2024,Osasuna,Abel,ESP,DF,24-233,2000,28,16,1688,18.8,2,0,2,2,0,0,3,0,0.4,0.4,0.8,1.3,41,60,69,0.11,0.0,0.11,0.11,0.11,0.02,0.04,0.07,0.02,0.07,standard
ESP-La Liga,2024,Osasuna,Aimar Oroz,ESP,"MF,FW",23-135,2001,29,27,2253,25.0,4,1,5,4,0,0,6,0,3.1,3.1,1.8,4.9,54,127,106,0.16,0.04,0.2,0.16,0.2,0.12,0.07,0.2,0.12,0.2,standard
ESP-La Liga,2024,Osasuna,Aitor Fernández,ESP,GK,33-343,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2024,Osasuna,Ante Budimir,CRO,FW,33-263,1991,30,26,2282,25.4,15,2,17,8,7,7,3,0,13.8,8.6,1.5,10.0,22,20,107,0.59,0.08,0.67,0.32,0.39,0.55,0.06,0.6,0.34,0.4,standard
ESP-La Liga,2024,Osasuna,Bryan Zaragoza,ESP,"FW,MF",23-351,2001,21,18,1434,15.9,1,5,6,1,0,0,3,0,2.2,2.2,2.6,4.8,82,37,112,0.06,0.31,0.38,0.06,0.38,0.14,0.17,0.3,0.14,0.3,standard
ESP-La Liga,2024,Osasuna,Catena,ESP,DF,30-165,1994,28,28,2502,27.8,0,2,2,0,0,0,9,0,1.7,1.7,1.4,3.1,9,74,2,0.0,0.07,0.07,0.0,0.07,0.06,0.05,0.11,0.06,0.11,standard
ESP-La Liga,2024,Osasuna,Enzo Boyomo,CMR,DF,23-186,2001,26,25,2267,25.2,2,0,2,2,0,0,5,0,1.3,1.3,0.8,2.1,11,86,4,0.08,0.0,0.08,0.08,0.08,0.05,0.03,0.08,0.05,0.08,standard
ESP-La Liga,2024,Osasuna,Iker Benito,ESP,"FW,MF",22-244,2002,2,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,standard
ESP-La Liga,2024,Osasuna,Iker Muñoz,ESP,MF,22-157,2002,15,4,411,4.6,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,3,13,6,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09,standard
ESP-La Liga,2024,Osasuna,Javi Martínez,ESP,MF,25-110,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2024,Osasuna,Jesús Areso,ESP,DF,25-283,1999,28,27,2368,26.3,0,2,2,0,0,0,6,0,0.1,0.1,1.9,2.0,82,83,159,0.0,0.08,0.08,0.0,0.08,0.0,0.07,0.08,0.0,0.08,standard
ESP-La Liga,2024,Osasuna,Jon Moncayola,ESP,MF,26-333,1998,28,24,1966,21.8,0,0,0,0,0,0,8,0,1.6,1.6,3.5,5.1,19,98,46,0.0,0.0,0.0,0.0,0.0,0.07,0.16,0.23,0.07,0.23,standard
ESP-La Liga,2024,Osasuna,Jorge Herrando,ESP,DF,24-042,2001,14,11,1006,11.2,1,0,1,1,0,0,3,0,1.1,1.1,0.0,1.1,5,28,1,0.09,0.0,0.09,0.09,0.09,0.1,0.0,0.1,0.1,0.1,standard
ESP-La Liga,2024,Osasuna,José Arnaiz,ESP,"MF,FW",29-361,1995,12,1,115,1.3,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,4,3,13,0.0,0.0,0.0,0.0,0.0,0.22,0.07,0.29,0.22,0.29,standard
ESP-La Liga,2024,Osasuna,Juan Cruz Armada,ESP,DF,32-257,1992,19,15,1145,12.7,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,8,38,11,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,standard
ESP-La Liga,2024,Osasuna,Kike Barja,ESP,"FW,MF",28-010,1997,9,3,247,2.7,0,0,0,0,0,0,2,0,0.2,0.2,0.5,0.7,18,2,30,0.0,0.0,0.0,0.0,0.0,0.07,0.18,0.25,0.07,0.25,standard
ESP-La Liga,2024,Osasuna,Lucas Torró,ESP,MF,30-266,1994,27,27,2295,25.5,3,0,3,3,0,0,10,0,1.6,1.6,0.8,2.4,6,89,24,0.12,0.0,0.12,0.12,0.12,0.06,0.03,0.1,0.06,0.1,standard
ESP-La Liga,2024,Osasuna,Moi Gómez,ESP,"MF,FW",30-292,1994,23,5,730,8.1,0,0,0,0,0,0,1,0,0.4,0.4,0.8,1.2,11,44,14,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.14,0.05,0.14,standard
ESP-La Liga,2024,Osasuna,Nacho Vidal,ESP,DF,30-077,1995,5,1,124,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2024,Osasuna,Pablo Ibáñez,ESP,MF,26-203,1998,21,8,873,9.7,0,1,1,0,0,0,2,0,1.3,1.3,1.5,2.8,11,37,20,0.0,0.1,0.1,0.0,0.1,0.13,0.15,0.29,0.13,0.29,standard
ESP-La Liga,2024,Osasuna,Raúl,ESP,"FW,MF",24-159,2000,27,5,675,7.5,2,0,2,2,0,0,0,0,2.2,2.2,0.7,2.9,10,14,43,0.27,0.0,0.27,0.27,0.27,0.3,0.09,0.39,0.3,0.39,standard
ESP-La Liga,2024,Osasuna,Rubén García,ESP,"FW,MF",31-271,1993,29,23,1914,21.3,2,4,6,2,0,0,2,0,1.9,1.9,2.5,4.4,27,88,127,0.09,0.19,0.28,0.09,0.28,0.09,0.12,0.21,0.09,0.21,standard
ESP-La Liga,2024,Osasuna,Rubén Peña,ESP,"FW,DF",33-267,1991,21,6,662,7.4,0,0,0,0,0,0,1,0,0.7,0.7,0.5,1.2,15,19,46,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.17,0.1,0.17,standard
ESP-La Liga,2024,Osasuna,Sergio Herrera,ESP,GK,31-310,1993,29,29,2610,29.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2024,Rayo Vallecano,Abdul Mumin,GHA,DF,26-309,1998,24,24,2017,22.4,2,1,3,2,0,0,6,1,0.6,0.6,0.2,0.8,12,40,6,0.09,0.04,0.13,0.09,0.13,0.03,0.01,0.03,0.03,0.03,standard
ESP-La Liga,2024,Rayo Vallecano,Adri Embarba,ESP,"FW,MF",32-339,1992,28,15,1373,15.3,1,1,2,1,0,0,4,0,1.5,1.5,2.7,4.2,41,41,99,0.07,0.07,0.13,0.07,0.13,0.1,0.18,0.28,0.1,0.28,standard
ESP-La Liga,2024,Rayo Vallecano,Alfonso Espino,URU,DF,33-096,1992,10,6,578,6.4,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.3,7,28,19,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,standard
ESP-La Liga,2024,Rayo Vallecano,Andrei Ratiu,ROU,DF,26-295,1998,28,27,2448,27.2,2,3,5,2,0,0,4,0,1.6,1.6,4.9,6.5,95,116,124,0.07,0.11,0.18,0.07,0.18,0.06,0.18,0.24,0.06,0.24,standard
ESP-La Liga,2024,Rayo Vallecano,Aridane Hernández,ESP,DF,36-019,1989,9,6,575,6.4,0,0,0,0,0,0,1,0,0.7,0.7,0.0,0.7,2,30,0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,standard
ESP-La Liga,2024,Rayo Vallecano,Augusto Batalla,ARG,GK,28-346,1996,25,25,2250,25.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2024,Rayo Vallecano,Cárdenas,ESP,GK,28-014,1997,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2024,Rayo Vallecano,Etienne Eto'o,CMR,FW,22-236,2002,2,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2024,Rayo Vallecano,Florian Lejeune,FRA,DF,33-326,1991,29,29,2605,28.9,0,2,2,0,0,0,5,0,2.6,2.6,1.1,3.7,18,111,5,0.0,0.07,0.07,0.0,0.07,0.09,0.04,0.13,0.09,0.13,standard
ESP-La Liga,2024,Rayo Vallecano,Gerard Gumbau,ESP,MF,30-114,1994,15,5,611,6.8,0,1,1,0,0,0,4,0,0.8,0.8,1.2,2.0,2,27,19,0.0,0.15,0.15,0.0,0.15,0.12,0.18,0.3,0.12,0.3,standard
ESP-La Liga,2024,Rayo Vallecano,Isaac Palazón Camacho,ESP,"MF,FW",30-105,1994,27,19,1610,17.9,3,3,6,3,0,0,4,0,3.0,3.0,2.5,5.6,23,87,88,0.17,0.17,0.34,0.17,0.34,0.17,0.14,0.31,0.17,0.31,standard
ESP-La Liga,2024,Rayo Vallecano,Iván Balliu,ALB,DF,33-100,1992,20,7,806,9.0,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.4,7,34,14,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,standard
ESP-La Liga,2024,Rayo Vallecano,James Rodríguez,COL,"MF,FW",33-273,1991,6,1,140,1.6,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,3,13,7,0.0,0.0,0.0,0.0,0.0,0.19,0.11,0.29,0.19,0.29,standard
ESP-La Liga,2024,Rayo Vallecano,Jorge de Frutos,ESP,"FW,MF",28-050,1997,28,24,1993,22.1,4,3,7,4,0,0,2,1,4.6,4.6,3.1,7.8,67,41,175,0.18,0.14,0.32,0.18,0.32,0.21,0.14,0.35,0.21,0.35,standard
ESP-La Liga,2024,Rayo Vallecano,Pathé Ciss,SEN,MF,31-026,1994,26,18,1575,17.5,3,1,4,3,0,0,8,0,1.7,1.7,1.1,2.7,15,103,12,0.17,0.06,0.23,0.17,0.23,0.09,0.06,0.16,0.09,0.16,standard
ESP-La Liga,2024,Rayo Vallecano,Pedro Díaz,ESP,MF,26-310,1998,18,8,769,8.5,3,0,3,3,0,0,1,0,0.9,0.9,1.2,2.2,14,40,29,0.35,0.0,0.35,0.35,0.35,0.11,0.14,0.25,0.11,0.25,standard
ESP-La Liga,2024,Rayo Vallecano,Pelayo Fernandez,ESP,DF,21-347,2003,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2024,Rayo Vallecano,Pep Chavarría,ESP,DF,27-001,1998,26,22,1994,22.2,0,1,1,0,0,0,2,0,1.1,1.1,1.2,2.4,41,87,105,0.0,0.05,0.05,0.0,0.05,0.05,0.06,0.11,0.05,0.11,standard
ESP-La Liga,2024,Rayo Vallecano,Randy Nteka,ANG,FW,27-126,1997,22,14,972,10.8,3,0,3,3,0,0,6,0,2.6,2.6,0.5,3.1,9,6,33,0.28,0.0,0.28,0.28,0.28,0.24,0.04,0.29,0.24,0.29,standard
ESP-La Liga,2024,Rayo Vallecano,Raúl de Tomás,ESP,DF,30-176,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2024,Rayo Vallecano,Sergi Guardiola,ESP,FW,33-317,1991,12,1,313,3.5,0,0,0,0,0,0,1,0,2.4,2.4,0.1,2.5,1,2,17,0.0,0.0,0.0,0.0,0.0,0.68,0.03,0.72,0.68,0.72,standard
ESP-La Liga,2024,Rayo Vallecano,Sergio Camello,ESP,FW,24-060,2001,23,14,1134,12.6,3,2,5,3,0,0,2,0,4.1,4.1,2.0,6.1,20,27,68,0.24,0.16,0.4,0.24,0.4,0.32,0.16,0.48,0.32,0.48,standard
ESP-La Liga,2024,Rayo Vallecano,Unai López,ESP,MF,29-163,1995,24,18,1311,14.6,3,1,4,3,0,0,7,1,1.4,1.4,0.6,2.0,12,85,31,0.21,0.07,0.27,0.21,0.27,0.09,0.04,0.14,0.09,0.14,standard
ESP-La Liga,2024,Rayo Vallecano,Álvaro García,ESP,"FW,MF",32-166,1992,28,21,1921,21.3,3,5,8,3,0,0,4,0,5.5,5.5,4.1,9.6,56,56,184,0.14,0.23,0.37,0.14,0.37,0.26,0.19,0.45,0.26,0.45,standard
ESP-La Liga,2024,Rayo Vallecano,Óscar Trejo,ARG,MF,36-350,1988,16,6,482,5.4,1,0,1,1,0,0,1,0,0.6,0.6,0.9,1.5,12,35,26,0.19,0.0,0.19,0.19,0.19,0.11,0.18,0.29,0.11,0.29,standard
ESP-La Liga,2024,Rayo Vallecano,Óscar Valentín,ESP,MF,30-234,1994,27,14,1463,16.3,0,0,0,0,0,0,3,0,0.4,0.4,0.8,1.2,10,70,8,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.07,0.03,0.07,standard
ESP-La Liga,2024,Real Madrid,Andriy Lunin,UKR,GK,26-059,1999,5,5,450,5.0,0,1,1,0,0,0,0,0,0.0,0.0,0.9,0.9,0,0,0,0.0,0.2,0.2,0.0,0.2,0.0,0.19,0.19,0.0,0.19,standard
ESP-La Liga,2024,Real Madrid,Antonio Rüdiger,GER,DF,32-039,1993,27,24,2111,23.5,0,0,0,0,0,0,3,0,1.7,1.7,0.2,1.9,19,84,4,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08,standard
ESP-La Liga,2024,Real Madrid,Arda Güler,TUR,"MF,FW",20-045,2005,20,7,715,7.9,1,3,4,1,0,0,1,0,1.9,1.9,2.3,4.3,18,54,58,0.13,0.38,0.5,0.13,0.5,0.24,0.29,0.54,0.24,0.54,standard
ESP-La Liga,2024,Real Madrid,Aurélien Tchouaméni,FRA,"DF,MF",25-074,2000,25,24,2094,23.3,0,0,0,0,0,0,3,0,1.2,1.2,0.5,1.7,16,131,8,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,standard
