nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
ITA,"FW,MF",18-171,2006,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.46,0.46,ITA-Serie A,2024,standard
SWE,FW,24-031,2001,25,18,1394,15.5,4,1,5,4,0,0,0,0,2.4,2.4,2.0,4.4,25,30,72,0.26,0.06,0.32,0.26,0.32,0.16,0.13,0.29,0.16,0.29,ITA-Serie A,2024,standard
FRA,MF,25-320,1999,7,4,303,3.4,1,0,1,1,0,0,0,0,0.8,0.8,0.2,0.9,5,14,12,0.3,0.0,0.3,0.3,0.3,0.22,0.05,0.27,0.22,0.27,ITA-Serie A,2024,standard
DEN,"FW,MF",24-314,2000,22,18,1383,15.4,6,1,7,5,1,1,2,0,5.3,4.5,0.9,5.4,28,27,78,0.39,0.07,0.46,0.33,0.39,0.34,0.06,0.4,0.29,0.35,ITA-Serie A,2024,standard
SEN,MF,25-082,2000,7,6,573,6.4,0,0,0,0,0,0,3,0,0.4,0.4,0.0,0.4,4,17,9,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,ITA-Serie A,2024,standard
CPV,"FW,MF",23-342,2001,23,8,815,9.1,1,1,2,1,0,0,2,1,1.4,1.4,0.9,2.3,21,12,51,0.11,0.11,0.22,0.11,0.22,0.16,0.1,0.26,0.16,0.26,ITA-Serie A,2024,standard
POR,MF,25-000,2000,11,4,407,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,1,25,4,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,ITA-Serie A,2024,standard
COL,FW,25-173,1999,28,9,1051,11.7,5,1,6,5,0,0,2,0,5.3,5.3,1.3,6.5,13,21,65,0.43,0.09,0.51,0.43,0.51,0.45,0.11,0.56,0.45,0.56,ITA-Serie A,2024,standard
ENG,DF,22-098,2003,5,0,103,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,5,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,ITA-Serie A,2024,standard
ITA,DF,22-095,2003,18,15,1495,16.6,0,0,0,0,0,0,6,0,0.4,0.4,0.2,0.6,7,39,3,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,ITA-Serie A,2024,standard
SRB,"DF,FW",34-208,1990,25,17,1397,15.5,1,3,4,0,1,1,0,0,2.0,1.2,3.4,4.6,22,35,86,0.06,0.19,0.26,0.0,0.19,0.13,0.22,0.35,0.08,0.3,ITA-Serie A,2024,standard
ITA,DF,33-168,1991,8,3,260,2.9,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,2,3,13,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.12,0.07,0.12,ITA-Serie A,2024,standard
ITA,DF,21-104,2003,28,27,2387,26.5,1,0,1,1,0,0,9,0,0.5,0.5,0.1,0.6,4,41,2,0.04,0.0,0.04,0.04,0.04,0.02,0.0,0.02,0.02,0.02,ITA-Serie A,2024,standard
CRO,DF,25-122,1999,22,18,1449,16.1,0,0,0,0,0,0,6,0,0.1,0.1,1.7,1.8,25,33,61,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.01,0.11,ITA-Serie A,2024,standard
GER,"FW,MF",23-267,2001,3,0,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,ITA-Serie A,2024,standard
AUT,DF,23-349,2001,16,8,904,10.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,8,34,8,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,ITA-Serie A,2024,standard
ITA,DF,29-189,1995,17,11,1065,11.8,1,0,1,1,0,0,2,0,1.1,1.1,0.0,1.2,4,31,7,0.08,0.0,0.08,0.08,0.08,0.1,0.0,0.1,0.1,0.1,ITA-Serie A,2024,standard
CYP,"MF,FW",27-071,1998,23,8,810,9.0,1,1,2,1,0,0,3,0,0.9,0.9,1.6,2.5,10,32,24,0.11,0.11,0.22,0.11,0.22,0.1,0.17,0.27,0.1,0.27,ITA-Serie A,2024,standard
CMR,"DF,MF",23-209,2001,29,29,2537,28.2,2,2,4,2,0,0,6,1,1.5,1.5,1.8,3.3,71,60,128,0.07,0.07,0.14,0.07,0.14,0.05,0.06,0.12,0.05,0.12,ITA-Serie A,2024,standard
CIV,FW,20-182,2004,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ITA,GK,29-050,1996,30,30,2700,30.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
DEN,DF,27-097,1998,5,3,336,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,ITA-Serie A,2024,standard
FRA,"FW,MF",19-092,2006,6,0,57,0.6,1,0,1,1,0,0,1,0,0.1,0.1,0.1,0.2,1,0,8,1.58,0.0,1.58,1.58,1.58,0.12,0.14,0.25,0.12,0.25,ITA-Serie A,2024,standard
ARG,DF,24-005,2001,7,6,541,6.0,0,0,0,0,0,0,2,1,0.2,0.2,0.1,0.3,0,17,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,ITA-Serie A,2024,standard
SVK,MF,30-127,1994,22,21,1877,20.9,1,2,3,1,0,0,10,1,0.7,0.7,2.9,3.6,15,78,19,0.05,0.1,0.14,0.05,0.14,0.04,0.14,0.17,0.04,0.17,ITA-Serie A,2024,standard
POL,"DF,MF",29-326,1995,22,20,1533,17.0,0,0,0,0,0,0,6,1,0.3,0.3,0.0,0.3,9,36,3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,ITA-Serie A,2024,standard
MAR,MF,20-314,2004,22,17,1658,18.4,0,2,2,0,0,0,6,1,0.2,0.2,1.0,1.3,22,73,13,0.0,0.11,0.11,0.0,0.11,0.01,0.06,0.07,0.01,0.07,ITA-Serie A,2024,standard
ITA,GK,30-094,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
GER,MF,28-000,1997,15,12,959,10.7,1,1,2,1,0,0,4,1,1.7,1.7,0.9,2.7,14,37,17,0.09,0.09,0.19,0.09,0.19,0.16,0.09,0.25,0.16,0.25,ITA-Serie A,2024,standard
SVK,"MF,FW",22-308,2002,26,23,1847,20.5,0,0,0,0,0,0,6,1,1.6,1.6,1.8,3.4,33,77,70,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.16,0.08,0.16,ITA-Serie A,2024,standard
FRA,DF,22-109,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ITA,DF,25-363,1999,29,28,2147,23.9,1,4,5,1,0,0,5,1,0.7,0.7,2.3,3.0,58,155,77,0.04,0.17,0.21,0.04,0.21,0.03,0.1,0.13,0.03,0.13,ITA-Serie A,2024,standard
FRA,DF,29-014,1996,21,16,1480,16.4,0,1,1,0,0,0,4,0,0.5,0.5,0.8,1.3,13,89,26,0.0,0.06,0.06,0.0,0.06,0.03,0.05,0.08,0.03,0.08,ITA-Serie A,2024,standard
BRA,"DF,FW",26-094,1999,22,9,1173,13.0,3,1,4,3,0,0,0,0,1.7,1.7,1.3,3.0,18,47,63,0.23,0.08,0.31,0.23,0.31,0.13,0.1,0.23,0.13,0.23,ITA-Serie A,2024,standard
ITA,MF,25-171,1999,24,6,940,10.4,5,1,6,5,0,0,1,0,3.8,3.8,0.7,4.6,20,27,35,0.48,0.1,0.57,0.48,0.57,0.37,0.07,0.44,0.37,0.44,ITA-Serie A,2024,standard
NED,"DF,FW",28-358,1996,25,19,1761,19.6,6,2,8,6,0,0,4,0,5.1,5.1,2.6,7.7,45,45,155,0.31,0.1,0.41,0.31,0.41,0.26,0.13,0.39,0.26,0.39,ITA-Serie A,2024,standard
ITA,"DF,FW",27-152,1997,26,25,1836,20.4,4,6,10,4,0,0,3,0,2.8,2.8,5.2,8.0,35,71,205,0.2,0.29,0.49,0.2,0.49,0.14,0.26,0.39,0.14,0.39,ITA-Serie A,2024,standard
ITA,DF,37-060,1988,17,17,1390,15.4,0,1,1,0,0,0,0,0,0.3,0.3,0.5,0.9,13,52,16,0.0,0.06,0.06,0.0,0.06,0.02,0.04,0.06,0.02,0.06,ITA-Serie A,2024,standard
TUR,MF,31-062,1994,23,21,1507,16.7,5,4,9,2,3,4,3,0,4.0,0.9,4.4,5.3,42,135,36,0.3,0.24,0.54,0.12,0.36,0.24,0.26,0.51,0.05,0.32,ITA-Serie A,2024,standard
ARM,MF,36-080,1989,29,28,2220,24.7,1,4,5,1,0,0,3,0,1.5,1.5,2.7,4.2,69,190,88,0.04,0.16,0.2,0.04,0.2,0.06,0.11,0.17,0.06,0.17,ITA-Serie A,2024,standard
ARG,"FW,MF",30-241,1994,12,2,315,3.5,1,2,3,1,0,0,2,0,0.9,0.9,1.5,2.3,7,19,22,0.29,0.57,0.86,0.29,0.86,0.24,0.41,0.66,0.24,0.66,ITA-Serie A,2024,standard
ESP,GK,26-319,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,ITA-Serie A,2024,standard
ALB,MF,23-033,2002,18,7,711,7.9,0,2,2,0,0,0,4,0,0.8,0.8,1.6,2.4,7,47,17,0.0,0.25,0.25,0.0,0.25,0.1,0.2,0.31,0.1,0.31,ITA-Serie A,2024,standard
ARG,FW,27-232,1997,28,28,2321,25.8,11,3,14,11,0,0,0,0,12.0,12.0,4.0,16.0,30,62,173,0.43,0.12,0.54,0.43,0.54,0.47,0.16,0.62,0.47,0.62,ITA-Serie A,2024,standard
FRA,FW,27-248,1997,30,26,2176,24.2,14,4,18,14,0,0,1,0,9.8,9.8,4.3,14.2,61,52,164,0.58,0.17,0.74,0.58,0.74,0.41,0.18,0.59,0.41,0.59,ITA-Serie A,2024,standard
AUT,FW,35-357,1989,12,2,303,3.4,3,1,4,3,0,0,1,0,2.3,2.3,0.5,2.8,2,10,40,0.89,0.3,1.19,0.89,1.19,0.68,0.14,0.82,0.68,0.82,ITA-Serie A,2024,standard
ITA,DF,35-130,1989,23,15,1331,14.8,3,2,5,3,0,0,2,0,1.5,1.5,1.4,3.0,10,32,80,0.2,0.14,0.34,0.2,0.34,0.1,0.1,0.2,0.1,0.2,ITA-Serie A,2024,standard
IRN,FW,32-267,1992,21,4,563,6.3,1,1,2,0,1,1,1,0,2.9,2.1,1.1,3.3,8,22,33,0.16,0.16,0.32,0.0,0.16,0.47,0.18,0.65,0.34,0.52,ITA-Serie A,2024,standard
POL,DF,23-078,2002,5,0,117,1.3,0,1,1,0,0,0,2,0,0.1,0.1,0.5,0.6,12,3,17,0.0,0.77,0.77,0.0,0.77,0.05,0.4,0.46,0.05,0.46,ITA-Serie A,2024,standard
ITA,MF,28-063,1997,27,25,2084,23.2,3,6,9,3,0,0,4,0,2.1,2.1,4.1,6.2,55,188,111,0.13,0.26,0.39,0.13,0.39,0.09,0.18,0.27,0.09,0.27,ITA-Serie A,2024,standard
POL,MF,30-326,1994,22,6,840,9.3,2,2,4,0,2,2,0,0,2.5,0.9,0.9,1.8,22,57,21,0.21,0.21,0.43,0.0,0.21,0.27,0.09,0.36,0.1,0.19,ITA-Serie A,2024,standard
NED,DF,33-065,1992,22,14,1366,15.2,2,0,2,2,0,0,1,0,0.9,0.9,0.0,0.9,8,66,4,0.13,0.0,0.13,0.13,0.13,0.06,0.0,0.06,0.06,0.06,ITA-Serie A,2024,standard
CAN,"DF,FW",26-062,1999,6,0,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,ITA-Serie A,2024,standard
ARG,DF,21-348,2003,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
GER,DF,24-133,2000,20,12,1212,13.5,1,2,3,1,0,0,3,0,2.2,2.2,0.6,2.8,25,64,37,0.07,0.15,0.22,0.07,0.22,0.16,0.04,0.21,0.16,0.21,ITA-Serie A,2024,standard
SUI,GK,36-115,1988,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
POR,DF,21-194,2003,3,0,99,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,6,13,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,ITA-Serie A,2024,standard
ITA,"DF,FW",25-050,2000,27,20,1838,20.4,2,1,3,2,0,0,4,0,0.5,0.5,2.2,2.7,71,96,98,0.1,0.05,0.15,0.1,0.15,0.02,0.11,0.13,0.02,0.13,ITA-Serie A,2024,standard
BRA,DF,33-270,1991,12,6,581,6.5,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,16,45,7,0.0,0.15,0.15,0.0,0.15,0.02,0.06,0.08,0.02,0.08,ITA-Serie A,2024,standard
ITA,FW,18-278,2006,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,0.0,0.76,ITA-Serie A,2024,standard
BRA,MF,26-337,1998,15,3,488,5.4,0,0,0,0,0,0,2,0,0.6,0.6,0.8,1.4,16,33,12,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.26,0.11,0.26,ITA-Serie A,2024,standard
SRB,FW,25-073,2000,24,19,1635,18.2,9,2,11,5,4,4,3,0,11.0,7.9,1.1,9.0,23,18,99,0.5,0.11,0.61,0.28,0.39,0.61,0.06,0.67,0.43,0.5,ITA-Serie A,2024,standard
ITA,DF,26-291,1998,28,26,2185,24.3,1,0,1,1,0,0,2,0,2.5,2.5,0.5,2.9,24,73,6,0.04,0.0,0.04,0.04,0.04,0.1,0.02,0.12,0.1,0.12,ITA-Serie A,2024,standard
POR,"FW,MF",22-118,2002,20,10,1052,11.7,3,3,6,3,0,0,5,1,1.6,1.6,4.0,5.7,73,25,120,0.26,0.26,0.51,0.26,0.51,0.14,0.35,0.49,0.14,0.49,ITA-Serie A,2024,standard
BRA,DF,28-024,1997,6,6,540,6.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,21,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,ITA-Serie A,2024,standard
SWE,DF,21-094,2004,5,1,210,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,9,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
COL,DF,24-093,2001,7,6,460,5.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,14,17,19,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,ITA-Serie A,2024,standard
TUR,"FW,MF",19-342,2005,30,24,2056,22.8,5,2,7,5,0,0,1,0,3.9,3.9,3.9,7.8,94,90,189,0.22,0.09,0.31,0.22,0.31,0.17,0.17,0.34,0.17,0.34,ITA-Serie A,2024,standard
FRA,MF,24-016,2001,29,20,1819,20.2,3,4,7,3,0,0,4,0,3.3,3.3,3.3,6.5,57,91,46,0.15,0.2,0.35,0.15,0.35,0.16,0.16,0.32,0.16,0.32,ITA-Serie A,2024,standard
ENG,DF,26-187,1998,7,6,568,6.3,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,5,22,9,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,ITA-Serie A,2024,standard
ITA,FW,20-044,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ITA,MF,27-093,1998,29,27,2211,24.6,1,2,3,1,0,0,6,0,0.8,0.8,1.0,1.8,26,233,27,0.04,0.08,0.12,0.04,0.12,0.03,0.04,0.07,0.03,0.07,ITA-Serie A,2024,standard
ITA,GK,32-152,1992,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ITA,GK,27-258,1997,26,26,2340,26.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,ITA-Serie A,2024,standard
ARG,"FW,MF",27-005,1998,19,16,1226,13.6,1,2,3,1,0,0,0,0,2.8,2.8,0.8,3.6,28,41,89,0.07,0.15,0.22,0.07,0.22,0.2,0.06,0.26,0.2,0.26,ITA-Serie A,2024,standard
ITA,MF,24-058,2001,17,5,571,6.3,0,0,0,0,0,0,4,0,0.6,0.6,0.1,0.7,19,41,18,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,ITA-Serie A,2024,standard
ITA,DF,22-023,2003,23,16,1420,15.8,2,1,3,2,0,0,3,0,0.5,0.5,1.2,1.6,32,54,42,0.13,0.06,0.19,0.13,0.19,0.03,0.07,0.1,0.03,0.1,ITA-Serie A,2024,standard
FRA,DF,24-310,2000,24,20,1918,21.3,1,0,1,1,0,0,2,0,0.7,0.7,0.2,0.9,36,89,13,0.05,0.0,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04,ITA-Serie A,2024,standard
FRA,FW,26-127,1998,9,7,648,7.2,5,1,6,4,1,1,0,0,2.6,1.8,0.6,2.4,9,9,59,0.69,0.14,0.83,0.56,0.69,0.36,0.09,0.45,0.25,0.34,ITA-Serie A,2024,standard
POR,DF,21-256,2003,6,6,508,5.6,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,6,18,0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,ITA-Serie A,2024,standard
BEL,FW,21-085,2004,21,7,704,7.8,3,3,6,3,0,0,1,0,0.5,0.5,1.4,1.8,25,17,44,0.38,0.38,0.77,0.38,0.77,0.06,0.18,0.24,0.06,0.24,ITA-Serie A,2024,standard
NED,"MF,FW",27-042,1998,27,22,1928,21.4,2,3,5,2,0,0,3,0,3.6,3.6,2.9,6.5,31,86,117,0.09,0.14,0.23,0.09,0.23,0.17,0.14,0.31,0.17,0.31,ITA-Serie A,2024,standard
USA,"FW,DF",25-048,2000,23,16,1371,15.2,5,2,7,5,0,0,4,0,3.4,3.4,1.5,4.9,42,46,101,0.33,0.13,0.46,0.33,0.46,0.22,0.1,0.32,0.22,0.32,ITA-Serie A,2024,standard
MNE,"MF,FW",18-334,2006,3,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,ITA-Serie A,2024,standard
USA,"MF,DF",26-226,1998,25,21,1823,20.3,2,3,5,2,0,0,2,0,2.6,2.6,2.5,5.2,24,81,115,0.1,0.15,0.25,0.1,0.25,0.13,0.12,0.25,0.13,0.25,ITA-Serie A,2024,standard
MNE,DF,32-176,1992,28,19,1823,20.3,4,0,4,4,0,0,1,0,1.8,1.8,0.4,2.2,17,61,70,0.2,0.0,0.2,0.2,0.2,0.09,0.02,0.11,0.09,0.11,ITA-Serie A,2024,standard
ITA,DF,30-089,1995,25,24,2043,22.7,1,0,1,1,0,0,3,1,1.8,1.8,0.2,1.9,3,60,3,0.04,0.0,0.04,0.04,0.04,0.08,0.01,0.09,0.08,0.09,ITA-Serie A,2024,standard
GER,MF,19-121,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.85,0.85,0.85,ITA-Serie A,2024,standard
SEN,"MF,FW",28-146,1996,28,22,1760,19.6,7,3,10,7,0,0,2,0,5.0,5.0,3.3,8.3,19,44,82,0.36,0.15,0.51,0.36,0.51,0.26,0.17,0.42,0.26,0.42,ITA-Serie A,2024,standard
GRE,GK,23-206,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ALB,DF,31-050,1994,7,3,276,3.1,0,2,2,0,0,0,0,0,0.0,0.0,0.9,0.9,3,7,7,0.0,0.65,0.65,0.0,0.65,0.0,0.29,0.29,0.0,0.29,ITA-Serie A,2024,standard
NGA,"MF,FW",24-064,2001,18,10,817,9.1,3,1,4,3,0,0,0,0,1.0,1.0,0.8,1.8,20,24,52,0.33,0.11,0.44,0.33,0.44,0.11,0.09,0.2,0.11,0.2,ITA-Serie A,2024,standard
ITA,"MF,FW",28-053,1997,9,1,148,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.8,5,10,6,0.0,0.0,0.0,0.0,0.0,0.05,0.44,0.49,0.05,0.49,ITA-Serie A,2024,standard
DEN,FW,23-357,2001,31,24,1874,20.8,4,2,6,4,0,0,4,0,3.5,3.5,1.8,5.3,81,36,206,0.19,0.1,0.29,0.19,0.29,0.17,0.09,0.26,0.17,0.26,ITA-Serie A,2024,standard
ITA,GK,31-025,1994,29,29,2610,29.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,ITA-Serie A,2024,standard
FRA,"FW,MF",21-215,2003,23,6,640,7.1,1,0,1,1,0,0,4,1,2.4,2.4,0.6,3.0,22,18,60,0.14,0.0,0.14,0.14,0.14,0.33,0.09,0.42,0.33,0.42,ITA-Serie A,2024,standard
ITA,DF,26-035,1999,16,5,620,6.9,0,1,1,0,0,0,2,0,0.2,0.2,0.8,1.0,14,38,30,0.0,0.15,0.15,0.0,0.15,0.03,0.11,0.14,0.03,0.14,ITA-Serie A,2024,standard
ITA,DF,31-133,1993,23,15,1336,14.8,0,1,1,0,0,0,3,0,0.1,0.1,1.0,1.1,59,62,84,0.0,0.07,0.07,0.0,0.07,0.01,0.07,0.07,0.01,0.07,ITA-Serie A,2024,standard
ESP,DF,24-225,2000,26,26,2271,25.2,1,0,1,1,0,0,6,0,0.9,0.9,0.5,1.4,39,116,9,0.04,0.0,0.04,0.04,0.04,0.04,0.02,0.05,0.04,0.05,ITA-Serie A,2024,standard
ITA,FW,29-299,1995,28,27,2215,24.6,8,6,14,6,2,2,8,0,6.2,4.6,3.9,8.5,80,101,203,0.33,0.24,0.57,0.24,0.49,0.25,0.16,0.41,0.19,0.35,ITA-Serie A,2024,standard
FRA,MF,25-362,1999,30,30,2640,29.3,1,3,4,1,0,0,5,0,1.0,1.0,2.9,3.9,76,253,46,0.03,0.1,0.14,0.03,0.14,0.04,0.1,0.13,0.04,0.13,ITA-Serie A,2024,standard
URU,MF,33-230,1991,14,6,671,7.5,1,2,3,1,0,0,5,0,1.2,1.2,2.2,3.4,3,23,11,0.13,0.27,0.4,0.13,0.4,0.16,0.29,0.45,0.16,0.45,ITA-Serie A,2024,standard
ITA,DF,27-056,1998,2,2,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,ITA-Serie A,2024,standard
ITA,MF,23-128,2001,26,24,2184,24.3,0,2,2,0,0,0,11,0,1.0,1.0,1.9,2.9,33,121,32,0.0,0.08,0.08,0.0,0.08,0.04,0.08,0.12,0.04,0.12,ITA-Serie A,2024,standard
POR,DF,25-075,2000,21,20,1550,17.2,0,8,8,0,0,0,4,1,1.0,1.0,4.4,5.5,90,96,87,0.0,0.46,0.46,0.0,0.46,0.06,0.26,0.32,0.06,0.32,ITA-Serie A,2024,standard
DEN,DF,21-311,2003,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ESP,DF,31-359,1993,10,5,607,6.7,1,0,1,1,0,0,2,0,1.1,1.1,0.0,1.1,4,30,5,0.15,0.0,0.15,0.15,0.15,0.16,0.0,0.16,0.16,0.16,ITA-Serie A,2024,standard
ESP,"FW,MF",37-257,1987,23,6,862,9.6,6,1,7,5,1,1,2,0,3.4,2.6,1.0,3.6,29,49,64,0.63,0.1,0.73,0.52,0.63,0.35,0.11,0.46,0.27,0.38,ITA-Serie A,2024,standard
MAR,MF,20-314,2004,4,1,181,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
FRA,DF,31-181,1993,12,5,502,5.6,2,0,2,2,0,0,2,0,1.3,1.3,0.0,1.3,3,9,5,0.36,0.0,0.36,0.36,0.36,0.23,0.0,0.23,0.23,0.23,ITA-Serie A,2024,standard
NED,"FW,MF",25-278,1999,26,8,813,9.0,2,2,4,2,0,0,2,0,1.7,1.7,1.4,3.1,12,14,52,0.22,0.22,0.44,0.22,0.44,0.18,0.15,0.34,0.18,0.34,ITA-Serie A,2024,standard
ARG,FW,26-190,1998,22,21,1774,19.7,9,3,12,7,2,3,6,1,12.1,10.0,2.5,12.5,23,49,119,0.46,0.15,0.61,0.36,0.51,0.62,0.13,0.74,0.51,0.63,ITA-Serie A,2024,standard
FRA,DF,25-030,2000,3,1,129,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
CRO,"FW,MF",31-202,1993,23,6,602,6.7,1,0,1,1,0,0,3,1,1.6,1.6,1.8,3.5,14,29,55,0.15,0.0,0.15,0.15,0.15,0.24,0.28,0.52,0.24,0.52,ITA-Serie A,2024,standard
ITA,DF,25-096,2000,24,24,2024,22.5,0,2,2,0,0,0,2,1,0.2,0.2,2.5,2.7,51,81,92,0.0,0.09,0.09,0.0,0.09,0.01,0.11,0.12,0.01,0.12,ITA-Serie A,2024,standard
FRA,MF,24-331,2000,24,16,1339,14.9,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.5,11,69,12,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,ITA-Serie A,2024,standard
