nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
FRA,DF,22,1999,31.9,4,2,1,21,15,1,5,41,48,0,2,0,248,39,29,57.4,FRA-Ligue 1,2022,misc
ENG,"MF,DF",28,1993,2.0,3,0,0,4,3,1,3,1,4,0,0,0,16,0,5,0.0,FRA-Ligue 1,2022,misc
SUI,DF,23,1998,27.3,4,0,0,23,31,0,48,32,38,0,1,0,131,25,22,53.2,FRA-Ligue 1,2022,misc
DEN,GK,35,1986,36.0,0,0,0,0,0,0,0,1,0,0,0,0,25,3,0,100.0,FRA-Ligue 1,2022,misc
FRA,MF,21,2001,28.3,3,0,0,31,19,3,23,38,25,1,0,0,146,16,18,47.1,FRA-Ligue 1,2022,misc
POL,GK,22,1999,2.0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,,FRA-Ligue 1,2022,misc
GAB,"MF,DF",28,1993,9.3,1,1,0,13,5,0,2,11,21,0,0,0,62,5,4,55.6,FRA-Ligue 1,2022,misc
ITA,DF,20,2002,7.0,0,0,0,3,5,0,0,8,2,0,0,0,27,13,7,65.0,FRA-Ligue 1,2022,misc
FRA,DF,21,2000,27.3,6,0,0,30,20,2,70,64,60,0,1,0,180,33,23,58.9,FRA-Ligue 1,2022,misc
CIV,"FW,MF",27,1995,16.6,2,0,0,13,33,6,42,3,13,2,0,0,76,8,13,38.1,FRA-Ligue 1,2022,misc
NED,"MF,DF",25,1997,19.6,6,0,0,18,13,0,11,23,26,0,0,0,97,16,22,42.1,FRA-Ligue 1,2022,misc
ROU,"MF,FW",19,2003,1.6,0,0,0,0,0,1,1,1,3,0,0,0,9,2,1,66.7,FRA-Ligue 1,2022,misc
MAR,MF,18,2004,2.0,0,0,0,5,1,0,0,2,6,0,0,0,23,0,0,,FRA-Ligue 1,2022,misc
ENG,"MF,FW",28,1993,10.7,1,0,0,14,15,1,46,8,9,0,0,0,58,4,12,25.0,FRA-Ligue 1,2022,misc
FRA,"MF,FW",22,2000,13.6,1,0,0,9,27,2,44,16,11,0,0,0,94,10,6,62.5,FRA-Ligue 1,2022,misc
NGA,FW,23,1999,14.8,2,0,0,13,10,5,1,2,6,0,0,0,28,19,27,41.3,FRA-Ligue 1,2022,misc
FRA,MF,21,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2022,misc
ALG,"DF,MF",26,1996,8.7,1,0,0,9,15,3,40,14,22,0,0,0,51,9,7,56.3,FRA-Ligue 1,2022,misc
BDI,"MF,DF",23,1998,6.3,2,0,0,5,4,0,2,12,9,0,0,0,36,5,6,45.5,FRA-Ligue 1,2022,misc
MAR,"DF,MF",23,1998,22.8,7,2,1,29,19,5,42,16,34,1,0,0,129,7,7,50.0,FRA-Ligue 1,2022,misc
FRA,GK,31,1990,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2022,misc
ESP,MF,25,1997,13.2,0,0,0,18,14,0,22,4,12,1,0,0,67,1,6,14.3,FRA-Ligue 1,2022,misc
POR,"DF,MF",30,1991,26.8,3,0,0,17,14,1,3,36,17,0,0,0,184,34,22,60.7,FRA-Ligue 1,2022,misc
FRA,DF,17,2005,6.5,2,0,0,4,0,0,0,9,7,0,0,0,41,6,4,60.0,FRA-Ligue 1,2022,misc
ESP,MF,26,1996,21.0,0,0,0,19,13,4,13,18,28,0,1,0,157,5,7,41.7,FRA-Ligue 1,2022,misc
ITA,GK,23,1999,37.9,3,0,0,1,4,0,0,0,0,0,1,0,44,7,1,87.5,FRA-Ligue 1,2022,misc
FRA,FW,20,2002,12.8,0,0,0,15,13,7,2,9,4,0,0,0,42,8,12,40.0,FRA-Ligue 1,2022,misc
FRA,FW,17,2005,0.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,FRA-Ligue 1,2022,misc
ESP,"MF,FW",18,2004,0.6,1,0,0,3,4,0,0,3,0,0,0,0,3,0,0,,FRA-Ligue 1,2022,misc
ESP,"DF,MF",29,1993,18.3,1,0,0,7,8,0,16,9,16,0,0,0,86,6,10,37.5,FRA-Ligue 1,2022,misc
FRA,FW,23,1998,31.3,6,0,0,19,40,33,47,5,4,1,0,0,54,8,5,61.5,FRA-Ligue 1,2022,misc
ARG,MF,28,1994,0.6,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,,FRA-Ligue 1,2022,misc
ARG,"FW,MF",35,1987,31.5,0,0,0,8,36,6,91,2,18,0,0,0,75,1,3,25.0,FRA-Ligue 1,2022,misc
ITA,MF,29,1992,24.4,10,1,0,36,53,0,7,27,49,0,1,0,175,11,13,45.8,FRA-Ligue 1,2022,misc
BRA,DF,28,1994,30.2,4,0,0,14,10,0,1,23,25,0,0,1,155,35,27,56.5,FRA-Ligue 1,2022,misc
BRA,"MF,FW",30,1992,17.2,6,1,1,25,65,5,54,4,14,1,0,0,63,1,2,33.3,FRA-Ligue 1,2022,misc
FRA,DF,24,1997,12.6,0,0,0,16,14,2,16,14,23,0,0,0,61,21,10,67.7,FRA-Ligue 1,2022,misc
POR,DF,20,2002,17.2,2,0,0,25,34,5,30,17,30,0,0,0,98,10,6,62.5,FRA-Ligue 1,2022,misc
ESP,"FW,MF",30,1992,4.1,1,0,0,4,5,2,16,2,4,0,0,0,16,0,2,0.0,FRA-Ligue 1,2022,misc
FRA,DF,26,1995,8.1,3,0,0,22,9,1,0,13,8,0,1,0,38,13,8,61.9,FRA-Ligue 1,2022,misc
POR,MF,24,1997,8.0,1,0,0,22,10,0,5,9,1,0,0,0,52,5,4,55.6,FRA-Ligue 1,2022,misc
ESP,DF,36,1986,30.0,3,1,0,36,24,4,13,34,26,1,0,0,173,55,34,61.8,FRA-Ligue 1,2022,misc
FRA,DF,19,2002,2.9,0,0,0,0,1,0,4,4,5,0,0,0,5,3,3,50.0,FRA-Ligue 1,2022,misc
POR,MF,22,2000,27.2,3,0,0,31,19,0,13,25,25,0,0,0,164,5,4,55.6,FRA-Ligue 1,2022,misc
FRA,"MF,DF",16,2006,10.3,1,0,0,9,5,2,4,12,10,0,1,0,54,3,11,21.4,FRA-Ligue 1,2022,misc
FRA,"FW,MF",22,2000,22.0,3,1,0,23,24,2,139,24,30,0,0,0,159,13,34,27.7,FRA-Ligue 1,2022,misc
GLP,DF,24,1998,11.5,3,0,0,18,14,0,16,21,8,0,0,0,65,13,12,52.0,FRA-Ligue 1,2022,misc
KVX,"FW,MF",27,1995,11.1,0,0,0,7,12,3,50,2,3,1,0,0,58,4,8,33.3,FRA-Ligue 1,2022,misc
NED,MF,24,1998,27.6,4,0,0,43,33,0,4,46,41,0,0,0,235,32,35,47.8,FRA-Ligue 1,2022,misc
FRA,DF,20,2002,11.8,3,1,0,10,9,1,13,20,16,0,0,0,77,12,8,60.0,FRA-Ligue 1,2022,misc
FRA,DF,19,2003,7.6,1,0,0,7,7,1,0,5,9,0,0,0,38,9,12,42.9,FRA-Ligue 1,2022,misc
SEN,MF,20,2002,15.3,6,2,1,31,25,0,6,22,24,1,0,0,128,15,7,68.2,FRA-Ligue 1,2022,misc
MLI,FW,20,2001,1.0,0,0,0,3,1,0,0,0,0,0,0,0,3,3,6,33.3,FRA-Ligue 1,2022,misc
CIV,DF,25,1997,26.5,5,3,0,29,6,0,2,32,49,0,1,1,248,60,36,62.5,FRA-Ligue 1,2022,misc
SEN,DF,18,2004,0.4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,FRA-Ligue 1,2022,misc
USA,FW,21,2001,33.3,5,0,0,38,54,29,23,3,5,3,0,0,86,14,57,19.7,FRA-Ligue 1,2022,misc
GUI,DF,18,2003,1.5,1,0,0,3,2,0,7,5,3,0,0,0,10,1,2,33.3,FRA-Ligue 1,2022,misc
SWE,MF,22,1999,17.0,8,1,1,33,29,0,7,18,25,0,0,0,101,13,17,43.3,FRA-Ligue 1,2022,misc
JPN,FW,29,1993,32.4,3,1,0,20,43,31,198,8,20,0,0,0,131,29,26,52.7,FRA-Ligue 1,2022,misc
NED,"FW,MF",24,1998,2.4,0,0,0,5,4,0,6,1,3,0,0,0,9,2,8,20.0,FRA-Ligue 1,2022,misc
MLI,MF,19,2003,12.8,0,0,0,15,9,0,9,13,16,0,0,0,83,7,22,24.1,FRA-Ligue 1,2022,misc
FRA,FW,16,2005,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,FRA-Ligue 1,2022,misc
ZIM,MF,26,1996,30.0,6,0,0,64,38,2,23,26,27,1,0,0,157,58,49,54.2,FRA-Ligue 1,2022,misc
FRA,"MF,FW",18,2003,1.2,2,0,0,5,0,0,0,3,3,0,0,0,11,6,5,54.5,FRA-Ligue 1,2022,misc
BEL,DF,22,1999,11.6,4,0,0,19,6,0,27,14,16,0,1,0,74,14,16,46.7,FRA-Ligue 1,2022,misc
NED,"FW,DF",22,1999,10.1,1,0,0,10,7,3,59,6,8,1,1,0,56,5,8,38.5,FRA-Ligue 1,2022,misc
AUS,"FW,MF",18,2004,0.3,0,0,0,1,0,1,0,0,0,0,0,0,1,1,4,20.0,FRA-Ligue 1,2022,misc
COM,"MF,FW",23,1999,2.6,0,0,0,5,1,1,4,2,3,0,0,0,17,1,1,50.0,FRA-Ligue 1,2022,misc
COD,"FW,MF",20,2002,0.7,0,0,0,0,7,0,2,0,1,0,0,0,7,0,2,0.0,FRA-Ligue 1,2022,misc
NOR,"FW,MF",21,2001,2.2,1,0,0,6,9,1,0,0,4,0,0,0,12,4,12,25.0,FRA-Ligue 1,2022,misc
AUT,GK,25,1997,7.0,1,0,0,0,2,0,0,0,0,0,0,0,8,0,0,,FRA-Ligue 1,2022,misc
FRA,FW,23,1999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,FRA-Ligue 1,2022,misc
FRA,MF,17,2004,0.0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,FRA-Ligue 1,2022,misc
BEL,DF,24,1998,19.5,2,0,0,25,9,3,48,20,17,0,0,0,104,31,7,81.6,FRA-Ligue 1,2022,misc
BEL,DF,27,1994,22.0,0,0,0,27,22,3,57,33,22,0,0,0,148,12,13,48.0,FRA-Ligue 1,2022,misc
FRA,MF,16,2005,1.9,0,0,0,7,8,2,1,0,3,0,0,0,10,3,0,100.0,FRA-Ligue 1,2022,misc
BEL,DF,24,1998,3.0,2,0,0,2,3,0,0,7,1,0,0,1,15,4,6,40.0,FRA-Ligue 1,2022,misc
FRA,GK,22,1999,31.0,2,0,0,0,10,0,0,1,0,0,0,0,49,13,1,92.9,FRA-Ligue 1,2022,misc
MAR,DF,34,1987,37.0,6,0,0,49,28,2,5,64,50,0,0,0,263,93,51,64.6,FRA-Ligue 1,2022,misc
FRA,DF,20,2001,21.7,1,0,0,20,25,3,35,22,32,0,0,0,126,34,26,56.7,FRA-Ligue 1,2022,misc
GAB,FW,20,2002,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2022,misc
ALG,"FW,MF",22,2000,28.0,4,0,0,39,18,8,10,12,25,0,0,0,97,29,49,37.2,FRA-Ligue 1,2022,misc
FRA,FW,20,2002,20.5,0,0,0,15,24,7,14,2,8,0,0,0,53,13,66,16.5,FRA-Ligue 1,2022,misc
BEL,DF,22,2000,34.7,5,0,0,24,13,0,1,30,19,0,1,1,182,70,38,64.8,FRA-Ligue 1,2022,misc
FRA,MF,27,1995,20.1,2,0,0,23,20,1,7,21,22,0,0,0,173,60,40,60.0,FRA-Ligue 1,2022,misc
FRA,"MF,FW",28,1994,34.1,6,1,1,35,14,2,231,31,29,0,0,0,176,10,32,23.8,FRA-Ligue 1,2022,misc
NOR,DF,27,1994,13.4,3,1,0,20,16,2,18,23,15,0,0,0,71,12,16,42.9,FRA-Ligue 1,2022,misc
CMR,DF,20,2001,11.2,4,0,0,17,10,0,1,6,7,1,0,0,34,21,12,63.6,FRA-Ligue 1,2022,misc
ENG,DF,21,2000,6.4,0,0,0,7,9,0,4,4,6,0,0,0,35,4,1,80.0,FRA-Ligue 1,2022,misc
TUR,GK,19,2002,4.5,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,100.0,FRA-Ligue 1,2022,misc
FRA,"MF,FW",17,2005,12.4,5,0,0,37,28,4,30,13,18,0,0,0,64,10,13,43.5,FRA-Ligue 1,2022,misc
FRA,MF,29,1993,18.7,2,0,0,25,29,0,7,20,15,0,0,0,128,7,10,41.2,FRA-Ligue 1,2022,misc
FRA,FW,28,1994,2.8,0,0,0,0,1,0,3,0,1,0,0,0,7,6,9,40.0,FRA-Ligue 1,2022,misc
CIV,"FW,MF",19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,FRA-Ligue 1,2022,misc
MLI,DF,30,1992,28.1,5,0,0,33,6,3,63,38,32,0,2,0,155,33,34,49.3,FRA-Ligue 1,2022,misc
MAR,"FW,MF",20,2001,2.5,0,0,0,2,1,2,8,2,1,0,0,0,18,2,4,33.3,FRA-Ligue 1,2022,misc
FRA,DF,17,2005,5.6,1,0,0,6,1,0,3,6,7,0,0,0,28,7,2,77.8,FRA-Ligue 1,2022,misc
BEL,"MF,FW",20,2002,14.3,0,0,0,16,36,0,24,5,16,0,0,0,89,3,10,23.1,FRA-Ligue 1,2022,misc
WAL,DF,24,1997,15.7,2,1,0,11,18,0,1,9,7,0,0,0,76,44,30,59.5,FRA-Ligue 1,2022,misc
GHA,"FW,MF",20,2002,3.6,1,0,0,5,6,1,10,4,3,0,0,0,29,4,5,44.4,FRA-Ligue 1,2022,misc
CMR,"FW,MF",29,1992,10.8,0,0,0,7,8,8,6,9,1,0,0,0,28,18,26,40.9,FRA-Ligue 1,2022,misc
FRA,MF,18,2004,14.8,3,1,0,29,12,0,2,21,19,0,0,0,71,16,7,69.6,FRA-Ligue 1,2022,misc
TOG,DF,22,2000,2.9,3,0,0,4,4,0,4,2,2,0,0,0,19,8,4,66.7,FRA-Ligue 1,2022,misc
CRO,"MF,FW",24,1998,18.5,3,0,0,48,30,3,67,21,23,1,0,0,143,7,8,46.7,FRA-Ligue 1,2022,misc
FRA,DF,22,2000,1.0,1,0,0,3,1,0,0,1,1,0,0,0,4,2,2,50.0,FRA-Ligue 1,2022,misc
FRA,"FW,MF",25,1997,14.7,0,0,0,12,24,6,13,14,11,0,0,0,58,63,37,63.0,FRA-Ligue 1,2022,misc
FRA,"FW,MF",19,2003,1.2,0,0,0,3,5,1,2,2,1,1,0,0,2,1,4,20.0,FRA-Ligue 1,2022,misc
GUI,MF,26,1996,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,FRA-Ligue 1,2022,misc
FRA,GK,37,1985,33.5,1,0,0,2,3,0,0,0,0,0,2,0,55,6,1,85.7,FRA-Ligue 1,2022,misc
COM,DF,22,2000,15.1,2,1,0,8,6,3,0,17,11,0,0,0,69,37,19,66.1,FRA-Ligue 1,2022,misc
POR,MF,27,1994,6.1,1,0,0,13,11,0,0,6,3,0,0,0,38,8,15,34.8,FRA-Ligue 1,2022,misc
FRA,MF,28,1993,10.4,2,0,0,16,20,4,8,3,9,0,0,0,80,7,6,53.8,FRA-Ligue 1,2022,misc
GHA,DF,27,1994,29.7,8,1,0,39,26,2,6,66,36,0,0,0,162,92,35,72.4,FRA-Ligue 1,2022,misc
FRA,"DF,MF",23,1998,10.6,3,0,0,14,6,1,35,17,20,0,0,0,51,3,5,37.5,FRA-Ligue 1,2022,misc
HAI,"DF,MF",19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,FRA-Ligue 1,2022,misc
FRA,"DF,MF",34,1988,17.1,4,0,0,16,15,3,119,16,29,0,0,0,121,18,15,54.5,FRA-Ligue 1,2022,misc
UKR,DF,27,1995,9.7,2,0,0,10,17,2,19,8,10,0,1,0,35,9,5,64.3,FRA-Ligue 1,2022,misc
FRA,DF,18,2003,0.8,0,0,0,2,0,0,1,2,0,0,0,0,0,1,1,50.0,FRA-Ligue 1,2022,misc
FRA,DF,27,1994,16.2,3,0,0,28,19,0,55,43,29,0,1,0,109,28,23,54.9,FRA-Ligue 1,2022,misc
FRA,DF,25,1997,17.5,4,1,0,37,3,0,1,10,20,0,2,0,108,37,20,64.9,FRA-Ligue 1,2022,misc
SEN,FW,27,1995,32.0,4,1,1,37,64,19,7,12,10,1,0,0,76,135,158,46.1,FRA-Ligue 1,2022,misc
SEN,"MF,FW",18,2004,18.1,4,0,0,23,22,0,48,11,16,1,0,0,99,12,25,32.4,FRA-Ligue 1,2022,misc
MLI,MF,24,1997,14.6,1,0,0,41,15,2,10,10,22,0,1,0,121,30,23,56.6,FRA-Ligue 1,2022,misc
FRA,"DF,MF",19,2003,25.5,5,0,0,30,27,0,11,27,24,0,0,0,148,29,37,43.9,FRA-Ligue 1,2022,misc
CIV,MF,28,1994,14.4,4,1,0,39,23,1,5,24,20,0,0,0,91,26,18,59.1,FRA-Ligue 1,2022,misc
FRA,"MF,FW",24,1998,26.9,5,0,0,36,73,1,123,26,25,3,1,0,157,20,30,40.0,FRA-Ligue 1,2022,misc
POL,DF,24,1998,0.5,0,0,0,0,0,0,3,1,0,0,0,0,5,0,0,,FRA-Ligue 1,2022,misc
FRA,FW,35,1987,23.3,1,1,0,15,15,4,19,9,10,1,0,0,83,12,27,30.8,FRA-Ligue 1,2022,misc
RSA,"FW,MF",26,1996,4.8,0,0,0,12,12,0,4,0,0,0,0,0,11,10,24,29.4,FRA-Ligue 1,2022,misc
FRA,DF,23,1998,19.6,4,0,0,23,19,0,8,36,27,0,1,0,112,36,19,65.5,FRA-Ligue 1,2022,misc
FRA,FW,28,1994,8.6,1,0,0,14,8,1,0,2,4,0,0,0,21,50,33,60.2,FRA-Ligue 1,2022,misc
TOG,DF,21,2001,0.1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,50.0,FRA-Ligue 1,2022,misc
BEL,GK,30,1992,38.0,2,0,0,0,3,0,0,4,3,0,0,0,29,9,0,100.0,FRA-Ligue 1,2022,misc
FRA,DF,32,1989,22.4,6,1,1,31,9,0,11,37,24,0,2,0,144,59,29,67.0,FRA-Ligue 1,2022,misc
FRA,MF,27,1994,15.8,1,0,0,21,34,0,35,22,25,0,0,0,104,14,13,51.9,FRA-Ligue 1,2022,misc
FRA,"MF,FW",20,2001,1.1,0,0,0,1,3,0,4,1,2,0,0,0,15,3,0,100.0,FRA-Ligue 1,2022,misc
FRA,DF,24,1998,7.3,3,0,0,12,8,2,19,9,18,0,0,0,41,8,7,53.3,FRA-Ligue 1,2022,misc
BIH,MF,28,1993,18.1,3,1,0,16,19,1,29,25,12,0,0,0,152,16,7,69.6,FRA-Ligue 1,2022,misc
FRA,"DF,MF",30,1992,11.9,3,0,0,15,12,0,66,16,14,0,2,0,53,11,11,50.0,FRA-Ligue 1,2022,misc
JPN,"FW,MF",20,2001,0.4,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,100.0,FRA-Ligue 1,2022,misc
JPN,FW,26,1995,12.0,0,0,0,15,15,3,5,2,6,0,0,0,35,37,38,49.3,FRA-Ligue 1,2022,misc
FRA,DF,21,2001,36.8,4,1,1,21,17,1,0,56,37,0,0,1,213,86,64,57.3,FRA-Ligue 1,2022,misc
NED,MF,27,1995,32.1,6,0,0,33,19,2,282,10,36,0,0,0,182,6,12,33.3,FRA-Ligue 1,2022,misc
BEL,MF,31,1991,20.1,5,0,0,40,37,1,19,14,23,0,1,0,86,8,16,33.3,FRA-Ligue 1,2022,misc
FRA,DF,17,2005,1.1,1,0,0,2,2,0,1,3,0,0,1,0,3,1,1,50.0,FRA-Ligue 1,2022,misc
AUS,MF,23,1999,7.3,3,0,0,9,4,3,16,8,13,0,0,0,48,5,16,23.8,FRA-Ligue 1,2022,misc
ALG,"FW,MF",19,2002,26.0,2,0,0,34,21,8,57,19,18,0,0,0,109,30,50,37.5,FRA-Ligue 1,2022,misc
CHI,DF,24,1997,14.0,1,0,0,18,11,1,14,22,22,0,1,0,104,9,9,50.0,FRA-Ligue 1,2022,misc
GUI,DF,28,1994,15.2,3,0,0,24,18,1,41,38,15,0,0,0,120,12,16,42.9,FRA-Ligue 1,2022,misc
CMR,DF,18,2004,4.0,1,0,0,2,5,0,6,5,2,0,0,0,26,3,8,27.3,FRA-Ligue 1,2022,misc
CPV,DF,21,2001,4.6,0,0,0,2,4,0,0,4,4,0,0,1,24,5,3,62.5,FRA-Ligue 1,2022,misc
FRA,GK,29,1993,38.0,2,0,0,1,4,0,0,0,0,0,1,0,27,9,0,100.0,FRA-Ligue 1,2022,misc
DEN,DF,27,1995,25.1,5,1,1,28,32,6,42,36,38,0,0,0,165,23,9,71.9,FRA-Ligue 1,2022,misc
MLI,DF,21,2000,13.6,0,0,0,19,17,1,13,19,9,0,1,0,69,16,13,55.2,FRA-Ligue 1,2022,misc
FIN,MF,20,2002,0.3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.0,FRA-Ligue 1,2022,misc
CMR,FW,22,2000,1.0,0,0,0,0,0,0,1,2,2,0,0,0,6,1,0,100.0,FRA-Ligue 1,2022,misc
SWE,"DF,MF",20,2001,1.6,0,0,0,3,6,0,6,1,1,0,0,0,8,1,2,33.3,FRA-Ligue 1,2022,misc
BRA,"FW,MF",26,1995,20.6,2,0,0,28,33,2,52,21,36,0,0,0,116,10,13,43.5,FRA-Ligue 1,2022,misc
DEN,DF,25,1997,33.3,7,1,1,30,28,1,0,50,21,0,1,1,188,116,41,73.9,FRA-Ligue 1,2022,misc
WAL,FW,27,1994,0.7,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,100.0,FRA-Ligue 1,2022,misc
BIH,FW,21,2000,1.2,1,0,0,2,1,1,1,0,0,0,0,0,3,0,2,0.0,FRA-Ligue 1,2022,misc
NED,MF,26,1996,34.7,6,0,0,55,50,0,21,53,67,1,1,0,336,20,20,50.0,FRA-Ligue 1,2022,misc
GRE,MF,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2022,misc
NED,FW,21,2000,26.1,4,0,0,35,19,22,18,3,6,0,0,0,41,56,68,45.2,FRA-Ligue 1,2022,misc
SRB,"FW,MF",24,1998,4.9,0,0,0,5,8,0,5,7,7,1,0,0,25,3,12,20.0,FRA-Ligue 1,2022,misc
SUI,MF,26,1995,7.4,3,0,0,19,8,0,25,4,11,0,0,0,50,9,9,50.0,FRA-Ligue 1,2022,misc
NOR,DF,21,2000,7.4,1,0,0,7,7,0,6,8,9,0,0,0,47,3,6,33.3,FRA-Ligue 1,2022,misc
MAR,"FW,MF",21,2001,0.7,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,,FRA-Ligue 1,2022,misc
MAR,"FW,MF",22,2000,27.5,4,0,0,41,46,20,29,22,23,0,0,0,130,12,31,27.9,FRA-Ligue 1,2022,misc
POR,DF,24,1998,14.6,0,0,0,12,12,4,37,6,17,0,2,0,71,16,7,69.6,FRA-Ligue 1,2022,misc
FRA,DF,36,1985,17.7,2,0,0,10,14,1,5,25,14,0,1,0,93,29,16,64.4,FRA-Ligue 1,2022,misc
FRA,"FW,MF",18,2003,0.8,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,66.7,FRA-Ligue 1,2022,misc
SWE,FW,18,2004,0.2,0,0,0,1,1,0,0,1,1,0,0,0,2,0,3,0.0,FRA-Ligue 1,2022,misc
DEN,"DF,FW",23,1999,18.1,2,0,0,11,7,2,67,17,6,0,0,0,76,3,16,15.8,FRA-Ligue 1,2022,misc
CRO,MF,22,2000,0.3,0,0,0,0,0,0,2,1,1,0,0,0,7,0,0,,FRA-Ligue 1,2022,misc
FRA,MF,17,2004,0.2,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,100.0,FRA-Ligue 1,2022,misc
USA,DF,25,1997,35.5,5,0,0,29,12,1,2,26,27,0,1,1,178,56,32,63.6,FRA-Ligue 1,2022,misc
FRA,MF,30,1992,11.2,2,0,0,11,20,0,43,23,20,0,0,0,87,7,8,46.7,FRA-Ligue 1,2022,misc
FRA,GK,29,1993,29.6,3,1,0,2,5,0,0,2,2,0,1,0,33,14,0,100.0,FRA-Ligue 1,2022,misc
CAN,"FW,MF",23,1998,9.9,0,0,0,13,10,4,0,2,2,0,0,0,15,9,41,18.0,FRA-Ligue 1,2022,misc
ECU,DF,21,2000,18.0,3,0,0,29,18,1,3,33,20,0,0,0,75,47,25,65.3,FRA-Ligue 1,2022,misc
FRA,MF,24,1998,2.6,0,0,0,2,5,0,0,2,2,0,0,0,14,3,4,42.9,FRA-Ligue 1,2022,misc
CMR,MF,21,2001,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,FRA-Ligue 1,2022,misc
FRA,"MF,FW",17,2004,2.4,0,0,0,1,2,3,6,1,1,0,0,0,5,0,3,0.0,FRA-Ligue 1,2022,misc
FRA,MF,20,2002,12.2,5,0,0,30,8,1,9,27,25,0,0,0,84,31,18,63.3,FRA-Ligue 1,2022,misc
GNB,FW,26,1995,29.6,6,2,1,38,46,22,13,10,21,2,0,0,100,43,76,36.1,FRA-Ligue 1,2022,misc
COL,"MF,DF",25,1996,0.1,0,0,0,1,1,0,0,0,2,0,0,0,1,1,1,50.0,FRA-Ligue 1,2022,misc
POL,GK,25,1997,8.3,1,0,0,1,2,0,0,0,0,0,0,0,8,1,0,100.0,FRA-Ligue 1,2022,misc
FRA,DF,18,2003,0.8,0,0,0,1,1,0,2,1,0,0,0,0,1,0,1,0.0,FRA-Ligue 1,2022,misc
MTN,"DF,MF",22,2000,6.3,1,1,0,14,10,2,30,8,6,0,0,0,33,5,7,41.7,FRA-Ligue 1,2022,misc
FRA,"FW,MF",29,1993,14.7,4,0,0,25,25,6,21,7,23,0,0,0,54,56,78,41.8,FRA-Ligue 1,2022,misc
MLI,MF,25,1996,29.6,9,0,0,52,48,0,5,49,27,0,0,0,229,21,21,50.0,FRA-Ligue 1,2022,misc
POR,"MF,FW",26,1995,26.1,2,0,0,19,32,1,109,9,12,0,0,0,113,19,26,42.2,FRA-Ligue 1,2022,misc
FRA,DF,18,2004,0.7,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,,FRA-Ligue 1,2022,misc
FRA,DF,19,2003,5.7,0,0,0,5,1,0,1,2,7,0,1,0,32,7,7,50.0,FRA-Ligue 1,2022,misc
FRA,"DF,MF",20,2002,23.9,1,0,0,8,34,2,37,23,14,1,0,0,143,7,20,25.9,FRA-Ligue 1,2022,misc
CMR,MF,31,1991,1.1,0,0,0,1,1,0,5,0,1,0,0,0,10,1,3,25.0,FRA-Ligue 1,2022,misc
FRA,"MF,FW",17,2004,19.6,0,0,0,9,16,2,34,15,14,0,0,0,74,7,21,25.0,FRA-Ligue 1,2022,misc
FRA,MF,31,1991,27.0,3,0,0,31,12,2,29,41,50,0,0,0,139,16,13,55.2,FRA-Ligue 1,2022,misc
ALG,"DF,MF",21,2001,20.0,1,0,0,14,31,3,50,26,13,0,0,1,123,20,14,58.8,FRA-Ligue 1,2022,misc
GUF,DF,29,1992,29.4,5,1,0,30,28,0,7,39,29,1,2,0,181,54,32,62.8,FRA-Ligue 1,2022,misc
