league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_defense,pos_defense,age_defense,born_defense,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession
FRA-Ligue 1,2024,Reims,Amadou Koné,MLI,MF,19-332,2005.0,18,11,876,9.7,0,0,0,0,0,0,2,1,0.5,0.5,0.2,0.7,15,51,8,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,standard,MLI,MF,19-332,2005.0,9.7,36,25,23,13,0,17,24,70.8,7,12,2,10,16,52,24,1,defense,MLI,MF,19-332,2005.0,9.7,0,11,2,18.2,1.13,0.21,0.0,0.0,25.4,0,0,0,0.5,0.5,0.04,-0.5,-0.5,shooting,MLI,MF,19-332,2005.0,9.7,371,423,87.7,6552,1741,157,178,88.2,169,183,92.3,33,45,73.3,0,0.2,0.3,-0.2,5,37,5,0,51,passing,MLI,MF,19-332,2005.0,9.7,2,1,0,14,39,0,1,16,25,0,1,0,56,9,18,33.3,misc,MLI,MF,19-332,2005.0,9.7,555,43,169,319,78,3,555,19,12,63.2,5,26.3,337,2148,1031,15,10,0,13,9,371,8,possession
FRA-Ligue 1,2024,Marseille,Amar Dedić,BIH,DF,22-236,2002.0,8,2,256,2.8,0,1,1,0,0,0,0,0,0.9,0.9,0.9,1.7,20,13,37,0.0,0.35,0.35,0.0,0.35,0.3,0.31,0.61,0.3,0.61,standard,BIH,DF,22-236,2002.0,2.8,3,2,2,0,1,1,8,12.5,7,0,0,0,3,6,8,1,defense,BIH,DF,22-236,2002.0,2.8,0,5,2,40.0,1.76,0.7,0.0,0.0,17.4,0,0,0,0.9,0.9,0.17,-0.9,-0.9,shooting,BIH,DF,22-236,2002.0,2.8,156,182,85.7,2221,416,92,98,93.9,57,67,85.1,4,6,66.7,1,0.9,0.7,0.1,4,5,1,0,13,passing,BIH,DF,22-236,2002.0,2.8,0,0,0,6,2,0,4,3,2,0,0,0,16,5,5,50.0,misc,BIH,DF,22-236,2002.0,2.8,229,5,32,82,118,14,229,15,6,40.0,9,60.0,147,1107,651,20,11,4,6,8,154,37,possession
FRA-Ligue 1,2024,Nice,Amidou Doumbouya,FRA,DF,17-249,2007.0,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,DF,17-249,2007.0,0.5,1,1,0,0,1,1,1,100.0,0,3,1,2,1,2,1,0,defense,FRA,DF,17-249,2007.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,DF,17-249,2007.0,0.5,19,25,76.0,252,66,13,14,92.9,6,9,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,passing,FRA,DF,17-249,2007.0,0.5,0,0,0,0,0,0,2,1,1,0,0,0,6,0,0,,misc,FRA,DF,17-249,2007.0,0.5,31,2,13,13,5,0,31,1,1,100.0,0,0.0,17,87,36,1,0,0,0,1,19,0,possession
FRA-Ligue 1,2024,Marseille,Amine Gouiri,ALG,"FW,MF",25-054,2000.0,8,7,625,6.9,4,3,7,4,0,0,0,0,4.6,4.6,2.9,7.5,13,16,71,0.58,0.43,1.01,0.58,1.01,0.67,0.41,1.08,0.67,1.08,standard,ALG,"FW,MF",25-054,2000.0,6.9,5,5,0,1,4,2,2,100.0,0,5,0,5,0,5,1,0,defense,ALG,"FW,MF",25-054,2000.0,6.9,4,35,15,42.9,5.04,2.16,0.11,0.27,15.7,0,0,0,4.6,4.6,0.13,-0.6,-0.6,shooting,ALG,"FW,MF",25-054,2000.0,6.9,194,239,81.2,2731,632,120,130,92.3,40,50,80.0,16,34,47.1,3,2.9,2.1,0.1,20,4,7,0,16,passing,ALG,"FW,MF",25-054,2000.0,6.9,0,0,0,5,3,4,38,0,5,0,0,0,13,2,10,16.7,misc,ALG,"FW,MF",25-054,2000.0,6.9,319,3,9,95,218,60,319,12,4,33.3,8,66.7,169,702,352,13,8,8,13,10,229,71,possession
FRA-Ligue 1,2024,Rennes,Amine Gouiri,ALG,"MF,FW",25-054,2000.0,19,11,1037,11.5,3,2,5,3,0,0,2,0,3.5,3.5,0.4,3.9,22,46,63,0.26,0.17,0.43,0.26,0.43,0.3,0.03,0.34,0.3,0.34,standard,ALG,"MF,FW",25-054,2000.0,11.5,9,6,4,4,1,2,8,25.0,6,8,0,8,2,11,5,0,defense,ALG,"MF,FW",25-054,2000.0,11.5,3,31,16,51.6,2.69,1.39,0.1,0.19,16.4,0,0,0,3.5,3.5,0.11,-0.5,-0.5,shooting,ALG,"MF,FW",25-054,2000.0,11.5,277,354,78.2,3878,899,164,188,87.2,75,96,78.1,17,28,60.7,2,0.4,0.8,1.6,8,21,9,0,46,passing,ALG,"MF,FW",25-054,2000.0,11.5,2,0,0,18,12,4,12,2,6,0,0,0,40,8,15,34.8,misc,ALG,"MF,FW",25-054,2000.0,11.5,474,5,43,220,217,47,474,33,15,45.5,16,48.5,266,1398,692,22,9,11,20,21,354,63,possession
FRA-Ligue 1,2024,Marseille,Amine Harit,MAR,MF,27-297,1997.0,9,8,472,5.2,2,3,5,2,0,0,0,1,0.7,0.7,1.3,2.0,12,33,21,0.38,0.57,0.95,0.38,0.95,0.14,0.25,0.39,0.14,0.39,standard,MAR,MF,27-297,1997.0,5.2,7,6,0,5,2,1,2,50.0,1,6,0,6,3,10,1,1,defense,MAR,MF,27-297,1997.0,5.2,2,5,3,60.0,0.95,0.57,0.4,0.67,18.5,0,0,0,0.7,0.7,0.14,1.3,1.3,shooting,MAR,MF,27-297,1997.0,5.2,188,225,83.6,2667,787,110,118,93.2,67,75,89.3,6,14,42.9,3,1.3,0.9,1.7,16,18,6,0,33,passing,MAR,MF,27-297,1997.0,5.2,0,1,0,5,12,0,6,3,6,1,0,0,20,1,4,20.0,misc,MAR,MF,27-297,1997.0,5.2,273,1,25,144,106,14,273,17,8,47.1,7,41.2,191,1004,508,12,14,3,12,12,223,21,possession
FRA-Ligue 1,2024,Reims,Amine Salama,FRA,FW,24-267,2000.0,17,2,373,4.1,0,0,0,0,0,0,0,0,0.7,0.7,0.3,1.0,12,9,28,0.0,0.0,0.0,0.0,0.0,0.17,0.08,0.25,0.17,0.25,standard,FRA,FW,24-267,2000.0,4.1,3,2,0,2,1,0,3,0.0,3,2,1,1,1,4,0,0,defense,FRA,FW,24-267,2000.0,4.1,0,9,3,33.3,2.17,0.72,0.0,0.0,16.3,1,0,0,0.7,0.7,0.08,-0.7,-0.7,shooting,FRA,FW,24-267,2000.0,4.1,62,82,75.6,976,197,34,40,85.0,18,24,75.0,7,7,100.0,0,0.3,0.2,-0.3,5,5,2,0,9,passing,FRA,FW,24-267,2000.0,4.1,0,0,0,2,1,5,4,1,2,0,0,0,11,2,3,40.0,misc,FRA,FW,24-267,2000.0,4.1,132,1,9,56,73,22,132,17,7,41.2,10,58.8,81,639,252,12,9,5,18,9,96,28,possession
FRA-Ligue 1,2024,Lens,Anass Zaroury,MAR,"FW,MF",24-155,2000.0,22,12,1005,11.2,0,1,1,0,0,0,2,1,1.1,1.1,2.1,3.2,34,42,79,0.0,0.09,0.09,0.0,0.09,0.1,0.18,0.28,0.1,0.28,standard,MAR,"FW,MF",24-155,2000.0,11.2,16,14,4,9,3,7,19,36.8,12,7,0,7,4,20,10,0,defense,MAR,"FW,MF",24-155,2000.0,11.2,0,20,6,30.0,1.79,0.54,0.0,0.0,21.0,0,0,0,1.1,1.1,0.05,-1.1,-1.1,shooting,MAR,"FW,MF",24-155,2000.0,11.2,328,495,66.3,5300,1679,178,227,78.4,114,157,72.6,26,70,37.1,1,2.1,2.2,-1.1,25,29,24,8,42,passing,MAR,"FW,MF",24-155,2000.0,11.2,2,1,1,7,19,2,82,4,14,1,0,0,44,2,4,33.3,misc,MAR,"FW,MF",24-155,2000.0,11.2,600,8,67,265,274,17,600,28,11,39.3,17,60.7,371,2061,937,34,26,4,19,10,443,79,possession
FRA-Ligue 1,2024,Strasbourg,Andrew Omobamidele,IRL,DF,22-292,2002.0,5,3,245,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,IRL,DF,22-292,2002.0,2.7,4,3,2,2,0,1,3,33.3,2,4,3,1,3,7,21,0,defense,IRL,DF,22-292,2002.0,2.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,IRL,DF,22-292,2002.0,2.7,191,203,94.1,3553,1344,60,63,95.2,118,124,95.2,13,16,81.3,0,0.0,0.0,0.0,0,4,0,0,4,passing,IRL,DF,22-292,2002.0,2.7,0,0,0,4,3,0,0,3,3,0,0,0,11,5,3,62.5,misc,IRL,DF,22-292,2002.0,2.7,237,39,134,102,1,0,237,2,1,50.0,0,0.0,147,779,461,0,0,0,1,0,165,0,possession
FRA-Ligue 1,2024,Strasbourg,Andrey Santos,BRA,MF,20-343,2004.0,26,26,2315,25.7,9,1,10,9,0,0,7,0,4.3,4.3,2.7,7.0,25,121,21,0.35,0.04,0.39,0.35,0.39,0.17,0.1,0.27,0.17,0.27,standard,BRA,MF,20-343,2004.0,25.7,91,62,41,41,9,39,68,57.4,29,38,12,26,23,114,59,1,defense,BRA,MF,20-343,2004.0,25.7,9,35,14,40.0,1.36,0.54,0.26,0.64,16.3,0,0,0,4.3,4.3,0.12,4.7,4.7,shooting,BRA,MF,20-343,2004.0,25.7,1093,1247,87.7,18160,6223,499,552,90.4,520,573,90.8,62,76,81.6,1,2.7,1.6,-1.7,22,103,10,0,121,passing,BRA,MF,20-343,2004.0,25.7,7,0,0,24,53,0,0,23,62,1,1,0,158,27,19,58.7,misc,BRA,MF,20-343,2004.0,25.7,1582,93,531,910,160,26,1582,33,15,45.5,13,39.4,819,3353,1946,25,11,2,39,9,977,21,possession
FRA-Ligue 1,2024,Le Havre,André Ayew,GHA,FW,35-115,1989.0,21,12,1145,12.7,4,1,5,4,0,0,2,0,3.9,3.9,0.1,4.0,4,16,32,0.31,0.08,0.39,0.31,0.39,0.31,0.01,0.31,0.31,0.31,standard,GHA,FW,35-115,1989.0,12.7,15,9,3,6,6,7,11,63.6,4,8,2,6,2,17,19,1,defense,GHA,FW,35-115,1989.0,12.7,4,17,7,41.2,1.34,0.55,0.24,0.57,11.1,2,0,0,3.9,3.9,0.24,0.1,0.1,shooting,GHA,FW,35-115,1989.0,12.7,147,197,74.6,1735,199,96,116,82.8,38,48,79.2,0,4,0.0,1,0.1,0.1,0.9,4,3,2,0,16,passing,GHA,FW,35-115,1989.0,12.7,2,0,0,13,26,4,6,2,9,0,0,0,21,28,52,35.0,misc,GHA,FW,35-115,1989.0,12.7,316,19,42,169,112,30,316,11,3,27.3,7,63.6,134,509,146,4,3,3,22,23,190,32,possession
FRA-Ligue 1,2024,Lille,André Gomes,POR,MF,31-255,1993.0,17,13,1030,11.4,0,0,0,0,0,0,3,0,0.5,0.5,0.7,1.2,14,82,23,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.11,0.04,0.11,standard,POR,MF,31-255,1993.0,11.4,26,13,9,10,7,10,29,34.5,19,6,1,5,6,32,9,1,defense,POR,MF,31-255,1993.0,11.4,0,10,3,30.0,0.87,0.26,0.0,0.0,24.2,1,0,0,0.5,0.5,0.05,-0.5,-0.5,shooting,POR,MF,31-255,1993.0,11.4,705,786,89.7,11411,2874,359,380,94.5,267,291,91.8,53,75,70.7,0,0.7,1.7,-0.7,10,80,14,0,82,passing,POR,MF,31-255,1993.0,11.4,3,0,0,21,9,0,6,6,13,0,0,0,76,8,6,57.1,misc,POR,MF,31-255,1993.0,11.4,892,25,143,550,203,12,892,21,9,42.9,12,57.1,519,1826,814,14,18,0,20,15,693,23,possession
FRA-Ligue 1,2024,Montpellier,Andy Delort,ALG,FW,33-184,1991.0,8,7,517,5.7,0,0,0,0,0,0,1,0,1.3,1.3,0.9,2.2,4,6,20,0.0,0.0,0.0,0.0,0.0,0.23,0.15,0.38,0.23,0.38,standard,ALG,FW,33-184,1991.0,5.7,4,3,1,2,1,1,2,50.0,1,3,1,2,0,4,3,0,defense,ALG,FW,33-184,1991.0,5.7,0,16,6,37.5,2.79,1.04,0.0,0.0,15.7,0,0,0,1.3,1.3,0.08,-1.3,-1.3,shooting,ALG,FW,33-184,1991.0,5.7,54,110,49.1,650,179,30,51,58.8,14,31,45.2,2,7,28.6,0,0.9,0.5,-0.9,7,5,2,2,6,passing,ALG,FW,33-184,1991.0,5.7,1,0,0,11,9,10,11,0,3,0,0,0,9,27,33,45.0,misc,ALG,FW,33-184,1991.0,5.7,171,4,12,69,91,24,171,5,3,60.0,2,40.0,90,342,172,4,2,2,16,8,130,20,possession
FRA-Ligue 1,2024,Lens,Andy Diouf,FRA,MF,21-329,2003.0,28,21,1775,19.7,1,1,2,1,0,0,2,0,2.3,2.3,1.8,4.1,60,95,64,0.05,0.05,0.1,0.05,0.1,0.11,0.09,0.21,0.11,0.21,standard,FRA,MF,21-329,2003.0,19.7,34,23,9,20,5,13,32,40.6,19,21,1,20,11,45,15,2,defense,FRA,MF,21-329,2003.0,19.7,1,31,4,12.9,1.57,0.2,0.03,0.25,19.5,0,0,0,2.3,2.3,0.07,-1.3,-1.3,shooting,FRA,MF,21-329,2003.0,19.7,666,854,78.0,8985,2333,406,469,86.6,193,236,81.8,31,62,50.0,1,1.8,2.3,-0.8,22,43,25,1,95,passing,FRA,MF,21-329,2003.0,19.7,2,0,0,32,17,1,28,11,23,0,1,0,118,15,24,38.5,misc,FRA,MF,21-329,2003.0,19.7,1088,20,132,582,398,38,1088,67,34,50.7,27,40.3,592,3908,2020,60,61,8,56,27,751,64,possession
FRA-Ligue 1,2024,Reims,Ange Martial Tia,MLI,MF,18-142,2006.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,MLI,MF,18-142,2006.0,0.0,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,defense,MLI,MF,18-142,2006.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,MLI,MF,18-142,2006.0,0.0,4,5,80.0,69,19,3,3,100.0,0,1,0.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,MLI,MF,18-142,2006.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,misc,MLI,MF,18-142,2006.0,0.0,5,0,0,2,3,0,5,0,0,,0,,2,1,1,0,0,0,0,0,4,0,possession
FRA-Ligue 1,2024,Lille,Angel Gomes,ENG,MF,24-223,2000.0,14,10,736,8.2,1,1,2,1,0,1,1,0,1.7,0.9,2.1,3.0,15,49,47,0.12,0.12,0.24,0.12,0.24,0.21,0.26,0.47,0.11,0.37,standard,ENG,MF,24-223,2000.0,8.2,10,6,4,4,2,2,12,16.7,10,0,0,0,0,10,2,0,defense,ENG,MF,24-223,2000.0,8.2,1,8,2,25.0,0.98,0.24,0.13,0.5,21.8,2,0,1,1.7,0.9,0.11,-0.7,0.1,shooting,ENG,MF,24-223,2000.0,8.2,295,364,81.0,4789,1376,142,166,85.5,119,136,87.5,21,33,63.6,1,2.1,1.6,-1.1,14,32,14,3,49,passing,ENG,MF,24-223,2000.0,8.2,1,0,0,4,11,0,10,0,6,1,0,0,20,5,6,45.5,misc,ENG,MF,24-223,2000.0,8.2,410,2,40,224,150,18,409,10,5,50.0,4,40.0,249,1322,668,15,17,3,11,3,330,47,possession
FRA-Ligue 1,2024,Lens,Angelo Fulgini,FRA,"MF,FW",28-234,1996.0,21,11,930,10.3,1,1,2,1,0,0,3,0,2.1,2.1,2.6,4.7,25,62,104,0.1,0.1,0.19,0.1,0.19,0.21,0.25,0.45,0.21,0.45,standard,FRA,"MF,FW",28-234,1996.0,10.3,13,9,6,4,3,6,16,37.5,10,11,1,10,2,15,3,0,defense,FRA,"MF,FW",28-234,1996.0,10.3,1,22,7,31.8,2.13,0.68,0.05,0.14,17.7,2,0,0,2.1,2.1,0.1,-1.1,-1.1,shooting,FRA,"MF,FW",28-234,1996.0,10.3,442,572,77.3,6502,1758,247,285,86.7,134,170,78.8,31,63,49.2,1,2.6,2.5,-1.6,20,28,25,7,62,passing,FRA,"MF,FW",28-234,1996.0,10.3,3,0,0,13,26,2,37,2,9,0,0,0,47,8,13,38.1,misc,FRA,"MF,FW",28-234,1996.0,10.3,712,8,74,313,330,42,712,36,9,25.0,24,66.7,439,2179,1079,25,23,7,26,23,546,104,possession
FRA-Ligue 1,2024,Saint-Étienne,Anthony Briançon,FRA,DF,30-134,1994.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,DF,30-134,1994.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,DF,30-134,1994.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,DF,30-134,1994.0,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,DF,30-134,1994.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc,FRA,DF,30-134,1994.0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,possession
FRA-Ligue 1,2024,Nantes,Anthony Lopes,POR,GK,34-192,1990.0,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,POR,GK,34-192,1990.0,13.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,6,1,defense,POR,GK,34-192,1990.0,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,POR,GK,34-192,1990.0,13.0,247,422,58.5,8046,6154,29,29,100.0,101,102,99.0,117,291,40.2,0,0.0,0.0,0.0,0,4,0,0,0,passing,POR,GK,34-192,1990.0,13.0,1,0,0,0,2,0,0,0,0,0,0,0,7,2,1,66.7,misc,POR,GK,34-192,1990.0,13.0,462,386,457,5,0,0,462,0,0,,0,,247,1432,922,0,0,0,1,0,207,0,possession
FRA-Ligue 1,2024,Rennes,Anthony Rouault,FRA,DF,23-317,2001.0,5,5,432,4.8,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,3,17,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,standard,FRA,DF,23-317,2001.0,4.8,5,3,3,2,0,3,3,100.0,0,7,6,1,3,8,24,0,defense,FRA,DF,23-317,2001.0,4.8,0,4,2,50.0,0.83,0.42,0.0,0.0,11.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting,FRA,DF,23-317,2001.0,4.8,309,345,89.6,5955,2065,90,96,93.8,193,202,95.5,24,40,60.0,0,0.0,0.1,0.0,0,20,1,0,17,passing,FRA,DF,23-317,2001.0,4.8,1,0,0,5,0,0,0,3,3,0,0,0,26,15,7,68.2,misc,FRA,DF,23-317,2001.0,4.8,390,49,159,220,11,6,390,0,0,,0,,254,1252,730,3,1,0,0,2,281,0,possession
FRA-Ligue 1,2024,Le Havre,Antoine Joujou,FRA,"MF,FW",22-030,2003.0,22,9,925,10.3,0,2,2,0,0,0,1,0,0.6,0.6,2.9,3.6,42,18,82,0.0,0.19,0.19,0.0,0.19,0.06,0.29,0.35,0.06,0.35,standard,FRA,"MF,FW",22-030,2003.0,10.3,16,11,10,4,2,9,15,60.0,6,15,3,12,8,24,19,0,defense,FRA,"MF,FW",22-030,2003.0,10.3,0,11,2,18.2,1.07,0.19,0.0,0.0,18.4,0,0,0,0.6,0.6,0.06,-0.6,-0.6,shooting,FRA,"MF,FW",22-030,2003.0,10.3,161,247,65.2,2313,656,91,123,74.0,49,80,61.3,10,19,52.6,2,2.9,2.8,-0.9,14,8,13,8,18,passing,FRA,"MF,FW",22-030,2003.0,10.3,1,0,0,7,7,2,32,8,11,0,0,0,57,3,18,14.3,misc,FRA,"MF,FW",22-030,2003.0,10.3,403,15,80,137,200,39,403,60,29,48.3,30,50.0,240,1996,1001,42,22,17,32,16,242,82,possession
FRA-Ligue 1,2024,Nice,Antoine Mendy,SEN,DF,20-319,2004.0,12,5,546,6.1,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,9,21,12,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.09,0.07,0.09,standard,SEN,DF,20-319,2004.0,6.1,24,17,12,12,0,16,23,69.6,7,7,3,4,5,29,22,0,defense,SEN,DF,20-319,2004.0,6.1,0,4,1,25.0,0.66,0.16,0.0,0.0,9.8,0,0,0,0.4,0.4,0.11,-0.4,-0.4,shooting,SEN,DF,20-319,2004.0,6.1,253,325,77.8,4353,1474,108,120,90.0,119,145,82.1,23,50,46.0,0,0.1,0.2,-0.1,2,19,7,3,21,passing,SEN,DF,20-319,2004.0,6.1,1,0,0,5,7,0,7,5,17,0,0,0,35,9,10,47.4,misc,SEN,DF,20-319,2004.0,6.1,407,32,155,217,40,7,407,12,5,41.7,5,41.7,183,925,497,9,3,0,8,3,229,12,possession
FRA-Ligue 1,2024,Auxerre,Aristide Zossou,CIV,MF,19-301,2005.0,3,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,CIV,MF,19-301,2005.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,CIV,MF,19-301,2005.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,CIV,MF,19-301,2005.0,0.2,16,18,88.9,230,35,7,7,100.0,6,7,85.7,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,2,passing,CIV,MF,19-301,2005.0,0.2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,,misc,CIV,MF,19-301,2005.0,0.2,21,0,1,8,12,0,21,1,0,0.0,1,100.0,14,92,29,1,2,0,0,1,17,3,possession
FRA-Ligue 1,2024,Rennes,Arnaud Kalimuendo,FRA,"FW,MF",23-081,2002.0,27,26,2152,23.9,13,1,14,8,5,7,2,0,11.9,6.7,1.3,7.9,39,64,147,0.54,0.04,0.59,0.33,0.38,0.5,0.05,0.55,0.28,0.33,standard,FRA,"FW,MF",23-081,2002.0,23.9,16,11,5,8,3,6,12,50.0,6,8,2,6,4,20,11,0,defense,FRA,"FW,MF",23-081,2002.0,23.9,13,56,21,37.5,2.34,0.88,0.14,0.38,16.7,1,5,7,11.9,6.7,0.12,1.1,1.3,shooting,FRA,"FW,MF",23-081,2002.0,23.9,391,496,78.8,5899,1100,209,248,84.3,126,149,84.6,28,34,82.4,1,1.3,1.5,-0.3,15,33,13,1,64,passing,FRA,"FW,MF",23-081,2002.0,23.9,2,0,0,26,33,12,12,4,11,1,0,0,52,18,49,26.9,misc,FRA,"FW,MF",23-081,2002.0,23.9,726,11,54,340,340,111,719,50,16,32.0,32,64.0,437,2276,1004,39,26,23,50,48,566,147,possession
FRA-Ligue 1,2024,Montpellier,Arnaud Nordin,FRA,FW,26-298,1998.0,16,14,1166,13.0,4,1,5,3,1,2,2,0,4.1,2.5,0.9,3.4,51,23,111,0.31,0.08,0.39,0.23,0.31,0.32,0.07,0.39,0.19,0.26,standard,FRA,FW,26-298,1998.0,13.0,24,15,6,16,2,11,21,52.4,10,12,0,12,5,29,7,0,defense,FRA,FW,26-298,1998.0,13.0,4,26,11,42.3,2.01,0.85,0.12,0.27,18.2,0,1,2,4.1,2.5,0.1,-0.1,0.5,shooting,FRA,FW,26-298,1998.0,13.0,232,332,69.9,3260,583,148,184,80.4,65,92,70.7,11,22,50.0,1,0.9,1.1,0.1,15,6,12,6,23,passing,FRA,FW,26-298,1998.0,13.0,2,0,0,13,40,1,35,5,15,0,0,0,47,12,19,38.7,misc,FRA,FW,26-298,1998.0,13.0,499,6,63,190,259,49,497,51,23,45.1,23,45.1,323,2372,1247,51,21,22,37,14,359,111,possession
FRA-Ligue 1,2024,Toulouse,Aron Dønnum,NOR,"DF,MF",26-356,1998.0,27,26,2245,24.9,1,2,3,1,0,0,4,0,1.8,1.8,4.0,5.9,84,111,118,0.04,0.08,0.12,0.04,0.12,0.07,0.16,0.23,0.07,0.23,standard,NOR,"DF,MF",26-356,1998.0,24.9,45,26,19,20,6,24,45,53.3,21,26,3,23,25,70,33,1,defense,NOR,"DF,MF",26-356,1998.0,24.9,1,27,4,14.8,1.08,0.16,0.04,0.25,20.0,0,0,0,1.8,1.8,0.07,-0.8,-0.8,shooting,NOR,"DF,MF",26-356,1998.0,24.9,722,1010,71.5,13061,4688,351,404,86.9,269,362,74.3,94,176,53.4,2,4.0,4.7,-2.0,35,60,40,12,111,passing,NOR,"DF,MF",26-356,1998.0,24.9,4,0,0,33,46,0,101,25,26,0,0,0,148,11,16,40.7,misc,NOR,"DF,MF",26-356,1998.0,24.9,1289,49,261,586,467,60,1289,95,44,46.3,43,45.3,714,4870,2849,84,45,21,37,31,748,118,possession
