league,season,team,player,nation,pos,age,born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type
FRA-Ligue 1,2024,Angers,Bamba Dieng,SEN,FW,25-019,2000.0,5.9,157,3,14,58,86,24,156,14,2,14.3,11,78.6,96,419,194,6,5,3,11,10,135,35,possession
FRA-Ligue 1,2024,Angers,Carlens Arcus,HAI,DF,28-287,1996.0,18.8,1053,67,363,478,221,9,1053,16,8,50.0,8,50.0,477,2289,1147,34,17,1,12,13,578,63,possession
FRA-Ligue 1,2024,Angers,Cédric Hountondji,BEN,DF,31-082,1994.0,3.0,127,20,65,58,4,1,127,0,0,,0,,48,201,63,0,0,0,2,0,64,0,possession
FRA-Ligue 1,2024,Angers,Emmanuel Biumla,FRA,DF,19-338,2005.0,14.6,651,117,401,238,16,8,651,12,7,58.3,4,33.3,379,2259,1288,3,2,0,10,4,419,0,possession
FRA-Ligue 1,2024,Angers,Esteban Lepaul,FRA,FW,24-358,2000.0,12.2,334,9,33,180,125,39,334,13,2,15.4,9,69.2,165,967,425,19,10,6,18,5,233,45,possession
FRA-Ligue 1,2024,Angers,Farid El Melali,ALG,FW,27-341,1997.0,18.7,740,11,135,250,379,60,740,110,50,45.5,56,50.9,423,3565,1569,56,35,29,60,38,454,99,possession
FRA-Ligue 1,2024,Angers,Florent Hanin,ALG,DF,35-066,1990.0,24.1,1606,92,548,696,377,16,1606,20,8,40.0,11,55.0,737,3375,1827,39,31,3,26,5,895,95,possession
FRA-Ligue 1,2024,Angers,Haris Belkebla,ALG,MF,31-073,1994.0,19.9,1064,67,332,630,115,6,1064,22,9,40.9,10,45.5,558,2613,1056,8,15,1,27,10,686,15,possession
FRA-Ligue 1,2024,Angers,Himad Abdelli,ALG,"MF,FW",25-145,1999.0,25.7,1653,25,229,962,499,41,1649,105,48,45.7,55,52.4,972,6213,3522,88,73,16,45,37,1202,94,possession
FRA-Ligue 1,2024,Angers,Ibrahima Niane,SEN,FW,26-031,1999.0,10.0,298,6,24,140,140,49,297,18,6,33.3,10,55.6,175,891,415,19,15,8,34,16,220,47,possession
FRA-Ligue 1,2024,Angers,Jacques Ekomie,GAB,DF,21-235,2003.0,4.6,249,8,73,84,94,4,249,16,4,25.0,10,62.5,95,503,243,9,10,0,7,8,112,16,possession
FRA-Ligue 1,2024,Angers,Jean-Eudes Aholou,CIV,MF,31-022,1994.0,21.0,1008,44,251,602,164,33,1008,28,12,42.9,12,42.9,488,2102,983,15,8,2,31,13,603,16,possession
FRA-Ligue 1,2024,Angers,Jim Allevinah,GAB,FW,30-043,1995.0,16.8,593,10,120,265,223,59,593,40,12,30.0,28,70.0,372,2688,1114,45,28,7,33,26,417,84,possession
FRA-Ligue 1,2024,Angers,Jordan Lefort,FRA,DF,31-245,1993.0,28.0,1757,269,1060,631,75,14,1757,15,7,46.7,6,40.0,974,5151,3317,3,6,0,10,2,1140,11,possession
FRA-Ligue 1,2024,Angers,Justin-Noël Kalumba,FRA,"FW,MF",20-107,2004.0,0.3,18,0,2,5,11,1,18,2,1,50.0,1,50.0,13,88,31,1,1,0,2,2,14,3,possession
FRA-Ligue 1,2024,Angers,Lilian Raolisoa,FRA,"DF,FW",24-299,2000.0,10.0,551,37,187,206,169,9,551,38,21,55.3,16,42.1,285,1665,857,20,22,1,14,11,307,35,possession
FRA-Ligue 1,2024,Angers,Lois Diony,FRA,FW,32-112,1992.0,0.2,6,0,0,1,5,2,6,0,0,,0,,4,19,0,0,0,0,2,0,6,2,possession
FRA-Ligue 1,2024,Angers,Marius Courcoul,FRA,"DF,MF",18-100,2007.0,0.5,47,1,14,18,16,0,47,3,1,33.3,2,66.7,17,128,62,3,0,0,1,0,21,3,possession
FRA-Ligue 1,2024,Angers,Pierrick Capelle,FRA,MF,37-361,1987.0,5.4,299,6,47,186,73,7,299,13,8,61.5,5,38.5,138,747,331,10,4,0,15,6,173,17,possession
FRA-Ligue 1,2024,Angers,Sidiki Cherif,FRA,FW,18-117,2006.0,3.6,107,1,7,50,51,12,107,12,3,25.0,8,66.7,71,404,183,8,5,3,11,9,78,16,possession
FRA-Ligue 1,2024,Angers,Yahia Fofana,CIV,GK,24-233,2000.0,28.0,931,826,927,4,0,0,931,2,2,100.0,0,0.0,458,2773,1880,0,0,0,0,0,306,0,possession
FRA-Ligue 1,2024,Angers,Yassin Belkhdim,FRA,MF,23-056,2002.0,12.1,537,37,189,264,94,14,537,13,2,15.4,10,76.9,272,1337,534,13,5,2,24,10,305,26,possession
FRA-Ligue 1,2024,Angers,Zinedine Ferhat,ALG,"FW,MF",32-041,1993.0,7.9,458,9,55,214,194,19,458,17,8,47.1,7,41.2,260,1311,500,15,9,4,19,13,329,55,possession
FRA-Ligue 1,2024,Angers,Zinédine Ould Khaled,FRA,MF,25-087,2000.0,1.1,44,2,14,23,7,1,44,1,0,0.0,1,100.0,25,123,25,1,1,0,3,2,28,5,possession
FRA-Ligue 1,2024,Auxerre,Ado Onaiwu,JPN,"MF,FW",29-154,1995.0,7.9,354,7,36,177,148,27,354,18,7,38.9,10,55.6,209,1013,519,12,12,3,22,17,270,62,possession
FRA-Ligue 1,2024,Auxerre,Aristide Zossou,CIV,MF,19-301,2005.0,0.2,21,0,1,8,12,0,21,1,0,0.0,1,100.0,14,92,29,1,2,0,0,1,17,3,possession
FRA-Ligue 1,2024,Auxerre,Assane Dioussé,SEN,MF,27-203,1997.0,3.4,218,12,57,140,25,3,218,2,0,0.0,1,50.0,129,535,187,0,1,0,4,1,134,1,possession
FRA-Ligue 1,2024,Auxerre,Ben Viadere,FRA,MF,19-221,2005.0,0.1,7,0,1,1,6,0,7,2,1,50.0,1,50.0,4,22,17,1,2,0,0,0,4,1,possession
FRA-Ligue 1,2024,Auxerre,Clément Akpa,CIV,DF,23-138,2001.0,22.4,1237,139,628,518,104,7,1237,20,6,30.0,11,55.0,689,3373,1825,25,17,1,7,4,712,24,possession
FRA-Ligue 1,2024,Auxerre,Donovan Léon,GUF,GK,32-159,1992.0,26.0,1004,825,999,4,1,0,1004,1,1,100.0,0,0.0,571,3083,1791,0,0,0,0,0,415,0,possession
FRA-Ligue 1,2024,Auxerre,Elisha Owusu,GHA,MF,27-155,1997.0,24.3,1022,43,284,620,131,5,1022,20,8,40.0,11,55.0,473,1807,664,8,10,2,25,23,510,31,possession
FRA-Ligue 1,2024,Auxerre,Eros Maddy,NED,DF,24-065,2001.0,0.1,5,0,0,2,3,0,5,1,0,0.0,1,100.0,4,26,11,1,1,0,1,1,4,4,possession
FRA-Ligue 1,2024,Auxerre,Florian Ayé,FRA,"FW,MF",28-082,1997.0,5.2,158,5,16,77,65,16,158,2,2,100.0,0,0.0,76,386,138,5,5,2,15,5,111,25,possession
FRA-Ligue 1,2024,Auxerre,Fredrik Oppegard,NOR,DF,22-247,2002.0,1.7,113,5,35,44,36,3,113,1,0,0.0,1,100.0,65,337,169,3,2,1,1,0,71,6,possession
FRA-Ligue 1,2024,Auxerre,Gabriel Osho,NGA,DF,26-240,1998.0,17.4,916,119,462,412,47,10,916,7,4,57.1,2,28.6,530,2420,1276,12,4,0,7,3,602,2,possession
FRA-Ligue 1,2024,Auxerre,Gaëtan Perrin,FRA,"MF,FW",28-308,1996.0,24.0,1074,6,120,464,510,81,1074,106,45,42.5,56,52.8,626,4117,2179,62,49,28,31,50,700,102,possession
FRA-Ligue 1,2024,Auxerre,Gideon Mensah,GHA,DF,26-267,1998.0,20.6,1296,72,427,614,272,13,1296,50,27,54.0,22,44.0,672,3663,1978,41,26,6,33,30,683,79,possession
FRA-Ligue 1,2024,Auxerre,Hamed Junior Traorè,CIV,MF,25-054,2000.0,21.7,894,9,105,388,419,84,894,95,31,32.6,57,60.0,558,3518,1758,64,46,17,68,49,604,137,possession
FRA-Ligue 1,2024,Auxerre,Han-Noah Massengo,FRA,MF,23-278,2001.0,6.9,347,14,97,197,57,6,347,17,6,35.3,8,47.1,213,1032,422,9,5,2,7,6,239,6,possession
FRA-Ligue 1,2024,Auxerre,Jubal,BRA,DF,31-225,1993.0,24.4,1186,209,684,459,49,37,1182,2,2,100.0,0,0.0,544,2243,754,1,3,0,6,2,630,3,possession
FRA-Ligue 1,2024,Auxerre,Ki-Jana Hoever,NED,DF,23-083,2002.0,19.8,1102,63,317,466,329,21,1102,29,8,27.6,19,65.5,526,2686,1405,48,35,9,28,9,609,102,possession
FRA-Ligue 1,2024,Auxerre,Kévin Danois,FRA,MF,20-287,2004.0,15.3,865,35,187,451,238,35,865,38,19,50.0,18,47.4,535,2538,1140,17,18,3,21,22,561,48,possession
FRA-Ligue 1,2024,Auxerre,Lassine Sinayoko,MLI,"FW,MF",25-124,1999.0,19.8,752,30,118,287,354,101,751,49,16,32.7,29,59.2,416,2191,1042,42,22,22,38,29,518,156,possession
FRA-Ligue 1,2024,Auxerre,Lasso Coulibaly,GHA,"FW,MF",22-174,2002.0,0.4,15,0,3,5,8,2,15,2,1,50.0,1,50.0,9,47,22,0,0,0,1,0,12,3,possession
FRA-Ligue 1,2024,Auxerre,Loïc N'Gatta,FRA,DF,21-121,2003.0,0.1,19,2,3,13,3,0,19,0,0,,0,,12,101,60,2,0,0,1,2,13,0,possession
FRA-Ligue 1,2024,Auxerre,Paul Joly,FRA,DF,24-308,2000.0,8.8,650,23,203,291,162,13,650,23,5,21.7,14,60.9,311,1451,763,24,17,3,20,9,352,54,possession
FRA-Ligue 1,2024,Auxerre,Rayan Raveloson,MAD,"MF,DF",28-085,1997.0,8.0,401,30,109,230,67,11,401,13,7,53.8,5,38.5,216,1071,393,5,5,1,11,11,240,12,possession
FRA-Ligue 1,2024,Auxerre,Rudy Matondo,FRA,MF,17-029,2008.0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,possession
FRA-Ligue 1,2024,Auxerre,Sinaly Diomande,CIV,DF,24-002,2001.0,15.6,848,112,448,365,39,10,848,9,5,55.6,3,33.3,442,1875,969,4,4,0,10,2,501,4,possession
FRA-Ligue 1,2024,Auxerre,Theo Bair,CAN,FW,25-227,1999.0,9.2,272,9,22,116,135,45,272,7,2,28.6,5,71.4,120,558,264,14,4,9,16,7,194,39,possession
FRA-Ligue 1,2024,Auxerre,Théo De Percin,MTQ,GK,24-068,2001.0,2.0,68,59,66,2,0,0,68,0,0,,0,,35,180,118,0,0,0,0,0,22,0,possession
FRA-Ligue 1,2024,Auxerre,Théo Pellenard,FRA,DF,31-038,1994.0,0.5,28,6,13,8,7,0,28,0,0,,0,,7,25,17,1,0,0,1,0,11,1,possession
FRA-Ligue 1,2024,Auxerre,Yoann Cissé,FRA,MF,20-119,2004.0,0.0,3,0,0,2,1,0,3,0,0,,0,,2,3,0,0,0,0,1,0,2,0,possession
FRA-Ligue 1,2024,Brest,Abdallah Sima,SEN,"FW,MF",23-298,2001.0,10.8,416,9,57,157,207,53,416,21,6,28.6,11,52.4,250,1747,638,35,14,18,39,15,308,77,possession
FRA-Ligue 1,2024,Brest,Abdoulaye Niakhate Ndiaye,SEN,DF,23-001,2002.0,14.5,902,152,542,338,24,15,902,5,0,0.0,5,100.0,418,2417,1286,5,2,0,10,4,540,3,possession
FRA-Ligue 1,2024,Brest,Axel Camblan,FRA,"MF,FW",21-224,2003.0,0.3,10,0,0,3,7,3,10,0,0,,0,,5,68,50,2,0,2,0,0,8,1,possession
FRA-Ligue 1,2024,Brest,Brendan Chardonnet,FRA,DF,30-110,1994.0,22.8,1277,186,733,511,37,19,1277,0,0,,0,,667,3010,1525,7,5,1,6,0,773,4,possession
FRA-Ligue 1,2024,Brest,Edimilson Fernandes,SUI,MF,28-361,1996.0,9.3,516,27,137,317,66,7,516,3,2,66.7,1,33.3,293,1810,696,4,7,0,15,8,345,1,possession
FRA-Ligue 1,2024,Brest,Grégoire Coudert,FRA,GK,26-008,1999.0,1.0,44,35,44,0,0,0,44,0,0,,0,,27,188,121,0,0,0,0,0,25,0,possession
FRA-Ligue 1,2024,Brest,Hamidou Makalou,MLI,FW,18-270,2006.0,0.2,14,1,3,7,4,0,14,1,1,100.0,0,0.0,7,34,12,0,0,0,0,1,12,0,possession
FRA-Ligue 1,2024,Brest,Hianga Mananga Mbock,FRA,MF,25-104,1999.0,0.2,19,0,0,13,6,0,19,0,0,,0,,14,66,19,0,1,0,0,0,15,0,possession
FRA-Ligue 1,2024,Brest,Hugo Magnetti,FRA,MF,26-316,1998.0,21.2,1070,35,250,630,197,10,1070,20,8,40.0,12,60.0,565,2870,1327,15,12,3,18,16,715,17,possession
FRA-Ligue 1,2024,Brest,Ibrahim Salah,MAR,FW,23-224,2001.0,4.0,186,0,15,81,94,16,186,25,9,36.0,16,64.0,124,780,423,15,8,6,12,6,138,40,possession
FRA-Ligue 1,2024,Brest,Jonas Martin,FRA,MF,35-002,1990.0,5.1,325,18,84,189,53,6,325,4,2,50.0,1,25.0,146,695,337,8,5,0,4,4,222,7,possession
FRA-Ligue 1,2024,Brest,Jordan Amavi,FRA,DF,31-033,1994.0,8.8,615,20,186,304,131,4,615,13,7,53.8,6,46.2,309,1558,936,22,18,1,9,5,361,21,possession
FRA-Ligue 1,2024,Brest,Julien Le Cardinal,FRA,DF,27-251,1997.0,13.8,900,120,474,397,36,13,900,6,4,66.7,1,16.7,476,2867,1591,7,6,0,1,6,598,1,possession
FRA-Ligue 1,2024,Brest,Justin Bourgault,FRA,DF,19-209,2005.0,1.4,83,5,25,38,20,1,83,0,0,,0,,45,175,84,2,3,0,1,1,49,12,possession
FRA-Ligue 1,2024,Brest,Jérémy Le Douaron,FRA,FW,26-355,1998.0,1.1,23,0,0,9,14,3,23,1,0,0.0,1,100.0,13,64,27,1,0,1,1,1,19,7,possession
FRA-Ligue 1,2024,Brest,Kamory Doumbia,MLI,MF,22-052,2003.0,11.6,704,15,121,382,209,28,704,28,15,53.6,13,46.4,347,1626,633,10,11,2,36,20,442,45,possession
FRA-Ligue 1,2024,Brest,Kenny Lala,MAD,DF,33-190,1991.0,24.8,1692,92,540,771,390,6,1689,20,12,60.0,7,35.0,839,4946,2583,47,37,1,22,11,1002,72,possession
FRA-Ligue 1,2024,Brest,Luc Zogbé,CIV,DF,20-018,2005.0,7.1,436,30,158,192,92,5,436,19,4,21.1,11,57.9,196,985,384,4,7,0,9,5,202,19,possession
FRA-Ligue 1,2024,Brest,Ludovic Ajorque,FRA,FW,31-045,1994.0,22.5,732,25,64,355,318,100,731,15,6,40.0,9,60.0,317,1070,396,9,11,4,47,8,525,105,possession
FRA-Ligue 1,2024,Brest,Mahdi Camara,FRA,"MF,FW",26-285,1998.0,23.9,1219,35,228,649,357,64,1219,56,24,42.9,24,42.9,622,3595,1911,44,29,12,28,26,765,84,possession
FRA-Ligue 1,2024,Brest,Mama Samba Baldé,GNB,FW,29-156,1995.0,11.8,401,13,53,160,198,54,401,50,17,34.0,28,56.0,236,1640,780,32,15,21,34,17,289,95,possession
FRA-Ligue 1,2024,Brest,Marco Bizot,NED,GK,34-032,1991.0,27.0,990,856,986,4,0,0,990,0,0,,0,,538,2758,1335,0,0,0,2,0,478,0,possession
FRA-Ligue 1,2024,Brest,Massadio Haïdara,MLI,DF,32-130,1992.0,13.7,793,51,242,379,177,9,793,18,8,44.4,6,33.3,327,1764,1070,30,23,3,17,4,445,58,possession
FRA-Ligue 1,2024,Brest,Mathias Pereira Lage,POR,"FW,MF",28-132,1996.0,12.2,509,19,92,201,220,25,509,19,7,36.8,11,57.9,199,1099,456,17,9,4,28,14,261,68,possession
FRA-Ligue 1,2024,Brest,Pierre Lees-Melou,FRA,MF,31-321,1993.0,12.1,862,40,223,502,148,16,862,14,6,42.9,7,50.0,456,2601,1159,19,14,4,19,7,591,31,possession
FRA-Ligue 1,2024,Brest,Romain Del Castillo,FRA,FW,29-013,1996.0,11.8,706,5,58,329,331,36,702,37,16,43.2,21,56.8,370,1864,812,25,24,7,33,15,478,95,possession
FRA-Ligue 1,2024,Brest,Romain Faivre,FRA,"MF,FW",26-271,1998.0,9.9,477,2,58,230,197,33,476,42,17,40.5,22,52.4,308,2035,928,24,23,9,13,7,353,48,possession
FRA-Ligue 1,2024,Brest,Soumaïla Coulibaly,FRA,DF,21-179,2003.0,4.9,370,50,211,150,10,5,370,2,0,0.0,2,100.0,226,940,471,1,2,0,3,0,247,0,possession
FRA-Ligue 1,2024,Brest,Sérigné Diop,SEN,FW,19-334,2005.0,0.0,6,0,0,5,1,0,6,0,0,,0,,1,1,0,0,0,0,2,0,3,0,possession
FRA-Ligue 1,2024,Le Havre,Abdoulaye Touré,GUI,MF,31-039,1994.0,19.8,1036,68,301,585,159,25,1029,25,13,52.0,8,32.0,544,2524,1076,9,12,0,25,25,628,20,possession
FRA-Ligue 1,2024,Le Havre,Alois Confais,FRA,MF,28-216,1996.0,0.0,2,0,1,1,0,0,2,0,0,,0,,1,1,0,0,0,0,0,0,1,0,possession
FRA-Ligue 1,2024,Le Havre,André Ayew,GHA,FW,35-115,1989.0,12.7,316,19,42,169,112,30,316,11,3,27.3,7,63.6,134,509,146,4,3,3,22,23,190,32,possession
FRA-Ligue 1,2024,Le Havre,Antoine Joujou,FRA,"MF,FW",22-030,2003.0,10.3,403,15,80,137,200,39,403,60,29,48.3,30,50.0,240,1996,1001,42,22,17,32,16,242,82,possession
FRA-Ligue 1,2024,Le Havre,Arouna Sangante,SEN,DF,22-364,2002.0,10.4,707,71,337,338,37,8,707,4,3,75.0,1,25.0,410,2111,1149,9,4,0,9,5,454,1,possession
FRA-Ligue 1,2024,Le Havre,Arthur Desmas,FRA,GK,31-004,1994.0,18.0,561,458,556,5,0,0,561,0,0,,0,,296,1746,1078,0,0,0,2,0,254,0,possession
FRA-Ligue 1,2024,Le Havre,Christopher Operi,CIV,"DF,FW",27-347,1997.0,13.0,878,41,237,347,302,12,878,27,14,51.9,13,48.1,418,1898,935,28,21,3,14,11,501,65,possession
FRA-Ligue 1,2024,Le Havre,Daler Kuzyaev,RUS,MF,32-086,1993.0,6.3,317,16,102,156,60,4,317,3,2,66.7,1,33.3,140,628,317,4,3,0,5,2,199,9,possession
FRA-Ligue 1,2024,Le Havre,Elysée Logbo,FRA,FW,20-340,2004.0,0.3,6,0,1,3,2,2,6,0,0,,0,,5,41,7,0,1,0,0,3,4,2,possession
FRA-Ligue 1,2024,Le Havre,Emmanuel Sabbi,USA,"FW,MF",27-108,1997.0,7.3,230,3,38,88,106,23,230,29,11,37.9,13,44.8,130,747,274,11,4,3,20,10,149,39,possession
FRA-Ligue 1,2024,Le Havre,Etienne Youte Kinkoue,FRA,DF,23-087,2002.0,20.9,1275,220,693,542,45,14,1275,2,2,100.0,0,0.0,706,3929,2060,7,7,0,5,1,846,4,possession
FRA-Ligue 1,2024,Le Havre,Fodé Ballo-Touré,SEN,DF,28-098,1997.0,2.3,143,6,35,80,31,0,143,7,1,14.3,4,57.1,73,479,272,8,5,0,5,5,83,8,possession
FRA-Ligue 1,2024,Le Havre,Gautier Lloris,FRA,DF,29-267,1995.0,27.0,1657,230,886,725,55,21,1657,7,4,57.1,3,42.9,887,3900,2123,13,8,0,12,3,1085,7,possession
FRA-Ligue 1,2024,Le Havre,Ilyes Housni,FRA,"FW,MF",19-332,2005.0,2.5,98,2,15,35,48,14,98,10,3,30.0,3,30.0,63,383,120,8,3,8,7,9,65,22,possession
FRA-Ligue 1,2024,Le Havre,Issa Soumaré,SEN,"MF,FW",24-183,2000.0,15.3,598,22,96,244,277,66,598,40,11,27.5,24,60.0,342,2159,984,40,26,9,45,23,416,108,possession
FRA-Ligue 1,2024,Le Havre,Josué Casimir,FRA,"FW,MF",23-199,2001.0,16.2,585,17,124,217,255,51,585,35,15,42.9,16,45.7,317,2316,1230,52,24,18,38,27,361,98,possession
FRA-Ligue 1,2024,Le Havre,Junior Mwanga,FRA,MF,21-335,2003.0,5.6,270,14,82,159,34,8,270,8,3,37.5,5,62.5,152,788,387,7,2,1,4,10,150,5,possession
FRA-Ligue 1,2024,Le Havre,Kandet Diawara,GUI,FW,25-060,2000.0,0.0,4,0,1,3,0,0,4,0,0,,0,,2,2,0,0,0,0,0,2,2,0,possession
FRA-Ligue 1,2024,Le Havre,Koka,EGY,FW,32-037,1993.0,7.0,170,6,28,98,49,25,169,9,4,44.4,5,55.6,79,261,47,0,0,0,5,9,113,11,possession
FRA-Ligue 1,2024,Le Havre,Loïc Nego,HUN,"DF,FW",34-086,1991.0,21.3,1128,77,359,523,255,32,1128,27,13,48.1,11,40.7,559,2865,1814,51,27,3,17,7,686,108,possession
FRA-Ligue 1,2024,Le Havre,Mahamadou Diawara,FRA,MF,20-053,2005.0,5.2,258,18,71,129,64,10,258,10,5,50.0,3,30.0,144,808,381,7,4,0,6,5,145,4,possession
FRA-Ligue 1,2024,Le Havre,Mathieu Gorgelin,FRA,GK,34-249,1990.0,10.0,372,280,368,4,0,0,372,1,1,100.0,0,0.0,218,1081,675,0,0,0,0,0,178,0,possession
FRA-Ligue 1,2024,Le Havre,Mathéo Bodmer,FRA,MF,20-340,2004.0,0.1,3,1,1,2,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,1,0,possession
FRA-Ligue 1,2024,Le Havre,Oussama Targhalline,MAR,MF,22-326,2002.0,11.0,551,25,116,292,151,11,551,13,5,38.5,7,53.8,330,2100,846,25,25,1,17,21,385,34,possession
FRA-Ligue 1,2024,Le Havre,Rassoul Ndiaye,SEN,MF,23-121,2001.0,11.4,544,34,168,245,136,19,544,11,2,18.2,9,81.8,244,1140,431,6,5,0,13,4,306,26,possession
FRA-Ligue 1,2024,Le Havre,Samuel Grandsir,FRA,"MF,FW",28-240,1996.0,0.9,42,0,4,22,16,0,42,2,0,0.0,2,100.0,24,182,102,5,0,0,0,1,23,5,possession
FRA-Ligue 1,2024,Le Havre,Steve Ngoura,FRA,FW,20-048,2005.0,3.2,106,3,9,45,56,18,106,12,7,58.3,5,41.7,54,277,104,3,5,1,14,9,74,19,possession
FRA-Ligue 1,2024,Le Havre,Timothee Pembele,FRA,DF,22-214,2002.0,10.7,590,44,239,237,124,19,590,28,14,50.0,12,42.9,305,1760,903,23,11,4,16,10,335,40,possession
FRA-Ligue 1,2024,Le Havre,Yanis Zouaoui,ALG,"DF,FW",30-275,1994.0,10.3,674,38,202,280,201,8,674,18,13,72.2,4,22.2,300,2090,1220,32,26,3,16,3,338,28,possession
FRA-Ligue 1,2024,Le Havre,Yassine Kechta,MAR,"MF,FW",23-045,2002.0,18.3,795,22,169,429,214,21,795,22,9,40.9,11,50.0,414,2551,1310,35,29,3,31,20,493,69,possession
FRA-Ligue 1,2024,Le Havre,Yoann Salmier,GUF,DF,32-141,1992.0,8.9,462,74,232,201,33,9,462,5,4,80.0,1,20.0,205,1202,630,7,3,0,4,0,236,1,possession
FRA-Ligue 1,2024,Lens,Abdukodir Khusanov,UZB,DF,21-041,2004.0,10.8,683,90,335,322,34,4,683,1,1,100.0,0,0.0,339,1452,642,2,4,0,5,1,392,6,possession
FRA-Ligue 1,2024,Lens,Adrien Thomasson,FRA,MF,31-122,1993.0,23.2,1599,43,261,833,517,84,1599,50,22,44.0,26,52.0,848,3471,1546,20,21,6,49,33,1075,100,possession
FRA-Ligue 1,2024,Lens,Anass Zaroury,MAR,"FW,MF",24-155,2000.0,11.2,600,8,67,265,274,17,600,28,11,39.3,17,60.7,371,2061,937,34,26,4,19,10,443,79,possession
FRA-Ligue 1,2024,Lens,Andy Diouf,FRA,MF,21-329,2003.0,19.7,1088,20,132,582,398,38,1088,67,34,50.7,27,40.3,592,3908,2020,60,61,8,56,27,751,64,possession
FRA-Ligue 1,2024,Lens,Angelo Fulgini,FRA,"MF,FW",28-234,1996.0,10.3,712,8,74,313,330,42,712,36,9,25.0,24,66.7,439,2179,1079,25,23,7,26,23,546,104,possession
FRA-Ligue 1,2024,Lens,Brice Samba,FRA,GK,30-351,1994.0,15.0,549,405,540,9,0,0,549,1,1,100.0,0,0.0,323,1637,946,0,0,0,0,0,280,0,possession
FRA-Ligue 1,2024,Lens,David Costa,POR,"MF,FW",24-096,2001.0,3.9,200,1,17,86,100,15,200,9,2,22.2,7,77.8,118,810,500,14,12,4,11,5,158,20,possession
FRA-Ligue 1,2024,Lens,Deiver Machado,COL,"DF,MF",31-221,1993.0,17.1,962,34,230,424,319,26,962,38,18,47.4,17,44.7,533,2916,1481,37,22,4,26,20,585,74,possession
FRA-Ligue 1,2024,Lens,Facundo Medina,ARG,DF,25-318,1999.0,23.3,1767,86,562,936,286,27,1767,24,9,37.5,15,62.5,1083,5756,3098,43,42,2,21,12,1219,33,possession
FRA-Ligue 1,2024,Lens,Florian Sotoca,FRA,"FW,MF",34-168,1990.0,18.1,1061,24,95,490,485,76,1061,37,15,40.5,18,48.6,601,2620,1354,41,38,7,20,21,824,154,possession
FRA-Ligue 1,2024,Lens,Gabin Capuano,FRA,FW,18-350,2006.0,0.1,4,0,0,2,2,0,4,0,0,,0,,3,21,1,0,0,0,1,0,4,1,possession
FRA-Ligue 1,2024,Lens,Goduine Koyalipou,CTA,FW,25-055,2000.0,4.8,179,5,10,85,86,27,179,19,7,36.8,12,63.2,108,539,268,10,6,4,15,8,131,36,possession
FRA-Ligue 1,2024,Lens,Hamzat Ojediran,NGA,"MF,FW",21-148,2003.0,4.2,310,10,72,183,58,7,310,9,4,44.4,4,44.4,131,619,206,3,7,0,5,0,153,1,possession
FRA-Ligue 1,2024,Lens,Hervé Koffi,BFA,GK,28-177,1996.0,5.0,151,125,149,2,0,0,151,0,0,,0,,105,457,280,0,0,0,0,0,77,0,possession
FRA-Ligue 1,2024,Lens,Jeremy Agbonifo,SWE,"FW,MF",19-169,2005.0,2.2,76,0,14,23,41,11,76,12,5,41.7,7,58.3,46,354,141,7,1,6,5,5,50,20,possession
FRA-Ligue 1,2024,Lens,Jhoanner Chávez,ECU,"DF,MF",22-351,2002.0,6.6,373,21,107,145,125,15,373,6,3,50.0,3,50.0,179,853,403,14,6,3,11,8,208,36,possession
FRA-Ligue 1,2024,Lens,Jonathan Gradit,FRA,DF,32-138,1992.0,17.5,1122,102,449,608,68,13,1122,5,2,40.0,3,60.0,601,2557,1359,10,12,0,9,3,739,3,possession
FRA-Ligue 1,2024,Lens,Juma Bah,SLE,DF,19-000,2006.0,3.2,178,41,105,68,6,3,178,3,3,100.0,0,0.0,95,373,125,1,1,0,1,2,81,0,possession
FRA-Ligue 1,2024,Lens,Kembo Diliwidi,FRA,DF,19-067,2006.0,0.0,4,0,0,1,3,1,4,1,0,0.0,1,100.0,1,3,0,0,0,0,0,0,1,0,possession
FRA-Ligue 1,2024,Lens,Kevin Danso,AUT,DF,26-204,1998.0,12.0,946,108,417,474,62,17,946,6,1,16.7,3,50.0,489,2756,1602,9,17,0,12,6,551,1,possession
FRA-Ligue 1,2024,Lens,Kyllian Antonio,FRA,"DF,FW",17-097,2008.0,1.0,86,2,45,41,0,0,86,2,1,50.0,0,0.0,71,302,119,0,0,0,0,2,70,0,possession
FRA-Ligue 1,2024,Lens,M'Bala Nzola,ANG,FW,28-236,1996.0,16.1,486,4,29,176,286,94,486,38,14,36.8,24,63.2,283,1466,509,26,10,14,61,47,378,117,possession
FRA-Ligue 1,2024,Lens,Malang Sarr,FRA,DF,26-078,1999.0,13.3,923,97,433,460,36,7,923,3,1,33.3,2,66.7,566,2766,1143,3,4,1,4,4,636,1,possession
