league,season,team,player,nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,stat_type
,,,,,,,,,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,,,,,
ITA-Serie A,2022,Sassuolo,Luca D'Andrea,ITA,FW,17,2004,3.5,4,0,2,1,1,1,4,25.0,3,2,0,2,1,5,1,0,defense
ITA-Serie A,2022,Sassuolo,Martin Erlic,CRO,DF,24,1998,25.9,27,16,18,8,1,10,23,43.5,13,36,23,13,31,58,120,1,defense
ITA-Serie A,2022,Sassuolo,Matheus Henrique,BRA,MF,24,1997,21.6,26,12,9,11,6,12,24,50.0,12,15,4,11,12,38,10,0,defense
ITA-Serie A,2022,Sassuolo,Maxime Lopez,FRA,MF,24,1997,25.5,42,18,26,12,4,16,56,28.6,40,24,6,18,22,64,21,0,defense
ITA-Serie A,2022,Sassuolo,Mert Müldür,TUR,"FW,DF",23,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2022,Sassuolo,Nadir Zortea,ITA,DF,23,1999,7.3,15,8,12,2,1,9,14,64.3,5,10,4,6,4,19,21,0,defense
ITA-Serie A,2022,Sassuolo,Nedim Bajrami,ALB,"FW,MF",23,1999,9.1,12,7,6,2,4,5,11,45.5,6,9,1,8,7,19,6,0,defense
ITA-Serie A,2022,Sassuolo,Pedro Obiang,EQG,MF,30,1992,9.7,26,17,12,12,2,10,18,55.6,8,12,2,10,8,34,15,0,defense
ITA-Serie A,2022,Sassuolo,Riccardo Marchizza,ITA,DF,24,1998,3.1,2,2,1,1,0,2,4,50.0,2,2,0,2,2,4,8,0,defense
ITA-Serie A,2022,Sassuolo,Rogério,BRA,DF,24,1998,33.3,37,21,22,8,7,17,35,48.6,18,32,9,23,37,74,70,0,defense
ITA-Serie A,2022,Sassuolo,Ruan,BRA,DF,23,1999,19.0,38,26,25,12,1,19,29,65.5,10,29,17,12,24,62,80,3,defense
ITA-Serie A,2022,Spezia,Albin Ekdal,SWE,MF,33,1989,19.3,37,20,14,20,3,19,45,42.2,26,24,2,22,26,63,36,0,defense
ITA-Serie A,2022,Spezia,Arkadiusz Reca,POL,DF,27,1995,24.1,44,28,22,12,10,19,32,59.4,13,21,5,16,24,68,54,0,defense
ITA-Serie A,2022,Spezia,Bartłomiej Drągowski,POL,GK,24,1997,32.7,1,0,1,0,0,1,5,20.0,4,0,0,0,1,2,15,3,defense
ITA-Serie A,2022,Spezia,Daniel Maldini,ITA,"FW,MF",20,2001,7.0,12,5,3,4,5,4,11,36.4,7,9,0,9,1,13,8,0,defense
ITA-Serie A,2022,Spezia,Daniele Verde,ITA,"FW,MF",26,1996,11.1,4,4,3,0,1,3,7,42.9,4,6,0,6,8,12,4,0,defense
ITA-Serie A,2022,Spezia,Dimitris Nikolaou,GRE,DF,23,1998,32.9,45,32,31,10,4,25,37,67.6,12,41,26,15,27,72,82,0,defense
ITA-Serie A,2022,Spezia,Dávid Strelec,SVK,FW,21,2001,1.9,2,2,0,1,1,2,2,100.0,0,0,0,0,0,2,0,0,defense
ITA-Serie A,2022,Spezia,Eldor Shomurodov,UZB,FW,27,1995,9.0,5,5,3,1,1,2,11,18.2,9,5,1,4,3,8,4,0,defense
ITA-Serie A,2022,Spezia,Emil Holm,SWE,DF,22,2000,15.5,26,15,13,8,5,16,31,51.6,15,21,6,15,9,35,41,0,defense
ITA-Serie A,2022,Spezia,Emmanuel Gyasi,GHA,"FW,DF",28,1994,31.2,24,15,11,10,3,9,36,25.0,27,24,6,18,8,32,26,0,defense
ITA-Serie A,2022,Spezia,Ethan Ampadu,WAL,"DF,MF",21,2000,29.3,66,37,33,28,5,17,41,41.5,24,48,23,25,36,102,98,0,defense
ITA-Serie A,2022,Spezia,Federico Marchetti,ITA,GK,39,1983,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2022,Spezia,Jacopo Sala,ITA,MF,30,1991,1.2,1,0,1,0,0,0,2,0.0,2,2,0,2,1,2,2,0,defense
ITA-Serie A,2022,Spezia,Jakub Kiwior,POL,DF,22,2000,16.0,22,17,15,7,0,6,24,25.0,18,26,18,8,24,46,71,1,defense
ITA-Serie A,2022,Spezia,Jeroen Zoet,NED,GK,31,1991,3.7,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,defense
ITA-Serie A,2022,Spezia,João Moutinho,POR,"DF,FW",24,1998,0.6,7,1,5,1,1,3,4,75.0,1,1,1,0,0,7,0,0,defense
ITA-Serie A,2022,Spezia,Julius Beck,DEN,MF,17,2005,0.1,2,1,1,1,0,0,0,,0,0,0,0,0,2,0,0,defense
ITA-Serie A,2022,Spezia,Kelvin Amian,FRA,DF,24,1998,26.4,54,32,33,12,9,24,31,77.4,7,34,12,22,22,76,87,1,defense
ITA-Serie A,2022,Spezia,Kevin Agudelo,COL,"MF,FW",23,1998,23.7,71,38,22,30,19,25,59,42.4,34,39,5,34,10,81,6,0,defense
ITA-Serie A,2022,Spezia,Leandro Sanca,GNB,"FW,MF",22,2000,0.4,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,defense
ITA-Serie A,2022,Spezia,M'Bala Nzola,ANG,FW,25,1996,29.5,12,5,0,6,6,3,9,33.3,6,20,6,14,7,19,21,0,defense
ITA-Serie A,2022,Spezia,Mattia Caldara,ITA,DF,28,1994,13.9,23,14,10,11,2,9,20,45.0,11,23,16,7,17,40,88,2,defense
ITA-Serie A,2022,Spezia,Mehdi Bourabia,MAR,MF,30,1991,30.8,41,20,13,22,6,19,41,46.3,22,39,12,27,32,73,57,0,defense
ITA-Serie A,2022,Spezia,Mikael Ellertsson,ISL,"MF,DF",20,2002,1.9,4,2,1,3,0,0,3,0.0,3,2,1,1,2,6,0,0,defense
ITA-Serie A,2022,Spezia,Petar Zovko,BIH,GK,20,2002,0.8,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,defense
ITA-Serie A,2022,Spezia,Petko Hristov,BUL,DF,23,1999,4.1,6,4,2,4,0,5,8,62.5,3,4,2,2,4,10,12,0,defense
ITA-Serie A,2022,Spezia,Przemysław Wiśniewski,POL,DF,24,1998,11.1,13,6,7,6,0,6,18,33.3,12,16,8,8,11,24,66,0,defense
ITA-Serie A,2022,Spezia,Raimonds Krollis,LVA,"FW,DF",20,2001,0.4,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,defense
ITA-Serie A,2022,Spezia,Salvador Ferrer,ESP,DF,24,1998,1.5,4,2,2,2,0,1,3,33.3,2,3,1,2,1,5,4,0,defense
ITA-Serie A,2022,Spezia,Salvatore Esposito,ITA,MF,21,2000,10.8,15,12,8,5,2,5,21,23.8,16,9,1,8,11,26,18,0,defense
ITA-Serie A,2022,Spezia,Simone Bastoni,ITA,"MF,DF",25,1996,13.2,47,24,23,19,5,15,33,45.5,18,20,5,15,8,55,14,0,defense
ITA-Serie A,2022,Spezia,Szymon Żurkowski,POL,MF,24,1997,4.7,9,3,4,4,1,2,15,13.3,13,9,2,7,4,13,6,0,defense
ITA-Serie A,2022,Spezia,Tio Cipot,SVN,"FW,MF",19,2003,1.5,12,7,6,3,3,6,8,75.0,2,0,0,0,0,12,2,0,defense
ITA-Serie A,2022,Spezia,Viktor Kovalenko,UKR,MF,26,1996,6.1,9,5,1,6,2,5,8,62.5,3,11,2,9,4,13,7,0,defense
ITA-Serie A,2022,Torino,Aleksei Miranchuk,RUS,MF,26,1995,23.2,11,5,3,4,4,3,11,27.3,8,11,0,11,2,13,5,0,defense
ITA-Serie A,2022,Torino,Alessandro Buongiorno,ITA,DF,23,1999,30.2,38,25,22,16,0,16,31,51.6,15,38,19,19,60,98,105,2,defense
ITA-Serie A,2022,Torino,Andrew Gravillon,GLP,DF,24,1998,3.5,3,3,0,3,0,0,0,,0,4,2,2,9,12,16,0,defense
ITA-Serie A,2022,Torino,Antonio Sanabria,PAR,FW,26,1996,27.0,11,5,3,3,5,1,7,14.3,6,9,2,7,4,15,7,0,defense
ITA-Serie A,2022,Torino,Brian Bayeye,COD,DF,22,2000,0.7,3,0,3,0,0,1,1,100.0,0,1,1,0,1,4,2,0,defense
ITA-Serie A,2022,Torino,David Zima,CZE,DF,21,2000,4.5,9,5,5,4,0,3,4,75.0,1,7,2,5,9,18,11,2,defense
ITA-Serie A,2022,Torino,Demba Seck,SEN,"MF,FW",21,2001,5.8,5,2,3,2,0,2,3,66.7,1,3,1,2,1,6,1,0,defense
ITA-Serie A,2022,Torino,Emirhan İlkhan,TUR,MF,18,2004,1.0,1,1,0,1,0,1,1,100.0,0,3,1,2,2,3,2,0,defense
ITA-Serie A,2022,Torino,Gvidas Gineitis,LTU,MF,18,2004,1.5,3,1,0,2,1,1,2,50.0,1,0,0,0,0,3,1,0,defense
ITA-Serie A,2022,Torino,Ivan Ilić,SRB,MF,21,2001,13.1,18,7,6,11,1,10,20,50.0,10,12,3,9,5,23,10,0,defense
ITA-Serie A,2022,Torino,Jacopo Segre,ITA,DF,25,1997,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2022,Torino,Karol Linetty,POL,MF,27,1995,21.0,32,17,7,22,3,13,25,52.0,12,28,8,20,19,51,25,0,defense
ITA-Serie A,2022,Torino,Koffi Djidji,CIV,DF,29,1992,26.9,50,25,32,17,1,18,32,56.3,14,29,14,15,34,84,72,0,defense
ITA-Serie A,2022,Torino,Michel Ndary Adopo,FRA,"MF,DF",22,2000,2.9,7,2,4,2,1,1,3,33.3,2,2,2,0,1,8,4,0,defense
ITA-Serie A,2022,Torino,Mërgim Vojvoda,KVX,DF,27,1995,19.1,22,12,15,6,1,12,24,50.0,12,14,2,12,10,32,31,1,defense
ITA-Serie A,2022,Torino,Nemanja Radonjić,SRB,"MF,FW",26,1996,16.2,2,1,2,0,0,0,4,0.0,4,3,0,3,2,4,4,0,defense
ITA-Serie A,2022,Torino,Nikola Vlašić,CRO,"MF,FW",24,1997,30.3,32,21,9,16,7,15,34,44.1,19,25,2,23,10,42,14,0,defense
ITA-Serie A,2022,Torino,Ola Aina,NGA,DF,25,1996,9.7,17,13,5,8,4,9,15,60.0,6,12,2,10,11,28,26,0,defense
ITA-Serie A,2022,Torino,Perr Schuurs,NED,DF,22,1999,25.8,51,25,29,17,5,14,26,53.8,12,28,16,12,28,79,102,0,defense
ITA-Serie A,2022,Torino,Pietro Pellegri,ITA,FW,21,2001,5.2,6,2,1,3,2,2,3,66.7,1,5,1,4,0,6,4,0,defense
ITA-Serie A,2022,Torino,Ricardo Rodríguez,SUI,DF,29,1992,29.7,54,33,30,17,7,28,42,66.7,14,30,15,15,38,92,61,0,defense
ITA-Serie A,2022,Torino,Ronaldo Vieira,ENG,MF,24,1998,0.2,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0,defense
ITA-Serie A,2022,Torino,Samuele Ricci,ITA,MF,20,2001,23.0,32,21,17,10,5,18,23,78.3,5,20,5,15,17,49,29,1,defense
ITA-Serie A,2022,Torino,Saša Lukić,SRB,MF,25,1996,13.3,21,14,10,10,1,9,15,60.0,6,17,7,10,13,34,10,0,defense
ITA-Serie A,2022,Torino,Valentino Lazaro,AUT,DF,26,1996,15.3,10,5,6,0,4,6,14,42.9,8,16,3,13,3,13,29,0,defense
ITA-Serie A,2022,Torino,Vanja Milinković-Savić,SRB,GK,25,1997,38.0,2,1,2,0,0,2,2,100.0,0,0,0,0,1,3,19,1,defense
ITA-Serie A,2022,Torino,Wilfried Singo,CIV,DF,21,2000,22.7,27,17,14,10,3,12,19,63.2,7,15,2,13,12,39,33,1,defense
ITA-Serie A,2022,Torino,Yann Karamoh,FRA,"MF,FW",24,1998,8.0,5,2,3,2,0,1,5,20.0,4,5,0,5,0,5,2,1,defense
ITA-Serie A,2022,Udinese,Adam Masina,MAR,DF,28,1994,8.8,10,7,7,3,0,6,15,40.0,9,11,4,7,10,20,28,1,defense
ITA-Serie A,2022,Udinese,Axel Guessand,FRA,DF,17,2004,0.9,2,1,2,0,0,1,2,50.0,1,1,0,1,2,4,3,0,defense
ITA-Serie A,2022,Udinese,Beto,GNB,FW,24,1998,23.7,16,9,0,9,7,4,17,23.5,13,18,3,15,6,22,30,0,defense
ITA-Serie A,2022,Udinese,Bram Nuytinck,NED,DF,32,1990,4.3,7,4,3,4,0,4,8,50.0,4,6,6,0,5,12,22,0,defense
ITA-Serie A,2022,Udinese,Brandon Soppy,FRA,DF,20,2002,1.0,1,1,0,1,0,0,0,,0,4,0,4,1,2,1,0,defense
ITA-Serie A,2022,Udinese,Destiny Udogie,ITA,DF,19,2002,30.0,71,45,42,24,5,34,59,57.6,25,34,6,28,36,107,25,0,defense
ITA-Serie A,2022,Udinese,Enzo Ebosse,CMR,DF,23,1999,10.3,15,9,11,4,0,9,13,69.2,4,27,6,21,11,26,29,0,defense
ITA-Serie A,2022,Udinese,Festy Ebosele,IRL,DF,19,2002,4.6,15,10,8,7,0,4,10,40.0,6,5,0,5,2,17,5,0,defense
ITA-Serie A,2022,Udinese,Florian Thauvin,FRA,"FW,MF",29,1993,6.1,2,1,0,2,0,2,13,15.4,11,5,0,5,2,4,2,0,defense
ITA-Serie A,2022,Udinese,Gerard Deulofeu,ESP,FW,28,1994,13.5,8,5,5,1,2,5,15,33.3,10,8,1,7,2,10,1,0,defense
ITA-Serie A,2022,Udinese,Ilija Nestorovski,MKD,"FW,MF",32,1990,7.1,7,3,2,1,4,5,11,45.5,6,6,1,5,2,9,10,0,defense
ITA-Serie A,2022,Udinese,Isaac Success,NGA,FW,26,1996,20.2,8,4,2,5,1,3,8,37.5,5,13,2,11,4,12,18,0,defense
ITA-Serie A,2022,Udinese,Jaka Bijol,SVN,DF,23,1999,30.3,39,23,32,7,0,16,27,59.3,11,41,25,16,29,68,165,0,defense
ITA-Serie A,2022,Udinese,James Abankwah,IRL,DF,18,2004,0.7,1,1,0,1,0,0,0,,0,4,2,2,0,1,5,0,defense
ITA-Serie A,2022,Udinese,Jean-Victor Makengo,FRA,MF,24,1998,8.9,16,13,7,7,2,5,9,55.6,4,8,2,6,9,25,3,0,defense
ITA-Serie A,2022,Udinese,Kingsley Ehizibue,NED,DF,27,1995,17.1,47,31,28,13,6,29,45,64.4,16,21,3,18,10,57,42,1,defense
ITA-Serie A,2022,Udinese,Lazar Samardzic,SRB,MF,20,2002,20.5,33,16,9,20,4,17,43,39.5,26,13,0,13,11,44,16,0,defense
ITA-Serie A,2022,Udinese,Leonardo Buta,POR,DF,20,2002,0.2,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,defense
ITA-Serie A,2022,Udinese,Marco Silvestri,ITA,GK,31,1991,38.0,2,1,2,0,0,2,3,66.7,1,0,0,0,1,3,15,1,defense
ITA-Serie A,2022,Udinese,Marvin Zeegelaar,NED,DF,31,1990,3.9,8,4,6,2,0,3,4,75.0,1,2,0,2,3,11,5,0,defense
ITA-Serie A,2022,Udinese,Mato Jajalo,BIH,MF,34,1988,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,defense
ITA-Serie A,2022,Udinese,Nehuén Pérez,ARG,DF,22,2000,31.3,77,40,54,20,3,39,55,70.9,16,53,23,30,35,112,106,1,defense
ITA-Serie A,2022,Udinese,Nicolò Cocetta,ITA,DF,18,2003,0.4,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,0,defense
ITA-Serie A,2022,Udinese,Roberto Pereyra,ARG,"DF,MF",31,1991,31.3,36,20,21,12,3,16,44,36.4,28,20,5,15,16,52,28,0,defense
ITA-Serie A,2022,Udinese,Rodrigo Becão,BRA,DF,26,1996,27.6,70,36,50,17,3,40,53,75.5,13,44,24,20,26,96,68,2,defense
ITA-Serie A,2022,Udinese,Sandi Lovrić,SVN,MF,24,1998,25.9,40,18,16,16,8,25,43,58.1,18,25,2,23,26,66,21,0,defense
ITA-Serie A,2022,Udinese,Simone Pafundi,ITA,"MF,FW",16,2006,0.9,8,5,1,5,2,2,4,50.0,2,0,0,0,1,9,0,0,defense
ITA-Serie A,2022,Udinese,Tolgay Arslan,GER,MF,31,1990,13.5,29,18,13,15,1,14,39,35.9,25,19,0,19,12,41,9,1,defense
ITA-Serie A,2022,Udinese,Vivaldo Semedo,POR,"FW,MF",17,2005,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,defense
ITA-Serie A,2022,Udinese,Walace,BRA,MF,27,1995,35.4,82,39,42,31,9,41,90,45.6,49,47,12,35,51,133,51,1,defense
