league,season,team,player,nation,pos,age,born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type
GER-Bundesliga,2024,St. Pauli,Oladapo Afolayan,ENG,"FW,MF",27-058,1998.0,15.9,3,33,11,33.3,2.08,0.69,0.09,0.27,20.1,0,0,0,2.9,2.9,0.09,0.1,0.1,shooting
GER-Bundesliga,2024,St. Pauli,Philipp Treu,GER,"MF,DF",24-129,2000.0,26.4,0,17,2,11.8,0.64,0.08,0.0,0.0,16.9,0,0,0,1.1,1.1,0.06,-1.1,-1.1,shooting
GER-Bundesliga,2024,St. Pauli,Robert Wagner,GER,MF,21-271,2003.0,4.0,0,2,0,0.0,0.49,0.0,0.0,,15.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
GER-Bundesliga,2024,St. Pauli,Scott Banks,SCO,"FW,MF",23-197,2001.0,1.1,0,3,0,0.0,2.67,0.0,0.0,,11.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3,shooting
GER-Bundesliga,2024,St. Pauli,Siebe Van Der Heyden,BEL,"DF,MF",26-316,1998.0,6.4,1,2,1,50.0,0.31,0.16,0.5,1.0,3.2,0,0,0,1.3,1.3,0.67,-0.3,-0.3,shooting
GER-Bundesliga,2024,Stuttgart,Alexander Nübel,GER,GK,28-193,1996.0,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2024,Stuttgart,Ameen Al-Dakhil,BEL,DF,23-036,2002.0,4.8,0,1,0,0.0,0.21,0.0,0.0,,19.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
GER-Bundesliga,2024,Stuttgart,Angelo Stiller,GER,MF,24-007,2001.0,26.3,1,14,3,21.4,0.53,0.11,0.07,0.33,19.5,0,0,0,1.4,1.4,0.1,-0.4,-0.4,shooting
GER-Bundesliga,2024,Stuttgart,Anrie Chase,JPN,DF,21-018,2004.0,8.2,0,5,0,0.0,0.61,0.0,0.0,,17.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
GER-Bundesliga,2024,Stuttgart,Anthony Rouault,FRA,DF,23-317,2001.0,13.5,1,5,1,20.0,0.37,0.07,0.2,1.0,6.5,0,0,0,0.5,0.5,0.1,0.5,0.5,shooting
GER-Bundesliga,2024,Stuttgart,Atakan Karazor,,MF,28-180,1996.0,23.2,1,10,4,40.0,0.43,0.17,0.1,0.25,16.4,0,0,0,1.2,1.2,0.12,-0.2,-0.2,shooting
GER-Bundesliga,2024,Stuttgart,Chris Führich,GER,"MF,FW",27-092,1998.0,17.2,1,27,8,29.6,1.57,0.46,0.04,0.13,17.5,2,0,0,2.0,2.0,0.07,-1.0,-1.0,shooting
GER-Bundesliga,2024,Stuttgart,Dan-Axel Zagadou,FRA,"DF,MF",25-312,1999.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2024,Stuttgart,Deniz Undav,GER,"FW,MF",28-266,1996.0,14.1,7,58,26,44.8,4.11,1.84,0.12,0.27,13.8,0,0,0,9.2,9.2,0.16,-2.2,-2.2,shooting
GER-Bundesliga,2024,Stuttgart,El Bilal Touré,MLI,"FW,MF",23-190,2001.0,4.0,2,14,4,28.6,3.54,1.01,0.14,0.5,15.2,0,0,0,1.6,1.6,0.12,0.4,0.4,shooting
GER-Bundesliga,2024,Stuttgart,Enzo Millot,FRA,"MF,FW",22-268,2002.0,18.1,4,38,14,36.8,2.1,0.77,0.11,0.29,16.4,0,0,1,7.1,6.3,0.17,-3.1,-2.3,shooting
GER-Bundesliga,2024,Stuttgart,Ermedin Demirović,BIH,FW,27-017,1998.0,17.1,13,49,20,40.8,2.87,1.17,0.27,0.65,11.8,0,0,2,11.4,9.6,0.2,1.6,3.4,shooting
GER-Bundesliga,2024,Stuttgart,Fabian Rieder,SUI,"MF,FW",23-054,2002.0,8.4,1,19,6,31.6,2.27,0.72,0.05,0.17,21.7,5,0,0,1.3,1.3,0.07,-0.3,-0.3,shooting
GER-Bundesliga,2024,Stuttgart,Finn Jeltsch,GER,DF,18-268,2006.0,4.2,0,1,0,0.0,0.24,0.0,0.0,,12.8,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
GER-Bundesliga,2024,Stuttgart,Frans Krätzig,GER,DF,22-087,2003.0,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2024,Stuttgart,Jacob Bruun Larsen,DEN,MF,26-204,1998.0,4.0,1,3,2,66.7,0.74,0.49,0.33,0.5,19.5,0,0,0,0.3,0.3,0.1,0.7,0.7,shooting
GER-Bundesliga,2024,Stuttgart,Jamie Leweling,GER,"MF,FW",24-044,2001.0,15.5,2,24,15,62.5,1.55,0.97,0.08,0.13,19.8,0,0,0,1.1,1.1,0.04,0.9,0.9,shooting
GER-Bundesliga,2024,Stuttgart,Jarzinho Malanga,GER,DF,18-275,2006.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2024,Stuttgart,Josha Vagnoman,GER,"DF,MF",24-121,2000.0,18.9,1,14,6,42.9,0.74,0.32,0.07,0.17,16.6,0,0,0,1.4,1.4,0.1,-0.4,-0.4,shooting
GER-Bundesliga,2024,Stuttgart,Julian Chabot,GER,DF,27-058,1998.0,20.3,2,14,2,14.3,0.69,0.1,0.14,1.0,13.6,0,0,0,1.3,1.3,0.09,0.7,0.7,shooting
GER-Bundesliga,2024,Stuttgart,Justin Diehl,GER,"FW,DF",20-135,2004.0,1.2,1,7,1,14.3,6.06,0.87,0.14,1.0,15.8,0,0,0,1.0,1.0,0.14,0.0,0.0,shooting
GER-Bundesliga,2024,Stuttgart,Leonidas Stergiou,SUI,DF,23-039,2002.0,6.9,0,2,0,0.0,0.29,0.0,0.0,,19.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
GER-Bundesliga,2024,Stuttgart,Luca Jaquez,SUI,DF,21-313,2003.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2024,Stuttgart,Maximilian Mittelstädt,GER,DF,28-024,1997.0,21.7,1,12,3,25.0,0.55,0.14,0.08,0.33,22.9,0,0,0,0.6,0.6,0.05,0.4,0.4,shooting
GER-Bundesliga,2024,Stuttgart,Nick Woltemade,GER,"FW,MF",23-056,2002.0,14.0,9,30,17,56.7,2.15,1.22,0.23,0.41,12.3,0,2,2,7.3,5.7,0.19,1.7,1.3,shooting
GER-Bundesliga,2024,Stuttgart,Pascal Stenzel,GER,DF,29-022,1996.0,1.5,0,3,0,0.0,1.94,0.0,0.0,,15.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
GER-Bundesliga,2024,Stuttgart,Ramon Hendriks,NED,DF,23-267,2001.0,11.1,0,5,1,20.0,0.45,0.09,0.0,0.0,11.1,0,0,0,0.6,0.6,0.11,-0.6,-0.6,shooting
GER-Bundesliga,2024,Stuttgart,Yannik Keitel,GER,MF,25-055,2000.0,2.7,0,3,1,33.3,1.13,0.37,0.0,0.0,18.7,0,0,0,0.4,0.4,0.12,-0.4,-0.4,shooting
GER-Bundesliga,2024,Union Berlin,Alexander Schwolow,GER,GK,32-313,1992.0,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2024,Union Berlin,Aljoscha Kemlein,GER,MF,20-252,2004.0,10.2,1,11,3,27.3,1.07,0.29,0.09,0.33,17.4,1,0,0,0.9,0.9,0.09,0.1,0.1,shooting
GER-Bundesliga,2024,Union Berlin,Andrej Ilic,SRB,FW,25-008,2000.0,6.2,3,16,6,37.5,2.57,0.96,0.13,0.33,12.8,0,1,1,2.7,1.9,0.12,0.3,0.1,shooting
GER-Bundesliga,2024,Union Berlin,András Schäfer,HUN,MF,25-363,1999.0,12.3,1,10,1,10.0,0.82,0.08,0.1,1.0,21.2,0,0,0,0.6,0.6,0.06,0.4,0.4,shooting
GER-Bundesliga,2024,Union Berlin,Benedict Hollerbach,GER,"FW,MF",23-329,2001.0,23.1,8,61,18,29.5,2.64,0.78,0.13,0.44,15.4,0,0,0,5.8,5.8,0.1,2.2,2.2,shooting
GER-Bundesliga,2024,Union Berlin,Christopher Trimmel,AUT,"DF,MF",38-046,1987.0,14.7,0,7,2,28.6,0.48,0.14,0.0,0.0,22.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting
GER-Bundesliga,2024,Union Berlin,Danilho Doekhi,NED,DF,26-285,1998.0,28.0,1,31,4,12.9,1.11,0.14,0.03,0.25,10.4,0,0,0,2.5,2.5,0.08,-1.5,-1.5,shooting
GER-Bundesliga,2024,Union Berlin,Diogo Leite,POR,DF,26-078,1999.0,25.6,0,17,7,41.2,0.66,0.27,0.0,0.0,14.3,0,0,0,1.1,1.1,0.06,-1.1,-1.1,shooting
GER-Bundesliga,2024,Union Berlin,Frederik Rønnow,DEN,GK,32-250,1992.0,23.0,0,1,0,0.0,0.04,0.0,0.0,,7.7,0,0,0,0.1,0.1,0.09,-0.1,-0.1,shooting
GER-Bundesliga,2024,Union Berlin,Ivan Prtajin,CRO,FW,28-332,1996.0,1.8,0,8,2,25.0,4.47,1.12,0.0,0.0,15.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,shooting
GER-Bundesliga,2024,Union Berlin,Janik Haberer,GER,"MF,DF",31-009,1994.0,13.5,0,14,2,14.3,1.04,0.15,0.0,0.0,20.4,0,0,0,0.7,0.7,0.05,-0.7,-0.7,shooting
GER-Bundesliga,2024,Union Berlin,Jeong Woo-yeong,KOR,"MF,FW",25-203,1999.0,14.0,3,25,6,24.0,1.78,0.43,0.12,0.5,18.5,1,0,0,2.8,2.8,0.11,0.2,0.2,shooting
GER-Bundesliga,2024,Union Berlin,Jordan Pefok,USA,FW,28-350,1996.0,10.1,0,23,7,30.4,2.28,0.69,0.0,0.0,12.2,0,0,0,3.2,3.2,0.14,-3.2,-3.2,shooting
GER-Bundesliga,2024,Union Berlin,Josip Juranović,CRO,"DF,MF",29-238,1995.0,11.0,0,5,2,40.0,0.45,0.18,0.0,0.0,23.9,1,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting
GER-Bundesliga,2024,Union Berlin,Jérôme Roussillon,FRA,"DF,MF",32-095,1993.0,1.4,0,2,0,0.0,1.46,0.0,0.0,,20.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
GER-Bundesliga,2024,Union Berlin,Kevin Vogt,GER,DF,33-200,1991.0,13.3,1,0,0,,0.0,0.0,,,,0,1,1,0.8,0.0,,0.2,0.0,shooting
GER-Bundesliga,2024,Union Berlin,Kevin Volland,GER,"FW,MF",32-255,1992.0,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2024,Union Berlin,Leopold Querfeld,AUT,DF,21-112,2003.0,13.4,1,11,2,18.2,0.82,0.15,0.09,0.5,13.0,0,0,0,0.9,0.9,0.08,0.1,0.1,shooting
GER-Bundesliga,2024,Union Berlin,Lucas Tousart,FRA,MF,27-347,1997.0,5.5,0,7,4,57.1,1.26,0.72,0.0,0.0,20.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting
GER-Bundesliga,2024,Union Berlin,László Bénes,SVK,"MF,FW",27-214,1997.0,5.4,1,14,6,42.9,2.61,1.12,0.07,0.17,23.6,2,0,0,0.7,0.7,0.05,0.3,0.3,shooting
GER-Bundesliga,2024,Union Berlin,Marin Ljubicic,CRO,"FW,MF",23-042,2002.0,2.2,1,1,1,100.0,0.46,0.46,1.0,1.0,10.8,0,0,0,0.4,0.4,0.41,0.6,0.6,shooting
GER-Bundesliga,2024,Union Berlin,Rani Khedira,GER,MF,31-074,1994.0,24.3,1,11,1,9.1,0.45,0.04,0.09,1.0,16.6,0,0,0,1.3,1.3,0.12,-0.3,-0.3,shooting
GER-Bundesliga,2024,Union Berlin,Robert Skov,DEN,"DF,MF",28-326,1996.0,9.5,2,16,5,31.3,1.69,0.53,0.06,0.2,22.4,2,1,1,1.7,0.9,0.06,0.3,0.1,shooting
GER-Bundesliga,2024,Union Berlin,Robin Gosens,GER,DF,30-280,1994.0,1.0,0,1,0,0.0,1.0,0.0,0.0,,23.6,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
GER-Bundesliga,2024,Union Berlin,Tim Skarke,GER,"FW,MF",28-216,1996.0,10.7,0,20,9,45.0,1.87,0.84,0.0,0.0,18.5,0,0,0,2.1,2.1,0.1,-2.1,-2.1,shooting
GER-Bundesliga,2024,Union Berlin,Tom Rothe,GER,"DF,MF",20-164,2004.0,13.8,2,18,6,33.3,1.31,0.44,0.11,0.33,11.4,0,0,0,1.6,1.6,0.09,0.4,0.4,shooting
GER-Bundesliga,2024,Union Berlin,Yorbe Vertessen,BEL,"MF,FW",24-093,2001.0,8.0,1,27,5,18.5,3.38,0.63,0.04,0.2,20.5,0,0,0,1.3,1.3,0.05,-0.3,-0.3,shooting
GER-Bundesliga,2024,Werder Bremen,Amos Pieper,GER,DF,27-084,1998.0,10.7,0,3,0,0.0,0.28,0.0,0.0,,19.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3,shooting
GER-Bundesliga,2024,Werder Bremen,André Silva,POR,FW,29-156,1995.0,4.1,1,12,5,41.7,2.93,1.22,0.0,0.0,16.6,0,1,2,2.6,1.0,0.08,-1.6,-1.0,shooting
GER-Bundesliga,2024,Werder Bremen,Anthony Jung,GER,DF,33-159,1991.0,21.0,0,1,0,0.0,0.05,0.0,0.0,,29.2,0,0,0,0.0,0.0,0.04,0.0,0.0,shooting
GER-Bundesliga,2024,Werder Bremen,Derrick Köhn,GER,"DF,FW",26-066,1999.0,14.4,2,13,4,30.8,0.9,0.28,0.15,0.5,15.7,0,0,0,0.7,0.7,0.06,1.3,1.3,shooting
GER-Bundesliga,2024,Werder Bremen,Felix Agu,GER,DF,25-196,1999.0,14.0,3,5,4,80.0,0.36,0.29,0.6,0.75,13.5,0,0,0,1.0,1.0,0.19,2.0,2.0,shooting
GER-Bundesliga,2024,Werder Bremen,Issa Kaboré,BFA,"DF,FW",23-334,2001.0,3.4,0,7,0,0.0,2.05,0.0,0.0,,13.4,0,0,0,0.7,0.7,0.1,-0.7,-0.7,shooting
GER-Bundesliga,2024,Werder Bremen,Jens Stage,DEN,MF,28-154,1996.0,19.1,7,35,10,28.6,1.83,0.52,0.2,0.7,13.1,0,0,0,5.5,5.5,0.16,1.5,1.5,shooting
GER-Bundesliga,2024,Werder Bremen,Julián Malatini,ARG,DF,23-315,2001.0,5.0,1,3,1,33.3,0.59,0.2,0.33,1.0,7.3,0,0,0,0.2,0.2,0.08,0.8,0.8,shooting
GER-Bundesliga,2024,Werder Bremen,Justin Njinmah,GER,"FW,MF",24-147,2000.0,9.3,3,24,6,25.0,2.58,0.65,0.13,0.5,15.1,0,0,0,2.6,2.6,0.11,0.4,0.4,shooting
GER-Bundesliga,2024,Werder Bremen,Keke Maximilian Topp,GER,"FW,MF",21-017,2004.0,2.7,1,5,3,60.0,1.86,1.12,0.2,0.33,11.3,0,0,0,0.8,0.8,0.15,0.2,0.2,shooting
GER-Bundesliga,2024,Werder Bremen,Leonardo Bittencourt,GER,MF,31-113,1993.0,9.9,2,23,8,34.8,2.32,0.81,0.09,0.25,21.5,1,0,0,1.5,1.5,0.06,0.5,0.5,shooting
GER-Bundesliga,2024,Werder Bremen,Marco Friedl,AUT,DF,27-026,1998.0,18.0,0,2,2,100.0,0.11,0.11,0.0,0.0,16.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
GER-Bundesliga,2024,Werder Bremen,Marco Grüll,AUT,"FW,MF",26-279,1998.0,11.7,6,23,10,43.5,1.97,0.85,0.26,0.6,15.6,1,0,0,3.9,3.9,0.17,2.1,2.1,shooting
GER-Bundesliga,2024,Werder Bremen,Marvin Ducksch,GER,FW,31-035,1994.0,21.5,7,56,23,41.1,2.61,1.07,0.11,0.26,17.6,7,1,2,8.5,6.9,0.12,-1.5,-0.9,shooting
GER-Bundesliga,2024,Werder Bremen,Michael Zetterer,GER,GK,29-273,1995.0,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2024,Werder Bremen,Miloš Veljković,SRB,DF,29-197,1995.0,11.4,0,2,1,50.0,0.17,0.09,0.0,0.0,2.1,0,0,0,0.6,0.6,0.28,-0.6,-0.6,shooting
GER-Bundesliga,2024,Werder Bremen,Mitchell Weiser,GER,"DF,MF",30-355,1994.0,25.9,4,35,13,37.1,1.35,0.5,0.11,0.31,13.9,0,0,0,4.3,4.3,0.12,-0.3,-0.3,shooting
GER-Bundesliga,2024,Werder Bremen,Niklas Stark,GER,DF,29-362,1995.0,17.4,0,8,2,25.0,0.46,0.11,0.0,0.0,15.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5,shooting
GER-Bundesliga,2024,Werder Bremen,Oliver Burke,SCO,FW,28-004,1997.0,6.2,3,24,6,25.0,3.86,0.96,0.13,0.5,12.9,0,0,0,2.8,2.8,0.12,0.2,0.2,shooting
GER-Bundesliga,2024,Werder Bremen,Olivier Deman,BEL,DF,25-005,2000.0,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2024,Werder Bremen,Romano Schmid,AUT,MF,25-074,2000.0,25.7,4,40,11,27.5,1.56,0.43,0.1,0.36,17.9,2,0,0,3.1,3.1,0.08,0.9,0.9,shooting
GER-Bundesliga,2024,Werder Bremen,Senne Lynen,BEL,MF,26-051,1999.0,24.6,0,17,2,11.8,0.69,0.08,0.0,0.0,22.5,0,0,0,0.8,0.8,0.04,-0.8,-0.8,shooting
GER-Bundesliga,2024,Werder Bremen,Skelly Alvero,FRA,MF,22-342,2002.0,2.6,0,1,0,0.0,0.38,0.0,0.0,,14.8,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
GER-Bundesliga,2024,Wolfsburg,Andreas Skov Olsen,DEN,"FW,MF",25-103,1999.0,3.9,0,5,0,0.0,1.28,0.0,0.0,,14.3,0,0,0,0.4,0.4,0.08,-0.4,-0.4,shooting
GER-Bundesliga,2024,Wolfsburg,Aster Vranckx,BEL,MF,22-189,2002.0,4.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2024,Wolfsburg,Bence Dárdai,HUN,MF,19-077,2006.0,10.5,1,7,1,14.3,0.67,0.1,0.14,1.0,18.6,0,0,0,0.6,0.6,0.09,0.4,0.4,shooting
GER-Bundesliga,2024,Wolfsburg,Cedric Zesiger,SUI,DF,26-291,1998.0,5.8,0,2,1,50.0,0.34,0.17,0.0,0.0,25.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
GER-Bundesliga,2024,Wolfsburg,David Odogu,GER,DF,18-312,2006.0,1.0,0,1,0,0.0,1.0,0.0,0.0,,14.2,0,0,0,0.0,0.0,0.01,0.0,0.0,shooting
GER-Bundesliga,2024,Wolfsburg,Denis Vavro,SVK,DF,29-001,1996.0,21.7,1,22,5,22.7,1.01,0.23,0.05,0.2,22.2,2,0,0,1.2,1.2,0.05,-0.2,-0.2,shooting
GER-Bundesliga,2024,Wolfsburg,Jakub Kamiński,POL,"DF,MF",22-310,2002.0,9.8,0,12,3,25.0,1.23,0.31,0.0,0.0,16.5,0,0,0,0.8,0.8,0.07,-0.8,-0.8,shooting
GER-Bundesliga,2024,Wolfsburg,Joakim Mæhle,DEN,DF,27-326,1997.0,19.1,3,14,5,35.7,0.73,0.26,0.21,0.6,16.7,0,0,0,1.8,1.8,0.13,1.2,1.2,shooting
GER-Bundesliga,2024,Wolfsburg,Jonas Wind,DEN,"FW,MF",26-063,1999.0,17.9,8,29,9,31.0,1.62,0.5,0.24,0.78,14.1,0,1,2,4.8,3.1,0.11,3.2,3.9,shooting
GER-Bundesliga,2024,Wolfsburg,Kamil Grabara,POL,GK,26-093,1999.0,22.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2024,Wolfsburg,Kevin Behrens,GER,FW,34-067,1991.0,1.7,1,8,3,37.5,4.68,1.75,0.13,0.33,10.6,0,0,0,2.3,2.3,0.29,-1.3,-1.3,shooting
GER-Bundesliga,2024,Wolfsburg,Kilian Fischer,GER,DF,24-181,2000.0,21.0,0,5,0,0.0,0.24,0.0,0.0,,19.7,0,0,0,0.3,0.3,0.06,-0.3,-0.3,shooting
GER-Bundesliga,2024,Wolfsburg,Konstantinos Koulierakis,GRE,DF,21-134,2003.0,22.4,0,16,3,18.8,0.71,0.13,0.0,0.0,16.9,0,0,0,0.6,0.6,0.04,-0.6,-0.6,shooting
GER-Bundesliga,2024,Wolfsburg,Lovro Majer,CRO,MF,27-084,1998.0,1.6,2,2,1,50.0,1.24,0.62,0.5,1.0,21.5,0,1,1,1.1,0.4,0.18,0.9,0.6,shooting
GER-Bundesliga,2024,Wolfsburg,Lukas Nmecha,GER,"FW,MF",26-118,1998.0,2.9,2,14,6,42.9,4.86,2.08,0.14,0.33,13.8,0,0,0,3.5,3.5,0.25,-1.5,-1.5,shooting
GER-Bundesliga,2024,Wolfsburg,Mads Roerslev,DEN,DF,25-291,1999.0,2.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2024,Wolfsburg,Marius Müller,GER,GK,31-273,1993.0,5.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2024,Wolfsburg,Mattias Svanberg,SWE,MF,26-096,1999.0,13.3,3,21,7,33.3,1.58,0.53,0.14,0.43,16.4,0,0,0,3.6,3.6,0.17,-0.6,-0.6,shooting
GER-Bundesliga,2024,Wolfsburg,Maximilian Arnold,GER,MF,30-319,1994.0,22.9,2,23,9,39.1,1.0,0.39,0.09,0.22,27.8,8,0,0,0.8,0.8,0.04,1.2,1.2,shooting
GER-Bundesliga,2024,Wolfsburg,Mohamed Amoura,ALG,FW,24-337,2000.0,22.9,10,59,22,37.3,2.58,0.96,0.14,0.36,16.8,0,2,2,7.4,5.8,0.1,2.6,2.2,shooting
GER-Bundesliga,2024,Wolfsburg,Patrick Wimmer,AUT,"MF,FW",23-316,2001.0,14.9,3,32,7,21.9,2.14,0.47,0.09,0.43,17.5,1,0,0,3.4,3.4,0.1,-0.4,-0.4,shooting
GER-Bundesliga,2024,Wolfsburg,Ridle Baku,GER,"FW,MF",27-003,1998.0,13.0,2,18,6,33.3,1.38,0.46,0.11,0.33,19.9,0,0,0,1.5,1.5,0.08,0.5,0.5,shooting
GER-Bundesliga,2024,Wolfsburg,Salih Özcan,TUR,MF,27-090,1998.0,3.9,0,2,0,0.0,0.51,0.0,0.0,,24.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
GER-Bundesliga,2024,Wolfsburg,Sebastiaan Bornauw,BEL,DF,26-020,1999.0,8.7,2,8,3,37.5,0.91,0.34,0.25,0.67,7.6,0,0,0,1.2,1.2,0.15,0.8,0.8,shooting
GER-Bundesliga,2024,Wolfsburg,Tiago Tomás,POR,"FW,MF",22-299,2002.0,19.6,6,39,20,51.3,1.99,1.02,0.15,0.3,15.6,0,0,0,5.3,5.3,0.14,0.7,0.7,shooting
GER-Bundesliga,2024,Wolfsburg,Yannick Gerhardt,GER,"MF,DF",31-029,1994.0,13.5,1,11,2,18.2,0.81,0.15,0.09,0.5,16.8,0,0,0,0.8,0.8,0.08,0.2,0.2,shooting
