league,season,team,player,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP,stat_type
,,,,,,,,,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,,,xA,A-xAG,,,,,,
ITA-Serie A,2021,Napoli,Antonio Cioffi,ITA,FW,17,2002,0.1,9,10,90.0,117,8,5,5,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,1,0,1,0,1,passing
ITA-Serie A,2021,Napoli,David Ospina,COL,GK,31,1988,16.0,453,545,83.1,11051,7738,127,128,99.2,188,192,97.9,137,223,61.4,1,0.1,0.0,0.9,2,6,0,0,0,passing
ITA-Serie A,2021,Napoli,Diego Demme,GER,MF,28,1991,17.7,1110,1254,88.5,17972,4107,572,604,94.7,413,456,90.6,94,125,75.2,3,1.9,0.8,1.1,20,119,15,1,117,passing
ITA-Serie A,2021,Napoli,Dries Mertens,BEL,"FW,MF",33,1987,16.2,352,488,72.1,5375,1601,187,215,87.0,121,158,76.6,21,58,36.2,8,4.2,2.9,3.8,36,29,18,4,67,passing
ITA-Serie A,2021,Napoli,Elif Elmas,MKD,"MF,FW",20,1999,8.2,319,355,89.9,4423,596,204,220,92.7,88,96,91.7,17,19,89.5,1,0.7,0.8,0.3,12,16,3,1,18,passing
ITA-Serie A,2021,Napoli,Elseid Hysaj,ALB,DF,26,1994,19.6,1029,1226,83.9,15509,5056,586,650,90.2,330,382,86.4,73,118,61.9,2,1.3,1.1,0.7,15,79,10,1,86,passing
ITA-Serie A,2021,Napoli,Fabián Ruiz Peña,ESP,MF,24,1996,28.5,1884,2110,89.3,32946,8928,924,989,93.4,656,706,92.9,244,298,81.9,1,2.0,3.3,-1.0,40,206,39,2,226,passing
ITA-Serie A,2021,Napoli,Faouzi Ghoulam,ALG,"DF,FW",29,1991,3.2,206,258,79.8,3121,1114,113,125,90.4,75,92,81.5,11,25,44.0,0,0.5,0.5,-0.5,7,7,7,5,11,passing
ITA-Serie A,2021,Napoli,Fernando Llorente,ESP,"FW,MF",35,1985,0.6,13,22,59.1,163,29,9,16,56.3,2,3,66.7,1,1,100.0,0,0.1,0.4,-0.1,1,0,0,0,0,passing
ITA-Serie A,2021,Napoli,Giovanni Di Lorenzo,ITA,DF,26,1993,36.0,2228,2586,86.2,34895,12760,1197,1283,93.3,829,932,88.9,142,215,66.0,6,5.7,4.1,0.3,48,227,61,13,259,passing
ITA-Serie A,2021,Napoli,Hirving Lozano,MEX,FW,25,1995,21.8,426,620,68.7,5456,1067,270,330,81.8,103,155,66.5,16,41,39.0,3,4.8,3.5,-1.8,35,17,22,7,44,passing
ITA-Serie A,2021,Napoli,Kalidou Koulibaly,SEN,DF,29,1991,24.5,1566,1775,88.2,28893,11863,654,706,92.6,726,776,93.6,166,248,66.9,0,0.2,0.4,-0.2,5,106,8,2,116,passing
ITA-Serie A,2021,Napoli,Kostas Manolas,GRE,DF,29,1991,25.5,1442,1555,92.7,28283,9379,470,505,93.1,792,813,97.4,167,211,79.1,0,0.3,0.3,-0.3,5,47,5,0,73,passing
ITA-Serie A,2021,Napoli,Kévin Malcuit,MAR,"FW,MF",29,1991,0.4,20,24,83.3,280,21,11,12,91.7,8,9,88.9,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,0,passing
ITA-Serie A,2021,Napoli,Lorenzo Insigne,ITA,FW,29,1991,31.8,1486,1872,79.4,24219,6030,824,906,90.9,437,555,78.7,161,265,60.8,8,8.5,7.6,-0.5,63,115,84,11,192,passing
ITA-Serie A,2021,Napoli,Matteo Politano,ITA,"FW,MF",26,1993,21.2,659,871,75.7,10066,2388,378,423,89.4,198,260,76.2,57,111,51.4,4,3.9,3.0,0.1,34,28,27,7,78,passing
ITA-Serie A,2021,Napoli,Mário Rui,POR,DF,29,1991,18.5,1133,1386,81.7,17609,5940,631,679,92.9,384,461,83.3,87,171,50.9,2,2.2,2.6,-0.2,31,59,21,12,67,passing
ITA-Serie A,2021,Napoli,Nikola Maksimović,SRB,DF,28,1991,13.4,886,963,92.0,17592,6229,277,298,93.0,505,528,95.6,101,125,80.8,0,0.1,0.1,-0.1,3,33,0,0,40,passing
ITA-Serie A,2021,Napoli,Piotr Zieliński,POL,MF,26,1994,28.0,1031,1247,82.7,15663,3884,568,635,89.4,307,362,84.8,89,141,63.1,10,5.2,3.4,4.8,56,109,23,2,154,passing
ITA-Serie A,2021,Napoli,Stanislav Lobotka,SVK,MF,25,1994,1.7,117,129,90.7,1841,362,58,62,93.5,43,46,93.5,10,13,76.9,0,0.0,0.0,0.0,0,5,1,0,7,passing
ITA-Serie A,2021,Napoli,Tiemoué Bakayoko,FRA,MF,25,1994,21.8,1080,1228,87.9,17505,4453,524,590,88.8,442,465,95.1,82,103,79.6,1,0.8,1.0,0.2,12,87,8,0,99,passing
ITA-Serie A,2021,Napoli,Victor Osimhen,NGA,FW,21,1998,17.5,171,249,68.7,2223,267,105,135,77.8,43,71,60.6,8,16,50.0,3,2.5,1.1,0.5,25,5,4,1,9,passing
ITA-Serie A,2021,Parma,Alberto Grassi,ITA,"MF,DF",25,1995,13.1,362,461,78.5,5844,1540,176,212,83.0,152,175,86.9,26,45,57.8,0,0.4,0.4,-0.4,3,28,3,0,34,passing
ITA-Serie A,2021,Parma,Andrea Adorante,ITA,FW,20,2000,0.1,1,1,100.0,18,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Parma,Andrea Conti,ITA,DF,26,1994,9.0,373,461,80.9,6512,2536,160,180,88.9,176,213,82.6,30,48,62.5,0,0.5,0.5,-0.5,7,29,10,6,42,passing
ITA-Serie A,2021,Parma,Andreas Cornelius,DEN,FW,27,1993,21.1,397,591,67.2,5646,961,232,323,71.8,119,162,73.5,20,32,62.5,4,3.5,1.7,0.5,24,36,9,1,45,passing
ITA-Serie A,2021,Parma,Botond Balogh,HUN,DF,18,2002,1.8,59,79,74.7,1277,419,12,16,75.0,35,42,83.3,11,18,61.1,0,0.0,0.0,0.0,0,0,0,0,2,passing
ITA-Serie A,2021,Parma,Bruno Alves,POR,DF,38,1981,18.1,790,931,84.9,19031,7295,142,160,88.8,456,499,91.4,190,256,74.2,0,0.1,0.2,-0.1,2,43,3,1,50,passing
ITA-Serie A,2021,Parma,Chaka Traorè,CIV,"FW,DF",15,2004,0.2,6,10,60.0,64,25,5,8,62.5,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Parma,Daan Dierckx,BEL,DF,17,2003,5.2,185,211,87.7,4118,1261,38,43,88.4,119,124,96.0,28,43,65.1,0,0.0,0.0,0.0,0,9,1,0,8,passing
ITA-Serie A,2021,Parma,Dennis Man,ROU,"FW,MF",21,1998,7.8,220,262,84.0,3261,807,120,141,85.1,72,82,87.8,15,19,78.9,1,0.5,0.5,0.5,5,21,12,3,38,passing
ITA-Serie A,2021,Parma,Drissa Camara,CIV,MF,18,2002,0.2,7,9,77.8,81,0,7,8,87.5,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Parma,Gastón Brugman,URU,MF,27,1992,18.0,925,1099,84.2,18809,5650,324,360,90.0,436,492,88.6,156,213,73.2,1,2.5,2.4,-1.5,26,90,11,1,111,passing
ITA-Serie A,2021,Parma,Gervinho,CIV,FW,33,1987,22.5,432,536,80.6,5691,1144,276,315,87.6,132,151,87.4,7,10,70.0,1,2.2,2.1,-1.2,27,28,15,2,53,passing
ITA-Serie A,2021,Parma,Giacomo Ricci,ITA,DF,23,1996,0.7,20,25,80.0,412,165,4,6,66.7,13,13,100.0,3,4,75.0,0,0.0,0.1,0.0,0,4,2,1,4,passing
ITA-Serie A,2021,Parma,Giuseppe Pezzella,ITA,DF,22,1997,20.3,766,997,76.8,13448,3870,352,403,87.3,309,383,80.7,85,150,56.7,4,3.2,2.9,0.8,19,57,24,13,69,passing
ITA-Serie A,2021,Parma,Graziano Pellè,ITA,FW,35,1985,6.8,150,196,76.5,1922,308,95,114,83.3,29,40,72.5,10,12,83.3,2,1.9,0.9,0.1,12,6,4,0,9,passing
ITA-Serie A,2021,Parma,Hernani,BRA,MF,26,1994,24.3,845,1080,78.2,15986,4108,358,410,87.3,320,383,83.6,139,198,70.2,3,2.7,2.1,0.3,36,92,20,8,116,passing
ITA-Serie A,2021,Parma,Jacopo Dezi,ITA,"FW,MF",28,1992,0.9,33,44,75.0,455,90,19,20,95.0,11,16,68.8,2,6,33.3,0,0.1,0.3,-0.1,1,2,1,0,5,passing
ITA-Serie A,2021,Parma,Jasmin Kurtić,SVN,MF,31,1989,30.4,1188,1434,82.8,22012,5688,488,548,89.1,492,560,87.9,164,239,68.6,0,2.2,2.7,-2.2,23,111,29,15,143,passing
ITA-Serie A,2021,Parma,Joshua Zirkzee,NED,"FW,MF",19,2001,1.3,21,34,61.8,232,83,16,20,80.0,4,10,40.0,0,0,,0,0.2,0.1,-0.2,1,3,2,0,2,passing
ITA-Serie A,2021,Parma,Juan Brunetta,ARG,"FW,MF",23,1997,5.3,153,191,80.1,2900,573,68,77,88.3,61,71,85.9,21,30,70.0,2,0.9,0.6,1.1,8,13,2,0,20,passing
ITA-Serie A,2021,Parma,Juraj Kucka,SVK,"MF,FW",33,1987,25.9,663,929,71.4,10151,2630,370,458,80.8,229,304,75.3,44,84,52.4,2,2.0,1.7,0.0,17,54,17,4,77,passing
ITA-Serie A,2021,Parma,Kastriot Dermaku,ALB,DF,28,1992,1.1,35,40,87.5,693,193,8,9,88.9,24,26,92.3,3,3,100.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Parma,Lautaro Valenti,ARG,DF,21,1999,5.5,271,336,80.7,5901,2045,82,89,92.1,131,150,87.3,55,89,61.8,0,0.0,0.1,0.0,1,20,1,1,14,passing
ITA-Serie A,2021,Parma,Luca Siligardi,ITA,"FW,MF",32,1988,0.4,11,19,57.9,153,38,8,9,88.9,3,3,100.0,0,2,0.0,0,0.2,0.2,-0.2,2,0,1,1,1,passing
ITA-Serie A,2021,Parma,Luigi Sepe,ITA,GK,29,1991,36.0,1147,1445,79.4,34233,26869,214,218,98.2,468,474,98.7,457,739,61.8,0,0.0,0.1,0.0,0,33,0,0,1,passing
ITA-Serie A,2021,Parma,Matteo Darmian,ITA,DF,30,1989,2.3,77,104,74.0,1219,368,41,47,87.2,32,37,86.5,4,13,30.8,0,0.0,0.0,0.0,1,2,0,0,6,passing
ITA-Serie A,2021,Parma,Matteo Scozzarella,ITA,MF,32,1988,1.7,84,106,79.2,1719,476,27,30,90.0,41,45,91.1,16,31,51.6,0,0.5,0.4,-0.5,6,8,0,0,9,passing
ITA-Serie A,2021,Parma,Mattia Bani,ITA,DF,26,1993,12.7,633,712,88.9,13012,4280,167,187,89.3,382,398,96.0,79,115,68.7,0,0.4,0.3,-0.4,2,23,2,1,32,passing
ITA-Serie A,2021,Parma,Mattia Sprocati,ITA,"MF,FW",27,1993,0.2,4,4,100.0,48,4,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Parma,Maxime Busi,BEL,DF,20,1999,13.3,652,786,83.0,11221,3823,322,347,92.8,245,286,85.7,65,110,59.1,1,1.2,0.9,-0.2,7,56,14,8,66,passing
ITA-Serie A,2021,Parma,Márk Kosznovszky,HUN,MF,18,2002,1.0,37,39,94.9,548,87,20,20,100.0,16,17,94.1,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,2,passing
ITA-Serie A,2021,Parma,Riccardo Gagliolo,SWE,DF,30,1990,21.7,1074,1349,79.6,21319,9061,359,413,86.9,551,642,85.8,146,242,60.3,2,1.2,1.5,0.8,17,99,21,13,118,passing
ITA-Serie A,2021,Parma,Roberto Inglese,ITA,FW,28,1991,6.4,74,116,63.8,1023,170,45,61,73.8,21,34,61.8,2,4,50.0,2,1.6,0.6,0.4,4,5,2,0,9,passing
ITA-Serie A,2021,Parma,Simon Sohm,SUI,MF,19,2001,10.0,354,424,83.5,5966,1323,150,173,86.7,165,185,89.2,26,42,61.9,0,0.2,0.3,-0.2,4,31,2,0,33,passing
ITA-Serie A,2021,Parma,Simone Colombi,ITA,GK,29,1991,2.0,38,52,73.1,1288,1156,10,10,100.0,8,9,88.9,19,32,59.4,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Parma,Simone Iacoponi,ITA,DF,33,1987,13.3,645,750,86.0,13146,5179,219,232,94.4,318,353,90.1,104,140,74.3,0,0.0,0.1,0.0,0,46,2,0,57,passing
ITA-Serie A,2021,Parma,Valentin Mihaila,ROU,"FW,MF",20,2000,7.8,124,192,64.6,1814,378,74,97,76.3,34,49,69.4,10,22,45.5,0,0.3,0.4,-0.3,7,7,3,2,9,passing
ITA-Serie A,2021,Parma,Vasilios Zagaritis,GRE,DF,19,2001,0.7,41,50,82.0,528,198,31,32,96.9,9,11,81.8,1,4,25.0,0,0.1,0.1,-0.1,1,3,1,0,5,passing
ITA-Serie A,2021,Parma,Vincent Laurini,FRA,DF,31,1989,9.7,400,505,79.2,6865,2842,193,211,91.5,164,211,77.7,38,68,55.9,0,0.0,0.2,0.0,1,35,5,4,37,passing
ITA-Serie A,2021,Parma,Wylan Cyprien,FRA,MF,25,1995,4.6,248,299,82.9,4730,1033,94,105,89.5,119,130,91.5,30,52,57.7,0,0.2,0.3,-0.2,4,18,3,1,20,passing
ITA-Serie A,2021,Parma,Yann Karamoh,FRA,"FW,MF",22,1998,14.4,275,364,75.5,4007,806,158,188,84.0,78,101,77.2,21,29,72.4,1,1.8,1.3,-0.8,15,21,14,3,33,passing
ITA-Serie A,2021,Parma,Yordan Osorio,VEN,DF,26,1994,20.1,1017,1154,88.1,21429,6455,284,306,92.8,576,615,93.7,151,210,71.9,0,0.1,0.2,-0.1,3,39,2,1,39,passing
ITA-Serie A,2021,Roma,Amadou Diawara,GUI,MF,23,1997,7.3,362,403,89.8,6789,1675,138,144,95.8,178,200,89.0,42,50,84.0,0,0.4,0.3,-0.4,1,35,2,0,39,passing
ITA-Serie A,2021,Roma,Antonio Mirante,ITA,GK,37,1983,12.8,311,392,79.3,8090,5814,55,55,100.0,160,162,98.8,95,173,54.9,0,0.0,0.0,0.0,0,3,0,0,0,passing
ITA-Serie A,2021,Roma,Borja Mayoral,ESP,FW,23,1997,17.2,291,372,78.2,4520,668,169,205,82.4,77,96,80.2,28,34,82.4,3,1.5,1.2,1.5,23,19,10,0,35,passing
ITA-Serie A,2021,Roma,Bruno Peres,BRA,DF,30,1990,15.9,629,767,82.0,10544,2606,321,354,90.7,231,276,83.7,63,98,64.3,2,3.8,2.8,-1.8,28,27,16,8,36,passing
ITA-Serie A,2021,Roma,Bryan Cristante,ITA,"DF,MF",25,1995,23.9,1224,1481,82.6,25163,9483,394,445,88.5,630,679,92.8,186,304,61.2,3,1.3,1.6,1.7,16,112,21,3,142,passing
ITA-Serie A,2021,Roma,Bryan Reynolds,USA,DF,19,2001,3.1,122,148,82.4,1866,519,71,81,87.7,39,46,84.8,9,15,60.0,0,0.0,0.1,0.0,1,9,3,0,9,passing
ITA-Serie A,2021,Roma,Carles Pérez,ESP,"MF,FW",22,1998,8.6,236,306,77.1,3598,570,144,163,88.3,71,92,77.2,16,29,55.2,1,1.3,0.9,-0.3,15,10,3,0,16,passing
ITA-Serie A,2021,Roma,Chris Smalling,ENG,DF,30,1989,12.3,620,684,90.6,12325,4078,163,175,93.1,377,393,95.9,68,96,70.8,1,0.7,0.6,0.3,2,16,0,0,20,passing
ITA-Serie A,2021,Roma,Daniel Fuzato,BRA,GK,23,1997,5.0,114,152,75.0,3150,2194,15,15,100.0,67,68,98.5,32,69,46.4,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Roma,Davide Santon,ITA,DF,29,1991,6.5,246,281,87.5,4060,1001,116,122,95.1,110,120,91.7,14,29,48.3,1,0.6,0.4,0.4,5,9,7,3,19,passing
ITA-Serie A,2021,Roma,Ebrima Darboe,GAM,MF,19,2001,3.6,248,264,93.9,4397,1416,102,107,95.3,119,123,96.7,24,27,88.9,0,0.0,0.1,0.0,2,26,0,0,23,passing
ITA-Serie A,2021,Roma,Edin Džeko,BIH,FW,34,1986,20.3,338,512,66.0,5191,1244,197,264,74.6,96,135,71.1,26,39,66.7,3,2.2,1.8,0.8,29,23,19,0,53,passing
ITA-Serie A,2021,Roma,Edoardo Bove,ITA,MF,18,2002,0.1,11,11,100.0,168,51,7,7,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Roma,Federico Fazio,ARG,DF,33,1987,4.5,272,317,85.8,4679,1442,129,139,92.8,122,134,91.0,18,35,51.4,0,0.1,0.1,-0.1,1,22,1,0,20,passing
ITA-Serie A,2021,Roma,Gianluca Mancini,ITA,DF,24,1996,31.7,1731,1967,88.0,32631,9987,654,701,93.3,872,938,93.0,189,284,66.5,2,0.8,0.9,1.2,7,137,13,2,150,passing
ITA-Serie A,2021,Roma,Gonzalo Villar,ESP,MF,22,1998,20.7,1173,1307,89.7,19861,5490,514,563,91.3,552,589,93.7,80,101,79.2,1,0.7,1.3,0.3,8,116,14,3,122,passing
ITA-Serie A,2021,Roma,Henrikh Mkhitaryan,ARM,"MF,FW",31,1989,30.5,893,1180,75.7,13683,3609,479,575,83.3,322,395,81.5,56,95,58.9,10,7.6,5.4,2.4,48,62,46,6,138,passing
ITA-Serie A,2021,Roma,Javier Pastore,ARG,"MF,FW",31,1989,0.9,53,60,88.3,1052,442,16,20,80.0,29,30,96.7,7,8,87.5,0,0.6,0.5,-0.6,4,11,6,0,21,passing
ITA-Serie A,2021,Roma,Jordan Veretout,FRA,MF,27,1993,22.8,1071,1268,84.5,20540,5885,408,451,90.5,508,563,90.2,140,209,67.0,2,2.6,2.4,-0.6,25,124,9,1,144,passing
ITA-Serie A,2021,Roma,Juan Jesus,BRA,DF,29,1991,1.7,122,133,91.7,2356,963,37,39,94.9,72,75,96.0,11,14,78.6,0,0.0,0.0,0.0,0,3,0,0,5,passing
ITA-Serie A,2021,Roma,Justin Kluivert,NED,MF,21,1999,0.2,4,7,57.1,120,32,1,3,33.3,1,2,50.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,2,passing
ITA-Serie A,2021,Roma,Leonardo Spinazzola,ITA,DF,27,1993,23.6,957,1227,78.0,16192,4598,485,569,85.2,358,431,83.1,93,157,59.2,4,5.0,3.7,-1.0,33,74,45,21,105,passing
ITA-Serie A,2021,Roma,Lorenzo Pellegrini,ITA,MF,24,1996,28.9,1089,1429,76.2,19495,5567,520,595,87.4,403,492,81.9,144,265,54.3,6,8.0,6.0,-2.0,61,121,41,8,147,passing
ITA-Serie A,2021,Roma,Marash Kumbulla,ALB,DF,20,2000,15.1,701,791,88.6,12503,3644,295,323,91.3,353,371,95.1,48,77,62.3,0,0.5,0.2,-0.5,4,26,0,0,43,passing
ITA-Serie A,2021,Roma,Nicola Zalewski,POL,MF,18,2002,0.1,6,7,85.7,108,59,2,3,66.7,4,4,100.0,0,0,,1,0.0,0.0,1.0,1,1,1,0,3,passing
ITA-Serie A,2021,Roma,Pau López,ESP,GK,25,1994,20.2,533,663,80.4,13288,9020,108,108,100.0,285,288,99.0,140,267,52.4,0,0.0,0.0,0.0,0,1,0,0,2,passing
ITA-Serie A,2021,Roma,Pedro,ESP,"MF,FW",33,1987,17.7,479,616,77.8,7784,1905,244,295,82.7,178,210,84.8,39,64,60.9,2,3.1,2.2,-1.1,29,43,22,2,65,passing
ITA-Serie A,2021,Roma,Riccardo Calafiori,ITA,DF,18,2002,0.7,35,45,77.8,577,189,17,21,81.0,15,18,83.3,3,3,100.0,0,0.0,0.0,0.0,0,1,0,0,1,passing
ITA-Serie A,2021,Roma,Rick Karsdorp,NED,DF,25,1995,28.3,1070,1298,82.4,18576,4636,462,523,88.3,516,588,87.8,75,132,56.8,6,5.1,3.0,0.9,24,62,35,8,97,passing
ITA-Serie A,2021,Roma,Roger Ibanez,BRA,DF,21,1998,26.6,1434,1649,87.0,27017,9121,539,589,91.5,732,786,93.1,148,229,64.6,2,1.5,0.5,0.5,11,104,3,0,104,passing
ITA-Serie A,2021,Roma,Stephan El Shaarawy,ITA,"MF,FW",27,1992,6.4,186,240,77.5,3004,543,96,119,80.7,71,83,85.5,13,17,76.5,1,1.1,1.0,-0.1,17,9,11,3,22,passing
ITA-Serie A,2021,Sampdoria,Adrien Silva,POR,MF,31,1989,17.8,822,948,86.7,15307,4370,350,400,87.5,318,352,90.3,130,152,85.5,1,0.8,0.7,0.2,11,92,7,1,94,passing
ITA-Serie A,2021,Sampdoria,Albin Ekdal,SWE,MF,31,1989,25.5,878,1049,83.7,13941,4033,440,491,89.6,346,401,86.3,58,89,65.2,1,0.9,0.7,0.1,11,73,8,0,95,passing
ITA-Serie A,2021,Sampdoria,Alex Ferrari,ITA,DF,26,1994,9.8,411,493,83.4,7406,2655,160,178,89.9,197,224,87.9,43,66,65.2,1,1.0,0.1,0.0,4,25,1,1,32,passing
ITA-Serie A,2021,Sampdoria,Antonino La Gumina,ITA,FW,24,1996,3.8,45,67,67.2,626,58,27,35,77.1,15,22,68.2,2,3,66.7,0,0.0,0.0,0.0,1,2,1,0,3,passing
ITA-Serie A,2021,Sampdoria,Antonio Candreva,ITA,MF,33,1987,27.8,1093,1640,66.6,20366,7427,548,611,89.7,336,513,65.5,180,385,46.8,8,5.9,6.2,2.1,63,120,67,24,196,passing
ITA-Serie A,2021,Sampdoria,Antonio Palumbo,ITA,MF,23,1996,0.1,1,1,100.0,12,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Sampdoria,Bartosz Bereszyński,POL,DF,28,1992,29.0,1203,1496,80.4,18103,7023,665,728,91.3,420,526,79.8,69,139,49.6,0,0.7,1.1,-0.7,8,76,19,6,103,passing
ITA-Serie A,2021,Sampdoria,Emil Audero,IDN,GK,23,1997,37.0,877,1247,70.3,26471,19006,124,125,99.2,387,394,98.2,364,724,50.3,1,0.2,0.0,0.8,1,12,0,0,0,passing
ITA-Serie A,2021,Sampdoria,Ernesto Torregrossa,VEN,FW,28,1992,1.9,32,43,74.4,355,73,23,29,79.3,4,5,80.0,1,2,50.0,0,0.2,0.1,-0.2,3,0,1,0,3,passing
ITA-Serie A,2021,Sampdoria,Fabio Depaoli,ITA,MF,23,1997,0.9,10,16,62.5,158,80,7,10,70.0,1,2,50.0,2,2,100.0,0,0.1,0.0,-0.1,1,2,0,0,2,passing
ITA-Serie A,2021,Sampdoria,Fabio Quagliarella,ITA,FW,37,1983,24.5,362,526,68.8,5487,1166,194,253,76.7,110,152,72.4,27,49,55.1,1,1.4,1.1,-0.4,19,35,10,2,46,passing
ITA-Serie A,2021,Sampdoria,Federico Bonazzoli,ITA,FW,23,1997,1.5,19,27,70.4,310,62,7,10,70.0,9,13,69.2,2,2,100.0,1,0.5,0.5,0.5,2,4,1,0,3,passing
ITA-Serie A,2021,Sampdoria,Gastón Ramírez,URU,"FW,MF",29,1990,10.8,350,490,71.4,5545,1776,189,230,82.2,95,126,75.4,41,84,48.8,4,2.2,1.9,1.8,22,41,12,1,58,passing
ITA-Serie A,2021,Sampdoria,Jakub Jankto,CZE,MF,24,1996,26.8,621,920,67.5,9938,2659,337,426,79.1,214,291,73.5,52,133,39.1,3,3.5,4.2,-0.5,34,48,27,8,88,passing
ITA-Serie A,2021,Sampdoria,Karlo Letica,CRO,GK,23,1997,1.0,30,34,88.2,694,352,6,6,100.0,18,18,100.0,6,10,60.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Sampdoria,Keita Baldé,SEN,FW,25,1995,13.3,230,315,73.0,3100,526,135,169,79.9,74,96,77.1,7,18,38.9,1,2.4,1.3,-1.4,21,14,6,0,26,passing
ITA-Serie A,2021,Sampdoria,Kristoffer Askildsen,NOR,MF,19,2001,1.1,10,19,52.6,146,67,8,12,66.7,1,2,50.0,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,1,passing
ITA-Serie A,2021,Sampdoria,Lorenzo Tonelli,ITA,DF,30,1990,19.8,742,913,81.3,15266,4824,226,256,88.3,395,447,88.4,110,183,60.1,0,0.0,0.1,0.0,0,22,0,0,42,passing
ITA-Serie A,2021,Sampdoria,Manolo Gabbiadini,ITA,FW,28,1991,9.7,161,220,73.2,2312,712,94,120,78.3,43,58,74.1,11,16,68.8,2,1.8,0.8,0.2,11,19,9,0,27,passing
ITA-Serie A,2021,Sampdoria,Maya Yoshida,JPN,DF,31,1988,25.3,1035,1219,84.9,21877,7569,298,339,87.9,583,623,93.6,147,236,62.3,2,0.8,0.9,1.2,7,53,1,0,55,passing
ITA-Serie A,2021,Sampdoria,Mehdi Léris,ALG,"DF,MF",22,1998,4.3,174,233,74.7,2680,771,102,120,85.0,49,64,76.6,16,29,55.2,0,0.4,0.3,-0.4,8,12,6,1,19,passing
ITA-Serie A,2021,Sampdoria,Mikkel Damsgaard,DEN,"MF,FW",20,2000,19.7,512,750,68.3,7508,2431,300,377,79.6,153,221,69.2,33,81,40.7,4,2.4,2.3,1.6,25,56,22,3,80,passing
ITA-Serie A,2021,Sampdoria,Morten Thorsby,NOR,MF,24,1996,29.4,737,986,74.7,10152,3497,443,534,83.0,225,305,73.8,29,54,53.7,1,1.1,0.9,-0.1,18,57,5,1,80,passing
ITA-Serie A,2021,Sampdoria,Omar Colley,GAM,DF,27,1992,28.8,1098,1360,80.7,22524,8809,323,376,85.9,596,662,90.0,160,286,55.9,0,0.1,0.2,-0.1,2,91,0,0,87,passing
ITA-Serie A,2021,Sampdoria,Tommaso Augello,ITA,DF,25,1994,35.7,1564,2061,75.9,24859,10136,807,916,88.1,628,807,77.8,97,228,42.5,3,3.9,4.1,-0.9,29,100,40,25,157,passing
ITA-Serie A,2021,Sampdoria,Valerio Verre,ITA,"FW,MF",26,1994,11.1,371,530,70.0,6143,1972,188,232,81.0,126,176,71.6,38,66,57.6,3,1.6,1.3,1.4,19,48,21,2,70,passing
ITA-Serie A,2021,Sampdoria,Vasco Regini,ITA,DF,29,1990,1.0,35,40,87.5,572,265,21,23,91.3,10,12,83.3,4,5,80.0,0,0.0,0.0,0.0,1,3,1,1,3,passing
ITA-Serie A,2021,Sassuolo,Andrea Consigli,ITA,GK,33,1987,37.0,1102,1358,81.1,24274,16006,418,421,99.3,397,410,96.8,274,510,53.7,0,0.0,0.0,0.0,0,18,0,0,1,passing
ITA-Serie A,2021,Sassuolo,Brian Oddei,ITA,"FW,MF",17,2002,0.5,15,23,65.2,271,85,7,9,77.8,5,5,100.0,3,5,60.0,2,0.9,0.6,1.1,2,0,3,3,1,passing
ITA-Serie A,2021,Sassuolo,Domenico Berardi,ITA,FW,25,1994,27.5,984,1310,75.1,17062,4398,474,543,87.3,379,472,80.3,105,206,51.0,7,6.2,5.2,0.8,58,72,84,13,164,passing
ITA-Serie A,2021,Sassuolo,Federico Peluso,ITA,DF,36,1984,2.3,151,166,91.0,2479,931,65,68,95.6,72,78,92.3,10,13,76.9,0,0.0,0.0,0.0,0,7,1,0,7,passing
ITA-Serie A,2021,Sassuolo,Federico Ricci,ITA,FW,26,1994,0.0,4,4,100.0,63,8,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
