nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,league,season,stat_type
GER,DF,18-312,2006,1.0,0,1,0,0.0,1.0,0.0,0.0,,14.2,0,0,0,0.0,0.0,0.01,0.0,0.0,GER-Bundesliga,2024,shooting
SVK,DF,29-001,1996,21.7,1,22,5,22.7,1.01,0.23,0.05,0.2,22.2,2,0,0,1.2,1.2,0.05,-0.2,-0.2,GER-Bundesliga,2024,shooting
POL,"DF,MF",22-310,2002,9.8,0,12,3,25.0,1.23,0.31,0.0,0.0,16.5,0,0,0,0.8,0.8,0.07,-0.8,-0.8,GER-Bundesliga,2024,shooting
DEN,DF,27-326,1997,19.1,3,14,5,35.7,0.73,0.26,0.21,0.6,16.7,0,0,0,1.8,1.8,0.13,1.2,1.2,GER-Bundesliga,2024,shooting
DEN,"FW,MF",26-063,1999,17.9,8,29,9,31.0,1.62,0.5,0.24,0.78,14.1,0,1,2,4.8,3.1,0.11,3.2,3.9,GER-Bundesliga,2024,shooting
POL,GK,26-093,1999,22.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
GER,FW,34-067,1991,1.7,1,8,3,37.5,4.68,1.75,0.13,0.33,10.6,0,0,0,2.3,2.3,0.29,-1.3,-1.3,GER-Bundesliga,2024,shooting
GER,DF,24-181,2000,21.0,0,5,0,0.0,0.24,0.0,0.0,,19.7,0,0,0,0.3,0.3,0.06,-0.3,-0.3,GER-Bundesliga,2024,shooting
GRE,DF,21-134,2003,22.4,0,16,3,18.8,0.71,0.13,0.0,0.0,16.9,0,0,0,0.6,0.6,0.04,-0.6,-0.6,GER-Bundesliga,2024,shooting
CRO,MF,27-084,1998,1.6,2,2,1,50.0,1.24,0.62,0.5,1.0,21.5,0,1,1,1.1,0.4,0.18,0.9,0.6,GER-Bundesliga,2024,shooting
GER,"FW,MF",26-118,1998,2.9,2,14,6,42.9,4.86,2.08,0.14,0.33,13.8,0,0,0,3.5,3.5,0.25,-1.5,-1.5,GER-Bundesliga,2024,shooting
DEN,DF,25-291,1999,2.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
GER,GK,31-273,1993,5.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
SWE,MF,26-096,1999,13.3,3,21,7,33.3,1.58,0.53,0.14,0.43,16.4,0,0,0,3.6,3.6,0.17,-0.6,-0.6,GER-Bundesliga,2024,shooting
GER,MF,30-319,1994,22.9,2,23,9,39.1,1.0,0.39,0.09,0.22,27.8,8,0,0,0.8,0.8,0.04,1.2,1.2,GER-Bundesliga,2024,shooting
ALG,FW,24-337,2000,22.9,10,59,22,37.3,2.58,0.96,0.14,0.36,16.8,0,2,2,7.4,5.8,0.1,2.6,2.2,GER-Bundesliga,2024,shooting
AUT,"MF,FW",23-316,2001,14.9,3,32,7,21.9,2.14,0.47,0.09,0.43,17.5,1,0,0,3.4,3.4,0.1,-0.4,-0.4,GER-Bundesliga,2024,shooting
GER,"FW,MF",27-003,1998,13.0,2,18,6,33.3,1.38,0.46,0.11,0.33,19.9,0,0,0,1.5,1.5,0.08,0.5,0.5,GER-Bundesliga,2024,shooting
TUR,MF,27-090,1998,3.9,0,2,0,0.0,0.51,0.0,0.0,,24.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,GER-Bundesliga,2024,shooting
BEL,DF,26-020,1999,8.7,2,8,3,37.5,0.91,0.34,0.25,0.67,7.6,0,0,0,1.2,1.2,0.15,0.8,0.8,GER-Bundesliga,2024,shooting
POR,"FW,MF",22-299,2002,19.6,6,39,20,51.3,1.99,1.02,0.15,0.3,15.6,0,0,0,5.3,5.3,0.14,0.7,0.7,GER-Bundesliga,2024,shooting
GER,"MF,DF",31-029,1994,13.5,1,11,2,18.2,0.81,0.15,0.09,0.5,16.8,0,0,0,0.8,0.8,0.08,0.2,0.2,GER-Bundesliga,2024,shooting
