league,season,team,player,nation,pos,age,born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type
ITA-Serie A,2024,Empoli,Szymon Żurkowski,POL,MF,27-198,1997,1.2,0,0,0,2,1,0,0,1,4,0,0,0,10,0,0,,misc
ITA-Serie A,2024,Empoli,Thomas Campaniello,ITA,FW,17-041,2008,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,33.3,misc
ITA-Serie A,2024,Empoli,Tyronne Ebuehi,NGA,DF,29-116,1995,0.3,0,0,0,0,1,0,1,2,1,0,0,0,3,1,0,100.0,misc
ITA-Serie A,2024,Empoli,Viktor Kovalenko,UKR,"MF,DF",29-056,1996,0.6,0,0,0,1,2,0,0,0,1,0,0,0,3,2,0,100.0,misc
ITA-Serie A,2024,Empoli,Youssef Maleh,MAR,MF,26-232,1998,16.8,5,1,1,32,29,1,16,16,23,0,0,0,96,9,18,33.3,misc
ITA-Serie A,2024,Fiorentina,Albert Guðmundsson,ISL,"MF,FW",27-300,1997,10.9,2,0,0,10,16,2,20,6,2,1,0,0,40,3,11,21.4,misc
ITA-Serie A,2024,Fiorentina,Alessandro Bianco,ITA,MF,22-192,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,misc
ITA-Serie A,2024,Fiorentina,Amir Richardson,MAR,MF,23-077,2002,8.1,5,0,0,24,11,0,2,4,10,0,0,0,30,15,15,50.0,misc
ITA-Serie A,2024,Fiorentina,Andrea Colpani,ITA,"FW,MF",25-335,1999,15.7,1,0,0,21,22,1,32,9,9,0,0,0,45,10,14,41.7,misc
ITA-Serie A,2024,Fiorentina,Antonín Barák,CZE,MF,30-129,1994,0.6,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0,misc
ITA-Serie A,2024,Fiorentina,Cher Ndour,ITA,MF,20-258,2004,2.8,0,0,0,3,6,0,3,2,0,0,0,0,15,10,12,45.5,misc
ITA-Serie A,2024,Fiorentina,Christian Kouamé,CIV,"FW,MF",27-126,1997,6.9,1,0,0,13,14,2,6,2,8,0,0,0,20,29,19,60.4,misc
ITA-Serie A,2024,Fiorentina,Cristiano Biraghi,ITA,DF,32-222,1992,4.8,1,0,0,4,7,0,30,4,4,0,0,0,10,2,3,40.0,misc
ITA-Serie A,2024,Fiorentina,Danilo Cataldi,ITA,MF,30-248,1994,16.2,1,0,0,15,15,0,17,19,15,0,0,0,98,2,4,33.3,misc
ITA-Serie A,2024,Fiorentina,David de Gea,ESP,GK,34-155,1990,28.0,1,0,0,0,2,0,0,0,0,0,0,0,17,6,0,100.0,misc
ITA-Serie A,2024,Fiorentina,Dodô,BRA,DF,26-145,1998,29.6,7,0,0,20,51,3,112,32,27,2,0,0,158,12,15,44.4,misc
ITA-Serie A,2024,Fiorentina,Edoardo Bove,ITA,"MF,FW",22-330,2002,9.5,3,0,0,16,21,0,2,6,17,1,0,0,45,11,15,42.3,misc
ITA-Serie A,2024,Fiorentina,Fabiano Parisi,ITA,"DF,MF",24-153,2000,9.0,1,0,0,10,23,0,12,12,11,0,0,0,42,10,12,45.5,misc
ITA-Serie A,2024,Fiorentina,Jonathan Ikone,FRA,"FW,MF",26-344,1998,3.7,0,0,0,3,7,0,1,1,2,0,0,0,19,0,6,0.0,misc
ITA-Serie A,2024,Fiorentina,Luca Ranieri,ITA,DF,25-353,1999,28.6,4,0,0,16,17,1,7,24,16,0,1,0,73,38,47,44.7,misc
ITA-Serie A,2024,Fiorentina,Lucas Beltrán,ARG,"MF,FW",24-013,2001,17.7,3,0,0,21,35,3,7,4,10,1,0,0,52,20,47,29.9,misc
ITA-Serie A,2024,Fiorentina,Lucas Martínez Quarta,ARG,DF,28-336,1996,3.9,1,0,0,8,2,0,0,3,7,0,0,0,13,12,10,54.5,misc
ITA-Serie A,2024,Fiorentina,Maat Daniel Caprini,ITA,FW,19-059,2006,0.1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0.0,misc
ITA-Serie A,2024,Fiorentina,Marin Pongračić,CRO,DF,27-212,1997,10.0,3,1,1,16,4,0,1,8,11,0,0,1,48,16,8,66.7,misc
ITA-Serie A,2024,Fiorentina,Matias Moreno,ARG,DF,21-199,2003,1.6,0,0,0,4,0,0,2,1,8,0,1,0,5,3,4,42.9,misc
ITA-Serie A,2024,Fiorentina,Michael Folorunsho,ITA,"FW,MF",27-063,1998,5.9,4,0,0,12,20,0,15,3,11,0,0,0,20,15,11,57.7,misc
ITA-Serie A,2024,Fiorentina,Michael Kayode,ITA,"DF,FW",20-275,2004,1.4,0,0,0,1,2,0,6,2,1,0,0,0,6,2,0,100.0,misc
ITA-Serie A,2024,Fiorentina,Moise Kean,ITA,FW,25-042,2000,26.0,5,0,0,35,45,50,9,4,5,0,1,0,50,44,43,50.6,misc
ITA-Serie A,2024,Fiorentina,Nicolò Fagioli,ITA,MF,24-058,2001,5.6,0,0,0,5,10,0,16,3,7,0,0,0,26,0,0,,misc
ITA-Serie A,2024,Fiorentina,Nicolò Zaniolo,ITA,FW,25-283,1999,2.9,1,0,0,9,11,3,4,0,1,0,0,0,6,2,8,20.0,misc
ITA-Serie A,2024,Fiorentina,Pablo Marí,ESP,DF,31-223,1993,5.2,2,0,0,3,1,0,0,9,2,0,0,0,13,14,4,77.8,misc
ITA-Serie A,2024,Fiorentina,Pietro Comuzzo,ITA,DF,20-050,2005,21.6,5,0,0,22,11,0,1,25,17,0,0,0,72,59,41,59.0,misc
ITA-Serie A,2024,Fiorentina,Pietro Terracciano,ITA,GK,35-034,1990,3.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,misc
ITA-Serie A,2024,Fiorentina,Riccardo Sottil,ITA,"FW,MF",25-312,1999,9.3,1,0,0,7,33,1,41,4,4,1,0,0,44,4,9,30.8,misc
ITA-Serie A,2024,Fiorentina,Robin Gosens,GER,DF,30-280,1994,22.9,5,0,0,19,19,5,48,15,29,0,0,0,57,59,30,66.3,misc
ITA-Serie A,2024,Fiorentina,Rolando Mandragora,ITA,MF,27-286,1997,14.8,5,0,0,16,19,1,22,13,9,0,0,0,38,12,11,52.2,misc
ITA-Serie A,2024,Fiorentina,Sofyan Amrabat,MAR,MF,28-233,1996,2.0,0,0,0,4,1,0,3,0,2,0,0,0,7,1,1,50.0,misc
ITA-Serie A,2024,Fiorentina,Tommaso Rubino,ITA,MF,18-152,2006,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,misc
ITA-Serie A,2024,Fiorentina,Yacine Adli,FRA,MF,24-256,2000,12.5,3,1,1,9,18,0,56,6,18,0,0,0,71,5,15,25.0,misc
ITA-Serie A,2024,Genoa,Aarón Martín,ESP,DF,27-354,1997,28.2,5,0,0,32,25,3,221,16,40,0,1,0,121,18,27,40.0,misc
ITA-Serie A,2024,Genoa,Alan Matturro,URU,DF,20-182,2004,10.0,2,0,0,10,5,2,8,14,6,0,1,0,26,16,16,50.0,misc
ITA-Serie A,2024,Genoa,Alessandro Marcandalli,ITA,DF,22-198,2002,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,100.0,misc
ITA-Serie A,2024,Genoa,Alessandro Vogliacco,ITA,DF,26-209,1998,7.9,3,0,0,12,2,0,11,9,3,0,1,0,20,11,8,57.9,misc
ITA-Serie A,2024,Genoa,Alessandro Zanoli,ITA,"FW,DF",24-190,2000,17.3,3,0,0,16,16,1,60,11,18,0,0,0,57,18,14,56.3,misc
ITA-Serie A,2024,Genoa,Andrea Pinamonti,ITA,FW,25-327,1999,26.8,3,0,0,16,35,16,15,1,5,0,0,0,48,73,96,43.2,misc
ITA-Serie A,2024,Genoa,Brooke Norton-Cuffy,ENG,"DF,MF",21-089,2004,2.3,0,0,0,1,0,0,0,2,3,0,0,0,9,4,3,57.1,misc
ITA-Serie A,2024,Genoa,Caleb Ekuban,GHA,FW,31-019,1994,5.4,1,0,0,11,8,5,3,1,3,0,0,0,17,10,15,40.0,misc
ITA-Serie A,2024,Genoa,David Akpan Ankeye,NGA,"FW,MF",23-056,2002,0.5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0.0,misc
ITA-Serie A,2024,Genoa,Emil Bohinen,NOR,MF,26-030,1999,1.8,0,0,0,3,3,0,0,1,4,0,0,0,9,2,1,66.7,misc
ITA-Serie A,2024,Genoa,Fabio Miretti,ITA,"MF,FW",21-251,2003,17.8,2,0,0,23,47,2,59,7,15,0,0,0,80,10,23,30.3,misc
ITA-Serie A,2024,Genoa,Federico Accornero,ITA,MF,21-065,2004,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,misc
ITA-Serie A,2024,Genoa,Filippo Melegoni,ITA,"MF,FW",26-052,1999,1.0,0,0,0,0,1,0,2,0,1,0,0,0,2,1,0,100.0,misc
ITA-Serie A,2024,Genoa,Gastón Pereiro,URU,MF,29-304,1995,0.3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,50.0,misc
ITA-Serie A,2024,Genoa,Honest Ahanor,ITA,DF,17-047,2008,0.9,0,0,0,0,4,0,1,0,1,0,0,0,5,0,1,0.0,misc
ITA-Serie A,2024,Genoa,Jean Onana,CMR,MF,25-093,2000,1.8,0,0,0,5,0,0,1,2,4,0,0,0,7,5,7,41.7,misc
ITA-Serie A,2024,Genoa,Jeff Ekhator,ITA,"FW,MF",18-151,2006,7.3,1,0,0,13,10,3,10,1,3,0,0,0,28,14,31,31.1,misc
ITA-Serie A,2024,Genoa,Johan Vásquez,MEX,DF,26-171,1998,28.4,7,0,0,26,24,1,6,39,25,1,1,0,107,75,64,54.0,misc
ITA-Serie A,2024,Genoa,Junior Messias,BRA,"MF,FW",33-333,1991,6.0,1,0,0,3,10,0,15,5,5,0,0,0,22,11,18,37.9,misc
ITA-Serie A,2024,Genoa,Koni De Winter,BEL,DF,22-303,2002,18.1,5,0,0,30,12,1,3,16,16,0,2,0,81,64,30,68.1,misc
ITA-Serie A,2024,Genoa,Lior Kasa,ISR,"MF,FW",19-196,2005,1.8,2,0,0,3,3,0,2,2,4,0,0,0,12,1,3,25.0,misc
ITA-Serie A,2024,Genoa,Lorenzo Venturino,ITA,"FW,MF",18-293,2006,0.7,0,0,0,1,1,0,6,0,1,0,0,0,4,1,0,100.0,misc
ITA-Serie A,2024,Genoa,Mario Balotelli,ITA,"FW,MF",34-242,1990,0.7,2,0,0,2,2,0,3,0,0,0,0,0,1,2,2,50.0,misc
ITA-Serie A,2024,Genoa,Mattia Bani,ITA,DF,31-122,1993,14.8,3,0,0,5,8,1,4,19,9,0,0,0,50,21,21,50.0,misc
ITA-Serie A,2024,Genoa,Maxwel Cornet,CIV,"FW,MF",28-196,1996,2.6,0,0,0,0,1,1,8,2,1,0,0,0,13,1,8,11.1,misc
ITA-Serie A,2024,Genoa,Milan Badelj,CRO,MF,36-045,1989,14.9,2,0,0,17,17,0,5,18,12,0,0,0,67,10,5,66.7,misc
ITA-Serie A,2024,Genoa,Morten Frendrup,DEN,MF,24-004,2001,29.5,5,0,0,46,25,1,3,40,58,0,0,0,158,27,34,44.3,misc
ITA-Serie A,2024,Genoa,Morten Thorsby,NOR,MF,28-341,1996,18.1,5,0,0,48,12,8,9,5,29,0,2,1,44,92,92,50.0,misc
ITA-Serie A,2024,Genoa,Nicola Leali,ITA,GK,32-053,1993,24.0,1,0,0,1,5,0,0,0,0,0,0,1,24,5,0,100.0,misc
ITA-Serie A,2024,Genoa,Patrizio Masini,ITA,MF,24-074,2001,10.2,2,0,0,22,34,0,18,10,21,0,0,0,61,18,12,60.0,misc
ITA-Serie A,2024,Genoa,Pierluigi Gollini,ITA,GK,30-024,1995,7.0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,misc
ITA-Serie A,2024,Genoa,Ruslan Malinovskyi,UKR,"MF,FW",31-342,1993,4.3,2,0,0,9,5,0,3,1,8,0,0,0,16,7,6,53.8,misc
ITA-Serie A,2024,Genoa,Stefano Sabelli,ITA,DF,32-088,1993,19.3,2,0,0,24,19,0,55,20,29,0,0,0,77,13,26,33.3,misc
ITA-Serie A,2024,Genoa,Vitinha,POR,"FW,MF",25-027,2000,10.5,1,0,0,12,18,6,23,11,5,0,0,0,39,23,22,51.1,misc
ITA-Serie A,2024,Hellas Verona,Abdou Harroui,NED,"MF,FW",27-088,1998,5.1,1,0,0,10,3,0,9,2,6,0,0,0,22,8,7,53.3,misc
ITA-Serie A,2024,Hellas Verona,Alphadjo Cissè,ITA,"FW,MF",18-171,2006,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,misc
ITA-Serie A,2024,Hellas Verona,Amin Sarr,SWE,FW,24-031,2001,15.5,0,0,0,33,14,9,3,2,11,0,1,0,31,48,62,43.6,misc
ITA-Serie A,2024,Hellas Verona,Antoine Bernede,FRA,MF,25-320,1999,3.4,0,0,0,7,1,0,4,4,4,0,0,0,18,3,3,50.0,misc
ITA-Serie A,2024,Hellas Verona,Casper Tengstedt,DEN,"FW,MF",24-314,2000,15.4,2,0,0,5,8,5,8,3,5,0,0,0,33,18,54,25.0,misc
ITA-Serie A,2024,Hellas Verona,Cheikh Tidiane Niasse,SEN,MF,25-082,2000,6.4,3,0,0,9,10,0,1,16,10,0,0,0,24,14,16,46.7,misc
ITA-Serie A,2024,Hellas Verona,Dailon Livramento,CPV,"FW,MF",23-342,2001,9.1,2,1,0,16,5,8,16,2,8,0,0,0,18,26,42,38.2,misc
ITA-Serie A,2024,Hellas Verona,Daniel Bandeira,POR,MF,25-000,2000,4.5,1,0,0,4,4,0,8,6,0,0,0,0,36,7,3,70.0,misc
ITA-Serie A,2024,Hellas Verona,Daniel Mosquera,COL,FW,25-173,1999,11.7,2,0,0,34,14,6,2,1,6,0,0,0,37,61,67,47.7,misc
ITA-Serie A,2024,Hellas Verona,Daniel Oyegoke,ENG,DF,22-098,2003,1.1,1,0,0,2,0,0,4,1,2,0,0,0,5,0,2,0.0,misc
ITA-Serie A,2024,Hellas Verona,Daniele Ghilardi,ITA,DF,22-095,2003,16.6,6,0,0,22,23,0,5,19,18,0,0,0,39,31,33,48.4,misc
ITA-Serie A,2024,Hellas Verona,Darko Lazović,SRB,"DF,FW",34-208,1990,15.5,0,0,0,9,5,4,70,11,9,1,0,0,54,7,13,35.0,misc
ITA-Serie A,2024,Hellas Verona,Davide Faraoni,ITA,DF,33-168,1991,2.9,1,0,0,7,1,2,12,2,9,0,0,0,9,1,9,10.0,misc
ITA-Serie A,2024,Hellas Verona,Diego Coppola,ITA,DF,21-104,2003,26.5,9,0,0,39,0,0,0,59,32,0,0,0,68,105,59,64.0,misc
ITA-Serie A,2024,Hellas Verona,Domagoj Bradarić,CRO,DF,25-122,1999,16.1,6,0,0,16,11,3,59,12,19,0,0,0,59,15,19,44.1,misc
ITA-Serie A,2024,Hellas Verona,Faride Alidou,GER,"FW,MF",23-267,2001,0.8,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,100.0,misc
ITA-Serie A,2024,Hellas Verona,Flavius Daniliuc,AUT,DF,23-349,2001,10.0,0,0,0,11,2,0,5,7,18,0,0,0,38,17,15,53.1,misc
ITA-Serie A,2024,Hellas Verona,Giangiacomo Magnani,ITA,DF,29-189,1995,11.8,2,0,0,8,11,0,2,17,15,0,0,0,38,29,18,61.7,misc
ITA-Serie A,2024,Hellas Verona,Grigoris Kastanos,CYP,"MF,FW",27-071,1998,9.0,3,0,0,14,17,1,18,7,16,0,0,0,44,14,14,50.0,misc
ITA-Serie A,2024,Hellas Verona,Jackson Tchatchoua,CMR,"DF,MF",23-209,2001,28.2,6,1,0,24,8,6,86,11,28,0,1,0,95,26,24,52.0,misc
ITA-Serie A,2024,Hellas Verona,Junior Ajayi,CIV,FW,20-182,2004,0.1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,misc
ITA-Serie A,2024,Hellas Verona,Lorenzo Montipò,ITA,GK,29-050,1996,30.0,0,0,0,0,7,0,0,0,0,0,0,1,22,7,1,87.5,misc
ITA-Serie A,2024,Hellas Verona,Martin Frese,DEN,DF,27-097,1998,3.7,0,0,0,7,7,0,7,6,7,0,0,0,7,7,7,50.0,misc
ITA-Serie A,2024,Hellas Verona,Mathis Lambourde,FRA,"FW,MF",19-092,2006,0.6,1,0,0,3,0,0,1,0,1,0,0,0,2,1,3,25.0,misc
ITA-Serie A,2024,Hellas Verona,Nicolás Valentini,ARG,DF,24-005,2001,6.0,2,1,1,13,0,0,2,8,14,0,0,0,22,19,2,90.5,misc
ITA-Serie A,2024,Hellas Verona,Ondrej Duda,SVK,MF,30-127,1994,20.9,10,1,1,35,50,0,68,27,20,0,0,0,143,12,8,60.0,misc
ITA-Serie A,2024,Hellas Verona,Paweł Dawidowicz,POL,"DF,MF",29-326,1995,17.0,6,1,0,28,10,0,1,19,20,0,1,0,43,28,18,60.9,misc
ITA-Serie A,2024,Hellas Verona,Reda Belahyane,MAR,MF,20-314,2004,18.4,6,1,1,31,9,0,3,10,26,0,0,0,109,5,15,25.0,misc
ITA-Serie A,2024,Hellas Verona,Simone Perilli,ITA,GK,30-094,1995,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,misc
ITA-Serie A,2024,Hellas Verona,Suat Serdar,GER,MF,28-000,1997,10.7,4,1,1,23,12,0,4,6,13,0,0,0,54,11,11,50.0,misc
ITA-Serie A,2024,Hellas Verona,Tomáš Suslov,SVK,"MF,FW",22-308,2002,20.5,6,1,1,46,59,2,42,18,36,0,0,0,83,4,22,15.4,misc
ITA-Serie A,2024,Hellas Verona,Yllan Okou,FRA,DF,22-109,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2024,Inter,Alessandro Bastoni,ITA,DF,25-363,1999,23.9,5,1,1,38,36,1,61,21,18,0,0,0,83,38,24,61.3,misc
ITA-Serie A,2024,Inter,Benjamin Pavard,FRA,DF,29-014,1996,16.4,4,0,0,18,8,1,11,15,16,0,0,0,44,37,31,54.4,misc
ITA-Serie A,2024,Inter,Carlos Augusto,BRA,"DF,FW",26-094,1999,13.0,0,0,0,7,8,3,18,6,10,0,0,0,41,42,24,63.6,misc
ITA-Serie A,2024,Inter,Davide Frattesi,ITA,MF,25-171,1999,10.4,1,0,0,7,22,2,7,4,7,1,0,0,43,9,11,45.0,misc
ITA-Serie A,2024,Inter,Denzel Dumfries,NED,"DF,FW",28-358,1996,19.6,4,0,0,51,16,5,51,6,18,2,0,0,59,53,16,76.8,misc
ITA-Serie A,2024,Inter,Federico Dimarco,ITA,"DF,FW",27-152,1997,20.4,3,0,0,18,10,8,166,12,11,0,0,0,62,6,9,40.0,misc
ITA-Serie A,2024,Inter,Francesco Acerbi,ITA,DF,37-060,1988,15.4,0,0,0,10,16,1,7,24,16,0,0,0,46,46,24,65.7,misc
ITA-Serie A,2024,Inter,Hakan Çalhanoğlu,TUR,MF,31-062,1994,16.7,3,0,0,13,12,0,100,14,16,0,1,0,87,13,17,43.3,misc
ITA-Serie A,2024,Inter,Henrikh Mkhitaryan,ARM,MF,36-080,1989,24.7,3,0,0,28,22,5,23,17,22,0,0,0,124,22,13,62.9,misc
ITA-Serie A,2024,Inter,Joaquín Correa,ARG,"FW,MF",30-241,1994,3.5,2,0,0,5,6,1,3,0,1,0,0,0,14,4,10,28.6,misc
ITA-Serie A,2024,Inter,Josep Martinez,ESP,GK,26-319,1998,3.0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0,misc
ITA-Serie A,2024,Inter,Kristjan Asllani,ALB,MF,23-033,2002,7.9,4,0,0,8,14,0,31,7,2,0,0,0,40,3,3,50.0,misc
ITA-Serie A,2024,Inter,Lautaro Martínez,ARG,FW,27-232,1997,25.8,0,0,0,34,39,20,10,9,15,0,0,0,68,31,36,46.3,misc
ITA-Serie A,2024,Inter,Marcus Thuram,FRA,FW,27-248,1997,24.2,1,0,0,26,34,13,12,3,10,2,0,0,67,43,33,56.6,misc
ITA-Serie A,2024,Inter,Marko Arnautović,AUT,FW,35-357,1989,3.4,1,0,0,4,3,5,4,1,6,0,0,0,7,7,4,63.6,misc
ITA-Serie A,2024,Inter,Matteo Darmian,ITA,DF,35-130,1989,14.8,2,0,0,21,15,4,26,3,13,0,1,1,25,13,12,52.0,misc
ITA-Serie A,2024,Inter,Mehdi Taremi,IRN,FW,32-267,1992,6.3,1,0,0,7,8,4,1,0,1,0,0,0,22,14,15,48.3,misc
ITA-Serie A,2024,Inter,Nicola Zalewski,POL,DF,23-078,2002,1.3,2,0,0,3,4,0,10,0,1,0,0,0,6,0,2,0.0,misc
ITA-Serie A,2024,Inter,Nicolò Barella,ITA,MF,28-063,1997,23.2,4,0,0,21,28,4,56,10,26,0,0,0,141,21,23,47.7,misc
ITA-Serie A,2024,Inter,Piotr Zieliński,POL,MF,30-326,1994,9.3,0,0,0,7,16,0,26,6,8,0,0,0,51,7,3,70.0,misc
ITA-Serie A,2024,Inter,Stefan de Vrij,NED,DF,33-065,1992,15.2,1,0,0,4,3,0,0,19,10,0,0,0,50,53,33,61.6,misc
ITA-Serie A,2024,Inter,Tajon Buchanan,CAN,"DF,FW",26-062,1999,1.1,0,0,0,2,4,0,3,0,0,0,0,0,6,1,0,100.0,misc
ITA-Serie A,2024,Inter,Tomás Palacios,ARG,DF,21-348,2003,0.1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,misc
ITA-Serie A,2024,Inter,Yann Aurel Bisseck,GER,DF,24-133,2000,13.5,3,0,0,11,8,1,6,13,10,0,1,0,44,36,10,78.3,misc
ITA-Serie A,2024,Inter,Yann Sommer,SUI,GK,36-115,1988,28.0,0,0,0,0,1,0,0,0,0,0,0,0,41,4,0,100.0,misc
ITA-Serie A,2024,Juventus,Alberto costa,POR,DF,21-194,2003,1.1,0,0,0,3,1,0,1,0,4,0,0,0,7,1,2,33.3,misc
ITA-Serie A,2024,Juventus,Andrea Cambiaso,ITA,"DF,FW",25-050,2000,20.4,4,0,0,24,21,3,41,14,23,0,0,0,96,5,10,33.3,misc
ITA-Serie A,2024,Juventus,Danilo,BRA,DF,33-270,1991,6.5,2,0,0,11,1,0,3,9,4,0,1,0,24,16,7,69.6,misc
ITA-Serie A,2024,Juventus,Diego Pugno,ITA,FW,18-278,2006,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,misc
ITA-Serie A,2024,Juventus,Douglas Luiz,BRA,MF,26-337,1998,5.4,2,0,0,12,6,0,23,2,8,0,1,0,28,5,3,62.5,misc
ITA-Serie A,2024,Juventus,Dušan Vlahović,SRB,FW,25-073,2000,18.2,3,0,0,25,16,10,9,1,1,0,0,0,30,34,37,47.9,misc
ITA-Serie A,2024,Juventus,Federico Gatti,ITA,DF,26-291,1998,24.3,2,0,0,20,19,1,1,18,23,1,0,0,110,36,26,58.1,misc
ITA-Serie A,2024,Juventus,Francisco Conceição,POR,"FW,MF",22-118,2002,11.7,5,1,1,19,25,2,50,4,8,0,0,0,38,1,8,11.1,misc
ITA-Serie A,2024,Juventus,Gleison Bremer,BRA,DF,28-024,1997,6.0,2,0,0,9,5,0,0,6,7,0,0,0,23,11,7,61.1,misc
ITA-Serie A,2024,Juventus,Jonas Rouhi,SWE,DF,21-094,2004,2.3,0,0,0,4,2,0,3,3,1,0,0,0,15,0,4,0.0,misc
ITA-Serie A,2024,Juventus,Juan David Cabal,COL,DF,24-093,2001,5.1,0,0,0,7,10,1,7,2,4,0,0,0,20,8,3,72.7,misc
ITA-Serie A,2024,Juventus,Kenan Yıldız,TUR,"FW,MF",19-342,2005,22.8,1,0,0,20,44,4,90,5,28,0,0,0,94,6,26,18.8,misc
ITA-Serie A,2024,Juventus,Khéphren Thuram,FRA,MF,24-016,2001,20.2,4,0,0,26,19,0,9,9,14,0,0,0,85,23,22,51.1,misc
ITA-Serie A,2024,Juventus,Lloyd Kelly,ENG,DF,26-187,1998,6.3,1,0,0,8,4,0,5,1,7,0,0,0,30,22,16,57.9,misc
ITA-Serie A,2024,Juventus,Lorenzo Anghelè,ITA,FW,20-044,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,misc
ITA-Serie A,2024,Juventus,Manuel Locatelli,ITA,MF,27-093,1998,24.6,6,0,0,39,17,1,15,21,33,0,1,0,106,29,16,64.4,misc
ITA-Serie A,2024,Juventus,Mattia Perin,ITA,GK,32-152,1992,5.0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0,misc
ITA-Serie A,2024,Juventus,Michele Di Gregorio,ITA,GK,27-258,1997,26.0,0,0,0,0,5,0,0,0,0,0,0,0,27,5,1,83.3,misc
ITA-Serie A,2024,Juventus,Nicolás González,ARG,"FW,MF",27-005,1998,13.6,0,0,0,21,30,2,14,7,11,0,0,0,48,46,33,58.2,misc
ITA-Serie A,2024,Juventus,Nicolò Fagioli,ITA,MF,24-058,2001,6.3,4,0,0,11,5,0,13,2,10,0,0,0,33,2,2,50.0,misc
ITA-Serie A,2024,Juventus,Nicolò Savona,ITA,DF,22-023,2003,15.8,3,0,0,9,9,1,33,7,13,0,0,0,61,7,14,33.3,misc
ITA-Serie A,2024,Juventus,Pierre Kalulu,FRA,DF,24-310,2000,21.3,2,0,0,19,14,1,15,15,21,0,1,0,80,21,40,34.4,misc
ITA-Serie A,2024,Juventus,Randal Kolo Muani,FRA,FW,26-127,1998,7.2,0,0,0,18,11,4,6,0,3,0,0,0,20,6,13,31.6,misc
ITA-Serie A,2024,Juventus,Renato Veiga,POR,DF,21-256,2003,5.6,1,0,0,4,1,0,0,9,8,0,0,0,21,10,4,71.4,misc
ITA-Serie A,2024,Juventus,Samuel Mbangula,BEL,FW,21-085,2004,7.8,1,0,0,6,14,0,17,3,10,1,0,0,33,2,7,22.2,misc
ITA-Serie A,2024,Juventus,Teun Koopmeiners,NED,"MF,FW",27-042,1998,21.4,3,0,0,32,9,3,112,8,16,0,0,0,48,20,21,48.8,misc
ITA-Serie A,2024,Juventus,Timothy Weah,USA,"FW,DF",25-048,2000,15.2,4,0,0,17,13,3,38,11,17,0,0,0,50,18,20,47.4,misc
ITA-Serie A,2024,Juventus,Vasilije Adžić,MNE,"MF,FW",18-334,2006,0.3,0,0,0,1,0,0,0,0,2,0,0,0,2,2,2,50.0,misc
ITA-Serie A,2024,Juventus,Weston McKennie,USA,"MF,DF",26-226,1998,20.3,2,0,0,25,13,0,13,12,10,0,1,0,86,22,22,50.0,misc
ITA-Serie A,2024,Lazio,Adam Marušić,MNE,DF,32-176,1992,20.3,1,0,0,11,12,2,38,14,17,0,0,1,65,25,18,58.1,misc
ITA-Serie A,2024,Lazio,Alessio Romagnoli,ITA,DF,30-089,1995,22.7,3,1,0,21,8,2,0,22,21,0,0,0,74,63,29,68.5,misc
ITA-Serie A,2024,Lazio,Arijon Ibrahimović,GER,MF,19-121,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2024,Lazio,Boulaye Dia,SEN,"MF,FW",28-146,1996,19.6,2,0,0,19,20,3,2,5,8,1,0,0,46,15,46,24.6,misc
ITA-Serie A,2024,Lazio,Christos Mandas,GRE,GK,23-206,2001,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,100.0,misc
ITA-Serie A,2024,Lazio,Elseid Hysaj,ALB,DF,31-050,1994,3.1,0,0,0,2,1,0,8,4,5,0,0,0,15,5,4,55.6,misc
ITA-Serie A,2024,Lazio,Fisayo Dele-Bashiru,NGA,"MF,FW",24-064,2001,9.1,0,0,0,8,3,0,6,4,5,0,0,0,44,3,10,23.1,misc
