nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,league,season,stat_type
FRA,MF,39,1983,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,ITA-Serie A,2022,defense
ITA,MF,24,1998,9.9,20,8,11,6,3,10,21,47.6,11,19,4,15,8,28,10,0,ITA-Serie A,2022,defense
CYP,"MF,DF",24,1998,14.3,39,23,18,19,2,16,40,40.0,24,20,6,14,8,47,8,0,ITA-Serie A,2022,defense
MEX,GK,37,1985,20.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,9,1,ITA-Serie A,2022,defense
ITA,MF,22,2000,6.5,15,6,5,8,2,9,15,60.0,6,9,0,9,7,22,7,1,ITA-Serie A,2022,defense
SRB,"MF,DF",33,1988,7.5,12,4,8,4,0,4,10,40.0,6,9,3,6,7,19,9,1,ITA-Serie A,2022,defense
NOR,FW,25,1997,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,ITA-Serie A,2022,defense
FRA,DF,25,1996,7.7,12,5,7,4,1,6,10,60.0,4,9,3,6,8,20,16,1,ITA-Serie A,2022,defense
POL,FW,27,1995,23.8,18,11,3,9,6,5,21,23.8,16,17,4,13,2,20,39,0,ITA-Serie A,2022,defense
MLI,MF,26,1996,32.1,84,50,42,35,7,30,73,41.1,43,35,7,28,25,109,33,2,ITA-Serie A,2022,defense
ITA,DF,20,2002,21.6,33,29,18,14,1,19,27,70.4,8,50,35,15,30,63,85,1,ITA-Serie A,2022,defense
ITA,GK,31,1991,17.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
ITA,DF,22,2000,9.0,17,14,14,3,0,10,25,40.0,15,8,5,3,13,30,33,2,ITA-Serie A,2022,defense
SVK,DF,30,1992,19.3,32,23,25,6,1,16,24,66.7,8,33,22,11,35,67,92,0,ITA-Serie A,2022,defense
ITA,DF,27,1995,21.8,32,18,21,5,6,17,37,45.9,20,10,2,8,10,42,37,2,ITA-Serie A,2022,defense
NED,MF,27,1995,25.2,44,22,16,23,5,20,50,40.0,30,17,7,10,18,62,21,0,ITA-Serie A,2022,defense
ITA,GK,32,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
NGA,DF,28,1993,4.9,11,3,7,4,0,6,7,85.7,1,7,4,3,6,17,10,0,ITA-Serie A,2022,defense
MAR,"MF,FW",25,1996,11.9,18,7,5,9,4,4,13,30.8,9,18,4,14,2,20,5,0,ITA-Serie A,2022,defense
ITA,DF,21,2000,17.1,22,14,14,6,2,8,17,47.1,9,19,15,4,12,34,39,0,ITA-Serie A,2022,defense
ITA,DF,28,1994,9.6,9,5,7,2,0,4,8,50.0,4,21,10,11,19,28,25,0,ITA-Serie A,2022,defense
ITA,DF,28,1994,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
POL,DF,30,1992,13.3,28,18,15,11,2,17,26,65.4,9,18,4,14,21,49,25,0,ITA-Serie A,2022,defense
NED,DF,32,1990,16.6,54,38,33,21,0,23,34,67.6,11,36,21,15,23,77,84,0,ITA-Serie A,2022,defense
ARG,DF,20,2002,23.2,50,33,36,14,0,19,43,44.2,24,26,11,15,25,75,62,1,ITA-Serie A,2022,defense
ITA,FW,19,2003,2.6,1,0,0,0,1,0,1,0.0,1,2,1,1,0,1,1,0,ITA-Serie A,2022,defense
IDN,GK,25,1997,25.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,7,1,ITA-Serie A,2022,defense
TUR,MF,18,2004,1.3,6,3,2,2,2,2,3,66.7,1,5,1,4,0,6,3,0,ITA-Serie A,2022,defense
ITA,"DF,MF",25,1997,1.5,5,3,2,3,0,3,4,75.0,1,1,0,1,1,6,4,0,ITA-Serie A,2022,defense
ITA,FW,39,1983,8.9,2,1,1,1,0,1,7,14.3,6,5,1,4,0,2,9,0,ITA-Serie A,2022,defense
SRB,"MF,FW",30,1992,24.1,43,22,18,20,5,14,32,43.8,18,19,6,13,7,50,8,0,ITA-Serie A,2022,defense
ITA,MF,19,2003,3.2,2,2,0,2,0,1,5,20.0,4,1,0,1,5,7,9,0,ITA-Serie A,2022,defense
ITA,FW,34,1987,12.2,3,1,0,0,3,0,3,0.0,3,0,0,0,1,4,3,0,ITA-Serie A,2022,defense
ESP,MF,19,2002,2.2,5,3,2,3,0,1,3,33.3,2,3,0,3,4,9,3,0,ITA-Serie A,2022,defense
ESP,MF,24,1998,7.7,13,7,4,8,1,7,15,46.7,8,11,3,8,4,17,9,1,ITA-Serie A,2022,defense
ENG,MF,26,1996,19.1,27,12,7,18,2,14,43,32.6,29,14,8,6,24,51,24,0,ITA-Serie A,2022,defense
ARG,"MF,DF",26,1995,1.7,6,3,2,3,1,3,4,75.0,1,4,0,4,0,6,3,0,ITA-Serie A,2022,defense
COL,DF,30,1992,11.7,22,11,16,6,0,17,26,65.4,9,22,14,8,8,30,39,0,ITA-Serie A,2022,defense
ESP,FW,29,1993,2.3,2,0,0,2,0,0,1,0.0,1,3,1,2,1,3,2,0,ITA-Serie A,2022,defense
GER,DF,27,1994,8.6,10,8,6,4,0,6,9,66.7,3,10,5,5,11,21,46,0,ITA-Serie A,2022,defense
ITA,"MF,DF",18,2003,1.2,1,0,0,0,1,1,3,33.3,2,1,0,1,0,1,1,0,ITA-Serie A,2022,defense
ITA,"FW,MF",30,1991,26.2,23,15,8,9,6,9,23,39.1,14,16,2,14,6,29,25,0,ITA-Serie A,2022,defense
ITA,"FW,MF",24,1998,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
GRE,DF,29,1992,2.4,3,2,3,0,0,1,3,33.3,2,5,4,1,4,7,13,0,ITA-Serie A,2022,defense
SVN,GK,18,2003,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ITA-Serie A,2022,defense
ALG,"MF,DF",24,1998,27.3,63,46,30,24,9,23,55,41.8,32,38,6,32,27,90,34,0,ITA-Serie A,2022,defense
FRA,MF,22,1999,6.9,13,10,7,5,1,5,23,21.7,18,10,0,10,5,18,4,0,ITA-Serie A,2022,defense
SRB,FW,17,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
ITA,DF,27,1994,8.7,24,14,15,8,1,7,13,53.8,6,17,7,10,10,34,21,0,ITA-Serie A,2022,defense
ITA,GK,33,1988,9.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0,ITA-Serie A,2022,defense
GAM,DF,29,1992,15.4,17,10,10,7,0,9,12,75.0,3,9,5,4,22,39,69,1,ITA-Serie A,2022,defense
ENG,MF,24,1998,9.1,18,10,4,12,2,10,13,76.9,3,15,5,10,13,31,10,2,ITA-Serie A,2022,defense
NED,FW,25,1997,12.2,12,5,2,7,3,6,15,40.0,9,10,3,7,6,18,11,0,ITA-Serie A,2022,defense
BEL,MF,17,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
VEN,MF,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
ITA,DF,27,1994,34.0,17,14,13,2,2,9,20,45.0,11,23,7,16,17,34,61,1,ITA-Serie A,2022,defense
VEN,MF,34,1988,28.4,56,27,22,26,8,29,61,47.5,32,37,7,30,30,86,18,0,ITA-Serie A,2022,defense
ITA,MF,28,1994,7.5,14,7,6,5,3,8,17,47.1,9,9,1,8,9,23,3,0,ITA-Serie A,2022,defense
NED,MF,24,1998,7.2,17,6,6,7,4,2,7,28.6,5,6,1,5,2,19,10,0,ITA-Serie A,2022,defense
URU,"FW,MF",21,2001,4.1,6,3,0,5,1,1,4,25.0,3,5,1,4,3,9,3,0,ITA-Serie A,2022,defense
ITA,GK,21,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,ITA-Serie A,2022,defense
ITA,GK,35,1987,35.0,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,13,3,ITA-Serie A,2022,defense
ITA,FW,23,1999,24.0,10,7,0,5,5,3,7,42.9,4,19,2,17,2,12,11,0,ITA-Serie A,2022,defense
FRA,FW,23,1998,24.2,21,15,5,7,9,8,21,38.1,13,20,0,20,12,33,8,0,ITA-Serie A,2022,defense
ITA,MF,22,1999,31.9,63,36,24,29,10,25,44,56.8,19,27,6,21,16,79,42,0,ITA-Serie A,2022,defense
ITA,FW,27,1994,20.7,23,14,8,10,5,9,40,22.5,31,13,0,13,19,42,18,0,ITA-Serie A,2022,defense
NOR,FW,20,2001,5.7,5,2,5,0,0,3,5,60.0,2,3,1,2,1,6,0,0,ITA-Serie A,2022,defense
ITA,DF,25,1997,0.5,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,ITA-Serie A,2022,defense
ITA,FW,22,2000,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
ITA,DF,30,1992,24.7,23,16,11,10,2,10,17,58.8,7,29,20,9,23,46,81,4,ITA-Serie A,2022,defense
ITA,GK,41,1981,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,ITA-Serie A,2022,defense
GRE,"FW,DF",26,1996,8.5,21,8,7,9,5,10,14,71.4,4,7,1,6,11,32,12,1,ITA-Serie A,2022,defense
MTQ,FW,31,1991,13.0,9,7,5,2,2,4,13,30.8,9,11,0,11,2,11,5,0,ITA-Serie A,2022,defense
CIV,"MF,FW",22,2000,6.6,11,6,4,6,1,4,11,36.4,7,4,0,4,2,13,0,1,ITA-Serie A,2022,defense
FRA,FW,19,2002,0.6,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,ITA-Serie A,2022,defense
GER,DF,27,1994,29.7,36,23,17,14,5,22,33,66.7,11,31,14,17,18,54,60,1,ITA-Serie A,2022,defense
TUR,DF,27,1994,6.1,10,4,6,4,0,7,7,100.0,0,5,4,1,5,15,26,1,ITA-Serie A,2022,defense
NOR,MF,23,1999,12.6,16,7,4,9,3,6,17,35.3,11,19,5,14,14,30,13,0,ITA-Serie A,2022,defense
ITA,FW,17,2004,3.5,4,0,2,1,1,1,4,25.0,3,2,0,2,1,5,1,0,ITA-Serie A,2022,defense
CRO,DF,24,1998,25.9,27,16,18,8,1,10,23,43.5,13,36,23,13,31,58,120,1,ITA-Serie A,2022,defense
BRA,MF,24,1997,21.6,26,12,9,11,6,12,24,50.0,12,15,4,11,12,38,10,0,ITA-Serie A,2022,defense
FRA,MF,24,1997,25.5,42,18,26,12,4,16,56,28.6,40,24,6,18,22,64,21,0,ITA-Serie A,2022,defense
TUR,"FW,DF",23,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
ITA,DF,23,1999,7.3,15,8,12,2,1,9,14,64.3,5,10,4,6,4,19,21,0,ITA-Serie A,2022,defense
ALB,"FW,MF",23,1999,9.1,12,7,6,2,4,5,11,45.5,6,9,1,8,7,19,6,0,ITA-Serie A,2022,defense
EQG,MF,30,1992,9.7,26,17,12,12,2,10,18,55.6,8,12,2,10,8,34,15,0,ITA-Serie A,2022,defense
ITA,DF,24,1998,3.1,2,2,1,1,0,2,4,50.0,2,2,0,2,2,4,8,0,ITA-Serie A,2022,defense
BRA,DF,24,1998,33.3,37,21,22,8,7,17,35,48.6,18,32,9,23,37,74,70,0,ITA-Serie A,2022,defense
BRA,DF,23,1999,19.0,38,26,25,12,1,19,29,65.5,10,29,17,12,24,62,80,3,ITA-Serie A,2022,defense
SWE,MF,33,1989,19.3,37,20,14,20,3,19,45,42.2,26,24,2,22,26,63,36,0,ITA-Serie A,2022,defense
POL,DF,27,1995,24.1,44,28,22,12,10,19,32,59.4,13,21,5,16,24,68,54,0,ITA-Serie A,2022,defense
POL,GK,24,1997,32.7,1,0,1,0,0,1,5,20.0,4,0,0,0,1,2,15,3,ITA-Serie A,2022,defense
ITA,"FW,MF",20,2001,7.0,12,5,3,4,5,4,11,36.4,7,9,0,9,1,13,8,0,ITA-Serie A,2022,defense
ITA,"FW,MF",26,1996,11.1,4,4,3,0,1,3,7,42.9,4,6,0,6,8,12,4,0,ITA-Serie A,2022,defense
GRE,DF,23,1998,32.9,45,32,31,10,4,25,37,67.6,12,41,26,15,27,72,82,0,ITA-Serie A,2022,defense
SVK,FW,21,2001,1.9,2,2,0,1,1,2,2,100.0,0,0,0,0,0,2,0,0,ITA-Serie A,2022,defense
UZB,FW,27,1995,9.0,5,5,3,1,1,2,11,18.2,9,5,1,4,3,8,4,0,ITA-Serie A,2022,defense
SWE,DF,22,2000,15.5,26,15,13,8,5,16,31,51.6,15,21,6,15,9,35,41,0,ITA-Serie A,2022,defense
GHA,"FW,DF",28,1994,31.2,24,15,11,10,3,9,36,25.0,27,24,6,18,8,32,26,0,ITA-Serie A,2022,defense
WAL,"DF,MF",21,2000,29.3,66,37,33,28,5,17,41,41.5,24,48,23,25,36,102,98,0,ITA-Serie A,2022,defense
ITA,GK,39,1983,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
ITA,MF,30,1991,1.2,1,0,1,0,0,0,2,0.0,2,2,0,2,1,2,2,0,ITA-Serie A,2022,defense
POL,DF,22,2000,16.0,22,17,15,7,0,6,24,25.0,18,26,18,8,24,46,71,1,ITA-Serie A,2022,defense
NED,GK,31,1991,3.7,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,ITA-Serie A,2022,defense
POR,"DF,FW",24,1998,0.6,7,1,5,1,1,3,4,75.0,1,1,1,0,0,7,0,0,ITA-Serie A,2022,defense
DEN,MF,17,2005,0.1,2,1,1,1,0,0,0,,0,0,0,0,0,2,0,0,ITA-Serie A,2022,defense
FRA,DF,24,1998,26.4,54,32,33,12,9,24,31,77.4,7,34,12,22,22,76,87,1,ITA-Serie A,2022,defense
COL,"MF,FW",23,1998,23.7,71,38,22,30,19,25,59,42.4,34,39,5,34,10,81,6,0,ITA-Serie A,2022,defense
GNB,"FW,MF",22,2000,0.4,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,ITA-Serie A,2022,defense
ANG,FW,25,1996,29.5,12,5,0,6,6,3,9,33.3,6,20,6,14,7,19,21,0,ITA-Serie A,2022,defense
ITA,DF,28,1994,13.9,23,14,10,11,2,9,20,45.0,11,23,16,7,17,40,88,2,ITA-Serie A,2022,defense
MAR,MF,30,1991,30.8,41,20,13,22,6,19,41,46.3,22,39,12,27,32,73,57,0,ITA-Serie A,2022,defense
ISL,"MF,DF",20,2002,1.9,4,2,1,3,0,0,3,0.0,3,2,1,1,2,6,0,0,ITA-Serie A,2022,defense
BIH,GK,20,2002,0.8,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,ITA-Serie A,2022,defense
BUL,DF,23,1999,4.1,6,4,2,4,0,5,8,62.5,3,4,2,2,4,10,12,0,ITA-Serie A,2022,defense
POL,DF,24,1998,11.1,13,6,7,6,0,6,18,33.3,12,16,8,8,11,24,66,0,ITA-Serie A,2022,defense
LVA,"FW,DF",20,2001,0.4,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,ITA-Serie A,2022,defense
ESP,DF,24,1998,1.5,4,2,2,2,0,1,3,33.3,2,3,1,2,1,5,4,0,ITA-Serie A,2022,defense
ITA,MF,21,2000,10.8,15,12,8,5,2,5,21,23.8,16,9,1,8,11,26,18,0,ITA-Serie A,2022,defense
ITA,"MF,DF",25,1996,13.2,47,24,23,19,5,15,33,45.5,18,20,5,15,8,55,14,0,ITA-Serie A,2022,defense
POL,MF,24,1997,4.7,9,3,4,4,1,2,15,13.3,13,9,2,7,4,13,6,0,ITA-Serie A,2022,defense
SVN,"FW,MF",19,2003,1.5,12,7,6,3,3,6,8,75.0,2,0,0,0,0,12,2,0,ITA-Serie A,2022,defense
UKR,MF,26,1996,6.1,9,5,1,6,2,5,8,62.5,3,11,2,9,4,13,7,0,ITA-Serie A,2022,defense
RUS,MF,26,1995,23.2,11,5,3,4,4,3,11,27.3,8,11,0,11,2,13,5,0,ITA-Serie A,2022,defense
ITA,DF,23,1999,30.2,38,25,22,16,0,16,31,51.6,15,38,19,19,60,98,105,2,ITA-Serie A,2022,defense
GLP,DF,24,1998,3.5,3,3,0,3,0,0,0,,0,4,2,2,9,12,16,0,ITA-Serie A,2022,defense
PAR,FW,26,1996,27.0,11,5,3,3,5,1,7,14.3,6,9,2,7,4,15,7,0,ITA-Serie A,2022,defense
COD,DF,22,2000,0.7,3,0,3,0,0,1,1,100.0,0,1,1,0,1,4,2,0,ITA-Serie A,2022,defense
CZE,DF,21,2000,4.5,9,5,5,4,0,3,4,75.0,1,7,2,5,9,18,11,2,ITA-Serie A,2022,defense
SEN,"MF,FW",21,2001,5.8,5,2,3,2,0,2,3,66.7,1,3,1,2,1,6,1,0,ITA-Serie A,2022,defense
TUR,MF,18,2004,1.0,1,1,0,1,0,1,1,100.0,0,3,1,2,2,3,2,0,ITA-Serie A,2022,defense
LTU,MF,18,2004,1.5,3,1,0,2,1,1,2,50.0,1,0,0,0,0,3,1,0,ITA-Serie A,2022,defense
SRB,MF,21,2001,13.1,18,7,6,11,1,10,20,50.0,10,12,3,9,5,23,10,0,ITA-Serie A,2022,defense
ITA,DF,25,1997,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
POL,MF,27,1995,21.0,32,17,7,22,3,13,25,52.0,12,28,8,20,19,51,25,0,ITA-Serie A,2022,defense
CIV,DF,29,1992,26.9,50,25,32,17,1,18,32,56.3,14,29,14,15,34,84,72,0,ITA-Serie A,2022,defense
FRA,"MF,DF",22,2000,2.9,7,2,4,2,1,1,3,33.3,2,2,2,0,1,8,4,0,ITA-Serie A,2022,defense
KVX,DF,27,1995,19.1,22,12,15,6,1,12,24,50.0,12,14,2,12,10,32,31,1,ITA-Serie A,2022,defense
SRB,"MF,FW",26,1996,16.2,2,1,2,0,0,0,4,0.0,4,3,0,3,2,4,4,0,ITA-Serie A,2022,defense
CRO,"MF,FW",24,1997,30.3,32,21,9,16,7,15,34,44.1,19,25,2,23,10,42,14,0,ITA-Serie A,2022,defense
NGA,DF,25,1996,9.7,17,13,5,8,4,9,15,60.0,6,12,2,10,11,28,26,0,ITA-Serie A,2022,defense
NED,DF,22,1999,25.8,51,25,29,17,5,14,26,53.8,12,28,16,12,28,79,102,0,ITA-Serie A,2022,defense
ITA,FW,21,2001,5.2,6,2,1,3,2,2,3,66.7,1,5,1,4,0,6,4,0,ITA-Serie A,2022,defense
SUI,DF,29,1992,29.7,54,33,30,17,7,28,42,66.7,14,30,15,15,38,92,61,0,ITA-Serie A,2022,defense
ENG,MF,24,1998,0.2,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0,ITA-Serie A,2022,defense
ITA,MF,20,2001,23.0,32,21,17,10,5,18,23,78.3,5,20,5,15,17,49,29,1,ITA-Serie A,2022,defense
SRB,MF,25,1996,13.3,21,14,10,10,1,9,15,60.0,6,17,7,10,13,34,10,0,ITA-Serie A,2022,defense
AUT,DF,26,1996,15.3,10,5,6,0,4,6,14,42.9,8,16,3,13,3,13,29,0,ITA-Serie A,2022,defense
SRB,GK,25,1997,38.0,2,1,2,0,0,2,2,100.0,0,0,0,0,1,3,19,1,ITA-Serie A,2022,defense
CIV,DF,21,2000,22.7,27,17,14,10,3,12,19,63.2,7,15,2,13,12,39,33,1,ITA-Serie A,2022,defense
FRA,"MF,FW",24,1998,8.0,5,2,3,2,0,1,5,20.0,4,5,0,5,0,5,2,1,ITA-Serie A,2022,defense
MAR,DF,28,1994,8.8,10,7,7,3,0,6,15,40.0,9,11,4,7,10,20,28,1,ITA-Serie A,2022,defense
FRA,DF,17,2004,0.9,2,1,2,0,0,1,2,50.0,1,1,0,1,2,4,3,0,ITA-Serie A,2022,defense
GNB,FW,24,1998,23.7,16,9,0,9,7,4,17,23.5,13,18,3,15,6,22,30,0,ITA-Serie A,2022,defense
NED,DF,32,1990,4.3,7,4,3,4,0,4,8,50.0,4,6,6,0,5,12,22,0,ITA-Serie A,2022,defense
FRA,DF,20,2002,1.0,1,1,0,1,0,0,0,,0,4,0,4,1,2,1,0,ITA-Serie A,2022,defense
ITA,DF,19,2002,30.0,71,45,42,24,5,34,59,57.6,25,34,6,28,36,107,25,0,ITA-Serie A,2022,defense
CMR,DF,23,1999,10.3,15,9,11,4,0,9,13,69.2,4,27,6,21,11,26,29,0,ITA-Serie A,2022,defense
IRL,DF,19,2002,4.6,15,10,8,7,0,4,10,40.0,6,5,0,5,2,17,5,0,ITA-Serie A,2022,defense
FRA,"FW,MF",29,1993,6.1,2,1,0,2,0,2,13,15.4,11,5,0,5,2,4,2,0,ITA-Serie A,2022,defense
ESP,FW,28,1994,13.5,8,5,5,1,2,5,15,33.3,10,8,1,7,2,10,1,0,ITA-Serie A,2022,defense
MKD,"FW,MF",32,1990,7.1,7,3,2,1,4,5,11,45.5,6,6,1,5,2,9,10,0,ITA-Serie A,2022,defense
NGA,FW,26,1996,20.2,8,4,2,5,1,3,8,37.5,5,13,2,11,4,12,18,0,ITA-Serie A,2022,defense
SVN,DF,23,1999,30.3,39,23,32,7,0,16,27,59.3,11,41,25,16,29,68,165,0,ITA-Serie A,2022,defense
IRL,DF,18,2004,0.7,1,1,0,1,0,0,0,,0,4,2,2,0,1,5,0,ITA-Serie A,2022,defense
FRA,MF,24,1998,8.9,16,13,7,7,2,5,9,55.6,4,8,2,6,9,25,3,0,ITA-Serie A,2022,defense
NED,DF,27,1995,17.1,47,31,28,13,6,29,45,64.4,16,21,3,18,10,57,42,1,ITA-Serie A,2022,defense
SRB,MF,20,2002,20.5,33,16,9,20,4,17,43,39.5,26,13,0,13,11,44,16,0,ITA-Serie A,2022,defense
POR,DF,20,2002,0.2,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,ITA-Serie A,2022,defense
ITA,GK,31,1991,38.0,2,1,2,0,0,2,3,66.7,1,0,0,0,1,3,15,1,ITA-Serie A,2022,defense
NED,DF,31,1990,3.9,8,4,6,2,0,3,4,75.0,1,2,0,2,3,11,5,0,ITA-Serie A,2022,defense
BIH,MF,34,1988,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,ITA-Serie A,2022,defense
ARG,DF,22,2000,31.3,77,40,54,20,3,39,55,70.9,16,53,23,30,35,112,106,1,ITA-Serie A,2022,defense
ITA,DF,18,2003,0.4,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,0,ITA-Serie A,2022,defense
ARG,"DF,MF",31,1991,31.3,36,20,21,12,3,16,44,36.4,28,20,5,15,16,52,28,0,ITA-Serie A,2022,defense
BRA,DF,26,1996,27.6,70,36,50,17,3,40,53,75.5,13,44,24,20,26,96,68,2,ITA-Serie A,2022,defense
SVN,MF,24,1998,25.9,40,18,16,16,8,25,43,58.1,18,25,2,23,26,66,21,0,ITA-Serie A,2022,defense
ITA,"MF,FW",16,2006,0.9,8,5,1,5,2,2,4,50.0,2,0,0,0,1,9,0,0,ITA-Serie A,2022,defense
GER,MF,31,1990,13.5,29,18,13,15,1,14,39,35.9,25,19,0,19,12,41,9,1,ITA-Serie A,2022,defense
POR,"FW,MF",17,2005,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,ITA-Serie A,2022,defense
BRA,MF,27,1995,35.4,82,39,42,31,9,41,90,45.6,49,47,12,35,51,133,51,1,ITA-Serie A,2022,defense
