league,season,team,player,nation,pos,age,born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type
ITA-Serie A,2024,Empoli,Lorenzo Tosto,ITA,DF,19-072,2006,0.0,4,0,3,1,0,0,4,0,0,,0,,3,7,5,0,0,0,0,0,4,0,possession
ITA-Serie A,2024,Empoli,Luca Marianucci,ITA,DF,20-262,2004,7.4,377,48,194,166,18,2,377,5,2,40.0,1,20.0,180,888,482,8,4,0,5,3,184,2,possession
ITA-Serie A,2024,Empoli,Marco Silvestri,ITA,GK,34-040,1991,5.0,162,130,162,0,0,0,162,0,0,,0,,103,565,359,0,0,0,0,0,93,0,possession
ITA-Serie A,2024,Empoli,Mattia De Sciglio,ITA,DF,32-173,1992,8.5,394,35,165,187,44,9,394,4,1,25.0,2,50.0,161,719,257,4,3,0,5,4,191,7,possession
ITA-Serie A,2024,Empoli,Mattia Viti,ITA,DF,23-077,2002,21.8,1159,225,635,496,41,11,1159,7,5,71.4,2,28.6,468,2381,1253,11,4,0,16,13,569,8,possession
ITA-Serie A,2024,Empoli,Nicolas Haas,SUI,MF,29-078,1996,3.2,155,4,45,86,25,1,155,1,0,0.0,0,0.0,73,258,105,2,1,0,3,3,83,2,possession
ITA-Serie A,2024,Empoli,Ola Solbakken,NOR,"MF,FW",26-216,1998,6.9,193,7,27,100,71,13,193,13,6,46.2,7,53.8,108,820,323,14,6,6,10,7,143,25,possession
ITA-Serie A,2024,Empoli,Petar Stojanović,SVN,MF,29-186,1995,0.0,3,1,2,1,0,0,3,0,0,,0,,2,5,1,0,0,0,0,0,1,0,possession
ITA-Serie A,2024,Empoli,Pietro Pellegri,ITA,FW,24-025,2001,4.6,128,4,7,66,58,14,128,14,5,35.7,7,50.0,80,682,215,12,6,6,16,15,91,28,possession
ITA-Serie A,2024,Empoli,Saba Goglichidze,GEO,DF,20-290,2004,23.3,1018,100,536,456,38,9,1018,9,3,33.3,4,44.4,465,2169,920,9,10,2,16,4,557,4,possession
ITA-Serie A,2024,Empoli,Sebastian Walukiewicz,POL,DF,25-006,2000,2.0,83,16,37,38,9,0,83,0,0,,0,,32,279,157,2,0,0,2,0,33,3,possession
ITA-Serie A,2024,Empoli,Sebastiano Esposito,ITA,"MF,FW",22-283,2002,20.3,871,10,74,438,374,77,869,57,26,45.6,26,45.6,452,1958,914,27,25,10,60,38,571,75,possession
ITA-Serie A,2024,Empoli,Szymon Żurkowski,POL,MF,27-198,1997,1.2,59,5,17,35,7,4,59,4,2,50.0,2,50.0,28,190,35,1,0,1,5,4,29,3,possession
ITA-Serie A,2024,Empoli,Thomas Campaniello,ITA,FW,17-041,2008,0.3,16,0,1,6,9,1,16,0,0,,0,,5,20,2,0,0,0,1,0,12,5,possession
ITA-Serie A,2024,Empoli,Tyronne Ebuehi,NGA,DF,29-116,1995,0.3,24,0,2,11,11,0,24,0,0,,0,,5,32,10,1,0,0,2,1,4,1,possession
ITA-Serie A,2024,Empoli,Viktor Kovalenko,UKR,"MF,DF",29-056,1996,0.6,32,0,7,19,6,2,32,1,1,100.0,0,0.0,17,98,41,1,0,0,0,1,25,1,possession
ITA-Serie A,2024,Empoli,Youssef Maleh,MAR,MF,26-232,1998,16.8,744,18,167,432,158,15,744,13,4,30.8,6,46.2,299,1114,557,10,11,1,25,10,419,37,possession
ITA-Serie A,2024,Fiorentina,Albert Guðmundsson,ISL,"MF,FW",27-300,1997,10.9,450,8,63,236,157,25,448,21,11,52.4,5,23.8,279,1769,731,25,16,8,22,11,317,39,possession
ITA-Serie A,2024,Fiorentina,Alessandro Bianco,ITA,MF,22-192,2002,0.2,14,0,2,11,1,0,14,0,0,,0,,8,48,30,0,0,0,1,0,8,1,possession
ITA-Serie A,2024,Fiorentina,Amir Richardson,MAR,MF,23-077,2002,8.1,501,28,110,293,99,9,501,12,7,58.3,4,33.3,302,1465,661,11,8,0,11,8,338,15,possession
ITA-Serie A,2024,Fiorentina,Andrea Colpani,ITA,"FW,MF",25-335,1999,15.7,587,8,58,243,289,46,587,25,10,40.0,13,52.0,384,2330,1059,37,34,13,25,22,431,126,possession
ITA-Serie A,2024,Fiorentina,Antonín Barák,CZE,MF,30-129,1994,0.6,25,1,2,11,12,3,25,1,0,0.0,1,100.0,20,117,35,2,1,0,1,0,20,5,possession
ITA-Serie A,2024,Fiorentina,Cher Ndour,ITA,MF,20-258,2004,2.8,150,5,27,89,35,7,150,2,0,0.0,1,50.0,83,448,173,4,3,1,3,4,97,13,possession
ITA-Serie A,2024,Fiorentina,Christian Kouamé,CIV,"FW,MF",27-126,1997,6.9,286,10,28,127,132,35,286,20,7,35.0,11,55.0,151,713,288,7,6,3,17,13,205,46,possession
ITA-Serie A,2024,Fiorentina,Cristiano Biraghi,ITA,DF,32-222,1992,4.8,335,28,120,150,65,1,335,0,0,,0,,178,695,296,3,2,1,3,0,229,17,possession
ITA-Serie A,2024,Fiorentina,Danilo Cataldi,ITA,MF,30-248,1994,16.2,955,42,234,598,130,5,955,6,3,50.0,3,50.0,555,2579,1009,17,21,1,11,6,639,12,possession
ITA-Serie A,2024,Fiorentina,David de Gea,ESP,GK,34-155,1990,28.0,975,843,972,3,0,0,975,0,0,,0,,533,2633,1539,0,0,0,0,0,461,0,possession
ITA-Serie A,2024,Fiorentina,Dodô,BRA,DF,26-145,1998,29.6,1792,67,529,793,497,56,1792,96,42,43.8,40,41.7,1074,7270,4213,117,72,26,65,20,1098,152,possession
ITA-Serie A,2024,Fiorentina,Edoardo Bove,ITA,"MF,FW",22-330,2002,9.5,437,12,80,244,117,21,437,16,7,43.8,7,43.8,251,1288,531,12,19,2,13,11,286,24,possession
ITA-Serie A,2024,Fiorentina,Fabiano Parisi,ITA,"DF,MF",24-153,2000,9.0,448,15,145,198,115,11,448,20,7,35.0,10,50.0,254,1560,831,19,13,7,16,12,250,22,possession
ITA-Serie A,2024,Fiorentina,Jonathan Ikone,FRA,"FW,MF",26-344,1998,3.7,148,2,21,52,79,19,148,17,7,41.2,9,52.9,101,790,399,12,9,4,4,7,110,39,possession
ITA-Serie A,2024,Fiorentina,Luca Ranieri,ITA,DF,25-353,1999,28.6,1721,231,899,780,54,12,1721,17,8,47.1,8,47.1,1009,4832,2411,18,16,1,9,1,1133,8,possession
ITA-Serie A,2024,Fiorentina,Lucas Beltrán,ARG,"MF,FW",24-013,2001,17.7,677,13,81,358,246,41,674,29,15,51.7,14,48.3,403,2019,739,20,16,6,31,33,502,79,possession
ITA-Serie A,2024,Fiorentina,Lucas Martínez Quarta,ARG,DF,28-336,1996,3.9,316,39,157,139,21,6,316,2,2,100.0,0,0.0,181,1010,589,3,2,1,5,1,208,2,possession
ITA-Serie A,2024,Fiorentina,Maat Daniel Caprini,ITA,FW,19-059,2006,0.1,13,0,1,6,6,0,13,2,0,0.0,1,50.0,5,35,6,0,0,0,3,1,6,3,possession
ITA-Serie A,2024,Fiorentina,Marin Pongračić,CRO,DF,27-212,1997,10.0,551,103,323,211,25,5,551,7,5,71.4,1,14.3,319,1977,794,4,5,0,7,4,332,2,possession
ITA-Serie A,2024,Fiorentina,Matias Moreno,ARG,DF,21-199,2003,1.6,98,8,41,48,10,1,98,3,3,100.0,0,0.0,55,251,145,1,0,0,1,1,55,1,possession
ITA-Serie A,2024,Fiorentina,Michael Folorunsho,ITA,"FW,MF",27-063,1998,5.9,260,6,41,140,83,10,260,15,7,46.7,5,33.3,147,797,329,8,4,3,10,8,168,23,possession
ITA-Serie A,2024,Fiorentina,Michael Kayode,ITA,"DF,FW",20-275,2004,1.4,88,5,30,34,24,2,88,6,3,50.0,0,0.0,42,218,96,3,1,1,1,3,43,6,possession
ITA-Serie A,2024,Fiorentina,Moise Kean,ITA,FW,25-042,2000,26.0,608,26,45,269,313,112,606,86,39,45.3,42,48.8,402,2193,923,33,23,26,86,51,474,125,possession
ITA-Serie A,2024,Fiorentina,Nicolò Fagioli,ITA,MF,24-058,2001,5.6,339,11,69,197,79,3,339,12,6,50.0,3,25.0,229,1156,438,6,12,0,8,6,242,8,possession
ITA-Serie A,2024,Fiorentina,Nicolò Zaniolo,ITA,FW,25-283,1999,2.9,92,1,10,41,44,8,92,13,4,30.8,7,53.8,67,483,188,5,4,1,12,5,80,15,possession
ITA-Serie A,2024,Fiorentina,Pablo Marí,ESP,DF,31-223,1993,5.2,274,52,154,115,7,3,274,0,0,,0,,139,618,263,1,0,0,0,1,155,0,possession
ITA-Serie A,2024,Fiorentina,Pietro Comuzzo,ITA,DF,20-050,2005,21.6,1312,146,629,638,47,7,1312,1,0,0.0,1,100.0,752,3107,1415,6,7,0,13,4,826,4,possession
ITA-Serie A,2024,Fiorentina,Pietro Terracciano,ITA,GK,35-034,1990,3.0,96,80,96,0,0,0,96,0,0,,0,,67,285,144,0,0,0,0,0,58,0,possession
ITA-Serie A,2024,Fiorentina,Riccardo Sottil,ITA,"FW,MF",25-312,1999,9.3,356,2,35,118,217,41,356,27,11,40.7,9,33.3,272,2907,1868,71,31,27,21,8,285,100,possession
ITA-Serie A,2024,Fiorentina,Robin Gosens,GER,DF,30-280,1994,22.9,1334,70,452,588,304,44,1334,8,3,37.5,4,50.0,659,2870,1451,26,16,1,22,3,793,65,possession
ITA-Serie A,2024,Fiorentina,Rolando Mandragora,ITA,MF,27-286,1997,14.8,767,55,196,440,140,11,766,8,4,50.0,3,37.5,392,1516,697,8,9,0,4,2,486,20,possession
ITA-Serie A,2024,Fiorentina,Sofyan Amrabat,MAR,MF,28-233,1996,2.0,140,6,24,103,14,0,140,0,0,,0,,84,388,196,2,0,0,1,2,103,1,possession
ITA-Serie A,2024,Fiorentina,Tommaso Rubino,ITA,MF,18-152,2006,0.1,3,0,1,2,0,0,3,0,0,,0,,3,5,4,0,0,0,0,0,1,0,possession
ITA-Serie A,2024,Fiorentina,Yacine Adli,FRA,MF,24-256,2000,12.5,920,26,161,557,212,9,920,25,10,40.0,12,48.0,549,3215,1496,22,25,2,17,4,611,23,possession
ITA-Serie A,2024,Genoa,Aarón Martín,ESP,DF,27-354,1997,28.2,1640,75,463,675,525,18,1640,26,12,46.2,12,46.2,716,4067,1948,44,27,4,20,15,865,99,possession
ITA-Serie A,2024,Genoa,Alan Matturro,URU,DF,20-182,2004,10.0,458,51,243,170,47,9,458,5,3,60.0,2,40.0,218,1207,646,12,5,1,6,3,260,9,possession
ITA-Serie A,2024,Genoa,Alessandro Marcandalli,ITA,DF,22-198,2002,0.5,24,6,17,6,1,0,24,0,0,,0,,11,20,4,0,1,0,0,0,11,0,possession
ITA-Serie A,2024,Genoa,Alessandro Vogliacco,ITA,DF,26-209,1998,7.9,407,37,183,189,35,5,407,1,0,0.0,1,100.0,208,1139,666,9,8,1,2,1,258,2,possession
ITA-Serie A,2024,Genoa,Alessandro Zanoli,ITA,"FW,DF",24-190,2000,17.3,654,28,155,263,246,39,654,53,17,32.1,32,60.4,326,3111,1663,61,45,21,30,9,396,87,possession
ITA-Serie A,2024,Genoa,Andrea Pinamonti,ITA,FW,25-327,1999,26.8,820,27,64,450,310,107,819,22,10,45.5,12,54.5,403,1489,438,16,9,9,58,32,604,117,possession
ITA-Serie A,2024,Genoa,Brooke Norton-Cuffy,ENG,"DF,MF",21-089,2004,2.3,102,3,31,52,20,1,102,4,0,0.0,4,100.0,40,293,97,2,3,0,6,1,48,5,possession
ITA-Serie A,2024,Genoa,Caleb Ekuban,GHA,FW,31-019,1994,5.4,150,4,13,59,80,24,150,9,2,22.2,7,77.8,81,378,166,5,4,3,15,11,108,40,possession
ITA-Serie A,2024,Genoa,David Akpan Ankeye,NGA,"FW,MF",23-056,2002,0.5,9,1,2,3,4,0,9,1,1,100.0,0,0.0,6,54,8,0,1,0,0,2,10,3,possession
ITA-Serie A,2024,Genoa,Emil Bohinen,NOR,MF,26-030,1999,1.8,109,12,30,52,28,3,109,0,0,,0,,51,463,224,6,3,0,4,2,72,2,possession
ITA-Serie A,2024,Genoa,Fabio Miretti,ITA,"MF,FW",21-251,2003,17.8,813,15,130,387,308,56,813,68,24,35.3,35,51.5,439,2627,1175,33,21,14,62,33,526,97,possession
ITA-Serie A,2024,Genoa,Federico Accornero,ITA,MF,21-065,2004,0.1,8,1,2,3,3,0,8,0,0,,0,,5,25,18,0,1,0,2,0,5,0,possession
ITA-Serie A,2024,Genoa,Filippo Melegoni,ITA,"MF,FW",26-052,1999,1.0,27,2,12,8,7,1,27,2,1,50.0,1,50.0,13,67,28,0,1,0,3,1,15,2,possession
ITA-Serie A,2024,Genoa,Gastón Pereiro,URU,MF,29-304,1995,0.3,17,1,3,6,8,2,17,0,0,,0,,7,22,6,0,0,0,0,0,13,2,possession
ITA-Serie A,2024,Genoa,Honest Ahanor,ITA,DF,17-047,2008,0.9,24,1,9,6,9,1,24,1,0,0.0,0,0.0,11,87,29,1,0,0,1,1,9,3,possession
ITA-Serie A,2024,Genoa,Jean Onana,CMR,MF,25-093,2000,1.8,99,7,27,61,12,1,99,2,1,50.0,1,50.0,43,156,40,1,1,0,3,5,55,2,possession
ITA-Serie A,2024,Genoa,Jeff Ekhator,ITA,"FW,MF",18-151,2006,7.3,218,8,27,82,115,23,218,10,3,30.0,5,50.0,109,514,154,4,4,3,28,8,144,44,possession
ITA-Serie A,2024,Genoa,Johan Vásquez,MEX,DF,26-171,1998,28.4,1844,259,922,817,113,43,1844,7,5,71.4,2,28.6,966,5329,2763,29,19,2,21,5,1146,12,possession
ITA-Serie A,2024,Genoa,Junior Messias,BRA,"MF,FW",33-333,1991,6.0,258,13,34,120,110,13,257,28,9,32.1,15,53.6,141,1173,695,21,20,4,22,4,164,35,possession
ITA-Serie A,2024,Genoa,Koni De Winter,BEL,DF,22-303,2002,18.1,1160,104,554,527,90,28,1160,11,3,27.3,8,72.7,579,3226,1473,8,5,0,14,6,700,8,possession
ITA-Serie A,2024,Genoa,Lior Kasa,ISR,"MF,FW",19-196,2005,1.8,80,4,19,36,26,5,80,3,0,0.0,1,33.3,39,201,71,0,3,0,5,1,45,7,possession
ITA-Serie A,2024,Genoa,Lorenzo Venturino,ITA,"FW,MF",18-293,2006,0.7,38,0,10,12,17,3,38,2,1,50.0,1,50.0,16,159,52,2,0,1,4,1,21,3,possession
ITA-Serie A,2024,Genoa,Mario Balotelli,ITA,"FW,MF",34-242,1990,0.7,23,1,4,7,12,1,23,0,0,,0,,10,46,23,0,1,0,1,0,16,5,possession
ITA-Serie A,2024,Genoa,Mattia Bani,ITA,DF,31-122,1993,14.8,924,160,602,308,19,6,924,4,2,50.0,0,0.0,489,2094,942,6,1,0,3,3,626,3,possession
ITA-Serie A,2024,Genoa,Maxwel Cornet,CIV,"FW,MF",28-196,1996,2.6,95,1,9,42,45,13,95,8,3,37.5,4,50.0,53,306,154,8,7,5,5,3,71,26,possession
ITA-Serie A,2024,Genoa,Milan Badelj,CRO,MF,36-045,1989,14.9,929,56,244,568,123,13,929,16,8,50.0,6,37.5,446,1741,693,7,7,1,17,9,600,14,possession
ITA-Serie A,2024,Genoa,Morten Frendrup,DEN,MF,24-004,2001,29.5,1437,74,372,813,266,16,1437,24,10,41.7,11,45.8,613,3003,1317,20,16,3,39,23,752,26,possession
ITA-Serie A,2024,Genoa,Morten Thorsby,NOR,MF,28-341,1996,18.1,637,25,125,312,207,56,637,17,7,41.2,10,58.8,246,1300,597,21,14,6,42,27,393,62,possession
ITA-Serie A,2024,Genoa,Nicola Leali,ITA,GK,32-053,1993,24.0,832,737,819,13,0,0,832,0,0,,0,,442,2205,1271,0,0,0,0,0,375,0,possession
ITA-Serie A,2024,Genoa,Patrizio Masini,ITA,MF,24-074,2001,10.2,545,26,127,315,112,17,545,17,8,47.1,5,29.4,231,1344,553,13,15,1,14,5,280,18,possession
ITA-Serie A,2024,Genoa,Pierluigi Gollini,ITA,GK,30-024,1995,7.0,269,220,268,1,0,0,269,0,0,,0,,131,705,467,0,0,0,0,0,140,0,possession
ITA-Serie A,2024,Genoa,Ruslan Malinovskyi,UKR,"MF,FW",31-342,1993,4.3,242,6,43,134,66,0,242,4,3,75.0,1,25.0,151,711,244,3,9,0,7,5,163,10,possession
ITA-Serie A,2024,Genoa,Stefano Sabelli,ITA,DF,32-088,1993,19.3,1170,55,411,547,216,9,1170,12,3,25.0,5,41.7,495,2335,1409,30,17,1,20,3,610,38,possession
ITA-Serie A,2024,Genoa,Vitinha,POR,"FW,MF",25-027,2000,10.5,396,21,65,172,170,37,396,49,15,30.6,32,65.3,210,1390,701,22,18,12,42,25,245,56,possession
ITA-Serie A,2024,Hellas Verona,Abdou Harroui,NED,"MF,FW",27-088,1998,5.1,283,5,41,144,105,17,283,20,6,30.0,13,65.0,175,1241,631,23,20,4,12,10,203,34,possession
ITA-Serie A,2024,Hellas Verona,Alphadjo Cissè,ITA,"FW,MF",18-171,2006,0.1,11,0,1,6,4,0,11,0,0,,0,,6,15,3,0,0,0,0,0,10,0,possession
ITA-Serie A,2024,Hellas Verona,Amin Sarr,SWE,FW,24-031,2001,15.5,508,15,45,231,235,44,508,23,9,39.1,14,60.9,259,1306,577,25,10,10,39,22,366,72,possession
ITA-Serie A,2024,Hellas Verona,Antoine Bernede,FRA,MF,25-320,1999,3.4,135,3,23,76,39,3,135,3,1,33.3,2,66.7,74,443,182,5,3,1,10,1,79,12,possession
ITA-Serie A,2024,Hellas Verona,Casper Tengstedt,DEN,"FW,MF",24-314,2000,15.4,418,28,43,185,195,55,417,24,9,37.5,13,54.2,215,1173,538,28,13,12,34,6,277,78,possession
ITA-Serie A,2024,Hellas Verona,Cheikh Tidiane Niasse,SEN,MF,25-082,2000,6.4,262,14,70,152,44,5,262,6,1,16.7,4,66.7,113,479,193,4,1,1,12,5,120,9,possession
ITA-Serie A,2024,Hellas Verona,Dailon Livramento,CPV,"FW,MF",23-342,2001,9.1,245,9,23,90,139,33,245,22,6,27.3,14,63.6,134,959,484,21,9,8,23,9,161,51,possession
ITA-Serie A,2024,Hellas Verona,Daniel Bandeira,POR,MF,25-000,2000,4.5,266,12,75,171,24,0,266,1,1,100.0,0,0.0,148,750,352,1,2,0,4,6,167,4,possession
ITA-Serie A,2024,Hellas Verona,Daniel Mosquera,COL,FW,25-173,1999,11.7,385,9,29,184,178,60,385,16,10,62.5,6,37.5,194,1008,379,13,12,8,34,15,271,65,possession
ITA-Serie A,2024,Hellas Verona,Daniel Oyegoke,ENG,DF,22-098,2003,1.1,65,7,21,17,27,1,65,3,2,66.7,1,33.3,32,133,42,2,0,0,2,2,31,5,possession
ITA-Serie A,2024,Hellas Verona,Daniele Ghilardi,ITA,DF,22-095,2003,16.6,787,93,376,376,39,13,787,7,2,28.6,1,14.3,396,1927,903,7,7,0,4,2,458,3,possession
ITA-Serie A,2024,Hellas Verona,Darko Lazović,SRB,"DF,FW",34-208,1990,15.5,622,47,140,232,256,26,621,22,7,31.8,13,59.1,301,1626,761,22,14,7,10,8,367,86,possession
ITA-Serie A,2024,Hellas Verona,Davide Faraoni,ITA,DF,33-168,1991,2.9,136,15,47,47,43,4,136,1,0,0.0,1,100.0,55,232,106,2,1,0,3,0,66,13,possession
ITA-Serie A,2024,Hellas Verona,Diego Coppola,ITA,DF,21-104,2003,26.5,1284,152,698,560,33,19,1284,4,1,25.0,3,75.0,608,3117,1218,4,3,0,6,4,651,2,possession
ITA-Serie A,2024,Hellas Verona,Domagoj Bradarić,CRO,DF,25-122,1999,16.1,739,35,199,316,239,12,739,32,12,37.5,17,53.1,326,2029,1023,25,25,2,20,9,343,61,possession
ITA-Serie A,2024,Hellas Verona,Faride Alidou,GER,"FW,MF",23-267,2001,0.8,31,2,5,11,17,0,31,4,2,50.0,2,50.0,17,98,44,1,3,0,1,1,19,2,possession
ITA-Serie A,2024,Hellas Verona,Flavius Daniliuc,AUT,DF,23-349,2001,10.0,479,34,193,237,54,10,479,7,4,57.1,3,42.9,252,1172,594,8,4,0,7,4,273,8,possession
ITA-Serie A,2024,Hellas Verona,Giangiacomo Magnani,ITA,DF,29-189,1995,11.8,540,82,276,240,30,14,540,4,1,25.0,3,75.0,251,1052,516,4,6,0,4,1,274,7,possession
ITA-Serie A,2024,Hellas Verona,Grigoris Kastanos,CYP,"MF,FW",27-071,1998,9.0,389,7,65,189,140,12,389,14,0,0.0,13,92.9,208,976,397,10,8,1,7,9,227,24,possession
ITA-Serie A,2024,Hellas Verona,Jackson Tchatchoua,CMR,"DF,MF",23-209,2001,28.2,1117,66,306,458,368,32,1117,34,16,47.1,15,44.1,541,3430,1792,71,41,16,37,12,599,128,possession
ITA-Serie A,2024,Hellas Verona,Junior Ajayi,CIV,FW,20-182,2004,0.1,5,0,0,3,2,0,5,0,0,,0,,5,25,7,0,0,0,1,0,5,0,possession
ITA-Serie A,2024,Hellas Verona,Lorenzo Montipò,ITA,GK,29-050,1996,30.0,998,786,983,15,0,0,998,0,0,,0,,424,2746,1608,0,0,0,1,0,347,0,possession
ITA-Serie A,2024,Hellas Verona,Martin Frese,DEN,DF,27-097,1998,3.7,212,14,81,100,31,1,212,1,0,0.0,0,0.0,100,398,197,3,4,0,1,0,115,6,possession
ITA-Serie A,2024,Hellas Verona,Mathis Lambourde,FRA,"FW,MF",19-092,2006,0.6,24,2,8,7,9,3,24,3,1,33.3,2,66.7,16,56,10,1,1,1,2,6,17,8,possession
ITA-Serie A,2024,Hellas Verona,Nicolás Valentini,ARG,DF,24-005,2001,6.0,303,34,152,136,18,6,303,0,0,,0,,113,542,289,0,1,1,3,1,135,1,possession
ITA-Serie A,2024,Hellas Verona,Ondrej Duda,SVK,MF,30-127,1994,20.9,1118,57,239,666,228,4,1118,35,20,57.1,10,28.6,529,2718,1015,15,15,2,41,20,586,19,possession
ITA-Serie A,2024,Hellas Verona,Paweł Dawidowicz,POL,"DF,MF",29-326,1995,17.0,857,86,357,453,49,9,857,4,2,50.0,1,25.0,417,2084,1114,9,5,0,5,1,490,3,possession
ITA-Serie A,2024,Hellas Verona,Reda Belahyane,MAR,MF,20-314,2004,18.4,884,49,251,526,126,8,884,52,33,63.5,17,32.7,551,3272,1498,22,17,5,34,21,591,13,possession
ITA-Serie A,2024,Hellas Verona,Simone Perilli,ITA,GK,30-094,1995,1.0,27,20,26,1,0,0,27,0,0,,0,,12,81,67,0,0,0,0,0,7,0,possession
ITA-Serie A,2024,Hellas Verona,Suat Serdar,GER,MF,28-000,1997,10.7,471,19,85,275,118,24,471,28,14,50.0,11,39.3,261,1353,596,14,15,2,15,10,287,17,possession
ITA-Serie A,2024,Hellas Verona,Tomáš Suslov,SVK,"MF,FW",22-308,2002,20.5,724,15,123,352,272,25,724,71,34,47.9,27,38.0,412,2901,1161,33,27,9,46,33,414,70,possession
ITA-Serie A,2024,Hellas Verona,Yllan Okou,FRA,DF,22-109,2002,0.0,3,0,2,0,1,0,3,0,0,,0,,1,2,1,0,0,0,0,0,1,0,possession
ITA-Serie A,2024,Inter,Alessandro Bastoni,ITA,DF,25-363,1999,23.9,2215,159,707,1094,425,25,2215,16,7,43.8,5,31.3,1489,7621,4620,58,68,5,24,5,1655,77,possession
ITA-Serie A,2024,Inter,Benjamin Pavard,FRA,DF,29-014,1996,16.4,1225,102,439,634,159,35,1225,2,0,0.0,1,50.0,816,4593,2024,13,20,1,5,0,952,26,possession
ITA-Serie A,2024,Inter,Carlos Augusto,BRA,"DF,FW",26-094,1999,13.0,868,49,279,398,195,25,868,6,1,16.7,5,83.3,484,2368,974,18,14,3,15,10,580,63,possession
ITA-Serie A,2024,Inter,Davide Frattesi,ITA,MF,25-171,1999,10.4,407,12,71,219,125,36,407,13,6,46.2,5,38.5,236,1312,690,20,12,6,13,3,277,35,possession
ITA-Serie A,2024,Inter,Denzel Dumfries,NED,"DF,FW",28-358,1996,19.6,919,30,149,377,407,83,919,37,9,24.3,24,64.9,472,2377,1097,45,23,10,25,10,584,155,possession
ITA-Serie A,2024,Inter,Federico Dimarco,ITA,"DF,FW",27-152,1997,20.4,1228,27,213,450,578,76,1228,8,3,37.5,5,62.5,669,2627,1498,35,30,8,17,7,837,205,possession
ITA-Serie A,2024,Inter,Francesco Acerbi,ITA,DF,37-060,1988,15.4,1218,113,515,627,80,17,1218,3,3,100.0,0,0.0,774,3354,1678,13,13,1,7,1,906,16,possession
ITA-Serie A,2024,Inter,Hakan Çalhanoğlu,TUR,MF,31-062,1994,16.7,1474,34,295,781,405,21,1470,6,3,50.0,3,50.0,891,4702,2459,42,46,6,14,5,1049,36,possession
ITA-Serie A,2024,Inter,Henrikh Mkhitaryan,ARM,MF,36-080,1989,24.7,1639,43,235,896,515,40,1639,26,7,26.9,19,73.1,982,5074,2684,69,54,13,23,15,1232,88,possession
ITA-Serie A,2024,Inter,Joaquín Correa,ARG,"FW,MF",30-241,1994,3.5,192,2,12,83,99,18,192,2,1,50.0,1,50.0,121,532,258,7,6,1,5,3,157,22,possession
ITA-Serie A,2024,Inter,Josep Martinez,ESP,GK,26-319,1998,3.0,135,118,135,0,0,0,135,0,0,,0,,98,366,226,0,0,0,0,0,96,0,possession
ITA-Serie A,2024,Inter,Kristjan Asllani,ALB,MF,23-033,2002,7.9,793,22,184,484,127,7,793,5,0,0.0,4,80.0,510,2352,954,7,10,1,5,1,636,17,possession
ITA-Serie A,2024,Inter,Lautaro Martínez,ARG,FW,27-232,1997,25.8,875,13,71,372,442,140,875,42,17,40.5,21,50.0,563,2497,1040,30,25,10,61,45,670,173,possession
ITA-Serie A,2024,Inter,Marcus Thuram,FRA,FW,27-248,1997,24.2,782,20,65,307,422,158,782,48,22,45.8,21,43.8,433,2934,1422,61,32,36,52,27,579,164,possession
ITA-Serie A,2024,Inter,Marko Arnautović,AUT,FW,35-357,1989,3.4,121,1,6,37,78,21,121,2,1,50.0,1,50.0,60,212,72,2,1,2,8,2,91,40,possession
ITA-Serie A,2024,Inter,Matteo Darmian,ITA,DF,35-130,1989,14.8,854,35,236,389,232,24,854,7,4,57.1,2,28.6,433,1387,677,10,9,6,11,6,588,80,possession
ITA-Serie A,2024,Inter,Mehdi Taremi,IRN,FW,32-267,1992,6.3,246,10,26,101,123,36,245,9,5,55.6,2,22.2,139,758,282,8,8,4,11,4,175,33,possession
ITA-Serie A,2024,Inter,Nicola Zalewski,POL,DF,23-078,2002,1.3,71,2,11,20,41,7,71,6,1,16.7,1,16.7,52,450,227,12,3,3,4,1,53,17,possession
ITA-Serie A,2024,Inter,Nicolò Barella,ITA,MF,28-063,1997,23.2,1709,38,262,914,552,36,1709,49,20,40.8,22,44.9,1145,5753,2585,55,45,8,24,36,1318,111,possession
ITA-Serie A,2024,Inter,Piotr Zieliński,POL,MF,30-326,1994,9.3,678,23,108,426,153,13,676,17,6,35.3,8,47.1,415,2513,1337,22,25,1,7,5,490,21,possession
ITA-Serie A,2024,Inter,Stefan de Vrij,NED,DF,33-065,1992,15.2,1278,105,517,729,37,16,1278,7,3,42.9,4,57.1,771,4141,2215,8,6,0,2,1,919,4,possession
ITA-Serie A,2024,Inter,Tajon Buchanan,CAN,"DF,FW",26-062,1999,1.1,64,3,18,29,19,2,64,9,3,33.3,4,44.4,42,403,259,6,3,0,2,2,44,8,possession
ITA-Serie A,2024,Inter,Tomás Palacios,ARG,DF,21-348,2003,0.1,15,0,2,12,1,0,15,0,0,,0,,14,51,32,0,0,0,0,0,14,0,possession
