nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
GAM,"MF,FW",20,2000,23,4,734,8.2,1,0,1,1,0,0,1,0,1.7,1.7,0.7,2.4,28,22,95,0.12,0.0,0.12,0.12,0.12,0.21,0.08,0.29,0.21,0.29,ITA-Serie A,2021,standard
ITA,"MF,FW",18,2001,21,7,755,8.4,2,0,2,2,0,0,3,0,3.9,3.9,0.3,4.2,13,29,53,0.24,0.0,0.24,0.24,0.24,0.46,0.04,0.51,0.46,0.51,ITA-Serie A,2021,standard
ITA,DF,28,1992,25,23,1738,19.3,0,0,0,0,0,0,8,0,1.3,1.3,0.6,1.9,17,69,27,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1,ITA-Serie A,2021,standard
ITA,DF,22,1997,35,29,2613,29.0,5,3,8,5,0,0,6,0,2.8,2.8,7.8,10.6,61,172,138,0.17,0.1,0.28,0.17,0.28,0.1,0.28,0.38,0.1,0.38,ITA-Serie A,2021,standard
ITA,DF,24,1995,25,15,1510,16.8,0,0,0,0,0,0,8,0,1.0,1.0,0.0,1.0,5,30,2,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,ITA-Serie A,2021,standard
SRB,MF,19,2001,29,19,1835,20.4,2,0,2,2,0,0,2,0,1.6,1.6,0.9,2.6,38,134,31,0.1,0.0,0.1,0.1,0.1,0.08,0.05,0.13,0.08,0.13,ITA-Serie A,2021,standard
CRO,GK,20,2000,4,4,332,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ITA,FW,27,1992,19,14,1267,14.1,2,0,2,2,0,0,0,0,3.2,3.2,1.9,5.1,28,19,100,0.14,0.0,0.14,0.14,0.14,0.23,0.14,0.36,0.23,0.36,ITA-Serie A,2021,standard
SUI,"DF,MF",21,1998,7,1,205,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,7,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ITA-Serie A,2021,standard
GER,DF,25,1994,27,21,1768,19.6,0,2,2,0,0,0,4,0,0.3,0.3,0.5,0.8,5,77,1,0.0,0.1,0.1,0.0,0.1,0.02,0.03,0.04,0.02,0.04,ITA-Serie A,2021,standard
ITA,GK,29,1991,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ITA,DF,20,2000,24,14,1386,15.4,0,0,0,0,0,0,5,0,0.1,0.1,0.1,0.2,6,35,6,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,ITA-Serie A,2021,standard
ITA,MF,25,1995,36,33,2609,29.0,5,5,10,4,1,1,6,0,3.2,2.4,5.7,8.2,118,112,299,0.17,0.17,0.34,0.14,0.31,0.11,0.2,0.31,0.09,0.29,ITA-Serie A,2021,standard
POR,MF,34,1986,21,15,1316,14.6,2,2,4,0,2,2,1,0,1.9,0.4,0.7,1.1,19,85,11,0.14,0.14,0.27,0.0,0.14,0.14,0.05,0.19,0.03,0.08,ITA-Serie A,2021,standard
CRO,FW,32,1988,19,15,1063,11.8,2,0,2,2,0,0,2,0,4.1,4.1,0.4,4.5,7,19,77,0.17,0.0,0.17,0.17,0.17,0.35,0.03,0.38,0.35,0.38,ITA-Serie A,2021,standard
POL,DF,25,1995,30,22,1860,20.7,0,0,0,0,0,0,9,0,1.9,1.9,1.0,2.9,12,48,23,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.14,0.09,0.14,ITA-Serie A,2021,standard
GHA,MF,17,2002,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ENG,"MF,DF",22,1998,4,2,226,2.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,15,2,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,ITA-Serie A,2021,standard
ITA,FW,31,1988,11,6,500,5.6,0,0,0,0,0,0,1,0,1.4,1.4,0.1,1.5,10,7,44,0.0,0.0,0.0,0.0,0.0,0.3,0.03,0.33,0.3,0.33,ITA-Serie A,2021,standard
ITA,MF,27,1993,10,4,423,4.7,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,3,11,11,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ITA-Serie A,2021,standard
TUR,DF,23,1997,6,4,418,4.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,9,3,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,ITA-Serie A,2021,standard
SVK,FW,22,1998,2,1,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.67,0.67,ITA-Serie A,2021,standard
MAR,DF,21,1998,37,29,2665,29.6,7,8,15,7,0,0,6,0,4.7,4.7,6.2,10.9,113,98,309,0.24,0.27,0.51,0.24,0.51,0.16,0.21,0.37,0.16,0.37,ITA-Serie A,2021,standard
SRB,DF,34,1985,7,4,390,4.3,0,1,1,0,0,0,0,0,0.1,0.1,1.1,1.3,14,41,9,0.0,0.23,0.23,0.0,0.23,0.03,0.26,0.29,0.03,0.29,ITA-Serie A,2021,standard
ITA,DF,21,1999,33,33,2922,32.5,0,3,3,0,0,0,6,0,1.0,1.0,1.5,2.4,70,146,60,0.0,0.09,0.09,0.0,0.09,0.03,0.04,0.08,0.03,0.08,ITA-Serie A,2021,standard
CHI,FW,31,1988,30,12,1146,12.7,7,5,12,7,0,1,0,0,6.4,5.6,5.3,10.9,28,62,89,0.55,0.39,0.94,0.55,0.94,0.5,0.41,0.92,0.44,0.86,ITA-Serie A,2021,standard
ITA,FW,21,1999,8,1,169,1.9,1,0,1,1,0,0,0,0,0.7,0.7,0.1,0.7,1,5,21,0.53,0.0,0.53,0.53,0.53,0.35,0.04,0.39,0.35,0.39,ITA-Serie A,2021,standard
ITA,DF,32,1988,8,8,703,7.8,0,1,1,0,0,0,2,0,1.6,1.6,0.5,2.1,4,17,0,0.0,0.13,0.13,0.0,0.13,0.2,0.07,0.27,0.2,0.27,ITA-Serie A,2021,standard
CHI,MF,33,1987,23,14,1138,12.6,1,1,2,1,0,0,3,0,2.4,2.4,1.1,3.6,18,94,39,0.08,0.08,0.16,0.08,0.16,0.19,0.09,0.28,0.19,0.28,ITA-Serie A,2021,standard
ENG,DF,35,1985,26,16,1425,15.8,1,4,5,1,0,0,4,0,1.3,1.2,2.2,3.4,31,42,100,0.06,0.25,0.32,0.06,0.32,0.08,0.14,0.22,0.07,0.22,ITA-Serie A,2021,standard
DEN,MF,28,1992,26,17,1385,15.4,3,0,3,3,0,0,1,0,1.4,1.4,2.8,4.2,28,86,49,0.19,0.0,0.19,0.19,0.19,0.09,0.18,0.27,0.09,0.27,ITA-Serie A,2021,standard
ITA,GK,34,1985,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ITA,DF,31,1988,19,7,699,7.8,3,0,3,3,0,0,2,0,1.3,1.3,0.2,1.5,5,35,20,0.39,0.0,0.39,0.39,0.39,0.16,0.03,0.19,0.16,0.19,ITA-Serie A,2021,standard
ROU,GK,23,1997,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
CRO,"DF,FW",31,1989,32,20,1795,19.9,4,3,7,4,0,0,3,0,5.2,5.2,4.5,9.7,69,51,124,0.2,0.15,0.35,0.2,0.35,0.26,0.23,0.49,0.26,0.49,ITA-Serie A,2021,standard
ARG,FW,22,1997,38,30,2561,28.5,17,6,23,15,2,2,5,0,15.2,13.6,5.7,19.3,48,61,187,0.6,0.21,0.81,0.53,0.74,0.53,0.2,0.73,0.48,0.68,ITA-Serie A,2021,standard
CRO,MF,27,1992,33,29,2581,28.7,2,6,8,2,0,0,9,1,1.0,1.0,4.4,5.4,35,240,32,0.07,0.21,0.28,0.07,0.28,0.04,0.15,0.19,0.04,0.19,ITA-Serie A,2021,standard
ITA,DF,30,1989,26,14,1160,12.9,3,3,6,3,0,0,4,0,1.5,1.5,0.9,2.4,19,25,79,0.23,0.23,0.47,0.23,0.47,0.12,0.07,0.19,0.12,0.19,ITA-Serie A,2021,standard
URU,MF,28,1991,8,3,283,3.1,1,1,2,1,0,0,0,0,0.8,0.8,0.6,1.4,3,11,6,0.32,0.32,0.64,0.32,0.64,0.25,0.19,0.45,0.25,0.45,ITA-Serie A,2021,standard
SVK,DF,25,1995,32,31,2777,30.9,3,0,3,3,0,0,1,0,2.3,2.3,0.5,2.8,46,143,42,0.1,0.0,0.1,0.1,0.1,0.07,0.02,0.09,0.07,0.09,ITA-Serie A,2021,standard
ITA,MF,23,1997,36,32,2896,32.2,3,7,10,3,0,0,5,0,2.4,2.4,5.7,8.1,99,261,149,0.09,0.22,0.31,0.09,0.31,0.07,0.18,0.25,0.07,0.25,ITA-Serie A,2021,standard
BEL,MF,32,1988,4,0,46,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29,ITA-Serie A,2021,standard
ITA,MF,26,1994,28,14,1232,13.7,3,2,5,3,0,0,2,0,1.2,1.2,1.3,2.6,27,54,41,0.22,0.15,0.37,0.22,0.37,0.09,0.1,0.19,0.09,0.19,ITA-Serie A,2021,standard
BEL,FW,27,1993,36,32,2884,32.0,24,11,35,18,6,6,4,0,23.0,18.2,7.0,25.3,77,82,295,0.75,0.34,1.09,0.56,0.9,0.72,0.22,0.94,0.57,0.79,ITA-Serie A,2021,standard
SVN,GK,36,1984,37,37,3240,36.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
NED,DF,28,1992,32,30,2734,30.4,1,0,1,1,0,0,2,0,1.2,1.2,0.5,1.7,19,94,2,0.03,0.0,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05,ITA-Serie A,2021,standard
ITA,MF,24,1995,18,4,603,6.7,0,0,0,0,0,0,1,1,1.1,1.1,0.9,2.0,12,58,40,0.0,0.0,0.0,0.0,0.0,0.17,0.14,0.3,0.17,0.3,ITA-Serie A,2021,standard
WAL,MF,29,1990,22,13,1089,12.1,2,4,6,2,0,0,2,0,4.2,4.2,3.3,7.5,38,72,96,0.17,0.33,0.5,0.17,0.5,0.35,0.27,0.62,0.35,0.62,ITA-Serie A,2021,standard
FRA,MF,25,1995,34,25,2313,25.7,4,2,6,4,0,0,7,1,2.7,2.7,1.1,3.8,69,122,71,0.16,0.08,0.23,0.16,0.23,0.11,0.04,0.15,0.11,0.15,ITA-Serie A,2021,standard
ITA,"FW,DF",21,1999,4,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,ITA-Serie A,2021,standard
BRA,DF,29,1991,26,20,1858,20.6,2,1,3,2,0,0,2,0,1.6,1.6,1.6,3.2,69,130,76,0.1,0.05,0.15,0.1,0.15,0.08,0.08,0.16,0.08,0.16,ITA-Serie A,2021,standard
BRA,MF,23,1996,22,13,1157,12.9,1,0,1,1,0,0,3,0,0.1,0.1,1.0,1.2,9,79,13,0.08,0.0,0.08,0.08,0.08,0.01,0.08,0.09,0.01,0.09,ITA-Serie A,2021,standard
ITA,GK,30,1990,1,0,23,0.3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
POR,FW,35,1985,33,31,2802,31.1,29,2,31,23,6,8,3,0,27.7,21.4,3.8,25.2,154,117,277,0.93,0.06,1.0,0.74,0.8,0.89,0.12,1.01,0.69,0.81,ITA-Serie A,2021,standard
BRA,"DF,MF",29,1991,34,32,2916,32.4,1,4,5,1,0,0,6,0,1.9,1.9,3.2,5.1,59,240,55,0.03,0.12,0.15,0.03,0.15,0.06,0.1,0.16,0.06,0.16,ITA-Serie A,2021,standard
SWE,"MF,FW",20,2000,35,19,1923,21.4,4,3,7,4,0,0,7,0,3.0,3.0,6.2,9.1,104,70,202,0.19,0.14,0.33,0.19,0.33,0.14,0.29,0.43,0.14,0.43,ITA-Serie A,2021,standard
BRA,"MF,FW",29,1990,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,ITA-Serie A,2021,standard
ITA,"MF,DF",26,1994,27,8,972,10.8,0,2,2,0,0,0,3,0,1.3,1.3,2.8,4.1,37,39,85,0.0,0.19,0.19,0.0,0.19,0.12,0.26,0.38,0.12,0.38,ITA-Serie A,2021,standard
ITA,"MF,DF",22,1997,30,28,2210,24.6,8,8,16,8,0,0,3,1,6.1,6.1,7.8,13.9,92,79,179,0.33,0.33,0.65,0.33,0.65,0.25,0.32,0.57,0.25,0.57,ITA-Serie A,2021,standard
POR,MF,19,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ALB,FW,21,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.52,6.52,0.0,6.52,ITA-Serie A,2021,standard
ITA,"DF,MF",21,1999,15,8,689,7.7,0,1,1,0,0,0,5,0,0.2,0.2,0.9,1.2,14,32,65,0.0,0.13,0.13,0.0,0.13,0.03,0.12,0.15,0.03,0.15,ITA-Serie A,2021,standard
ITA,GK,42,1978,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ITA,DF,35,1984,17,16,1386,15.4,0,1,1,0,0,0,4,0,0.5,0.5,0.6,1.1,20,63,2,0.0,0.06,0.06,0.0,0.06,0.03,0.04,0.07,0.03,0.07,ITA-Serie A,2021,standard
COL,"DF,MF",32,1988,30,26,2175,24.2,2,10,12,1,1,1,9,1,2.3,1.5,8.2,9.7,93,132,217,0.08,0.41,0.5,0.04,0.46,0.1,0.34,0.43,0.06,0.4,ITA-Serie A,2021,standard
ITA,DF,33,1987,26,23,2028,22.5,2,0,2,2,0,0,4,0,2.5,2.5,0.4,3.0,6,89,4,0.09,0.0,0.09,0.09,0.09,0.11,0.02,0.13,0.11,0.13,ITA-Serie A,2021,standard
ITA,MF,20,2000,2,1,70,0.8,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,1,0,4,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.78,0.78,0.78,ITA-Serie A,2021,standard
NED,DF,20,1999,27,25,2220,24.7,1,1,2,1,0,0,4,0,1.3,1.3,0.9,2.2,16,93,6,0.04,0.04,0.08,0.04,0.08,0.05,0.04,0.09,0.05,0.09,ITA-Serie A,2021,standard
ITA,DF,27,1992,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,4,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,ITA-Serie A,2021,standard
TUR,DF,22,1998,15,10,940,10.4,0,1,1,0,0,0,1,0,0.5,0.5,0.5,1.0,2,22,2,0.0,0.1,0.1,0.0,0.1,0.04,0.05,0.1,0.04,0.1,ITA-Serie A,2021,standard
ITA,MF,19,2001,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ARG,FW,26,1993,20,14,1132,12.6,4,3,7,4,0,0,0,0,4.6,4.6,2.8,7.4,39,74,97,0.32,0.24,0.56,0.32,0.56,0.36,0.22,0.58,0.36,0.58,ITA-Serie A,2021,standard
ROU,DF,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
URU,MF,23,1997,33,27,2324,25.8,0,4,4,0,0,0,8,1,0.6,0.6,2.3,2.9,35,173,25,0.0,0.15,0.15,0.0,0.15,0.02,0.09,0.11,0.02,0.11,ITA-Serie A,2021,standard
USA,MF,21,1998,34,18,1702,18.9,5,2,7,5,0,0,5,0,4.9,4.9,3.3,8.3,35,79,110,0.26,0.11,0.37,0.26,0.37,0.26,0.18,0.44,0.26,0.44,ITA-Serie A,2021,standard
POL,GK,30,1990,30,30,2677,29.7,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ESP,FW,27,1992,32,23,2014,22.4,11,9,20,10,1,1,3,1,10.7,9.9,5.1,15.0,55,56,159,0.49,0.4,0.89,0.45,0.85,0.48,0.23,0.7,0.44,0.67,ITA-Serie A,2021,standard
MNE,DF,27,1992,36,33,2966,33.0,2,3,5,2,0,0,3,0,2.2,2.2,2.2,4.4,53,92,201,0.06,0.09,0.15,0.06,0.15,0.07,0.07,0.13,0.07,0.13,ITA-Serie A,2021,standard
BRA,"FW,MF",24,1996,26,3,543,6.0,1,2,3,1,0,0,7,1,0.7,0.6,1.5,2.1,17,32,53,0.17,0.33,0.5,0.17,0.5,0.11,0.25,0.36,0.1,0.35,ITA-Serie A,2021,standard
ANG,DF,29,1991,2,0,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ITA,FW,30,1990,35,34,2849,31.7,20,6,26,16,4,8,4,1,19.8,13.6,6.2,19.8,74,84,250,0.63,0.19,0.82,0.51,0.69,0.63,0.2,0.82,0.43,0.62,ITA-Serie A,2021,standard
ITA,MF,25,1994,19,4,568,6.3,0,0,0,0,0,0,4,0,0.3,0.3,0.3,0.6,12,43,14,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.1,0.05,0.1,ITA-Serie A,2021,standard
SVK,DF,24,1996,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
NED,DF,25,1995,3,1,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ECU,FW,31,1988,25,9,929,10.3,8,0,8,7,1,1,5,0,5.5,4.7,0.7,5.3,6,18,57,0.78,0.0,0.78,0.68,0.68,0.53,0.07,0.59,0.45,0.52,ITA-Serie A,2021,standard
ITA,DF,32,1988,32,32,2813,31.3,0,1,1,0,0,0,9,1,1.1,1.1,1.0,2.1,41,141,46,0.0,0.03,0.03,0.0,0.03,0.03,0.03,0.07,0.03,0.07,ITA-Serie A,2021,standard
ARG,MF,27,1993,24,4,733,8.1,0,1,1,0,0,0,5,0,0.7,0.7,0.3,1.0,11,45,7,0.0,0.12,0.12,0.0,0.12,0.08,0.04,0.13,0.08,0.13,ITA-Serie A,2021,standard
CIV,MF,27,1992,32,6,1056,11.7,0,1,1,0,0,0,9,0,1.2,1.2,0.8,1.9,11,26,31,0.0,0.09,0.09,0.0,0.09,0.1,0.06,0.16,0.1,0.16,ITA-Serie A,2021,standard
ARG,FW,25,1994,28,25,1933,21.5,8,3,11,7,1,1,3,1,6.9,6.3,2.2,8.5,66,69,187,0.37,0.14,0.51,0.33,0.47,0.32,0.1,0.42,0.3,0.4,ITA-Serie A,2021,standard
BRA,MF,33,1987,32,30,2131,23.7,0,0,0,0,0,0,10,0,0.4,0.4,0.4,0.8,23,163,18,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,ITA-Serie A,2021,standard
ESP,MF,27,1992,34,33,2618,29.1,9,2,11,9,0,0,5,0,5.1,5.0,7.9,12.9,143,301,132,0.31,0.07,0.38,0.31,0.38,0.18,0.27,0.45,0.17,0.44,ITA-Serie A,2021,standard
ITA,DF,23,1997,14,10,909,10.1,0,0,0,0,0,0,5,0,0.3,0.3,0.3,0.5,9,29,2,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05,ITA-Serie A,2021,standard
ITA,DF,26,1993,32,30,2613,29.0,2,5,7,2,0,0,2,1,2.1,2.1,3.4,5.6,130,37,202,0.07,0.17,0.24,0.07,0.24,0.07,0.12,0.19,0.07,0.19,ITA-Serie A,2021,standard
ITA,MF,17,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ITA,"DF,MF",35,1985,18,7,653,7.3,0,2,2,0,0,0,5,0,0.5,0.5,0.9,1.4,8,31,12,0.0,0.28,0.28,0.0,0.28,0.07,0.12,0.2,0.07,0.2,ITA-Serie A,2021,standard
ARG,DF,29,1990,4,2,229,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,4,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ALG,DF,24,1996,21,12,1139,12.7,0,1,1,0,0,0,5,0,0.7,0.5,1.9,2.5,26,24,114,0.0,0.08,0.08,0.0,0.08,0.05,0.15,0.21,0.04,0.2,ITA-Serie A,2021,standard
ITA,DF,19,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ESP,DF,27,1993,25,18,1595,17.7,0,1,1,0,0,0,8,0,0.5,0.5,0.8,1.3,15,77,38,0.0,0.06,0.06,0.0,0.06,0.03,0.04,0.08,0.03,0.08,ITA-Serie A,2021,standard
ESP,GK,37,1982,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ESP,FW,17,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
BIH,DF,34,1986,16,8,718,8.0,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,16,24,44,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,ITA-Serie A,2021,standard
SRB,MF,25,1995,32,32,2746,30.5,8,9,17,8,0,0,4,0,6.9,6.9,6.4,13.4,59,203,132,0.26,0.29,0.56,0.26,0.56,0.23,0.21,0.44,0.23,0.44,ITA-Serie A,2021,standard
ALB,GK,25,1995,9,9,810,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
KVX,FW,26,1994,27,7,832,9.2,1,0,1,1,0,0,1,0,3.2,3.2,0.6,3.8,9,20,79,0.11,0.0,0.11,0.11,0.11,0.34,0.07,0.41,0.34,0.41,ITA-Serie A,2021,standard
NED,DF,26,1994,17,10,952,10.6,0,0,0,0,0,0,6,0,0.1,0.1,0.1,0.2,2,48,1,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,ITA-Serie A,2021,standard
ROU,DF,33,1986,31,30,2458,27.3,0,3,3,0,0,0,2,0,0.4,0.4,1.5,1.9,46,165,50,0.0,0.11,0.11,0.0,0.11,0.02,0.05,0.07,0.02,0.07,ITA-Serie A,2021,standard
ITA,DF,25,1995,22,21,1907,21.2,1,1,2,1,0,0,7,0,2.8,2.8,0.8,3.6,7,62,0,0.05,0.05,0.09,0.05,0.09,0.13,0.04,0.17,0.13,0.17,ITA-Serie A,2021,standard
BEL,FW,21,1999,32,27,2016,22.4,2,4,6,2,0,0,7,1,2.4,2.4,3.1,5.6,43,59,169,0.09,0.18,0.27,0.09,0.27,0.11,0.14,0.25,0.11,0.25,ITA-Serie A,2021,standard
ITA,DF,26,1994,3,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,ITA-Serie A,2021,standard
CRO,FW,26,1993,27,20,1776,19.7,11,4,15,11,0,0,4,1,5.9,5.6,5.4,11.0,43,52,146,0.56,0.2,0.76,0.56,0.76,0.3,0.27,0.57,0.28,0.56,ITA-Serie A,2021,standard
MAR,"MF,FW",20,1999,27,15,1228,13.6,4,3,7,4,0,0,2,0,3.4,3.4,1.5,4.9,43,43,69,0.29,0.22,0.51,0.29,0.51,0.25,0.11,0.36,0.25,0.36,ITA-Serie A,2021,standard
ROU,GK,34,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ITA,"FW,DF",18,2001,5,0,29,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,3,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24,ITA-Serie A,2021,standard
ITA,DF,23,1996,32,30,2647,29.4,2,1,3,2,0,0,7,0,1.3,1.3,1.6,2.9,60,169,110,0.07,0.03,0.1,0.07,0.1,0.04,0.06,0.1,0.04,0.1,ITA-Serie A,2021,standard
POR,DF,21,1999,21,10,1090,12.1,1,1,2,1,0,0,5,0,0.4,0.4,0.9,1.3,28,39,47,0.08,0.08,0.17,0.08,0.17,0.03,0.08,0.11,0.03,0.11,ITA-Serie A,2021,standard
ENG,DF,22,1997,17,16,1466,16.3,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.8,4,41,2,0.06,0.0,0.06,0.06,0.06,0.05,0.0,0.05,0.05,0.05,ITA-Serie A,2021,standard
CIV,MF,23,1996,37,36,3226,35.8,13,4,17,2,11,13,8,0,14.0,3.8,2.9,6.7,64,171,57,0.36,0.11,0.47,0.06,0.17,0.39,0.08,0.47,0.11,0.19,ITA-Serie A,2021,standard
