nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
ITA,FW,29-285,1995,3.0,1,0,0,5,4,2,1,1,0,0,0,0,7,7,15,31.8,ITA-Serie A,2024,misc
ITA,DF,33-040,1992,26.4,12,0,0,65,46,0,7,43,15,0,0,0,86,48,63,43.2,ITA-Serie A,2024,misc
SWE,DF,25-338,1999,1.2,0,0,0,0,0,0,0,0,2,0,0,0,3,3,2,60.0,ITA-Serie A,2024,misc
ITA,"MF,FW",23-182,2001,14.5,5,0,0,15,39,2,38,4,6,0,0,0,52,22,27,44.9,ITA-Serie A,2024,misc
ITA,DF,36-214,1988,12.2,2,1,0,18,11,3,9,15,15,0,0,0,46,16,23,41.0,ITA-Serie A,2024,misc
POR,"MF,FW",26-344,1998,19.1,2,0,0,18,25,7,35,9,2,0,0,0,53,44,57,43.6,ITA-Serie A,2024,misc
ITA,MF,28-053,1997,3.4,0,0,0,5,1,1,7,2,4,0,0,0,11,0,1,0.0,ITA-Serie A,2024,misc
ITA,"MF,FW",31-255,1993,12.4,3,0,0,13,32,3,62,3,9,0,0,0,45,3,9,25.0,ITA-Serie A,2024,misc
GRE,DF,29-065,1996,25.9,5,0,0,24,33,5,144,19,25,0,1,1,78,21,27,43.8,ITA-Serie A,2024,misc
CIV,"MF,DF",32-182,1992,4.5,2,0,0,13,6,0,4,4,9,0,0,0,31,7,11,38.9,ITA-Serie A,2024,misc
POL,MF,20-216,2004,4.6,0,0,0,5,3,0,2,2,2,0,0,0,17,4,11,26.7,ITA-Serie A,2024,misc
SEN,FW,30-034,1995,4.9,1,0,0,7,17,1,5,1,1,0,0,0,7,3,10,23.1,ITA-Serie A,2024,misc
ITA,"MF,DF",20-070,2005,2.0,1,0,0,3,4,0,6,1,4,0,0,0,12,2,1,66.7,ITA-Serie A,2024,misc
ITA,MF,20-090,2005,3.5,0,0,0,3,1,1,2,2,1,0,0,0,13,4,2,66.7,ITA-Serie A,2024,misc
ITA,DF,34-069,1991,5.8,2,0,0,13,8,1,1,4,3,0,0,0,11,9,8,52.9,ITA-Serie A,2024,misc
ITA,MF,27-355,1997,9.5,2,0,0,5,13,0,6,12,4,0,0,0,58,10,8,55.6,ITA-Serie A,2024,misc
ITA,MF,31-217,1993,0.4,1,0,0,2,2,0,0,0,3,0,0,0,3,0,1,0.0,ITA-Serie A,2024,misc
BIH,FW,34-324,1990,14.1,3,0,0,17,18,5,0,2,1,0,0,0,13,132,50,72.5,ITA-Serie A,2024,misc
CRO,"FW,MF",29-330,1995,1.2,0,0,0,2,2,0,2,1,0,0,0,0,4,6,12,33.3,ITA-Serie A,2024,misc
ENG,"MF,FW",20-265,2004,0.8,0,0,0,1,0,1,4,0,2,0,0,0,4,0,1,0.0,ITA-Serie A,2024,misc
ESP,DF,31-223,1993,18.1,4,1,1,27,5,0,1,37,15,0,1,0,59,40,21,65.6,ITA-Serie A,2024,misc
ITA,"MF,DF",30-061,1995,9.9,1,0,0,14,9,0,49,6,10,0,0,0,27,4,15,21.1,ITA-Serie A,2024,misc
POR,DF,27-079,1998,24.1,7,0,0,36,8,0,52,16,24,0,0,0,73,21,33,38.9,ITA-Serie A,2024,misc
ITA,"MF,DF",31-004,1994,1.6,1,0,0,5,6,0,1,2,0,0,0,0,2,4,4,50.0,ITA-Serie A,2024,misc
ITA,"DF,MF",25-266,1999,9.8,2,0,0,13,12,2,43,7,11,0,0,0,33,5,10,33.3,ITA-Serie A,2024,misc
ITA,MF,21-046,2004,4.9,0,0,0,3,3,1,13,0,3,0,0,0,11,5,13,27.8,ITA-Serie A,2024,misc
ITA,GK,23-222,2001,4.3,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,100.0,ITA-Serie A,2024,misc
CGO,FW,28-293,1996,3.5,0,0,0,3,8,1,0,1,0,0,0,0,5,14,12,53.8,ITA-Serie A,2024,misc
SRB,DF,21-092,2004,3.6,0,0,0,5,3,0,0,6,4,0,0,1,18,4,5,44.4,ITA-Serie A,2024,misc
ITA,MF,29-249,1995,2.3,0,0,0,3,5,0,6,3,4,0,0,0,10,2,2,50.0,ITA-Serie A,2024,misc
ITA,GK,23-218,2001,26.7,1,0,0,0,12,0,0,0,0,0,0,0,27,3,0,100.0,ITA-Serie A,2024,misc
ARG,DF,21-348,2003,3.2,1,0,0,1,5,0,1,4,2,0,0,0,20,5,3,62.5,ITA-Serie A,2024,misc
FRA,MF,21-208,2003,18.0,5,1,1,31,36,1,7,5,24,0,0,0,91,5,8,38.5,ITA-Serie A,2024,misc
ITA,DF,25-309,1999,20.7,2,0,0,16,18,1,1,34,22,0,0,0,84,42,21,66.7,ITA-Serie A,2024,misc
ITA,"FW,DF",26-039,1999,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,ITA-Serie A,2024,misc
ITA,GK,28-020,1997,26.4,0,0,0,1,3,0,0,0,0,0,1,0,44,5,0,100.0,ITA-Serie A,2024,misc
KVX,DF,31-046,1994,30.8,2,0,0,35,8,0,1,21,25,0,0,1,110,98,48,67.1,ITA-Serie A,2024,misc
CMR,MF,29-146,1995,26.6,5,0,0,31,26,2,21,30,24,1,1,0,127,55,42,56.7,ITA-Serie A,2024,misc
SCO,MF,23-304,2001,8.6,0,0,0,10,8,0,7,6,11,0,0,0,48,8,8,50.0,ITA-Serie A,2024,misc
BEL,"FW,DF",24-320,2000,2.0,1,0,0,5,12,1,11,1,5,0,0,0,6,4,4,50.0,ITA-Serie A,2024,misc
BRA,FW,28-039,1997,12.6,1,0,0,12,8,4,85,7,9,0,0,0,49,2,9,18.2,ITA-Serie A,2024,misc
ITA,GK,23-229,2001,3.6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,ITA-Serie A,2024,misc
ITA,"FW,MF",25-052,2000,8.4,1,0,0,7,13,1,51,2,4,0,0,0,32,4,8,33.3,ITA-Serie A,2024,misc
ITA,DF,31-250,1993,31.0,5,0,0,45,41,5,58,27,41,0,0,0,81,40,41,49.4,ITA-Serie A,2024,misc
ARG,FW,29-280,1995,4.1,1,0,0,5,14,1,3,1,0,0,0,0,23,6,33,15.4,ITA-Serie A,2024,misc
BRA,DF,33-305,1991,11.1,2,0,0,14,4,0,0,9,13,0,0,0,28,23,15,60.5,ITA-Serie A,2024,misc
GEO,"FW,MF",24-058,2001,13.1,1,0,0,12,33,0,51,4,9,0,0,0,45,4,5,44.4,ITA-Serie A,2024,misc
ITA,"DF,FW",32-017,1993,10.8,1,0,0,5,6,1,39,4,8,0,0,0,41,3,3,50.0,ITA-Serie A,2024,misc
URU,DF,27-162,1997,19.7,4,0,0,26,17,2,20,24,32,1,0,0,69,28,20,58.3,ITA-Serie A,2024,misc
ITA,"FW,MF",31-251,1993,24.8,2,0,0,10,26,5,181,11,13,1,0,0,79,6,13,31.6,ITA-Serie A,2024,misc
ITA,"FW,MF",27-063,1998,0.4,0,0,0,2,1,0,0,1,2,0,0,0,2,2,2,50.0,ITA-Serie A,2024,misc
SUI,"FW,MF",24-322,2000,0.4,0,0,0,2,1,0,3,0,2,0,0,0,3,2,2,50.0,ITA-Serie A,2024,misc
ITA,"DF,FW",29-258,1995,6.9,2,0,0,7,5,1,12,4,6,0,0,0,27,3,6,33.3,ITA-Serie A,2024,misc
DEN,MF,28-304,1996,1.2,0,0,0,5,1,0,0,3,3,0,1,0,3,8,5,61.5,ITA-Serie A,2024,misc
ESP,DF,22-327,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2024,misc
BEL,FW,31-333,1993,25.2,2,0,0,37,32,17,2,0,2,0,0,0,29,33,40,45.2,ITA-Serie A,2024,misc
SCO,MF,28-124,1996,25.6,3,0,0,37,44,4,5,20,20,1,0,0,111,46,33,58.2,ITA-Serie A,2024,misc
ITA,GK,28-315,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,ITA-Serie A,2024,misc
SVK,MF,30-137,1994,25.6,3,0,0,21,29,0,2,20,26,0,1,0,151,6,5,54.5,ITA-Serie A,2024,misc
MAR,FW,27-079,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,ITA-Serie A,2024,misc
POL,"FW,MF",24-138,2000,2.2,0,0,0,3,5,1,1,0,0,0,0,0,3,9,11,45.0,ITA-Serie A,2024,misc
ESP,MF,23-320,2001,14.2,1,0,0,9,31,0,24,6,18,0,0,0,61,4,2,66.7,ITA-Serie A,2024,misc
AUS,DF,21-183,2003,4.0,1,0,0,3,2,0,0,2,2,0,0,0,5,5,3,62.5,ITA-Serie A,2024,misc
ITA,DF,26-209,1998,7.5,2,0,0,8,5,0,2,2,1,0,0,1,21,16,12,57.1,ITA-Serie A,2024,misc
FRA,FW,21-168,2003,21.9,2,0,0,17,35,11,11,2,10,1,0,0,49,18,58,23.7,ITA-Serie A,2024,misc
FRA,"DF,MF",23-052,2002,9.1,3,0,0,9,12,1,17,12,11,0,0,0,40,23,9,71.9,ITA-Serie A,2024,misc
HUN,DF,22-309,2002,20.1,4,0,0,15,6,0,1,22,9,0,2,0,57,31,28,52.5,ITA-Serie A,2024,misc
ROU,"FW,MF",26-228,1998,21.6,0,0,0,8,17,4,33,8,6,0,0,0,69,9,17,34.6,ITA-Serie A,2024,misc
CIV,"MF,FW",23-052,2002,4.4,3,0,0,15,14,1,5,2,7,1,0,0,22,3,9,25.0,ITA-Serie A,2024,misc
ITA,DF,26-125,1998,25.5,0,0,0,17,18,0,98,23,23,0,0,0,93,15,11,57.7,ITA-Serie A,2024,misc
ITA,DF,25-152,1999,25.7,7,0,0,15,14,0,15,18,14,0,0,0,105,33,36,47.8,ITA-Serie A,2024,misc
CGO,FW,25-329,1999,3.0,1,0,0,13,10,0,2,0,3,1,0,0,12,9,14,39.1,ITA-Serie A,2024,misc
ITA,DF,18-111,2006,8.0,1,1,0,4,4,0,3,12,2,0,0,0,22,9,5,64.3,ITA-Serie A,2024,misc
BRA,MF,31-015,1994,11.9,5,0,0,24,22,1,22,16,20,0,0,0,50,17,16,51.5,ITA-Serie A,2024,misc
SWE,"FW,MF",22-221,2002,1.5,0,0,0,0,4,0,7,2,2,0,0,0,6,0,3,0.0,ITA-Serie A,2024,misc
ARG,DF,26-087,1999,12.0,3,0,0,13,1,0,1,7,10,0,0,0,32,19,14,57.6,ITA-Serie A,2024,misc
ARG,GK,35-015,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,ITA-Serie A,2024,misc
BEL,MF,22-336,2002,14.2,6,1,1,20,26,1,0,10,19,0,1,0,66,11,11,50.0,ITA-Serie A,2024,misc
ARG,FW,24-041,2001,2.4,1,0,0,9,6,0,2,0,0,0,0,0,5,12,12,50.0,ITA-Serie A,2024,misc
POL,MF,19-264,2005,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,ITA-Serie A,2024,misc
NOR,"DF,FW",21-126,2003,0.9,0,0,0,2,0,0,3,2,0,0,0,0,2,2,2,50.0,ITA-Serie A,2024,misc
ITA,"FW,MF",23-058,2002,15.8,2,1,0,25,41,2,21,13,16,0,0,0,55,29,28,50.9,ITA-Serie A,2024,misc
BIH,FW,34-324,1990,2.1,0,0,0,1,3,0,0,0,0,0,0,0,8,15,10,60.0,ITA-Serie A,2024,misc
TUN,MF,20-016,2005,5.0,4,0,0,6,11,0,7,4,1,0,0,0,15,6,6,50.0,ITA-Serie A,2024,misc
ARG,MF,29-148,1995,6.8,2,0,0,8,9,0,10,3,4,0,0,0,27,12,1,92.3,ITA-Serie A,2024,misc
SWE,"FW,MF",25-275,1999,12.3,5,0,0,15,15,2,11,19,12,1,0,0,40,9,15,37.5,ITA-Serie A,2024,misc
SUI,MF,24-000,2001,27.1,4,0,0,17,24,1,12,21,14,0,0,0,100,26,23,53.1,ITA-Serie A,2024,misc
ROU,"FW,MF",25-068,2000,14.3,2,0,0,17,20,1,33,8,15,0,1,0,39,13,27,32.5,ITA-Serie A,2024,misc
FRA,DF,25-326,1999,12.0,1,1,0,12,12,1,5,8,10,1,0,1,60,9,9,50.0,ITA-Serie A,2024,misc
FRA,MF,30-073,1995,0.3,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,,ITA-Serie A,2024,misc
VEN,DF,30-336,1994,1.9,0,0,0,5,2,0,0,4,3,0,0,0,6,2,1,66.7,ITA-Serie A,2024,misc
JPN,GK,22-233,2002,29.8,2,1,1,3,2,0,0,0,0,0,1,0,37,11,1,91.7,ITA-Serie A,2024,misc
BEL,"DF,FW",25-288,1999,11.7,4,0,0,12,18,0,43,7,16,1,0,0,60,6,1,85.7,ITA-Serie A,2024,misc
NED,DF,23-083,2002,1.7,0,0,0,2,1,0,6,1,1,0,0,0,6,0,1,0.0,ITA-Serie A,2024,misc
ESP,DF,28-097,1997,28.3,1,0,0,26,23,4,87,25,21,1,0,0,85,27,26,50.9,ITA-Serie A,2024,misc
UKR,FW,27-294,1997,23.0,0,0,0,28,12,22,0,2,2,0,0,0,24,38,48,44.2,ITA-Serie A,2024,misc
ITA,MF,30-039,1995,16.5,7,0,0,26,8,0,6,14,21,0,0,0,89,38,37,50.7,ITA-Serie A,2024,misc
NED,DF,22-083,2003,3.9,0,0,0,1,6,0,7,5,9,0,0,0,10,9,6,60.0,ITA-Serie A,2024,misc
UZB,FW,29-286,1995,6.9,1,0,0,7,4,3,4,1,2,0,0,0,24,20,23,46.5,ITA-Serie A,2024,misc
FRA,MF,25-067,2000,3.5,1,0,0,6,5,0,7,5,4,0,0,0,22,2,4,33.3,ITA-Serie A,2024,misc
ITA,DF,28-359,1996,27.9,5,0,0,38,25,6,33,32,21,0,0,0,83,45,25,64.3,ITA-Serie A,2024,misc
ARG,MF,30-286,1994,12.9,3,0,0,13,14,0,51,18,14,0,1,0,69,7,2,77.8,ITA-Serie A,2024,misc
ITA,MF,28-296,1996,16.2,4,0,0,24,25,3,43,5,15,0,0,0,57,10,19,34.5,ITA-Serie A,2024,misc
FRA,MF,21-249,2003,1.9,2,0,0,6,4,1,2,0,4,0,0,0,5,0,3,0.0,ITA-Serie A,2024,misc
FRA,MF,23-329,2001,21.9,5,0,0,23,64,2,2,15,21,0,1,0,95,15,26,36.6,ITA-Serie A,2024,misc
ESP,DF,29-297,1995,2.8,2,1,1,7,1,0,3,4,1,0,0,0,11,3,5,37.5,ITA-Serie A,2024,misc
GER,DF,36-116,1988,10.2,1,0,0,9,3,0,2,26,15,0,0,1,41,23,15,60.5,ITA-Serie A,2024,misc
ARG,"MF,FW",21-361,2003,13.1,2,0,0,10,27,1,58,6,8,0,0,0,72,9,12,42.9,ITA-Serie A,2024,misc
SRB,GK,25-227,1999,31.0,1,0,0,0,5,0,0,0,0,0,0,0,44,4,1,80.0,ITA-Serie A,2024,misc
ITA,MF,20-200,2004,12.4,6,0,0,14,12,1,10,9,9,0,0,0,52,2,12,14.3,ITA-Serie A,2024,misc
POL,"DF,FW",23-078,2002,5.9,0,0,0,2,13,1,29,4,6,0,0,0,23,5,8,38.5,ITA-Serie A,2024,misc
CIV,DF,25-234,1999,31.0,2,0,0,31,20,1,0,31,22,0,0,0,117,52,41,55.9,ITA-Serie A,2024,misc
ARG,"FW,MF",31-147,1993,15.7,2,0,0,6,60,6,62,2,7,2,0,0,63,8,17,32.0,ITA-Serie A,2024,misc
SWE,"DF,MF",25-038,2000,0.5,0,0,0,2,0,0,1,0,2,0,0,0,1,0,1,0.0,ITA-Serie A,2024,misc
KSA,DF,25-267,1999,2.3,0,0,0,2,5,0,7,2,2,0,1,0,3,0,1,0.0,ITA-Serie A,2024,misc
ITA,"DF,MF",32-166,1992,11.5,2,0,0,6,11,5,26,9,12,1,0,0,45,5,12,29.4,ITA-Serie A,2024,misc
ENG,FW,27-191,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,ITA-Serie A,2024,misc
ITA,"MF,FW",22-019,2003,7.7,2,0,0,5,14,0,6,5,4,0,0,0,44,1,3,25.0,ITA-Serie A,2024,misc
DEN,DF,26-179,1998,2.1,0,0,0,2,5,0,0,2,4,0,0,0,4,7,2,77.8,ITA-Serie A,2024,misc
TUR,DF,28-053,1997,18.2,3,0,0,25,8,0,31,11,24,0,1,0,59,27,20,57.4,ITA-Serie A,2024,misc
ITA,MF,20-075,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2024,misc
MAR,DF,31-099,1994,16.6,5,0,0,18,15,2,14,19,14,1,0,0,64,54,18,75.0,ITA-Serie A,2024,misc
CMR,"MF,DF",31-066,1994,6.7,3,0,0,7,4,0,9,10,2,0,1,0,24,9,8,52.9,ITA-Serie A,2024,misc
ITA,GK,32-225,1992,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,ITA-Serie A,2024,misc
FRA,DF,21-096,2004,1.4,4,1,1,3,0,0,2,0,2,0,0,0,4,2,6,25.0,ITA-Serie A,2024,misc
PAR,FW,29-038,1996,12.9,1,0,0,13,13,1,0,1,2,1,0,0,22,19,47,28.8,ITA-Serie A,2024,misc
CRO,DF,27-080,1998,13.1,0,0,0,12,7,1,51,14,19,0,1,0,53,16,19,45.7,ITA-Serie A,2024,misc
ITA,MF,22-091,2003,6.2,0,0,0,7,7,0,2,2,4,0,1,0,28,29,15,65.9,ITA-Serie A,2024,misc
SCO,FW,28-272,1996,23.0,2,0,0,22,30,16,9,2,3,0,0,0,42,28,52,35.0,ITA-Serie A,2024,misc
ITA,DF,32-222,1992,6.2,0,0,0,6,8,0,40,5,8,0,0,1,20,3,8,27.3,ITA-Serie A,2024,misc
COL,FW,34-010,1991,6.5,1,0,0,10,8,2,3,2,5,0,0,0,15,20,28,41.7,ITA-Serie A,2024,misc
MKD,FW,25-199,1999,5.6,0,0,0,10,8,2,5,5,2,0,0,0,16,1,2,33.3,ITA-Serie A,2024,misc
SWE,"FW,MF",19-332,2005,4.4,1,0,0,12,12,2,6,0,1,0,0,0,12,12,17,41.4,ITA-Serie A,2024,misc
CHI,DF,30-340,1994,19.0,1,1,0,19,5,1,1,28,15,0,0,0,61,53,36,59.6,ITA-Serie A,2024,misc
LTU,MF,20-361,2004,11.3,3,0,0,19,16,2,49,12,8,0,0,0,34,7,16,30.4,ITA-Serie A,2024,misc
SRB,MF,24-025,2001,8.2,3,0,0,9,19,1,25,4,1,0,0,0,19,4,11,26.7,ITA-Serie A,2024,misc
POL,MF,30-068,1995,14.3,6,0,0,31,11,0,4,12,21,0,0,0,55,6,11,35.3,ITA-Serie A,2024,misc
NOR,DF,24-269,2000,13.2,3,0,0,15,5,4,45,12,5,0,1,0,32,6,18,25.0,ITA-Serie A,2024,misc
KVX,DF,30-069,1995,12.3,4,0,0,13,4,1,40,7,10,0,0,0,53,8,10,44.4,ITA-Serie A,2024,misc
CRO,"MF,FW",27-189,1997,19.4,0,0,0,23,20,6,19,9,16,0,0,0,76,23,24,48.9,ITA-Serie A,2024,misc
ITA,DF,24-329,2000,1.0,0,0,0,1,1,0,5,0,0,0,0,0,4,1,0,100.0,ITA-Serie A,2024,misc
GEO,DF,23-069,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2024,misc
ITA,MF,23-233,2001,28.3,8,1,0,36,65,0,28,24,18,0,0,0,123,13,15,46.4,ITA-Serie A,2024,misc
EQG,DF,26-061,1999,29.0,9,0,0,49,15,0,1,37,21,0,0,1,78,60,54,52.6,ITA-Serie A,2024,misc
POL,DF,25-006,2000,16.5,6,0,0,27,7,1,22,17,15,0,0,0,42,21,35,37.5,ITA-Serie A,2024,misc
AUT,"DF,FW",29-018,1996,22.6,4,0,0,26,13,2,127,10,11,0,1,0,82,14,24,36.8,ITA-Serie A,2024,misc
SRB,GK,28-050,1997,30.0,2,0,0,0,8,0,0,0,0,0,0,0,47,9,1,90.0,ITA-Serie A,2024,misc
FRA,"MF,FW",26-277,1998,10.8,2,0,0,11,12,4,22,3,2,0,0,0,39,5,9,35.7,ITA-Serie A,2024,misc
CHI,FW,36-113,1988,3.9,0,0,0,3,8,4,6,3,1,0,0,0,13,1,10,9.1,ITA-Serie A,2024,misc
FRA,MF,22-087,2003,8.3,3,0,0,12,10,0,16,3,11,0,0,0,33,11,14,44.0,ITA-Serie A,2024,misc
BRA,"MF,FW",25-085,2000,4.3,0,0,0,0,5,0,11,1,4,0,0,0,16,2,3,40.0,ITA-Serie A,2024,misc
BEL,DF,34-046,1991,10.2,0,0,0,18,12,0,2,10,7,0,2,0,29,29,17,63.0,ITA-Serie A,2024,misc
ITA,GK,39-168,1985,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2024,misc
CMR,DF,26-031,1999,1.0,1,0,0,1,0,0,0,1,0,0,0,0,5,1,0,100.0,ITA-Serie A,2024,misc
FRA,"FW,MF",32-075,1993,21.7,0,0,0,10,27,3,168,7,14,0,0,0,68,5,10,33.3,ITA-Serie A,2024,misc
CIV,DF,31-037,1994,17.2,7,1,1,21,17,0,75,22,22,0,0,0,71,16,9,64.0,ITA-Serie A,2024,misc
ESP,"FW,MF",20-088,2005,6.0,3,0,0,10,10,1,6,0,5,0,0,0,26,11,23,32.4,ITA-Serie A,2024,misc
SVN,DF,26-065,1999,29.0,8,0,0,41,8,2,2,35,20,0,1,1,87,100,50,66.7,ITA-Serie A,2024,misc
IRL,"DF,MF",21-085,2004,1.0,1,0,0,4,3,0,0,1,2,0,0,0,7,2,2,50.0,ITA-Serie A,2024,misc
SWE,MF,29-294,1995,28.4,6,0,0,27,20,1,11,31,27,0,0,0,124,26,24,52.0,ITA-Serie A,2024,misc
ZIM,DF,25-148,1999,14.0,2,0,0,20,6,2,30,15,13,0,0,0,56,6,13,31.6,ITA-Serie A,2024,misc
NED,MF,25-006,2000,16.7,2,0,0,25,13,2,9,11,20,0,0,0,71,13,12,52.0,ITA-Serie A,2024,misc
ENG,FW,27-057,1998,7.9,2,0,0,16,11,4,3,1,3,0,0,0,27,21,19,52.5,ITA-Serie A,2024,misc
NED,DF,29-321,1995,23.1,4,0,0,27,29,5,56,19,31,0,0,0,94,26,28,48.1,ITA-Serie A,2024,misc
ARG,DF,31-149,1993,9.3,4,0,0,6,0,0,0,15,10,0,1,2,25,26,12,68.4,ITA-Serie A,2024,misc
ITA,FW,24-213,2000,23.9,9,0,0,59,48,15,5,6,6,0,0,0,43,54,62,46.6,ITA-Serie A,2024,misc
NGA,GK,25-226,1999,18.0,1,0,0,0,1,0,0,0,0,0,0,1,30,5,0,100.0,ITA-Serie A,2024,misc
ARG,MF,26-212,1998,12.6,4,0,0,28,33,0,27,10,12,1,2,0,59,18,18,50.0,ITA-Serie A,2024,misc
ARG,DF,24-291,2000,2.0,0,0,0,3,2,0,0,1,1,0,0,0,6,3,1,75.0,ITA-Serie A,2024,misc
ESP,MF,26-097,1999,7.1,0,0,0,9,6,0,17,2,9,0,0,0,23,4,10,28.6,ITA-Serie A,2024,misc
FRA,DF,25-063,2000,11.6,3,1,1,8,9,0,4,11,12,0,0,0,59,13,12,52.0,ITA-Serie A,2024,misc
ROU,GK,22-294,2002,12.0,1,0,0,1,1,0,0,0,0,0,1,0,13,0,1,0.0,ITA-Serie A,2024,misc
ANG,"DF,MF",25-186,1999,3.3,1,0,0,6,3,1,11,6,6,0,0,0,16,6,6,50.0,ITA-Serie A,2024,misc
SVN,MF,27-014,1998,22.0,4,0,0,44,30,0,75,20,26,1,0,0,105,1,16,5.9,ITA-Serie A,2024,misc
ITA,"MF,FW",19-056,2006,0.7,0,0,0,1,4,0,11,0,3,0,0,0,2,0,2,0.0,ITA-Serie A,2024,misc
FRA,DF,22-014,2003,8.1,2,2,0,15,6,1,6,9,6,0,0,1,23,7,5,58.3,ITA-Serie A,2024,misc
DEN,DF,23-084,2002,14.7,4,0,0,19,3,1,7,14,16,0,1,0,50,46,24,65.7,ITA-Serie A,2024,misc
ITA,DF,22-198,2002,2.1,1,0,0,5,0,0,0,1,2,0,1,0,13,7,9,43.8,ITA-Serie A,2024,misc
ITA,DF,26-039,1999,10.0,2,0,0,19,23,2,44,10,17,0,0,0,45,3,6,33.3,ITA-Serie A,2024,misc
GHA,MF,32-032,1993,10.4,2,0,0,21,11,0,17,8,8,0,0,0,52,10,8,55.6,ITA-Serie A,2024,misc
ITA,DF,24-349,2000,11.2,2,0,0,14,4,0,22,8,21,0,2,1,38,14,13,51.9,ITA-Serie A,2024,misc
ITA,"FW,DF",21-024,2004,1.0,0,0,0,2,1,1,1,0,1,0,0,0,4,1,6,14.3,ITA-Serie A,2024,misc
ISL,"DF,MF",24-335,2000,1.8,2,0,0,2,8,0,7,2,2,0,0,0,9,0,0,,ITA-Serie A,2024,misc
GUI,MF,24-259,2000,0.4,2,0,0,2,1,0,0,0,3,0,0,0,3,5,0,100.0,ITA-Serie A,2024,misc
DEN,FW,34-340,1990,4.8,0,0,0,7,4,5,0,0,3,0,0,0,11,13,34,27.7,ITA-Serie A,2024,misc
CZE,FW,22-233,2002,3.5,1,0,0,9,4,2,0,0,0,0,0,0,5,2,16,11.1,ITA-Serie A,2024,misc
SVN,MF,29-144,1995,1.5,0,0,0,2,4,0,2,4,2,0,0,0,8,2,5,28.6,ITA-Serie A,2024,misc
GNB,DF,27-077,1998,10.0,3,0,0,14,12,0,2,7,16,0,0,0,51,25,19,56.8,ITA-Serie A,2024,misc
SRB,GK,23-045,2002,15.2,1,0,0,0,1,0,0,0,0,0,0,0,15,5,0,100.0,ITA-Serie A,2024,misc
ITA,DF,31-193,1993,17.8,5,0,0,23,19,5,47,6,20,0,0,0,75,9,18,33.3,ITA-Serie A,2024,misc
ITA,DF,22-007,2003,2.5,2,0,0,3,2,0,8,0,3,1,0,0,13,2,3,40.0,ITA-Serie A,2024,misc
ITA,"MF,FW",22-195,2002,23.2,3,0,0,45,65,10,53,6,10,0,0,0,74,13,36,26.5,ITA-Serie A,2024,misc
USA,MF,22-318,2002,22.4,3,0,0,21,36,3,25,14,27,1,0,0,89,22,27,44.9,ITA-Serie A,2024,misc
ITA,DF,26-245,1998,8.4,2,0,0,10,2,0,7,17,12,0,0,1,27,19,17,52.8,ITA-Serie A,2024,misc
ITA,MF,24-297,2000,24.8,7,1,1,39,25,0,59,21,21,0,0,0,114,19,20,48.7,ITA-Serie A,2024,misc
ROU,GK,27-318,1997,8.0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,ITA-Serie A,2024,misc
CIV,MF,21-177,2003,8.3,0,0,0,15,8,0,9,7,7,0,0,0,33,17,17,50.0,ITA-Serie A,2024,misc
IDN,DF,24-313,2000,28.7,4,0,0,40,10,1,6,26,26,0,2,0,82,51,63,44.7,ITA-Serie A,2024,misc
FIN,GK,32-021,1993,7.8,0,0,0,1,0,0,0,0,0,0,1,1,11,3,0,100.0,ITA-Serie A,2024,misc
FIN,FW,30-210,1994,17.8,1,0,0,12,15,10,3,4,3,1,0,0,20,46,59,43.8,ITA-Serie A,2024,misc
ECU,"FW,MF",24-292,2000,8.6,5,0,0,10,12,4,20,3,3,1,0,0,27,5,8,38.5,ITA-Serie A,2024,misc
BEL,DF,22-242,2002,7.7,2,0,0,5,1,0,0,9,11,0,1,0,34,3,7,30.0,ITA-Serie A,2024,misc
ESP,MF,28-056,1997,8.0,4,0,0,16,12,1,33,7,17,0,0,0,46,10,7,58.8,ITA-Serie A,2024,misc
DEN,MF,25-336,1999,7.7,1,0,0,7,5,0,16,6,4,0,0,0,31,8,7,53.3,ITA-Serie A,2024,misc
CRO,DF,27-066,1998,11.6,3,0,0,9,8,0,2,16,6,0,1,0,42,18,18,50.0,ITA-Serie A,2024,misc
