league,season,team,player,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,stat_type
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,
FRA-Ligue 1,2020,Saint-Étienne,Maxence Rivera,FRA,"MF,FW",18,2002,17,1,239,2.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,6,9,18,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,standard
FRA-Ligue 1,2020,Saint-Étienne,Miguel Trauco,PER,DF,27,1992,26,22,2035,22.6,0,2,2,0,0,0,1,0,0.2,0.2,3.1,3.3,18,90,82,0.0,0.09,0.09,0.0,0.09,0.01,0.14,0.15,0.01,0.15,standard
FRA-Ligue 1,2020,Saint-Étienne,Nelson Sissoko,FRA,DF,23,1997,9,6,474,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,10,19,14,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,standard
FRA-Ligue 1,2020,Saint-Étienne,Panagiotis Retsos,GRE,DF,21,1998,4,4,272,3.0,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.1,4,6,2,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,standard
FRA-Ligue 1,2020,Saint-Étienne,Pape Abou Cissé,SEN,DF,24,1995,14,14,1260,14.0,0,0,0,0,0,0,1,0,1.4,1.4,0.1,1.5,2,31,1,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.11,0.1,0.11,standard
FRA-Ligue 1,2020,Saint-Étienne,Rayan Souici,FRA,DF,22,1998,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Saint-Étienne,Romain Hamouma,FRA,"FW,MF",33,1987,29,19,1769,19.7,6,1,7,6,0,0,5,0,4.8,4.7,3.5,8.1,62,59,165,0.31,0.05,0.36,0.31,0.36,0.24,0.18,0.42,0.24,0.41,standard
FRA-Ligue 1,2020,Saint-Étienne,Ryad Boudebouz,ALG,"MF,FW",30,1990,14,7,651,7.2,0,1,1,0,0,2,2,0,2.1,0.5,2.8,3.3,20,49,36,0.0,0.14,0.14,0.0,0.14,0.29,0.39,0.68,0.07,0.46,standard
FRA-Ligue 1,2020,Saint-Étienne,Saidou Sow,GUI,DF,18,2002,15,10,1000,11.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,22,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,standard
FRA-Ligue 1,2020,Saint-Étienne,Stefan Bajic,FRA,GK,18,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Saint-Étienne,Timothée Kolodziejczak,FRA,DF,28,1991,24,23,2036,22.6,0,0,0,0,0,0,4,1,0.8,0.8,0.4,1.2,12,89,5,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.05,0.04,0.05,standard
FRA-Ligue 1,2020,Saint-Étienne,Tyron Tormin,FRA,"FW,MF",19,2001,3,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,standard
FRA-Ligue 1,2020,Saint-Étienne,Wahbi Khazri,TUN,FW,29,1991,22,16,1181,13.1,7,1,8,4,3,3,5,1,4.8,2.4,1.5,3.9,37,56,64,0.53,0.08,0.61,0.3,0.38,0.36,0.11,0.48,0.18,0.3,standard
FRA-Ligue 1,2020,Saint-Étienne,Wesley Fofana,FRA,DF,19,2000,4,3,315,3.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,8,2,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,standard
FRA-Ligue 1,2020,Saint-Étienne,Yanis Lhery,FRA,MF,17,2003,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,standard
FRA-Ligue 1,2020,Saint-Étienne,Yann M'Vila,FRA,MF,30,1990,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Saint-Étienne,Yvan Neyou,CMR,MF,23,1997,31,29,2438,27.1,1,2,3,1,0,0,9,0,1.3,1.3,2.2,3.5,45,118,35,0.04,0.07,0.11,0.04,0.11,0.05,0.08,0.13,0.05,0.13,standard
FRA-Ligue 1,2020,Saint-Étienne,Yvann Macon,FRA,DF,21,1998,6,6,539,6.0,1,1,2,1,0,0,2,0,0.1,0.1,0.1,0.1,16,17,17,0.17,0.17,0.33,0.17,0.33,0.01,0.01,0.02,0.01,0.02,standard
FRA-Ligue 1,2020,Saint-Étienne,Zaydou Youssouf,COM,MF,21,1999,29,14,1229,13.7,1,1,2,1,0,0,2,0,1.4,1.4,0.6,2.0,14,48,28,0.07,0.07,0.15,0.07,0.15,0.1,0.05,0.14,0.1,0.14,standard
FRA-Ligue 1,2020,Strasbourg,Abdul Majeed Waris,GHA,"FW,MF",28,1991,15,5,552,6.1,1,0,1,0,1,1,0,0,1.9,1.1,0.1,1.2,18,9,43,0.16,0.0,0.16,0.0,0.0,0.32,0.01,0.32,0.19,0.2,standard
FRA-Ligue 1,2020,Strasbourg,Adrien Thomasson,FRA,"MF,FW",26,1993,37,31,2624,29.2,5,1,6,5,0,0,8,1,6.2,6.2,4.0,10.2,37,99,159,0.17,0.03,0.21,0.17,0.21,0.21,0.14,0.35,0.21,0.35,standard
FRA-Ligue 1,2020,Strasbourg,Alexander Djiku,GHA,"DF,MF",25,1994,30,29,2552,28.4,0,0,0,0,0,0,8,0,2.0,2.0,0.6,2.7,11,83,7,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,standard
FRA-Ligue 1,2020,Strasbourg,Anthony Caci,FRA,DF,23,1997,33,32,2797,31.1,0,2,2,0,0,0,0,0,0.3,0.3,2.5,2.8,52,159,86,0.0,0.06,0.06,0.0,0.06,0.01,0.08,0.09,0.01,0.09,standard
FRA-Ligue 1,2020,Strasbourg,Bingourou Kamara,SEN,GK,23,1996,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Strasbourg,Dimitri Liénard,FRA,MF,32,1988,34,19,1829,20.3,2,4,6,1,1,2,2,0,2.8,1.1,4.8,5.9,45,111,87,0.1,0.2,0.3,0.05,0.25,0.14,0.24,0.37,0.05,0.29,standard
FRA-Ligue 1,2020,Strasbourg,Dion Moise Sahi,CIV,"FW,MF",18,2001,6,0,94,1.0,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.6,4,2,11,0.96,0.0,0.96,0.96,0.96,0.54,0.06,0.6,0.54,0.6,standard
FRA-Ligue 1,2020,Strasbourg,Eiji Kawashima,JPN,GK,37,1983,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Strasbourg,Frederic Guilbert,FRA,DF,25,1994,13,13,1114,12.4,1,4,5,1,0,0,2,1,0.5,0.5,1.7,2.2,39,51,48,0.08,0.32,0.4,0.08,0.4,0.04,0.14,0.18,0.04,0.18,standard
FRA-Ligue 1,2020,Strasbourg,Habib Diallo,SEN,FW,25,1995,32,27,2322,25.8,9,3,12,8,1,1,2,0,7.6,6.8,2.4,9.2,20,39,159,0.35,0.12,0.47,0.31,0.43,0.29,0.09,0.39,0.26,0.36,standard
FRA-Ligue 1,2020,Strasbourg,Ibrahima Sissoko,MLI,MF,22,1997,36,29,2581,28.7,0,0,0,0,0,0,6,0,2.0,2.0,0.3,2.3,28,128,51,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08,standard
FRA-Ligue 1,2020,Strasbourg,Idriss Saadi,ALG,"MF,FW",28,1992,7,0,125,1.4,0,0,0,0,0,0,0,0,1.7,1.7,0.3,2.0,3,0,9,0.0,0.0,0.0,0.0,0.0,1.19,0.23,1.43,1.19,1.43,standard
FRA-Ligue 1,2020,Strasbourg,Ismael Aaneba,FRA,DF,21,1999,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Strasbourg,Jean-Eudes Aholou,CIV,MF,26,1994,27,26,2146,23.8,2,2,4,2,0,0,9,0,2.3,2.1,1.3,3.4,26,92,25,0.08,0.08,0.17,0.08,0.17,0.1,0.05,0.15,0.09,0.14,standard
FRA-Ligue 1,2020,Strasbourg,Jean-Ricner Bellegarde,FRA,"MF,FW",22,1998,36,25,2086,23.2,1,1,2,1,0,0,3,0,2.1,2.1,2.5,4.6,64,68,97,0.04,0.04,0.09,0.04,0.09,0.09,0.11,0.2,0.09,0.2,standard
FRA-Ligue 1,2020,Strasbourg,Kenny Lala,MAD,DF,28,1991,21,21,1834,20.4,3,2,5,0,3,3,1,0,2.7,0.4,4.0,4.4,48,88,88,0.15,0.1,0.25,0.0,0.1,0.13,0.2,0.33,0.02,0.22,standard
FRA-Ligue 1,2020,Strasbourg,Kévin Zohi,MLI,"FW,MF",23,1996,23,2,436,4.8,2,0,2,2,0,0,0,0,0.9,0.9,0.6,1.5,18,20,45,0.41,0.0,0.41,0.41,0.41,0.18,0.13,0.31,0.18,0.31,standard
FRA-Ligue 1,2020,Strasbourg,Lamine Koné,CIV,DF,31,1989,15,12,1042,11.6,1,0,1,1,0,0,3,0,0.8,0.8,0.0,0.9,10,30,2,0.09,0.0,0.09,0.09,0.09,0.07,0.0,0.07,0.07,0.07,standard
FRA-Ligue 1,2020,Strasbourg,Lionel Carole,FRA,DF,29,1991,27,14,1342,14.9,0,1,1,0,0,0,2,0,0.1,0.1,1.1,1.2,29,69,38,0.0,0.07,0.07,0.0,0.07,0.01,0.07,0.08,0.01,0.08,standard
FRA-Ligue 1,2020,Strasbourg,Ludovic Ajorque,FRA,FW,26,1994,35,34,2967,33.0,16,4,20,12,4,5,5,0,15.7,11.8,3.9,15.7,33,61,224,0.49,0.12,0.61,0.36,0.49,0.48,0.12,0.6,0.36,0.48,standard
FRA-Ligue 1,2020,Strasbourg,Mahame Siby,MLI,MF,24,1996,7,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Strasbourg,Matz Sels,BEL,GK,28,1992,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Strasbourg,Mehdi Chahiri,MAR,"FW,MF",24,1996,23,8,801,8.9,2,0,2,2,0,0,0,0,1.6,1.6,1.0,2.6,24,37,77,0.22,0.0,0.22,0.22,0.22,0.18,0.11,0.29,0.18,0.29,standard
FRA-Ligue 1,2020,Strasbourg,Mohamed Simakan,FRA,DF,20,2000,19,19,1615,17.9,1,1,2,1,0,0,2,0,1.3,1.3,0.9,2.2,18,73,21,0.06,0.06,0.11,0.06,0.11,0.07,0.05,0.12,0.07,0.12,standard
FRA-Ligue 1,2020,Strasbourg,Sanjin Prcić,BIH,MF,26,1993,14,3,353,3.9,0,1,1,0,0,0,1,0,0.2,0.2,0.5,0.7,4,34,5,0.0,0.25,0.25,0.0,0.25,0.06,0.12,0.18,0.06,0.18,standard
FRA-Ligue 1,2020,Strasbourg,Stefan Mitrović,SRB,DF,30,1990,32,31,2784,30.9,2,0,2,2,0,0,3,1,1.3,1.3,0.3,1.6,7,48,0,0.06,0.0,0.06,0.06,0.06,0.04,0.01,0.05,0.04,0.05,standard
