league,season,team,player,nation,pos,age,born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type
GER-Bundesliga,2021,Köln,Sebastiaan Bornauw,BEL,DF,21,1999,23.1,1,18,5,27.8,0.78,0.22,0.06,0.2,10.5,0,0,0,1.5,1.5,0.08,-0.5,-0.5,shooting
GER-Bundesliga,2021,Köln,Sebastian Andersson,SWE,FW,29,1991,12.5,3,39,13,33.3,3.12,1.04,0.05,0.15,13.0,0,1,1,6.2,5.4,0.14,-3.2,-3.4,shooting
GER-Bundesliga,2021,Köln,Timo Horn,GER,GK,27,1993,33.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Köln,Tolu Arokodare,NGA,"FW,MF",19,2000,1.2,0,3,1,33.3,2.41,0.8,0.0,0.0,10.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,shooting
GER-Bundesliga,2021,Leverkusen,Aleksandar Dragović,AUT,DF,29,1991,12.6,1,4,2,50.0,0.32,0.16,0.25,0.5,19.1,0,0,0,0.2,0.2,0.06,0.8,0.8,shooting
GER-Bundesliga,2021,Leverkusen,Charles Aránguiz,CHI,MF,31,1989,18.5,0,4,2,50.0,0.22,0.11,0.0,0.0,10.1,0,0,0,0.6,0.6,0.14,-0.6,-0.6,shooting
GER-Bundesliga,2021,Leverkusen,Daley Sinkgraven,NED,DF,25,1995,17.4,0,6,1,16.7,0.34,0.06,0.0,0.0,18.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting
GER-Bundesliga,2021,Leverkusen,Demarai Gray,JAM,FW,24,1996,4.9,1,15,7,46.7,3.05,1.43,0.07,0.14,18.0,0,0,0,1.4,1.4,0.09,-0.4,-0.4,shooting
GER-Bundesliga,2021,Leverkusen,Edmond Tapsoba,BFA,DF,21,1999,29.5,1,16,5,31.3,0.54,0.17,0.06,0.2,14.4,0,0,0,1.0,1.0,0.06,0.0,0.0,shooting
GER-Bundesliga,2021,Leverkusen,Emrehan Gedikli,GER,FW,17,2003,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Leverkusen,Exequiel Palacios,ARG,MF,21,1998,6.4,0,2,0,0.0,0.31,0.0,0.0,,20.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
GER-Bundesliga,2021,Leverkusen,Florian Wirtz,GER,MF,17,2003,24.7,5,31,14,45.2,1.25,0.57,0.16,0.36,17.6,0,0,0,4.0,4.0,0.13,1.0,1.0,shooting
GER-Bundesliga,2021,Leverkusen,Jeremie Frimpong,NED,"DF,FW",19,2000,4.8,0,3,0,0.0,0.62,0.0,0.0,,14.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
GER-Bundesliga,2021,Leverkusen,Joel Pohjanpalo,FIN,MF,25,1994,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Leverkusen,Jonathan Tah,GER,DF,24,1996,24.7,1,9,2,22.2,0.37,0.08,0.11,0.5,8.9,0,0,0,0.8,0.8,0.09,0.2,0.2,shooting
GER-Bundesliga,2021,Leverkusen,Julian Baumgartlinger,AUT,MF,32,1988,11.9,2,7,4,57.1,0.59,0.34,0.29,0.5,15.7,0,0,0,1.0,1.0,0.14,1.0,1.0,shooting
GER-Bundesliga,2021,Leverkusen,Karim Bellarabi,GER,"FW,MF",30,1990,8.9,0,28,8,28.6,3.16,0.9,0.0,0.0,17.7,0,0,0,1.8,1.8,0.06,-1.8,-1.8,shooting
GER-Bundesliga,2021,Leverkusen,Kerem Demirbay,GER,MF,27,1993,19.4,4,44,13,29.5,2.27,0.67,0.09,0.31,24.2,5,0,0,3.5,3.5,0.08,0.5,0.5,shooting
GER-Bundesliga,2021,Leverkusen,Lars Bender,GER,DF,31,1989,10.4,1,8,0,0.0,0.77,0.0,0.0,,17.6,0,1,1,1.7,0.9,0.11,-0.7,-0.9,shooting
GER-Bundesliga,2021,Leverkusen,Lennart Grill,GER,GK,21,1999,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Leverkusen,Leon Bailey,JAM,"FW,MF",22,1997,23.8,9,58,21,36.2,2.44,0.88,0.16,0.43,20.5,3,0,0,6.2,6.2,0.11,2.8,2.8,shooting
GER-Bundesliga,2021,Leverkusen,Lucas Alario,ARG,FW,27,1992,13.8,11,39,18,46.2,2.82,1.3,0.23,0.5,13.4,0,2,2,7.2,5.7,0.14,3.8,3.3,shooting
GER-Bundesliga,2021,Leverkusen,Lukáš Hrádecký,FIN,GK,30,1989,28.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Leverkusen,Mitchell Weiser,GER,DF,26,1994,2.5,1,2,2,100.0,0.8,0.8,0.5,0.5,16.7,0,0,0,0.1,0.1,0.05,0.9,0.9,shooting
GER-Bundesliga,2021,Leverkusen,Moussa Diaby,FRA,"FW,MF",21,1999,26.5,4,50,25,50.0,1.88,0.94,0.08,0.16,18.6,0,0,0,4.6,4.6,0.09,-0.6,-0.6,shooting
GER-Bundesliga,2021,Leverkusen,Nadiem Amiri,GER,MF,23,1996,21.0,2,42,14,33.3,2.0,0.67,0.05,0.14,24.4,3,0,0,2.2,2.2,0.05,-0.2,-0.2,shooting
GER-Bundesliga,2021,Leverkusen,Niklas Lomb,GER,GK,27,1993,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Leverkusen,Patrik Schick,CZE,FW,24,1996,20.7,9,56,21,37.5,2.7,1.01,0.16,0.43,12.1,1,0,0,9.2,9.2,0.16,-0.2,-0.2,shooting
GER-Bundesliga,2021,Leverkusen,Paulinho,BRA,FW,20,2000,0.7,0,3,1,33.3,4.15,1.38,0.0,0.0,14.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2,shooting
GER-Bundesliga,2021,Leverkusen,Santiago Arias,COL,DF,28,1992,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Leverkusen,Sven Bender,GER,DF,31,1989,13.0,0,3,1,33.3,0.23,0.08,0.0,0.0,10.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,shooting
GER-Bundesliga,2021,Leverkusen,Timothy Fosu-Mensah,NED,DF,22,1998,4.5,0,2,1,50.0,0.44,0.22,0.0,0.0,14.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,shooting
GER-Bundesliga,2021,Leverkusen,Tin Jedvaj,CRO,DF,24,1995,1.7,0,1,0,0.0,0.59,0.0,0.0,,19.0,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
GER-Bundesliga,2021,Leverkusen,Wendell,BRA,DF,27,1993,16.2,0,7,2,28.6,0.43,0.12,0.0,0.0,18.8,0,0,0,0.5,0.5,0.07,-0.5,-0.5,shooting
GER-Bundesliga,2021,Mainz 05,Aarón Martín,ESP,"DF,FW",23,1997,2.9,0,1,0,0.0,0.34,0.0,0.0,,20.4,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
GER-Bundesliga,2021,Mainz 05,Abass Issah,GHA,"DF,FW",21,1998,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Mainz 05,Alexander Hack,GER,DF,26,1993,15.2,1,7,2,28.6,0.46,0.13,0.14,0.5,11.6,0,0,0,0.5,0.5,0.06,0.5,0.5,shooting
GER-Bundesliga,2021,Mainz 05,Daniel Brosinski,GER,"DF,FW",32,1988,15.9,2,8,1,12.5,0.5,0.06,0.0,0.0,27.6,3,2,2,2.0,0.4,0.05,0.0,-0.4,shooting
GER-Bundesliga,2021,Mainz 05,Danny Latza,GER,MF,30,1989,20.0,0,22,10,45.5,1.1,0.5,0.0,0.0,18.1,0,0,0,2.1,2.1,0.1,-2.1,-2.1,shooting
GER-Bundesliga,2021,Mainz 05,Danny da Costa,GER,"DF,FW",27,1993,13.4,0,3,0,0.0,0.22,0.0,0.0,,23.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
GER-Bundesliga,2021,Mainz 05,Dominik Kohr,GER,MF,26,1994,14.1,1,16,3,18.8,1.14,0.21,0.06,0.33,22.7,0,0,0,0.9,0.9,0.06,0.1,0.1,shooting
GER-Bundesliga,2021,Mainz 05,Edimilson Fernandes,SUI,"MF,FW",24,1996,9.3,0,12,4,33.3,1.28,0.43,0.0,0.0,23.2,0,0,0,0.5,0.5,0.04,-0.5,-0.5,shooting
GER-Bundesliga,2021,Mainz 05,Finn Dahmen,GER,GK,22,1998,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Mainz 05,Jean-Paul Boëtius,NED,"MF,FW",26,1994,22.9,2,29,10,34.5,1.26,0.44,0.07,0.2,20.6,0,0,0,2.6,2.6,0.09,-0.6,-0.6,shooting
GER-Bundesliga,2021,Mainz 05,Jean-Philippe Mateta,FRA,FW,23,1997,11.1,7,28,13,46.4,2.53,1.17,0.21,0.46,12.7,1,1,1,8.6,7.8,0.28,-1.6,-1.8,shooting
GER-Bundesliga,2021,Mainz 05,Jerry St. Juste,NED,DF,23,1996,32.0,0,22,5,22.7,0.69,0.16,0.0,0.0,17.5,4,0,0,1.9,1.9,0.09,-1.9,-1.9,shooting
GER-Bundesliga,2021,Mainz 05,Ji Dong-won,KOR,FW,29,1991,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Mainz 05,Jonathan Burkardt,GER,"FW,MF",20,2000,15.3,2,29,10,34.5,1.9,0.66,0.07,0.2,14.2,0,0,0,3.7,3.7,0.13,-1.7,-1.7,shooting
GER-Bundesliga,2021,Mainz 05,Karim Onisiwo,AUT,"FW,MF",28,1992,20.5,4,54,20,37.0,2.64,0.98,0.07,0.2,16.5,0,0,0,6.2,6.2,0.11,-2.2,-2.2,shooting
GER-Bundesliga,2021,Mainz 05,Kevin Stöger,AUT,"MF,FW",26,1993,6.0,3,9,4,44.4,1.51,0.67,0.33,0.75,15.4,0,0,0,1.8,1.8,0.21,1.2,1.2,shooting
GER-Bundesliga,2021,Mainz 05,Leandro Barreiro Martins,LUX,MF,20,2000,25.6,2,33,10,30.3,1.29,0.39,0.06,0.2,15.7,0,0,0,4.5,4.5,0.14,-2.5,-2.5,shooting
GER-Bundesliga,2021,Mainz 05,Levin Öztunalı,GER,"DF,FW",24,1996,8.4,1,6,3,50.0,0.71,0.36,0.17,0.33,19.2,0,0,0,0.6,0.6,0.1,0.4,0.4,shooting
GER-Bundesliga,2021,Mainz 05,Luca Kilian,GER,DF,20,1999,4.2,0,1,0,0.0,0.24,0.0,0.0,,12.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting
GER-Bundesliga,2021,Mainz 05,Merveille Papela,GER,DF,19,2001,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Mainz 05,Moussa Niakhate,SEN,DF,24,1996,31.8,3,9,5,55.6,0.28,0.16,0.22,0.4,17.2,1,1,1,2.3,1.5,0.17,0.7,0.5,shooting
GER-Bundesliga,2021,Mainz 05,Niklas Tauer,GER,"MF,DF",19,2001,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Mainz 05,Paul Nebel,GER,"MF,FW",17,2002,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Mainz 05,Phillipp Mwene,AUT,"DF,MF",26,1994,18.6,1,7,3,42.9,0.38,0.16,0.14,0.33,23.1,0,0,0,0.5,0.5,0.07,0.5,0.5,shooting
GER-Bundesliga,2021,Mainz 05,Pierre Kunde,CMR,MF,25,1995,5.7,0,7,0,0.0,1.23,0.0,0.0,,28.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting
GER-Bundesliga,2021,Mainz 05,Ridle Baku,GER,DF,22,1998,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Mainz 05,Robert Glatzel,GER,FW,26,1994,4.0,2,13,7,53.8,3.26,1.75,0.15,0.29,12.3,0,0,0,2.8,2.8,0.21,-0.8,-0.8,shooting
GER-Bundesliga,2021,Mainz 05,Robin Quaison,SWE,"FW,MF",26,1993,16.4,6,34,16,47.1,2.07,0.98,0.15,0.31,18.6,1,1,1,6.2,5.4,0.16,-0.2,-0.4,shooting
GER-Bundesliga,2021,Mainz 05,Robin Zentner,GER,GK,25,1994,31.0,0,2,0,0.0,0.06,0.0,0.0,,20.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
GER-Bundesliga,2021,Mainz 05,Stefan Bell,GER,DF,28,1991,14.1,1,8,2,25.0,0.57,0.14,0.13,0.5,14.0,0,0,0,0.5,0.5,0.07,0.5,0.5,shooting
GER-Bundesliga,2021,Mainz 05,Ádám Szalai,HUN,FW,32,1987,8.1,1,14,6,42.9,1.72,0.74,0.07,0.17,14.9,0,0,0,2.4,2.4,0.17,-1.4,-1.4,shooting
GER-Bundesliga,2021,RB Leipzig,Alexander Sørloth,NOR,FW,24,1995,16.0,5,46,17,37.0,2.87,1.06,0.11,0.29,12.4,0,0,1,6.4,5.6,0.13,-1.4,-0.6,shooting
GER-Bundesliga,2021,RB Leipzig,Amadou Haidara,MLI,"MF,FW",22,1998,21.2,3,43,13,30.2,2.03,0.61,0.07,0.23,19.6,1,0,0,3.9,3.9,0.09,-0.9,-0.9,shooting
GER-Bundesliga,2021,RB Leipzig,Angeliño,ESP,"DF,FW",23,1997,24.0,4,35,13,37.1,1.46,0.54,0.11,0.31,16.1,4,0,0,4.2,4.2,0.12,-0.2,-0.2,shooting
GER-Bundesliga,2021,RB Leipzig,Benjamin Henrichs,GER,"DF,MF",23,1997,6.0,0,5,2,40.0,0.83,0.33,0.0,0.0,23.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
GER-Bundesliga,2021,RB Leipzig,Christopher Nkunku,FRA,"FW,MF",22,1997,21.0,6,55,26,47.3,2.62,1.24,0.11,0.23,18.2,6,0,0,6.9,6.9,0.12,-0.9,-0.9,shooting
GER-Bundesliga,2021,RB Leipzig,Dani Olmo,ESP,MF,22,1998,24.4,5,76,22,28.9,3.12,0.9,0.05,0.18,20.1,0,1,1,6.6,5.8,0.08,-1.6,-1.8,shooting
GER-Bundesliga,2021,RB Leipzig,Dayot Upamecano,FRA,DF,21,1998,25.9,1,14,5,35.7,0.54,0.19,0.07,0.2,12.9,0,0,0,1.3,1.3,0.1,-0.3,-0.3,shooting
GER-Bundesliga,2021,RB Leipzig,Dennis Borkowski,GER,"MF,FW",18,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,RB Leipzig,Emil Forsberg,SWE,"FW,MF",28,1991,17.1,7,32,14,43.8,1.87,0.82,0.16,0.36,17.9,2,2,3,6.1,3.7,0.12,0.9,1.3,shooting
GER-Bundesliga,2021,RB Leipzig,Hwang Hee-chan,KOR,"FW,MF",24,1996,5.1,0,10,5,50.0,1.96,0.98,0.0,0.0,12.4,0,0,0,1.8,1.8,0.18,-1.8,-1.8,shooting
GER-Bundesliga,2021,RB Leipzig,Ibrahima Konaté,FRA,DF,21,1999,7.7,1,4,2,50.0,0.52,0.26,0.25,0.5,9.1,0,0,0,0.7,0.7,0.18,0.3,0.3,shooting
GER-Bundesliga,2021,RB Leipzig,Joscha Wosz,GER,DF,18,2002,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,RB Leipzig,Josep Martinez,ESP,GK,22,1998,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,RB Leipzig,Justin Kluivert,NED,"FW,MF",21,1999,9.0,3,18,7,38.9,1.99,0.77,0.17,0.43,16.5,0,0,0,3.6,3.6,0.2,-0.6,-0.6,shooting
GER-Bundesliga,2021,RB Leipzig,Kevin Kampl,SVN,MF,29,1990,21.5,0,14,1,7.1,0.65,0.05,0.0,0.0,24.2,0,0,0,1.1,1.1,0.08,-1.1,-1.1,shooting
GER-Bundesliga,2021,RB Leipzig,Konrad Laimer,AUT,"DF,MF",23,1997,0.9,0,3,2,66.7,3.21,2.14,0.0,0.0,14.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2,shooting
GER-Bundesliga,2021,RB Leipzig,Lazar Samardzic,SRB,MF,18,2002,2.2,0,1,0,0.0,0.45,0.0,0.0,,29.7,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
GER-Bundesliga,2021,RB Leipzig,Lukas Klostermann,GER,DF,24,1996,16.1,1,12,2,16.7,0.75,0.12,0.08,0.5,12.1,0,0,0,0.8,0.8,0.07,0.2,0.2,shooting
GER-Bundesliga,2021,RB Leipzig,Marcel Halstenberg,GER,DF,28,1991,18.3,2,13,4,30.8,0.71,0.22,0.08,0.25,20.0,1,1,1,1.9,1.1,0.09,0.1,-0.1,shooting
GER-Bundesliga,2021,RB Leipzig,Marcel Sabitzer,AUT,MF,26,1994,22.5,8,56,22,39.3,2.49,0.98,0.07,0.18,25.1,5,4,4,7.6,4.4,0.08,0.4,-0.4,shooting
GER-Bundesliga,2021,RB Leipzig,Nordi Mukiele,FRA,DF,22,1997,18.6,3,21,7,33.3,1.13,0.38,0.14,0.43,13.0,0,0,0,2.6,2.6,0.12,0.4,0.4,shooting
GER-Bundesliga,2021,RB Leipzig,Péter Gulácsi,HUN,GK,30,1990,33.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,RB Leipzig,Tyler Adams,USA,"MF,DF",21,1999,20.6,1,7,4,57.1,0.34,0.19,0.14,0.25,17.6,0,0,0,1.3,1.3,0.19,-0.3,-0.3,shooting
GER-Bundesliga,2021,RB Leipzig,Willi Orban,HUN,DF,27,1992,26.3,4,23,7,30.4,0.88,0.27,0.17,0.57,8.4,0,0,0,3.8,3.8,0.17,0.2,0.2,shooting
GER-Bundesliga,2021,RB Leipzig,Yussuf Poulsen,DEN,FW,26,1994,15.0,5,45,14,31.1,2.99,0.93,0.11,0.36,14.5,0,0,0,4.6,4.6,0.1,0.4,0.4,shooting
GER-Bundesliga,2021,Schalke 04,Ahmed Kutucu,TUR,"FW,MF",20,2000,1.2,0,1,0,0.0,0.83,0.0,0.0,,17.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
GER-Bundesliga,2021,Schalke 04,Alessandro Schöpf,AUT,"FW,MF",26,1994,10.5,0,10,1,10.0,0.96,0.1,0.0,0.0,21.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5,shooting
GER-Bundesliga,2021,Schalke 04,Amine Harit,MAR,"MF,FW",23,1997,23.3,2,22,5,22.7,0.94,0.21,0.09,0.4,21.4,1,0,0,1.5,1.5,0.07,0.5,0.5,shooting
GER-Bundesliga,2021,Schalke 04,Bastian Oczipka,GER,"DF,FW",31,1989,21.4,0,8,0,0.0,0.37,0.0,0.0,,24.9,0,0,0,0.3,0.3,0.03,-0.3,-0.3,shooting
GER-Bundesliga,2021,Schalke 04,Benito Raman,BEL,"FW,MF",25,1994,13.8,2,26,8,30.8,1.88,0.58,0.08,0.25,18.7,1,0,0,2.3,2.2,0.09,-0.3,-0.2,shooting
GER-Bundesliga,2021,Schalke 04,Benjamin Stambouli,FRA,"DF,MF",29,1990,21.7,0,2,1,50.0,0.09,0.05,0.0,0.0,22.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
GER-Bundesliga,2021,Schalke 04,Blendi Idrizi,KVX,MF,22,1998,2.6,1,4,1,25.0,1.51,0.38,0.25,1.0,23.0,0,0,0,0.2,0.2,0.05,0.8,0.8,shooting
GER-Bundesliga,2021,Schalke 04,Can Bozdogan,GER,"MF,FW",19,2001,7.2,0,8,2,25.0,1.11,0.28,0.0,0.0,23.5,1,0,0,0.5,0.5,0.07,-0.5,-0.5,shooting
GER-Bundesliga,2021,Schalke 04,Florian Flick,GER,MF,20,2000,4.0,1,1,1,100.0,0.25,0.25,1.0,1.0,12.3,0,0,0,0.5,0.5,0.47,0.5,0.5,shooting
GER-Bundesliga,2021,Schalke 04,Frederik Rønnow,DEN,GK,27,1992,10.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Schalke 04,Gonçalo Paciência,POR,FW,25,1994,8.3,1,22,8,36.4,2.64,0.96,0.05,0.13,16.6,1,0,0,1.6,1.6,0.07,-0.6,-0.6,shooting
GER-Bundesliga,2021,Schalke 04,Hamza Mendyl,MAR,"FW,DF",22,1997,1.1,0,2,0,0.0,1.89,0.0,0.0,,17.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
GER-Bundesliga,2021,Schalke 04,Henning Matriciani,GER,DF,20,2000,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Schalke 04,Jan Luca Schuler,GER,FW,21,1999,0.4,0,1,0,0.0,2.25,0.0,0.0,,14.9,0,0,0,0.0,0.0,0.05,0.0,0.0,shooting
GER-Bundesliga,2021,Schalke 04,Jimmy Kaparos,GER,MF,18,2001,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Schalke 04,Kerim Calhanoglu,GER,DF,17,2002,3.3,0,1,1,100.0,0.3,0.3,0.0,0.0,14.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
GER-Bundesliga,2021,Schalke 04,Kilian Ludewig,GER,"DF,FW",20,2000,5.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Schalke 04,Klaas-Jan Huntelaar,NED,FW,36,1983,6.5,2,12,5,41.7,1.84,0.77,0.17,0.4,13.7,2,0,1,3.5,2.7,0.23,-1.5,-0.7,shooting
GER-Bundesliga,2021,Schalke 04,Levent Mercan,GER,FW,19,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Schalke 04,Malick Thiaw,GER,DF,18,2001,16.1,1,8,4,50.0,0.5,0.25,0.13,0.25,9.3,0,0,0,0.7,0.7,0.08,0.3,0.3,shooting
GER-Bundesliga,2021,Schalke 04,Mark Uth,GER,"FW,MF",28,1991,16.6,3,35,10,28.6,2.11,0.6,0.09,0.3,20.3,4,0,0,3.2,3.2,0.09,-0.2,-0.2,shooting
GER-Bundesliga,2021,Schalke 04,Matija Nastasić,SRB,DF,27,1993,13.6,0,7,2,28.6,0.52,0.15,0.0,0.0,12.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4,shooting
GER-Bundesliga,2021,Schalke 04,Matthew Hoppe,USA,FW,19,2001,14.5,6,20,8,40.0,1.38,0.55,0.3,0.75,12.7,0,0,0,3.8,3.8,0.19,2.2,2.2,shooting
GER-Bundesliga,2021,Schalke 04,Mehmet Aydin,GER,DF,18,2002,5.6,0,1,0,0.0,0.18,0.0,0.0,,28.1,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
GER-Bundesliga,2021,Schalke 04,Michael Langer,AUT,GK,35,1985,2.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Schalke 04,Mikail Maden,NOR,FW,18,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Schalke 04,Nabil Bentaleb,ALG,MF,25,1994,6.1,0,0,0,,0.0,0.0,,,,0,0,1,0.8,0.0,,-0.8,0.0,shooting
GER-Bundesliga,2021,Schalke 04,Nassim Boujellab,MAR,"MF,FW",21,1999,6.7,1,14,5,35.7,2.08,0.74,0.07,0.2,17.5,0,0,0,1.6,1.6,0.11,-0.6,-0.6,shooting
GER-Bundesliga,2021,Schalke 04,Omar Mascarell,EQG,MF,27,1993,19.6,1,10,3,30.0,0.51,0.15,0.1,0.33,26.3,1,0,0,0.4,0.4,0.04,0.6,0.6,shooting
GER-Bundesliga,2021,Schalke 04,Ozan Kabak,TUR,DF,20,2000,13.8,0,12,0,0.0,0.87,0.0,0.0,,14.2,0,0,0,1.0,1.0,0.09,-1.0,-1.0,shooting
GER-Bundesliga,2021,Schalke 04,Rabbi Matondo,WAL,"FW,MF",19,2000,2.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Schalke 04,Ralf Fährmann,GER,GK,31,1988,20.8,0,1,0,0.0,0.05,0.0,0.0,,7.2,0,0,0,0.1,0.1,0.14,-0.1,-0.1,shooting
GER-Bundesliga,2021,Schalke 04,Salif Sané,SEN,DF,29,1990,11.9,0,7,1,14.3,0.59,0.08,0.0,0.0,15.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4,shooting
GER-Bundesliga,2021,Schalke 04,Sead Kolašinac,BIH,"DF,MF",27,1993,15.8,1,6,1,16.7,0.38,0.06,0.17,1.0,15.1,0,0,0,0.3,0.3,0.06,0.7,0.7,shooting
GER-Bundesliga,2021,Schalke 04,Sebastian Rudy,GER,DF,30,1990,2.0,0,1,0,0.0,0.5,0.0,0.0,,28.3,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
GER-Bundesliga,2021,Schalke 04,Shkodran Mustafi,GER,DF,28,1992,11.5,1,9,2,22.2,0.78,0.17,0.11,0.5,11.7,0,0,0,0.6,0.6,0.07,0.4,0.4,shooting
GER-Bundesliga,2021,Schalke 04,Steven Skrzybski,GER,"FW,DF",27,1992,4.7,0,7,1,14.3,1.5,0.21,0.0,0.0,23.1,0,0,1,1.1,0.3,0.04,-1.1,-0.3,shooting
GER-Bundesliga,2021,Schalke 04,Suat Serdar,GER,MF,23,1997,21.7,1,32,9,28.1,1.47,0.41,0.03,0.11,20.4,0,0,0,2.1,2.1,0.07,-1.1,-1.1,shooting
GER-Bundesliga,2021,Schalke 04,Timo Becker,GER,DF,23,1997,18.2,0,5,1,20.0,0.27,0.05,0.0,0.0,19.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting
GER-Bundesliga,2021,Schalke 04,Vasileios Pavlidis,GRE,FW,17,2002,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Schalke 04,Vedad Ibišević,BIH,FW,35,1984,1.7,0,2,0,0.0,1.15,0.0,0.0,,6.6,0,0,0,1.1,1.1,0.56,-1.1,-1.1,shooting
GER-Bundesliga,2021,Schalke 04,William,BRA,"DF,FW",25,1995,5.3,0,4,1,25.0,0.76,0.19,0.0,0.0,22.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,shooting
GER-Bundesliga,2021,Stuttgart,Alkhaly Momo Cissé,GUI,"FW,DF",17,2002,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
