league,season,team,player,nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,stat_type
,,,,,,,,,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,,,,,
GER-Bundesliga,2023,Wolfsburg,Kevin Behrens,GER,FW,32,1991,6.8,2,1,0,1,1,0,2,0.0,2,9,0,9,3,5,6,0,defense
GER-Bundesliga,2023,Wolfsburg,Kevin Paredes,USA,"FW,MF",20,2003,15.9,42,21,22,13,7,20,34,58.8,14,27,2,25,23,65,26,0,defense
GER-Bundesliga,2023,Wolfsburg,Kilian Fischer,GER,"DF,MF",22,2000,3.2,8,6,4,3,1,2,5,40.0,3,8,1,7,1,9,12,0,defense
GER-Bundesliga,2023,Wolfsburg,Koen Casteels,BEL,GK,31,1992,25.0,2,1,2,0,0,2,3,66.7,1,0,0,0,0,2,16,5,defense
GER-Bundesliga,2023,Wolfsburg,Kofi Amoako,GER,MF,18,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2023,Wolfsburg,Lovro Majer,CRO,"MF,FW",25,1998,23.4,39,18,17,22,0,12,31,38.7,19,20,1,19,12,51,13,0,defense
GER-Bundesliga,2023,Wolfsburg,Lukas Nmecha,GER,FW,24,1998,0.5,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0,defense
GER-Bundesliga,2023,Wolfsburg,Mattias Svanberg,SWE,MF,24,1999,19.1,37,17,8,19,10,12,38,31.6,26,25,5,20,21,58,28,0,defense
GER-Bundesliga,2023,Wolfsburg,Maxence Lacroix,FRA,DF,23,2000,26.2,48,29,28,18,2,29,41,70.7,12,35,12,23,24,72,121,0,defense
GER-Bundesliga,2023,Wolfsburg,Maximilian Arnold,GER,MF,29,1994,27.8,51,31,15,27,9,28,57,49.1,29,23,4,19,24,75,60,0,defense
GER-Bundesliga,2023,Wolfsburg,Moritz Jenz,GER,DF,24,1999,19.4,34,24,21,11,2,14,21,66.7,7,29,17,12,26,60,94,0,defense
GER-Bundesliga,2023,Wolfsburg,Nicolas Cozza,FRA,DF,24,1999,3.1,8,6,4,4,0,2,7,28.6,5,3,0,3,4,12,6,0,defense
GER-Bundesliga,2023,Wolfsburg,Patrick Wimmer,AUT,"FW,MF",22,2001,6.5,14,5,5,5,4,8,18,44.4,10,14,0,14,3,17,7,0,defense
GER-Bundesliga,2023,Wolfsburg,Pavao Pervan,AUT,GK,35,1987,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,defense
GER-Bundesliga,2023,Wolfsburg,Ridle Baku,GER,"DF,MF",25,1998,22.4,37,20,24,7,6,21,46,45.7,25,27,1,26,21,58,45,1,defense
GER-Bundesliga,2023,Wolfsburg,Rogério,BRA,DF,25,1998,10.1,14,6,7,5,2,10,14,71.4,4,16,5,11,5,19,23,1,defense
GER-Bundesliga,2023,Wolfsburg,Sebastiaan Bornauw,BEL,DF,24,1999,15.9,26,12,19,7,0,13,19,68.4,6,21,12,9,18,44,81,0,defense
GER-Bundesliga,2023,Wolfsburg,Tiago Tomás,POR,"FW,MF",21,2002,11.5,5,2,3,0,2,1,6,16.7,5,13,0,13,3,8,9,0,defense
GER-Bundesliga,2023,Wolfsburg,Václav Černý,CZE,"FW,MF",25,1997,10.2,8,3,3,4,1,2,14,14.3,12,13,0,13,8,16,6,0,defense
GER-Bundesliga,2023,Wolfsburg,Yannick Gerhardt,GER,"MF,DF",29,1994,18.1,31,20,16,12,3,9,32,28.1,23,15,2,13,7,38,35,0,defense
