nation,pos,age,born,90s,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,league,season,stat_type
ESP,GK,21,2001,1.6,46,32,43,3,0,0,46,0,0,,0,,22,94,55,0,0,0,0,0,11,0,ESP-La Liga,2023,possession
ESP,MF,22,2001,1.7,109,8,30,65,14,1,109,2,1,50.0,1,50.0,51,257,149,1,0,0,2,3,75,1,ESP-La Liga,2023,possession
ESP,GK,28,1995,36.4,1353,1103,1338,15,0,0,1353,0,0,,0,,783,3944,1947,0,0,0,2,0,726,0,ESP-La Liga,2023,possession
ESP,DF,27,1995,4.4,293,9,85,146,63,7,293,9,2,22.2,5,55.6,138,802,410,14,8,2,6,4,177,12,ESP-La Liga,2023,possession
BEL,"FW,MF",28,1995,2.1,119,1,8,56,57,5,119,11,5,45.5,4,36.4,79,383,156,1,3,0,10,1,92,17,ESP-La Liga,2023,possession
ESP,DF,25,1998,19.5,1178,57,307,477,408,22,1178,38,12,31.6,18,47.4,575,2913,1475,46,38,9,35,23,667,109,ESP-La Liga,2023,possession
ARG,FW,19,2003,0.4,14,1,2,6,6,2,14,0,0,,0,,4,9,0,0,0,0,3,0,8,1,ESP-La Liga,2023,possession
FRA,MF,24,1999,25.4,1421,61,396,876,160,5,1421,31,21,67.7,5,16.1,776,3843,1913,29,15,2,31,14,1023,22,ESP-La Liga,2023,possession
ESP,DF,20,2003,0.4,17,3,11,6,1,0,17,1,1,100.0,0,0.0,6,69,52,1,1,0,0,0,6,0,ESP-La Liga,2023,possession
SUI,MF,26,1997,16.2,840,22,159,479,207,33,840,8,5,62.5,2,25.0,487,2574,1174,25,17,0,23,3,577,45,ESP-La Liga,2023,possession
BEL,"FW,MF",25,1997,12.5,520,8,36,193,298,67,520,62,30,48.4,26,41.9,369,2713,1336,48,31,24,44,19,437,116,ESP-La Liga,2023,possession
ARG,"DF,FW",24,1999,0.1,11,1,6,5,0,0,11,0,0,,0,,3,15,12,0,0,0,0,0,3,0,ESP-La Liga,2023,possession
BRA,MF,36,1987,5.1,288,10,74,169,49,5,288,6,4,66.7,1,16.7,168,878,429,5,8,1,5,3,186,7,ESP-La Liga,2023,possession
TUN,MF,20,2003,1.2,68,0,12,28,28,4,68,5,3,60.0,1,20.0,38,247,96,1,4,0,6,6,50,6,ESP-La Liga,2023,possession
ESP,FW,23,2000,11.5,370,9,35,143,202,63,370,31,13,41.9,16,51.6,195,1216,657,31,12,14,42,9,248,64,ESP-La Liga,2023,possession
CRO,MF,35,1988,15.8,1251,19,169,685,412,23,1251,20,8,40.0,9,45.0,641,2999,1588,24,21,1,30,5,797,52,ESP-La Liga,2023,possession
MEX,"MF,DF",30,1993,0.2,17,0,1,8,8,0,17,1,1,100.0,0,0.0,13,76,31,0,1,0,1,0,13,4,ESP-La Liga,2023,possession
ESP,DF,37,1985,22.3,1453,58,374,596,489,17,1453,20,13,65.0,7,35.0,782,3869,2044,54,39,9,21,4,905,141,ESP-La Liga,2023,possession
ESP,MF,29,1994,4.2,279,6,47,175,59,3,279,1,1,100.0,0,0.0,138,573,239,0,2,0,5,3,176,1,ESP-La Liga,2023,possession
ESP,DF,19,2003,13.1,943,63,281,357,317,20,943,51,25,49.0,24,47.1,446,2381,1373,42,21,7,21,4,529,112,ESP-La Liga,2023,possession
ESP,DF,21,2002,17.8,1237,106,554,570,122,33,1237,8,0,0.0,7,87.5,584,2361,1105,11,3,1,10,8,751,16,ESP-La Liga,2023,possession
FRA,DF,23,2000,25.3,1648,184,920,692,55,24,1648,21,11,52.4,10,47.6,846,4490,2358,15,8,1,12,4,1000,3,ESP-La Liga,2023,possession
ARG,"FW,MF",29,1994,31.9,1718,30,224,657,872,125,1717,130,48,36.9,66,50.8,963,6343,2887,117,77,35,99,56,1171,265,ESP-La Liga,2023,possession
FRA,MF,21,2002,8.6,430,17,108,245,83,12,430,8,7,87.5,1,12.5,221,1218,590,7,3,2,4,4,273,9,ESP-La Liga,2023,possession
ESP,MF,19,2004,1.3,68,2,26,30,13,0,68,2,1,50.0,1,50.0,40,180,85,1,2,0,7,1,53,1,ESP-La Liga,2023,possession
ARG,DF,31,1991,14.4,984,33,270,476,253,10,984,21,10,47.6,8,38.1,473,2266,1224,23,20,4,20,16,546,42,ESP-La Liga,2023,possession
BRA,DF,27,1996,3.9,237,18,108,123,7,1,237,3,1,33.3,1,33.3,129,783,542,3,5,0,3,0,165,0,ESP-La Liga,2023,possession
DOM,"FW,MF",29,1993,2.7,85,2,3,33,49,16,85,2,1,50.0,1,50.0,45,329,111,3,3,3,9,6,62,17,ESP-La Liga,2023,possession
SRB,GK,31,1992,13.0,429,363,425,4,0,0,429,1,1,100.0,0,0.0,234,1097,625,0,0,0,0,0,190,0,ESP-La Liga,2023,possession
SRB,"DF,MF",31,1991,19.4,1245,90,519,634,95,8,1245,6,4,66.7,2,33.3,662,3913,2413,23,21,0,9,4,810,5,ESP-La Liga,2023,possession
ESP,"FW,MF",26,1997,4.3,136,2,11,61,67,20,136,6,2,33.3,3,50.0,73,349,147,3,2,3,9,3,93,16,ESP-La Liga,2023,possession
ESP,DF,37,1986,28.0,1870,289,1000,801,85,29,1870,11,6,54.5,3,27.3,994,5262,2701,11,10,3,13,6,1192,5,ESP-La Liga,2023,possession
ESP,"MF,FW",29,1993,16.9,1064,9,131,424,522,29,1064,48,27,56.3,16,33.3,669,3701,1705,41,39,7,37,22,777,109,ESP-La Liga,2023,possession
FRA,DF,21,2002,3.5,192,20,63,115,16,3,192,2,2,100.0,0,0.0,105,473,261,2,3,0,3,2,119,1,ESP-La Liga,2023,possession
MAR,GK,32,1991,1.0,31,25,30,1,0,0,31,0,0,,0,,16,77,64,0,0,0,0,0,16,0,ESP-La Liga,2023,possession
MAR,FW,26,1997,28.6,565,31,75,248,248,115,564,37,11,29.7,25,67.6,269,1239,458,17,10,11,59,17,373,81,ESP-La Liga,2023,possession
ARG,"FW,MF",31,1992,5.1,266,2,34,101,138,26,266,16,7,43.8,9,56.3,159,843,400,11,13,4,20,13,176,28,ESP-La Liga,2023,possession
ESP,MF,28,1994,18.0,1040,12,169,555,326,26,1040,24,11,45.8,12,50.0,587,2657,1296,40,15,5,27,24,710,110,ESP-La Liga,2023,possession
NOR,GK,32,1990,24.0,845,707,841,4,0,0,845,0,0,,0,,436,2466,1395,0,0,0,2,0,312,1,ESP-La Liga,2023,possession
ESP,FW,22,2001,3.1,102,6,15,31,56,15,101,5,3,60.0,2,40.0,44,182,85,2,1,2,11,3,62,13,ESP-La Liga,2023,possession
TUR,DF,22,2000,17.8,1035,109,525,469,46,12,1035,8,3,37.5,4,50.0,532,2748,1574,17,8,0,4,3,617,5,ESP-La Liga,2023,possession
ESP,DF,19,2004,34.2,1980,274,1105,841,46,15,1980,7,6,85.7,1,14.3,1111,5497,2731,14,6,3,15,4,1240,4,ESP-La Liga,2023,possession
ESP,GK,25,1998,0.6,20,16,20,0,0,0,20,0,0,,0,,8,35,32,0,0,0,0,0,7,0,ESP-La Liga,2023,possession
ESP,DF,21,2002,0.1,7,2,6,1,0,0,7,0,0,,0,,3,5,0,0,0,0,0,0,3,0,ESP-La Liga,2023,possession
ESP,"MF,FW",21,2002,29.5,1094,24,152,457,504,95,1094,76,28,36.8,40,52.6,598,3673,2078,75,59,29,64,27,720,180,ESP-La Liga,2023,possession
FRA,"DF,MF",30,1993,20.5,1258,47,423,558,290,18,1258,45,22,48.9,16,35.6,577,3158,1668,42,32,6,34,16,659,64,ESP-La Liga,2023,possession
POR,"FW,MF",23,2000,10.7,514,12,72,245,203,16,514,29,13,44.8,12,41.4,292,1847,861,24,27,6,20,17,367,33,ESP-La Liga,2023,possession
ESP,"MF,FW",20,2002,22.8,856,16,144,362,374,43,856,101,40,39.6,47,46.5,578,3862,1719,59,29,17,72,42,599,145,ESP-La Liga,2023,possession
BRA,DF,32,1990,15.5,963,137,533,415,18,8,963,1,0,0.0,1,100.0,563,2946,1619,2,3,0,2,1,615,2,ESP-La Liga,2023,possession
GEO,GK,22,2000,36.5,1216,1025,1211,5,0,0,1216,0,0,,0,,613,3426,1932,0,1,1,4,0,422,0,ESP-La Liga,2023,possession
ESP,FW,23,1999,33.1,913,36,92,416,418,123,913,41,13,31.7,22,53.7,512,2033,782,27,20,13,94,38,666,157,ESP-La Liga,2023,possession
ESP,"MF,FW",20,2003,1.0,51,0,5,23,24,1,51,2,0,0.0,1,50.0,27,146,85,2,2,0,5,2,35,7,ESP-La Liga,2023,possession
ESP,MF,23,2000,14.6,789,34,183,496,114,5,789,2,2,100.0,0,0.0,382,1402,605,6,5,0,8,8,533,10,ESP-La Liga,2023,possession
ESP,GK,32,1990,0.9,37,32,37,0,0,0,37,0,0,,0,,18,79,41,0,0,0,0,0,10,0,ESP-La Liga,2023,possession
ESP,MF,20,2003,27.8,1292,65,291,720,308,22,1292,78,38,48.7,35,44.9,743,4753,2199,47,46,9,50,52,833,68,ESP-La Liga,2023,possession
ESP,"DF,MF",20,2003,8.0,395,32,121,142,137,14,395,20,6,30.0,12,60.0,154,947,477,13,14,0,19,13,162,29,ESP-La Liga,2023,possession
ESP,MF,24,1998,36.7,2447,117,539,1460,476,14,2439,26,12,46.2,10,38.5,1198,5367,2629,30,31,3,16,21,1448,43,ESP-La Liga,2023,possession
ESP,DF,28,1995,19.9,1246,50,381,564,316,15,1246,18,8,44.4,8,44.4,634,3368,1839,41,29,5,14,7,694,97,ESP-La Liga,2023,possession
ESP,FW,19,2004,0.3,10,0,0,2,8,2,10,0,0,,0,,4,9,2,0,0,0,2,0,9,1,ESP-La Liga,2023,possession
GUI,"DF,MF",26,1996,11.9,683,95,363,294,31,7,683,5,4,80.0,1,20.0,388,1858,866,7,6,0,9,4,414,1,ESP-La Liga,2023,possession
ESP,"MF,FW",22,2001,1.1,42,1,9,12,21,3,42,3,0,0.0,3,100.0,25,72,22,0,1,1,0,0,29,5,ESP-La Liga,2023,possession
DOM,"MF,FW",21,2002,7.2,272,7,41,94,141,29,272,29,13,44.8,14,48.3,138,866,403,19,8,9,25,7,158,48,ESP-La Liga,2023,possession
UKR,FW,27,1995,10.3,315,10,19,140,163,34,315,14,5,35.7,9,64.3,177,877,378,12,11,6,26,17,228,46,ESP-La Liga,2023,possession
ESP,DF,20,2003,0.1,11,1,3,6,2,1,11,0,0,,0,,1,2,0,0,0,0,0,0,5,3,ESP-La Liga,2023,possession
MAR,"FW,MF",26,1996,6.7,293,7,48,133,117,16,293,42,18,42.9,15,35.7,172,954,358,7,13,2,29,15,191,36,ESP-La Liga,2023,possession
ESP,"MF,FW",26,1997,13.7,583,7,83,230,280,55,583,38,18,47.4,18,47.4,320,1687,839,32,13,11,30,12,383,88,ESP-La Liga,2023,possession
POR,DF,24,1999,23.9,1605,90,597,739,292,24,1605,51,23,45.1,21,41.2,766,3724,2048,40,27,13,21,8,842,56,ESP-La Liga,2023,possession
ESP,DF,18,2005,8.2,415,71,204,157,55,6,415,3,1,33.3,2,66.7,145,562,315,4,7,0,8,1,179,10,ESP-La Liga,2023,possession
ESP,"DF,MF",22,2001,8.6,552,38,200,278,82,2,552,16,11,68.8,4,25.0,257,1338,644,10,6,0,7,5,329,15,ESP-La Liga,2023,possession
ESP,DF,31,1992,16.5,885,53,279,349,266,27,885,10,5,50.0,4,40.0,402,2042,1033,26,21,2,17,3,523,79,ESP-La Liga,2023,possession
ESP,"MF,FW",22,2001,28.7,1550,29,224,650,693,102,1549,53,26,49.1,24,45.3,908,5282,2765,84,58,23,66,33,1120,181,ESP-La Liga,2023,possession
NOR,FW,27,1995,27.7,797,33,61,326,417,150,797,72,30,41.7,40,55.6,474,3292,1104,48,35,29,97,61,638,159,ESP-La Liga,2023,possession
ESP,DF,27,1996,12.4,734,42,234,287,222,26,734,30,10,33.3,19,63.3,404,2815,1491,56,36,10,12,2,441,97,ESP-La Liga,2023,possession
ALG,DF,31,1991,12.4,825,139,431,378,21,6,825,0,0,,0,,450,2516,1489,6,6,0,2,2,579,4,ESP-La Liga,2023,possession
CHI,"FW,MF",24,1999,3.0,109,1,12,35,63,13,109,10,2,20.0,8,80.0,75,518,211,6,12,3,5,5,91,35,ESP-La Liga,2023,possession
BFA,MF,27,1995,6.3,305,2,37,110,163,24,305,27,8,29.6,19,70.4,200,1492,836,29,15,7,16,6,242,63,ESP-La Liga,2023,possession
ESP,DF,21,2001,2.9,203,16,78,70,55,7,203,6,3,50.0,3,50.0,83,524,257,6,3,1,5,2,102,21,ESP-La Liga,2023,possession
ESP,MF,34,1989,28.7,2021,87,538,1164,342,10,2018,30,19,63.3,9,30.0,1055,4476,1919,11,15,1,15,23,1471,28,ESP-La Liga,2023,possession
ESP,"MF,FW",29,1994,1.5,114,7,21,59,35,5,114,10,5,50.0,3,30.0,60,429,269,4,1,1,3,2,79,7,ESP-La Liga,2023,possession
CIV,DF,29,1994,9.3,459,79,282,175,9,3,459,8,7,87.5,0,0.0,243,1616,816,3,2,0,4,3,288,1,ESP-La Liga,2023,possession
DEN,GK,21,2002,36.0,1397,1240,1395,2,0,0,1397,1,1,100.0,0,0.0,798,4097,2334,0,0,0,4,1,663,0,ESP-La Liga,2023,possession
FRA,MF,32,1991,10.1,525,33,126,305,99,10,525,8,3,37.5,5,62.5,231,1026,409,5,7,0,9,8,335,14,ESP-La Liga,2023,possession
ESP,FW,31,1992,24.6,1273,32,135,594,558,125,1270,84,43,51.2,36,42.9,768,4065,1591,48,41,23,49,53,1015,199,ESP-La Liga,2023,possession
POR,"FW,MF",26,1996,10.6,434,6,32,155,248,42,434,15,10,66.7,5,33.3,264,1721,925,38,18,10,33,12,331,88,ESP-La Liga,2023,possession
MAR,"MF,FW",19,2004,16.8,745,12,89,271,403,70,745,128,57,44.5,59,46.1,491,3523,2006,68,47,27,49,36,551,160,ESP-La Liga,2023,possession
ESP,DF,23,1999,21.8,1418,230,694,606,123,25,1418,14,8,57.1,6,42.9,668,3349,2078,11,13,2,10,4,861,30,ESP-La Liga,2023,possession
ESP,"FW,MF",36,1987,11.6,337,10,47,144,153,44,337,32,9,28.1,22,68.8,203,1306,720,29,16,19,25,13,243,79,ESP-La Liga,2023,possession
ARG,DF,25,1998,11.8,827,69,270,389,175,16,827,27,20,74.1,6,22.2,426,2278,1192,19,28,3,17,7,494,28,ESP-La Liga,2023,possession
ESP,DF,32,1991,17.6,1275,62,460,604,228,9,1275,11,6,54.5,5,45.5,627,3750,2073,46,27,1,18,5,743,45,ESP-La Liga,2023,possession
ESP,MF,31,1991,3.4,201,13,50,91,60,5,201,1,0,0.0,1,100.0,107,589,179,7,4,2,5,4,146,13,ESP-La Liga,2023,possession
ITA,DF,23,1999,5.3,369,56,201,159,9,2,369,0,0,,0,,205,963,555,1,1,0,4,0,244,0,ESP-La Liga,2023,possession
ESP,FW,20,2003,0.2,6,0,0,3,3,0,6,1,1,100.0,0,0.0,6,29,1,0,0,0,1,0,5,1,ESP-La Liga,2023,possession
ESP,GK,40,1982,2.0,73,69,73,0,0,0,73,0,0,,0,,47,274,156,0,0,0,0,0,39,0,ESP-La Liga,2023,possession
ESP,"MF,DF",22,2000,8.7,560,20,108,299,158,12,560,25,11,44.0,9,36.0,304,1753,843,19,13,3,12,11,394,54,ESP-La Liga,2023,possession
ESP,DF,37,1985,22.6,1476,244,853,605,26,14,1476,0,0,,0,,811,4596,2552,8,1,0,10,3,1019,0,ESP-La Liga,2023,possession
ESP,MF,26,1996,18.4,1077,61,265,593,229,32,1077,32,21,65.6,11,34.4,510,2802,1414,23,25,7,22,19,734,48,ESP-La Liga,2023,possession
SRB,DF,19,2004,0.3,16,5,14,2,0,0,16,0,0,,0,,4,6,1,0,0,0,0,0,11,0,ESP-La Liga,2023,possession
ESP,"MF,FW",20,2002,5.3,261,8,57,83,126,22,261,17,9,52.9,6,35.3,156,787,333,11,5,8,16,9,166,49,ESP-La Liga,2023,possession
COL,DF,22,2001,13.7,885,142,497,324,67,21,885,10,4,40.0,4,40.0,438,2218,1116,8,8,2,5,4,535,12,ESP-La Liga,2023,possession
FRA,MF,35,1988,16.2,1020,41,240,575,217,24,1020,45,22,48.9,21,46.7,573,2737,1248,24,27,5,32,20,747,38,ESP-La Liga,2023,possession
