nation,pos,age,born,90s,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,league,season,stat_type
,,,,,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,,,
ALG,DF,16,2005,0.1,12,0,4,8,0,0,12,0,0,,0,,10,43,15,1,0,0,0,0,8,0,FRA-Ligue 1,2022,possession
CIV,FW,18,2003,2.3,62,4,12,32,19,0,62,4,3,75.0,1,25.0,36,263,79,2,2,0,6,3,36,8,FRA-Ligue 1,2022,possession
FRA,GK,33,1989,31.1,952,747,950,2,0,0,952,0,0,,0,,532,3273,1644,0,0,0,3,0,314,0,FRA-Ligue 1,2022,possession
CGO,FW,27,1995,7.8,261,11,23,119,122,37,261,26,13,50.0,13,50.0,159,996,316,10,8,6,25,11,190,45,FRA-Ligue 1,2022,possession
FRA,"DF,MF",22,2000,21.1,970,130,498,450,33,16,970,1,1,100.0,0,0.0,624,3541,1945,3,3,0,5,5,556,3,FRA-Ligue 1,2022,possession
BFA,MF,26,1996,22.3,947,27,161,431,373,45,947,68,25,36.8,38,55.9,620,4019,1631,46,34,14,56,35,541,109,FRA-Ligue 1,2022,possession
GLP,DF,35,1986,19.9,876,119,508,369,5,2,876,1,0,0.0,0,0.0,576,3235,1495,3,1,0,3,0,508,1,FRA-Ligue 1,2022,possession
CGO,DF,26,1996,7.9,394,67,233,153,10,6,394,6,4,66.7,1,16.7,255,1301,630,2,1,0,4,1,217,1,FRA-Ligue 1,2022,possession
FRA,MF,24,1998,3.7,170,6,20,113,39,0,170,1,0,0.0,1,100.0,121,567,236,1,4,0,5,4,108,8,FRA-Ligue 1,2022,possession
FRA,GK,28,1994,6.0,150,121,150,0,0,0,150,0,0,,0,,83,578,322,0,0,0,0,0,45,0,FRA-Ligue 1,2022,possession
FRA,GK,19,2002,0.9,37,31,37,0,0,0,37,0,0,,0,,20,139,112,0,0,0,0,0,12,0,FRA-Ligue 1,2022,possession
CIV,DF,25,1997,24.2,1309,95,517,633,177,3,1309,34,14,41.2,14,41.2,832,4820,2213,36,33,0,35,10,682,36,FRA-Ligue 1,2022,possession
FRA,"MF,FW",18,2004,2.1,67,0,17,30,22,1,67,8,3,37.5,4,50.0,44,355,159,7,2,1,7,5,38,5,FRA-Ligue 1,2022,possession
SUI,"MF,FW",25,1997,11.8,405,12,74,172,167,27,405,44,23,52.3,17,38.6,280,1971,758,17,12,8,29,21,247,56,FRA-Ligue 1,2022,possession
BFA,"FW,MF",19,2002,2.5,84,1,7,31,49,13,84,5,1,20.0,4,80.0,54,385,132,4,3,3,10,1,57,16,FRA-Ligue 1,2022,possession
FRA,MF,36,1986,21.6,1329,44,260,902,176,4,1329,14,5,35.7,6,42.9,979,4749,2011,20,14,2,19,8,889,22,FRA-Ligue 1,2022,possession
FRA,MF,18,2004,0.5,37,0,7,17,13,2,37,1,1,100.0,0,0.0,30,143,62,3,1,2,3,2,24,1,FRA-Ligue 1,2022,possession
GLP,DF,33,1989,15.1,879,54,255,457,178,13,879,19,10,52.6,8,42.1,473,2988,1528,30,25,0,15,14,403,34,FRA-Ligue 1,2022,possession
FRA,MF,31,1991,14.7,869,18,159,501,227,9,869,49,23,46.9,24,49.0,601,3671,1576,26,30,0,34,19,533,53,FRA-Ligue 1,2022,possession
COM,DF,34,1988,27.3,1595,94,490,768,345,5,1595,33,11,33.3,18,54.5,886,5282,2314,48,35,0,30,14,770,83,FRA-Ligue 1,2022,possession
FRA,FW,23,1999,27.7,926,26,72,482,379,98,926,27,11,40.7,12,44.4,580,3101,751,21,18,4,90,36,637,173,FRA-Ligue 1,2022,possession
SEN,FW,22,1999,1.5,50,1,5,25,21,2,50,4,0,0.0,2,50.0,36,206,38,0,0,0,8,2,38,12,FRA-Ligue 1,2022,possession
FRA,FW,17,2005,5.5,101,1,4,54,43,10,101,7,5,71.4,2,28.6,69,394,100,5,3,4,16,7,72,19,FRA-Ligue 1,2022,possession
CMR,DF,24,1998,28.6,1381,158,682,655,54,26,1381,16,7,43.8,5,31.3,898,5457,2709,12,6,1,20,10,755,5,FRA-Ligue 1,2022,possession
FRA,MF,19,2003,0.6,18,0,2,12,4,0,18,1,1,100.0,0,0.0,13,44,15,0,0,0,1,0,11,0,FRA-Ligue 1,2022,possession
ALB,MF,26,1996,2.4,171,3,20,109,44,1,171,4,2,50.0,1,25.0,118,585,207,0,3,0,1,0,109,4,FRA-Ligue 1,2022,possession
FRA,"MF,FW",37,1985,18.8,781,17,105,379,305,26,780,38,13,34.2,22,57.9,573,3379,1223,33,29,6,30,18,525,144,FRA-Ligue 1,2022,possession
FRA,"FW,MF",35,1987,12.0,490,4,23,229,244,42,490,38,16,42.1,21,55.3,360,2325,918,29,16,11,38,14,355,110,FRA-Ligue 1,2022,possession
BRA,"MF,FW",23,1999,0.3,23,0,4,9,10,3,23,2,2,100.0,0,0.0,20,103,39,0,2,0,2,2,16,4,FRA-Ligue 1,2022,possession
FRA,MF,35,1987,14.8,1052,51,232,648,175,3,1050,6,4,66.7,1,16.7,640,3045,1283,9,17,1,9,3,585,15,FRA-Ligue 1,2022,possession
ROU,"MF,DF",17,2004,1.5,51,7,30,22,0,0,51,0,0,,0,,31,170,105,1,0,0,1,0,22,0,FRA-Ligue 1,2022,possession
FRA,MF,25,1997,27.2,1369,62,254,840,308,28,1369,80,46,57.5,27,33.8,1005,6603,3350,66,59,9,50,39,901,58,FRA-Ligue 1,2022,possession
FRA,"MF,DF",20,2002,3.1,148,5,23,64,61,2,148,6,2,33.3,4,66.7,91,471,197,3,8,0,4,5,87,17,FRA-Ligue 1,2022,possession
TUN,FW,35,1986,5.0,143,5,12,79,52,10,143,6,2,33.3,3,50.0,93,486,92,3,3,1,10,4,101,24,FRA-Ligue 1,2022,possession
ALG,"MF,FW",30,1992,12.8,631,6,66,320,257,51,625,64,29,45.3,24,37.5,476,3115,1319,32,24,18,42,27,431,68,FRA-Ligue 1,2022,possession
MLI,DF,27,1995,10.2,531,52,218,265,54,1,531,19,8,42.1,4,21.1,345,1727,813,14,10,1,14,4,291,16,FRA-Ligue 1,2022,possession
SEN,FW,21,2001,20.4,589,23,54,271,281,78,589,50,21,42.0,25,50.0,404,2855,915,38,25,17,60,31,424,140,FRA-Ligue 1,2022,possession
CIV,DF,32,1990,15.2,832,52,317,442,81,2,832,9,4,44.4,4,44.4,598,2647,1112,8,5,0,9,4,541,19,FRA-Ligue 1,2022,possession
FRA,"MF,FW",28,1994,24.8,1008,10,138,508,374,69,1008,34,13,38.2,16,47.1,769,4108,1515,34,36,10,58,23,717,149,FRA-Ligue 1,2022,possession
FRA,"FW,MF",22,2000,13.9,484,6,51,232,215,48,484,56,22,39.3,31,55.4,360,2756,1060,35,19,16,48,19,351,94,FRA-Ligue 1,2022,possession
FRA,MF,26,1995,0.2,23,0,2,9,13,3,23,0,0,,0,,16,77,48,2,1,0,0,0,15,8,FRA-Ligue 1,2022,possession
MAR,"MF,FW",22,2000,12.5,787,7,106,457,240,42,787,74,40,54.1,28,37.8,648,4480,2149,53,45,17,26,12,615,77,FRA-Ligue 1,2022,possession
FRA,"MF,DF",22,2000,31.8,1700,69,414,1033,277,16,1700,61,38,62.3,18,29.5,1324,7161,3195,27,42,2,24,27,1201,49,FRA-Ligue 1,2022,possession
BEN,DF,28,1994,34.4,1774,235,925,814,39,23,1774,2,1,50.0,1,50.0,1217,6039,2978,5,9,2,8,3,1075,1,FRA-Ligue 1,2022,possession
ALG,DF,31,1991,5.3,364,27,114,162,89,1,364,5,3,60.0,0,0.0,221,1093,526,4,6,0,1,2,218,20,FRA-Ligue 1,2022,possession
ALG,"DF,FW",25,1997,9.0,422,13,91,198,153,22,422,54,26,48.1,22,40.7,295,2534,1253,42,26,14,27,14,251,54,FRA-Ligue 1,2022,possession
BIH,DF,22,1999,7.1,352,23,84,178,94,6,352,12,4,33.3,8,66.7,232,1268,519,5,10,1,12,3,203,30,FRA-Ligue 1,2022,possession
ALG,"MF,FW",22,1999,23.7,1516,26,237,914,409,23,1516,76,43,56.6,28,36.8,1184,6861,3294,58,60,7,36,20,1066,111,FRA-Ligue 1,2022,possession
FRA,"DF,MF",29,1993,4.7,244,54,147,89,9,2,244,2,1,50.0,1,50.0,167,851,394,0,3,0,2,3,143,5,FRA-Ligue 1,2022,possession
SEN,FW,23,1999,12.6,367,14,29,190,151,40,367,29,8,27.6,18,62.1,259,1376,435,11,11,4,36,21,269,57,FRA-Ligue 1,2022,possession
ALG,DF,27,1995,2.3,150,14,62,67,22,1,150,2,0,0.0,2,100.0,99,535,205,2,1,0,5,1,79,7,FRA-Ligue 1,2022,possession
FRA,"MF,FW",22,1999,0.3,11,0,0,5,6,0,11,1,0,0.0,1,100.0,7,34,5,0,0,0,0,0,7,2,FRA-Ligue 1,2022,possession
FRA,"FW,MF",17,2005,3.0,117,1,7,46,66,9,117,13,4,30.8,6,46.2,93,620,240,9,8,2,9,5,87,20,FRA-Ligue 1,2022,possession
FRA,DF,17,2004,6.1,220,9,50,93,82,6,220,19,10,52.6,7,36.8,173,1093,500,9,10,1,14,7,154,31,FRA-Ligue 1,2022,possession
FRA,"DF,MF",22,2000,1.9,151,8,34,51,67,4,151,5,3,60.0,1,20.0,108,680,291,5,11,1,3,5,93,16,FRA-Ligue 1,2022,possession
FRA,FW,29,1992,5.6,196,1,4,85,110,30,196,11,3,27.3,6,54.5,141,747,224,14,8,3,16,8,163,64,FRA-Ligue 1,2022,possession
CRO,FW,25,1996,0.3,14,0,1,3,10,3,14,2,0,0.0,2,100.0,11,79,34,2,0,1,1,1,11,2,FRA-Ligue 1,2022,possession
SVN,DF,29,1993,22.0,1346,187,696,640,12,8,1346,1,0,0.0,0,0.0,976,4491,2155,0,0,0,3,0,893,0,FRA-Ligue 1,2022,possession
ALG,MF,27,1994,27.7,2186,70,511,1366,358,15,2184,111,63,56.8,31,27.9,1628,9116,4191,46,62,6,45,37,1471,28,FRA-Ligue 1,2022,possession
FRA,DF,19,2003,5.8,416,42,190,230,3,1,416,3,2,66.7,1,33.3,336,2207,1358,3,1,0,4,1,307,0,FRA-Ligue 1,2022,possession
FRA,GK,25,1997,27.0,742,619,739,3,0,0,742,0,0,,0,,446,2140,1346,0,0,0,0,0,247,0,FRA-Ligue 1,2022,possession
FRA,"MF,DF",35,1987,15.9,898,38,194,485,227,19,898,29,14,48.3,14,48.3,608,3413,1195,16,24,4,34,20,548,40,FRA-Ligue 1,2022,possession
SEN,"DF,FW",27,1995,11.8,640,14,116,301,234,21,640,35,16,45.7,16,45.7,474,2899,1288,23,22,5,15,20,447,78,FRA-Ligue 1,2022,possession
MAR,"FW,MF",28,1993,9.3,613,1,43,298,285,38,611,80,39,48.8,36,45.0,499,3394,1573,49,33,17,28,19,488,94,FRA-Ligue 1,2022,possession
CIV,"DF,FW",25,1996,19.9,1183,52,341,586,276,20,1183,77,27,35.1,38,49.4,786,5076,2556,52,43,11,28,10,703,95,FRA-Ligue 1,2022,possession
FRA,MF,20,2002,2.1,171,4,35,98,39,2,171,3,2,66.7,1,33.3,125,730,317,8,3,1,5,0,118,7,FRA-Ligue 1,2022,possession
CIV,GK,21,2000,11.0,353,309,351,2,0,0,353,1,1,100.0,0,0.0,239,1386,989,0,1,1,0,0,124,0,FRA-Ligue 1,2022,possession
TUN,DF,23,1999,27.7,1603,112,501,746,379,14,1603,69,33,47.8,28,40.6,1045,7052,3515,72,71,6,35,31,919,74,FRA-Ligue 1,2022,possession
FRA,"MF,FW",22,2000,0.6,43,1,4,31,8,1,43,2,0,0.0,2,100.0,33,160,41,0,0,0,1,2,26,2,FRA-Ligue 1,2022,possession
ALG,DF,27,1995,17.8,921,70,298,398,232,21,921,35,9,25.7,22,62.9,547,3288,1350,25,16,4,27,17,472,71,FRA-Ligue 1,2022,possession
FRA,DF,30,1992,6.5,428,62,224,176,31,1,428,2,0,0.0,2,100.0,309,1699,762,3,4,0,3,3,290,9,FRA-Ligue 1,2022,possession
FRA,GK,35,1987,19.0,638,531,635,3,0,0,638,1,1,100.0,0,0.0,377,1899,975,0,0,0,0,0,254,0,FRA-Ligue 1,2022,possession
MLI,MF,30,1992,37.8,1904,94,514,1188,214,14,1903,23,11,47.8,8,34.8,1280,6052,2210,10,21,1,39,15,1118,25,FRA-Ligue 1,2022,possession
FRA,DF,19,2003,2.0,112,10,40,39,34,1,112,13,6,46.2,5,38.5,73,344,136,4,2,1,6,0,66,8,FRA-Ligue 1,2022,possession
GUF,GK,29,1992,2.0,86,80,86,0,0,0,86,1,1,100.0,0,0.0,51,305,142,0,0,0,0,0,28,0,FRA-Ligue 1,2022,possession
FRA,DF,29,1993,1.4,70,15,42,28,0,0,70,1,1,100.0,0,0.0,48,294,137,0,0,0,0,0,44,0,FRA-Ligue 1,2022,possession
FRA,"MF,FW",25,1996,20.8,951,14,124,460,383,56,951,49,19,38.8,28,57.1,723,4963,2152,61,36,24,35,24,667,142,FRA-Ligue 1,2022,possession
FRA,"FW,MF",33,1988,2.8,120,5,11,67,43,14,120,4,2,50.0,1,25.0,91,433,139,2,3,0,8,6,92,18,FRA-Ligue 1,2022,possession
FRA,"MF,FW",26,1996,15.5,628,16,100,286,259,37,627,93,59,63.4,31,33.3,492,3747,1886,55,36,15,49,42,435,81,FRA-Ligue 1,2022,possession
GHA,DF,24,1998,25.1,1734,90,531,852,384,9,1734,59,26,44.1,28,47.5,1140,7390,3334,56,63,1,44,13,945,110,FRA-Ligue 1,2022,possession
FRA,MF,26,1996,18.4,1112,20,171,614,342,28,1112,27,15,55.6,6,22.2,834,5023,2110,43,37,3,20,13,779,75,FRA-Ligue 1,2022,possession
FRA,MF,21,2001,12.4,588,11,107,358,134,20,588,38,17,44.7,14,36.8,446,2726,1184,21,26,6,19,8,403,29,FRA-Ligue 1,2022,possession
ROU,GK,25,1997,17.0,630,538,626,4,0,0,630,1,1,100.0,0,0.0,431,2238,1443,0,0,0,1,0,253,0,FRA-Ligue 1,2022,possession
BRA,DF,28,1993,35.7,1774,305,979,749,57,31,1773,7,2,28.6,2,28.6,1106,5884,2794,7,11,0,23,4,972,1,FRA-Ligue 1,2022,possession
GUI,DF,30,1992,19.6,1002,168,558,423,23,12,1002,3,2,66.7,1,33.3,674,3508,1755,4,4,0,8,2,607,6,FRA-Ligue 1,2022,possession
FRA,MF,19,2002,0.7,41,0,19,19,4,1,41,1,1,100.0,0,0.0,31,160,68,1,0,1,2,1,23,2,FRA-Ligue 1,2022,possession
MAD,DF,26,1996,2.0,83,5,24,40,20,2,83,0,0,,0,,53,356,229,4,5,0,2,0,50,10,FRA-Ligue 1,2022,possession
FRA,MF,18,2004,0.0,3,0,0,3,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,FRA-Ligue 1,2022,possession
MLI,"MF,FW",22,1999,17.4,787,27,125,329,355,76,787,60,28,46.7,24,40.0,579,3939,1782,49,33,22,42,33,520,150,FRA-Ligue 1,2022,possession
SEN,FW,27,1994,16.5,539,29,48,279,217,68,536,41,9,22.0,27,65.9,344,1950,605,17,18,12,72,21,396,87,FRA-Ligue 1,2022,possession
FRA,"MF,FW",31,1991,14.3,722,24,123,366,239,24,721,25,10,40.0,14,56.0,512,2801,950,20,12,3,18,4,471,58,FRA-Ligue 1,2022,possession
FRA,"FW,MF",19,2003,9.0,210,3,11,101,103,41,208,23,12,52.2,11,47.8,141,918,319,14,5,7,43,17,155,49,FRA-Ligue 1,2022,possession
CPV,"FW,MF",31,1991,22.3,728,20,86,334,324,78,728,109,46,42.2,47,43.1,489,3344,1069,30,18,15,92,40,495,130,FRA-Ligue 1,2022,possession
GUI,"FW,MF",20,2001,0.3,11,0,0,3,8,1,11,1,0,0.0,0,0.0,7,71,35,2,2,0,0,0,5,1,FRA-Ligue 1,2022,possession
FRA,DF,22,2000,9.6,783,54,283,328,179,4,783,28,13,46.4,8,28.6,519,3094,1511,19,27,1,9,12,445,48,FRA-Ligue 1,2022,possession
FRA,DF,33,1989,7.0,473,32,152,242,82,2,473,4,1,25.0,1,25.0,324,1567,722,4,15,0,2,1,290,14,FRA-Ligue 1,2022,possession
MAD,"DF,MF",25,1997,27.0,1420,130,483,687,267,39,1420,27,8,29.6,11,40.7,925,5455,2705,36,38,6,41,16,788,61,FRA-Ligue 1,2022,possession
FRA,"FW,MF",36,1986,1.3,82,5,14,27,42,4,82,1,0,0.0,1,100.0,60,333,130,2,2,0,2,1,60,12,FRA-Ligue 1,2022,possession
CIV,"MF,FW",25,1996,4.1,159,0,25,57,82,13,159,31,19,61.3,9,29.0,127,995,405,14,9,8,13,16,114,29,FRA-Ligue 1,2022,possession
FRA,DF,19,2003,17.6,963,137,488,437,50,17,963,18,8,44.4,7,38.9,680,3842,1922,11,7,0,7,2,615,6,FRA-Ligue 1,2022,possession
FRA,DF,28,1994,1.1,36,9,23,11,2,1,36,0,0,,0,,13,48,13,0,0,0,0,0,15,0,FRA-Ligue 1,2022,possession
COM,MF,31,1990,12.0,621,19,144,323,159,15,621,23,10,43.5,11,47.8,436,2174,811,17,11,1,18,9,401,35,FRA-Ligue 1,2022,possession
MAR,DF,23,1999,14.6,846,135,480,356,16,9,846,1,1,100.0,0,0.0,561,2954,1268,3,1,0,4,3,493,1,FRA-Ligue 1,2022,possession
HON,"MF,FW",26,1996,2.9,81,5,18,32,37,6,81,11,2,18.2,7,63.6,60,603,275,8,9,3,4,5,49,19,FRA-Ligue 1,2022,possession
FRA,"FW,MF",18,2003,0.8,46,0,6,17,24,9,46,4,1,25.0,3,75.0,28,282,81,2,3,1,4,3,30,9,FRA-Ligue 1,2022,possession
FRA,DF,20,2002,3.0,160,12,58,75,29,3,160,14,9,64.3,4,28.6,101,842,474,11,4,1,2,2,83,5,FRA-Ligue 1,2022,possession
FRA,DF,27,1994,27.7,1587,175,836,707,55,27,1587,3,3,100.0,0,0.0,1072,5655,3006,9,5,0,7,4,949,7,FRA-Ligue 1,2022,possession
MTQ,DF,29,1992,11.8,552,85,323,210,25,5,552,2,1,50.0,1,50.0,378,1879,787,2,2,0,3,1,322,2,FRA-Ligue 1,2022,possession
FRA,"FW,MF",25,1996,28.2,1317,20,172,466,704,98,1317,55,15,27.3,35,63.6,919,6109,2757,98,63,30,56,21,850,261,FRA-Ligue 1,2022,possession
FRA,MF,18,2003,3.2,143,0,21,67,58,5,143,10,3,30.0,6,60.0,98,744,266,5,13,3,5,10,93,9,FRA-Ligue 1,2022,possession
ALG,MF,28,1994,29.5,1524,58,353,979,214,15,1523,34,11,32.4,15,44.1,1097,5725,2432,19,25,4,37,27,946,37,FRA-Ligue 1,2022,possession
FRA,MF,22,1999,0.2,13,1,1,7,5,0,13,1,1,100.0,0,0.0,10,73,36,2,2,0,1,1,9,1,FRA-Ligue 1,2022,possession
FRA,MF,24,1998,18.8,931,29,215,541,186,10,931,35,23,65.7,11,31.4,658,4099,1767,32,35,1,21,15,567,27,FRA-Ligue 1,2022,possession
FRA,"FW,MF",24,1997,2.6,85,2,7,41,37,12,85,5,1,20.0,3,60.0,56,290,92,3,1,2,7,3,58,14,FRA-Ligue 1,2022,possession
ALG,FW,34,1988,11.0,467,13,30,269,170,45,466,13,4,30.8,8,61.5,358,1550,467,11,11,2,36,17,378,61,FRA-Ligue 1,2022,possession
HAI,DF,25,1997,27.9,1775,96,486,887,434,18,1775,65,26,40.0,30,46.2,1099,7192,3960,80,71,10,39,20,979,134,FRA-Ligue 1,2022,possession
FIN,DF,28,1994,3.3,192,11,61,91,41,1,192,2,2,100.0,0,0.0,132,629,251,3,4,0,2,0,119,14,FRA-Ligue 1,2022,possession
ARG,GK,21,2001,1.0,32,26,32,0,0,0,32,0,0,,0,,15,104,55,0,0,0,0,0,6,0,FRA-Ligue 1,2022,possession
FRA,"MF,FW",24,1998,23.0,718,27,92,300,341,86,718,74,22,29.7,40,54.1,490,3359,976,38,22,13,73,34,512,132,FRA-Ligue 1,2022,possession
ENG,"FW,MF",19,2003,2.0,115,1,8,48,61,10,115,6,2,33.3,2,33.3,90,697,355,7,7,3,7,7,86,26,FRA-Ligue 1,2022,possession
MAD,DF,30,1991,15.7,1029,62,368,463,215,8,1029,25,12,48.0,12,48.0,623,3493,1612,24,22,0,12,10,520,30,FRA-Ligue 1,2022,possession
FRA,DF,22,1999,34.4,1973,242,951,869,177,28,1973,29,13,44.8,12,41.4,1311,7882,3805,20,22,0,23,15,1145,29,FRA-Ligue 1,2022,possession
FRA,MF,24,1998,20.2,955,30,193,569,210,36,955,45,24,53.3,16,35.6,632,3715,1589,32,25,2,27,17,549,44,FRA-Ligue 1,2022,possession
NED,GK,31,1991,37.0,1200,1060,1199,1,0,0,1200,0,0,,0,,749,4022,2027,0,0,0,0,0,472,0,FRA-Ligue 1,2022,possession
POR,"MF,FW",25,1996,14.0,539,16,81,263,203,41,539,26,9,34.6,13,50.0,386,2296,911,20,13,7,24,18,360,98,FRA-Ligue 1,2022,possession
SEN,DF,22,1999,14.5,790,39,218,403,175,19,790,40,18,45.0,21,52.5,488,3212,1755,43,30,8,23,6,423,36,FRA-Ligue 1,2022,possession
FRA,MF,29,1993,30.7,1840,116,576,1000,300,19,1840,44,22,50.0,12,27.3,1309,7903,3555,33,44,7,30,20,1089,45,FRA-Ligue 1,2022,possession
FRA,"MF,FW",26,1996,15.8,892,6,82,413,416,45,887,70,28,40.0,32,45.7,618,3955,1603,47,36,12,45,29,586,125,FRA-Ligue 1,2022,possession
BEN,FW,27,1994,18.4,675,29,67,325,290,95,674,21,10,47.6,9,42.9,414,2224,716,23,9,9,54,28,531,89,FRA-Ligue 1,2022,possession
FRA,FW,18,2003,1.4,35,1,4,10,22,5,35,5,3,60.0,2,40.0,22,171,32,1,1,2,4,2,23,8,FRA-Ligue 1,2022,possession
ALG,"FW,MF",30,1992,4.0,212,2,22,84,110,13,212,15,4,26.7,7,46.7,149,1023,484,16,10,4,16,4,144,31,FRA-Ligue 1,2022,possession
GHA,DF,22,2000,27.3,1646,109,710,805,158,3,1646,61,31,50.8,9,14.8,1168,7389,3574,27,34,2,34,15,970,35,FRA-Ligue 1,2022,possession
SEN,DF,27,1994,2.5,147,7,45,57,46,5,147,5,0,0.0,2,40.0,92,499,211,6,4,0,2,2,81,22,FRA-Ligue 1,2022,possession
MAR,MF,17,2004,5.6,195,4,29,81,90,24,195,30,17,56.7,10,33.3,148,1220,592,21,9,10,21,5,133,40,FRA-Ligue 1,2022,possession
FRA,"DF,MF",21,2001,1.0,55,3,13,18,24,4,55,1,0,0.0,1,100.0,25,160,59,3,2,2,1,1,26,9,FRA-Ligue 1,2022,possession
BEL,MF,21,2000,0.6,42,5,10,24,8,1,42,1,1,100.0,0,0.0,27,159,54,0,0,0,1,1,24,0,FRA-Ligue 1,2022,possession
MLI,DF,18,2004,6.4,377,17,156,188,46,5,377,31,25,80.6,5,16.1,252,1643,882,12,15,2,5,8,222,9,FRA-Ligue 1,2022,possession
KVX,"MF,FW",29,1993,24.0,994,28,169,436,406,93,994,56,22,39.3,26,46.4,712,4389,1714,55,39,22,49,25,664,172,FRA-Ligue 1,2022,possession
FRA,DF,33,1989,18.9,1098,149,586,476,39,9,1098,8,4,50.0,3,37.5,749,3690,1777,4,5,0,7,1,683,3,FRA-Ligue 1,2022,possession
FRA,FW,26,1995,24.8,840,28,60,457,333,98,834,73,39,53.4,31,42.5,617,3373,1004,27,20,13,95,48,670,160,FRA-Ligue 1,2022,possession
FRA,MF,32,1990,0.3,20,0,1,13,6,0,20,0,0,,0,,16,69,20,0,0,0,0,0,17,2,FRA-Ligue 1,2022,possession
CMR,MF,28,1993,0.3,35,4,10,24,1,0,35,0,0,,0,,29,158,56,0,0,0,0,0,26,0,FRA-Ligue 1,2022,possession
GAB,"DF,FW",27,1995,24.9,1134,39,257,502,396,65,1134,88,34,38.6,45,51.1,851,6113,2685,82,62,14,46,40,746,141,FRA-Ligue 1,2022,possession
BEN,"MF,DF",30,1992,2.9,101,1,13,40,51,9,101,21,8,38.1,10,47.6,67,446,214,8,4,2,8,5,64,23,FRA-Ligue 1,2022,possession
FRA,MF,34,1988,28.9,2358,80,628,1426,325,6,2358,25,9,36.0,14,56.0,1799,8404,3491,13,30,1,26,12,1646,27,FRA-Ligue 1,2022,possession
ANG,"DF,MF",29,1993,8.3,355,15,72,132,157,15,355,27,9,33.3,14,51.9,240,1600,644,22,14,5,19,8,224,54,FRA-Ligue 1,2022,possession
SRB,FW,27,1995,16.1,597,14,44,346,210,52,595,15,6,40.0,7,46.7,431,2150,477,8,13,4,47,31,480,88,FRA-Ligue 1,2022,possession
POL,DF,25,1997,34.6,1925,256,1017,868,57,31,1925,13,11,84.6,0,0.0,1358,8189,4515,15,10,0,11,6,1211,8,FRA-Ligue 1,2022,possession
FRA,MF,33,1989,16.1,997,27,259,657,97,3,997,28,15,53.6,11,39.3,742,3943,1651,10,16,0,20,10,667,3,FRA-Ligue 1,2022,possession
BEL,DF,25,1997,24.7,1367,206,688,595,93,14,1367,13,5,38.5,6,46.2,1006,6727,3440,33,35,1,14,7,873,13,FRA-Ligue 1,2022,possession
ALG,"DF,MF",30,1992,7.3,360,19,79,178,110,11,360,9,4,44.4,5,55.6,262,1201,511,9,8,3,13,1,223,31,FRA-Ligue 1,2022,possession
SEN,GK,29,1993,37.0,1561,1266,1549,12,0,0,1561,1,1,100.0,0,0.0,1064,5707,3786,0,0,0,0,0,698,0,FRA-Ligue 1,2022,possession
AUT,MF,21,2000,21.9,1268,12,148,614,527,61,1266,65,31,47.7,26,40.0,1010,6125,2895,71,74,11,39,56,967,120,FRA-Ligue 1,2022,possession
BRA,DF,25,1996,31.5,1869,104,566,759,576,69,1869,94,47,50.0,40,42.6,1197,6987,3368,69,57,13,44,21,1050,189,FRA-Ligue 1,2022,possession
GNB,GK,24,1998,1.0,41,26,39,2,0,0,41,0,0,,0,,27,159,114,0,0,0,0,0,22,0,FRA-Ligue 1,2022,possession
TUN,MF,27,1995,22.5,963,16,147,511,330,48,963,52,24,46.2,21,40.4,665,3607,1536,23,28,4,43,23,592,88,FRA-Ligue 1,2022,possession
FRA,DF,19,2002,0.4,19,4,11,6,2,1,19,1,0,0.0,1,100.0,13,61,7,0,0,0,1,1,10,1,FRA-Ligue 1,2022,possession
FRA,MF,19,2002,0.7,50,1,17,25,9,1,50,3,0,0.0,3,100.0,37,180,68,0,1,0,0,0,30,0,FRA-Ligue 1,2022,possession
FRA,MF,25,1997,26.7,1643,60,430,999,226,28,1643,32,7,21.9,19,59.4,1168,5308,2152,14,28,2,20,11,1071,56,FRA-Ligue 1,2022,possession
POL,"FW,MF",26,1996,1.1,35,0,1,19,15,7,35,0,0,,0,,27,115,25,1,0,1,7,2,29,9,FRA-Ligue 1,2022,possession
FRA,"MF,FW",28,1993,14.2,707,24,124,342,246,47,707,18,12,66.7,2,11.1,554,2720,956,17,18,2,26,17,518,98,FRA-Ligue 1,2022,possession
FRA,"MF,FW",24,1998,6.7,332,7,44,168,124,27,332,30,12,40.0,14,46.7,259,1533,580,11,6,7,18,13,263,43,FRA-Ligue 1,2022,possession
FRA,"MF,FW",25,1996,9.5,600,6,52,280,276,19,600,32,13,40.6,16,50.0,471,2562,1039,20,33,5,18,11,445,70,FRA-Ligue 1,2022,possession
FRA,GK,28,1994,37.0,1307,942,1291,18,0,0,1307,1,1,100.0,0,0.0,987,5296,3117,0,0,0,1,0,712,0,FRA-Ligue 1,2022,possession
