league,season,team,player,nation,pos,age,born,90s,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,stat_type
,,,,,,,,,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,
ITA-Serie A,2023,Juventus,Carlo Pinsoglio,ITA,GK,33,1990,0.5,23,22,23,0,0,0,23,0,0,,0,,17,61,26,0,0,0,0,0,16,0,possession
ITA-Serie A,2023,Juventus,Carlos Alcaraz,ARG,MF,20,2002,4.2,221,7,22,133,69,12,221,9,3,33.3,5,55.6,141,766,310,6,13,1,8,4,162,9,possession
ITA-Serie A,2023,Juventus,Daniele Rugani,ITA,DF,29,1994,13.2,738,69,329,373,40,12,738,0,0,,0,,451,2006,899,2,4,0,3,2,501,2,possession
ITA-Serie A,2023,Juventus,Danilo,BRA,DF,32,1991,27.2,2118,255,815,1113,200,20,2118,12,8,66.7,1,8.3,1060,4741,2503,18,14,2,13,3,1345,21,possession
ITA-Serie A,2023,Juventus,Dean Huijsen,ESP,DF,18,2005,0.1,20,1,8,13,0,0,20,0,0,,0,,17,94,56,0,0,0,0,0,17,0,possession
ITA-Serie A,2023,Juventus,Dušan Vlahović,SRB,FW,23,2000,25.6,833,14,63,368,410,152,829,43,18,41.9,23,53.5,473,2013,840,36,19,20,71,42,637,174,possession
ITA-Serie A,2023,Juventus,Fabio Miretti,ITA,MF,19,2003,12.3,604,12,86,291,237,35,604,42,21,50.0,18,42.9,362,2026,1002,22,17,7,34,25,399,62,possession
ITA-Serie A,2023,Juventus,Federico Chiesa,ITA,FW,25,1997,24.4,1006,6,77,303,643,130,1005,95,35,36.8,48,50.5,643,4746,2697,111,56,58,54,40,740,216,possession
ITA-Serie A,2023,Juventus,Federico Gatti,ITA,DF,25,1998,29.3,1640,122,504,950,201,47,1640,22,9,40.9,10,45.5,963,5225,3233,52,31,1,24,12,1115,43,possession
ITA-Serie A,2023,Juventus,Filip Kostić,SRB,DF,30,1992,20.2,1221,57,257,520,454,32,1221,27,6,22.2,15,55.6,614,3619,2012,64,52,11,30,16,720,95,possession
ITA-Serie A,2023,Juventus,Gleison Bremer,BRA,DF,26,1997,35.9,2304,285,1098,1123,97,35,2304,13,10,76.9,3,23.1,1287,6500,3428,7,8,1,18,8,1432,4,possession
ITA-Serie A,2023,Juventus,Hans Nicolussi Caviglia,ITA,MF,23,2000,3.0,163,5,26,101,36,0,163,6,0,0.0,4,66.7,92,362,161,0,0,0,2,3,99,2,possession
ITA-Serie A,2023,Juventus,Joseph Nonge,BEL,MF,18,2005,0.3,11,1,3,2,6,0,11,2,1,50.0,0,0.0,9,62,28,1,1,0,0,0,8,2,possession
ITA-Serie A,2023,Juventus,Kenan Yıldız,TUR,"FW,MF",18,2005,10.6,461,7,58,196,218,36,461,40,23,57.5,12,30.0,311,2178,1175,32,31,11,34,18,365,73,possession
ITA-Serie A,2023,Juventus,Leonardo Cerri,ITA,DF,20,2003,0.1,2,0,0,0,2,0,2,0,0,,0,,1,6,0,0,0,0,0,0,2,2,possession
ITA-Serie A,2023,Juventus,Manuel Locatelli,ITA,MF,25,1998,33.4,2285,101,542,1418,341,22,2285,19,13,68.4,5,26.3,1262,5525,2702,21,37,2,19,17,1604,26,possession
ITA-Serie A,2023,Juventus,Mattia De Sciglio,ITA,DF,30,1992,0.5,25,1,10,13,2,0,25,0,0,,0,,15,50,15,0,2,0,1,0,15,1,possession
ITA-Serie A,2023,Juventus,Mattia Perin,ITA,GK,30,1992,2.5,70,57,69,1,0,0,70,0,0,,0,,41,255,141,0,0,0,0,0,38,0,possession
ITA-Serie A,2023,Juventus,Moise Kean,ITA,FW,23,2000,7.3,196,6,20,87,91,22,196,32,14,43.8,18,56.3,121,751,302,12,6,7,32,16,142,38,possession
ITA-Serie A,2023,Juventus,Nicolò Fagioli,ITA,MF,22,2001,4.9,263,3,38,143,84,5,263,7,3,42.9,2,28.6,167,775,326,8,6,1,10,4,191,15,possession
ITA-Serie A,2023,Juventus,Nikola Sekulov,ITA,FW,21,2002,0.1,2,0,0,2,0,0,2,0,0,,0,,1,3,0,0,0,0,0,0,1,1,possession
ITA-Serie A,2023,Juventus,Paul Pogba,FRA,MF,30,1993,0.6,43,1,4,25,14,2,43,2,1,50.0,1,50.0,23,108,53,1,1,0,2,0,32,5,possession
ITA-Serie A,2023,Juventus,Samuel Iling-Junior,ENG,"DF,MF",19,2003,9.0,562,26,125,220,220,23,562,22,7,31.8,14,63.6,307,1710,823,29,15,8,17,12,343,64,possession
ITA-Serie A,2023,Juventus,Tiago Djaló,POR,DF,23,2000,0.2,15,5,8,7,1,1,15,1,1,100.0,0,0.0,8,104,64,1,1,1,0,0,9,0,possession
ITA-Serie A,2023,Juventus,Timothy Weah,USA,"DF,FW",23,2000,14.0,714,22,141,304,273,27,714,13,5,38.5,5,38.5,423,2793,1208,35,19,8,15,10,487,84,possession
ITA-Serie A,2023,Juventus,Weston McKennie,USA,"MF,DF",24,1998,28.8,1457,92,310,601,559,69,1457,53,18,34.0,29,54.7,732,3889,2061,64,39,8,38,19,884,176,possession
ITA-Serie A,2023,Juventus,Wojciech Szczęsny,POL,GK,33,1990,35.0,1070,855,1062,8,0,0,1070,1,1,100.0,0,0.0,660,4408,2908,0,0,0,1,0,546,0,possession
ITA-Serie A,2023,Lazio,Adam Marušić,MNE,DF,30,1992,34.4,2103,102,695,1028,391,22,2103,32,14,43.8,14,43.8,979,4378,2368,35,31,3,24,5,1334,108,possession
ITA-Serie A,2023,Lazio,Alessio Romagnoli,ITA,DF,28,1995,26.8,1995,276,973,992,36,18,1995,1,0,0.0,1,100.0,981,4361,2024,7,2,0,9,0,1347,2,possession
ITA-Serie A,2023,Lazio,Christos Mandas,GRE,GK,21,2001,8.0,286,237,282,4,0,0,286,2,2,100.0,0,0.0,174,939,498,0,0,0,0,0,163,0,possession
ITA-Serie A,2023,Lazio,Ciro Immobile,ITA,FW,33,1990,18.4,655,14,44,267,350,115,651,27,8,29.6,19,70.4,328,1505,539,19,13,14,52,14,499,123,possession
ITA-Serie A,2023,Lazio,Daichi Kamada,JPN,MF,26,1996,17.2,1109,19,171,629,316,57,1109,23,14,60.9,7,30.4,627,3349,1676,40,30,18,25,15,847,78,possession
ITA-Serie A,2023,Lazio,Danilo Cataldi,ITA,MF,28,1994,15.1,1040,42,219,691,139,0,1040,8,6,75.0,2,25.0,491,2369,1020,9,9,0,9,6,719,7,possession
ITA-Serie A,2023,Lazio,Elseid Hysaj,ALB,DF,29,1994,13.3,967,45,310,496,166,8,967,8,2,25.0,6,75.0,483,2815,1444,27,23,1,12,8,619,41,possession
ITA-Serie A,2023,Lazio,Felipe Anderson,BRA,"FW,MF",30,1993,30.8,1756,43,252,792,742,93,1756,107,43,40.2,54,50.5,897,5493,2896,108,62,26,65,32,1304,226,possession
ITA-Serie A,2023,Lazio,Gustav Isaksen,DEN,FW,22,2001,11.9,465,6,53,170,253,51,465,43,15,34.9,23,53.5,293,2056,969,36,21,14,38,19,348,95,possession
ITA-Serie A,2023,Lazio,Ivan Provedel,ITA,GK,29,1994,30.0,1092,925,1075,17,0,0,1092,2,1,50.0,1,50.0,614,3186,1775,0,0,0,1,0,603,0,possession
ITA-Serie A,2023,Lazio,Luca Pellegrini,ITA,DF,24,1999,8.7,613,20,197,275,150,7,613,28,14,50.0,12,42.9,292,1638,983,18,8,2,10,6,351,30,possession
ITA-Serie A,2023,Lazio,Luis Alberto,ESP,MF,30,1992,25.7,1904,23,231,1004,690,61,1904,45,25,55.6,16,35.6,1018,5303,3192,83,62,10,33,24,1383,124,possession
ITA-Serie A,2023,Lazio,Manuel Lazzari,ITA,DF,29,1993,18.6,1138,30,325,541,283,18,1138,24,11,45.8,10,41.7,609,4072,2553,73,53,6,19,5,727,104,possession
ITA-Serie A,2023,Lazio,Mario Gila,ESP,DF,22,2000,20.1,1486,149,602,797,103,10,1486,15,9,60.0,4,26.7,875,4688,2725,21,26,0,11,6,1035,12,possession
ITA-Serie A,2023,Lazio,Mattia Zaccagni,ITA,"FW,MF",28,1995,21.7,1164,19,129,492,571,79,1164,114,54,47.4,37,32.5,781,5644,3016,88,64,30,48,38,910,209,possession
ITA-Serie A,2023,Lazio,Mattéo Guendouzi,FRA,MF,24,1999,26.3,1323,39,246,754,337,44,1323,22,7,31.8,13,59.1,722,4140,1958,46,33,4,25,13,975,79,possession
ITA-Serie A,2023,Lazio,Matías Vecino,URU,MF,31,1991,12.8,909,28,177,555,183,42,909,14,10,71.4,4,28.6,453,2292,1139,16,17,2,19,1,663,43,possession
ITA-Serie A,2023,Lazio,Nicolò Casale,ITA,DF,25,1998,17.3,1155,144,515,615,32,8,1155,4,2,50.0,0,0.0,646,3798,2210,20,9,1,2,1,808,4,possession
ITA-Serie A,2023,Lazio,Nicolò Rovella,ITA,MF,21,2001,14.6,1157,49,316,723,131,3,1157,18,10,55.6,7,38.9,575,3079,1311,21,11,1,18,11,787,11,possession
ITA-Serie A,2023,Lazio,Patric,ESP,DF,30,1993,17.9,1295,109,593,651,55,7,1295,0,0,,0,,791,3786,2229,3,4,0,4,0,983,12,possession
ITA-Serie A,2023,Lazio,Pedro,ESP,"FW,MF",36,1987,9.1,551,4,60,297,203,25,551,32,14,43.8,14,43.8,334,2084,917,31,30,4,29,17,442,81,possession
ITA-Serie A,2023,Lazio,Valentín Castellanos,ARG,FW,24,1998,18.7,679,16,47,325,316,106,679,38,11,28.9,25,65.8,305,1337,466,15,13,7,54,22,490,132,possession
ITA-Serie A,2023,Lecce,Ahmed Touba,ALG,DF,25,1998,3.1,176,35,106,67,5,1,176,0,0,,0,,81,409,217,0,2,0,1,0,84,1,possession
ITA-Serie A,2023,Lecce,Alexis Blin,FRA,MF,26,1996,18.2,946,53,260,580,112,16,946,10,5,50.0,5,50.0,497,2042,968,7,8,0,5,11,547,11,possession
ITA-Serie A,2023,Lecce,Antonino Gallo,ITA,DF,23,2000,27.7,1660,84,568,720,396,22,1660,42,19,45.2,20,47.6,803,4729,2861,69,53,12,27,13,848,101,possession
ITA-Serie A,2023,Lecce,Federico Baschirotto,ITA,DF,26,1996,36.6,2093,322,1172,876,53,24,2093,0,0,,0,,1138,6160,3312,28,9,0,12,4,1291,3,possession
ITA-Serie A,2023,Lecce,Federico Di Francesco,ITA,"FW,MF",29,1994,0.2,15,0,2,8,5,3,15,1,0,0.0,1,100.0,9,65,18,1,0,0,0,0,9,3,possession
ITA-Serie A,2023,Lecce,Gabriel Strefezza,BRA,FW,26,1997,12.4,561,11,61,234,279,21,560,35,15,42.9,15,42.9,369,2365,1141,34,37,4,24,24,385,81,possession
ITA-Serie A,2023,Lecce,Hamza Rafia,TUN,MF,24,1999,13.4,685,16,108,385,198,12,685,30,12,40.0,14,46.7,401,1623,610,15,12,3,29,22,452,37,possession
ITA-Serie A,2023,Lecce,Jeppe Corfitzen,DEN,FW,18,2004,0.1,6,0,0,3,3,0,6,0,0,,0,,4,28,18,1,1,0,1,0,4,0,possession
