league,season,team,player,nation,pos,age,born,90s,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,stat_type
,,,,,,,,,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,
ESP-La Liga,2022,Getafe,Mauro Arambarri,URU,MF,26,1995,11.0,514,30,118,304,102,3,514,4,4,100.0,0,0.0,234,1162,503,8,10,0,13,4,248,7,possession
ESP-La Liga,2022,Getafe,Moises Parra Gutierrez,ESP,FW,20,2002,0.1,6,0,1,2,3,0,6,0,0,,0,,1,2,1,0,0,0,0,0,1,0,possession
ESP-La Liga,2022,Getafe,Munir El Haddadi,MAR,"MF,FW",26,1995,12.8,614,8,66,253,299,48,614,34,12,35.3,16,47.1,344,1529,562,20,13,7,45,25,391,84,possession
ESP-La Liga,2022,Getafe,Nemanja Maksimović,SRB,MF,27,1995,22.8,795,44,189,437,175,35,795,9,3,33.3,6,66.7,300,1251,545,13,12,4,17,7,346,29,possession
ESP-La Liga,2022,Getafe,Omar Alderete,PAR,DF,25,1996,22.7,1114,118,458,591,81,25,1114,22,17,77.3,5,22.7,529,2843,1937,28,15,2,15,8,533,8,possession
ESP-La Liga,2022,Getafe,Portu,ESP,"MF,DF",30,1992,19.7,914,17,179,378,366,35,914,43,13,30.2,22,51.2,471,2660,1405,42,26,4,29,8,532,130,possession
ESP-La Liga,2022,Getafe,Stefan Mitrović,SRB,DF,32,1990,18.7,663,110,396,260,11,8,663,1,0,0.0,1,100.0,312,1443,616,1,0,0,2,0,331,1,possession
ESP-La Liga,2022,Getafe,Ángel Algobia,ESP,MF,23,1999,12.6,626,14,147,390,92,9,626,6,4,66.7,2,33.3,330,1542,716,10,4,3,12,7,387,11,possession
ESP-La Liga,2022,Girona,Aleix García,ESP,MF,25,1997,26.0,1867,68,386,1003,490,23,1867,26,13,50.0,9,34.6,1041,4868,2266,41,35,7,19,12,1302,76,possession
ESP-La Liga,2022,Girona,Alexander Callens,PER,DF,30,1992,1.3,111,11,53,53,5,0,111,0,0,,0,,76,361,213,5,3,0,2,1,72,1,possession
ESP-La Liga,2022,Girona,Arnau Martinez,ESP,DF,19,2003,30.4,1902,98,631,861,427,53,1902,48,24,50.0,19,39.6,967,5242,3015,64,31,9,36,17,1116,98,possession
ESP-La Liga,2022,Girona,Bernardo Espinosa,COL,DF,33,1989,13.6,1047,164,530,496,29,17,1047,4,3,75.0,1,25.0,636,3354,1885,8,3,1,4,4,720,3,possession
ESP-La Liga,2022,Girona,Borja García,ESP,"MF,FW",31,1990,7.5,348,8,70,186,92,10,348,14,6,42.9,5,35.7,227,1030,394,7,9,0,6,11,253,32,possession
ESP-La Liga,2022,Girona,Cristhian Stuani,URU,FW,35,1986,12.1,281,5,28,133,121,56,275,4,0,0.0,3,75.0,137,406,145,2,1,1,23,6,193,26,possession
ESP-La Liga,2022,Girona,David López,ESP,DF,32,1989,18.4,1379,207,795,553,37,16,1379,6,6,100.0,0,0.0,823,4281,2574,18,5,0,8,1,959,4,possession
ESP-La Liga,2022,Girona,Iván Martín,ESP,MF,23,1999,17.6,822,23,132,425,274,36,822,48,26,54.2,18,37.5,540,3377,1213,30,19,6,32,37,631,82,possession
ESP-La Liga,2022,Girona,Javi Hernández,ESP,DF,24,1998,12.4,870,54,289,432,157,13,870,16,11,68.8,5,31.3,501,2907,1841,41,24,1,7,8,555,25,possession
ESP-La Liga,2022,Girona,Joel Roca,ESP,"MF,FW",17,2005,0.9,69,2,12,24,34,5,69,14,5,35.7,8,57.1,46,248,102,3,2,2,4,2,47,14,possession
ESP-La Liga,2022,Girona,Juan Carlos,ESP,GK,34,1988,10.0,356,324,355,1,0,0,356,0,0,,0,,212,903,476,0,0,0,0,0,188,0,possession
ESP-La Liga,2022,Girona,Juanpe,ESP,DF,31,1991,15.8,992,169,573,395,31,16,992,1,1,100.0,0,0.0,595,3035,1700,8,2,0,0,2,693,3,possession
ESP-La Liga,2022,Girona,Manu Vallejo,ESP,"FW,MF",25,1997,2.3,110,1,12,45,54,8,110,4,1,25.0,3,75.0,67,341,209,7,4,2,3,4,85,25,possession
ESP-La Liga,2022,Girona,Miguel Gutiérrez,ESP,DF,21,2001,26.6,1628,66,466,697,482,39,1628,75,35,46.7,32,42.7,959,5765,2803,81,43,17,36,25,1037,148,possession
ESP-La Liga,2022,Girona,Oriol Romeu,ESP,MF,30,1991,32.8,1952,109,589,1119,259,28,1952,24,20,83.3,1,4.2,1148,4448,2067,15,29,1,26,28,1318,16,possession
ESP-La Liga,2022,Girona,Oscar Ureña,DOM,MF,19,2003,1.1,41,0,7,14,22,4,41,5,4,80.0,0,0.0,28,150,45,1,0,1,4,4,29,10,possession
ESP-La Liga,2022,Girona,Paulo Gazzaniga,ARG,GK,30,1992,28.0,1140,981,1133,7,0,0,1140,1,1,100.0,0,0.0,667,3263,1663,0,0,0,3,2,504,0,possession
ESP-La Liga,2022,Girona,Ramón Terrats,ESP,MF,21,2000,2.4,129,8,38,70,23,2,129,5,2,40.0,3,60.0,73,414,191,4,4,0,2,5,87,4,possession
ESP-La Liga,2022,Girona,Reinier,BRA,"MF,FW",20,2002,7.2,329,6,46,157,128,20,329,17,9,52.9,8,47.1,210,1139,490,13,18,1,19,19,258,27,possession
ESP-La Liga,2022,Girona,Ricard Artero,ESP,"MF,FW",19,2003,1.5,68,2,14,36,20,6,68,4,3,75.0,0,0.0,45,217,106,4,4,0,4,3,54,9,possession
ESP-La Liga,2022,Girona,Rodrigo Riquelme,ESP,"MF,FW",22,2000,24.2,1021,14,136,379,528,89,1021,143,57,39.9,71,49.7,717,6218,3354,116,97,42,62,30,764,171,possession
ESP-La Liga,2022,Girona,Samuel Sáiz,ESP,MF,31,1991,2.7,192,0,21,98,75,7,190,10,4,40.0,6,60.0,131,713,244,5,5,2,10,4,154,18,possession
ESP-La Liga,2022,Girona,Santiago Bueno,URU,DF,23,1998,33.4,2098,194,1016,1038,54,17,2098,4,2,50.0,0,0.0,1305,7395,4721,30,13,0,6,1,1447,4,possession
ESP-La Liga,2022,Girona,Toni Villa,ESP,"MF,FW",27,1995,9.9,486,3,60,167,271,44,486,71,24,33.8,43,60.6,323,2281,1208,37,28,20,20,22,347,91,possession
ESP-La Liga,2022,Girona,Valentín Castellanos,ARG,FW,23,1998,28.9,672,28,65,278,343,123,671,43,14,32.6,21,48.8,361,1903,923,30,27,11,46,22,478,128,possession
ESP-La Liga,2022,Girona,Valery Fernández,ESP,"MF,DF",22,1999,10.7,461,20,86,179,199,28,461,27,13,48.1,10,37.0,274,1617,637,18,7,9,18,10,305,84,possession
ESP-La Liga,2022,Girona,Viktor Tsyhankov,UKR,MF,24,1997,16.5,737,17,110,311,331,49,737,31,17,54.8,10,32.3,463,3132,1672,63,39,19,16,15,525,120,possession
ESP-La Liga,2022,Girona,Yan Couto,BRA,"DF,MF",20,2002,12.9,734,20,184,295,266,20,734,60,28,46.7,27,45.0,447,3355,1826,56,31,12,26,13,482,89,possession
ESP-La Liga,2022,Girona,Yangel Herrera,VEN,"MF,FW",24,1998,10.7,556,17,82,301,180,32,556,23,12,52.2,8,34.8,346,1611,686,18,14,3,25,22,417,56,possession
ESP-La Liga,2022,Mallorca,Abdón Prats,ESP,"FW,MF",29,1992,4.6,141,4,10,78,54,16,141,9,3,33.3,5,55.6,72,273,56,1,1,3,8,14,100,15,possession
ESP-La Liga,2022,Mallorca,Amath,SEN,"MF,FW",26,1996,13.6,464,12,70,171,229,40,464,34,14,41.2,15,44.1,261,1666,840,33,23,12,41,22,283,69,possession
ESP-La Liga,2022,Mallorca,Antonio Raillo,ESP,DF,30,1991,30.7,1413,247,798,579,53,34,1413,3,2,66.7,1,33.3,706,4410,2519,8,4,0,9,3,713,5,possession
ESP-La Liga,2022,Mallorca,Antonio Sánchez,ESP,"MF,DF",25,1997,12.0,602,18,150,279,187,16,602,26,12,46.2,14,53.8,349,2184,850,22,19,2,25,19,342,56,possession
ESP-La Liga,2022,Mallorca,Braian Cufré,ARG,DF,25,1996,2.4,110,5,28,54,28,2,110,3,2,66.7,0,0.0,57,238,142,3,2,0,2,1,59,9,possession
ESP-La Liga,2022,Mallorca,Clément Grenier,FRA,MF,31,1991,8.0,432,11,62,240,131,4,432,7,3,42.9,2,28.6,216,807,314,4,5,1,17,7,277,26,possession
ESP-La Liga,2022,Mallorca,Copete,ESP,DF,22,1999,24.5,1166,155,575,538,67,17,1166,21,19,90.5,2,9.5,591,2474,1444,14,13,1,10,6,633,3,possession
ESP-La Liga,2022,Mallorca,Dani Rodríguez,ESP,MF,34,1988,23.3,950,27,186,481,299,42,950,55,28,50.9,24,43.6,559,3428,1525,43,29,8,47,37,604,64,possession
ESP-La Liga,2022,Mallorca,Dennis Hadzikadunic,BIH,DF,24,1998,6.8,242,31,109,117,16,6,242,0,0,,0,,107,615,283,1,3,0,2,0,121,0,possession
ESP-La Liga,2022,Mallorca,Dominik Greif,SVK,GK,25,1997,1.0,40,37,40,0,0,0,40,0,0,,0,,16,125,50,0,0,0,0,0,12,0,possession
ESP-La Liga,2022,Mallorca,Franco Russo,ARG,DF,27,1994,1.6,78,12,47,28,3,0,78,0,0,,0,,43,163,63,0,0,0,0,1,41,0,possession
ESP-La Liga,2022,Mallorca,Giovanni González,URU,DF,27,1994,10.3,506,32,170,228,111,14,506,16,8,50.0,6,37.5,234,1003,494,10,7,3,7,2,275,39,possession
ESP-La Liga,2022,Mallorca,Iddrisu Baba,GHA,"MF,DF",26,1996,18.9,773,61,253,476,60,8,773,19,11,57.9,5,26.3,413,1926,498,3,5,0,28,15,398,8,possession
ESP-La Liga,2022,Mallorca,Iñigo Ruiz de Galarreta,ESP,MF,28,1993,27.2,1446,32,330,885,247,5,1446,39,19,48.7,13,33.3,786,3212,1294,20,13,0,16,15,911,21,possession
ESP-La Liga,2022,Mallorca,Jaume Costa,ESP,DF,34,1988,28.9,1364,62,360,603,415,37,1364,25,10,40.0,12,48.0,689,3495,1980,60,38,10,23,8,810,123,possession
ESP-La Liga,2022,Mallorca,Javier Llabrés,ESP,FW,19,2002,0.2,5,1,2,2,1,0,5,0,0,,0,,3,3,2,0,0,0,0,0,3,0,possession
ESP-La Liga,2022,Mallorca,Josep Antoni Gayá,ESP,"DF,MF",22,2000,1.1,19,10,15,3,1,0,19,0,0,,0,,6,32,2,0,0,0,1,1,4,0,possession
ESP-La Liga,2022,Mallorca,Lago Junior,CIV,"FW,MF",31,1990,0.6,27,0,4,9,15,1,27,1,1,100.0,0,0.0,18,75,34,2,2,0,3,1,20,5,possession
ESP-La Liga,2022,Mallorca,Lee Kang-in,KOR,"MF,FW",21,2001,31.4,1426,15,169,693,598,42,1426,134,90,67.2,34,25.4,831,5655,2936,107,58,14,69,43,897,139,possession
ESP-La Liga,2022,Mallorca,Leo Román,ESP,GK,22,2000,1.0,45,42,45,0,0,0,45,0,0,,0,,21,105,67,0,0,0,0,0,16,0,possession
ESP-La Liga,2022,Mallorca,Ludwig Augustinsson,SWE,DF,28,1994,1.5,80,6,28,32,20,2,80,0,0,,0,,39,132,62,0,1,0,0,0,39,6,possession
ESP-La Liga,2022,Mallorca,Manu Morlanes,ESP,MF,23,1999,7.8,303,15,84,163,60,4,303,14,9,64.3,3,21.4,160,913,405,10,8,1,6,3,168,6,possession
ESP-La Liga,2022,Mallorca,Martin Valjent,SVK,DF,26,1995,29.5,1405,206,759,594,62,5,1405,5,0,0.0,2,40.0,719,3539,1751,15,16,2,6,1,767,3,possession
ESP-La Liga,2022,Mallorca,Matija Nastasić,SRB,DF,29,1993,10.1,392,59,219,162,13,6,392,0,0,,0,,202,833,432,4,2,0,2,0,221,1,possession
