league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_possession,pos_possession,age_possession,born_possession,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,nation_defense,pos_defense,age_defense,born_defense,90s_defense,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc
FRA-Ligue 1,2021,Marseille,Maxime Lopez,FRA,"FW,MF",22,1997,4,2,134,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,standard,FRA,"FW,MF",22,1997,1.5,68,0,15,37,17,2,68,1,1,100.0,0,0.0,42,188,103,0,0,0,2,0,51,5,possession,FRA,"FW,MF",22,1997,1.5,1,1,1,0,0,0,2,0.0,2,0,0,0,2,3,2,0,defense,FRA,"FW,MF",22,1997,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,"FW,MF",22,1997,1.5,47,58,81.0,573,190,32,36,88.9,8,10,80.0,2,2,100.0,0,0.1,0.0,-0.1,1,5,1,0,5,passing,FRA,"FW,MF",22,1997,1.5,1,0,0,4,1,0,0,2,1,0,0,0,4,0,2,0.0,misc
FRA-Ligue 1,2021,Bordeaux,Maxime Poundjé,FRA,DF,27,1992,14,4,491,5.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,21,16,17,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,standard,FRA,DF,27,1992,5.5,306,12,80,157,75,1,306,10,8,80.0,2,20.0,192,1382,699,21,15,0,3,9,199,17,possession,FRA,DF,27,1992,5.5,10,7,9,1,0,2,6,33.3,4,7,3,4,11,21,5,0,defense,FRA,DF,27,1992,5.5,0,1,0,0.0,0.18,0.0,0.0,,24.9,0,0,0,0.0,0.0,0.05,0.0,0.0,shooting,FRA,DF,27,1992,5.5,189,261,72.4,2782,937,107,128,83.6,74,95,77.9,5,16,31.3,0,0.1,0.1,-0.1,1,8,2,1,16,passing,FRA,DF,27,1992,5.5,1,0,0,3,9,0,25,11,7,0,0,0,17,16,10,61.5,misc
FRA-Ligue 1,2021,Lyon,Maxwel Cornet,CIV,"DF,FW",23,1996,36,29,2446,27.2,2,5,7,2,0,0,5,0,2.1,2.1,3.5,5.6,73,128,196,0.07,0.18,0.26,0.07,0.26,0.08,0.13,0.21,0.08,0.21,standard,CIV,"DF,FW",23,1996,27.2,2010,78,591,957,476,50,2010,39,23,59.0,16,41.0,1069,5008,2862,73,51,15,36,15,1210,196,possession,CIV,"DF,FW",23,1996,27.2,70,41,39,24,7,33,58,56.9,25,23,5,18,43,113,47,2,defense,CIV,"DF,FW",23,1996,27.2,2,21,11,52.4,0.77,0.4,0.1,0.18,17.6,2,0,0,2.1,2.1,0.1,-0.1,-0.1,shooting,CIV,"DF,FW",23,1996,27.2,1331,1715,77.6,20069,7736,772,883,87.4,438,580,75.5,83,161,51.6,5,3.5,3.0,1.5,25,84,19,12,128,passing,CIV,"DF,FW",23,1996,27.2,5,0,0,30,32,3,82,43,41,2,0,0,178,41,34,54.7,misc
FRA-Ligue 1,2021,Nantes,Mehdi Abeid,ALG,MF,27,1992,18,15,1320,14.7,0,0,0,0,0,0,5,0,1.0,1.0,0.8,1.8,32,65,16,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.12,0.07,0.12,standard,ALG,MF,27,1992,14.7,852,23,184,541,149,10,852,27,19,70.4,8,29.6,532,2865,1352,32,23,3,23,10,561,16,possession,ALG,MF,27,1992,14.7,34,19,16,14,4,15,30,50.0,15,9,2,7,20,54,10,0,defense,ALG,MF,27,1992,14.7,0,20,0,0.0,1.36,0.0,0.0,,23.9,1,0,0,1.0,1.0,0.05,-1.0,-1.0,shooting,ALG,MF,27,1992,14.7,605,718,84.3,10646,2928,279,298,93.6,239,266,89.8,70,116,60.3,0,0.8,0.7,-0.8,12,64,7,4,65,passing,ALG,MF,27,1992,14.7,5,0,0,31,22,1,40,20,19,0,0,0,108,13,18,41.9,misc
FRA-Ligue 1,2021,Strasbourg,Mehdi Chahiri,MAR,"FW,MF",24,1996,23,8,801,8.9,2,0,2,2,0,0,0,0,1.6,1.6,1.0,2.6,24,37,77,0.22,0.0,0.22,0.22,0.22,0.18,0.11,0.29,0.18,0.29,standard,MAR,"FW,MF",24,1996,8.9,404,6,51,162,199,27,404,44,28,63.6,16,36.4,256,1488,718,24,15,7,32,22,285,77,possession,MAR,"FW,MF",24,1996,8.9,18,8,7,5,6,8,20,40.0,12,9,0,9,6,24,5,0,defense,MAR,"FW,MF",24,1996,8.9,2,21,7,33.3,2.36,0.79,0.1,0.29,19.9,0,0,0,1.6,1.6,0.08,0.4,0.4,shooting,MAR,"FW,MF",24,1996,8.9,197,269,73.2,3013,934,97,119,81.5,75,94,79.8,13,29,44.8,0,1.0,1.0,-1.0,8,19,7,0,37,passing,MAR,"FW,MF",24,1996,8.9,0,0,0,4,9,2,10,6,8,0,0,0,51,11,12,47.8,misc
FRA-Ligue 1,2021,Bordeaux,Mehdi Zerkane,ALG,"MF,FW",21,1999,27,15,1187,13.2,1,1,2,1,0,0,3,1,1.6,1.6,1.3,3.0,30,56,48,0.08,0.08,0.15,0.08,0.15,0.12,0.1,0.22,0.12,0.22,standard,ALG,"MF,FW",21,1999,13.2,724,12,110,433,191,22,724,37,16,43.2,21,56.8,468,2910,1301,30,23,3,28,19,540,48,possession,ALG,"MF,FW",21,1999,13.2,23,15,7,10,6,5,18,27.8,13,15,2,13,9,32,5,0,defense,ALG,"MF,FW",21,1999,13.2,1,15,7,46.7,1.14,0.53,0.07,0.14,17.0,0,0,0,1.6,1.6,0.11,-0.6,-0.6,shooting,ALG,"MF,FW",21,1999,13.2,485,579,83.8,6598,1720,284,320,88.8,164,189,86.8,15,22,68.2,1,1.3,0.9,-0.3,14,48,9,2,56,passing,ALG,"MF,FW",21,1999,13.2,3,1,0,21,25,1,8,9,15,1,1,0,69,18,18,50.0,misc
FRA-Ligue 1,2021,Lyon,Melvin Bard,FRA,DF,19,2000,14,4,432,4.8,0,0,0,0,0,0,0,1,0.1,0.1,0.4,0.5,17,30,48,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,standard,FRA,DF,19,2000,4.8,453,12,100,208,148,9,453,11,8,72.7,3,27.3,255,1252,747,17,13,5,13,1,261,48,possession,FRA,DF,19,2000,4.8,12,8,7,4,1,6,11,54.5,5,10,2,8,6,18,14,0,defense,FRA,DF,19,2000,4.8,0,2,1,50.0,0.42,0.21,0.0,0.0,16.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting,FRA,DF,19,2000,4.8,309,385,80.3,4557,1389,179,202,88.6,121,143,84.6,6,27,22.2,0,0.4,0.4,-0.4,4,23,6,3,30,passing,FRA,DF,19,2000,4.8,0,1,0,8,6,0,22,6,8,1,0,0,38,11,14,44.0,misc
FRA-Ligue 1,2021,Lyon,Memphis,NED,FW,26,1994,37,33,2923,32.5,20,12,32,12,8,8,4,0,16.6,10.3,14.0,24.3,95,131,329,0.62,0.37,0.99,0.37,0.74,0.51,0.43,0.94,0.32,0.75,standard,NED,FW,26,1994,32.5,1690,4,60,685,972,194,1683,148,76,51.4,72,48.6,1038,5242,2756,95,65,48,118,57,1289,329,possession,NED,FW,26,1994,32.5,4,3,0,3,1,1,20,5.0,19,11,1,10,5,9,3,0,defense,NED,FW,26,1994,32.5,20,102,44,43.1,3.14,1.35,0.12,0.27,21.1,14,8,8,16.6,10.3,0.1,3.4,1.7,shooting,NED,FW,26,1994,32.5,899,1292,69.6,13848,4630,497,604,82.3,234,336,69.6,90,181,49.7,12,14.0,11.4,-2.0,94,78,61,15,131,passing,NED,FW,26,1994,32.5,4,0,0,31,52,12,166,5,3,2,0,0,89,14,27,34.1,misc
FRA-Ligue 1,2021,Bordeaux,Mexer,MOZ,DF,31,1988,9,8,712,7.9,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,1,22,2,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,standard,MOZ,DF,31,1988,7.9,544,62,269,253,27,6,544,3,3,100.0,0,0.0,313,1218,660,1,2,0,2,3,342,2,possession,MOZ,DF,31,1988,7.9,9,6,8,0,1,5,10,50.0,5,8,5,3,17,26,22,0,defense,MOZ,DF,31,1988,7.9,0,1,0,0.0,0.13,0.0,0.0,,10.7,0,0,0,0.1,0.1,0.13,-0.1,-0.1,shooting,MOZ,DF,31,1988,7.9,406,480,84.6,7928,2538,138,151,91.4,216,246,87.8,46,70,65.7,0,0.2,0.2,-0.2,2,17,0,0,22,passing,MOZ,DF,31,1988,7.9,3,0,0,10,2,0,3,17,6,0,1,0,48,26,11,70.3,misc
FRA-Ligue 1,2021,Marseille,Mickaël Cuisance,FRA,MF,20,1999,23,11,1024,11.4,2,1,3,2,0,0,3,0,0.8,0.8,0.5,1.3,19,45,53,0.18,0.09,0.26,0.18,0.26,0.07,0.05,0.12,0.07,0.12,standard,FRA,MF,20,1999,11.4,632,5,64,397,178,19,632,33,13,39.4,20,60.6,415,1930,820,19,18,3,37,35,487,53,possession,FRA,MF,20,1999,11.4,24,11,2,15,7,10,33,30.3,23,13,1,12,3,27,4,0,defense,FRA,MF,20,1999,11.4,2,9,3,33.3,0.79,0.26,0.22,0.67,18.1,1,0,0,0.8,0.8,0.09,1.2,1.2,shooting,FRA,MF,20,1999,11.4,415,500,83.0,6255,1257,244,268,91.0,116,136,85.3,35,51,68.6,1,0.5,0.7,0.5,9,49,11,0,45,passing,FRA,MF,20,1999,11.4,3,0,0,33,11,1,9,3,11,0,0,0,56,10,19,34.5,misc
FRA-Ligue 1,2021,Saint-Étienne,Miguel Trauco,PER,DF,27,1992,26,22,2035,22.6,0,2,2,0,0,0,1,0,0.2,0.2,3.1,3.3,18,90,82,0.0,0.09,0.09,0.0,0.09,0.01,0.14,0.15,0.01,0.15,standard,PER,DF,27,1992,22.6,1629,51,530,772,343,10,1629,28,10,35.7,18,64.3,764,2968,1464,18,29,1,25,11,922,82,possession,PER,DF,27,1992,22.6,47,29,25,14,8,23,43,53.5,20,19,4,15,30,77,34,1,defense,PER,DF,27,1992,22.6,0,6,1,16.7,0.27,0.04,0.0,0.0,24.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting,PER,DF,27,1992,22.6,1083,1432,75.6,18014,8760,558,621,89.9,410,525,78.1,91,205,44.4,2,3.1,2.8,-1.1,30,86,30,14,90,passing,PER,DF,27,1992,22.6,1,0,0,29,12,0,75,30,29,0,0,0,135,22,18,55.0,misc
FRA-Ligue 1,2021,Dijon,Mihai Dobre,ROU,FW,21,1998,22,4,529,5.9,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,17,7,39,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13,standard,ROU,FW,21,1998,5.9,251,4,35,124,97,15,251,23,13,56.5,10,43.5,151,1202,550,17,18,1,17,9,161,39,possession,ROU,FW,21,1998,5.9,12,5,6,2,4,7,14,50.0,7,5,0,5,10,22,3,0,defense,ROU,FW,21,1998,5.9,0,9,1,11.1,1.53,0.17,0.0,0.0,16.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5,shooting,ROU,FW,21,1998,5.9,123,171,71.9,1528,352,75,93,80.6,34,44,77.3,2,7,28.6,0,0.3,0.3,-0.3,4,7,0,0,7,passing,ROU,FW,21,1998,5.9,0,0,0,5,6,1,4,10,5,0,0,0,32,11,10,52.4,misc
FRA-Ligue 1,2021,Montpellier,Mihailo Ristić,SRB,DF,24,1995,34,26,2236,24.8,0,2,2,0,0,0,4,0,0.7,0.7,1.7,2.4,66,79,113,0.0,0.08,0.08,0.0,0.08,0.03,0.07,0.1,0.03,0.1,standard,SRB,DF,24,1995,24.8,1554,96,445,705,420,13,1554,45,22,48.9,23,51.1,801,4718,2403,66,50,4,32,20,878,113,possession,SRB,DF,24,1995,24.8,45,22,25,13,7,28,44,63.6,16,30,9,21,26,71,57,0,defense,SRB,DF,24,1995,24.8,0,20,6,30.0,0.81,0.24,0.0,0.0,22.6,0,0,0,0.7,0.7,0.04,-0.7,-0.7,shooting,SRB,DF,24,1995,24.8,960,1265,75.9,17839,6740,401,450,89.1,399,517,77.2,134,230,58.3,2,1.7,2.0,0.3,18,79,34,28,79,passing,SRB,DF,24,1995,24.8,4,0,0,28,18,0,94,26,22,0,1,0,144,24,28,46.2,misc
FRA-Ligue 1,2021,Lille,Mike Maignan,FRA,GK,25,1995,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,25,1995,38.0,1131,964,1108,23,0,0,1131,1,1,100.0,0,0.0,613,3134,1866,0,1,0,1,0,462,0,possession,FRA,GK,25,1995,38.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,2,defense,FRA,GK,25,1995,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,GK,25,1995,38.0,779,1071,72.7,20474,15076,167,168,99.4,376,378,99.5,225,507,44.4,0,0.1,0.1,-0.1,1,10,3,0,4,passing,FRA,GK,25,1995,38.0,1,0,0,1,8,0,0,0,0,0,0,0,62,10,1,90.9,misc
FRA-Ligue 1,2021,Paris S-G,Mitchel Bakker,NED,DF,20,2000,26,18,1694,18.8,0,2,2,0,0,0,1,0,0.3,0.3,1.9,2.1,31,77,180,0.0,0.11,0.11,0.0,0.11,0.01,0.1,0.11,0.01,0.11,standard,NED,DF,20,2000,18.8,1486,45,322,694,482,28,1486,30,15,50.0,15,50.0,837,3130,1476,31,31,4,18,11,1023,180,possession,NED,DF,20,2000,18.8,38,30,15,14,9,17,26,65.4,9,22,2,20,22,60,20,0,defense,NED,DF,20,2000,18.8,0,2,2,100.0,0.11,0.11,0.0,0.0,13.8,0,0,0,0.3,0.3,0.14,-0.3,-0.3,shooting,NED,DF,20,2000,18.8,1177,1334,88.2,15565,4196,750,792,94.7,340,394,86.3,31,64,48.4,2,1.9,2.4,0.1,16,75,21,9,77,passing,NED,DF,20,2000,18.8,1,0,0,16,9,3,51,22,30,0,0,0,124,23,13,63.9,misc
FRA-Ligue 1,2021,Angers,Mohamed Ali Cho,FRA,"FW,MF",16,2004,21,1,348,3.9,0,0,0,0,0,0,1,0,1.9,1.9,0.1,2.0,15,4,26,0.0,0.0,0.0,0.0,0.0,0.49,0.02,0.51,0.49,0.51,standard,FRA,"FW,MF",16,2004,3.9,173,0,13,66,98,16,173,11,5,45.5,6,54.5,114,750,382,15,10,2,16,12,121,26,possession,FRA,"FW,MF",16,2004,3.9,9,7,2,6,1,4,9,44.4,5,4,0,4,3,12,0,0,defense,FRA,"FW,MF",16,2004,3.9,0,10,0,0.0,2.59,0.0,0.0,,13.0,0,0,0,1.9,1.9,0.19,-1.9,-1.9,shooting,FRA,"FW,MF",16,2004,3.9,67,111,60.4,894,257,45,60,75.0,12,28,42.9,5,8,62.5,0,0.1,0.2,-0.1,2,3,2,1,4,passing,FRA,"FW,MF",16,2004,3.9,1,0,0,8,8,0,11,3,7,0,0,0,20,7,9,43.8,misc
FRA-Ligue 1,2021,Strasbourg,Mohamed Simakan,FRA,DF,20,2000,19,19,1615,17.9,1,1,2,1,0,0,2,0,1.3,1.3,0.9,2.2,18,73,21,0.06,0.06,0.11,0.06,0.11,0.07,0.05,0.12,0.07,0.12,standard,FRA,DF,20,2000,17.9,1017,86,419,517,102,25,1017,13,10,76.9,3,23.1,640,3563,2043,18,13,4,12,10,625,21,possession,FRA,DF,20,2000,17.9,32,22,21,6,5,9,18,50.0,9,17,11,6,31,63,41,0,defense,FRA,DF,20,2000,17.9,1,14,4,28.6,0.78,0.22,0.07,0.25,14.8,0,0,0,1.3,1.3,0.1,-0.3,-0.3,shooting,FRA,DF,20,2000,17.9,699,851,82.1,14910,5172,223,254,87.8,343,385,89.1,127,190,66.8,1,0.9,0.9,0.1,4,66,10,1,73,passing,FRA,DF,20,2000,17.9,2,0,0,22,27,1,6,31,22,0,2,0,129,27,25,51.9,misc
FRA-Ligue 1,2021,Paris S-G,Moise Kean,ITA,FW,20,2000,26,22,1698,18.9,13,0,13,13,0,0,4,0,10.2,10.2,0.9,11.1,31,22,104,0.69,0.0,0.69,0.69,0.69,0.54,0.05,0.59,0.54,0.59,standard,ITA,FW,20,2000,18.9,497,12,43,208,257,82,497,50,27,54.0,23,46.0,278,1685,796,31,17,11,43,31,351,104,possession,ITA,FW,20,2000,18.9,11,8,2,6,3,3,12,25.0,9,7,1,6,8,19,10,0,defense,ITA,FW,20,2000,18.9,13,52,24,46.2,2.76,1.27,0.25,0.54,12.1,0,0,0,10.2,10.2,0.2,2.8,2.8,shooting,ITA,FW,20,2000,18.9,243,313,77.6,3143,454,151,180,83.9,48,62,77.4,13,16,81.3,0,0.9,0.6,-0.9,8,10,7,0,22,passing,ITA,FW,20,2000,18.9,4,0,0,33,6,5,8,8,8,0,0,0,46,14,14,50.0,misc
FRA-Ligue 1,2021,Reims,Moreto Cassamã,GNB,MF,22,1998,29,26,2031,22.6,1,1,2,1,0,0,8,3,0.3,0.3,0.7,1.1,17,112,12,0.04,0.04,0.09,0.04,0.09,0.02,0.03,0.05,0.02,0.05,standard,GNB,MF,22,1998,22.6,1595,68,532,947,137,2,1595,33,27,81.8,6,18.2,1004,4766,2175,17,17,1,33,11,1141,12,possession,GNB,MF,22,1998,22.6,49,36,24,23,2,27,49,55.1,22,19,6,13,36,85,33,4,defense,GNB,MF,22,1998,22.6,1,11,2,18.2,0.49,0.09,0.09,0.5,27.8,0,0,0,0.3,0.3,0.03,0.7,0.7,shooting,GNB,MF,22,1998,22.6,1225,1398,87.6,25441,6620,411,442,93.0,575,623,92.3,223,300,74.3,1,0.7,0.9,0.3,15,113,8,1,112,passing,GNB,MF,22,1998,22.6,8,3,0,30,27,0,19,36,36,0,0,0,172,6,13,31.6,misc
FRA-Ligue 1,2021,Marseille,Morgan Sanson,FRA,MF,25,1994,12,10,826,9.2,2,3,5,2,0,0,2,0,0.9,0.9,2.9,3.8,20,32,46,0.22,0.33,0.54,0.22,0.54,0.1,0.31,0.42,0.1,0.42,standard,FRA,MF,25,1994,9.2,445,9,72,245,137,16,445,19,9,47.4,10,52.6,253,1462,686,20,17,2,26,13,301,46,possession,FRA,MF,25,1994,9.2,21,12,6,12,3,9,28,32.1,19,12,0,12,9,30,5,0,defense,FRA,MF,25,1994,9.2,2,11,3,27.3,1.2,0.33,0.18,0.67,20.3,0,0,0,0.9,0.9,0.09,1.1,1.1,shooting,FRA,MF,25,1994,9.2,256,342,74.9,3746,1096,146,175,83.4,80,97,82.5,17,34,50.0,3,2.9,1.8,0.1,13,25,5,4,32,passing,FRA,MF,25,1994,9.2,2,0,0,18,10,0,19,9,12,0,0,0,56,6,14,30.0,misc
FRA-Ligue 1,2021,Nice,Morgan Schneiderlin,FRA,MF,30,1989,28,24,2197,24.4,0,1,1,0,0,0,9,1,0.7,0.7,0.7,1.3,15,129,21,0.0,0.04,0.04,0.0,0.04,0.03,0.03,0.05,0.03,0.05,standard,FRA,MF,30,1989,24.4,1834,86,488,1191,166,17,1834,18,14,77.8,4,22.2,1089,4312,2007,15,16,0,22,7,1329,21,possession,FRA,MF,30,1989,24.4,51,31,21,24,6,20,54,37.0,34,21,11,10,53,104,46,0,defense,FRA,MF,30,1989,24.4,0,10,3,30.0,0.41,0.12,0.0,0.0,18.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7,shooting,FRA,MF,30,1989,24.4,1426,1615,88.3,24115,7341,723,771,93.8,545,595,91.6,126,186,67.7,1,0.7,1.0,0.3,13,131,10,1,129,passing,FRA,MF,30,1989,24.4,9,1,1,43,10,0,7,53,31,0,0,0,150,39,25,60.9,misc
FRA-Ligue 1,2021,Nantes,Moses Simon,NGA,"FW,MF",25,1995,33,28,2324,25.8,6,5,11,5,1,1,2,0,7.7,7.0,3.0,10.0,117,55,223,0.23,0.19,0.43,0.19,0.39,0.3,0.12,0.42,0.27,0.39,standard,NGA,"FW,MF",25,1995,25.8,1005,18,119,329,568,109,1004,95,47,49.5,48,50.5,641,4425,2328,117,47,50,65,47,679,223,possession,NGA,"FW,MF",25,1995,25.8,27,14,11,9,7,17,36,47.2,19,24,1,23,15,42,15,1,defense,NGA,"FW,MF",25,1995,25.8,6,37,17,45.9,1.43,0.66,0.14,0.29,14.5,1,1,1,7.7,7.0,0.19,-1.7,-2.0,shooting,NGA,"FW,MF",25,1995,25.8,464,722,64.3,6829,2050,284,353,80.5,128,201,63.7,31,93,33.3,5,3.0,3.9,2.0,32,27,23,7,55,passing,NGA,"FW,MF",25,1995,25.8,2,0,0,18,29,4,133,15,14,0,0,0,123,19,32,37.3,misc
FRA-Ligue 1,2021,Reims,Mouhamadou Drammeh,FRA,MF,21,1999,6,1,173,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,4,9,1,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,standard,FRA,MF,21,1999,1.9,73,9,22,42,9,1,73,4,2,50.0,2,50.0,36,242,149,4,1,0,2,1,39,1,possession,FRA,MF,21,1999,1.9,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,7,0,defense,FRA,MF,21,1999,1.9,0,1,0,0.0,0.52,0.0,0.0,,30.0,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting,FRA,MF,21,1999,1.9,44,55,80.0,808,216,19,23,82.6,19,23,82.6,5,6,83.3,0,0.1,0.0,-0.1,2,6,0,0,9,passing,FRA,MF,21,1999,1.9,1,0,0,1,4,0,0,2,0,0,0,0,7,4,6,40.0,misc
FRA-Ligue 1,2021,Dijon,Mounir Chouiar,FRA,"FW,MF",21,1999,23,14,1288,14.3,0,2,2,0,0,1,5,0,2.0,1.2,2.4,3.6,49,42,83,0.0,0.14,0.14,0.0,0.14,0.14,0.17,0.31,0.09,0.25,standard,FRA,"FW,MF",21,1999,14.3,718,12,99,353,282,41,717,81,46,56.8,35,43.2,458,3002,1397,49,28,13,39,41,516,83,possession,FRA,"FW,MF",21,1999,14.3,22,12,10,9,3,6,18,33.3,12,10,0,10,11,33,8,0,defense,FRA,"FW,MF",21,1999,14.3,0,23,5,21.7,1.61,0.35,0.0,0.0,21.3,4,0,1,2.0,1.2,0.05,-2.0,-1.2,shooting,FRA,"FW,MF",21,1999,14.3,393,524,75.0,6200,1717,231,270,85.6,111,136,81.6,40,76,52.6,2,2.4,1.5,-0.4,24,25,9,0,42,passing,FRA,"FW,MF",21,1999,14.3,5,0,0,25,25,2,49,11,12,0,1,0,71,13,16,44.8,misc
FRA-Ligue 1,2021,Lyon,Moussa Dembélé,FRA,FW,24,1996,16,6,677,7.5,1,0,1,1,0,0,3,0,5.3,5.3,1.0,6.3,9,14,45,0.13,0.0,0.13,0.13,0.13,0.7,0.13,0.83,0.7,0.83,standard,FRA,FW,24,1996,7.5,240,13,17,85,138,49,240,23,9,39.1,14,60.9,128,592,229,9,6,7,17,14,173,45,possession,FRA,FW,24,1996,7.5,2,2,0,1,1,0,4,0.0,4,4,2,2,5,7,9,0,defense,FRA,FW,24,1996,7.5,1,30,9,30.0,3.99,1.2,0.03,0.11,13.5,1,0,0,5.3,5.3,0.18,-4.3,-4.3,shooting,FRA,FW,24,1996,7.5,96,138,69.6,1082,271,66,88,75.0,13,24,54.2,4,5,80.0,0,1.0,0.8,-1.0,7,5,6,0,14,passing,FRA,FW,24,1996,7.5,3,0,0,17,6,6,1,5,2,0,0,0,20,18,18,50.0,misc
FRA-Ligue 1,2021,Reims,Moussa Doumbia,MLI,"MF,FW",25,1994,23,9,899,10.0,0,1,1,0,0,0,1,0,0.6,0.6,2.1,2.8,50,46,102,0.0,0.1,0.1,0.0,0.1,0.06,0.21,0.28,0.06,0.28,standard,MLI,"MF,FW",25,1994,10.0,533,7,74,221,251,36,533,50,23,46.0,27,54.0,390,2705,1435,50,29,22,37,13,406,102,possession,MLI,"MF,FW",25,1994,10.0,10,6,4,4,2,4,22,18.2,18,5,1,4,10,20,4,0,defense,MLI,"MF,FW",25,1994,10.0,0,15,3,20.0,1.5,0.3,0.0,0.0,22.8,0,0,0,0.6,0.6,0.04,-0.6,-0.6,shooting,MLI,"MF,FW",25,1994,10.0,317,397,79.8,4816,917,174,195,89.2,99,122,81.1,24,40,60.0,1,2.1,1.1,-1.1,15,29,9,4,46,passing,MLI,"MF,FW",25,1994,10.0,1,0,0,8,32,2,34,10,6,0,0,0,78,3,17,15.0,misc
FRA-Ligue 1,2021,Dijon,Moussa Konaté,SEN,FW,27,1993,27,13,1196,13.3,5,1,6,4,1,2,4,0,5.2,3.7,0.4,4.2,10,19,72,0.38,0.08,0.45,0.3,0.38,0.39,0.03,0.42,0.28,0.31,standard,SEN,FW,27,1993,13.3,403,7,28,206,170,47,401,10,5,50.0,5,50.0,241,887,257,10,11,7,36,12,307,72,possession,SEN,FW,27,1993,13.3,5,3,1,2,2,2,11,18.2,9,4,1,3,5,10,8,0,defense,SEN,FW,27,1993,13.3,5,33,8,24.2,2.48,0.6,0.12,0.5,13.6,0,1,2,5.2,3.7,0.11,-0.2,0.3,shooting,SEN,FW,27,1993,13.3,198,272,72.8,2788,368,108,137,78.8,67,95,70.5,9,12,75.0,1,0.4,0.2,0.6,7,12,8,0,19,passing,SEN,FW,27,1993,13.3,4,0,0,22,24,12,5,5,3,0,0,0,19,23,51,31.1,misc
